,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
37,1,7:13.0,D. Dedmon makes free throw 1 of 2,,13,13
38,1,7:13.0,D. Dedmon misses free throw 2 of 2,,13,13
39,1,7:13.0,,Defensive rebound by M. Turner,13,13
40,1,7:04.0,,Shooting foul by D. Dedmon (drawn by M. Turner),13,13
41,1,7:04.0,,M. Turner makes free throw 1 of 2,13,14
42,1,7:04.0,N. Vučević enters the game for D. Dedmon,,13,14
43,1,7:04.0,,M. Turner makes free throw 2 of 2,13,15
44,1,6:54.0,V. Oladipo makes 2-pt jump shot from 11 ft,,15,15
45,1,6:40.0,,I. Mahinmi misses 2-pt layup from 2 ft,15,15
46,1,6:39.0,Defensive rebound by V. Oladipo,,15,15
47,1,6:31.0,A. Gordon misses 3-pt jump shot from 23 ft,,15,15
48,1,6:30.0,Offensive rebound by N. Vučević,,15,15
49,1,6:30.0,N. Vučević misses 2-pt layup from 1 ft,,15,15
50,1,6:29.0,,Defensive rebound by P. George,15,15
51,1,6:22.0,,P. George makes 2-pt jump shot from 15 ft,15,17
52,1,6:08.0,N. Vučević misses 2-pt jump shot from 20 ft,,15,17
53,1,6:07.0,Offensive rebound by A. Gordon,,15,17
54,1,5:52.0,E. Payton misses 2-pt jump shot from 1 ft,,15,17
55,1,5:51.0,Offensive rebound by E. Payton,,15,17
56,1,5:51.0,E. Payton makes 2-pt layup from 1 ft,,17,17
57,1,5:30.0,,M. Turner misses 2-pt jump shot from 12 ft (block by N. Vučević),17,17
58,1,5:29.0,Defensive rebound by N. Vučević,,17,17
59,1,5:24.0,E. Fournier makes 2-pt layup at rim (assist by A. Gordon),,19,17
60,1,5:23.0,,Indiana full timeout,19,17
61,1,5:11.0,,M. Ellis makes 2-pt layup from 1 ft (assist by I. Mahinmi),19,19
62,1,4:53.0,E. Fournier makes 2-pt layup from 1 ft,,21,19
63,1,4:53.0,,Violation by M. Turner (def goaltending),21,19
64,1,4:40.0,,Turnover by M. Turner (lost ball; steal by A. Gordon),21,19
65,1,4:35.0,A. Gordon misses 2-pt layup at rim,,21,19
66,1,4:34.0,Offensive rebound by V. Oladipo,,21,19
67,1,4:34.0,V. Oladipo makes 2-pt dunk at rim,,23,19
68,1,4:17.0,,G. Hill misses 3-pt jump shot from 23 ft,23,19
69,1,4:16.0,Defensive rebound by A. Gordon,,23,19
70,1,4:03.0,E. Fournier misses 3-pt jump shot from 24 ft,,23,19
71,1,4:02.0,,Defensive rebound by I. Mahinmi,23,19
72,1,4:00.0,,Personal block foul by E. Fournier,23,19
73,1,4:00.0,,L. Allen enters the game for M. Turner,23,19
74,1,3:44.0,,Turnover by M. Ellis (bad pass; steal by V. Oladipo),23,19
75,1,3:40.0,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),,25,19
76,1,3:17.0,,P. George makes 2-pt jump shot from 16 ft,25,21
77,1,3:01.0,N. Vučević makes 2-pt layup from 1 ft (assist by V. Oladipo),,27,21
78,1,2:55.0,,Shooting block foul by V. Oladipo (drawn by M. Ellis),27,21
79,1,2:55.0,Orlando full timeout,,27,21
80,1,2:55.0,,T. Lawson enters the game for G. Hill,27,21
81,1,2:55.0,,M. Ellis makes free throw 1 of 2,27,22
82,1,2:55.0,,M. Ellis makes free throw 2 of 2,27,23
83,1,2:45.0,Turnover by E. Payton (bad pass; steal by I. Mahinmi),,27,23
84,1,2:39.0,,P. George makes 3-pt jump shot from 26 ft,27,26
85,1,2:18.0,Turnover by A. Gordon (bad pass; steal by P. George),,27,26
86,1,2:13.0,,M. Ellis misses 2-pt layup at rim,27,26
87,1,2:12.0,,Offensive rebound by L. Allen,27,26
88,1,2:12.0,,L. Allen misses 2-pt layup at rim,27,26
89,1,2:11.0,,Offensive rebound by L. Allen,27,26
90,1,2:09.0,,L. Allen misses 2-pt layup at rim,27,26
91,1,2:09.0,Defensive rebound by V. Oladipo,,27,26
92,1,2:00.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),,29,26
93,1,1:39.0,,P. George misses 2-pt jump shot from 15 ft,29,26
94,1,1:37.0,,Offensive rebound by L. Allen,29,26
95,1,1:33.0,,P. George misses 3-pt jump shot from 23 ft,29,26
96,1,1:33.0,Defensive rebound by E. Payton,,29,26
97,1,1:26.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,31,26
98,1,1:03.0,,I. Mahinmi makes 2-pt layup from 1 ft,31,28
99,1,0:55.0,E. Payton misses 2-pt jump shot from 7 ft (block by T. Lawson),,31,28
100,1,0:52.0,,Defensive rebound by I. Mahinmi,31,28
101,1,0:45.0,,T. Lawson misses 2-pt jump shot from 10 ft,31,28
102,1,0:43.0,,Offensive rebound by M. Ellis,31,28
103,1,0:42.0,,Turnover by M. Ellis (bad pass),31,28
104,1,0:42.0,,J. Hill enters the game for I. Mahinmi,31,28
105,1,0:42.0,,R. Stuckey enters the game for M. Ellis,31,28
106,1,0:42.0,M. Hezonja enters the game for E. Fournier,,31,28
107,1,0:42.0,B. Jennings enters the game for A. Gordon,,31,28
108,1,0:42.0,A. Nicholson enters the game for E. Payton,,31,28
109,1,0:31.0,V. Oladipo misses 2-pt jump shot from 16 ft,,31,28
110,1,0:31.0,,Defensive rebound by P. George,31,28
111,1,0:23.0,,P. George misses 2-pt jump shot from 12 ft,31,28
112,1,0:22.0,Defensive rebound by N. Vučević,,31,28
113,1,0:06.0,Personal take foul by T. Lawson,,31,28
114,1,0:02.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by V. Oladipo),,33,28
115,1,0:00.0,,T. Lawson misses 3-pt jump shot from 49 ft,33,28
116,1,0:00.0,,Offensive rebound by Team,33,28
117,2,11:39.0,,C. Miles misses 2-pt jump shot from 22 ft,33,28
118,2,11:38.0,Defensive rebound by C. Watson,,33,28
119,2,11:23.0,M. Hezonja misses 2-pt hook shot from 1 ft,,33,28
120,2,11:23.0,,Defensive rebound by T. Lawson,33,28
121,2,11:07.0,,J. Hill makes 2-pt jump shot from 8 ft,33,30
122,2,10:51.0,A. Nicholson misses 3-pt jump shot from 26 ft,,33,30
123,2,10:50.0,,Defensive rebound by J. Hill,33,30
124,2,10:42.0,,C. Miles makes 3-pt jump shot from 27 ft (assist by T. Lawson),33,33
125,2,10:23.0,,Offensive charge foul by M. Hezonja (drawn by R. Stuckey),33,33
126,2,10:23.0,Turnover by M. Hezonja (offensive foul),,33,33
127,2,10:23.0,J. Smith enters the game for N. Vučević,,33,33
128,2,10:02.0,,T. Lawson misses 2-pt layup from 1 ft (block by A. Nicholson),33,33
129,2,10:01.0,Defensive rebound by J. Smith,,33,33
130,2,9:55.0,A. Nicholson makes 2-pt hook shot from 6 ft,,35,33
131,2,9:40.0,,J. Hill misses 2-pt jump shot from 14 ft,35,33
132,2,9:40.0,Defensive rebound by A. Nicholson,,35,33
133,2,9:31.0,B. Jennings misses 2-pt jump shot from 18 ft,,35,33
134,2,9:30.0,,Defensive rebound by L. Allen,35,33
135,2,9:18.0,,L. Allen misses 2-pt layup from 1 ft,35,33
136,2,9:18.0,,Offensive rebound by L. Allen,35,33
137,2,9:16.0,,L. Allen makes 2-pt jump shot at rim,35,35
138,2,8:53.0,J. Smith makes 2-pt jump shot from 20 ft (assist by B. Jennings),,37,35
139,2,8:38.0,,Turnover by R. Stuckey (bad pass),37,35
140,2,8:38.0,Official timeout,,37,35
141,2,8:38.0,E. Fournier enters the game for M. Hezonja,,37,35
142,2,8:25.0,J. Smith misses 2-pt jump shot from 16 ft,,37,35
143,2,8:24.0,,Defensive rebound by L. Allen,37,35
144,2,8:12.0,,L. Allen makes 2-pt jump shot from 19 ft (assist by R. Stuckey),37,37
145,2,7:57.0,Shooting foul by L. Allen (drawn by A. Nicholson),,37,37
146,2,7:57.0,A. Nicholson makes 2-pt dunk at rim (assist by B. Jennings),,39,37
147,2,7:57.0,A. Nicholson makes free throw 1 of 1,,40,37
148,2,7:47.0,,Turnover by T. Lawson (bad pass; steal by E. Fournier),40,37
149,2,7:44.0,Shooting foul by C. Miles (drawn by E. Fournier),,40,37
150,2,7:44.0,E. Fournier makes free throw 1 of 2,,41,37
151,2,7:44.0,E. Fournier makes free throw 2 of 2,,42,37
152,2,7:25.0,,J. Hill makes 2-pt dunk at rim (assist by L. Allen),42,39
153,2,7:08.0,J. Smith misses 2-pt jump shot from 20 ft,,42,39
154,2,7:07.0,Offensive rebound by A. Nicholson,,42,39
155,2,7:02.0,C. Watson misses 3-pt jump shot from 26 ft,,42,39
156,2,7:01.0,Offensive rebound by J. Smith,,42,39
157,2,6:59.0,J. Smith makes 2-pt layup at rim,,44,39
158,2,6:59.0,,Indiana full timeout,44,39
159,2,6:59.0,,I. Mahinmi enters the game for L. Allen,44,39
160,2,6:59.0,,M. Turner enters the game for J. Hill,44,39
161,2,6:42.0,,I. Mahinmi misses 2-pt layup at rim (block by B. Jennings),44,39
162,2,6:41.0,Defensive rebound by A. Nicholson,,44,39
163,2,6:31.0,J. Smith makes 2-pt jump shot from 20 ft (assist by B. Jennings),,46,39
164,2,6:11.0,,C. Miles misses 3-pt jump shot from 26 ft,46,39
165,2,6:09.0,Defensive rebound by Team,,46,39
166,2,5:57.0,J. Smith misses 2-pt jump shot from 19 ft,,46,39
167,2,5:56.0,,Defensive rebound by T. Lawson,46,39
168,2,5:46.0,,M. Turner makes 2-pt layup from 1 ft (assist by I. Mahinmi),46,41
169,2,5:30.0,C. Watson misses 2-pt layup from 1 ft,,46,41
170,2,5:29.0,,Defensive rebound by I. Mahinmi,46,41
171,2,5:19.0,,M. Turner misses 2-pt jump shot from 10 ft,46,41
172,2,5:18.0,Defensive rebound by B. Jennings,,46,41
173,2,5:10.0,B. Jennings makes 2-pt jump shot from 4 ft,,48,41
174,2,5:10.0,Shooting foul by R. Stuckey (drawn by B. Jennings),,48,41
175,2,5:10.0,V. Oladipo enters the game for C. Watson,,48,41
176,2,5:10.0,D. Dedmon enters the game for J. Smith,,48,41
177,2,5:10.0,B. Jennings misses free throw 1 of 1,,48,41
178,2,5:10.0,,Defensive rebound by I. Mahinmi,48,41
179,2,4:56.0,Offensive charge foul by R. Stuckey (drawn by A. Nicholson),,48,41
180,2,4:56.0,,Turnover by R. Stuckey (offensive foul),48,41
181,2,4:56.0,,M. Ellis enters the game for R. Stuckey,48,41
182,2,4:56.0,,G. Hill enters the game for T. Lawson,48,41
183,2,4:42.0,A. Nicholson makes 2-pt layup at rim,,50,41
184,2,4:31.0,,M. Turner misses 2-pt jump shot from 15 ft,50,41
185,2,4:30.0,Defensive rebound by A. Nicholson,,50,41
186,2,4:23.0,B. Jennings misses 3-pt jump shot from 26 ft,,50,41
187,2,4:22.0,,Defensive rebound by C. Miles,50,41
188,2,4:08.0,,M. Ellis misses 2-pt jump shot from 19 ft,50,41
189,2,4:07.0,Defensive rebound by D. Dedmon,,50,41
190,2,4:03.0,Orlando full timeout,,50,41
191,2,4:03.0,E. Payton enters the game for B. Jennings,,50,41
192,2,4:03.0,,P. George enters the game for C. Miles,50,41
193,2,3:51.0,E. Fournier makes 3-pt jump shot from 27 ft (assist by A. Nicholson),,53,41
194,2,3:33.0,,G. Hill misses 3-pt jump shot from 23 ft,53,41
195,2,3:32.0,,Offensive rebound by G. Hill,53,41
196,2,3:26.0,,G. Hill makes 2-pt layup at rim,53,43
197,2,3:02.0,A. Nicholson misses 2-pt jump shot from 11 ft,,53,43
198,2,3:01.0,Offensive rebound by V. Oladipo,,53,43
199,2,2:55.0,E. Payton makes 2-pt jump shot from 4 ft,,55,43
200,2,2:39.0,,G. Hill makes 3-pt jump shot from 27 ft (assist by P. George),55,46
201,2,2:22.0,V. Oladipo misses 2-pt layup from 1 ft,,55,46
202,2,2:22.0,,Defensive rebound by M. Turner,55,46
203,2,2:17.0,,Turnover by P. George (traveling),55,46
204,2,2:17.0,A. Gordon enters the game for A. Nicholson,,55,46
205,2,2:02.0,A. Gordon misses 2-pt jump shot from 14 ft,,55,46
206,2,2:02.0,Offensive rebound by D. Dedmon,,55,46
207,2,2:00.0,D. Dedmon misses 2-pt layup at rim,,55,46
208,2,1:59.0,Offensive rebound by D. Dedmon,,55,46
209,2,1:59.0,D. Dedmon makes 2-pt dunk at rim,,57,46
210,2,1:43.0,,P. George misses 3-pt jump shot from 27 ft,57,46
211,2,1:42.0,Defensive rebound by Team,,57,46
212,2,1:24.0,Turnover by D. Dedmon (3 sec),,57,46
213,2,1:05.0,,I. Mahinmi makes 2-pt layup at rim (assist by P. George),57,48
214,2,1:05.0,,Shooting foul by D. Dedmon (drawn by I. Mahinmi),57,48
215,2,1:05.0,N. Vučević enters the game for D. Dedmon,,57,48
216,2,1:05.0,,I. Mahinmi makes free throw 1 of 1,57,49
217,2,0:45.0,E. Fournier misses 2-pt jump shot from 9 ft,,57,49
218,2,0:43.0,,Defensive rebound by M. Turner,57,49
219,2,0:35.0,,M. Ellis makes 2-pt layup from 1 ft,57,51
220,2,0:30.0,E. Payton misses 2-pt jump shot from 20 ft,,57,51
221,2,0:29.0,,Defensive rebound by M. Turner,57,51
222,2,0:18.0,,M. Turner misses 2-pt jump shot from 19 ft,57,51
223,2,0:17.0,Defensive rebound by A. Gordon,,57,51
224,2,0:05.0,Personal take foul by G. Hill,,57,51
225,2,0:00.0,E. Payton misses 2-pt jump shot from 13 ft (block by M. Ellis),,57,51
226,2,0:00.0,Offensive rebound by Team,,57,51
227,3,11:43.0,,P. George misses 3-pt jump shot from 23 ft,57,51
228,3,11:42.0,Defensive rebound by D. Dedmon,,57,51
229,3,11:32.0,Shooting foul by I. Mahinmi (drawn by D. Dedmon),,57,51
230,3,11:32.0,D. Dedmon makes free throw 1 of 2,,58,51
231,3,11:32.0,D. Dedmon misses free throw 2 of 2,,58,51
232,3,11:32.0,,Defensive rebound by I. Mahinmi,58,51
233,3,11:07.0,,G. Hill misses 2-pt jump shot from 20 ft,58,51
234,3,11:06.0,Defensive rebound by V. Oladipo,,58,51
235,3,11:00.0,V. Oladipo misses 2-pt jump shot from 19 ft,,58,51
236,3,10:59.0,,Defensive rebound by P. George,58,51
237,3,10:53.0,,Personal block foul by V. Oladipo,58,51
238,3,10:44.0,,M. Turner misses 2-pt jump shot from 9 ft,58,51
239,3,10:43.0,Defensive rebound by D. Dedmon,,58,51
240,3,10:37.0,E. Payton makes 2-pt layup from 1 ft,,60,51
241,3,10:20.0,,L. Allen enters the game for M. Turner,60,51
242,3,10:16.0,,Personal foul by E. Fournier,60,51
243,3,10:15.0,,P. George makes 2-pt layup at rim (assist by M. Ellis),60,53
244,3,10:01.0,D. Dedmon makes 2-pt layup at rim (assist by V. Oladipo),,62,53
245,3,10:01.0,Shooting block foul by I. Mahinmi (drawn by D. Dedmon),,62,53
246,3,10:01.0,D. Dedmon misses free throw 1 of 1,,62,53
247,3,10:01.0,,Defensive rebound by I. Mahinmi,62,53
248,3,9:46.0,,I. Mahinmi misses 2-pt layup at rim,62,53
249,3,9:44.0,,Offensive rebound by M. Ellis,62,53
250,3,9:44.0,,M. Ellis makes 2-pt layup at rim,62,55
251,3,9:34.0,Turnover by E. Payton (bad pass; steal by P. George),,62,55
252,3,9:28.0,,P. George makes 2-pt layup from 1 ft (assist by G. Hill),62,57
253,3,9:07.0,A. Gordon misses 3-pt jump shot from 25 ft,,62,57
254,3,9:06.0,,Defensive rebound by G. Hill,62,57
255,3,9:02.0,,G. Hill misses 2-pt jump shot from 4 ft,62,57
256,3,9:01.0,,Offensive rebound by L. Allen,62,57
257,3,8:55.0,,P. George makes 2-pt layup at rim (assist by I. Mahinmi),62,59
258,3,8:55.0,Orlando full timeout,,62,59
259,3,8:43.0,Turnover by A. Gordon (bad pass; steal by L. Allen),,62,59
260,3,8:39.0,,Shooting foul by E. Fournier (drawn by G. Hill),62,59
261,3,8:39.0,,G. Hill misses free throw 1 of 2,62,59
262,3,8:39.0,,Offensive rebound by Team,62,59
263,3,8:39.0,,G. Hill makes free throw 2 of 2,62,60
264,3,8:21.0,Turnover by E. Fournier (lost ball; steal by G. Hill),,62,60
265,3,8:13.0,,Shooting foul by A. Gordon (drawn by P. George),62,60
266,3,8:13.0,,P. George makes free throw 1 of 2,62,61
267,3,8:13.0,,P. George makes free throw 2 of 2,62,62
268,3,8:00.0,V. Oladipo makes 3-pt jump shot from 22 ft (assist by E. Payton),,65,62
269,3,7:36.0,,M. Ellis misses 3-pt jump shot from 23 ft,65,62
270,3,7:35.0,,Offensive rebound by L. Allen,65,62
271,3,7:33.0,,L. Allen makes 2-pt hook shot from 6 ft,65,64
272,3,7:16.0,E. Payton makes 2-pt layup from 1 ft,,67,64
273,3,7:11.0,Offensive charge foul by G. Hill (drawn by E. Payton),,67,64
274,3,7:11.0,,Turnover by G. Hill (offensive foul),67,64
275,3,6:56.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,70,64
276,3,6:32.0,,L. Allen misses 2-pt jump shot from 19 ft,70,64
277,3,6:31.0,,Offensive rebound by M. Ellis,70,64
278,3,6:23.0,,P. George misses 2-pt layup at rim,70,64
279,3,6:22.0,,Offensive rebound by L. Allen,70,64
280,3,6:20.0,,L. Allen makes 2-pt layup at rim,70,66
281,3,5:56.0,V. Oladipo misses 2-pt jump shot from 23 ft,,70,66
282,3,5:54.0,Offensive rebound by E. Payton,,70,66
283,3,5:54.0,E. Payton makes 2-pt layup at rim,,72,66
284,3,5:54.0,,Indiana full timeout,72,66
285,3,5:54.0,N. Vučević enters the game for A. Gordon,,72,66
286,3,5:54.0,A. Nicholson enters the game for D. Dedmon,,72,66
287,3,5:41.0,,Turnover by M. Ellis (bad pass),72,66
288,3,5:26.0,A. Nicholson makes 2-pt layup at rim,,74,66
289,3,5:10.0,,M. Ellis misses 3-pt jump shot from 25 ft,74,66
290,3,5:09.0,,Offensive rebound by L. Allen,74,66
291,3,5:09.0,,Personal foul by A. Nicholson,74,66
292,3,5:09.0,,L. Allen misses free throw 1 of 2,74,66
293,3,5:09.0,,Offensive rebound by Team,74,66
294,3,5:09.0,,L. Allen makes free throw 2 of 2,74,67
295,3,4:50.0,A. Nicholson misses 3-pt jump shot from 26 ft,,74,67
296,3,4:47.0,,Defensive rebound by P. George,74,67
297,3,4:29.0,,Turnover by M. Ellis (lost ball; steal by V. Oladipo),74,67
298,3,4:17.0,Turnover by E. Fournier (bad pass; steal by P. George),,74,67
299,3,4:13.0,,Turnover by M. Ellis (lost ball),74,67
300,3,3:57.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by E. Fournier),,76,67
301,3,3:39.0,,P. George makes 2-pt layup from 1 ft,76,69
302,3,3:22.0,N. Vučević makes 2-pt hook shot from 3 ft (assist by A. Nicholson),,78,69
303,3,3:22.0,Shooting foul by P. George (drawn by N. Vučević),,78,69
304,3,3:22.0,,T. Lawson enters the game for M. Ellis,78,69
305,3,3:22.0,,R. Stuckey enters the game for G. Hill,78,69
306,3,3:22.0,M. Hezonja enters the game for V. Oladipo,,78,69
307,3,3:22.0,N. Vučević misses free throw 1 of 1,,78,69
308,3,3:22.0,,Defensive rebound by P. George,78,69
309,3,3:04.0,,L. Allen makes 2-pt dunk at rim (assist by P. George),78,71
310,3,2:58.0,Personal foul by T. Lawson,,78,71
311,3,2:46.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,81,71
312,3,2:33.0,,Offensive foul by I. Mahinmi (drawn by E. Fournier),81,71
313,3,2:33.0,,Turnover by I. Mahinmi (offensive foul),81,71
314,3,2:33.0,,J. Hill enters the game for I. Mahinmi,81,71
315,3,2:19.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by M. Hezonja),,83,71
316,3,2:03.0,,P. George misses 2-pt jump shot from 19 ft,83,71
317,3,2:02.0,,Offensive rebound by J. Hill,83,71
318,3,2:01.0,,Shooting foul by A. Nicholson (drawn by J. Hill),83,71
319,3,2:01.0,,J. Hill makes free throw 1 of 2,83,72
320,3,2:01.0,B. Jennings enters the game for E. Payton,,83,72
321,3,2:01.0,,J. Hill makes free throw 2 of 2,83,73
322,3,1:46.0,E. Fournier makes 2-pt layup at rim,,85,73
323,3,1:39.0,,P. George makes 2-pt jump shot from 23 ft,85,75
324,3,1:17.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by B. Jennings),,87,75
325,3,1:05.0,,P. George makes 2-pt jump shot from 16 ft,87,77
326,3,0:53.0,Turnover by M. Hezonja (lost ball; steal by L. Allen),,87,77
327,3,0:50.0,,Shooting foul by B. Jennings (drawn by P. George),87,77
328,3,0:50.0,,P. George makes free throw 1 of 2,87,78
329,3,0:50.0,,P. George makes free throw 2 of 2,87,79
330,3,0:27.0,E. Fournier misses 3-pt jump shot from 26 ft,,87,79
331,3,0:26.0,,Defensive rebound by P. George,87,79
332,3,0:04.0,,Turnover by P. George (lost ball; steal by E. Fournier),87,79
333,3,0:00.0,B. Jennings makes 2-pt jump shot from 16 ft,,89,79
334,4,11:46.0,N. Vučević makes 2-pt jump shot from 15 ft (assist by A. Nicholson),,91,79
335,4,11:28.0,,Turnover by J. Hill (bad pass),91,79
336,4,11:05.0,A. Nicholson misses 3-pt jump shot from 27 ft,,91,79
337,4,11:05.0,,Defensive rebound by Team,91,79
338,4,11:05.0,Loose ball foul by M. Hezonja,,91,79
339,4,10:49.0,,T. Lawson misses 3-pt jump shot from 24 ft,91,79
340,4,10:47.0,Defensive rebound by M. Hezonja,,91,79
341,4,10:42.0,V. Oladipo misses 2-pt jump shot from 19 ft,,91,79
342,4,10:41.0,,Defensive rebound by J. Hill,91,79
343,4,10:30.0,,Personal foul by A. Nicholson,91,79
344,4,10:30.0,,M. Turner enters the game for L. Allen,91,79
345,4,10:27.0,,Personal foul by M. Hezonja,91,79
346,4,10:22.0,,C. Miles misses 2-pt dunk at rim (block by M. Hezonja),91,79
347,4,10:21.0,,Offensive rebound by C. Miles,91,79
348,4,10:19.0,,C. Miles misses 2-pt layup from 1 ft (block by V. Oladipo),91,79
349,4,10:18.0,Defensive rebound by M. Hezonja,,91,79
350,4,10:08.0,A. Nicholson misses 3-pt jump shot from 23 ft,,91,79
351,4,10:08.0,,Defensive rebound by T. Lawson,91,79
352,4,9:58.0,,C. Miles makes 3-pt jump shot from 28 ft (assist by T. Lawson),91,82
353,4,9:36.0,Shooting foul by R. Stuckey (drawn by V. Oladipo),,91,82
354,4,9:36.0,V. Oladipo makes free throw 1 of 2,,92,82
355,4,9:36.0,V. Oladipo makes free throw 2 of 2,,93,82
356,4,9:24.0,,M. Turner misses 2-pt jump shot from 12 ft,93,82
357,4,9:23.0,Defensive rebound by N. Vučević,,93,82
358,4,9:12.0,N. Vučević makes 2-pt layup at rim (assist by B. Jennings),,95,82
359,4,9:11.0,,Indiana full timeout,95,82
360,4,9:11.0,,I. Mahinmi enters the game for J. Hill,95,82
361,4,9:00.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by T. Lawson),95,85
362,4,8:40.0,Turnover by B. Jennings (bad pass; steal by T. Lawson),,95,85
363,4,8:34.0,,C. Miles misses 3-pt jump shot from 26 ft,95,85
364,4,8:34.0,Defensive rebound by M. Hezonja,,95,85
365,4,8:18.0,N. Vučević makes 2-pt jump shot from 14 ft (assist by V. Oladipo),,97,85
366,4,8:06.0,,Turnover by I. Mahinmi (bad pass),97,85
367,4,8:06.0,,P. George enters the game for R. Stuckey,97,85
368,4,7:54.0,V. Oladipo makes 2-pt jump shot from 19 ft,,99,85
369,4,7:41.0,,T. Lawson makes 2-pt layup from 2 ft,99,87
370,4,7:23.0,V. Oladipo misses 2-pt layup from 1 ft (block by I. Mahinmi),,99,87
371,4,7:22.0,,Defensive rebound by M. Turner,99,87
372,4,7:09.0,,P. George misses 2-pt jump shot from 14 ft,99,87
373,4,7:08.0,Defensive rebound by N. Vučević,,99,87
374,4,6:47.0,N. Vučević misses 2-pt jump shot from 16 ft,,99,87
375,4,6:46.0,,Defensive rebound by T. Lawson,99,87
376,4,6:34.0,,C. Miles misses 2-pt jump shot from 8 ft,99,87
377,4,6:33.0,Defensive rebound by A. Nicholson,,99,87
378,4,6:28.0,Orlando full timeout,,99,87
379,4,6:28.0,E. Fournier enters the game for M. Hezonja,,99,87
380,4,6:28.0,E. Payton enters the game for B. Jennings,,99,87
381,4,6:28.0,,G. Hill enters the game for T. Lawson,99,87
382,4,6:28.0,,M. Ellis enters the game for C. Miles,99,87
383,4,6:17.0,V. Oladipo makes 3-pt jump shot from 27 ft,,102,87
384,4,5:59.0,,M. Turner misses 2-pt jump shot from 18 ft,102,87
385,4,5:57.0,Defensive rebound by N. Vučević,,102,87
386,4,5:45.0,V. Oladipo misses 2-pt jump shot from 13 ft,,102,87
387,4,5:44.0,,Defensive rebound by I. Mahinmi,102,87
388,4,5:32.0,,Shooting foul by N. Vučević (drawn by I. Mahinmi),102,87
389,4,5:32.0,,I. Mahinmi misses free throw 1 of 2,102,87
