,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
177,2,4:36.0,M. Plumlee makes 2-pt layup from 1 ft (assist by D. Lillard),,40,47
178,2,4:19.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),40,49
179,2,4:00.0,A. Aminu makes 2-pt jump shot from 16 ft (assist by D. Lillard),,42,49
180,2,3:45.0,,K. Towns misses 2-pt jump shot from 18 ft,42,49
181,2,3:44.0,Defensive rebound by A. Aminu,,42,49
182,2,3:37.0,Shooting foul by R. Rubio (drawn by D. Lillard),,42,49
183,2,3:37.0,D. Lillard makes free throw 1 of 2,,43,49
184,2,3:37.0,D. Lillard makes free throw 2 of 2,,44,49
185,2,3:19.0,,A. Wiggins misses 2-pt jump shot from 17 ft,44,49
186,2,3:18.0,Defensive rebound by M. Leonard,,44,49
187,2,3:08.0,D. Lillard misses 3-pt jump shot from 23 ft (block by K. Towns),,44,49
188,2,3:08.0,Offensive rebound by Team,,44,49
189,2,2:54.0,M. Plumlee makes 2-pt hook shot from 6 ft,,46,49
190,2,2:38.0,,Shooting foul by D. Lillard (drawn by R. Rubio),46,49
191,2,2:38.0,Portland full timeout,,46,49
192,2,2:38.0,,R. Rubio makes free throw 1 of 2,46,50
193,2,2:38.0,,R. Rubio makes free throw 2 of 2,46,51
194,2,2:23.0,M. Leonard misses 3-pt jump shot from 24 ft,,46,51
195,2,2:22.0,,Defensive rebound by K. Towns,46,51
196,2,2:04.0,,Personal foul by A. Aminu (drawn by A. Wiggins),46,51
197,2,2:04.0,,A. Wiggins makes free throw 1 of 2,46,52
198,2,2:04.0,M. Harkless enters the game for A. Aminu,,46,52
199,2,2:04.0,,A. Wiggins makes free throw 2 of 2,46,53
200,2,1:47.0,M. Harkless makes 2-pt jump shot from 6 ft,,48,53
201,2,1:47.0,Shooting foul by K. Towns (drawn by M. Harkless),,48,53
202,2,1:47.0,,K. Martin enters the game for A. Wiggins,48,53
203,2,1:47.0,M. Harkless makes free throw 1 of 1,,49,53
204,2,1:36.0,,T. Prince misses 2-pt layup from 1 ft,49,53
205,2,1:34.0,Defensive rebound by M. Harkless,,49,53
206,2,1:25.0,C. McCollum makes 2-pt jump shot from 22 ft,,51,53
207,2,1:12.0,,Offensive foul by K. Towns (drawn by D. Lillard),51,53
208,2,1:12.0,,Turnover by K. Towns (offensive foul),51,53
209,2,1:12.0,,G. Dieng enters the game for K. Towns,51,53
210,2,0:53.0,C. McCollum misses 2-pt jump shot from 22 ft,,51,53
211,2,0:51.0,,Defensive rebound by R. Rubio,51,53
212,2,0:41.0,,R. Rubio misses 2-pt jump shot from 18 ft (block by D. Lillard),51,53
213,2,0:39.0,Defensive rebound by M. Plumlee,,51,53
214,2,0:28.0,C. McCollum makes 2-pt jump shot from 6 ft,,53,53
215,2,0:06.0,,G. Dieng misses 2-pt jump shot from 16 ft,53,53
216,2,0:05.0,Defensive rebound by M. Harkless,,53,53
217,2,0:01.0,M. Harkless misses 2-pt jump shot from 5 ft,,53,53
218,2,0:00.0,Offensive rebound by Team,,53,53
219,3,11:41.0,A. Aminu misses 2-pt jump shot from 14 ft,,53,53
220,3,11:39.0,,Defensive rebound by R. Rubio,53,53
221,3,11:27.0,,K. Towns misses 2-pt jump shot from 19 ft,53,53
222,3,11:26.0,,Offensive rebound by Team,53,53
223,3,11:17.0,,A. Wiggins misses 2-pt jump shot from 17 ft,53,53
224,3,11:16.0,Defensive rebound by A. Aminu,,53,53
225,3,11:09.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,55,53
226,3,10:53.0,,Offensive foul by R. Rubio (drawn by D. Lillard),55,53
227,3,10:53.0,,Turnover by R. Rubio (offensive foul),55,53
228,3,10:32.0,C. McCollum makes 2-pt jump shot from 11 ft,,57,53
229,3,10:10.0,,A. Wiggins misses 2-pt jump shot from 20 ft,57,53
230,3,10:09.0,,Offensive rebound by Team,57,53
231,3,10:08.0,,N. Bjelica enters the game for K. Garnett,57,53
232,3,9:56.0,,T. Prince misses 2-pt layup from 1 ft,57,53
233,3,9:55.0,Defensive rebound by A. Aminu,,57,53
234,3,9:48.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by M. Leonard),,60,53
235,3,9:47.0,,Minnesota full timeout,60,53
236,3,9:28.0,,A. Wiggins makes 2-pt jump shot from 3 ft,60,55
237,3,9:12.0,D. Lillard makes 2-pt layup at rim (assist by M. Plumlee),,62,55
238,3,8:45.0,,N. Bjelica makes 2-pt jump shot from 17 ft (assist by A. Wiggins),62,57
239,3,8:26.0,A. Aminu makes 2-pt layup from 1 ft,,64,57
240,3,8:10.0,,K. Towns makes 2-pt jump shot from 1 ft (assist by R. Rubio),64,59
241,3,8:00.0,D. Lillard misses 2-pt jump shot from 8 ft,,64,59
242,3,7:59.0,Offensive rebound by D. Lillard,,64,59
243,3,7:56.0,M. Leonard misses 3-pt jump shot from 24 ft,,64,59
244,3,7:55.0,,Defensive rebound by R. Rubio,64,59
245,3,7:42.0,,R. Rubio misses 3-pt jump shot from 24 ft,64,59
246,3,7:41.0,Defensive rebound by C. McCollum,,64,59
247,3,7:35.0,C. McCollum misses 3-pt jump shot from 24 ft,,64,59
248,3,7:34.0,,Defensive rebound by K. Towns,64,59
249,3,7:28.0,,Shooting foul by M. Leonard (drawn by R. Rubio),64,59
250,3,7:28.0,,R. Rubio makes free throw 1 of 2,64,60
251,3,7:28.0,,K. Martin enters the game for T. Prince,64,60
252,3,7:28.0,,R. Rubio makes free throw 2 of 2,64,61
253,3,7:12.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,67,61
254,3,6:55.0,,K. Towns makes 2-pt hook shot from 4 ft (assist by R. Rubio),67,63
255,3,6:38.0,Turnover by M. Plumlee (bad pass; steal by R. Rubio),,67,63
256,3,6:33.0,,K. Martin misses 3-pt jump shot from 24 ft,67,63
257,3,6:31.0,Defensive rebound by M. Leonard,,67,63
258,3,6:26.0,A. Aminu makes 2-pt dunk at rim (assist by C. McCollum),,69,63
259,3,5:57.0,,R. Rubio misses 3-pt jump shot from 25 ft,69,63
260,3,5:56.0,Defensive rebound by M. Leonard,,69,63
261,3,5:46.0,D. Lillard misses 2-pt layup from 1 ft (block by K. Towns),,69,63
262,3,5:44.0,,Defensive rebound by A. Wiggins,69,63
263,3,5:36.0,,A. Wiggins misses 2-pt layup from 1 ft,69,63
264,3,5:35.0,,Offensive rebound by A. Wiggins,69,63
265,3,5:34.0,,A. Wiggins misses 2-pt layup from 3 ft,69,63
266,3,5:33.0,,Offensive rebound by A. Wiggins,69,63
267,3,5:32.0,,A. Wiggins misses 2-pt layup from 2 ft (block by M. Leonard),69,63
268,3,5:30.0,Defensive rebound by C. McCollum,,69,63
269,3,5:21.0,M. Leonard misses 3-pt jump shot from 23 ft,,69,63
270,3,5:20.0,,Defensive rebound by A. Wiggins,69,63
271,3,5:09.0,,Shooting foul by A. Aminu (drawn by K. Martin),69,63
272,3,5:09.0,,K. Martin misses free throw 1 of 2,69,63
273,3,5:09.0,,Offensive rebound by Team,69,63
274,3,5:09.0,,S. Muhammad enters the game for A. Wiggins,69,63
275,3,5:09.0,A. Crabbe enters the game for C. McCollum,,69,63
276,3,5:09.0,M. Harkless enters the game for A. Aminu,,69,63
277,3,5:09.0,,K. Martin makes free throw 2 of 2,69,64
278,3,4:49.0,Turnover by M. Leonard (bad pass; steal by R. Rubio),,69,64
279,3,4:44.0,,Shooting foul by M. Leonard (drawn by S. Muhammad),69,64
280,3,4:44.0,,S. Muhammad makes free throw 1 of 2,69,65
281,3,4:44.0,E. Davis enters the game for M. Plumlee,,69,65
282,3,4:44.0,,G. Dieng enters the game for K. Towns,69,65
283,3,4:44.0,,S. Muhammad misses free throw 2 of 2,69,65
284,3,4:44.0,Defensive rebound by M. Leonard,,69,65
285,3,4:35.0,D. Lillard misses 2-pt jump shot from 15 ft,,69,65
286,3,4:33.0,,Defensive rebound by R. Rubio,69,65
287,3,4:26.0,,N. Bjelica makes 2-pt layup from 1 ft (assist by R. Rubio),69,67
288,3,4:03.0,E. Davis misses 2-pt layup from 1 ft,,69,67
289,3,4:02.0,,Defensive rebound by N. Bjelica,69,67
290,3,3:54.0,,R. Rubio misses 2-pt jump shot from 20 ft,69,67
291,3,3:53.0,Defensive rebound by E. Davis,,69,67
292,3,3:48.0,Personal block foul by R. Rubio (drawn by D. Lillard),,69,67
293,3,3:48.0,,Z. LaVine enters the game for R. Rubio,69,67
294,3,3:48.0,N. Vonleh enters the game for M. Leonard,,69,67
295,3,3:43.0,D. Lillard makes 2-pt jump shot from 19 ft,,71,67
296,3,3:43.0,Shooting foul by Z. LaVine (drawn by D. Lillard),,71,67
297,3,3:43.0,D. Lillard misses free throw 1 of 1,,71,67
298,3,3:41.0,,Defensive rebound by G. Dieng,71,67
299,3,3:26.0,,K. Martin makes 2-pt jump shot from 17 ft,71,69
300,3,3:08.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Harkless),,74,69
301,3,2:54.0,,K. Martin misses 2-pt jump shot from 17 ft,74,69
302,3,2:53.0,Defensive rebound by M. Harkless,,74,69
303,3,2:44.0,Personal foul by K. Martin (drawn by A. Crabbe),,74,69
304,3,2:44.0,Portland full timeout,,74,69
305,3,2:44.0,,Violation by Team (delay of game),74,69
306,3,2:35.0,Shooting foul by G. Dieng (drawn by N. Vonleh),,74,69
307,3,2:35.0,N. Vonleh makes free throw 1 of 2,,75,69
308,3,2:35.0,N. Vonleh misses free throw 2 of 2,,75,69
309,3,2:35.0,,Defensive rebound by K. Martin,75,69
310,3,2:22.0,,G. Dieng makes 2-pt layup from 2 ft (assist by Z. LaVine),75,71
311,3,2:01.0,E. Davis makes 2-pt dunk at rim (assist by D. Lillard),,77,71
312,3,1:49.0,,Z. LaVine makes 2-pt layup from 2 ft,77,73
313,3,1:37.0,Personal foul by G. Dieng (drawn by E. Davis),,77,73
314,3,1:37.0,E. Davis misses free throw 1 of 2,,77,73
315,3,1:37.0,Offensive rebound by Team,,77,73
316,3,1:37.0,E. Davis makes free throw 2 of 2,,78,73
317,3,1:27.0,,Personal foul by D. Lillard (drawn by Z. LaVine),78,73
318,3,1:27.0,Violation by Team (delay of game),,78,73
319,3,1:17.0,,G. Dieng misses 2-pt jump shot from 7 ft,78,73
320,3,1:13.0,,Offensive rebound by G. Dieng,78,73
321,3,1:13.0,,G. Dieng makes 2-pt layup at rim,78,75
322,3,0:58.0,E. Davis misses 2-pt layup from 1 ft,,78,75
323,3,0:56.0,Offensive rebound by E. Davis,,78,75
324,3,0:53.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by E. Davis),,81,75
325,3,0:43.0,,Personal foul by E. Davis (drawn by Z. LaVine),81,75
326,3,0:43.0,,Z. LaVine makes free throw 1 of 2,81,76
327,3,0:43.0,,Z. LaVine makes free throw 2 of 2,81,77
328,3,0:33.0,D. Lillard makes 2-pt jump shot from 18 ft,,83,77
329,3,0:26.0,,K. Martin makes 3-pt jump shot from 24 ft (assist by Z. LaVine),83,80
330,3,0:04.0,D. Lillard misses 2-pt jump shot from 22 ft,,83,80
331,3,0:03.0,,Defensive rebound by N. Bjelica,83,80
332,4,11:44.0,,Turnover by K. Martin (traveling),83,80
333,4,11:27.0,Turnover by N. Vonleh (lost ball; steal by N. Bjelica),,83,80
334,4,11:22.0,Violation by N. Vonleh (def goaltending),,83,80
335,4,11:22.0,,K. Martin makes 2-pt layup from 1 ft,83,82
336,4,10:59.0,C. McCollum misses 2-pt jump shot from 18 ft,,83,82
337,4,10:58.0,,Defensive rebound by N. Bjelica,83,82
338,4,10:53.0,,Shooting foul by N. Vonleh (drawn by K. Martin),83,82
339,4,10:53.0,,K. Martin misses free throw 1 of 2,83,82
340,4,10:53.0,,Offensive rebound by Team,83,82
341,4,10:53.0,,K. Martin makes free throw 2 of 2,83,83
342,4,10:40.0,C. McCollum misses 2-pt jump shot from 5 ft,,83,83
343,4,10:39.0,Offensive rebound by Team,,83,83
344,4,10:39.0,,Loose ball foul by S. Muhammad (drawn by N. Vonleh),83,83
345,4,10:21.0,A. Crabbe misses 2-pt jump shot from 17 ft,,83,83
346,4,10:20.0,Offensive rebound by M. Harkless,,83,83
347,4,10:18.0,M. Harkless makes 2-pt layup at rim,,85,83
348,4,10:00.0,,Z. LaVine misses 2-pt jump shot from 13 ft,85,83
349,4,9:59.0,Defensive rebound by E. Davis,,85,83
350,4,9:47.0,M. Harkless misses 2-pt layup from 2 ft,,85,83
351,4,9:46.0,,Defensive rebound by S. Muhammad,85,83
352,4,9:41.0,,Z. LaVine makes 2-pt layup at rim,85,85
353,4,9:26.0,Personal block foul by N. Bjelica (drawn by C. McCollum),,85,85
354,4,9:20.0,C. McCollum misses 3-pt jump shot from 24 ft,,85,85
355,4,9:19.0,Offensive rebound by E. Davis,,85,85
356,4,9:17.0,Shooting foul by N. Bjelica (drawn by E. Davis),,85,85
357,4,9:17.0,E. Davis makes free throw 1 of 2,,86,85
358,4,9:17.0,E. Davis makes free throw 2 of 2,,87,85
359,4,9:08.0,,G. Dieng makes 2-pt jump shot from 17 ft (assist by Z. LaVine),87,87
360,4,8:53.0,Turnover by A. Crabbe (lost ball),,87,87
361,4,8:53.0,,Minnesota full timeout,87,87
362,4,8:53.0,A. Aminu enters the game for M. Harkless,,87,87
363,4,8:41.0,,S. Muhammad misses 2-pt hook shot from 5 ft,87,87
364,4,8:40.0,Defensive rebound by E. Davis,,87,87
365,4,8:25.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),,90,87
366,4,8:16.0,,Z. LaVine misses 2-pt layup from 2 ft,90,87
367,4,8:15.0,Defensive rebound by E. Davis,,90,87
368,4,8:08.0,C. McCollum misses 2-pt jump shot from 17 ft,,90,87
369,4,8:07.0,Offensive rebound by E. Davis,,90,87
370,4,8:07.0,E. Davis makes 2-pt layup from 1 ft,,92,87
371,4,8:07.0,,Minnesota full timeout,92,87
372,4,8:07.0,,R. Rubio enters the game for Z. LaVine,92,87
373,4,8:07.0,,K. Towns enters the game for G. Dieng,92,87
374,4,8:07.0,,A. Wiggins enters the game for S. Muhammad,92,87
375,4,7:58.0,,K. Martin misses 2-pt layup from 3 ft (block by E. Davis),92,87
376,4,7:54.0,Defensive rebound by C. McCollum,,92,87
377,4,7:49.0,C. McCollum misses 2-pt jump shot from 16 ft,,92,87
378,4,7:48.0,,Defensive rebound by A. Wiggins,92,87
379,4,7:33.0,,Offensive foul by K. Towns (drawn by E. Davis),92,87
380,4,7:33.0,,Turnover by K. Towns (offensive foul),92,87
381,4,7:22.0,Offensive foul by C. McCollum (drawn by R. Rubio),,92,87
382,4,7:22.0,Turnover by C. McCollum (offensive foul),,92,87
383,4,7:22.0,D. Lillard enters the game for A. Crabbe,,92,87
