,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
30,1,7:54.0,,Defensive rebound by N. Mirotić,10,5
31,1,7:40.0,,N. Mirotić misses 3-pt jump shot from 25 ft,10,5
32,1,7:39.0,Defensive rebound by B. Lopez,,10,5
33,1,7:33.0,Turnover by J. Jack (bad pass; steal by D. Rose),,10,5
34,1,7:30.0,,J. Butler makes 2-pt dunk at rim (assist by N. Mirotić),10,7
35,1,7:00.0,T. Young misses 2-pt jump shot from 15 ft,,10,7
36,1,6:59.0,,Defensive rebound by P. Gasol,10,7
37,1,6:59.0,,Personal foul by T. Young (drawn by P. Gasol),10,7
38,1,6:48.0,,D. Rose misses 2-pt layup from 1 ft,10,7
39,1,6:47.0,Defensive rebound by B. Lopez,,10,7
40,1,6:43.0,Turnover by J. Jack (bad pass),,10,7
41,1,6:21.0,,T. Gibson misses 2-pt layup from 2 ft,10,7
42,1,6:19.0,,Offensive rebound by P. Gasol,10,7
43,1,6:19.0,,P. Gasol makes 2-pt layup from 1 ft,10,9
44,1,6:07.0,T. Young makes 2-pt jump shot from 5 ft (assist by J. Johnson),,12,9
45,1,5:49.0,,P. Gasol misses 2-pt jump shot from 13 ft,12,9
46,1,5:48.0,Defensive rebound by B. Bogdanović,,12,9
47,1,5:34.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Jack),,15,9
48,1,5:32.0,,Chicago full timeout,15,9
49,1,5:26.0,,Turnover by T. Gibson (bad pass; steal by J. Jack),15,9
50,1,5:21.0,J. Jack makes 2-pt layup from 1 ft,,17,9
51,1,5:07.0,,J. Butler makes 2-pt layup from 1 ft (assist by P. Gasol),17,11
52,1,4:52.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,17,11
53,1,4:50.0,,Defensive rebound by D. Rose,17,11
54,1,4:47.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by D. Rose),17,13
55,1,4:28.0,Turnover by B. Lopez (bad pass; steal by N. Mirotić),,17,13
56,1,4:26.0,,Personal foul by B. Bogdanović (drawn by J. Butler),17,13
57,1,4:26.0,,J. Noah enters the game for T. Gibson,17,13
58,1,4:26.0,A. Bargnani enters the game for B. Bogdanović,,17,13
59,1,4:21.0,,J. Butler makes 2-pt jump shot from 19 ft (assist by J. Noah),17,15
60,1,4:01.0,T. Young misses 2-pt jump shot from 6 ft,,17,15
61,1,4:00.0,,Defensive rebound by P. Gasol,17,15
62,1,3:52.0,,P. Gasol makes 2-pt jump shot from 20 ft (assist by D. Rose),17,17
63,1,3:31.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Jack),,20,17
64,1,3:20.0,,N. Mirotić misses 2-pt jump shot from 20 ft,20,17
65,1,3:18.0,Defensive rebound by J. Johnson,,20,17
66,1,3:00.0,B. Lopez misses 2-pt layup from 1 ft (block by N. Mirotić),,20,17
67,1,2:59.0,,Defensive rebound by P. Gasol,20,17
68,1,2:52.0,,J. Butler makes 2-pt layup from 1 ft (assist by J. Noah),20,19
69,1,2:36.0,T. Young makes 2-pt layup from 1 ft (assist by J. Jack),,22,19
70,1,2:31.0,,D. Rose misses 2-pt layup at rim (block by J. Jack),22,19
71,1,2:31.0,Defensive rebound by Team,,22,19
72,1,2:31.0,Brooklyn full timeout,,22,19
73,1,2:31.0,,K. Hinrich enters the game for D. Rose,22,19
74,1,2:31.0,,D. McDermott enters the game for N. Mirotić,22,19
75,1,2:13.0,J. Jack misses 3-pt jump shot from 24 ft,,22,19
76,1,2:12.0,,Defensive rebound by J. Butler,22,19
77,1,2:00.0,,Def 3 sec tech foul by J. Jack,22,19
78,1,2:00.0,,J. Butler misses technical free throw,22,19
79,1,2:00.0,,Offensive rebound by Team,22,19
80,1,2:00.0,B. Bogdanović enters the game for T. Young,,22,19
81,1,2:00.0,D. Sloan enters the game for J. Jack,,22,19
82,1,1:46.0,,J. Noah makes 2-pt jump shot from 5 ft (assist by P. Gasol),22,21
83,1,1:26.0,J. Johnson misses 2-pt jump shot from 19 ft,,22,21
84,1,1:26.0,Offensive rebound by Team,,22,21
85,1,1:17.0,Offensive foul by B. Lopez (drawn by K. Hinrich),,22,21
86,1,1:17.0,Turnover by B. Lopez (offensive foul),,22,21
87,1,1:00.0,,D. McDermott misses 3-pt jump shot from 25 ft,22,21
88,1,0:58.0,Defensive rebound by D. Sloan,,22,21
89,1,0:48.0,A. Bargnani makes 2-pt jump shot from 15 ft (assist by J. Johnson),,24,21
90,1,0:39.0,,Shooting foul by D. Sloan (drawn by P. Gasol),24,21
91,1,0:39.0,,P. Gasol misses free throw 1 of 2,24,21
92,1,0:39.0,,Offensive rebound by Team,24,21
93,1,0:39.0,W. Reed enters the game for B. Lopez,,24,21
94,1,0:39.0,,P. Gasol makes free throw 2 of 2,24,22
95,1,0:30.0,A. Bargnani makes 2-pt jump shot from 16 ft (assist by D. Sloan),,26,22
96,1,0:30.0,Shooting foul by J. Noah (drawn by A. Bargnani),,26,22
97,1,0:30.0,,B. Portis enters the game for P. Gasol,26,22
98,1,0:30.0,A. Bargnani makes free throw 1 of 1,,27,22
99,1,0:13.0,Offensive charge foul by J. Butler (drawn by W. Reed),,27,22
100,1,0:13.0,,Turnover by J. Butler (offensive foul),27,22
101,1,0:05.0,D. Sloan makes 2-pt jump shot from 18 ft,,29,22
102,1,0:00.0,,J. Butler misses 3-pt jump shot from 36 ft,29,22
103,1,0:00.0,,Offensive rebound by Team,29,22
104,2,11:45.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by K. Hinrich),29,25
105,2,11:31.0,A. Bargnani misses 2-pt jump shot from 20 ft,,29,25
106,2,11:30.0,Offensive rebound by D. Sloan,,29,25
107,2,11:16.0,B. Bogdanović makes 2-pt layup from 3 ft,,31,25
108,2,11:00.0,,K. Hinrich makes 3-pt jump shot from 24 ft (assist by J. Noah),31,28
109,2,10:43.0,A. Bargnani misses 2-pt jump shot from 7 ft (block by J. Noah),,31,28
110,2,10:41.0,,Defensive rebound by K. Hinrich,31,28
111,2,10:35.0,,K. Hinrich misses 3-pt jump shot from 23 ft,31,28
112,2,10:34.0,,Offensive rebound by J. Noah,31,28
113,2,10:29.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Noah),31,31
114,2,10:27.0,Brooklyn full timeout,,31,31
115,2,10:08.0,Turnover by W. Reed (lost ball; steal by B. Portis),,31,31
116,2,9:48.0,,J. Noah makes 2-pt layup from 1 ft (assist by D. McDermott),31,33
117,2,9:32.0,W. Reed makes 2-pt layup from 1 ft (assist by A. Bargnani),,33,33
118,2,9:14.0,,B. Portis misses 3-pt jump shot from 24 ft,33,33
119,2,9:12.0,,Offensive rebound by D. McDermott,33,33
120,2,9:12.0,,D. McDermott misses 2-pt layup from 1 ft,33,33
121,2,9:10.0,Defensive rebound by A. Bargnani,,33,33
122,2,9:03.0,B. Bogdanović makes 2-pt layup from 1 ft,,35,33
123,2,8:57.0,,B. Portis makes 2-pt layup at rim (assist by A. Brooks),35,35
124,2,8:46.0,Personal foul by K. Hinrich (drawn by W. Ellington),,35,35
125,2,8:38.0,D. Sloan misses 2-pt jump shot from 21 ft,,35,35
126,2,8:38.0,,Defensive rebound by Team,35,35
127,2,8:38.0,Loose ball foul by W. Reed (drawn by J. Noah),,35,35
128,2,8:28.0,,Turnover by D. McDermott (bad pass),35,35
129,2,8:09.0,W. Ellington makes 2-pt jump shot from 14 ft (assist by D. Sloan),,37,35
130,2,7:49.0,,B. Portis misses 2-pt jump shot from 10 ft,37,35
131,2,7:48.0,Defensive rebound by A. Bargnani,,37,35
132,2,7:29.0,B. Bogdanović makes 2-pt jump shot from 18 ft (assist by D. Sloan),,39,35
133,2,7:14.0,,A. Brooks makes 3-pt jump shot from 24 ft (assist by J. Noah),39,38
134,2,6:54.0,W. Reed makes 2-pt jump shot from 19 ft (assist by D. Sloan),,41,38
135,2,6:42.0,,B. Portis makes 2-pt jump shot from 4 ft (assist by J. Noah),41,40
136,2,6:30.0,W. Reed misses 2-pt layup from 1 ft (block by J. Noah),,41,40
137,2,6:27.0,Offensive rebound by W. Reed,,41,40
138,2,6:27.0,W. Reed makes 2-pt layup from 1 ft,,43,40
139,2,6:18.0,,B. Portis makes 2-pt layup from 1 ft (assist by J. Noah),43,42
140,2,6:10.0,Brooklyn full timeout,,43,42
141,2,6:10.0,,D. Rose enters the game for J. Noah,43,42
142,2,6:10.0,,P. Gasol enters the game for K. Hinrich,43,42
143,2,6:10.0,,J. Butler enters the game for D. McDermott,43,42
144,2,6:10.0,B. Lopez enters the game for B. Bogdanović,,43,42
145,2,6:10.0,J. Jack enters the game for W. Reed,,43,42
146,2,6:01.0,W. Ellington makes 3-pt jump shot from 24 ft (assist by D. Sloan),,46,42
147,2,5:47.0,,P. Gasol misses 2-pt jump shot from 19 ft,46,42
148,2,5:46.0,,Offensive rebound by D. Rose,46,42
149,2,5:41.0,,B. Portis misses 2-pt jump shot from 17 ft,46,42
150,2,5:39.0,Defensive rebound by J. Jack,,46,42
151,2,5:26.0,B. Lopez misses 2-pt jump shot from 10 ft,,46,42
152,2,5:25.0,,Defensive rebound by B. Portis,46,42
153,2,5:15.0,,B. Portis misses 2-pt jump shot from 5 ft,46,42
154,2,5:14.0,Defensive rebound by A. Bargnani,,46,42
155,2,5:06.0,D. Sloan misses 3-pt jump shot from 24 ft,,46,42
156,2,5:05.0,Offensive rebound by B. Lopez,,46,42
157,2,5:05.0,Shooting foul by B. Portis (drawn by B. Lopez),,46,42
158,2,5:05.0,Official timeout,,46,42
159,2,5:05.0,,N. Mirotić enters the game for B. Portis,46,42
160,2,5:05.0,,T. Gibson enters the game for A. Brooks,46,42
161,2,5:05.0,J. Johnson enters the game for A. Bargnani,,46,42
162,2,5:05.0,T. Young enters the game for D. Sloan,,46,42
163,2,5:05.0,B. Lopez misses free throw 1 of 2,,46,42
164,2,5:05.0,Offensive rebound by Team,,46,42
165,2,5:05.0,B. Lopez makes free throw 2 of 2,,47,42
166,2,4:52.0,,D. Rose misses 2-pt jump shot from 16 ft,47,42
167,2,4:50.0,,Offensive rebound by T. Gibson,47,42
168,2,4:50.0,,T. Gibson makes 2-pt layup from 1 ft,47,44
169,2,4:30.0,T. Young misses 2-pt jump shot from 18 ft,,47,44
170,2,4:29.0,,Defensive rebound by D. Rose,47,44
171,2,4:12.0,,J. Butler makes 2-pt jump shot from 14 ft,47,46
172,2,3:54.0,B. Lopez misses 2-pt jump shot from 20 ft,,47,46
173,2,3:53.0,,Defensive rebound by N. Mirotić,47,46
174,2,3:50.0,,P. Gasol makes 2-pt layup from 1 ft (assist by D. Rose),47,48
175,2,3:37.0,Turnover by B. Lopez (bad pass; steal by N. Mirotić),,47,48
176,2,3:29.0,,D. Rose misses 2-pt jump shot from 6 ft,47,48
177,2,3:27.0,Defensive rebound by B. Lopez,,47,48
178,2,3:09.0,W. Ellington makes 2-pt jump shot from 20 ft (assist by T. Young),,49,48
179,2,3:00.0,,Def 3 sec tech foul by B. Lopez,49,48
180,2,3:00.0,,D. Rose misses technical free throw,49,48
181,2,3:00.0,,Offensive rebound by Team,49,48
182,2,3:00.0,,Chicago full timeout,49,48
183,2,2:44.0,,J. Butler misses 2-pt jump shot from 9 ft,49,48
184,2,2:42.0,Defensive rebound by B. Lopez,,49,48
185,2,2:27.0,Turnover by J. Jack (bad pass; steal by N. Mirotić),,49,48
186,2,2:22.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Butler),49,50
187,2,2:03.0,B. Lopez makes 2-pt layup from 1 ft,,51,50
188,2,1:51.0,,Turnover by P. Gasol (bad pass; steal by B. Lopez),51,50
189,2,1:40.0,T. Young makes 2-pt jump shot from 11 ft (assist by B. Lopez),,53,50
190,2,1:24.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by J. Butler),53,52
191,2,1:06.0,J. Johnson makes 2-pt jump shot from 7 ft,,55,52
192,2,0:56.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by T. Gibson),55,54
193,2,0:42.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Jack),,58,54
194,2,0:33.0,,Turnover by P. Gasol (bad pass; steal by T. Young),58,54
195,2,0:14.0,Turnover by J. Jack (bad pass; steal by D. Rose),,58,54
196,2,0:09.0,,Shooting foul by W. Ellington (drawn by N. Mirotić),58,54
197,2,0:09.0,,N. Mirotić makes free throw 1 of 2,58,55
198,2,0:09.0,W. Reed enters the game for B. Lopez,,58,55
199,2,0:09.0,B. Bogdanović enters the game for T. Young,,58,55
200,2,0:09.0,,J. Noah enters the game for P. Gasol,58,55
201,2,0:09.0,,N. Mirotić misses free throw 2 of 2,58,55
202,2,0:07.0,,Offensive rebound by J. Noah,58,55
203,2,0:07.0,,J. Noah misses 2-pt layup from 1 ft,58,55
204,2,0:06.0,,Offensive rebound by T. Gibson,58,55
205,2,0:06.0,,T. Gibson misses 2-pt layup from 1 ft,58,55
206,2,0:05.0,Defensive rebound by W. Reed,,58,55
207,2,0:01.0,Personal foul by T. Gibson (drawn by J. Johnson),,58,55
208,2,0:01.0,,K. Hinrich enters the game for N. Mirotić,58,55
209,2,0:00.0,W. Ellington misses 3-pt jump shot from 25 ft,,58,55
210,2,0:00.0,Offensive rebound by Team,,58,55
211,3,11:50.0,,J. Butler makes 2-pt jump shot from 21 ft,58,57
212,3,11:38.0,B. Lopez makes 2-pt layup from 1 ft (assist by J. Jack),,60,57
213,3,11:20.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Butler),60,60
214,3,11:05.0,B. Lopez makes 2-pt jump shot from 11 ft (assist by J. Jack),,62,60
215,3,10:50.0,,P. Gasol misses 2-pt jump shot from 5 ft,62,60
216,3,10:49.0,Defensive rebound by T. Young,,62,60
217,3,10:39.0,B. Bogdanović misses 2-pt layup from 1 ft (block by N. Mirotić),,62,60
218,3,10:38.0,Offensive rebound by B. Bogdanović,,62,60
219,3,10:25.0,J. Johnson misses 3-pt jump shot from 25 ft,,62,60
220,3,10:24.0,,Defensive rebound by N. Mirotić,62,60
221,3,10:13.0,,D. Rose misses 2-pt layup from 1 ft (block by B. Lopez),62,60
222,3,10:11.0,Defensive rebound by T. Young,,62,60
223,3,10:08.0,Turnover by T. Young (bad pass),,62,60
224,3,9:51.0,,D. Rose makes 3-pt jump shot from 24 ft (assist by T. Gibson),62,63
225,3,9:31.0,B. Lopez makes 2-pt jump shot from 17 ft (assist by J. Johnson),,64,63
226,3,9:14.0,,P. Gasol misses 2-pt jump shot from 20 ft,64,63
227,3,9:13.0,Defensive rebound by J. Johnson,,64,63
228,3,9:09.0,T. Young makes 2-pt layup from 1 ft (assist by J. Jack),,66,63
229,3,8:53.0,,N. Mirotić makes 2-pt layup from 1 ft,66,65
230,3,8:33.0,J. Johnson makes 2-pt jump shot from 14 ft,,68,65
231,3,8:17.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by T. Gibson),68,67
232,3,8:00.0,J. Jack makes 2-pt jump shot from 20 ft,,70,67
233,3,7:48.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by D. Rose),70,69
234,3,7:31.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,70,69
235,3,7:30.0,Offensive rebound by T. Young,,70,69
236,3,7:28.0,B. Lopez makes 2-pt jump shot from 10 ft (assist by T. Young),,72,69
237,3,7:08.0,,N. Mirotić misses 3-pt jump shot from 27 ft,72,69
238,3,7:07.0,Defensive rebound by B. Lopez,,72,69
239,3,6:55.0,Shooting foul by P. Gasol (drawn by B. Lopez),,72,69
240,3,6:55.0,B. Lopez makes free throw 1 of 2,,73,69
241,3,6:55.0,Brooklyn full timeout,,73,69
242,3,6:55.0,B. Lopez makes free throw 2 of 2,,74,69
243,3,6:46.0,,Personal foul by J. Johnson (drawn by J. Butler),74,69
244,3,6:37.0,,P. Gasol misses 2-pt jump shot from 6 ft,74,69
245,3,6:35.0,,Offensive rebound by P. Gasol,74,69
246,3,6:35.0,,P. Gasol misses 2-pt layup from 1 ft,74,69
247,3,6:34.0,,Offensive rebound by N. Mirotić,74,69
248,3,6:33.0,,N. Mirotić misses 2-pt jump shot from 9 ft,74,69
249,3,6:30.0,Defensive rebound by T. Young,,74,69
250,3,6:20.0,B. Lopez misses 2-pt jump shot from 12 ft,,74,69
251,3,6:19.0,Offensive rebound by T. Young,,74,69
252,3,6:19.0,T. Young makes 2-pt layup from 2 ft,,76,69
253,3,6:06.0,,J. Butler misses 3-pt jump shot from 24 ft,76,69
254,3,6:05.0,Defensive rebound by J. Jack,,76,69
255,3,6:02.0,Turnover by T. Young (lost ball),,76,69
256,3,6:02.0,,J. Noah enters the game for P. Gasol,76,69
257,3,5:51.0,,D. Rose misses 2-pt jump shot from 9 ft,76,69
258,3,5:50.0,Defensive rebound by T. Young,,76,69
259,3,5:35.0,J. Jack misses 2-pt jump shot from 7 ft,,76,69
260,3,5:34.0,,Defensive rebound by J. Noah,76,69
261,3,5:19.0,,N. Mirotić misses 3-pt jump shot from 26 ft,76,69
262,3,5:18.0,Defensive rebound by T. Young,,76,69
263,3,5:10.0,Personal foul by J. Noah (drawn by B. Lopez),,76,69
264,3,5:10.0,,D. McDermott enters the game for N. Mirotić,76,69
265,3,4:56.0,J. Johnson makes 2-pt jump shot from 14 ft,,78,69
266,3,4:46.0,,D. McDermott misses 2-pt layup from 2 ft,78,69
267,3,4:45.0,Defensive rebound by J. Johnson,,78,69
268,3,4:38.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Johnson),,81,69
269,3,4:38.0,,Chicago full timeout,81,69
270,3,4:38.0,,A. Brooks enters the game for D. Rose,81,69
271,3,4:29.0,,J. Butler misses 2-pt layup from 1 ft,81,69
272,3,4:29.0,,Offensive rebound by J. Noah,81,69
273,3,4:29.0,,J. Noah misses 2-pt layup from 1 ft (block by B. Lopez),81,69
274,3,4:29.0,,Offensive rebound by Team,81,69
275,3,4:23.0,,T. Gibson misses 2-pt layup from 2 ft,81,69
276,3,4:22.0,,Offensive rebound by T. Gibson,81,69
277,3,4:22.0,,T. Gibson misses 2-pt layup from 2 ft,81,69
278,3,4:22.0,Defensive rebound by B. Lopez,,81,69
279,3,4:21.0,Personal foul by T. Gibson (drawn by B. Lopez),,81,69
280,3,4:21.0,W. Ellington enters the game for B. Bogdanović,,81,69
281,3,4:03.0,B. Lopez misses 2-pt jump shot from 4 ft,,81,69
282,3,4:02.0,,Defensive rebound by J. Noah,81,69
283,3,3:56.0,,Turnover by D. McDermott (bad pass; steal by T. Young),81,69
284,3,3:52.0,W. Ellington misses 2-pt layup from 1 ft (block by J. Butler),,81,69
285,3,3:50.0,,Defensive rebound by D. McDermott,81,69
286,3,3:39.0,,D. McDermott misses 3-pt jump shot from 23 ft,81,69
287,3,3:37.0,,Offensive rebound by T. Gibson,81,69
288,3,3:34.0,,J. Butler misses 3-pt jump shot from 24 ft,81,69
289,3,3:33.0,Defensive rebound by W. Ellington,,81,69
290,3,3:12.0,J. Johnson misses 2-pt jump shot from 12 ft,,81,69
291,3,3:11.0,,Defensive rebound by J. Noah,81,69
292,3,2:53.0,,A. Brooks makes 3-pt jump shot from 26 ft (assist by J. Butler),81,72
293,3,2:34.0,J. Jack misses 3-pt jump shot from 24 ft,,81,72
294,3,2:33.0,,Defensive rebound by J. Noah,81,72
295,3,2:25.0,,Turnover by A. Brooks (lost ball; steal by B. Lopez),81,72
296,3,2:15.0,W. Ellington makes 3-pt jump shot from 22 ft,,84,72
297,3,2:03.0,,T. Gibson makes 2-pt dunk at rim (assist by J. Noah),84,74
298,3,1:43.0,B. Lopez misses 2-pt jump shot from 14 ft,,84,74
299,3,1:42.0,,Defensive rebound by J. Noah,84,74
300,3,1:26.0,A. Bargnani enters the game for T. Young,,84,74
301,3,1:26.0,D. Sloan enters the game for J. Jack,,84,74
302,3,1:18.0,,J. Butler makes 2-pt jump shot from 20 ft,84,76
303,3,0:51.0,J. Johnson misses 3-pt jump shot from 24 ft,,84,76
304,3,0:50.0,,Defensive rebound by D. McDermott,84,76
305,3,0:43.0,,A. Brooks misses 3-pt jump shot from 25 ft,84,76
306,3,0:42.0,Defensive rebound by A. Bargnani,,84,76
307,3,0:32.0,Personal foul by J. Noah (drawn by A. Bargnani),,84,76
308,3,0:32.0,,B. Portis enters the game for J. Noah,84,76
309,3,0:32.0,A. Bargnani makes free throw 1 of 2,,85,76
310,3,0:32.0,W. Reed enters the game for B. Lopez,,85,76
311,3,0:32.0,A. Bargnani misses free throw 2 of 2,,85,76
312,3,0:30.0,,Defensive rebound by T. Gibson,85,76
313,3,0:08.0,,T. Gibson makes 2-pt jump shot from 14 ft (assist by A. Brooks),85,78
314,3,0:00.0,J. Johnson misses 3-pt jump shot from 25 ft,,85,78
315,3,0:00.0,Offensive rebound by Team,,85,78
316,4,11:45.0,A. Bargnani misses 2-pt jump shot from 20 ft,,85,78
317,4,11:44.0,Offensive rebound by W. Reed,,85,78
318,4,11:30.0,W. Ellington misses 2-pt jump shot from 15 ft,,85,78
319,4,11:30.0,,Defensive rebound by Team,85,78
320,4,11:14.0,,B. Portis misses 2-pt jump shot from 6 ft,85,78
321,4,11:13.0,,Offensive rebound by T. Gibson,85,78
322,4,11:07.0,,D. McDermott makes 2-pt jump shot from 19 ft (assist by T. Gibson),85,80
323,4,10:46.0,Personal foul by D. McDermott (drawn by B. Bogdanović),,85,80
324,4,10:43.0,Turnover by D. Sloan (lost ball; steal by A. Brooks),,85,80
325,4,10:40.0,,A. Brooks makes 2-pt layup from 1 ft (assist by B. Portis),85,82
326,4,10:24.0,D. Sloan misses 2-pt jump shot from 7 ft,,85,82
327,4,10:24.0,Offensive rebound by W. Reed,,85,82
328,4,10:24.0,W. Reed makes 2-pt layup from 1 ft,,87,82
329,4,10:24.0,Shooting foul by A. Brooks (drawn by W. Reed),,87,82
330,4,10:24.0,W. Reed makes free throw 1 of 1,,88,82
331,4,10:12.0,,A. Brooks misses 3-pt jump shot from 25 ft,88,82
332,4,10:11.0,Defensive rebound by W. Reed,,88,82
333,4,10:01.0,Turnover by A. Bargnani (traveling),,88,82
334,4,9:43.0,,A. Brooks misses 2-pt jump shot from 13 ft,88,82
335,4,9:42.0,Defensive rebound by W. Ellington,,88,82
336,4,9:36.0,D. Sloan makes 2-pt layup from 1 ft (assist by W. Ellington),,90,82
337,4,9:30.0,,Chicago full timeout,90,82
338,4,9:30.0,,D. Rose enters the game for T. Gibson,90,82
339,4,9:30.0,,P. Gasol enters the game for A. Brooks,90,82
340,4,9:15.0,,P. Gasol makes 2-pt jump shot from 18 ft (assist by K. Hinrich),90,84
341,4,9:00.0,A. Bargnani makes 2-pt layup from 1 ft (assist by D. Sloan),,92,84
342,4,8:41.0,,B. Portis misses 2-pt jump shot from 19 ft,92,84
343,4,8:40.0,Defensive rebound by W. Ellington,,92,84
344,4,8:19.0,Personal foul by K. Hinrich (drawn by W. Reed),,92,84
345,4,8:19.0,W. Reed makes free throw 1 of 2,,93,84
346,4,8:19.0,,J. Butler enters the game for K. Hinrich,93,84
347,4,8:19.0,J. Johnson enters the game for B. Bogdanović,,93,84
348,4,8:19.0,W. Reed makes free throw 2 of 2,,94,84
349,4,8:05.0,,D. McDermott misses 3-pt jump shot from 24 ft,94,84
350,4,8:04.0,Defensive rebound by D. Sloan,,94,84
351,4,7:54.0,D. Sloan misses 2-pt layup from 2 ft,,94,84
352,4,7:53.0,,Defensive rebound by P. Gasol,94,84
353,4,7:46.0,,Turnover by D. Rose (bad pass; steal by J. Johnson),94,84
354,4,7:39.0,W. Ellington misses 3-pt jump shot from 25 ft,,94,84
355,4,7:38.0,,Defensive rebound by B. Portis,94,84
356,4,7:27.0,,J. Butler misses 2-pt jump shot from 9 ft,94,84
357,4,7:25.0,,Offensive rebound by J. Butler,94,84
358,4,7:21.0,,D. Rose misses 3-pt jump shot from 24 ft,94,84
359,4,7:20.0,Defensive rebound by W. Ellington,,94,84
360,4,7:04.0,A. Bargnani misses 3-pt jump shot from 24 ft,,94,84
361,4,7:03.0,,Defensive rebound by J. Butler,94,84
362,4,6:59.0,,J. Butler makes 2-pt layup at rim,94,86
363,4,6:29.0,A. Bargnani misses 3-pt jump shot from 25 ft,,94,86
364,4,6:28.0,,Defensive rebound by D. McDermott,94,86
365,4,6:19.0,,Shooting foul by W. Reed (drawn by P. Gasol),94,86
366,4,6:19.0,,P. Gasol makes free throw 1 of 2,94,87
367,4,6:19.0,B. Lopez enters the game for W. Reed,,94,87
368,4,6:19.0,,P. Gasol misses free throw 2 of 2,94,87
369,4,6:17.0,Defensive rebound by A. Bargnani,,94,87
370,4,6:02.0,D. Sloan makes 2-pt layup from 1 ft,,96,87
371,4,5:51.0,,Personal foul by A. Bargnani (drawn by J. Butler),96,87
372,4,5:51.0,,Chicago full timeout,96,87
373,4,5:51.0,,T. Gibson enters the game for B. Portis,96,87
374,4,5:51.0,T. Young enters the game for A. Bargnani,,96,87
375,4,5:39.0,,J. Butler misses 3-pt jump shot from 25 ft,96,87
376,4,5:38.0,Defensive rebound by D. Sloan,,96,87
377,4,5:20.0,Turnover by D. Sloan (bad pass; steal by J. Butler),,96,87
378,4,5:16.0,,Shooting foul by J. Johnson (drawn by J. Butler),96,87
379,4,5:16.0,,J. Butler misses free throw 1 of 2,96,87
380,4,5:16.0,,Offensive rebound by Team,96,87
381,4,5:16.0,J. Jack enters the game for D. Sloan,,96,87
382,4,5:16.0,,J. Butler makes free throw 2 of 2,96,88
