,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
48,1,6:26.0,G. Harris misses 2-pt layup at rim,,7,15
49,1,6:26.0,,Defensive rebound by Team,7,15
50,1,6:14.0,,J. Clarkson makes 2-pt layup from 1 ft (assist by J. Randle),7,17
51,1,6:03.0,D. Arthur makes 2-pt layup from 1 ft,,9,17
52,1,5:55.0,,Turnover by D. Russell (lost ball; steal by G. Harris),9,17
53,1,5:50.0,G. Harris makes 2-pt dunk at rim (assist by J. Sampson),,11,17
54,1,5:31.0,Violation by G. Harris (kicked ball),,11,17
55,1,5:31.0,,L. Williams enters the game for D. Russell,11,17
56,1,5:22.0,,R. Hibbert makes 2-pt jump shot from 17 ft (assist by J. Randle),11,19
57,1,5:08.0,D. Arthur misses 2-pt jump shot from 13 ft,,11,19
58,1,5:05.0,Offensive rebound by N. Jokić,,11,19
59,1,5:05.0,Shooting foul by R. Hibbert (drawn by D. Arthur),,11,19
60,1,5:05.0,D. Arthur makes free throw 1 of 2,,12,19
61,1,5:05.0,,B. Bass enters the game for R. Hibbert,12,19
62,1,5:05.0,D. Arthur makes free throw 2 of 2,,13,19
63,1,4:48.0,,K. Bryant makes 2-pt layup from 1 ft,13,21
64,1,4:36.0,J. Sampson makes 2-pt hook shot from 6 ft (assist by D. Arthur),,15,21
65,1,4:20.0,,K. Bryant misses 2-pt jump shot from 14 ft,15,21
66,1,4:20.0,Defensive rebound by Team,,15,21
67,1,4:07.0,D. Arthur misses 3-pt jump shot from 24 ft,,15,21
68,1,4:05.0,Offensive rebound by G. Harris,,15,21
69,1,4:05.0,G. Harris makes 2-pt layup from 1 ft,,17,21
70,1,3:42.0,,K. Bryant makes 2-pt jump shot from 10 ft (assist by J. Randle),17,23
71,1,3:24.0,N. Jokić misses 2-pt jump shot from 16 ft,,17,23
72,1,3:22.0,,Defensive rebound by K. Bryant,17,23
73,1,3:13.0,,J. Clarkson misses 3-pt jump shot from 24 ft,17,23
74,1,3:12.0,Defensive rebound by N. Jokić,,17,23
75,1,3:09.0,J. Nurkić enters the game for N. Jokić,,17,23
76,1,3:09.0,,L. Nance enters the game for K. Bryant,17,23
77,1,2:56.0,E. Mudiay makes 2-pt layup at rim,,19,23
78,1,2:31.0,,J. Randle makes 2-pt layup from 1 ft,19,25
79,1,2:22.0,G. Harris makes 3-pt jump shot from 23 ft (assist by E. Mudiay),,22,25
80,1,1:58.0,,J. Clarkson misses 2-pt jump shot from 6 ft (block by J. Sampson),22,25
81,1,1:55.0,Defensive rebound by J. Sampson,,22,25
82,1,1:49.0,Turnover by D. Arthur (lost ball; steal by L. Williams),,22,25
83,1,1:43.0,,Turnover by B. Bass (lost ball; steal by G. Harris),22,25
84,1,1:36.0,,Offensive charge foul by G. Harris (drawn by L. Nance),22,25
85,1,1:36.0,Turnover by G. Harris (offensive foul),,22,25
86,1,1:36.0,,LA Lakers full timeout,22,25
87,1,1:36.0,,M. Huertas enters the game for J. Clarkson,22,25
88,1,1:36.0,W. Barton enters the game for D. Arthur,,22,25
89,1,1:36.0,J. Lauvergne enters the game for G. Harris,,22,25
90,1,1:36.0,D. Augustin enters the game for E. Mudiay,,22,25
91,1,1:28.0,,Shooting foul by W. Barton (drawn by L. Williams),22,25
92,1,1:28.0,,L. Williams makes free throw 1 of 3,22,26
93,1,1:28.0,,L. Williams makes free throw 2 of 3,22,27
94,1,1:28.0,,L. Williams makes free throw 3 of 3,22,28
95,1,1:09.0,W. Barton misses 2-pt hook shot from 3 ft,,22,28
96,1,1:05.0,,Defensive rebound by J. Randle,22,28
97,1,0:59.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by M. Huertas),22,31
98,1,0:49.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Augustin),,24,31
99,1,0:34.0,,L. Nance misses 3-pt jump shot from 23 ft,24,31
100,1,0:31.0,Defensive rebound by Team,,24,31
101,1,0:08.0,J. Lauvergne misses 3-pt jump shot from 24 ft,,24,31
102,1,0:07.0,Offensive rebound by J. Nurkić,,24,31
103,1,0:07.0,J. Nurkić misses 2-pt jump shot from 10 ft,,24,31
104,1,0:05.0,,Defensive rebound by L. Nance,24,31
105,1,0:01.0,,L. Williams misses 2-pt jump shot from 14 ft,24,31
106,1,0:00.0,,Offensive rebound by Team,24,31
107,2,11:40.0,D. Augustin misses 3-pt jump shot from 24 ft,,24,31
108,2,11:39.0,Offensive rebound by A. Toupane,,24,31
109,2,11:35.0,Turnover by J. Nurkić (bad pass; steal by L. Nance),,24,31
110,2,11:30.0,,L. Williams makes 2-pt jump shot from 9 ft,24,33
111,2,11:11.0,J. Nurkić makes 2-pt hook shot from 5 ft,,26,33
112,2,11:04.0,Loose ball foul by J. Nurkić,,26,33
113,2,10:53.0,,L. Nance misses 2-pt layup at rim,26,33
114,2,10:50.0,Defensive rebound by J. Lauvergne,,26,33
115,2,10:44.0,A. Toupane misses 3-pt jump shot from 23 ft,,26,33
116,2,10:43.0,Offensive rebound by J. Lauvergne,,26,33
117,2,10:40.0,Shooting foul by L. Nance (drawn by J. Lauvergne),,26,33
118,2,10:40.0,J. Lauvergne makes 2-pt layup from 1 ft,,28,33
119,2,10:40.0,J. Lauvergne makes free throw 1 of 1,,29,33
120,2,10:26.0,,Turnover by B. Bass (lost ball; steal by D. Augustin),29,33
121,2,10:10.0,D. Augustin misses 2-pt jump shot from 4 ft (block by B. Bass),,29,33
122,2,10:10.0,Offensive rebound by Team,,29,33
123,2,10:03.0,J. Lauvergne misses 2-pt jump shot from 18 ft,,29,33
124,2,10:02.0,,Defensive rebound by M. World Peace,29,33
125,2,9:43.0,,B. Bass misses 2-pt jump shot from 6 ft (block by J. Nurkić),29,33
126,2,9:41.0,Defensive rebound by J. Nurkić,,29,33
127,2,9:37.0,W. Barton makes 2-pt layup from 1 ft,,31,33
128,2,9:25.0,,M. Huertas misses 2-pt jump shot from 13 ft,31,33
129,2,9:24.0,,Offensive rebound by L. Williams,31,33
130,2,9:20.0,,Shooting foul by A. Toupane (drawn by B. Bass),31,33
131,2,9:20.0,,B. Bass makes free throw 1 of 2,31,34
132,2,9:20.0,,B. Bass makes free throw 2 of 2,31,35
133,2,9:01.0,J. Nurkić makes 2-pt hook shot from 8 ft (assist by D. Augustin),,33,35
134,2,8:41.0,,Shooting foul by J. Lauvergne (drawn by B. Bass),33,35
135,2,8:41.0,Official timeout,,33,35
136,2,8:41.0,,D. Russell enters the game for L. Williams,33,35
137,2,8:41.0,,B. Bass makes free throw 1 of 2,33,36
138,2,8:41.0,,B. Bass makes free throw 2 of 2,33,37
139,2,8:21.0,J. Nurkić misses 2-pt hook shot from 5 ft,,33,37
140,2,8:17.0,,Defensive rebound by L. Nance,33,37
141,2,8:01.0,,D. Russell makes 2-pt layup from 1 ft (assist by M. Huertas),33,39
142,2,7:45.0,Shooting foul by M. Huertas (drawn by D. Augustin),,33,39
143,2,7:45.0,D. Augustin misses free throw 1 of 2,,33,39
144,2,7:45.0,Offensive rebound by Team,,33,39
145,2,7:45.0,D. Augustin misses free throw 2 of 2,,33,39
146,2,7:44.0,Offensive rebound by J. Nurkić,,33,39
147,2,7:39.0,J. Nurkić makes 2-pt layup at rim,,35,39
148,2,7:27.0,,B. Bass misses 2-pt jump shot from 16 ft,35,39
149,2,7:26.0,,Offensive rebound by L. Nance,35,39
150,2,7:23.0,,L. Nance misses 2-pt layup from 1 ft,35,39
151,2,7:19.0,Defensive rebound by J. Lauvergne,,35,39
152,2,7:14.0,D. Augustin makes 3-pt jump shot from 25 ft,,38,39
153,2,7:13.0,,LA Lakers full timeout,38,39
154,2,7:13.0,,R. Hibbert enters the game for B. Bass,38,39
155,2,7:06.0,,Turnover by D. Russell (lost ball),38,39
156,2,7:02.0,,Violation by D. Russell (kicked ball),38,39
157,2,6:52.0,W. Barton makes 2-pt jump shot from 16 ft (assist by J. Nurkić),,40,39
158,2,6:36.0,,M. World Peace misses 3-pt jump shot from 25 ft,40,39
159,2,6:35.0,,Offensive rebound by R. Hibbert,40,39
160,2,6:24.0,,R. Hibbert misses 2-pt jump shot from 16 ft,40,39
161,2,6:23.0,Defensive rebound by W. Barton,,40,39
162,2,6:16.0,W. Barton misses 2-pt jump shot from 13 ft,,40,39
163,2,6:13.0,,Defensive rebound by D. Russell,40,39
164,2,6:13.0,,J. Clarkson enters the game for M. Huertas,40,39
165,2,6:13.0,,K. Bryant enters the game for M. World Peace,40,39
166,2,6:10.0,,Personal foul by A. Toupane,40,39
167,2,5:56.0,,D. Russell misses 2-pt jump shot from 15 ft,40,39
168,2,5:51.0,Defensive rebound by J. Lauvergne,,40,39
169,2,5:36.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by W. Barton),,42,39
170,2,5:24.0,,K. Bryant misses 2-pt jump shot from 7 ft,42,39
171,2,5:22.0,Defensive rebound by J. Lauvergne,,42,39
172,2,5:18.0,J. Lauvergne misses 2-pt layup from 1 ft,,42,39
173,2,5:17.0,Offensive rebound by J. Lauvergne,,42,39
174,2,5:15.0,J. Lauvergne misses 2-pt layup from 1 ft (block by L. Nance),,42,39
175,2,5:14.0,,Defensive rebound by K. Bryant,42,39
176,2,5:08.0,,D. Russell misses 2-pt layup at rim (block by A. Toupane),42,39
177,2,5:07.0,Defensive rebound by W. Barton,,42,39
178,2,4:52.0,D. Augustin makes 3-pt jump shot from 22 ft (assist by W. Barton),,45,39
179,2,4:34.0,,L. Nance misses 2-pt jump shot from 18 ft,45,39
180,2,4:32.0,Defensive rebound by W. Barton,,45,39
181,2,4:19.0,W. Barton makes 2-pt jump shot from 8 ft,,47,39
182,2,4:14.0,,LA Lakers full timeout,47,39
183,2,4:14.0,,J. Randle enters the game for L. Nance,47,39
184,2,4:14.0,N. Jokić enters the game for J. Nurkić,,47,39
185,2,4:13.0,,Offensive foul by D. Russell (drawn by A. Toupane),47,39
186,2,4:13.0,,Turnover by D. Russell (offensive foul),47,39
187,2,3:55.0,D. Augustin makes 3-pt jump shot from 23 ft (assist by N. Jokić),,50,39
188,2,3:37.0,,J. Clarkson makes 2-pt jump shot from 10 ft,50,41
189,2,3:30.0,Personal foul by J. Clarkson,,50,41
190,2,3:30.0,D. Arthur enters the game for J. Lauvergne,,50,41
191,2,3:14.0,A. Toupane makes 3-pt jump shot from 22 ft (assist by N. Jokić),,53,41
192,2,3:10.0,,LA Lakers full timeout,53,41
193,2,3:10.0,,L. Williams enters the game for D. Russell,53,41
194,2,3:02.0,,Personal foul by N. Jokić,53,41
195,2,3:02.0,,R. Hibbert makes free throw 1 of 2,53,42
196,2,3:02.0,,R. Hibbert misses free throw 2 of 2,53,42
197,2,3:01.0,Defensive rebound by N. Jokić,,53,42
198,2,2:53.0,Personal foul by K. Bryant,,53,42
199,2,2:42.0,W. Barton misses 2-pt jump shot from 9 ft,,53,42
200,2,2:39.0,,Defensive rebound by J. Randle,53,42
201,2,2:31.0,,K. Bryant makes 3-pt jump shot from 24 ft (assist by L. Williams),53,45
202,2,2:16.0,N. Jokić makes 2-pt layup from 1 ft (assist by D. Augustin),,55,45
203,2,2:00.0,,Turnover by L. Williams (back court),55,45
204,2,1:48.0,W. Barton makes 2-pt dunk at rim (assist by D. Augustin),,57,45
205,2,1:34.0,,Shooting foul by W. Barton (drawn by L. Williams),57,45
206,2,1:34.0,,L. Williams makes free throw 1 of 2,57,46
207,2,1:34.0,,L. Williams misses free throw 2 of 2,57,46
208,2,1:32.0,Defensive rebound by A. Toupane,,57,46
209,2,1:24.0,D. Augustin misses 3-pt jump shot from 24 ft,,57,46
210,2,1:22.0,,Defensive rebound by J. Clarkson,57,46
211,2,1:05.0,,K. Bryant misses 2-pt jump shot from 8 ft,57,46
212,2,1:03.0,Defensive rebound by D. Arthur,,57,46
213,2,0:57.0,Personal foul by K. Bryant,,57,46
214,2,0:57.0,W. Barton makes free throw 1 of 2,,58,46
215,2,0:57.0,J. Nurkić enters the game for N. Jokić,,58,46
216,2,0:57.0,W. Barton misses free throw 2 of 2,,58,46
217,2,0:56.0,,Defensive rebound by J. Randle,58,46
218,2,0:43.0,,R. Hibbert misses 2-pt layup from 1 ft (block by D. Arthur),58,46
219,2,0:43.0,,Offensive rebound by Team,58,46
220,2,0:35.0,,J. Randle misses 2-pt jump shot from 16 ft,58,46
221,2,0:34.0,Defensive rebound by W. Barton,,58,46
222,2,0:11.0,D. Arthur misses 2-pt jump shot from 6 ft,,58,46
223,2,0:07.0,,Defensive rebound by R. Hibbert,58,46
224,2,0:01.0,,J. Clarkson misses 3-pt jump shot from 24 ft,58,46
225,2,0:00.0,,Offensive rebound by Team,58,46
226,3,11:49.0,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),,60,46
227,3,11:25.0,,R. Hibbert misses 2-pt jump shot from 12 ft,60,46
228,3,11:21.0,Defensive rebound by E. Mudiay,,60,46
229,3,11:19.0,Shooting foul by R. Hibbert (drawn by J. Sampson),,60,46
230,3,11:19.0,J. Sampson makes free throw 1 of 2,,61,46
231,3,11:19.0,J. Sampson makes free throw 2 of 2,,62,46
232,3,11:05.0,,L. Williams misses 3-pt jump shot from 25 ft,62,46
233,3,11:03.0,Defensive rebound by N. Jokić,,62,46
234,3,10:48.0,D. Arthur misses 2-pt layup from 2 ft,,62,46
235,3,10:48.0,Offensive rebound by Team,,62,46
236,3,10:42.0,Shooting foul by R. Hibbert (drawn by E. Mudiay),,62,46
237,3,10:42.0,E. Mudiay makes free throw 1 of 2,,63,46
238,3,10:42.0,E. Mudiay makes free throw 2 of 2,,64,46
239,3,10:26.0,,J. Randle misses 2-pt jump shot from 19 ft,64,46
240,3,10:25.0,Defensive rebound by E. Mudiay,,64,46
241,3,10:18.0,D. Arthur misses 2-pt layup from 1 ft (block by J. Randle),,64,46
242,3,10:11.0,,Defensive rebound by R. Hibbert,64,46
243,3,10:06.0,,J. Randle makes 2-pt jump shot from 4 ft (assist by L. Williams),64,48
244,3,9:52.0,D. Arthur misses 2-pt jump shot from 16 ft,,64,48
245,3,9:51.0,,Defensive rebound by K. Bryant,64,48
246,3,9:44.0,,L. Williams misses 2-pt jump shot from 11 ft,64,48
247,3,9:41.0,Defensive rebound by N. Jokić,,64,48
248,3,9:36.0,E. Mudiay misses 2-pt jump shot from 20 ft,,64,48
249,3,9:32.0,,Defensive rebound by J. Clarkson,64,48
250,3,9:26.0,,Turnover by K. Bryant (lost ball; steal by E. Mudiay),64,48
251,3,9:10.0,G. Harris misses 2-pt layup at rim,,64,48
252,3,9:09.0,Offensive rebound by J. Sampson,,64,48
253,3,9:09.0,J. Sampson misses 2-pt layup from 1 ft,,64,48
254,3,9:07.0,Offensive rebound by J. Sampson,,64,48
255,3,9:07.0,J. Sampson misses 2-pt layup from 1 ft,,64,48
256,3,9:05.0,Offensive rebound by Team,,64,48
257,3,8:54.0,D. Arthur misses 2-pt jump shot from 15 ft,,64,48
258,3,8:52.0,,Defensive rebound by J. Clarkson,64,48
259,3,8:43.0,,J. Clarkson makes 2-pt jump shot from 8 ft,64,50
260,3,8:32.0,G. Harris makes 2-pt layup at rim (assist by D. Arthur),,66,50
261,3,8:32.0,Shooting foul by J. Randle (drawn by G. Harris),,66,50
262,3,8:32.0,G. Harris misses free throw 1 of 1,,66,50
263,3,8:31.0,Offensive rebound by G. Harris,,66,50
264,3,8:28.0,G. Harris makes 2-pt jump shot from 9 ft,,68,50
265,3,8:27.0,,LA Lakers full timeout,68,50
266,3,8:07.0,,K. Bryant makes 3-pt jump shot from 23 ft (assist by L. Williams),68,53
267,3,7:49.0,N. Jokić misses 2-pt layup from 1 ft,,68,53
268,3,7:46.0,,Defensive rebound by K. Bryant,68,53
269,3,7:41.0,,L. Williams misses 2-pt jump shot from 7 ft (block by J. Sampson),68,53
270,3,7:39.0,Defensive rebound by D. Arthur,,68,53
271,3,7:25.0,J. Sampson makes 2-pt layup from 1 ft (assist by E. Mudiay),,70,53
272,3,7:11.0,,K. Bryant makes 3-pt jump shot from 24 ft (assist by J. Randle),70,56
273,3,6:58.0,N. Jokić makes 2-pt layup from 1 ft (assist by E. Mudiay),,72,56
274,3,6:47.0,,K. Bryant misses 3-pt jump shot from 26 ft,72,56
275,3,6:45.0,Defensive rebound by N. Jokić,,72,56
276,3,6:38.0,G. Harris misses 3-pt jump shot from 26 ft,,72,56
277,3,6:35.0,,Defensive rebound by J. Randle,72,56
278,3,6:28.0,,Turnover by J. Randle (traveling),72,56
279,3,6:06.0,J. Sampson misses 2-pt hook shot from 5 ft,,72,56
280,3,5:57.0,Offensive rebound by N. Jokić,,72,56
281,3,5:57.0,N. Jokić makes 2-pt layup from 1 ft,,74,56
282,3,5:43.0,,J. Randle makes 2-pt jump shot from 14 ft (assist by R. Hibbert),74,58
283,3,5:36.0,Turnover by E. Mudiay (traveling),,74,58
284,3,5:36.0,,B. Bass enters the game for R. Hibbert,74,58
285,3,5:36.0,,M. Huertas enters the game for J. Clarkson,74,58
286,3,5:26.0,,Turnover by B. Bass (lost ball),74,58
287,3,5:10.0,E. Mudiay misses 2-pt jump shot from 14 ft,,74,58
288,3,5:07.0,,Defensive rebound by B. Bass,74,58
289,3,4:50.0,,K. Bryant makes 3-pt jump shot from 26 ft (assist by J. Randle),74,61
290,3,4:49.0,Denver full timeout,,74,61
291,3,4:25.0,J. Sampson misses 2-pt hook shot from 7 ft,,74,61
292,3,4:23.0,,Defensive rebound by J. Randle,74,61
293,3,4:13.0,,K. Bryant misses 3-pt jump shot from 26 ft,74,61
294,3,4:11.0,Defensive rebound by G. Harris,,74,61
295,3,4:03.0,E. Mudiay makes 2-pt dunk at rim (assist by G. Harris),,76,61
296,3,3:50.0,,K. Bryant makes 2-pt jump shot from 16 ft (assist by J. Randle),76,63
297,3,3:29.0,G. Harris misses 2-pt jump shot from 8 ft,,76,63
298,3,3:25.0,,Defensive rebound by J. Randle,76,63
299,3,3:21.0,,K. Bryant misses 3-pt jump shot from 27 ft,76,63
300,3,3:19.0,Defensive rebound by N. Jokić,,76,63
301,3,3:11.0,N. Jokić misses 3-pt jump shot from 24 ft,,76,63
302,3,3:10.0,,Defensive rebound by J. Randle,76,63
303,3,2:55.0,,Personal foul by D. Arthur,76,63
304,3,2:55.0,,L. Nance enters the game for J. Randle,76,63
305,3,2:55.0,,M. World Peace enters the game for K. Bryant,76,63
306,3,2:49.0,,L. Nance makes 2-pt dunk at rim (assist by B. Bass),76,65
307,3,2:35.0,J. Sampson makes 3-pt jump shot from 24 ft (assist by G. Harris),,79,65
308,3,2:26.0,,L. Williams makes 2-pt jump shot from 8 ft,79,67
309,3,2:26.0,,Shooting foul by N. Jokić (drawn by L. Williams),79,67
310,3,2:26.0,J. Lauvergne enters the game for D. Arthur,,79,67
311,3,2:26.0,J. Nurkić enters the game for N. Jokić,,79,67
312,3,2:26.0,,L. Williams misses free throw 1 of 1,79,67
313,3,2:25.0,Defensive rebound by J. Nurkić,,79,67
314,3,2:15.0,E. Mudiay misses 3-pt jump shot from 25 ft,,79,67
315,3,2:12.0,,Defensive rebound by M. World Peace,79,67
316,3,2:02.0,,M. World Peace makes 2-pt layup from 2 ft (assist by B. Bass),79,69
317,3,2:02.0,,Shooting foul by J. Sampson (drawn by M. World Peace),79,69
318,3,2:02.0,W. Barton enters the game for J. Sampson,,79,69
319,3,2:02.0,,M. World Peace makes free throw 1 of 1,79,70
320,3,1:38.0,G. Harris misses 3-pt jump shot from 26 ft,,79,70
321,3,1:37.0,Offensive rebound by J. Lauvergne,,79,70
322,3,1:32.0,J. Lauvergne makes 2-pt hook shot from 6 ft,,81,70
323,3,1:15.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by B. Bass),81,73
324,3,1:15.0,Denver full timeout,,81,73
325,3,1:15.0,D. Augustin enters the game for E. Mudiay,,81,73
326,3,0:57.0,Turnover by W. Barton (lost ball; steal by M. World Peace),,81,73
327,3,0:42.0,,M. Huertas makes 2-pt jump shot from 11 ft,81,75
328,3,0:28.0,Shooting foul by B. Bass (drawn by D. Augustin),,81,75
329,3,0:28.0,D. Augustin makes free throw 1 of 2,,82,75
330,3,0:28.0,A. Toupane enters the game for G. Harris,,82,75
331,3,0:28.0,D. Augustin makes free throw 2 of 2,,83,75
332,3,0:12.0,,Personal foul by D. Augustin,83,75
333,3,0:10.0,,L. Nance makes 2-pt dunk at rim (assist by M. Huertas),83,77
334,3,0:05.0,W. Barton misses 3-pt jump shot from 27 ft,,83,77
335,3,0:00.0,Offensive rebound by Team,,83,77
336,4,11:47.0,,Personal foul by D. Augustin,83,77
337,4,11:40.0,,B. Bass makes 2-pt jump shot from 12 ft (assist by M. Huertas),83,79
338,4,11:20.0,A. Toupane makes 2-pt layup from 1 ft (assist by D. Augustin),,85,79
339,4,11:05.0,,M. World Peace misses 2-pt jump shot from 5 ft,85,79
340,4,11:00.0,,Offensive rebound by B. Bass,85,79
341,4,11:00.0,,M. World Peace misses 2-pt layup from 1 ft,85,79
342,4,11:00.0,,Offensive rebound by M. World Peace,85,79
343,4,11:00.0,,Shooting foul by J. Lauvergne (drawn by M. World Peace),85,79
344,4,11:00.0,,M. World Peace makes free throw 1 of 2,85,80
345,4,11:00.0,,M. World Peace makes free throw 2 of 2,85,81
346,4,10:44.0,J. Nurkić misses 2-pt hook shot from 7 ft,,85,81
347,4,10:37.0,Offensive rebound by J. Lauvergne,,85,81
348,4,10:37.0,J. Lauvergne misses 2-pt layup at rim,,85,81
349,4,10:35.0,,Defensive rebound by B. Bass,85,81
350,4,10:31.0,,M. World Peace misses 3-pt jump shot from 25 ft,85,81
351,4,10:28.0,Defensive rebound by J. Lauvergne,,85,81
352,4,10:28.0,Personal foul by L. Nance,,85,81
353,4,10:24.0,Turnover by J. Nurkić (bad pass; steal by M. World Peace),,85,81
354,4,10:23.0,,Personal take foul by J. Lauvergne,85,81
355,4,10:23.0,Denver full timeout,,85,81
356,4,10:06.0,,J. Clarkson misses 2-pt jump shot from 14 ft,85,81
357,4,10:05.0,,Offensive rebound by Team,85,81
358,4,9:52.0,,Turnover by M. Huertas (bad pass; steal by J. Nurkić),85,81
359,4,9:44.0,W. Barton makes 3-pt jump shot from 25 ft (assist by D. Augustin),,88,81
360,4,9:26.0,,M. World Peace makes 2-pt jump shot from 21 ft (assist by M. Huertas),88,83
361,4,9:08.0,J. Nurkić makes 2-pt layup from 1 ft (assist by W. Barton),,90,83
362,4,9:08.0,Shooting foul by L. Nance (drawn by J. Nurkić),,90,83
363,4,9:08.0,J. Nurkić makes free throw 1 of 1,,91,83
364,4,8:45.0,,J. Clarkson misses 2-pt layup from 1 ft,91,83
365,4,8:45.0,Defensive rebound by Team,,91,83
366,4,8:19.0,D. Augustin makes 3-pt jump shot from 23 ft,,94,83
367,4,8:19.0,,LA Lakers full timeout,94,83
368,4,8:19.0,,J. Randle enters the game for M. World Peace,94,83
369,4,8:04.0,,M. Huertas misses 3-pt jump shot from 25 ft,94,83
370,4,7:59.0,Defensive rebound by W. Barton,,94,83
371,4,7:50.0,W. Barton makes 2-pt layup from 1 ft (assist by D. Augustin),,96,83
372,4,7:35.0,,J. Randle misses 2-pt jump shot from 18 ft,96,83
373,4,7:34.0,Defensive rebound by D. Augustin,,96,83
374,4,7:21.0,W. Barton misses 3-pt jump shot from 24 ft,,96,83
375,4,7:20.0,,Defensive rebound by J. Randle,96,83
376,4,7:01.0,,J. Clarkson makes 2-pt layup from 2 ft,96,85
377,4,6:42.0,J. Nurkić makes 2-pt jump shot from 5 ft (assist by W. Barton),,98,85
378,4,6:29.0,,B. Bass misses 2-pt jump shot from 14 ft,98,85
379,4,6:27.0,Defensive rebound by D. Augustin,,98,85
380,4,6:18.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by J. Nurkić),,100,85
381,4,6:17.0,,LA Lakers full timeout,100,85
382,4,6:17.0,,L. Williams enters the game for L. Nance,100,85
383,4,6:17.0,,K. Bryant enters the game for M. Huertas,100,85
384,4,6:04.0,,Turnover by J. Randle (3 sec),100,85
385,4,5:54.0,W. Barton makes 2-pt dunk at rim (assist by J. Nurkić),,102,85
386,4,5:37.0,,J. Clarkson misses 2-pt layup from 2 ft (block by J. Nurkić),102,85
