,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
384,4,2:31.0,,R. Vaughn misses 3-pt jump shot from 25 ft,103,87
385,4,2:28.0,Defensive rebound by D. Wright,,103,87
386,4,2:19.0,Shooting foul by T. Ennis (drawn by D. Wright),,103,87
387,4,2:19.0,D. Wright makes free throw 1 of 2,,104,87
388,4,2:19.0,D. Wright makes free throw 2 of 2,,105,87
389,4,1:59.0,,Turnover by D. Inglis (traveling),105,87
390,4,1:42.0,D. Wright misses 2-pt layup from 1 ft,,105,87
391,4,1:40.0,,Offensive rebound by Team,105,87
392,4,1:31.0,,T. Ennis makes 2-pt layup from 1 ft,105,89
393,4,1:16.0,T. Ross makes 2-pt jump shot from 20 ft,,107,89
394,4,1:00.0,,J. Henson misses 2-pt hook shot from 6 ft,107,89
395,4,0:58.0,Defensive rebound by J. Thompson,,107,89
396,4,0:49.0,Turnover by D. Wright (bad pass; steal by J. Henson),,107,89
397,4,0:30.0,,D. Inglis misses 3-pt jump shot from 24 ft,107,89
398,4,0:27.0,Defensive rebound by J. Thompson,,107,89
399,4,0:08.0,Turnover by J. Thompson (offensive foul),,107,89
400,4,0:08.0,Offensive foul by J. Thompson (drawn by T. Ennis),,107,89
