,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
32,1,6:45.0,Def 3 sec tech foul by A. Len,,6,13
33,1,6:45.0,R. McCallum makes technical free throw,,7,13
34,1,6:38.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by R. McCallum),,10,13
35,1,6:22.0,,D. Booker misses 2-pt jump shot from 16 ft,10,13
36,1,6:20.0,Defensive rebound by Z. Randolph,,10,13
37,1,6:10.0,T. Allen misses 2-pt jump shot from 4 ft,,10,13
38,1,6:08.0,Offensive rebound by R. Hollins,,10,13
39,1,6:07.0,R. Hollins makes 2-pt hook shot from 3 ft,,12,13
40,1,5:52.0,,Phoenix full timeout,12,13
41,1,5:45.0,,A. Len misses 2-pt jump shot from 20 ft,12,13
42,1,5:44.0,Defensive rebound by Z. Randolph,,12,13
43,1,5:23.0,Z. Randolph makes 2-pt layup from 2 ft,,14,13
44,1,5:10.0,,Shooting foul by M. Barnes (drawn by P. Tucker),14,13
45,1,5:10.0,,P. Tucker makes free throw 1 of 2,14,14
46,1,5:10.0,J. Green enters the game for R. Hollins,,14,14
47,1,5:10.0,L. Stephenson enters the game for M. Barnes,,14,14
48,1,5:10.0,,P. Tucker makes free throw 2 of 2,14,15
49,1,5:01.0,R. McCallum misses 2-pt jump shot from 19 ft,,14,15
50,1,4:59.0,,Defensive rebound by A. Len,14,15
51,1,4:56.0,,Turnover by P. Tucker (lost ball; steal by T. Allen),14,15
52,1,4:48.0,Z. Randolph makes 2-pt layup from 1 ft,,16,15
53,1,4:30.0,,D. Booker makes 2-pt jump shot from 14 ft,16,17
54,1,4:15.0,J. Green misses 2-pt layup from 1 ft (block by T. Chandler),,16,17
55,1,4:12.0,Offensive rebound by J. Green,,16,17
56,1,4:12.0,J. Green makes 2-pt layup from 2 ft,,18,17
57,1,3:59.0,,B. Knight misses 2-pt jump shot from 15 ft,18,17
58,1,3:57.0,Defensive rebound by Z. Randolph,,18,17
59,1,3:53.0,Personal foul by B. Knight,,18,17
60,1,3:53.0,,M. Teletović enters the game for T. Chandler,18,17
61,1,3:35.0,Z. Randolph misses 2-pt jump shot from 12 ft (block by P. Tucker),,18,17
62,1,3:31.0,,Defensive rebound by D. Booker,18,17
63,1,3:29.0,,P. Tucker misses 2-pt layup from 1 ft,18,17
64,1,3:25.0,Defensive rebound by L. Stephenson,,18,17
65,1,3:23.0,R. McCallum misses 2-pt jump shot from 17 ft,,18,17
66,1,3:18.0,,Defensive rebound by M. Teletović,18,17
67,1,3:14.0,,B. Knight misses 2-pt jump shot from 16 ft,18,17
68,1,3:10.0,Defensive rebound by J. Green,,18,17
69,1,2:58.0,Turnover by Z. Randolph (lost ball),,18,17
70,1,2:58.0,Memphis full timeout,,18,17
71,1,2:58.0,V. Carter enters the game for T. Allen,,18,17
72,1,2:58.0,J. Farmar enters the game for R. McCallum,,18,17
73,1,2:51.0,,M. Teletović misses 2-pt jump shot from 21 ft,18,17
74,1,2:51.0,Defensive rebound by Team,,18,17
75,1,2:40.0,L. Stephenson makes 2-pt jump shot from 15 ft,,20,17
76,1,2:24.0,,B. Knight misses 2-pt jump shot from 6 ft,20,17
77,1,2:22.0,Defensive rebound by Z. Randolph,,20,17
78,1,2:11.0,Turnover by L. Stephenson (lost ball; steal by M. Teletović),,20,17
79,1,2:06.0,,Personal foul by L. Stephenson,20,17
80,1,2:06.0,,D. Booker makes free throw 1 of 2,20,18
81,1,2:06.0,,R. Price enters the game for B. Knight,20,18
82,1,2:06.0,,D. Booker makes free throw 2 of 2,20,19
83,1,1:55.0,Personal foul by D. Booker,,20,19
84,1,1:46.0,Turnover by L. Stephenson (bad pass; steal by P. Tucker),,20,19
85,1,1:37.0,,Turnover by P. Tucker (traveling),20,19
86,1,1:24.0,Z. Randolph makes 2-pt jump shot from 6 ft,,22,19
87,1,1:08.0,,D. Booker misses 3-pt jump shot from 25 ft,22,19
88,1,1:06.0,Defensive rebound by V. Carter,,22,19
89,1,0:58.0,Shooting foul by D. Booker (drawn by L. Stephenson),,22,19
90,1,0:58.0,L. Stephenson makes free throw 1 of 2,,23,19
91,1,0:58.0,J. Martin enters the game for Z. Randolph,,23,19
92,1,0:58.0,,B. Knight enters the game for D. Booker,23,19
93,1,0:58.0,L. Stephenson makes free throw 2 of 2,,24,19
94,1,0:48.0,,Personal foul by J. Farmar,24,19
95,1,0:48.0,,A. Len makes free throw 1 of 2,24,20
96,1,0:48.0,,A. Len makes free throw 2 of 2,24,21
97,1,0:36.0,J. Farmar misses 3-pt jump shot from 24 ft,,24,21
98,1,0:34.0,,Defensive rebound by B. Knight,24,21
99,1,0:15.0,,B. Knight misses 3-pt jump shot from 25 ft,24,21
100,1,0:13.0,,Offensive rebound by R. Price,24,21
101,1,0:00.0,,M. Teletović misses 3-pt jump shot from 32 ft,24,21
102,1,0:00.0,,Offensive rebound by Team,24,21
103,2,11:45.0,Personal foul by J. Leuer,,24,21
104,2,11:45.0,J. Martin makes free throw 1 of 2,,25,21
105,2,11:45.0,J. Martin makes free throw 2 of 2,,26,21
106,2,11:35.0,,Personal foul by J. Martin,26,21
107,2,11:27.0,,Turnover by J. Leuer (bad pass),26,21
108,2,11:10.0,J. Green misses 2-pt jump shot from 19 ft,,26,21
109,2,11:08.0,,Defensive rebound by J. Leuer,26,21
110,2,11:06.0,Personal foul by R. Price,,26,21
111,2,11:06.0,,Personal foul by L. Stephenson,26,21
112,2,10:59.0,,B. Knight misses 2-pt layup from 2 ft,26,21
113,2,10:56.0,Defensive rebound by J. Green,,26,21
114,2,10:53.0,Turnover by L. Stephenson (lost ball; steal by C. Budinger),,26,21
115,2,10:52.0,,Personal foul by J. Farmar,26,21
116,2,10:42.0,,R. Price makes 3-pt jump shot from 24 ft (assist by M. Teletović),26,24
117,2,10:23.0,J. Green makes 2-pt jump shot from 6 ft,,28,24
118,2,10:14.0,,Personal foul by J. Green,28,24
119,2,10:14.0,,J. Jenkins enters the game for B. Knight,28,24
120,2,10:08.0,,R. Price makes 3-pt jump shot from 24 ft (assist by M. Teletović),28,27
121,2,10:07.0,Memphis full timeout,,28,27
122,2,9:45.0,V. Carter misses 3-pt jump shot from 25 ft,,28,27
123,2,9:43.0,,Defensive rebound by M. Teletović,28,27
124,2,9:24.0,,J. Jenkins makes 2-pt layup from 1 ft (assist by R. Price),28,29
125,2,9:05.0,J. Martin misses 2-pt jump shot from 18 ft,,28,29
126,2,9:04.0,,Defensive rebound by J. Jenkins,28,29
127,2,8:56.0,,M. Teletović makes 2-pt jump shot from 6 ft (assist by J. Jenkins),28,31
128,2,8:30.0,J. Green misses 2-pt jump shot from 17 ft,,28,31
129,2,8:26.0,,Defensive rebound by J. Jenkins,28,31
130,2,8:21.0,,J. Jenkins misses 2-pt jump shot from 3 ft,28,31
131,2,8:18.0,,Offensive rebound by J. Leuer,28,31
132,2,8:18.0,,J. Leuer makes 2-pt layup from 2 ft,28,33
133,2,8:03.0,R. Hollins enters the game for J. Martin,,28,33
134,2,8:03.0,M. Barnes enters the game for L. Stephenson,,28,33
135,2,8:00.0,V. Carter makes 2-pt jump shot from 20 ft (assist by M. Barnes),,30,33
136,2,7:44.0,,R. Price misses 3-pt jump shot from 25 ft,30,33
137,2,7:42.0,Defensive rebound by M. Barnes,,30,33
138,2,7:33.0,V. Carter misses 3-pt jump shot from 24 ft,,30,33
139,2,7:31.0,,Defensive rebound by C. Budinger,30,33
140,2,7:25.0,R. McCallum enters the game for J. Farmar,,30,33
141,2,7:22.0,,Personal foul by V. Carter,30,33
142,2,7:19.0,,Turnover by J. Jenkins (bad pass; steal by J. Green),30,33
143,2,7:06.0,Personal foul by R. Price,,30,33
144,2,6:58.0,J. Green misses 3-pt jump shot from 23 ft,,30,33
145,2,6:56.0,,Defensive rebound by J. Leuer,30,33
146,2,6:46.0,,M. Teletović misses 2-pt jump shot from 8 ft,30,33
147,2,6:44.0,Defensive rebound by Team,,30,33
148,2,6:22.0,J. Green misses 2-pt jump shot from 4 ft (block by M. Teletović),,30,33
149,2,6:20.0,,Defensive rebound by M. Teletović,30,33
150,2,6:16.0,,Turnover by M. Teletović (bad pass; steal by V. Carter),30,33
151,2,6:11.0,M. Barnes misses 2-pt jump shot from 3 ft,,30,33
152,2,6:11.0,,Defensive rebound by Team,30,33
153,2,5:59.0,,J. Jenkins makes 3-pt jump shot from 24 ft (assist by R. Price),30,36
154,2,5:31.0,J. Green misses 2-pt jump shot from 18 ft,,30,36
155,2,5:30.0,,Defensive rebound by Team,30,36
156,2,5:30.0,Official timeout,,30,36
157,2,5:30.0,Z. Randolph enters the game for J. Green,,30,36
158,2,5:18.0,,M. Teletović misses 2-pt jump shot from 18 ft,30,36
159,2,5:17.0,Defensive rebound by Team,,30,36
160,2,5:04.0,V. Carter misses 2-pt jump shot from 16 ft,,30,36
161,2,5:01.0,Offensive rebound by R. Hollins,,30,36
162,2,4:54.0,R. McCallum misses 2-pt jump shot from 17 ft,,30,36
163,2,4:52.0,,Defensive rebound by J. Jenkins,30,36
164,2,4:37.0,,J. Leuer makes 3-pt jump shot from 22 ft (assist by R. Price),30,39
165,2,4:20.0,Turnover by R. McCallum (bad pass),,30,39
166,2,4:20.0,,T. Chandler enters the game for M. Teletović,30,39
167,2,4:08.0,,C. Budinger makes 3-pt jump shot from 23 ft (assist by J. Jenkins),30,42
168,2,4:08.0,Memphis full timeout,,30,42
169,2,4:08.0,T. Allen enters the game for V. Carter,,30,42
170,2,4:08.0,,D. Booker enters the game for R. Price,30,42
171,2,4:08.0,,A. Len enters the game for C. Budinger,30,42
172,2,4:08.0,,P. Tucker enters the game for J. Leuer,30,42
173,2,4:08.0,,B. Knight enters the game for J. Jenkins,30,42
174,2,3:53.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by T. Allen),,33,42
175,2,3:32.0,,D. Booker misses 3-pt jump shot from 25 ft,33,42
176,2,3:30.0,Defensive rebound by Z. Randolph,,33,42
177,2,3:26.0,R. Hollins makes 2-pt dunk at rim (assist by T. Allen),,35,42
178,2,3:08.0,,Turnover by P. Tucker (bad pass; steal by Z. Randolph),35,42
179,2,3:02.0,Turnover by M. Barnes (lost ball; steal by P. Tucker),,35,42
180,2,2:58.0,,Shooting block foul by R. Hollins (drawn by P. Tucker),35,42
181,2,2:58.0,,P. Tucker makes free throw 1 of 2,35,43
182,2,2:58.0,,P. Tucker makes free throw 2 of 2,35,44
183,2,2:46.0,M. Barnes misses 2-pt jump shot from 4 ft,,35,44
184,2,2:43.0,,Defensive rebound by T. Chandler,35,44
185,2,2:23.0,,B. Knight makes 3-pt jump shot from 27 ft (assist by A. Len),35,47
186,2,2:10.0,R. McCallum misses 2-pt jump shot from 12 ft,,35,47
187,2,2:08.0,Offensive rebound by T. Allen,,35,47
188,2,2:08.0,Shooting foul by T. Chandler (drawn by T. Allen),,35,47
189,2,2:08.0,T. Allen makes free throw 1 of 2,,36,47
190,2,2:08.0,T. Allen makes free throw 2 of 2,,37,47
191,2,1:51.0,,P. Tucker misses 3-pt jump shot from 24 ft,37,47
192,2,1:49.0,Defensive rebound by Team,,37,47
193,2,1:43.0,Turnover by T. Allen (traveling),,37,47
194,2,1:33.0,,B. Knight misses 2-pt jump shot from 4 ft,37,47
195,2,1:31.0,Defensive rebound by Z. Randolph,,37,47
196,2,1:22.0,Z. Randolph misses 2-pt jump shot from 8 ft (block by A. Len),,37,47
197,2,1:19.0,,Defensive rebound by A. Len,37,47
198,2,1:16.0,,P. Tucker misses 2-pt jump shot from 3 ft (block by M. Barnes),37,47
199,2,1:13.0,Defensive rebound by M. Barnes,,37,47
200,2,1:06.0,T. Allen misses 2-pt jump shot from 12 ft,,37,47
201,2,1:05.0,,Defensive rebound by B. Knight,37,47
202,2,0:46.0,,P. Tucker misses 3-pt jump shot from 23 ft (block by T. Allen),37,47
203,2,0:45.0,Defensive rebound by Z. Randolph,,37,47
204,2,0:39.0,M. Barnes makes 2-pt layup at rim (assist by Z. Randolph),,39,47
205,2,0:35.0,,Personal foul by R. McCallum,39,47
206,2,0:35.0,,D. Booker makes free throw 1 of 2,39,48
207,2,0:35.0,,D. Booker makes free throw 2 of 2,39,49
208,2,0:18.0,Z. Randolph misses 2-pt layup from 3 ft (block by A. Len),,39,49
209,2,0:16.0,,Defensive rebound by D. Booker,39,49
210,2,0:04.0,,Personal block foul by R. Hollins,39,49
211,2,0:04.0,,Phoenix full timeout,39,49
212,2,0:04.0,V. Carter enters the game for T. Allen,,39,49
213,2,0:04.0,,D. Booker misses free throw 1 of 2,39,49
214,2,0:04.0,,Offensive rebound by Team,39,49
215,2,0:04.0,,D. Booker makes free throw 2 of 2,39,50
216,2,0:00.0,R. McCallum misses 3-pt jump shot from 24 ft,,39,50
217,2,0:00.0,Offensive rebound by Team,,39,50
218,3,11:40.0,R. McCallum makes 2-pt jump shot from 16 ft,,41,50
219,3,11:22.0,,Shooting foul by R. Hollins (drawn by A. Len),41,50
220,3,11:22.0,,A. Len makes free throw 1 of 2,41,51
221,3,11:22.0,,A. Len misses free throw 2 of 2,41,51
222,3,11:21.0,Defensive rebound by M. Barnes,,41,51
223,3,11:02.0,M. Barnes misses 2-pt layup from 1 ft,,41,51
224,3,11:00.0,,Defensive rebound by A. Len,41,51
225,3,10:53.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by B. Knight),41,54
226,3,10:28.0,R. Hollins makes 2-pt layup from 1 ft (assist by Z. Randolph),,43,54
227,3,10:28.0,Shooting foul by P. Tucker (drawn by R. Hollins),,43,54
228,3,10:28.0,R. Hollins makes free throw 1 of 1,,44,54
229,3,10:11.0,,Turnover by A. Len (bad pass; steal by R. McCallum),44,54
230,3,10:05.0,T. Allen makes 2-pt layup from 1 ft (assist by R. McCallum),,46,54
231,3,9:46.0,,D. Booker misses 3-pt jump shot from 22 ft,46,54
232,3,9:44.0,,Offensive rebound by J. Leuer,46,54
233,3,9:43.0,,J. Leuer misses 2-pt layup from 1 ft,46,54
234,3,9:41.0,Defensive rebound by Z. Randolph,,46,54
235,3,9:35.0,R. McCallum makes 3-pt jump shot from 24 ft,,49,54
236,3,9:28.0,,Phoenix full timeout,49,54
237,3,9:28.0,,J. Leuer misses 2-pt jump shot from 19 ft,49,54
238,3,9:28.0,Defensive rebound by R. McCallum,,49,54
239,3,8:56.0,Z. Randolph misses 2-pt jump shot from 11 ft,,49,54
240,3,8:55.0,Offensive rebound by T. Allen,,49,54
241,3,8:49.0,T. Allen makes 2-pt layup at rim,,51,54
242,3,8:29.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by B. Knight),51,57
243,3,8:10.0,T. Allen misses 2-pt jump shot from 17 ft,,51,57
244,3,8:08.0,,Defensive rebound by J. Leuer,51,57
245,3,7:59.0,,B. Knight misses 2-pt jump shot from 17 ft,51,57
246,3,7:57.0,Defensive rebound by R. Hollins,,51,57
247,3,7:51.0,R. McCallum misses 3-pt jump shot from 25 ft,,51,57
248,3,7:48.0,,Defensive rebound by D. Booker,51,57
249,3,7:46.0,,Turnover by D. Booker (bad pass),51,57
250,3,7:46.0,V. Carter enters the game for R. Hollins,,51,57
251,3,7:26.0,Z. Randolph misses 2-pt jump shot from 4 ft (block by A. Len),,51,57
252,3,7:24.0,,Defensive rebound by J. Leuer,51,57
253,3,7:18.0,,D. Booker misses 3-pt jump shot from 22 ft,51,57
254,3,7:15.0,Defensive rebound by Z. Randolph,,51,57
255,3,7:09.0,Turnover by M. Barnes (bad pass),,51,57
256,3,7:00.0,,D. Booker misses 3-pt jump shot from 24 ft,51,57
257,3,6:59.0,,Offensive rebound by J. Leuer,51,57
258,3,6:59.0,,Shooting foul by V. Carter (drawn by J. Leuer),51,57
259,3,6:59.0,,J. Leuer makes free throw 1 of 2,51,58
260,3,6:59.0,,J. Leuer misses free throw 2 of 2,51,58
261,3,6:58.0,Defensive rebound by M. Barnes,,51,58
262,3,6:54.0,T. Allen misses 2-pt layup from 1 ft (block by J. Leuer),,51,58
263,3,6:53.0,Offensive rebound by Team,,51,58
264,3,6:42.0,V. Carter makes 3-pt jump shot from 25 ft (assist by R. McCallum),,54,58
265,3,6:29.0,,B. Knight makes 3-pt jump shot from 24 ft,54,61
266,3,6:25.0,Turnover by M. Barnes (bad pass),,54,61
267,3,6:22.0,,D. Booker misses 2-pt jump shot from 13 ft,54,61
268,3,6:21.0,Defensive rebound by M. Barnes,,54,61
269,3,6:17.0,R. McCallum makes 2-pt layup from 1 ft (assist by M. Barnes),,56,61
270,3,6:00.0,,Turnover by A. Len (3 sec),56,61
271,3,5:52.0,M. Barnes misses 3-pt jump shot from 24 ft,,56,61
272,3,5:51.0,,Defensive rebound by J. Leuer,56,61
273,3,5:44.0,,Personal foul by R. McCallum,56,61
274,3,5:35.0,,A. Len misses 2-pt layup from 2 ft,56,61
275,3,5:33.0,Defensive rebound by Z. Randolph,,56,61
276,3,5:25.0,R. McCallum misses 2-pt jump shot from 14 ft,,56,61
277,3,5:23.0,,Defensive rebound by B. Knight,56,61
278,3,5:13.0,,Turnover by B. Knight (bad pass; steal by R. McCallum),56,61
279,3,5:04.0,Z. Randolph makes 2-pt jump shot from 18 ft (assist by V. Carter),,58,61
280,3,4:43.0,,B. Knight makes 3-pt jump shot from 25 ft,58,64
281,3,4:30.0,Def 3 sec tech foul by J. Leuer,,58,64
282,3,4:30.0,M. Barnes makes technical free throw,,59,64
283,3,4:30.0,,M. Teletović enters the game for A. Len,59,64
284,3,4:23.0,V. Carter makes 3-pt jump shot from 24 ft (assist by R. McCallum),,62,64
285,3,4:12.0,,P. Tucker makes 2-pt layup from 2 ft (assist by B. Knight),62,66
286,3,4:12.0,,Shooting foul by Z. Randolph (drawn by P. Tucker),62,66
287,3,4:12.0,,P. Tucker misses free throw 1 of 1,62,66
288,3,4:11.0,Defensive rebound by M. Barnes,,62,66
289,3,4:01.0,T. Allen makes 2-pt layup from 1 ft (assist by R. McCallum),,64,66
290,3,3:49.0,,J. Leuer makes 2-pt dunk at rim (assist by B. Knight),64,68
291,3,3:29.0,Personal foul by J. Leuer,,64,68
292,3,3:25.0,Shooting foul by B. Knight (drawn by R. McCallum),,64,68
293,3,3:25.0,R. McCallum makes free throw 1 of 2,,65,68
294,3,3:25.0,R. McCallum misses free throw 2 of 2,,65,68
295,3,3:23.0,,Defensive rebound by J. Leuer,65,68
296,3,3:10.0,,Personal foul by R. McCallum,65,68
297,3,3:10.0,,D. Booker misses free throw 1 of 2,65,68
298,3,3:10.0,,Offensive rebound by Team,65,68
299,3,3:10.0,J. Farmar enters the game for R. McCallum,,65,68
300,3,3:10.0,J. Green enters the game for Z. Randolph,,65,68
301,3,3:10.0,,D. Booker makes free throw 2 of 2,65,69
302,3,2:59.0,T. Allen misses 2-pt layup from 2 ft,,65,69
303,3,2:58.0,Offensive rebound by T. Allen,,65,69
304,3,2:58.0,T. Allen misses 2-pt layup from 2 ft (block by J. Leuer),,65,69
305,3,2:57.0,,Defensive rebound by Team,65,69
306,3,2:57.0,Memphis full timeout,,65,69
307,3,2:45.0,,B. Knight misses 3-pt jump shot from 25 ft,65,69
308,3,2:43.0,Defensive rebound by T. Allen,,65,69
309,3,2:38.0,M. Barnes misses 2-pt layup from 1 ft,,65,69
310,3,2:34.0,,Defensive rebound by J. Leuer,65,69
311,3,2:15.0,,M. Teletović misses 3-pt jump shot from 25 ft,65,69
312,3,2:10.0,Defensive rebound by V. Carter,,65,69
313,3,1:57.0,J. Farmar makes 3-pt jump shot from 25 ft,,68,69
314,3,1:44.0,,Personal foul by M. Barnes,68,69
315,3,1:44.0,,J. Leuer misses free throw 1 of 2,68,69
316,3,1:44.0,,Offensive rebound by Team,68,69
317,3,1:44.0,,R. Price enters the game for D. Booker,68,69
318,3,1:44.0,,J. Leuer misses free throw 2 of 2,68,69
319,3,1:43.0,Defensive rebound by J. Farmar,,68,69
320,3,1:36.0,V. Carter misses 3-pt jump shot from 24 ft,,68,69
321,3,1:34.0,,Defensive rebound by P. Tucker,68,69
322,3,1:28.0,,Personal foul by V. Carter,68,69
323,3,1:28.0,,M. Teletović makes free throw 1 of 2,68,70
324,3,1:28.0,,M. Teletović makes free throw 2 of 2,68,71
325,3,1:16.0,J. Green makes 2-pt layup from 2 ft (assist by J. Farmar),,70,71
326,3,1:01.0,,Shooting foul by M. Barnes (drawn by M. Teletović),70,71
327,3,1:01.0,,M. Teletović makes free throw 1 of 2,70,72
328,3,1:01.0,L. Stephenson enters the game for T. Allen,,70,72
329,3,1:01.0,X. Munford enters the game for M. Barnes,,70,72
330,3,1:01.0,,M. Teletović makes free throw 2 of 2,70,73
331,3,0:47.0,J. Farmar misses 2-pt jump shot from 16 ft,,70,73
332,3,0:45.0,,Defensive rebound by B. Knight,70,73
333,3,0:32.0,,Turnover by J. Leuer (bad pass; steal by X. Munford),70,73
334,3,0:27.0,X. Munford misses 3-pt jump shot from 25 ft,,70,73
335,3,0:23.0,,Defensive rebound by M. Teletović,70,73
336,3,0:01.0,,B. Knight misses 3-pt jump shot from 26 ft,70,73
337,3,0:00.0,,Offensive rebound by Team,70,73
338,4,11:42.0,,J. Leuer misses 2-pt hook shot from 7 ft,70,73
339,4,11:40.0,Defensive rebound by J. Green,,70,73
340,4,11:26.0,L. Stephenson makes 2-pt layup from 1 ft (assist by X. Munford),,72,73
341,4,11:11.0,,J. Leuer makes 2-pt jump shot from 4 ft (assist by J. Jenkins),72,75
342,4,11:11.0,,Shooting foul by V. Carter (drawn by J. Leuer),72,75
343,4,11:11.0,,J. Leuer makes free throw 1 of 1,72,76
344,4,10:53.0,L. Stephenson makes 2-pt jump shot from 5 ft,,74,76
345,4,10:32.0,,Shooting foul by X. Munford (drawn by J. Jenkins),74,76
346,4,10:32.0,,J. Jenkins makes free throw 1 of 2,74,77
347,4,10:32.0,,J. Jenkins misses free throw 2 of 2,74,77
348,4,10:32.0,Defensive rebound by X. Munford,,74,77
349,4,10:11.0,V. Carter misses 3-pt jump shot from 27 ft,,74,77
350,4,10:09.0,,Defensive rebound by J. Jenkins,74,77
351,4,9:53.0,,Shooting foul by V. Carter (drawn by M. Teletović),74,77
352,4,9:53.0,,M. Teletović makes free throw 1 of 2,74,78
353,4,9:53.0,,M. Teletović makes free throw 2 of 2,74,79
354,4,9:42.0,L. Stephenson makes 2-pt layup from 2 ft,,76,79
355,4,9:42.0,Shooting foul by J. Leuer (drawn by L. Stephenson),,76,79
356,4,9:42.0,L. Stephenson makes free throw 1 of 1,,77,79
357,4,9:29.0,,Turnover by C. Budinger (bad pass),77,79
358,4,9:20.0,L. Stephenson makes 2-pt layup from 2 ft,,79,79
359,4,9:20.0,Shooting block foul by C. Budinger (drawn by L. Stephenson),,79,79
360,4,9:20.0,,P. Tucker enters the game for C. Budinger,79,79
361,4,9:20.0,L. Stephenson makes free throw 1 of 1,,80,79
362,4,9:06.0,,Turnover by R. Price (lost ball),80,79
363,4,9:06.0,M. Barnes enters the game for V. Carter,,80,79
364,4,8:58.0,Personal foul by R. Price,,80,79
365,4,8:58.0,Official timeout,,80,79
366,4,8:58.0,,D. Booker enters the game for R. Price,80,79
367,4,8:49.0,M. Barnes misses 2-pt hook shot from 4 ft,,80,79
368,4,8:46.0,,Defensive rebound by M. Teletović,80,79
369,4,8:25.0,,M. Teletović makes 2-pt jump shot from 12 ft,80,81
370,4,8:06.0,L. Stephenson misses 3-pt jump shot from 24 ft,,80,81
371,4,8:04.0,,Defensive rebound by J. Leuer,80,81
372,4,7:52.0,,D. Booker makes 2-pt layup from 1 ft,80,83
373,4,7:33.0,X. Munford makes 3-pt jump shot from 24 ft (assist by M. Barnes),,83,83
374,4,7:17.0,,J. Jenkins makes 2-pt jump shot from 7 ft (assist by D. Booker),83,85
375,4,7:04.0,J. Farmar makes 3-pt jump shot from 25 ft (assist by J. Green),,86,85
376,4,6:44.0,,Turnover by M. Teletović (lost ball; steal by J. Farmar),86,85
377,4,6:40.0,J. Farmar makes 2-pt jump shot from 20 ft,,88,85
378,4,6:32.0,Offensive charge foul by D. Booker (drawn by J. Farmar),,88,85
379,4,6:32.0,,Turnover by D. Booker (offensive foul),88,85
380,4,6:23.0,J. Green misses 2-pt jump shot from 6 ft,,88,85
381,4,6:21.0,Offensive rebound by J. Green,,88,85
382,4,6:21.0,J. Green misses 2-pt layup from 1 ft,,88,85
383,4,6:21.0,Offensive rebound by J. Green,,88,85
384,4,6:21.0,Personal foul by J. Leuer,,88,85
385,4,6:21.0,,B. Knight enters the game for D. Booker,88,85
386,4,6:16.0,J. Farmar makes 2-pt jump shot from 18 ft,,90,85
387,4,5:52.0,,J. Leuer makes 2-pt hook shot from 9 ft (assist by J. Jenkins),90,87
388,4,5:31.0,L. Stephenson misses 2-pt jump shot from 10 ft,,90,87
389,4,5:29.0,Offensive rebound by M. Barnes,,90,87
390,4,5:29.0,M. Barnes makes 2-pt layup at rim,,92,87
391,4,5:09.0,,M. Teletović misses 2-pt jump shot from 8 ft,92,87
392,4,5:06.0,Defensive rebound by J. Green,,92,87
393,4,4:59.0,J. Green misses 2-pt layup from 2 ft,,92,87
394,4,4:55.0,,Defensive rebound by B. Knight,92,87
395,4,4:48.0,,Shooting foul by M. Barnes (drawn by B. Knight),92,87
396,4,4:48.0,,Phoenix full timeout,92,87
