,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
425,4,2:06.0,,Defensive rebound by C. Joseph,84,99
426,4,1:57.0,,Shooting foul by M. Gortat (drawn by J. Valančiūnas),84,99
427,4,1:57.0,Technical foul by M. Gortat,,84,99
428,4,1:57.0,,T. Ross misses technical free throw,84,99
429,4,1:57.0,,Offensive rebound by Team,84,99
430,4,1:57.0,D. Blair enters the game for M. Gortat,,84,99
431,4,1:57.0,,J. Valančiūnas makes free throw 1 of 2,84,100
432,4,1:57.0,,D. Wright enters the game for T. Ross,84,100
433,4,1:57.0,,J. Valančiūnas makes free throw 2 of 2,84,101
434,4,1:45.0,J. Eddie makes 2-pt jump shot from 4 ft (assist by D. Blair),,86,101
435,4,1:37.0,,Shooting foul by G. Neal (drawn by D. Wright),86,101
436,4,1:37.0,,D. Wright makes free throw 1 of 2,86,102
437,4,1:37.0,,L. Nogueira enters the game for J. Valančiūnas,86,102
438,4,1:37.0,,A. Bennett enters the game for P. Patterson,86,102
439,4,1:37.0,,D. Wright makes free throw 2 of 2,86,103
440,4,1:26.0,G. Neal misses 3-pt jump shot from 25 ft,,86,103
441,4,1:26.0,,Defensive rebound by Team,86,103
442,4,1:08.0,,N. Powell misses 2-pt layup from 3 ft,86,103
443,4,1:08.0,Defensive rebound by D. Blair,,86,103
444,4,1:03.0,Shooting foul by C. Joseph (drawn by K. Oubre),,86,103
445,4,1:03.0,K. Oubre misses free throw 1 of 2,,86,103
446,4,1:03.0,Offensive rebound by Team,,86,103
447,4,1:03.0,K. Oubre makes free throw 2 of 2,,87,103
448,4,0:45.0,,L. Nogueira makes 3-pt jump shot from 25 ft (assist by N. Powell),87,106
449,4,0:36.0,Personal foul by N. Powell (drawn by R. Sessions),,87,106
450,4,0:36.0,R. Sessions makes free throw 1 of 2,,88,106
451,4,0:36.0,R. Sessions makes free throw 2 of 2,,89,106
452,4,0:24.0,,D. Wright misses 2-pt layup from 1 ft,89,106
453,4,0:24.0,Defensive rebound by J. Eddie,,89,106
454,4,0:14.0,J. Eddie misses 3-pt jump shot from 26 ft,,89,106
455,4,0:14.0,,Defensive rebound by Team,89,106
