,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
40,1,6:20.0,J. Crowder makes 3-pt jump shot from 23 ft,,12,7
41,1,6:13.0,,T. Gibson makes 2-pt jump shot from 16 ft,12,9
42,1,5:59.0,J. Crowder makes 2-pt layup from 1 ft (assist by K. Olynyk),,14,9
43,1,5:50.0,,N. Mirotić misses 3-pt jump shot from 27 ft,14,9
44,1,5:50.0,Defensive rebound by Team,,14,9
45,1,5:38.0,I. Thomas misses 3-pt jump shot from 24 ft,,14,9
46,1,5:36.0,,Defensive rebound by J. Butler,14,9
47,1,5:27.0,,D. Rose makes 2-pt layup from 1 ft (assist by J. Butler),14,11
48,1,5:02.0,J. Crowder misses 2-pt layup from 1 ft (block by N. Mirotić),,14,11
49,1,5:01.0,,Defensive rebound by P. Gasol,14,11
50,1,4:46.0,,J. Butler misses 3-pt jump shot from 22 ft,14,11
51,1,4:44.0,Defensive rebound by K. Olynyk,,14,11
52,1,4:38.0,I. Thomas misses 3-pt jump shot from 24 ft,,14,11
53,1,4:37.0,,Defensive rebound by J. Butler,14,11
54,1,4:29.0,,T. Gibson makes 2-pt jump shot from 13 ft (assist by J. Butler),14,13
55,1,4:03.0,I. Thomas misses 2-pt jump shot from 5 ft,,14,13
56,1,4:02.0,,Defensive rebound by N. Mirotić,14,13
57,1,3:52.0,,T. Gibson misses 2-pt layup from 1 ft (block by A. Johnson),14,13
58,1,3:49.0,,Offensive rebound by P. Gasol,14,13
59,1,3:49.0,,P. Gasol misses 2-pt hook shot from 4 ft,14,13
60,1,3:48.0,Defensive rebound by A. Johnson,,14,13
61,1,3:42.0,K. Olynyk makes 2-pt layup at rim (assist by J. Crowder),,16,13
62,1,3:30.0,,D. Rose makes 2-pt jump shot from 13 ft,16,15
63,1,3:26.0,Boston full timeout,,16,15
64,1,3:26.0,M. Smart enters the game for A. Johnson,,16,15
65,1,3:26.0,J. Sullinger enters the game for I. Thomas,,16,15
66,1,3:26.0,,T. Snell enters the game for T. Gibson,16,15
67,1,3:26.0,,B. Portis enters the game for N. Mirotić,16,15
68,1,3:22.0,Personal foul by B. Portis (drawn by K. Olynyk),,16,15
69,1,3:14.0,J. Sullinger makes 2-pt jump shot from 21 ft (assist by E. Turner),,18,15
70,1,3:02.0,,Turnover by P. Gasol (bad pass; steal by E. Turner),18,15
71,1,2:57.0,E. Turner misses 2-pt jump shot from 14 ft,,18,15
72,1,2:55.0,,Defensive rebound by J. Butler,18,15
73,1,2:49.0,,J. Butler misses 2-pt jump shot from 18 ft,18,15
74,1,2:48.0,Defensive rebound by K. Olynyk,,18,15
75,1,2:34.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by J. Sullinger),,21,15
76,1,2:13.0,,P. Gasol makes 2-pt jump shot from 14 ft (assist by T. Snell),21,17
77,1,1:55.0,K. Olynyk misses 2-pt jump shot from 19 ft,,21,17
78,1,1:54.0,,Defensive rebound by D. Rose,21,17
79,1,1:45.0,,D. Rose makes 2-pt jump shot from 10 ft,21,19
80,1,1:25.0,J. Sullinger makes 2-pt jump shot from 20 ft (assist by E. Turner),,23,19
81,1,1:03.0,,Turnover by J. Butler (bad pass; steal by M. Smart),23,19
82,1,0:59.0,Shooting block foul by D. Rose (drawn by K. Olynyk),,23,19
83,1,0:59.0,K. Olynyk makes free throw 1 of 2,,24,19
84,1,0:59.0,,K. Hinrich enters the game for D. Rose,24,19
85,1,0:59.0,J. Young enters the game for J. Crowder,,24,19
86,1,0:59.0,K. Olynyk makes free throw 2 of 2,,25,19
87,1,0:41.0,,J. Butler misses 2-pt jump shot from 13 ft,25,19
88,1,0:39.0,,Offensive rebound by B. Portis,25,19
89,1,0:38.0,,B. Portis makes 2-pt layup from 3 ft,25,21
90,1,0:28.0,J. Sullinger makes 2-pt jump shot from 20 ft (assist by M. Smart),,27,21
91,1,0:05.0,,Turnover by J. Butler (lost ball; steal by E. Turner),27,21
92,1,0:00.0,J. Sullinger misses 2-pt jump shot from 21 ft,,27,21
93,1,0:00.0,Offensive rebound by Team,,27,21
94,2,11:47.0,,K. Hinrich misses 2-pt jump shot from 20 ft,27,21
95,2,11:46.0,Defensive rebound by T. Zeller,,27,21
96,2,11:30.0,Shooting foul by T. Gibson (drawn by J. Sullinger),,27,21
97,2,11:30.0,J. Sullinger makes free throw 1 of 2,,28,21
98,2,11:30.0,J. Sullinger misses free throw 2 of 2,,28,21
99,2,11:28.0,,Defensive rebound by T. Gibson,28,21
100,2,11:17.0,,B. Portis misses 2-pt jump shot from 20 ft,28,21
101,2,11:16.0,Defensive rebound by T. Zeller,,28,21
102,2,11:05.0,Def 3 sec tech foul by T. Snell,,28,21
103,2,11:05.0,I. Thomas makes technical free throw,,29,21
104,2,10:52.0,J. Sullinger misses 2-pt jump shot from 13 ft,,29,21
105,2,10:51.0,,Defensive rebound by D. McDermott,29,21
106,2,10:43.0,,B. Portis misses 2-pt jump shot from 10 ft,29,21
107,2,10:41.0,Defensive rebound by T. Zeller,,29,21
108,2,10:40.0,Turnover by T. Zeller (lost ball; steal by T. Gibson),,29,21
109,2,10:31.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by T. Gibson),29,24
110,2,10:09.0,J. Young misses 3-pt jump shot from 23 ft,,29,24
111,2,10:08.0,,Defensive rebound by K. Hinrich,29,24
112,2,10:01.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by K. Hinrich),29,27
113,2,9:45.0,I. Thomas makes 2-pt layup from 2 ft,,31,27
114,2,9:39.0,,Turnover by K. Hinrich (offensive foul),31,27
115,2,9:39.0,Offensive charge foul by K. Hinrich (drawn by I. Thomas),,31,27
116,2,9:30.0,Offensive foul by I. Thomas (drawn by D. McDermott),,31,27
117,2,9:30.0,Turnover by J. Sullinger (offensive foul),,31,27
118,2,9:12.0,,D. McDermott misses 3-pt jump shot from 24 ft,31,27
119,2,9:12.0,,Offensive rebound by Team,31,27
120,2,9:07.0,,B. Portis misses 2-pt jump shot from 14 ft,31,27
121,2,9:06.0,Defensive rebound by T. Zeller,,31,27
122,2,9:06.0,Turnover by T. Zeller (lost ball),,31,27
123,2,8:55.0,,T. Snell misses 2-pt jump shot from 9 ft,31,27
124,2,8:53.0,Defensive rebound by T. Zeller,,31,27
125,2,8:50.0,,Offensive charge foul by I. Thomas (drawn by K. Hinrich),31,27
126,2,8:50.0,Turnover by I. Thomas (offensive foul),,31,27
127,2,8:50.0,,Chicago full timeout,31,27
128,2,8:50.0,Violation by Team (delay of game),,31,27
129,2,8:50.0,J. Crowder enters the game for J. Young,,31,27
130,2,8:38.0,,Turnover by T. Snell (lost ball; steal by M. Smart),31,27
131,2,8:24.0,J. Crowder misses 3-pt jump shot from 24 ft,,31,27
132,2,8:23.0,,Defensive rebound by T. Gibson,31,27
133,2,8:06.0,,T. Gibson misses 2-pt jump shot from 16 ft,31,27
134,2,8:04.0,Defensive rebound by T. Zeller,,31,27
135,2,8:00.0,Turnover by T. Zeller (bad pass; steal by D. McDermott),,31,27
136,2,7:56.0,,Turnover by T. Snell (bad pass),31,27
137,2,7:43.0,M. Smart misses 3-pt jump shot from 25 ft,,31,27
138,2,7:42.0,,Defensive rebound by B. Portis,31,27
139,2,7:29.0,,D. McDermott misses 2-pt jump shot from 15 ft,31,27
140,2,7:28.0,Defensive rebound by J. Sullinger,,31,27
141,2,7:17.0,Turnover by I. Thomas (lost ball),,31,27
142,2,7:17.0,,D. Rose enters the game for K. Hinrich,31,27
143,2,7:17.0,,J. Butler enters the game for T. Snell,31,27
144,2,7:02.0,,D. Rose misses 2-pt jump shot from 19 ft,31,27
145,2,7:01.0,,Offensive rebound by B. Portis,31,27
146,2,6:57.0,,B. Portis makes 2-pt jump shot from 7 ft,31,29
147,2,6:44.0,J. Crowder makes 2-pt jump shot from 18 ft,,33,29
148,2,6:29.0,,B. Portis misses 3-pt jump shot from 24 ft,33,29
149,2,6:27.0,Defensive rebound by T. Zeller,,33,29
150,2,6:19.0,I. Thomas makes 2-pt jump shot from 19 ft (assist by J. Sullinger),,35,29
151,2,6:10.0,,Personal foul by J. Crowder (drawn by J. Butler),35,29
152,2,6:00.0,,D. McDermott misses 2-pt jump shot from 11 ft,35,29
153,2,6:00.0,,Offensive rebound by Team,35,29
154,2,5:52.0,,Shooting foul by J. Sullinger (drawn by J. Butler),35,29
155,2,5:52.0,,Chicago full timeout,35,29
156,2,5:52.0,A. Johnson enters the game for T. Zeller,,35,29
157,2,5:52.0,,J. Butler makes free throw 1 of 2,35,30
158,2,5:52.0,,J. Butler makes free throw 2 of 2,35,31
159,2,5:39.0,Personal foul by B. Portis (drawn by M. Smart),,35,31
160,2,5:39.0,M. Smart makes free throw 1 of 2,,36,31
161,2,5:39.0,M. Smart makes free throw 2 of 2,,37,31
162,2,5:27.0,,Personal foul by A. Johnson (drawn by J. Butler),37,31
163,2,5:27.0,E. Turner enters the game for M. Smart,,37,31
164,2,5:27.0,,P. Gasol enters the game for T. Gibson,37,31
165,2,5:17.0,,Personal foul by A. Johnson (drawn by J. Butler),37,31
166,2,5:09.0,,P. Gasol misses 2-pt jump shot from 19 ft,37,31
167,2,5:08.0,Defensive rebound by A. Johnson,,37,31
168,2,4:58.0,A. Johnson makes 2-pt hook shot from 4 ft (assist by E. Turner),,39,31
169,2,4:38.0,,J. Butler misses 2-pt jump shot from 20 ft,39,31
170,2,4:37.0,,Offensive rebound by P. Gasol,39,31
171,2,4:37.0,,P. Gasol misses 2-pt layup from 1 ft,39,31
172,2,4:36.0,Defensive rebound by I. Thomas,,39,31
173,2,4:31.0,A. Johnson makes 2-pt layup from 2 ft (assist by I. Thomas),,41,31
174,2,4:31.0,,Chicago full timeout,41,31
175,2,4:31.0,,N. Mirotić enters the game for B. Portis,41,31
176,2,4:31.0,K. Olynyk enters the game for J. Sullinger,,41,31
177,2,4:12.0,,N. Mirotić makes 2-pt jump shot from 22 ft (assist by J. Butler),41,33
178,2,3:58.0,E. Turner makes 2-pt layup from 1 ft,,43,33
179,2,3:42.0,,D. Rose misses 2-pt jump shot from 8 ft,43,33
180,2,3:40.0,,Offensive rebound by P. Gasol,43,33
181,2,3:40.0,,P. Gasol misses 2-pt layup from 1 ft,43,33
182,2,3:39.0,,Offensive rebound by P. Gasol,43,33
183,2,3:38.0,,P. Gasol makes 2-pt layup from 1 ft,43,35
184,2,3:17.0,E. Turner misses 2-pt jump shot from 10 ft,,43,35
185,2,3:16.0,,Defensive rebound by P. Gasol,43,35
186,2,3:04.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Rose),43,38
187,2,2:44.0,Turnover by I. Thomas (lost ball; steal by N. Mirotić),,43,38
188,2,2:39.0,,D. Rose makes 2-pt layup from 1 ft (assist by N. Mirotić),43,40
189,2,2:33.0,I. Thomas misses 2-pt layup from 1 ft,,43,40
190,2,2:31.0,Offensive rebound by J. Crowder,,43,40
191,2,2:17.0,J. Crowder misses 3-pt jump shot from 24 ft,,43,40
192,2,2:15.0,,Defensive rebound by J. Butler,43,40
193,2,2:12.0,,J. Butler makes 2-pt jump shot from 19 ft,43,42
194,2,2:12.0,,Shooting foul by J. Crowder (drawn by J. Butler),43,42
195,2,2:12.0,Boston full timeout,,43,42
196,2,2:12.0,M. Smart enters the game for I. Thomas,,43,42
197,2,2:12.0,,J. Butler makes free throw 1 of 1,43,43
198,2,1:59.0,E. Turner misses 2-pt jump shot from 16 ft,,43,43
199,2,1:58.0,,Defensive rebound by Team,43,43
200,2,1:42.0,,J. Butler misses 2-pt jump shot from 19 ft,43,43
201,2,1:41.0,Defensive rebound by M. Smart,,43,43
202,2,1:27.0,A. Johnson misses 2-pt hook shot from 12 ft,,43,43
203,2,1:26.0,,Defensive rebound by P. Gasol,43,43
204,2,1:12.0,,Turnover by J. Butler (bad pass; steal by J. Crowder),43,43
205,2,1:09.0,Shooting block foul by D. Rose (drawn by J. Crowder),,43,43
206,2,1:09.0,J. Crowder makes free throw 1 of 2,,44,43
207,2,1:09.0,J. Crowder makes free throw 2 of 2,,45,43
208,2,0:58.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by P. Gasol),45,46
209,2,0:40.0,K. Olynyk misses 3-pt jump shot from 24 ft,,45,46
210,2,0:39.0,Offensive rebound by M. Smart,,45,46
211,2,0:33.0,E. Turner makes 2-pt jump shot from 15 ft,,47,46
212,2,0:23.0,,D. Rose makes 2-pt jump shot from 4 ft,47,48
213,2,0:05.0,Turnover by E. Turner (bad pass),,47,48
214,2,0:00.0,,J. Butler misses 3-pt jump shot from 25 ft,47,48
215,2,0:00.0,,Offensive rebound by Team,47,48
216,3,11:54.0,,Turnover by N. Mirotić (illegal screen),47,48
217,3,11:40.0,J. Crowder misses 2-pt jump shot from 21 ft,,47,48
218,3,11:39.0,,Defensive rebound by T. Gibson,47,48
219,3,11:20.0,,P. Gasol misses 2-pt hook shot from 7 ft,47,48
220,3,11:20.0,,Offensive rebound by Team,47,48
221,3,11:20.0,Loose ball foul by E. Turner (drawn by J. Butler),,47,48
222,3,11:14.0,,J. Butler makes 3-pt jump shot from 24 ft (assist by P. Gasol),47,51
223,3,10:54.0,I. Thomas misses 2-pt layup from 2 ft,,47,51
224,3,10:52.0,Offensive rebound by K. Olynyk,,47,51
225,3,10:52.0,K. Olynyk misses 2-pt layup from 2 ft,,47,51
226,3,10:51.0,,Defensive rebound by N. Mirotić,47,51
227,3,10:48.0,,T. Gibson makes 2-pt dunk at rim (assist by J. Butler),47,53
228,3,10:37.0,K. Olynyk misses 3-pt jump shot from 25 ft,,47,53
229,3,10:37.0,,Defensive rebound by Team,47,53
230,3,10:22.0,,P. Gasol misses 3-pt jump shot from 23 ft,47,53
231,3,10:22.0,Defensive rebound by Team,,47,53
232,3,10:22.0,,Loose ball foul by T. Gibson (drawn by E. Turner),47,53
233,3,10:11.0,J. Crowder misses 2-pt jump shot from 14 ft,,47,53
234,3,10:10.0,,Defensive rebound by P. Gasol,47,53
235,3,9:59.0,,Personal block foul by J. Crowder (drawn by N. Mirotić),47,53
236,3,9:52.0,,N. Mirotić misses 3-pt jump shot from 23 ft,47,53
237,3,9:51.0,Defensive rebound by A. Johnson,,47,53
238,3,9:46.0,I. Thomas makes 2-pt layup from 2 ft,,49,53
239,3,9:37.0,,P. Gasol makes 2-pt jump shot from 14 ft (assist by J. Butler),49,55
240,3,9:30.0,E. Turner misses 2-pt jump shot from 16 ft,,49,55
241,3,9:29.0,,Defensive rebound by N. Mirotić,49,55
242,3,9:19.0,,P. Gasol makes 2-pt layup from 2 ft (assist by T. Gibson),49,57
243,3,9:10.0,Boston full timeout,,49,57
244,3,9:02.0,K. Olynyk misses 2-pt jump shot from 4 ft (block by P. Gasol),,49,57
245,3,8:59.0,,Defensive rebound by T. Gibson,49,57
246,3,8:45.0,,T. Gibson makes 2-pt jump shot from 11 ft (assist by J. Butler),49,59
247,3,8:34.0,I. Thomas misses 2-pt hook shot from 7 ft,,49,59
248,3,8:33.0,,Defensive rebound by N. Mirotić,49,59
249,3,8:29.0,,Turnover by N. Mirotić (lost ball; steal by I. Thomas),49,59
250,3,8:24.0,J. Crowder misses 2-pt layup from 1 ft,,49,59
251,3,8:24.0,,Defensive rebound by Team,49,59
252,3,8:24.0,Loose ball foul by A. Johnson (drawn by P. Gasol),,49,59
253,3,8:05.0,,T. Gibson makes 2-pt hook shot from 4 ft,49,61
254,3,7:44.0,Personal foul by J. Butler (drawn by I. Thomas),,49,61
255,3,7:44.0,M. Smart enters the game for E. Turner,,49,61
256,3,7:33.0,K. Olynyk makes 2-pt layup from 1 ft,,51,61
257,3,7:13.0,,J. Butler misses 2-pt layup from 1 ft,51,61
258,3,7:12.0,Defensive rebound by K. Olynyk,,51,61
259,3,7:06.0,I. Thomas misses 2-pt jump shot from 22 ft,,51,61
260,3,7:02.0,Offensive rebound by A. Johnson,,51,61
261,3,7:02.0,A. Johnson misses 2-pt layup from 2 ft,,51,61
262,3,6:59.0,Offensive rebound by J. Crowder,,51,61
263,3,6:58.0,M. Smart misses 3-pt jump shot from 24 ft,,51,61
264,3,6:52.0,,Defensive rebound by P. Gasol,51,61
265,3,6:44.0,,N. Mirotić misses 3-pt jump shot from 23 ft,51,61
266,3,6:43.0,Defensive rebound by K. Olynyk,,51,61
267,3,6:33.0,A. Johnson makes 2-pt layup from 1 ft (assist by K. Olynyk),,53,61
268,3,6:14.0,,Turnover by T. Gibson (bad pass),53,61
269,3,6:14.0,,B. Portis enters the game for T. Gibson,53,61
270,3,6:03.0,M. Smart misses 2-pt jump shot from 7 ft,,53,61
271,3,6:02.0,,Defensive rebound by P. Gasol,53,61
272,3,5:52.0,,D. Rose makes 2-pt jump shot from 8 ft,53,63
273,3,5:38.0,A. Johnson makes 2-pt dunk at rim (assist by J. Crowder),,55,63
274,3,5:21.0,,N. Mirotić misses 3-pt jump shot from 23 ft,55,63
275,3,5:20.0,Defensive rebound by K. Olynyk,,55,63
276,3,5:13.0,I. Thomas misses 3-pt jump shot from 24 ft,,55,63
277,3,5:12.0,,Defensive rebound by N. Mirotić,55,63
278,3,5:05.0,,J. Butler misses 2-pt jump shot from 7 ft,55,63
279,3,5:00.0,,Offensive rebound by B. Portis,55,63
280,3,5:00.0,,B. Portis misses 2-pt layup from 2 ft,55,63
281,3,4:58.0,,Offensive rebound by P. Gasol,55,63
282,3,4:58.0,,P. Gasol makes 2-pt layup from 1 ft,55,65
283,3,4:50.0,Shooting foul by D. Rose (drawn by I. Thomas),,55,65
284,3,4:50.0,I. Thomas makes free throw 1 of 2,,56,65
285,3,4:50.0,J. Sullinger enters the game for A. Johnson,,56,65
286,3,4:50.0,,K. Hinrich enters the game for D. Rose,56,65
287,3,4:50.0,I. Thomas makes free throw 2 of 2,,57,65
288,3,4:23.0,,N. Mirotić misses 3-pt jump shot from 26 ft,57,65
289,3,4:23.0,Defensive rebound by J. Sullinger,,57,65
290,3,4:14.0,J. Crowder misses 3-pt jump shot from 22 ft,,57,65
291,3,4:13.0,,Defensive rebound by P. Gasol,57,65
292,3,4:00.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by J. Butler),57,67
293,3,3:54.0,Personal foul by K. Hinrich (drawn by I. Thomas),,57,67
294,3,3:48.0,I. Thomas makes 2-pt jump shot from 13 ft,,59,67
295,3,3:31.0,,Shooting foul by M. Smart (drawn by J. Butler),59,67
296,3,3:31.0,,J. Butler makes free throw 1 of 2,59,68
297,3,3:31.0,E. Turner enters the game for I. Thomas,,59,68
298,3,3:31.0,,T. Snell enters the game for N. Mirotić,59,68
299,3,3:31.0,,J. Butler makes free throw 2 of 2,59,69
300,3,3:11.0,J. Sullinger makes 2-pt jump shot from 20 ft,,61,69
301,3,2:52.0,,P. Gasol misses 2-pt jump shot from 11 ft (block by J. Sullinger),61,69
302,3,2:50.0,Defensive rebound by J. Sullinger,,61,69
303,3,2:38.0,M. Smart misses 2-pt layup from 2 ft (block by J. Butler),,61,69
304,3,2:36.0,,Defensive rebound by B. Portis,61,69
305,3,2:29.0,,B. Portis misses 2-pt jump shot from 21 ft,61,69
306,3,2:28.0,Defensive rebound by E. Turner,,61,69
307,3,2:21.0,K. Olynyk misses 2-pt layup from 2 ft (block by B. Portis),,61,69
308,3,2:19.0,,Defensive rebound by P. Gasol,61,69
309,3,2:13.0,,T. Snell makes 3-pt jump shot from 24 ft,61,72
310,3,1:53.0,K. Olynyk makes 2-pt layup from 1 ft (assist by M. Smart),,63,72
311,3,1:44.0,,Chicago full timeout,63,72
312,3,1:44.0,J. Jerebko enters the game for J. Crowder,,63,72
313,3,1:40.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by P. Gasol),63,74
314,3,1:23.0,J. Sullinger misses 3-pt jump shot from 24 ft,,63,74
315,3,1:18.0,Offensive rebound by Team,,63,74
316,3,1:11.0,M. Smart misses 2-pt layup from 2 ft,,63,74
317,3,1:10.0,Offensive rebound by K. Olynyk,,63,74
318,3,1:10.0,K. Olynyk misses 2-pt layup from 1 ft,,63,74
319,3,1:08.0,Offensive rebound by J. Jerebko,,63,74
320,3,1:08.0,J. Jerebko misses 2-pt layup from 2 ft,,63,74
321,3,1:05.0,Offensive rebound by E. Turner,,63,74
322,3,0:46.0,M. Smart misses 2-pt jump shot from 13 ft,,63,74
323,3,0:45.0,Offensive rebound by Team,,63,74
324,3,0:44.0,J. Jerebko misses 2-pt layup from 1 ft,,63,74
325,3,0:43.0,,Defensive rebound by P. Gasol,63,74
326,3,0:37.0,,K. Hinrich misses 3-pt jump shot from 24 ft,63,74
327,3,0:34.0,Defensive rebound by J. Jerebko,,63,74
328,3,0:26.0,J. Sullinger misses 2-pt jump shot from 3 ft (block by B. Portis),,63,74
329,3,0:26.0,,Defensive rebound by Team,63,74
330,3,0:03.0,,T. Snell misses 3-pt jump shot from 25 ft,63,74
331,3,0:02.0,Defensive rebound by M. Smart,,63,74
332,3,0:00.0,M. Smart misses 3-pt jump shot from 41 ft,,63,74
333,3,0:00.0,Offensive rebound by Team,,63,74
334,4,11:40.0,M. Smart makes 3-pt jump shot from 24 ft (assist by E. Turner),,66,74
335,4,11:23.0,,B. Portis misses 2-pt jump shot from 6 ft,66,74
336,4,11:21.0,Defensive rebound by J. Sullinger,,66,74
337,4,11:12.0,E. Turner makes 2-pt jump shot from 19 ft,,68,74
338,4,10:58.0,,Personal foul by M. Smart (drawn by T. Gibson),68,74
339,4,10:42.0,,T. Gibson misses 2-pt jump shot from 15 ft,68,74
340,4,10:41.0,Defensive rebound by E. Turner,,68,74
341,4,10:25.0,T. Zeller misses 2-pt jump shot from 11 ft,,68,74
342,4,10:24.0,,Defensive rebound by B. Portis,68,74
343,4,10:16.0,,Shooting foul by J. Sullinger (drawn by T. Snell),68,74
344,4,10:16.0,,T. Snell makes free throw 1 of 2,68,75
345,4,10:16.0,,T. Snell makes free throw 2 of 2,68,76
346,4,9:59.0,E. Turner misses 2-pt jump shot from 19 ft,,68,76
347,4,9:58.0,Offensive rebound by J. Sullinger,,68,76
348,4,9:56.0,Shooting foul by B. Portis (drawn by J. Sullinger),,68,76
349,4,9:56.0,J. Sullinger makes free throw 1 of 2,,69,76
350,4,9:56.0,J. Sullinger makes free throw 2 of 2,,70,76
351,4,9:44.0,,K. Hinrich makes 3-pt jump shot from 25 ft (assist by T. Gibson),70,79
352,4,9:30.0,T. Zeller misses 2-pt jump shot from 17 ft,,70,79
353,4,9:29.0,,Defensive rebound by B. Portis,70,79
354,4,9:12.0,,D. McDermott misses 2-pt jump shot from 14 ft,70,79
355,4,9:12.0,Defensive rebound by J. Sullinger,,70,79
356,4,9:12.0,Personal foul by T. Gibson (drawn by J. Sullinger),,70,79
357,4,8:59.0,Personal foul by T. Gibson (drawn by J. Sullinger),,70,79
358,4,8:59.0,Boston full timeout,,70,79
359,4,8:59.0,,D. Rose enters the game for K. Hinrich,70,79
360,4,8:59.0,J. Crowder enters the game for T. Zeller,,70,79
361,4,8:48.0,J. Crowder makes 2-pt jump shot from 6 ft,,72,79
362,4,8:30.0,,T. Snell misses 2-pt jump shot from 5 ft (block by J. Crowder),72,79
363,4,8:30.0,,Offensive rebound by Team,72,79
364,4,8:28.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by D. Rose),72,82
365,4,8:09.0,Shooting foul by D. McDermott (drawn by J. Crowder),,72,82
366,4,8:09.0,J. Crowder makes free throw 1 of 2,,73,82
367,4,8:09.0,J. Crowder misses free throw 2 of 2,,73,82
368,4,8:06.0,,Defensive rebound by B. Portis,73,82
369,4,7:52.0,,D. Rose misses 2-pt jump shot from 16 ft,73,82
370,4,7:51.0,Defensive rebound by M. Smart,,73,82
371,4,7:45.0,J. Jerebko misses 2-pt hook shot from 5 ft,,73,82
372,4,7:44.0,Offensive rebound by J. Sullinger,,73,82
373,4,7:42.0,J. Sullinger misses 2-pt layup from 2 ft,,73,82
374,4,7:41.0,Offensive rebound by J. Sullinger,,73,82
375,4,7:37.0,M. Smart makes 3-pt jump shot from 23 ft (assist by E. Turner),,76,82
376,4,7:23.0,,Personal foul by E. Turner (drawn by D. Rose),76,82
377,4,7:22.0,,J. Butler enters the game for T. Snell,76,82
378,4,7:17.0,,D. Rose misses 2-pt layup from 2 ft,76,82
379,4,7:17.0,,Offensive rebound by Team,76,82
380,4,7:17.0,,Technical foul by D. Rose,76,82
381,4,7:17.0,J. Crowder misses technical free throw,,76,82
382,4,7:17.0,,Offensive rebound by Team,76,82
383,4,7:08.0,,J. Butler makes 2-pt hook shot from 3 ft,76,84
384,4,6:59.0,J. Crowder misses 2-pt layup at rim,,76,84
385,4,6:56.0,Offensive rebound by M. Smart,,76,84
386,4,6:56.0,M. Smart makes 2-pt layup from 1 ft,,78,84
