,QUARTER,TIME_REMAINING,INDIANA_ACTION,LA CLIPPERS_ACTION,INDIANA_SCORE,LA CLIPPERS_SCORE
31,1,8:31.0,,B. Griffin makes free throw 2 of 2,7,5
32,1,8:15.0,L. Allen makes 2-pt jump shot from 20 ft (assist by P. George),,9,5
33,1,7:50.0,,D. Jordan misses 2-pt layup from 2 ft,9,5
34,1,7:49.0,Defensive rebound by L. Allen,,9,5
35,1,7:37.0,P. George makes 3-pt jump shot from 24 ft,,12,5
36,1,7:36.0,,LA Clippers full timeout,12,5
37,1,7:24.0,,J. Crawford misses 2-pt jump shot from 18 ft,12,5
38,1,7:23.0,,Offensive rebound by D. Jordan,12,5
39,1,7:23.0,,D. Jordan misses 2-pt layup from 2 ft,12,5
40,1,7:23.0,Defensive rebound by Team,,12,5
41,1,7:10.0,I. Mahinmi makes 2-pt layup from 1 ft,,14,5
42,1,6:51.0,,Turnover by A. Rivers (back court),14,5
43,1,6:40.0,P. George misses 3-pt jump shot from 25 ft,,14,5
44,1,6:39.0,Offensive rebound by I. Mahinmi,,14,5
45,1,6:32.0,M. Ellis makes 2-pt jump shot from 21 ft,,16,5
46,1,6:11.0,,B. Griffin makes 2-pt jump shot from 9 ft (assist by A. Rivers),16,7
47,1,5:59.0,R. Stuckey misses 2-pt jump shot from 15 ft,,16,7
48,1,5:58.0,,Defensive rebound by D. Jordan,16,7
49,1,5:45.0,,A. Rivers makes 3-pt jump shot from 26 ft (assist by B. Griffin),16,10
50,1,5:32.0,Personal foul by L. Mbah a Moute (drawn by P. George),,16,10
51,1,5:24.0,P. George misses 2-pt jump shot from 14 ft,,16,10
52,1,5:23.0,,Defensive rebound by Team,16,10
53,1,5:09.0,,A. Rivers misses 3-pt jump shot from 24 ft,16,10
54,1,5:08.0,,Offensive rebound by D. Jordan,16,10
55,1,5:03.0,,J. Crawford misses 3-pt jump shot from 25 ft,16,10
56,1,5:03.0,Defensive rebound by I. Mahinmi,,16,10
57,1,4:44.0,Shooting foul by L. Mbah a Moute (drawn by P. George),,16,10
58,1,4:44.0,P. George misses free throw 1 of 2,,16,10
59,1,4:44.0,Offensive rebound by Team,,16,10
60,1,4:44.0,,L. Stephenson enters the game for L. Mbah a Moute,16,10
61,1,4:44.0,P. George makes free throw 2 of 2,,17,10
62,1,4:31.0,,L. Stephenson makes 3-pt jump shot from 25 ft (assist by J. Crawford),17,13
63,1,4:05.0,P. George misses 2-pt jump shot from 19 ft,,17,13
64,1,4:04.0,,Defensive rebound by Team,17,13
65,1,4:04.0,,J. Smith enters the game for D. Jordan,17,13
66,1,3:55.0,C. Miles enters the game for L. Allen,,17,13
67,1,3:49.0,,Turnover by J. Crawford (lost ball; steal by P. George),17,13
68,1,3:43.0,I. Mahinmi makes 2-pt dunk at rim (assist by P. George),,19,13
69,1,3:29.0,,J. Smith makes 2-pt layup from 1 ft (assist by L. Stephenson),19,15
70,1,3:23.0,R. Stuckey makes 2-pt layup from 1 ft,,21,15
71,1,3:09.0,,A. Rivers makes 2-pt layup at rim (assist by B. Griffin),21,17
72,1,2:54.0,M. Ellis misses 2-pt jump shot from 21 ft,,21,17
73,1,2:53.0,,Defensive rebound by J. Crawford,21,17
74,1,2:44.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by J. Smith),21,19
75,1,2:44.0,Indiana full timeout,,21,19
76,1,2:44.0,J. Hill enters the game for I. Mahinmi,,21,19
77,1,2:29.0,Personal foul by L. Stephenson (drawn by P. George),,21,19
78,1,2:29.0,P. George makes free throw 1 of 2,,22,19
79,1,2:29.0,P. George makes free throw 2 of 2,,23,19
80,1,2:15.0,,J. Crawford makes 2-pt jump shot from 18 ft (assist by B. Griffin),23,21
81,1,1:55.0,J. Hill misses 2-pt hook shot from 3 ft,,23,21
82,1,1:54.0,,Defensive rebound by J. Smith,23,21
83,1,1:50.0,,Shooting foul by C. Miles (drawn by B. Griffin),23,21
84,1,1:50.0,,B. Griffin makes free throw 1 of 2,23,22
85,1,1:50.0,,P. Prigioni enters the game for A. Rivers,23,22
86,1,1:50.0,,B. Griffin makes free throw 2 of 2,23,23
87,1,1:33.0,P. George makes 2-pt jump shot from 19 ft,,25,23
88,1,1:21.0,,B. Griffin makes 2-pt jump shot from 16 ft,25,25
89,1,1:02.0,Shooting foul by B. Griffin (drawn by J. Hill),,25,25
90,1,1:02.0,J. Hill makes free throw 1 of 2,,26,25
91,1,1:02.0,,P. Pierce enters the game for B. Griffin,26,25
92,1,1:02.0,J. Hill makes free throw 2 of 2,,27,25
93,1,0:52.0,,J. Crawford makes 2-pt jump shot from 19 ft (assist by J. Smith),27,27
94,1,0:39.0,M. Ellis makes 2-pt jump shot from 18 ft (assist by J. Hill),,29,27
95,1,0:30.0,,J. Crawford misses 3-pt jump shot from 25 ft,29,27
96,1,0:29.0,Defensive rebound by J. Hill,,29,27
97,1,0:26.0,C. Miles misses 2-pt jump shot from 4 ft (block by J. Smith),,29,27
98,1,0:26.0,,Offensive rebound by J. Smith,29,27
99,1,0:21.0,Violation by P. George (def goaltending),,29,27
100,1,0:21.0,,P. Prigioni makes 2-pt layup from 1 ft (assist by J. Smith),29,29
101,1,0:03.0,R. Stuckey misses 3-pt jump shot from 23 ft,,29,29
102,1,0:00.0,,Defensive rebound by J. Smith,29,29
103,2,11:44.0,R. Stuckey makes 2-pt layup from 1 ft (assist by C. Miles),,31,29
104,2,11:31.0,,P. Pierce misses 3-pt jump shot from 25 ft,31,29
105,2,11:31.0,Defensive rebound by J. Hill,,31,29
106,2,11:23.0,Turnover by G. Hill (bad pass; steal by P. Prigioni),,31,29
107,2,11:13.0,,P. Prigioni misses 2-pt layup from 1 ft,31,29
108,2,11:12.0,Defensive rebound by R. Stuckey,,31,29
109,2,11:06.0,R. Stuckey misses 2-pt layup from 1 ft,,31,29
110,2,11:06.0,Offensive rebound by J. Hill,,31,29
111,2,10:54.0,Shooting foul by P. Prigioni (drawn by G. Hill),,31,29
112,2,10:54.0,G. Hill makes free throw 1 of 2,,32,29
113,2,10:54.0,G. Hill makes free throw 2 of 2,,33,29
114,2,10:43.0,,J. Crawford misses 2-pt jump shot from 7 ft,33,29
115,2,10:42.0,Defensive rebound by Team,,33,29
116,2,10:26.0,,W. Johnson enters the game for J. Crawford,33,29
117,2,10:21.0,J. Hill makes 2-pt layup from 1 ft (assist by C. Budinger),,35,29
118,2,10:02.0,,L. Stephenson makes 2-pt layup from 1 ft,35,31
119,2,9:46.0,R. Stuckey misses 2-pt jump shot from 18 ft,,35,31
120,2,9:46.0,,Defensive rebound by P. Pierce,35,31
121,2,9:42.0,,Turnover by L. Stephenson (step out of bounds),35,31
122,2,9:21.0,G. Hill misses 2-pt jump shot from 19 ft,,35,31
123,2,9:20.0,Offensive rebound by C. Budinger,,35,31
124,2,9:14.0,C. Miles misses 3-pt jump shot from 25 ft,,35,31
125,2,9:14.0,,Defensive rebound by P. Pierce,35,31
126,2,9:00.0,,J. Smith misses 3-pt jump shot from 24 ft,35,31
127,2,8:59.0,Defensive rebound by G. Hill,,35,31
128,2,8:52.0,Personal foul by P. Pierce (drawn by C. Miles),,35,31
129,2,8:52.0,Official timeout,,35,31
130,2,8:38.0,G. Hill misses 2-pt jump shot from 12 ft (block by J. Smith),,35,31
131,2,8:37.0,,Defensive rebound by W. Johnson,35,31
132,2,8:30.0,,W. Johnson misses 3-pt jump shot from 25 ft,35,31
133,2,8:28.0,Defensive rebound by G. Hill,,35,31
134,2,8:22.0,G. Hill misses 2-pt hook shot from 6 ft,,35,31
135,2,8:21.0,,Defensive rebound by J. Smith,35,31
136,2,8:09.0,,J. Smith makes 2-pt layup from 1 ft (assist by L. Stephenson),35,33
137,2,7:58.0,Turnover by G. Hill (bad pass; steal by J. Smith),,35,33
138,2,7:50.0,,P. Pierce makes 3-pt jump shot from 25 ft (assist by J. Smith),35,36
139,2,7:43.0,C. Miles misses 3-pt jump shot from 27 ft,,35,36
140,2,7:41.0,Offensive rebound by C. Budinger,,35,36
141,2,7:36.0,Shooting block foul by J. Smith (drawn by R. Stuckey),,35,36
142,2,7:36.0,R. Stuckey makes free throw 1 of 2,,36,36
143,2,7:36.0,,D. Jordan enters the game for J. Smith,36,36
144,2,7:36.0,R. Stuckey makes free throw 2 of 2,,37,36
145,2,7:23.0,,Shooting foul by C. Miles (drawn by P. Pierce),37,36
146,2,7:23.0,,P. Pierce makes free throw 1 of 2,37,37
147,2,7:23.0,,B. Griffin enters the game for W. Johnson,37,37
148,2,7:23.0,I. Mahinmi enters the game for J. Hill,,37,37
149,2,7:23.0,,P. Pierce makes free throw 2 of 2,37,38
150,2,7:11.0,R. Stuckey misses 2-pt jump shot from 14 ft,,37,38
151,2,7:11.0,,Defensive rebound by D. Jordan,37,38
152,2,7:02.0,,L. Stephenson misses 2-pt layup from 1 ft (block by I. Mahinmi),37,38
153,2,7:01.0,Defensive rebound by C. Budinger,,37,38
154,2,6:55.0,C. Miles makes 3-pt jump shot from 24 ft (assist by R. Stuckey),,40,38
155,2,6:34.0,,L. Stephenson makes 2-pt layup at rim (assist by P. Pierce),40,40
156,2,6:12.0,C. Budinger misses 2-pt jump shot from 21 ft,,40,40
157,2,6:12.0,,Defensive rebound by L. Stephenson,40,40
158,2,6:05.0,,A. Rivers enters the game for P. Prigioni,40,40
159,2,5:50.0,,B. Griffin misses 2-pt jump shot from 10 ft,40,40
160,2,5:50.0,,Offensive rebound by D. Jordan,40,40
161,2,5:50.0,,Shooting foul by I. Mahinmi (drawn by D. Jordan),40,40
162,2,5:50.0,,LA Clippers full timeout,40,40
163,2,5:50.0,,D. Jordan misses free throw 1 of 2,40,40
164,2,5:50.0,,Offensive rebound by Team,40,40
165,2,5:50.0,,D. Jordan makes free throw 2 of 2,40,41
166,2,5:28.0,R. Stuckey makes 2-pt jump shot from 20 ft,,42,41
167,2,5:08.0,,L. Stephenson makes 3-pt jump shot from 23 ft,42,44
168,2,4:46.0,Turnover by I. Mahinmi (step out of bounds),,42,44
169,2,4:46.0,,J. Crawford enters the game for P. Pierce,42,44
170,2,4:38.0,,Shooting foul by C. Miles (drawn by B. Griffin),42,44
171,2,4:38.0,,B. Griffin makes free throw 1 of 2,42,45
172,2,4:38.0,L. Allen enters the game for C. Miles,,42,45
173,2,4:38.0,P. George enters the game for C. Budinger,,42,45
174,2,4:38.0,,B. Griffin makes free throw 2 of 2,42,46
175,2,4:24.0,P. George misses 3-pt jump shot from 24 ft,,42,46
176,2,4:24.0,,Defensive rebound by D. Jordan,42,46
177,2,4:12.0,,B. Griffin makes 2-pt jump shot from 20 ft (assist by L. Stephenson),42,48
178,2,4:12.0,Indiana full timeout,,42,48
179,2,4:12.0,M. Ellis enters the game for R. Stuckey,,42,48
180,2,3:55.0,Turnover by L. Allen (bad pass; steal by L. Stephenson),,42,48
181,2,3:50.0,,Turnover by L. Stephenson (bad pass; steal by M. Ellis),42,48
182,2,3:41.0,P. George makes 2-pt jump shot from 18 ft,,44,48
183,2,3:26.0,,Personal foul by P. George (drawn by L. Stephenson),44,48
184,2,3:20.0,,A. Rivers misses 2-pt layup from 1 ft (block by I. Mahinmi),44,48
185,2,3:19.0,,Offensive rebound by D. Jordan,44,48
186,2,3:18.0,,Shooting foul by P. George (drawn by D. Jordan),44,48
187,2,3:18.0,,D. Jordan misses free throw 1 of 2,44,48
188,2,3:18.0,,Offensive rebound by Team,44,48
189,2,3:18.0,,D. Jordan misses free throw 2 of 2,44,48
190,2,3:17.0,Defensive rebound by P. George,,44,48
191,2,2:59.0,L. Allen misses 2-pt hook shot from 4 ft,,44,48
192,2,2:58.0,,Defensive rebound by D. Jordan,44,48
193,2,2:53.0,,Turnover by J. Crawford (lost ball; steal by I. Mahinmi),44,48
194,2,2:53.0,Personal foul by J. Crawford (drawn by I. Mahinmi),,44,48
195,2,2:53.0,J. Hill enters the game for I. Mahinmi,,44,48
196,2,2:38.0,G. Hill misses 2-pt jump shot from 9 ft,,44,48
197,2,2:38.0,Offensive rebound by Team,,44,48
198,2,2:19.0,G. Hill misses 2-pt jump shot from 14 ft,,44,48
199,2,2:17.0,,Defensive rebound by J. Crawford,44,48
200,2,1:54.0,,L. Stephenson misses 3-pt jump shot from 25 ft,44,48
201,2,1:53.0,,Offensive rebound by L. Stephenson,44,48
202,2,1:41.0,,B. Griffin misses 2-pt jump shot from 20 ft,44,48
203,2,1:40.0,Defensive rebound by P. George,,44,48
204,2,1:29.0,Shooting foul by B. Griffin (drawn by P. George),,44,48
205,2,1:29.0,P. George makes free throw 1 of 2,,45,48
206,2,1:29.0,P. George makes free throw 2 of 2,,46,48
207,2,1:06.0,,B. Griffin misses 2-pt jump shot from 21 ft,46,48
208,2,1:05.0,,Offensive rebound by D. Jordan,46,48
209,2,1:02.0,,D. Jordan misses 2-pt layup from 1 ft,46,48
210,2,1:00.0,,Offensive rebound by D. Jordan,46,48
211,2,0:58.0,,D. Jordan misses 2-pt layup at rim,46,48
212,2,0:56.0,Defensive rebound by M. Ellis,,46,48
213,2,0:56.0,Shooting foul by A. Rivers (drawn by J. Hill),,46,48
214,2,0:56.0,J. Hill misses free throw 1 of 2,,46,48
215,2,0:56.0,Offensive rebound by Team,,46,48
216,2,0:56.0,C. Budinger enters the game for G. Hill,,46,48
217,2,0:56.0,J. Hill makes free throw 2 of 2,,47,48
218,2,0:56.0,,Personal take foul by C. Budinger (drawn by D. Jordan),47,48
219,2,0:56.0,,D. Jordan misses free throw 1 of 2,47,48
220,2,0:56.0,,Offensive rebound by Team,47,48
221,2,0:56.0,R. Stuckey enters the game for J. Hill,,47,48
222,2,0:56.0,,L. Mbah a Moute enters the game for B. Griffin,47,48
223,2,0:56.0,,D. Jordan misses free throw 2 of 2,47,48
224,2,0:56.0,Defensive rebound by P. George,,47,48
225,2,0:44.0,L. Allen misses 2-pt hook shot from 3 ft,,47,48
226,2,0:44.0,,Defensive rebound by Team,47,48
227,2,0:44.0,,LA Clippers full timeout,47,48
228,2,0:44.0,,W. Johnson enters the game for L. Mbah a Moute,47,48
229,2,0:44.0,,J. Smith enters the game for D. Jordan,47,48
230,2,0:30.0,,W. Johnson misses 3-pt jump shot from 25 ft,47,48
231,2,0:29.0,Defensive rebound by R. Stuckey,,47,48
232,2,0:19.0,L. Allen misses 2-pt jump shot from 3 ft,,47,48
233,2,0:19.0,,Defensive rebound by J. Smith,47,48
234,2,0:05.0,,J. Smith misses 3-pt jump shot from 24 ft,47,48
235,2,0:03.0,Defensive rebound by C. Budinger,,47,48
236,2,0:01.0,Turnover by C. Budinger (lost ball; steal by W. Johnson),,47,48
237,2,0:01.0,,W. Johnson makes 2-pt layup from 1 ft,47,50
238,3,11:36.0,Turnover by Team (shot clock),,47,50
239,3,11:20.0,,Shooting foul by L. Allen (drawn by B. Griffin),47,50
240,3,11:20.0,,B. Griffin misses free throw 1 of 2,47,50
241,3,11:20.0,,Offensive rebound by Team,47,50
242,3,11:20.0,,B. Griffin makes free throw 2 of 2,47,51
243,3,11:09.0,P. George misses 2-pt jump shot from 18 ft,,47,51
244,3,11:08.0,Offensive rebound by I. Mahinmi,,47,51
245,3,11:06.0,I. Mahinmi misses 2-pt layup from 1 ft,,47,51
246,3,11:03.0,,Defensive rebound by J. Crawford,47,51
247,3,11:00.0,,L. Mbah a Moute makes 2-pt dunk at rim (assist by J. Crawford),47,53
248,3,10:46.0,G. Hill misses 3-pt jump shot from 24 ft,,47,53
249,3,10:45.0,Offensive rebound by L. Allen,,47,53
250,3,10:37.0,M. Ellis misses 2-pt jump shot from 19 ft,,47,53
251,3,10:35.0,,Defensive rebound by D. Jordan,47,53
252,3,10:19.0,,B. Griffin misses 2-pt layup from 2 ft (block by I. Mahinmi),47,53
253,3,10:19.0,,Offensive rebound by Team,47,53
254,3,10:13.0,,A. Rivers misses 2-pt jump shot from 16 ft,47,53
255,3,10:12.0,Defensive rebound by P. George,,47,53
256,3,10:07.0,Personal foul by L. Mbah a Moute (drawn by P. George),,47,53
257,3,9:56.0,Personal foul by D. Jordan (drawn by G. Hill),,47,53
258,3,9:46.0,P. George makes 3-pt jump shot from 25 ft (assist by L. Allen),,50,53
259,3,9:35.0,,Def 3 sec tech foul by I. Mahinmi,50,53
260,3,9:35.0,,J. Crawford makes technical free throw,50,54
261,3,9:28.0,,J. Crawford misses 2-pt jump shot from 19 ft,50,54
262,3,9:27.0,Defensive rebound by G. Hill,,50,54
263,3,9:18.0,I. Mahinmi makes 2-pt jump shot from 19 ft (assist by M. Ellis),,52,54
264,3,8:56.0,,A. Rivers misses 2-pt jump shot from 12 ft,52,54
265,3,8:55.0,Defensive rebound by M. Ellis,,52,54
266,3,8:45.0,Personal foul by J. Crawford (drawn by G. Hill),,52,54
267,3,8:33.0,Turnover by I. Mahinmi (bad pass),,52,54
268,3,8:23.0,,B. Griffin misses 2-pt jump shot from 20 ft,52,54
269,3,8:21.0,Defensive rebound by I. Mahinmi,,52,54
270,3,8:01.0,Turnover by L. Allen (bad pass),,52,54
271,3,7:51.0,,Personal foul by G. Hill (drawn by J. Crawford),52,54
272,3,7:49.0,,Offensive foul by D. Jordan (drawn by G. Hill),52,54
273,3,7:49.0,,Turnover by D. Jordan (offensive foul),52,54
274,3,7:42.0,Turnover by I. Mahinmi (traveling),,52,54
275,3,7:31.0,,Shooting foul by L. Allen (drawn by B. Griffin),52,54
276,3,7:31.0,,B. Griffin makes free throw 1 of 2,52,55
277,3,7:31.0,C. Miles enters the game for L. Allen,,52,55
278,3,7:31.0,,B. Griffin misses free throw 2 of 2,52,55
279,3,7:29.0,Defensive rebound by C. Miles,,52,55
280,3,7:10.0,P. George misses 2-pt jump shot from 13 ft,,52,55
281,3,7:08.0,,Defensive rebound by D. Jordan,52,55
282,3,7:04.0,,B. Griffin misses 2-pt layup from 2 ft,52,55
283,3,7:03.0,Defensive rebound by I. Mahinmi,,52,55
284,3,6:48.0,Shooting foul by A. Rivers (drawn by P. George),,52,55
285,3,6:48.0,P. George makes free throw 1 of 2,,53,55
286,3,6:48.0,P. George makes free throw 2 of 2,,54,55
287,3,6:35.0,,J. Crawford misses 3-pt jump shot from 25 ft,54,55
288,3,6:33.0,Defensive rebound by M. Ellis,,54,55
289,3,6:25.0,Turnover by C. Miles (bad pass),,54,55
290,3,6:01.0,,A. Rivers makes 2-pt layup from 2 ft,54,57
291,3,5:53.0,Shooting foul by D. Jordan (drawn by C. Miles),,54,57
292,3,5:53.0,,Violation by Team (delay of game),54,57
293,3,5:53.0,,LA Clippers full timeout,54,57
294,3,5:53.0,,J. Smith enters the game for D. Jordan,54,57
295,3,5:53.0,C. Miles misses free throw 1 of 3,,54,57
296,3,5:53.0,Offensive rebound by Team,,54,57
297,3,5:53.0,C. Miles makes free throw 2 of 3,,55,57
298,3,5:53.0,C. Miles makes free throw 3 of 3,,56,57
299,3,5:45.0,,Personal foul by I. Mahinmi (drawn by B. Griffin),56,57
300,3,5:38.0,,Turnover by J. Smith (lost ball; steal by P. George),56,57
301,3,5:31.0,C. Miles makes 2-pt jump shot from 11 ft,,58,57
302,3,5:11.0,,Personal foul by I. Mahinmi (drawn by J. Smith),58,57
303,3,5:11.0,,J. Smith makes free throw 1 of 2,58,58
304,3,5:11.0,,J. Smith makes free throw 2 of 2,58,59
305,3,5:01.0,I. Mahinmi makes 2-pt dunk at rim (assist by G. Hill),,60,59
306,3,4:47.0,,Shooting foul by I. Mahinmi (drawn by B. Griffin),60,59
307,3,4:47.0,,B. Griffin misses free throw 1 of 2,60,59
308,3,4:47.0,,Offensive rebound by Team,60,59
309,3,4:47.0,J. Hill enters the game for I. Mahinmi,,60,59
310,3,4:47.0,,L. Stephenson enters the game for L. Mbah a Moute,60,59
311,3,4:47.0,,B. Griffin misses free throw 2 of 2,60,59
312,3,4:45.0,Defensive rebound by J. Hill,,60,59
313,3,4:40.0,Shooting foul by J. Crawford (drawn by M. Ellis),,60,59
314,3,4:40.0,M. Ellis makes free throw 1 of 2,,61,59
315,3,4:40.0,M. Ellis makes free throw 2 of 2,,62,59
316,3,4:27.0,,J. Smith misses 2-pt jump shot from 3 ft,62,59
317,3,4:27.0,Defensive rebound by Team,,62,59
318,3,4:27.0,,Loose ball foul by B. Griffin (drawn by J. Hill),62,59
319,3,4:27.0,J. Hill makes free throw 1 of 2,,63,59
320,3,4:27.0,J. Hill makes free throw 2 of 2,,64,59
321,3,4:17.0,,J. Crawford misses 3-pt jump shot from 25 ft,64,59
322,3,4:17.0,Defensive rebound by C. Miles,,64,59
323,3,4:04.0,Turnover by M. Ellis (bad pass),,64,59
324,3,3:49.0,,L. Stephenson misses 2-pt jump shot from 17 ft,64,59
325,3,3:48.0,,Offensive rebound by Team,64,59
326,3,3:48.0,Loose ball foul by J. Hill (drawn by B. Griffin),,64,59
327,3,3:48.0,Indiana full timeout,,64,59
328,3,3:48.0,R. Stuckey enters the game for G. Hill,,64,59
329,3,3:48.0,,B. Griffin misses free throw 1 of 2,64,59
330,3,3:48.0,,Offensive rebound by Team,64,59
331,3,3:48.0,,B. Griffin misses free throw 2 of 2,64,59
332,3,3:46.0,Defensive rebound by J. Hill,,64,59
333,3,3:46.0,Turnover by J. Hill (traveling),,64,59
334,3,3:35.0,,B. Griffin misses 2-pt layup from 1 ft (block by P. George),64,59
335,3,3:33.0,Defensive rebound by R. Stuckey,,64,59
336,3,3:27.0,R. Stuckey makes 2-pt layup from 1 ft,,66,59
337,3,3:15.0,,A. Rivers misses 2-pt layup from 2 ft (block by M. Ellis),66,59
338,3,3:15.0,,Offensive rebound by Team,66,59
339,3,3:15.0,,P. Pierce enters the game for B. Griffin,66,59
340,3,3:09.0,,J. Smith misses 3-pt jump shot from 25 ft,66,59
341,3,3:08.0,Defensive rebound by C. Miles,,66,59
342,3,2:56.0,J. Hill makes 2-pt dunk at rim (assist by P. George),,68,59
343,3,2:43.0,,L. Stephenson makes 2-pt layup at rim,68,61
344,3,2:19.0,R. Stuckey misses 3-pt jump shot from 23 ft,,68,61
345,3,2:19.0,,Defensive rebound by J. Crawford,68,61
346,3,2:13.0,,Shooting foul by J. Hill (drawn by J. Smith),68,61
347,3,2:13.0,,J. Smith makes free throw 1 of 2,68,62
348,3,2:13.0,,P. Prigioni enters the game for A. Rivers,68,62
349,3,2:13.0,,W. Johnson enters the game for J. Crawford,68,62
350,3,2:13.0,,J. Smith makes free throw 2 of 2,68,63
351,3,1:57.0,Personal foul by L. Stephenson (drawn by P. George),,68,63
352,3,1:57.0,P. George misses free throw 1 of 2,,68,63
353,3,1:57.0,Offensive rebound by Team,,68,63
354,3,1:57.0,P. George makes free throw 2 of 2,,69,63
355,3,1:40.0,,L. Stephenson makes 2-pt jump shot from 19 ft,69,65
356,3,1:24.0,C. Miles misses 3-pt jump shot from 25 ft,,69,65
357,3,1:21.0,Offensive rebound by P. George,,69,65
358,3,1:02.0,M. Ellis misses 3-pt jump shot from 25 ft,,69,65
359,3,1:01.0,,Defensive rebound by Team,69,65
360,3,0:49.0,,W. Johnson makes 2-pt jump shot from 18 ft (assist by P. Prigioni),69,67
361,3,0:36.0,P. George misses 3-pt jump shot from 25 ft,,69,67
362,3,0:36.0,,Defensive rebound by P. Prigioni,69,67
363,3,0:23.0,,Personal foul by M. Ellis (drawn by P. Prigioni),69,67
364,3,0:23.0,,P. Prigioni makes free throw 1 of 2,69,68
365,3,0:23.0,,P. Prigioni makes free throw 2 of 2,69,69
366,3,0:01.0,C. Miles makes 3-pt jump shot from 25 ft (assist by R. Stuckey),,72,69
367,4,11:45.0,,Shooting foul by J. Hill (drawn by J. Smith),72,69
368,4,11:45.0,,J. Smith misses free throw 1 of 2,72,69
369,4,11:45.0,,Offensive rebound by Team,72,69
370,4,11:45.0,,J. Smith makes free throw 2 of 2,72,70
371,4,11:23.0,J. Hill makes 2-pt layup from 1 ft (assist by P. George),,74,70
372,4,11:02.0,,J. Smith misses 3-pt jump shot from 25 ft,74,70
373,4,11:01.0,Defensive rebound by J. Hill,,74,70
374,4,10:45.0,C. Miles misses 3-pt jump shot from 24 ft,,74,70
375,4,10:44.0,Offensive rebound by J. Hill,,74,70
376,4,10:33.0,J. Hill makes 2-pt layup from 1 ft (assist by C. Miles),,76,70
377,4,10:19.0,,P. Pierce misses 3-pt jump shot from 24 ft,76,70
378,4,10:19.0,Defensive rebound by J. Hill,,76,70
379,4,10:13.0,Shooting foul by W. Johnson (drawn by R. Stuckey),,76,70
380,4,10:13.0,R. Stuckey makes free throw 1 of 2,,77,70
381,4,10:13.0,,B. Griffin enters the game for W. Johnson,77,70
382,4,10:13.0,R. Stuckey makes free throw 2 of 2,,78,70
383,4,10:01.0,,D. Jordan enters the game for J. Smith,78,70
384,4,9:52.0,,B. Griffin misses 2-pt hook shot from 2 ft,78,70
385,4,9:51.0,Defensive rebound by R. Stuckey,,78,70
386,4,9:46.0,R. Stuckey makes 2-pt layup from 1 ft,,80,70
387,4,9:32.0,,P. Prigioni misses 3-pt jump shot from 25 ft,80,70
388,4,9:32.0,Defensive rebound by R. Stuckey,,80,70
389,4,9:24.0,P. George makes 3-pt jump shot from 25 ft (assist by G. Hill),,83,70
390,4,9:24.0,,LA Clippers full timeout,83,70
391,4,9:24.0,,J. Crawford enters the game for P. Pierce,83,70
392,4,9:10.0,,Turnover by B. Griffin (bad pass),83,70
393,4,9:00.0,C. Miles misses 3-pt jump shot from 24 ft,,83,70
394,4,8:59.0,,Defensive rebound by L. Stephenson,83,70
395,4,8:45.0,,Turnover by J. Crawford (lost ball),83,70
