,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
389,4,10:03.0,Defensive rebound by A. Brooks,,82,67
390,4,9:57.0,Shooting foul by J. Grant (drawn by T. Snell),,82,67
391,4,9:57.0,T. Snell makes free throw 1 of 2,,83,67
392,4,9:57.0,T. Snell makes free throw 2 of 2,,84,67
393,4,9:46.0,,Turnover by P. Pressey (bad pass; steal by T. Gibson),84,67
394,4,9:42.0,E. Moore makes 2-pt dunk at rim (assist by A. Brooks),,86,67
395,4,9:42.0,,Philadelphia full timeout,86,67
396,4,9:26.0,,J. Okafor misses 2-pt jump shot from 16 ft,86,67
397,4,9:24.0,Defensive rebound by P. Gasol,,86,67
398,4,9:06.0,T. Snell misses 2-pt jump shot from 4 ft,,86,67
399,4,9:04.0,Offensive rebound by Team,,86,67
400,4,9:04.0,,T. McConnell enters the game for P. Pressey,86,67
401,4,9:01.0,T. Snell makes 2-pt jump shot from 8 ft (assist by A. Brooks),,88,67
402,4,8:39.0,,J. Okafor makes 2-pt jump shot from 8 ft,88,69
403,4,8:23.0,P. Gasol misses 2-pt jump shot from 6 ft (block by J. Grant),,88,69
404,4,8:21.0,Offensive rebound by T. Gibson,,88,69
405,4,8:16.0,E. Moore makes 3-pt jump shot from 23 ft (assist by T. Snell),,91,69
406,4,7:56.0,,T. McConnell makes 2-pt jump shot from 13 ft,91,71
407,4,7:42.0,P. Gasol makes 2-pt jump shot from 3 ft (assist by A. Brooks),,93,71
408,4,7:30.0,,J. Okafor misses 2-pt jump shot from 10 ft,93,71
409,4,7:28.0,,Offensive rebound by J. Okafor,93,71
410,4,7:24.0,,Shooting foul by T. Gibson (drawn by J. Okafor),93,71
411,4,7:24.0,,J. Okafor misses free throw 1 of 2,93,71
412,4,7:24.0,,Offensive rebound by Team,93,71
413,4,7:24.0,D. McDermott enters the game for T. Snell,,93,71
414,4,7:24.0,,J. Okafor misses free throw 2 of 2,93,71
415,4,7:23.0,Defensive rebound by E. Moore,,93,71
416,4,7:05.0,P. Gasol misses 2-pt jump shot from 8 ft (block by J. Okafor),,93,71
417,4,7:03.0,Offensive rebound by P. Gasol,,93,71
418,4,7:02.0,Turnover by P. Gasol (bad pass),,93,71
419,4,6:45.0,,J. Grant misses 2-pt jump shot from 3 ft,93,71
420,4,6:43.0,Defensive rebound by P. Gasol,,93,71
421,4,6:37.0,D. McDermott misses 2-pt jump shot from 18 ft,,93,71
422,4,6:36.0,,Defensive rebound by T. McConnell,93,71
423,4,6:24.0,,J. Grant misses 2-pt jump shot from 16 ft,93,71
424,4,6:22.0,Defensive rebound by A. Brooks,,93,71
425,4,6:14.0,E. Moore makes 2-pt jump shot from 5 ft (assist by T. Gibson),,95,71
426,4,6:13.0,,Philadelphia full timeout,95,71
427,4,6:13.0,B. Portis enters the game for P. Gasol,,95,71
428,4,6:13.0,,R. Holmes enters the game for J. Okafor,95,71
429,4,6:13.0,,H. Thompson enters the game for J. Grant,95,71
430,4,5:52.0,,H. Thompson makes 2-pt layup from 1 ft (assist by T. McConnell),95,73
431,4,5:29.0,E. Moore misses 2-pt jump shot from 16 ft,,95,73
432,4,5:27.0,,Defensive rebound by N. Stauskas,95,73
433,4,5:22.0,,T. McConnell makes 2-pt layup from 2 ft,95,75
434,4,4:57.0,A. Brooks misses 3-pt jump shot from 25 ft,,95,75
435,4,4:55.0,,Defensive rebound by Team,95,75
436,4,4:55.0,Official timeout,,95,75
437,4,4:42.0,,N. Stauskas misses 3-pt jump shot from 24 ft,95,75
438,4,4:41.0,Defensive rebound by A. Brooks,,95,75
439,4,4:23.0,A. Brooks makes 2-pt jump shot from 19 ft (assist by B. Portis),,97,75
440,4,4:14.0,,H. Thompson misses 3-pt jump shot from 26 ft,97,75
441,4,4:12.0,Defensive rebound by A. Brooks,,97,75
442,4,4:10.0,Clear path foul by H. Thompson,,97,75
443,4,4:10.0,T. Gibson makes clear path free throw 1 of 2,,98,75
444,4,4:10.0,T. Gibson misses clear path free throw 2 of 2,,98,75
445,4,4:10.0,Offensive rebound by Team,,98,75
446,4,4:10.0,C. Bairstow enters the game for T. Gibson,,98,75
447,4,4:10.0,,J. Sampson enters the game for I. Canaan,98,75
448,4,4:10.0,,C. Wood enters the game for T. McConnell,98,75
449,4,4:10.0,,P. Pressey enters the game for N. Stauskas,98,75
450,4,4:01.0,C. Bairstow misses 3-pt jump shot from 25 ft,,98,75
451,4,3:59.0,,Defensive rebound by C. Wood,98,75
452,4,3:55.0,,Shooting foul by A. Brooks (drawn by P. Pressey),98,75
453,4,3:55.0,,P. Pressey misses free throw 1 of 2,98,75
454,4,3:55.0,,Offensive rebound by Team,98,75
455,4,3:55.0,,P. Pressey makes free throw 2 of 2,98,76
456,4,3:48.0,B. Portis makes 2-pt dunk at rim (assist by E. Moore),,100,76
457,4,3:47.0,,Philadelphia full timeout,100,76
458,4,3:35.0,,P. Pressey misses 2-pt jump shot from 20 ft,100,76
459,4,3:34.0,,Offensive rebound by Team,100,76
460,4,3:34.0,Loose ball foul by C. Bairstow (drawn by R. Holmes),,100,76
461,4,3:23.0,,C. Wood makes 2-pt dunk at rim (assist by P. Pressey),100,78
462,4,3:05.0,B. Portis misses 2-pt jump shot from 5 ft,,100,78
463,4,3:03.0,,Defensive rebound by J. Sampson,100,78
464,4,2:46.0,,H. Thompson misses 2-pt jump shot from 2 ft,100,78
465,4,2:45.0,,Offensive rebound by H. Thompson,100,78
466,4,2:45.0,,H. Thompson misses 2-pt layup from 2 ft,100,78
467,4,2:44.0,,Offensive rebound by J. Sampson,100,78
468,4,2:42.0,,J. Sampson makes 2-pt dunk at rim,100,80
469,4,2:34.0,A. Brooks misses 2-pt layup from 2 ft,,100,80
470,4,2:32.0,,Defensive rebound by H. Thompson,100,80
471,4,2:27.0,,Turnover by P. Pressey (bad pass),100,80
472,4,2:08.0,E. Moore makes 2-pt jump shot from 16 ft,,102,80
473,4,1:55.0,,P. Pressey misses 2-pt jump shot from 3 ft,102,80
474,4,1:52.0,,Offensive rebound by C. Wood,102,80
475,4,1:52.0,,C. Wood misses 2-pt layup from 3 ft (block by B. Portis),102,80
476,4,1:50.0,Defensive rebound by A. Brooks,,102,80
477,4,1:48.0,Shooting foul by J. Sampson (drawn by A. Brooks),,102,80
478,4,1:48.0,A. Brooks makes free throw 1 of 2,,103,80
479,4,1:48.0,A. Brooks makes free throw 2 of 2,,104,80
480,4,1:41.0,,H. Thompson misses 3-pt jump shot from 23 ft,104,80
481,4,1:39.0,Defensive rebound by C. Bairstow,,104,80
482,4,1:33.0,D. McDermott makes 2-pt layup from 1 ft (assist by E. Moore),,106,80
483,4,1:23.0,,R. Holmes makes 2-pt layup from 1 ft (assist by P. Pressey),106,82
484,4,1:23.0,,Shooting foul by C. Bairstow (drawn by R. Holmes),106,82
485,4,1:23.0,C. Felício enters the game for A. Brooks,,106,82
486,4,1:23.0,,R. Holmes makes free throw 1 of 1,106,83
487,4,1:08.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by C. Felício),,109,83
488,4,1:01.0,,P. Pressey makes 3-pt jump shot from 27 ft,109,86
489,4,0:50.0,D. McDermott misses 3-pt jump shot from 27 ft,,109,86
490,4,0:48.0,,Defensive rebound by J. Sampson,109,86
491,4,0:43.0,,Shooting foul by E. Moore (drawn by J. Sampson),109,86
492,4,0:43.0,,J. Sampson makes free throw 1 of 2,109,87
493,4,0:43.0,,J. Sampson makes free throw 2 of 2,109,88
494,4,0:38.0,D. McDermott makes 2-pt jump shot from 5 ft,,111,88
495,4,0:29.0,,R. Holmes misses 3-pt jump shot from 27 ft,111,88
496,4,0:28.0,Defensive rebound by Team,,111,88
497,4,0:06.0,E. Moore misses 2-pt jump shot from 4 ft,,111,88
498,4,0:04.0,Offensive rebound by E. Moore,,111,88
499,4,0:02.0,E. Moore misses 2-pt jump shot from 3 ft,,111,88
500,4,0:01.0,Offensive rebound by C. Bairstow,,111,88
501,4,0:00.0,C. Bairstow misses 2-pt layup from 2 ft,,111,88
502,4,0:00.0,,Defensive rebound by J. Sampson,111,88
