,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
34,1,7:18.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by A. Johnson),12,10
35,1,6:53.0,G. Hill misses 3-pt jump shot from 23 ft,,12,10
36,1,6:52.0,Offensive rebound by Team,,12,10
37,1,6:52.0,Turnover by Team (shot clock),,12,10
38,1,6:42.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by A. Johnson),12,13
39,1,6:42.0,Indiana full timeout,,12,13
40,1,6:27.0,Turnover by P. George (lost ball),,12,13
41,1,6:09.0,,A. Johnson misses 2-pt hook shot from 3 ft,12,13
42,1,6:09.0,Defensive rebound by I. Mahinmi,,12,13
43,1,5:58.0,M. Ellis misses 2-pt jump shot from 19 ft,,12,13
44,1,5:57.0,,Defensive rebound by A. Johnson,12,13
45,1,5:37.0,,A. Bradley makes 2-pt jump shot from 21 ft (assist by J. Sullinger),12,15
46,1,5:13.0,G. Hill misses 2-pt jump shot from 22 ft,,12,15
47,1,5:12.0,Offensive rebound by Team,,12,15
48,1,5:12.0,Turnover by Team (shot clock),,12,15
49,1,4:57.0,,J. Crowder makes 2-pt jump shot from 20 ft (assist by A. Bradley),12,17
50,1,4:40.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by P. George),,14,17
51,1,4:20.0,,I. Thomas misses 3-pt jump shot from 24 ft,14,17
52,1,4:19.0,Defensive rebound by I. Mahinmi,,14,17
53,1,4:07.0,Turnover by L. Allen (lost ball; steal by A. Johnson),,14,17
54,1,4:01.0,,J. Crowder makes 2-pt layup from 1 ft (assist by A. Bradley),14,19
55,1,3:46.0,P. George misses 3-pt jump shot from 24 ft,,14,19
56,1,3:45.0,,Defensive rebound by J. Sullinger,14,19
57,1,3:39.0,,Personal foul by I. Mahinmi (drawn by I. Thomas),14,19
58,1,3:39.0,C. Miles enters the game for L. Allen,,14,19
59,1,3:39.0,C. Budinger enters the game for I. Mahinmi,,14,19
60,1,3:39.0,M. Turner enters the game for G. Hill,,14,19
61,1,3:39.0,,M. Smart enters the game for J. Sullinger,14,19
62,1,3:39.0,,E. Turner enters the game for A. Bradley,14,19
63,1,3:33.0,,A. Johnson misses 2-pt hook shot from 3 ft,14,19
64,1,3:32.0,,Offensive rebound by A. Johnson,14,19
65,1,3:30.0,,A. Johnson makes 2-pt layup at rim,14,21
66,1,3:19.0,M. Ellis misses 3-pt jump shot from 23 ft,,14,21
67,1,3:18.0,,Defensive rebound by Team,14,21
68,1,3:01.0,,A. Johnson misses 2-pt layup from 1 ft,14,21
69,1,3:00.0,Defensive rebound by P. George,,14,21
70,1,2:56.0,Personal foul by M. Smart (drawn by M. Turner),,14,21
71,1,2:48.0,M. Ellis misses 2-pt layup from 1 ft,,14,21
72,1,2:47.0,,Defensive rebound by J. Crowder,14,21
73,1,2:41.0,,I. Thomas makes 2-pt layup at rim,14,23
74,1,2:28.0,P. George misses 2-pt layup from 1 ft,,14,23
75,1,2:27.0,,Defensive rebound by A. Johnson,14,23
76,1,2:24.0,,I. Thomas makes 3-pt jump shot from 24 ft,14,26
77,1,2:23.0,Indiana full timeout,,14,26
78,1,2:02.0,C. Miles makes 2-pt jump shot from 21 ft,,16,26
79,1,1:49.0,,Turnover by M. Smart (bad pass; steal by C. Miles),16,26
80,1,1:43.0,Shooting foul by J. Crowder (drawn by M. Turner),,16,26
81,1,1:43.0,M. Turner makes free throw 1 of 2,,17,26
82,1,1:43.0,,K. Olynyk enters the game for A. Johnson,17,26
83,1,1:43.0,M. Turner makes free throw 2 of 2,,18,26
84,1,1:34.0,,M. Smart misses 3-pt jump shot from 25 ft,18,26
85,1,1:33.0,Defensive rebound by P. George,,18,26
86,1,1:24.0,C. Miles misses 3-pt jump shot from 24 ft,,18,26
87,1,1:23.0,Offensive rebound by C. Budinger,,18,26
88,1,1:22.0,C. Budinger makes 2-pt layup from 2 ft,,20,26
89,1,1:12.0,,Turnover by J. Crowder (lost ball; steal by C. Budinger),20,26
90,1,1:01.0,M. Turner makes 2-pt dunk at rim (assist by P. George),,22,26
91,1,0:49.0,,I. Thomas misses 2-pt layup from 1 ft,22,26
92,1,0:48.0,,Offensive rebound by K. Olynyk,22,26
93,1,0:47.0,,K. Olynyk makes 2-pt layup at rim,22,28
94,1,0:39.0,P. George misses 2-pt jump shot from 10 ft,,22,28
95,1,0:38.0,,Defensive rebound by K. Olynyk,22,28
96,1,0:30.0,,E. Turner misses 3-pt jump shot from 23 ft,22,28
97,1,0:29.0,Defensive rebound by M. Turner,,22,28
98,1,0:16.0,M. Ellis makes 2-pt jump shot from 11 ft,,24,28
99,1,0:05.0,,Personal foul by M. Ellis (drawn by I. Thomas),24,28
100,1,0:00.0,,J. Crowder misses 3-pt jump shot from 22 ft,24,28
101,1,0:00.0,,Offensive rebound by Team,24,28
102,2,11:50.0,,K. Olynyk makes 2-pt layup from 2 ft (assist by E. Turner),24,30
103,2,11:35.0,M. Turner makes 2-pt jump shot from 19 ft (assist by G. Hill),,26,30
104,2,11:12.0,,J. Jerebko misses 2-pt layup at rim,26,30
105,2,11:11.0,Defensive rebound by M. Turner,,26,30
106,2,11:04.0,C. Miles misses 3-pt jump shot from 24 ft,,26,30
107,2,11:03.0,,Defensive rebound by M. Smart,26,30
108,2,10:59.0,,Turnover by A. Bradley (lost ball; steal by C. Miles),26,30
109,2,10:53.0,Offensive foul by C. Miles (drawn by M. Smart),,26,30
110,2,10:53.0,Turnover by C. Miles (offensive foul),,26,30
111,2,10:43.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by A. Bradley),26,33
112,2,10:25.0,Turnover by C. Miles (bad pass),,26,33
113,2,10:12.0,,J. Jerebko makes 2-pt jump shot from 4 ft (assist by E. Turner),26,35
114,2,9:56.0,C. Budinger misses 3-pt jump shot from 24 ft,,26,35
115,2,9:55.0,,Defensive rebound by J. Jerebko,26,35
116,2,9:46.0,,J. Jerebko misses 2-pt layup from 1 ft,26,35
117,2,9:45.0,Defensive rebound by C. Budinger,,26,35
118,2,9:37.0,M. Turner misses 2-pt jump shot from 4 ft,,26,35
119,2,9:36.0,,Defensive rebound by J. Jerebko,26,35
120,2,9:30.0,,Shooting foul by C. Budinger (drawn by J. Jerebko),26,35
121,2,9:30.0,,J. Jerebko makes free throw 1 of 2,26,36
122,2,9:30.0,J. Hill enters the game for M. Turner,,26,36
123,2,9:30.0,,J. Jerebko makes free throw 2 of 2,26,37
124,2,9:12.0,C. Miles misses 3-pt jump shot from 24 ft,,26,37
125,2,9:11.0,,Defensive rebound by K. Olynyk,26,37
126,2,9:04.0,,Turnover by K. Olynyk (bad pass; steal by G. Robinson),26,37
127,2,8:59.0,C. Miles makes 2-pt dunk at rim (assist by G. Robinson),,28,37
128,2,8:59.0,,Boston full timeout,28,37
129,2,8:42.0,,M. Smart makes 2-pt layup from 1 ft (assist by E. Turner),28,39
130,2,8:42.0,,Shooting foul by C. Miles (drawn by M. Smart),28,39
131,2,8:42.0,,M. Smart makes free throw 1 of 1,28,40
132,2,8:18.0,G. Hill makes 3-pt jump shot from 26 ft,,31,40
133,2,8:02.0,,E. Turner misses 2-pt jump shot from 14 ft,31,40
134,2,8:02.0,Defensive rebound by J. Hill,,31,40
135,2,7:52.0,Personal foul by J. Jerebko (drawn by J. Hill),,31,40
136,2,7:52.0,J. Hill makes free throw 1 of 2,,32,40
137,2,7:52.0,J. Hill makes free throw 2 of 2,,33,40
138,2,7:36.0,,M. Smart misses 3-pt jump shot from 24 ft,33,40
139,2,7:34.0,,Offensive rebound by K. Olynyk,33,40
140,2,7:29.0,,Shooting foul by G. Hill (drawn by J. Jerebko),33,40
141,2,7:29.0,,J. Jerebko makes free throw 1 of 2,33,41
142,2,7:29.0,,J. Jerebko misses free throw 2 of 2,33,41
143,2,7:29.0,Defensive rebound by J. Hill,,33,41
144,2,7:04.0,C. Miles misses 3-pt jump shot from 26 ft,,33,41
145,2,7:03.0,,Defensive rebound by J. Jerebko,33,41
146,2,6:57.0,,Turnover by J. Jerebko (lost ball; steal by G. Robinson),33,41
147,2,6:50.0,G. Robinson makes 2-pt jump shot from 3 ft (assist by C. Miles),,35,41
148,2,6:36.0,,K. Olynyk misses 3-pt jump shot from 25 ft,35,41
149,2,6:34.0,,Offensive rebound by A. Bradley,35,41
150,2,6:30.0,,A. Bradley misses 2-pt jump shot from 17 ft,35,41
151,2,6:30.0,Defensive rebound by C. Miles,,35,41
152,2,6:23.0,G. Robinson makes 3-pt jump shot from 25 ft,,38,41
153,2,6:05.0,,E. Turner misses 2-pt jump shot from 11 ft,38,41
154,2,6:05.0,Defensive rebound by J. Hill,,38,41
155,2,5:55.0,C. Budinger misses 2-pt layup from 2 ft (block by M. Smart),,38,41
156,2,5:53.0,Offensive rebound by C. Budinger,,38,41
157,2,5:46.0,J. Hill misses 2-pt jump shot from 21 ft,,38,41
158,2,5:46.0,,Defensive rebound by J. Jerebko,38,41
159,2,5:46.0,,Personal foul by G. Robinson (drawn by M. Smart),38,41
160,2,5:46.0,Official timeout,,38,41
161,2,5:46.0,,J. Sullinger enters the game for K. Olynyk,38,41
162,2,5:46.0,,J. Crowder enters the game for J. Jerebko,38,41
163,2,5:41.0,,Turnover by M. Smart (bad pass),38,41
164,2,5:21.0,C. Miles makes 2-pt jump shot from 8 ft,,40,41
165,2,5:02.0,,A. Bradley makes 2-pt layup at rim (assist by E. Turner),40,43
166,2,4:48.0,C. Miles misses 3-pt jump shot from 24 ft,,40,43
167,2,4:47.0,,Defensive rebound by M. Smart,40,43
168,2,4:27.0,,J. Sullinger misses 2-pt jump shot from 13 ft,40,43
169,2,4:26.0,Defensive rebound by C. Budinger,,40,43
170,2,4:13.0,J. Hill makes 2-pt jump shot from 14 ft (assist by G. Robinson),,42,43
171,2,4:00.0,,A. Bradley misses 2-pt jump shot from 13 ft,42,43
172,2,3:59.0,Defensive rebound by G. Robinson,,42,43
173,2,3:47.0,G. Robinson misses 3-pt jump shot from 24 ft,,42,43
174,2,3:46.0,,Defensive rebound by M. Smart,42,43
175,2,3:38.0,,A. Bradley misses 3-pt jump shot from 23 ft,42,43
176,2,3:35.0,,Offensive rebound by A. Bradley,42,43
177,2,3:32.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by A. Bradley),42,46
178,2,3:32.0,Indiana full timeout,,42,46
179,2,3:32.0,,I. Thomas enters the game for E. Turner,42,46
180,2,3:32.0,I. Mahinmi enters the game for C. Budinger,,42,46
181,2,3:32.0,M. Ellis enters the game for G. Robinson,,42,46
182,2,3:32.0,P. George enters the game for J. Hill,,42,46
183,2,3:11.0,M. Ellis misses 2-pt jump shot from 12 ft,,42,46
184,2,3:09.0,Offensive rebound by I. Mahinmi,,42,46
185,2,3:03.0,P. George misses 3-pt jump shot from 24 ft,,42,46
186,2,3:02.0,Offensive rebound by I. Mahinmi,,42,46
187,2,2:59.0,I. Mahinmi makes 2-pt hook shot from 4 ft,,44,46
188,2,2:43.0,,J. Crowder makes 2-pt layup from 1 ft,44,48
189,2,2:18.0,C. Miles misses 3-pt jump shot from 24 ft,,44,48
190,2,2:18.0,Offensive rebound by I. Mahinmi,,44,48
191,2,2:14.0,G. Hill misses 3-pt jump shot from 24 ft,,44,48
192,2,2:13.0,,Defensive rebound by J. Sullinger,44,48
193,2,1:57.0,,J. Crowder makes 3-pt jump shot from 24 ft,44,51
194,2,1:49.0,Turnover by I. Mahinmi (lost ball),,44,51
195,2,1:49.0,,A. Johnson enters the game for J. Sullinger,44,51
196,2,1:49.0,L. Allen enters the game for C. Miles,,44,51
197,2,1:35.0,,J. Crowder makes 2-pt jump shot from 12 ft (assist by I. Thomas),44,53
198,2,1:13.0,Shooting block foul by A. Bradley (drawn by G. Hill),,44,53
199,2,1:13.0,G. Hill makes 2-pt jump shot from 5 ft,,46,53
200,2,1:13.0,G. Hill makes free throw 1 of 1,,47,53
201,2,0:59.0,,Turnover by I. Thomas (bad pass),47,53
202,2,0:45.0,G. Hill misses 3-pt jump shot from 22 ft,,47,53
203,2,0:45.0,,Defensive rebound by A. Johnson,47,53
204,2,0:41.0,,Personal foul by G. Hill (drawn by I. Thomas),47,53
205,2,0:41.0,,I. Thomas makes free throw 1 of 2,47,54
206,2,0:41.0,C. Budinger enters the game for G. Hill,,47,54
207,2,0:41.0,,I. Thomas makes free throw 2 of 2,47,55
208,2,0:28.0,M. Ellis makes 2-pt jump shot from 20 ft,,49,55
209,2,0:05.0,,Boston full timeout,49,55
210,2,0:05.0,C. Miles enters the game for I. Mahinmi,,49,55
211,2,0:04.0,,I. Thomas makes 2-pt layup from 1 ft (assist by M. Smart),49,57
212,2,0:04.0,,Shooting foul by M. Ellis (drawn by I. Thomas),49,57
213,2,0:04.0,J. Hill enters the game for C. Budinger,,49,57
214,2,0:04.0,,I. Thomas misses free throw 1 of 1,49,57
215,2,0:04.0,Defensive rebound by J. Hill,,49,57
216,2,0:01.0,M. Ellis misses 3-pt jump shot from 40 ft,,49,57
217,2,0:00.0,Offensive rebound by Team,,49,57
218,3,11:47.0,,Personal foul by I. Mahinmi (drawn by J. Sullinger),49,57
219,3,11:37.0,,J. Sullinger misses 2-pt jump shot from 4 ft,49,57
220,3,11:36.0,,Offensive rebound by A. Johnson,49,57
221,3,11:32.0,,A. Bradley misses 3-pt jump shot from 24 ft,49,57
222,3,11:30.0,Defensive rebound by P. George,,49,57
223,3,11:20.0,P. George misses 2-pt jump shot from 12 ft,,49,57
224,3,11:20.0,Offensive rebound by L. Allen,,49,57
225,3,11:13.0,M. Ellis misses 3-pt jump shot from 23 ft,,49,57
226,3,11:12.0,Offensive rebound by L. Allen,,49,57
227,3,11:06.0,Personal foul by A. Johnson (drawn by P. George),,49,57
228,3,10:52.0,P. George misses 3-pt jump shot from 24 ft,,49,57
229,3,10:51.0,Offensive rebound by I. Mahinmi,,49,57
230,3,10:48.0,P. George makes 3-pt jump shot from 24 ft (assist by I. Mahinmi),,52,57
231,3,10:35.0,,Offensive foul by J. Crowder (drawn by P. George),52,57
232,3,10:35.0,,Turnover by J. Crowder (offensive foul),52,57
233,3,10:29.0,P. George makes 2-pt jump shot from 13 ft (assist by G. Hill),,54,57
234,3,10:16.0,,I. Thomas misses 2-pt jump shot from 19 ft,54,57
235,3,10:14.0,Defensive rebound by G. Hill,,54,57
236,3,10:04.0,Personal foul by I. Thomas (drawn by G. Hill),,54,57
237,3,9:51.0,G. Hill misses 2-pt jump shot from 11 ft,,54,57
238,3,9:50.0,Offensive rebound by Team,,54,57
239,3,9:50.0,Turnover by Team (shot clock),,54,57
240,3,9:39.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by A. Johnson),54,60
241,3,9:20.0,P. George makes 2-pt layup from 1 ft (assist by I. Mahinmi),,56,60
242,3,9:12.0,,Shooting foul by I. Mahinmi (drawn by A. Bradley),56,60
243,3,9:12.0,,A. Bradley misses free throw 1 of 2,56,60
244,3,9:12.0,,Offensive rebound by Team,56,60
245,3,9:12.0,,A. Bradley makes free throw 2 of 2,56,61
246,3,9:04.0,Personal block foul by A. Johnson (drawn by I. Mahinmi),,56,61
247,3,8:54.0,M. Ellis misses 2-pt jump shot from 18 ft,,56,61
248,3,8:54.0,Offensive rebound by L. Allen,,56,61
249,3,8:51.0,Turnover by M. Ellis (bad pass),,56,61
250,3,8:37.0,,A. Bradley misses 2-pt layup from 1 ft,56,61
251,3,8:37.0,Defensive rebound by P. George,,56,61
252,3,8:34.0,Shooting foul by J. Sullinger (drawn by P. George),,56,61
253,3,8:34.0,P. George misses free throw 1 of 2,,56,61
254,3,8:34.0,Offensive rebound by Team,,56,61
255,3,8:34.0,P. George makes free throw 2 of 2,,57,61
256,3,8:22.0,,J. Sullinger makes 2-pt hook shot from 5 ft (assist by A. Johnson),57,63
257,3,8:12.0,Def 3 sec tech foul by J. Sullinger,,57,63
258,3,8:12.0,P. George makes technical free throw,,58,63
259,3,7:53.0,P. George makes 3-pt jump shot from 30 ft,,61,63
260,3,7:39.0,,J. Sullinger makes 2-pt jump shot from 18 ft (assist by I. Thomas),61,65
261,3,7:29.0,Turnover by P. George (bad pass; steal by A. Bradley),,61,65
262,3,7:23.0,,A. Bradley makes 2-pt dunk at rim,61,67
263,3,7:04.0,I. Mahinmi misses 2-pt layup from 2 ft,,61,67
264,3,7:03.0,,Defensive rebound by I. Thomas,61,67
265,3,6:59.0,,A. Bradley misses 2-pt layup from 1 ft,61,67
266,3,6:58.0,,Offensive rebound by A. Bradley,61,67
267,3,6:58.0,,A. Bradley makes 2-pt layup from 1 ft,61,69
268,3,6:58.0,Indiana full timeout,,61,69
269,3,6:42.0,P. George makes 2-pt jump shot from 14 ft,,63,69
270,3,6:26.0,,A. Bradley misses 2-pt jump shot from 14 ft,63,69
271,3,6:25.0,Defensive rebound by I. Mahinmi,,63,69
272,3,6:09.0,L. Allen misses 2-pt jump shot from 19 ft,,63,69
273,3,6:08.0,Offensive rebound by G. Hill,,63,69
274,3,6:08.0,Personal foul by I. Thomas (drawn by G. Hill),,63,69
275,3,6:08.0,G. Hill makes free throw 1 of 2,,64,69
276,3,6:08.0,G. Hill misses free throw 2 of 2,,64,69
277,3,6:08.0,,Defensive rebound by A. Johnson,64,69
278,3,5:49.0,,J. Crowder misses 2-pt jump shot from 19 ft,64,69
279,3,5:48.0,,Offensive rebound by A. Johnson,64,69
280,3,5:45.0,,A. Johnson makes 2-pt hook shot from 3 ft,64,71
281,3,5:41.0,Turnover by P. George (bad pass),,64,71
282,3,5:27.0,,A. Johnson misses 2-pt hook shot from 3 ft,64,71
283,3,5:26.0,,Offensive rebound by A. Johnson,64,71
284,3,5:25.0,,A. Johnson makes 2-pt hook shot from 2 ft,64,73
285,3,5:20.0,Turnover by L. Allen (bad pass; steal by A. Bradley),,64,73
286,3,5:15.0,,J. Crowder makes 2-pt layup from 1 ft (assist by A. Bradley),64,75
287,3,5:07.0,I. Mahinmi makes 2-pt dunk at rim (assist by M. Ellis),,66,75
288,3,4:56.0,,I. Thomas misses 2-pt layup from 3 ft,66,75
289,3,4:55.0,Defensive rebound by I. Mahinmi,,66,75
290,3,4:46.0,G. Hill misses 2-pt layup from 2 ft,,66,75
291,3,4:45.0,,Defensive rebound by J. Sullinger,66,75
292,3,4:40.0,,J. Crowder misses 3-pt jump shot from 23 ft,66,75
293,3,4:39.0,Defensive rebound by L. Allen,,66,75
294,3,4:22.0,C. Miles enters the game for L. Allen,,66,75
295,3,4:22.0,C. Budinger enters the game for G. Hill,,66,75
296,3,4:22.0,,M. Smart enters the game for J. Sullinger,66,75
297,3,4:14.0,M. Ellis misses 3-pt jump shot from 25 ft,,66,75
298,3,4:13.0,,Defensive rebound by A. Johnson,66,75
299,3,4:13.0,,Personal foul by I. Mahinmi (drawn by A. Johnson),66,75
300,3,4:13.0,M. Turner enters the game for I. Mahinmi,,66,75
301,3,3:59.0,,I. Thomas misses 2-pt jump shot from 3 ft,66,75
302,3,3:59.0,Defensive rebound by Team,,66,75
303,3,3:59.0,Personal foul by A. Johnson (drawn by M. Turner),,66,75
304,3,3:59.0,M. Turner misses free throw 1 of 2,,66,75
305,3,3:59.0,Offensive rebound by Team,,66,75
306,3,3:59.0,M. Turner makes free throw 2 of 2,,67,75
307,3,3:46.0,,I. Thomas makes 2-pt layup at rim,67,77
308,3,3:37.0,C. Budinger misses 3-pt jump shot from 22 ft,,67,77
309,3,3:37.0,,Defensive rebound by I. Thomas,67,77
310,3,3:35.0,,Turnover by A. Bradley (lost ball),67,77
311,3,3:22.0,M. Turner misses 2-pt jump shot from 13 ft,,67,77
312,3,3:22.0,,Defensive rebound by M. Smart,67,77
313,3,3:05.0,,Shooting foul by M. Turner (drawn by A. Johnson),67,77
314,3,3:05.0,,A. Johnson misses free throw 1 of 2,67,77
315,3,3:05.0,,Offensive rebound by Team,67,77
316,3,3:05.0,,E. Turner enters the game for A. Bradley,67,77
317,3,3:05.0,,A. Johnson makes free throw 2 of 2,67,78
318,3,2:47.0,C. Budinger makes 2-pt jump shot from 5 ft (assist by P. George),,69,78
319,3,2:31.0,,Turnover by I. Thomas (lost ball; steal by C. Budinger),69,78
320,3,2:27.0,Shooting foul by M. Smart (drawn by P. George),,69,78
321,3,2:27.0,,Boston full timeout,69,78
322,3,2:27.0,,K. Olynyk enters the game for A. Johnson,69,78
323,3,2:27.0,P. George makes free throw 1 of 2,,70,78
324,3,2:27.0,P. George makes free throw 2 of 2,,71,78
325,3,2:09.0,,Turnover by K. Olynyk (3 sec),71,78
326,3,1:55.0,M. Ellis misses 3-pt jump shot from 25 ft,,71,78
327,3,1:54.0,,Defensive rebound by E. Turner,71,78
328,3,1:40.0,,M. Smart misses 2-pt jump shot from 4 ft,71,78
329,3,1:39.0,Defensive rebound by M. Turner,,71,78
330,3,1:30.0,Shooting foul by J. Crowder (drawn by P. George),,71,78
331,3,1:30.0,P. George makes free throw 1 of 2,,72,78
332,3,1:30.0,P. George misses free throw 2 of 2,,72,78
333,3,1:30.0,,Defensive rebound by E. Turner,72,78
334,3,1:13.0,,I. Thomas misses 2-pt layup from 2 ft (block by C. Miles),72,78
335,3,1:11.0,Defensive rebound by M. Turner,,72,78
336,3,1:01.0,Turnover by M. Ellis (traveling),,72,78
337,3,1:01.0,Violation by Team (delay of game),,72,78
338,3,0:50.0,,I. Thomas misses 2-pt jump shot from 4 ft,72,78
339,3,0:49.0,Defensive rebound by P. George,,72,78
340,3,0:43.0,M. Ellis makes 2-pt layup from 2 ft,,74,78
341,3,0:28.0,,M. Smart misses 2-pt jump shot from 3 ft,74,78
342,3,0:27.0,Defensive rebound by M. Turner,,74,78
343,3,0:15.0,M. Turner makes 2-pt layup from 1 ft (assist by M. Ellis),,76,78
344,3,0:15.0,Shooting foul by E. Turner (drawn by M. Turner),,76,78
345,3,0:15.0,M. Turner misses free throw 1 of 1,,76,78
346,3,0:15.0,,Defensive rebound by J. Crowder,76,78
347,3,0:01.0,,I. Thomas misses 3-pt jump shot from 24 ft,76,78
348,3,0:00.0,Defensive rebound by Team,,76,78
349,4,11:44.0,C. Miles misses 3-pt jump shot from 24 ft,,76,78
350,4,11:44.0,,Defensive rebound by M. Smart,76,78
351,4,11:31.0,,Shooting foul by C. Miles (drawn by K. Olynyk),76,78
352,4,11:31.0,,K. Olynyk makes free throw 1 of 2,76,79
353,4,11:31.0,,K. Olynyk misses free throw 2 of 2,76,79
354,4,11:30.0,Defensive rebound by Team,,76,79
355,4,11:10.0,Turnover by J. Hill (3 sec),,76,79
356,4,10:58.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Jerebko),76,82
357,4,10:31.0,J. Hill makes 2-pt hook shot from 3 ft,,78,82
358,4,10:10.0,,E. Turner misses 2-pt jump shot from 15 ft,78,82
359,4,10:09.0,Defensive rebound by G. Robinson,,78,82
360,4,9:55.0,G. Robinson misses 2-pt jump shot from 17 ft,,78,82
361,4,9:55.0,Offensive rebound by J. Hill,,78,82
362,4,9:50.0,C. Miles misses 2-pt jump shot from 9 ft,,78,82
363,4,9:50.0,,Defensive rebound by Team,78,82
364,4,9:50.0,Loose ball foul by J. Hill (drawn by M. Smart),,78,82
365,4,9:31.0,,M. Smart misses 3-pt jump shot from 23 ft,78,82
366,4,9:31.0,Defensive rebound by Team,,78,82
367,4,9:31.0,,Loose ball foul by K. Olynyk (drawn by J. Hill),78,82
368,4,9:31.0,P. George enters the game for C. Budinger,,78,82
369,4,9:08.0,J. Hill makes 2-pt hook shot from 3 ft,,80,82
370,4,8:52.0,,A. Bradley misses 3-pt jump shot from 23 ft,80,82
371,4,8:51.0,Defensive rebound by P. George,,80,82
372,4,8:49.0,Turnover by P. George (bad pass),,80,82
373,4,8:49.0,Official timeout,,80,82
374,4,8:38.0,,M. Smart misses 2-pt layup from 2 ft (block by J. Hill),80,82
375,4,8:37.0,,Offensive rebound by M. Smart,80,82
376,4,8:36.0,,Personal foul by G. Hill (drawn by M. Smart),80,82
377,4,8:30.0,,K. Olynyk misses 2-pt jump shot from 4 ft (block by C. Miles),80,82
378,4,8:29.0,Defensive rebound by G. Robinson,,80,82
379,4,8:21.0,P. George misses 3-pt jump shot from 24 ft,,80,82
380,4,8:20.0,Offensive rebound by J. Hill,,80,82
381,4,8:15.0,C. Miles misses 3-pt jump shot from 24 ft,,80,82
382,4,8:15.0,,Defensive rebound by E. Turner,80,82
383,4,8:05.0,,E. Turner misses 3-pt jump shot from 24 ft,80,82
384,4,8:05.0,Defensive rebound by J. Hill,,80,82
385,4,7:54.0,P. George misses 2-pt jump shot from 3 ft,,80,82
386,4,7:53.0,,Defensive rebound by E. Turner,80,82
387,4,7:46.0,,J. Jerebko misses 3-pt jump shot from 24 ft,80,82
388,4,7:45.0,Defensive rebound by J. Hill,,80,82
389,4,7:21.0,J. Hill makes 2-pt jump shot from 9 ft,,82,82
390,4,7:08.0,,Turnover by K. Olynyk (traveling),82,82
391,4,7:08.0,M. Ellis enters the game for G. Robinson,,82,82
392,4,7:08.0,,I. Thomas enters the game for E. Turner,82,82
393,4,7:08.0,,A. Johnson enters the game for K. Olynyk,82,82
