,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
14,1,9:28.0,G. Dieng makes 2-pt jump shot from 14 ft (assist by R. Rubio),,6,5
15,1,9:14.0,,H. Barnes makes 2-pt dunk at rim (assist by A. Bogut),6,7
16,1,8:58.0,K. Towns misses 2-pt jump shot from 20 ft,,6,7
17,1,8:57.0,,Defensive rebound by A. Bogut,6,7
18,1,8:47.0,,K. Thompson misses 3-pt jump shot from 25 ft,6,7
19,1,8:47.0,Defensive rebound by K. Towns,,6,7
20,1,8:36.0,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),,8,7
21,1,8:26.0,,K. Thompson misses 2-pt layup from 1 ft,8,7
22,1,8:24.0,Defensive rebound by G. Dieng,,8,7
23,1,8:09.0,K. Towns misses 2-pt jump shot from 13 ft,,8,7
24,1,8:09.0,,Defensive rebound by A. Bogut,8,7
25,1,8:02.0,,Shooting foul by G. Dieng (drawn by D. Green),8,7
26,1,8:02.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),8,9
27,1,8:02.0,,D. Green makes free throw 1 of 1,8,10
28,1,7:47.0,G. Dieng misses 2-pt jump shot from 17 ft,,8,10
29,1,7:47.0,,Defensive rebound by D. Green,8,10
30,1,7:41.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by D. Green),8,13
31,1,7:24.0,Turnover by G. Dieng (lost ball; steal by D. Green),,8,13
32,1,7:12.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Green),8,16
33,1,7:03.0,Minnesota full timeout,,8,16
34,1,6:56.0,A. Wiggins misses 2-pt jump shot from 17 ft,,8,16
35,1,6:56.0,,Defensive rebound by K. Thompson,8,16
36,1,6:44.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),8,18
37,1,6:13.0,G. Dieng makes 2-pt jump shot from 13 ft,,10,18
38,1,5:58.0,,A. Bogut makes 2-pt layup from 2 ft (assist by D. Green),10,20
39,1,5:44.0,Z. LaVine misses 2-pt jump shot from 18 ft,,10,20
40,1,5:44.0,,Defensive rebound by Team,10,20
41,1,5:44.0,Loose ball foul by K. Towns,,10,20
42,1,5:36.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),10,23
43,1,5:18.0,Personal foul by A. Bogut,,10,23
44,1,5:18.0,,A. Iguodala enters the game for H. Barnes,10,23
45,1,5:18.0,N. Bjelica enters the game for K. Towns,,10,23
46,1,5:18.0,,L. Barbosa enters the game for K. Thompson,10,23
47,1,5:12.0,Turnover by R. Rubio (bad pass; steal by S. Curry),,10,23
48,1,5:08.0,,D. Green makes 2-pt dunk from 1 ft (assist by S. Curry),10,25
49,1,4:44.0,A. Wiggins misses 3-pt jump shot from 27 ft,,10,25
50,1,4:43.0,,Defensive rebound by S. Curry,10,25
51,1,4:34.0,,Offensive foul by A. Bogut (drawn by R. Rubio),10,25
52,1,4:34.0,,Turnover by A. Bogut (offensive foul),10,25
53,1,4:34.0,,F. Ezeli enters the game for A. Bogut,10,25
54,1,4:22.0,Personal foul by S. Curry,,10,25
55,1,4:17.0,Turnover by R. Rubio (bad pass; steal by L. Barbosa),,10,25
56,1,4:14.0,,Personal foul by R. Rubio,10,25
57,1,4:14.0,T. Jones enters the game for R. Rubio,,10,25
58,1,4:09.0,,S. Curry misses 3-pt jump shot from 25 ft,10,25
59,1,4:08.0,Defensive rebound by Team,,10,25
60,1,3:49.0,A. Wiggins misses 2-pt layup from 1 ft,,10,25
61,1,3:47.0,,Defensive rebound by S. Curry,10,25
62,1,3:38.0,,A. Iguodala misses 2-pt jump shot from 5 ft,10,25
63,1,3:37.0,Defensive rebound by G. Dieng,,10,25
64,1,3:35.0,Personal foul by A. Iguodala,,10,25
65,1,3:29.0,Z. LaVine misses 2-pt jump shot from 18 ft,,10,25
66,1,3:28.0,,Defensive rebound by F. Ezeli,10,25
67,1,3:22.0,,Turnover by D. Green (bad pass; steal by A. Wiggins),10,25
68,1,3:15.0,Z. LaVine makes 2-pt layup from 2 ft (assist by A. Wiggins),,12,25
69,1,3:01.0,,S. Curry misses 2-pt jump shot from 19 ft,12,25
70,1,3:01.0,Defensive rebound by Team,,12,25
71,1,3:01.0,K. Towns enters the game for G. Dieng,,12,25
72,1,2:43.0,K. Towns misses 2-pt jump shot from 21 ft,,12,25
73,1,2:43.0,,Defensive rebound by D. Green,12,25
74,1,2:37.0,,Turnover by D. Green (bad pass; steal by A. Wiggins),12,25
75,1,2:33.0,Turnover by A. Wiggins (bad pass; steal by D. Green),,12,25
76,1,2:26.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Curry),12,27
77,1,2:16.0,Personal foul by F. Ezeli,,12,27
78,1,2:16.0,,Golden State full timeout,12,27
79,1,2:16.0,S. Muhammad enters the game for Z. LaVine,,12,27
80,1,2:00.0,N. Bjelica makes 2-pt jump shot from 12 ft,,14,27
81,1,1:44.0,,Turnover by L. Barbosa (bad pass; steal by T. Jones),14,27
82,1,1:40.0,T. Jones makes 2-pt layup at rim,,16,27
83,1,1:22.0,,Turnover by S. Curry (bad pass; steal by A. Wiggins),16,27
84,1,1:08.0,Shooting foul by L. Barbosa (drawn by S. Muhammad),,16,27
85,1,1:08.0,S. Muhammad misses free throw 1 of 2,,16,27
86,1,1:08.0,Offensive rebound by Team,,16,27
87,1,1:08.0,S. Muhammad makes free throw 2 of 2,,17,27
88,1,0:48.0,,F. Ezeli misses 2-pt layup from 2 ft,17,27
89,1,0:47.0,Defensive rebound by K. Towns,,17,27
90,1,0:45.0,Shooting foul by D. Green (drawn by S. Muhammad),,17,27
91,1,0:45.0,S. Muhammad makes free throw 1 of 2,,18,27
92,1,0:45.0,,S. Livingston enters the game for S. Curry,18,27
93,1,0:45.0,T. Prince enters the game for A. Wiggins,,18,27
94,1,0:45.0,S. Muhammad makes free throw 2 of 2,,19,27
95,1,0:28.0,,Shooting foul by T. Prince (drawn by D. Green),19,27
96,1,0:28.0,,D. Green misses free throw 1 of 2,19,27
97,1,0:28.0,,Offensive rebound by Team,19,27
98,1,0:28.0,,D. Green makes free throw 2 of 2,19,28
99,1,0:09.0,Turnover by N. Bjelica (traveling),,19,28
