,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
63,1,3:11.0,P. Mills enters the game for K. Leonard,,13,15
64,1,3:11.0,M. Ginóbili enters the game for L. Aldridge,,13,15
65,1,3:11.0,D. West enters the game for T. Parker,,13,15
66,1,3:11.0,,L. Barbosa enters the game for H. Barnes,13,15
67,1,3:11.0,,F. Ezeli enters the game for A. Bogut,13,15
68,1,3:11.0,,D. Green enters the game for K. Thompson,13,15
69,1,2:52.0,,F. Ezeli misses 2-pt hook shot from 5 ft,13,15
70,1,2:52.0,Defensive rebound by D. Green,,13,15
71,1,2:39.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,13,15
72,1,2:38.0,,Defensive rebound by S. Curry,13,15
73,1,2:35.0,,S. Curry misses 2-pt jump shot from 13 ft,13,15
74,1,2:35.0,Defensive rebound by D. Green,,13,15
75,1,2:23.0,Turnover by M. Ginóbili (lost ball),,13,15
76,1,2:10.0,,F. Ezeli misses 2-pt layup from 1 ft,13,15
77,1,2:09.0,Defensive rebound by D. Green,,13,15
78,1,2:03.0,T. Duncan makes 2-pt layup at rim (assist by D. West),,15,15
79,1,1:49.0,Violation by T. Duncan (kicked ball),,15,15
80,1,1:44.0,,L. Barbosa makes 3-pt jump shot from 26 ft (assist by S. Curry),15,18
81,1,1:21.0,Turnover by T. Duncan (lost ball; steal by A. Iguodala),,15,18
82,1,1:16.0,,Personal foul by M. Ginóbili,15,18
83,1,1:13.0,,S. Curry misses 2-pt layup from 2 ft (block by D. Green),15,18
84,1,1:13.0,,Offensive rebound by Team,15,18
85,1,1:06.0,,L. Barbosa misses 2-pt jump shot from 8 ft,15,18
86,1,1:05.0,,Offensive rebound by L. Barbosa,15,18
87,1,1:04.0,,L. Barbosa misses 2-pt jump shot from 3 ft,15,18
88,1,1:04.0,,Offensive rebound by F. Ezeli,15,18
89,1,1:03.0,,F. Ezeli misses 2-pt layup from 1 ft,15,18
90,1,1:01.0,Defensive rebound by T. Duncan,,15,18
91,1,0:51.0,T. Duncan misses 2-pt layup from 1 ft,,15,18
92,1,0:51.0,,Defensive rebound by A. Iguodala,15,18
93,1,0:45.0,,Turnover by A. Iguodala (bad pass; steal by P. Mills),15,18
94,1,0:33.0,D. Green misses 3-pt jump shot from 27 ft,,15,18
95,1,0:33.0,,Defensive rebound by F. Ezeli,15,18
96,1,0:14.0,,S. Curry makes 2-pt layup from 2 ft,15,20
97,1,0:03.0,P. Mills misses 3-pt jump shot from 27 ft,,15,20
98,1,0:01.0,,Defensive rebound by Team,15,20
99,1,0:00.0,,S. Curry misses 3-pt jump shot from 68 ft,15,20
100,1,0:00.0,,Offensive rebound by Team,15,20
101,2,11:50.0,,D. Green misses 2-pt layup from 1 ft,15,20
102,2,11:49.0,Defensive rebound by K. Anderson,,15,20
103,2,11:39.0,K. Leonard misses 2-pt layup from 2 ft,,15,20
104,2,11:38.0,,Defensive rebound by D. Green,15,20
105,2,11:35.0,,B. Rush makes 3-pt jump shot from 26 ft (assist by D. Green),15,23
106,2,11:13.0,D. West misses 2-pt jump shot from 7 ft,,15,23
107,2,11:12.0,,Defensive rebound by D. Green,15,23
108,2,11:01.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),15,25
109,2,10:48.0,P. Mills misses 2-pt jump shot from 20 ft,,15,25
110,2,10:47.0,,Defensive rebound by D. Green,15,25
111,2,10:39.0,,D. Green misses 2-pt layup from 2 ft,15,25
112,2,10:39.0,Defensive rebound by Team,,15,25
113,2,10:26.0,Personal foul by L. Barbosa,,15,25
114,2,10:26.0,,M. Speights enters the game for F. Ezeli,15,25
115,2,10:26.0,,K. Thompson enters the game for L. Barbosa,15,25
116,2,10:24.0,Personal foul by S. Livingston,,15,25
117,2,10:11.0,P. Mills misses 3-pt jump shot from 23 ft,,15,25
118,2,10:11.0,,Defensive rebound by K. Thompson,15,25
119,2,10:05.0,,Personal foul by P. Mills,15,25
120,2,10:02.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by S. Livingston),15,27
121,2,9:46.0,M. Ginóbili misses 2-pt jump shot from 14 ft,,15,27
122,2,9:45.0,,Defensive rebound by M. Speights,15,27
123,2,9:38.0,,D. Green makes 2-pt dunk at rim (assist by K. Thompson),15,29
124,2,9:18.0,Shooting foul by B. Rush (drawn by K. Anderson),,15,29
125,2,9:18.0,K. Anderson makes 2-pt layup from 2 ft (assist by D. West),,17,29
126,2,9:18.0,K. Anderson makes free throw 1 of 1,,18,29
127,2,9:02.0,,S. Livingston misses 2-pt jump shot from 12 ft,18,29
128,2,9:02.0,Defensive rebound by K. Anderson,,18,29
129,2,8:51.0,Personal foul by K. Thompson,,18,29
130,2,8:51.0,Official timeout,,18,29
131,2,8:51.0,L. Aldridge enters the game for M. Ginóbili,,18,29
132,2,8:51.0,K. Leonard misses free throw 1 of 2,,18,29
133,2,8:51.0,Offensive rebound by Team,,18,29
134,2,8:51.0,K. Leonard makes free throw 2 of 2,,19,29
135,2,8:41.0,,Shooting foul by K. Anderson (drawn by K. Thompson),19,29
136,2,8:41.0,,K. Thompson makes free throw 1 of 2,19,30
137,2,8:41.0,,K. Thompson makes free throw 2 of 2,19,31
138,2,8:26.0,K. Leonard makes 2-pt hook shot from 2 ft (assist by D. West),,21,31
139,2,8:17.0,,D. Green makes 3-pt jump shot from 25 ft (assist by S. Livingston),21,34
140,2,8:04.0,P. Mills misses 2-pt jump shot from 19 ft,,21,34
141,2,8:03.0,,Defensive rebound by B. Rush,21,34
142,2,7:57.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Livingston),21,36
143,2,7:34.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by L. Aldridge),,24,36
144,2,7:18.0,,M. Speights makes 2-pt jump shot from 19 ft (assist by K. Thompson),24,38
145,2,6:57.0,K. Leonard makes 2-pt jump shot from 10 ft,,26,38
146,2,6:57.0,Shooting foul by B. Rush (drawn by K. Leonard),,26,38
147,2,6:57.0,K. Leonard makes free throw 1 of 1,,27,38
148,2,6:45.0,,D. Green misses 3-pt jump shot from 25 ft,27,38
149,2,6:44.0,Defensive rebound by Team,,27,38
150,2,6:43.0,,H. Barnes enters the game for B. Rush,27,38
151,2,6:21.0,L. Aldridge misses 2-pt jump shot from 19 ft,,27,38
152,2,6:21.0,,Defensive rebound by S. Livingston,27,38
153,2,6:04.0,,Turnover by M. Speights (3 sec),27,38
154,2,6:04.0,T. Parker enters the game for P. Mills,,27,38
155,2,5:43.0,Turnover by K. Leonard (bad pass),,27,38
156,2,5:43.0,,Golden State full timeout,27,38
157,2,5:43.0,,S. Curry enters the game for D. Green,27,38
158,2,5:43.0,,A. Bogut enters the game for M. Speights,27,38
159,2,5:43.0,D. Green enters the game for D. West,,27,38
160,2,5:26.0,,K. Thompson misses 2-pt jump shot from 14 ft,27,38
161,2,5:24.0,Defensive rebound by K. Anderson,,27,38
162,2,5:06.0,T. Parker makes 2-pt jump shot from 18 ft (assist by K. Anderson),,29,38
163,2,4:43.0,,K. Thompson misses 2-pt jump shot from 13 ft,29,38
164,2,4:42.0,Defensive rebound by K. Anderson,,29,38
165,2,4:29.0,L. Aldridge misses 2-pt jump shot from 14 ft,,29,38
166,2,4:28.0,,Defensive rebound by A. Bogut,29,38
167,2,4:21.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by S. Livingston),29,41
168,2,4:02.0,K. Leonard misses 3-pt jump shot from 24 ft,,29,41
169,2,4:01.0,,Defensive rebound by A. Bogut,29,41
170,2,4:01.0,,Personal foul by D. Green,29,41
171,2,3:41.0,,K. Thompson misses 2-pt layup from 1 ft,29,41
172,2,3:38.0,,Offensive rebound by K. Thompson,29,41
173,2,3:33.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by A. Bogut),29,44
174,2,3:13.0,Personal foul by A. Bogut,,29,44
175,2,3:13.0,K. Leonard makes free throw 1 of 2,,30,44
176,2,3:13.0,T. Duncan enters the game for L. Aldridge,,30,44
177,2,3:13.0,K. Leonard misses free throw 2 of 2,,30,44
178,2,3:13.0,,Defensive rebound by Team,30,44
179,2,2:58.0,,S. Livingston misses 2-pt jump shot from 8 ft,30,44
180,2,2:57.0,Defensive rebound by T. Parker,,30,44
181,2,2:50.0,T. Parker makes 2-pt jump shot from 12 ft,,32,44
182,2,2:30.0,,H. Barnes makes 2-pt jump shot from 20 ft,32,46
183,2,2:07.0,Turnover by T. Parker (bad pass; steal by K. Thompson),,32,46
184,2,2:02.0,,Turnover by K. Thompson (lost ball; steal by D. Green),32,46
185,2,1:54.0,D. Green makes 3-pt jump shot from 27 ft (assist by T. Parker),,35,46
186,2,1:54.0,,Golden State full timeout,35,46
187,2,1:54.0,San Antonio full timeout,,35,46
188,2,1:54.0,,A. Iguodala enters the game for A. Bogut,35,46
189,2,1:54.0,,D. Green enters the game for S. Livingston,35,46
190,2,1:54.0,K. Martin enters the game for K. Anderson,,35,46
191,2,1:54.0,L. Aldridge enters the game for T. Duncan,,35,46
192,2,1:44.0,,Turnover by S. Curry (bad pass; steal by L. Aldridge),35,46
193,2,1:31.0,D. Green makes 3-pt jump shot from 26 ft (assist by K. Martin),,38,46
194,2,1:31.0,,Golden State full timeout,38,46
195,2,1:15.0,,Turnover by D. Green (bad pass; steal by K. Leonard),38,46
196,2,1:03.0,K. Leonard misses 2-pt jump shot from 10 ft,,38,46
197,2,1:03.0,Offensive rebound by K. Leonard,,38,46
198,2,1:00.0,K. Leonard makes 2-pt hook shot from 5 ft,,40,46
199,2,0:51.0,,H. Barnes makes 3-pt jump shot from 23 ft (assist by K. Thompson),40,49
200,2,0:32.0,T. Parker misses 2-pt jump shot from 18 ft,,40,49
201,2,0:31.0,,Defensive rebound by H. Barnes,40,49
202,2,0:10.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by D. Green),40,52
203,2,0:01.0,,A. Bogut enters the game for D. Green,40,52
204,3,11:44.0,,S. Curry misses 3-pt jump shot from 24 ft,40,52
205,3,11:43.0,Defensive rebound by T. Parker,,40,52
206,3,11:20.0,L. Aldridge makes 2-pt jump shot from 12 ft (assist by T. Parker),,42,52
207,3,11:05.0,,K. Thompson misses 2-pt jump shot from 13 ft,42,52
208,3,11:05.0,,Offensive rebound by A. Bogut,42,52
209,3,11:05.0,,A. Bogut makes 2-pt layup from 1 ft,42,54
210,3,10:43.0,T. Parker makes 2-pt jump shot from 15 ft,,44,54
211,3,10:34.0,,S. Curry makes 2-pt jump shot from 13 ft,44,56
212,3,10:20.0,Shooting foul by K. Thompson (drawn by T. Parker),,44,56
213,3,10:20.0,T. Parker misses free throw 1 of 2,,44,56
214,3,10:20.0,Offensive rebound by Team,,44,56
215,3,10:20.0,T. Parker makes free throw 2 of 2,,45,56
216,3,10:09.0,,Shooting foul by T. Parker (drawn by D. Green),45,56
217,3,10:09.0,,D. Green makes free throw 1 of 2,45,57
218,3,10:09.0,,D. Green makes free throw 2 of 2,45,58
219,3,9:59.0,K. Leonard misses 2-pt jump shot from 16 ft,,45,58
220,3,9:58.0,,Defensive rebound by D. Green,45,58
221,3,9:55.0,,Turnover by D. Green (bad pass),45,58
222,3,9:34.0,T. Duncan misses 2-pt layup from 2 ft,,45,58
223,3,9:33.0,,Defensive rebound by S. Curry,45,58
224,3,9:27.0,,D. Green makes 2-pt dunk at rim (assist by S. Curry),45,60
225,3,9:26.0,San Antonio full timeout,,45,60
226,3,9:12.0,L. Aldridge misses 2-pt jump shot from 17 ft,,45,60
227,3,9:12.0,,Defensive rebound by A. Bogut,45,60
228,3,9:05.0,,S. Curry makes 2-pt layup from 1 ft,45,62
229,3,8:51.0,Personal foul by S. Curry,,45,62
230,3,8:37.0,D. Green misses 3-pt jump shot from 26 ft,,45,62
231,3,8:36.0,,Defensive rebound by S. Curry,45,62
232,3,8:29.0,,Turnover by S. Curry (bad pass; steal by D. Green),45,62
233,3,8:25.0,D. Green misses 2-pt layup from 1 ft,,45,62
234,3,8:24.0,Offensive rebound by L. Aldridge,,45,62
235,3,8:23.0,L. Aldridge misses 2-pt layup from 1 ft,,45,62
236,3,8:21.0,Offensive rebound by L. Aldridge,,45,62
237,3,8:20.0,L. Aldridge makes 2-pt layup from 2 ft,,47,62
238,3,8:05.0,,S. Curry makes 2-pt jump shot from 16 ft,47,64
239,3,7:48.0,Shooting foul by A. Bogut (drawn by T. Parker),,47,64
240,3,7:48.0,T. Parker misses free throw 1 of 2,,47,64
241,3,7:48.0,Offensive rebound by Team,,47,64
242,3,7:48.0,T. Parker makes free throw 2 of 2,,48,64
243,3,7:39.0,,S. Curry makes 3-pt jump shot from 26 ft,48,67
244,3,7:31.0,San Antonio full timeout,,48,67
245,3,7:31.0,K. Martin enters the game for D. Green,,48,67
246,3,7:23.0,T. Duncan misses 2-pt hook shot from 8 ft,,48,67
247,3,7:22.0,,Defensive rebound by A. Bogut,48,67
248,3,7:13.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),48,69
249,3,6:58.0,T. Duncan misses 2-pt jump shot from 8 ft (block by A. Bogut),,48,69
250,3,6:56.0,,Defensive rebound by D. Green,48,69
251,3,6:49.0,,S. Curry misses 3-pt jump shot from 25 ft,48,69
252,3,6:49.0,Defensive rebound by K. Martin,,48,69
253,3,6:35.0,L. Aldridge misses 2-pt jump shot from 9 ft,,48,69
254,3,6:35.0,,Defensive rebound by A. Bogut,48,69
255,3,6:23.0,,H. Barnes makes 2-pt jump shot from 15 ft (assist by K. Thompson),48,71
256,3,6:08.0,Personal foul by A. Bogut,,48,71
257,3,6:08.0,D. West enters the game for T. Duncan,,48,71
258,3,5:55.0,K. Leonard makes 2-pt jump shot from 10 ft,,50,71
259,3,5:38.0,,Offensive foul by A. Bogut (drawn by D. West),50,71
260,3,5:38.0,,Turnover by A. Bogut (offensive foul),50,71
261,3,5:38.0,,A. Iguodala enters the game for H. Barnes,50,71
262,3,5:16.0,T. Parker misses 2-pt jump shot from 21 ft,,50,71
263,3,5:16.0,,Defensive rebound by A. Bogut,50,71
264,3,5:11.0,,Turnover by D. Green (bad pass),50,71
265,3,4:51.0,K. Leonard makes 2-pt layup from 2 ft (assist by L. Aldridge),,52,71
266,3,4:35.0,,Golden State full timeout,52,71
267,3,4:35.0,M. Ginóbili enters the game for K. Leonard,,52,71
268,3,4:35.0,P. Mills enters the game for T. Parker,,52,71
269,3,4:35.0,,L. Barbosa enters the game for K. Thompson,52,71
270,3,4:29.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),52,73
271,3,4:13.0,Personal foul by L. Barbosa,,52,73
272,3,4:13.0,K. Martin makes free throw 1 of 2,,53,73
273,3,4:13.0,K. Martin makes free throw 2 of 2,,54,73
274,3,3:49.0,,S. Curry makes 2-pt layup from 1 ft (assist by A. Bogut),54,75
275,3,3:34.0,K. Martin makes 2-pt layup from 1 ft (assist by D. West),,56,75
276,3,3:21.0,,S. Curry makes 2-pt layup from 1 ft,56,77
277,3,3:07.0,Shooting foul by S. Curry (drawn by D. West),,56,77
278,3,3:07.0,D. West makes free throw 1 of 2,,57,77
279,3,3:07.0,M. Bonner enters the game for L. Aldridge,,57,77
280,3,3:07.0,,F. Ezeli enters the game for A. Bogut,57,77
281,3,3:07.0,D. West makes free throw 2 of 2,,58,77
282,3,2:54.0,,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),58,79
283,3,2:32.0,P. Mills misses 3-pt jump shot from 26 ft,,58,79
284,3,2:32.0,,Defensive rebound by F. Ezeli,58,79
285,3,2:20.0,,D. Green misses 2-pt jump shot from 7 ft,58,79
286,3,2:19.0,Defensive rebound by K. Martin,,58,79
287,3,2:13.0,M. Bonner makes 2-pt jump shot from 9 ft (assist by P. Mills),,60,79
288,3,2:00.0,,Turnover by S. Curry (bad pass; steal by M. Bonner),60,79
289,3,1:53.0,K. Martin makes 3-pt jump shot from 26 ft (assist by P. Mills),,63,79
290,3,1:33.0,,F. Ezeli makes 2-pt layup from 1 ft (assist by D. Green),63,81
291,3,1:33.0,,Shooting foul by M. Bonner (drawn by F. Ezeli),63,81
292,3,1:33.0,,F. Ezeli misses free throw 1 of 1,63,81
293,3,1:33.0,Defensive rebound by M. Ginóbili,,63,81
294,3,1:17.0,M. Ginóbili makes 2-pt layup from 3 ft (assist by K. Martin),,65,81
295,3,1:03.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),65,83
296,3,0:47.0,D. West makes 2-pt jump shot from 18 ft (assist by M. Ginóbili),,67,83
297,3,0:38.0,,S. Curry makes 2-pt layup from 2 ft,67,85
298,3,0:30.0,Turnover by P. Mills (bad pass; steal by D. Green),,67,85
299,3,0:26.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),67,87
300,3,0:04.0,M. Ginóbili makes 2-pt layup from 1 ft (assist by K. Martin),,69,87
301,4,11:48.0,Turnover by M. Ginóbili (lost ball),,69,87
302,4,11:34.0,,M. Speights makes 2-pt jump shot from 16 ft (assist by S. Livingston),69,89
303,4,11:15.0,P. Mills makes 2-pt layup from 1 ft (assist by D. West),,71,89
304,4,11:00.0,,A. Iguodala misses 2-pt jump shot from 20 ft,71,89
305,4,10:59.0,Defensive rebound by K. Martin,,71,89
306,4,10:52.0,K. Martin misses 2-pt jump shot from 12 ft,,71,89
307,4,10:51.0,,Defensive rebound by A. Iguodala,71,89
308,4,10:39.0,,L. Barbosa misses 2-pt layup from 1 ft,71,89
309,4,10:38.0,Defensive rebound by K. Martin,,71,89
310,4,10:32.0,P. Mills makes 3-pt jump shot from 26 ft (assist by K. Martin),,74,89
311,4,10:09.0,,S. Livingston makes 2-pt jump shot from 10 ft (assist by M. Speights),74,91
312,4,9:53.0,P. Mills makes 2-pt layup from 2 ft (assist by D. West),,76,91
313,4,9:40.0,,Shooting foul by M. Bonner (drawn by H. Barnes),76,91
314,4,9:40.0,,H. Barnes makes free throw 1 of 2,76,92
315,4,9:40.0,,K. Thompson enters the game for A. Iguodala,76,92
316,4,9:40.0,K. Anderson enters the game for M. Bonner,,76,92
317,4,9:40.0,K. Leonard enters the game for K. Martin,,76,92
318,4,9:40.0,,H. Barnes makes free throw 2 of 2,76,93
319,4,9:29.0,Personal foul by L. Barbosa,,76,93
320,4,9:23.0,San Antonio full timeout,,76,93
321,4,9:16.0,D. West makes 2-pt jump shot from 7 ft (assist by M. Ginóbili),,78,93
322,4,9:02.0,,M. Speights misses 2-pt jump shot from 20 ft,78,93
323,4,9:01.0,Defensive rebound by K. Anderson,,78,93
324,4,8:48.0,D. West makes 2-pt jump shot from 19 ft (assist by P. Mills),,80,93
325,4,8:31.0,,H. Barnes makes 3-pt jump shot from 22 ft (assist by K. Thompson),80,96
326,4,8:17.0,M. Ginóbili makes 2-pt jump shot from 14 ft (assist by D. West),,82,96
327,4,8:07.0,,Shooting foul by K. Anderson (drawn by M. Speights),82,96
328,4,8:07.0,,M. Speights makes free throw 1 of 2,82,97
329,4,8:07.0,L. Aldridge enters the game for D. West,,82,97
330,4,8:07.0,T. Parker enters the game for P. Mills,,82,97
331,4,8:07.0,,M. Speights makes free throw 2 of 2,82,98
332,4,7:48.0,Shooting foul by H. Barnes (drawn by K. Leonard),,82,98
333,4,7:48.0,K. Leonard makes free throw 1 of 2,,83,98
334,4,7:48.0,,D. Green enters the game for M. Speights,83,98
335,4,7:48.0,,S. Curry enters the game for L. Barbosa,83,98
336,4,7:48.0,K. Leonard makes free throw 2 of 2,,84,98
337,4,7:33.0,,S. Livingston makes 2-pt dunk at rim (assist by D. Green),84,100
338,4,7:22.0,Turnover by M. Ginóbili (bad pass; steal by S. Curry),,84,100
339,4,7:10.0,,D. Green makes 3-pt jump shot from 24 ft (assist by S. Curry),84,103
340,4,6:52.0,L. Aldridge misses 2-pt jump shot from 12 ft,,84,103
341,4,6:51.0,,Defensive rebound by H. Barnes,84,103
342,4,6:41.0,,K. Thompson misses 3-pt jump shot from 23 ft,84,103
343,4,6:40.0,,Offensive rebound by H. Barnes,84,103
344,4,6:38.0,,K. Thompson misses 3-pt jump shot from 22 ft,84,103
345,4,6:35.0,Defensive rebound by K. Anderson,,84,103
346,4,6:24.0,L. Aldridge makes 2-pt layup from 2 ft (assist by K. Anderson),,86,103
347,4,6:24.0,Shooting foul by K. Thompson (drawn by L. Aldridge),,86,103
348,4,6:24.0,D. Green enters the game for M. Ginóbili,,86,103
349,4,6:24.0,L. Aldridge makes free throw 1 of 1,,87,103
350,4,6:06.0,,D. Green makes 2-pt layup at rim (assist by H. Barnes),87,105
351,4,5:52.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by D. Green),,90,105
352,4,5:31.0,,Turnover by H. Barnes (lost ball; steal by D. Green),90,105
353,4,5:23.0,K. Anderson makes 2-pt jump shot from 3 ft,,92,105
354,4,5:16.0,,Golden State full timeout,92,105
355,4,5:09.0,,S. Curry misses 3-pt jump shot from 26 ft,92,105
356,4,5:08.0,Defensive rebound by K. Anderson,,92,105
357,4,4:49.0,L. Aldridge misses 2-pt jump shot from 7 ft,,92,105
358,4,4:49.0,,Defensive rebound by S. Curry,92,105
359,4,4:41.0,,H. Barnes misses 3-pt jump shot from 22 ft,92,105
360,4,4:41.0,Defensive rebound by K. Anderson,,92,105
361,4,4:22.0,Turnover by L. Aldridge (lost ball; steal by S. Livingston),,92,105
362,4,4:05.0,,Shooting foul by L. Aldridge (drawn by S. Curry),92,105
363,4,4:05.0,,S. Curry makes free throw 1 of 2,92,106
364,4,4:05.0,,A. Iguodala enters the game for S. Livingston,92,106
365,4,4:05.0,D. West enters the game for L. Aldridge,,92,106
366,4,4:05.0,,S. Curry makes free throw 2 of 2,92,107
367,4,3:48.0,Shooting foul by K. Thompson (drawn by D. West),,92,107
368,4,3:48.0,D. West misses free throw 1 of 2,,92,107
369,4,3:48.0,Offensive rebound by Team,,92,107
370,4,3:48.0,D. West makes free throw 2 of 2,,93,107
371,4,3:32.0,,A. Iguodala misses 2-pt layup from 2 ft (block by D. Green),93,107
372,4,3:31.0,Defensive rebound by D. Green,,93,107
373,4,3:24.0,T. Parker misses 2-pt layup from 1 ft,,93,107
374,4,3:23.0,,Defensive rebound by D. Green,93,107
375,4,3:11.0,,K. Thompson makes 2-pt layup from 1 ft (assist by A. Iguodala),93,109
376,4,3:04.0,San Antonio full timeout,,93,109
377,4,3:04.0,M. Ginóbili enters the game for K. Leonard,,93,109
378,4,3:04.0,K. Martin enters the game for T. Parker,,93,109
379,4,2:47.0,K. Anderson makes 2-pt jump shot from 13 ft,,95,109
380,4,2:30.0,,Personal foul by D. Green,95,109
381,4,2:19.0,,S. Curry makes 3-pt jump shot from 25 ft,95,112
382,4,2:05.0,K. Anderson misses 2-pt jump shot from 11 ft,,95,112
383,4,2:05.0,,Defensive rebound by H. Barnes,95,112
384,4,1:52.0,,H. Barnes misses 3-pt jump shot from 24 ft,95,112
385,4,1:50.0,Defensive rebound by K. Anderson,,95,112
386,4,1:41.0,M. Ginóbili misses 2-pt jump shot from 17 ft,,95,112
387,4,1:40.0,,Defensive rebound by S. Curry,95,112
388,4,1:31.0,,K. Thompson misses 3-pt jump shot from 22 ft,95,112
389,4,1:30.0,Defensive rebound by K. Anderson,,95,112
