,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
79,1,1:09.0,,K. Caldwell-Pope makes free throw 2 of 2,25,31
80,1,0:56.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,25,31
81,1,0:56.0,,Defensive rebound by S. Johnson,25,31
82,1,0:32.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,25,31
83,1,0:31.0,Defensive rebound by T. Thompson,,25,31
84,1,0:24.0,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),,27,31
85,1,0:05.0,,Shooting foul by R. Jefferson (drawn by A. Drummond),27,31
86,1,0:05.0,,A. Drummond misses free throw 1 of 2,27,31
87,1,0:05.0,,Offensive rebound by Team,27,31
88,1,0:05.0,,A. Drummond misses free throw 2 of 2,27,31
89,1,0:04.0,Defensive rebound by T. Thompson,,27,31
90,1,0:01.0,R. Jefferson misses 3-pt jump shot from 25 ft,,27,31
91,1,0:00.0,Offensive rebound by Team,,27,31
92,2,11:37.0,J. Cunningham misses 2-pt jump shot from 18 ft,,27,31
93,2,11:37.0,,Defensive rebound by S. Johnson,27,31
94,2,11:19.0,,S. Johnson misses 2-pt jump shot from 16 ft,27,31
95,2,11:18.0,Defensive rebound by J. Jones,,27,31
96,2,11:10.0,J. Jones makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,30,31
97,2,10:53.0,,A. Baynes misses 2-pt jump shot from 9 ft,30,31
98,2,10:51.0,Defensive rebound by J. Jones,,30,31
99,2,10:46.0,Turnover by M. Dellavedova (bad pass; steal by A. Baynes),,30,31
100,2,10:45.0,,Personal foul by J. Jones (drawn by S. Johnson),30,31
101,2,10:45.0,L. James enters the game for J. Cunningham,,30,31
102,2,10:30.0,,Turnover by S. Johnson (lost ball; steal by T. Thompson),30,31
103,2,10:29.0,Shooting foul by S. Dinwiddie (drawn by L. James),,30,31
104,2,10:29.0,L. James makes free throw 1 of 2,,31,31
105,2,10:29.0,L. James makes free throw 2 of 2,,32,31
106,2,10:06.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,32,31
107,2,10:06.0,Defensive rebound by T. Thompson,,32,31
108,2,9:43.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,32,31
109,2,9:40.0,,Defensive rebound by S. Johnson,32,31
110,2,9:30.0,,S. Dinwiddie makes 2-pt jump shot from 16 ft,32,33
111,2,9:01.0,L. James makes 3-pt jump shot from 24 ft,,35,33
112,2,8:42.0,,S. Johnson makes 2-pt jump shot from 4 ft (assist by R. Bullock),35,35
113,2,8:17.0,L. James misses 2-pt jump shot from 13 ft,,35,35
114,2,8:17.0,,Defensive rebound by A. Baynes,35,35
115,2,8:04.0,,Turnover by S. Dinwiddie (bad pass),35,35
116,2,8:04.0,Official timeout,,35,35
117,2,8:04.0,K. Love enters the game for T. Thompson,,35,35
118,2,8:04.0,T. Mozgov enters the game for J. Jones,,35,35
119,2,7:56.0,L. James makes 2-pt layup at rim (assist by K. Love),,37,35
120,2,7:56.0,Shooting foul by S. Johnson (drawn by L. James),,37,35
121,2,7:56.0,L. James makes free throw 1 of 1,,38,35
122,2,7:37.0,,R. Bullock misses 2-pt jump shot from 6 ft,38,35
123,2,7:36.0,,Offensive rebound by A. Baynes,38,35
124,2,7:35.0,,A. Baynes misses 2-pt jump shot from 1 ft,38,35
125,2,7:33.0,Defensive rebound by K. Love,,38,35
126,2,7:27.0,L. James makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,41,35
127,2,7:16.0,,S. Dinwiddie misses 2-pt jump shot from 5 ft,41,35
128,2,7:16.0,Defensive rebound by K. Love,,41,35
129,2,7:16.0,Personal foul by S. Dinwiddie (drawn by K. Love),,41,35
130,2,7:16.0,,A. Drummond enters the game for S. Johnson,41,35
131,2,7:16.0,,M. Morris enters the game for S. Dinwiddie,41,35
132,2,7:16.0,,R. Jackson enters the game for A. Baynes,41,35
133,2,7:02.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,41,35
134,2,7:01.0,,Defensive rebound by M. Morris,41,35
135,2,6:51.0,,A. Drummond makes 2-pt layup from 1 ft (assist by M. Morris),41,37
136,2,6:31.0,,K. Caldwell-Pope enters the game for R. Bullock,41,37
137,2,6:31.0,M. Williams enters the game for M. Dellavedova,,41,37
138,2,6:31.0,J. Smith enters the game for R. Jefferson,,41,37
139,2,6:25.0,T. Mozgov misses 2-pt jump shot from 20 ft,,41,37
140,2,6:25.0,,Defensive rebound by A. Drummond,41,37
141,2,6:04.0,,A. Drummond makes 2-pt hook shot from 5 ft,41,39
142,2,5:45.0,M. Williams makes 2-pt jump shot from 8 ft,,43,39
143,2,5:27.0,,R. Jackson makes 2-pt jump shot from 13 ft,43,41
144,2,5:17.0,M. Williams makes 2-pt jump shot from 16 ft,,45,41
145,2,5:03.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),45,43
146,2,4:36.0,T. Mozgov makes 2-pt layup at rim (assist by M. Williams),,47,43
147,2,4:21.0,,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,47,43
148,2,4:19.0,Defensive rebound by L. James,,47,43
149,2,3:58.0,L. James makes 2-pt layup at rim,,49,43
150,2,3:35.0,,A. Drummond misses 2-pt layup from 1 ft,49,43
151,2,3:34.0,,Offensive rebound by A. Drummond,49,43
152,2,3:30.0,,A. Drummond makes 2-pt jump shot at rim,49,45
153,2,3:29.0,Cleveland full timeout,,49,45
154,2,3:29.0,,E. İlyasova enters the game for A. Tolliver,49,45
155,2,3:29.0,Violation by Team (delay of game),,49,45
156,2,3:16.0,Shooting foul by E. İlyasova (drawn by K. Love),,49,45
157,2,3:16.0,K. Love makes free throw 1 of 2,,50,45
158,2,3:16.0,K. Love makes free throw 2 of 2,,51,45
159,2,3:09.0,,Personal foul by L. James (drawn by M. Morris),51,45
160,2,2:59.0,,R. Jackson misses 2-pt layup from 1 ft (block by J. Smith),51,45
161,2,2:58.0,Defensive rebound by T. Mozgov,,51,45
162,2,2:56.0,Turnover by T. Mozgov (bad pass; steal by K. Caldwell-Pope),,51,45
163,2,2:45.0,,K. Caldwell-Pope makes 2-pt layup at rim,51,47
164,2,2:32.0,K. Love makes 3-pt jump shot from 26 ft (assist by M. Williams),,54,47
165,2,2:17.0,,Shooting foul by K. Love (drawn by E. İlyasova),54,47
166,2,2:17.0,,Detroit full timeout,54,47
167,2,2:17.0,T. Thompson enters the game for T. Mozgov,,54,47
168,2,2:17.0,,E. İlyasova makes free throw 1 of 2,54,48
169,2,2:17.0,,E. İlyasova makes free throw 2 of 2,54,49
170,2,2:01.0,L. James misses 2-pt jump shot from 20 ft,,54,49
171,2,2:01.0,,Defensive rebound by E. İlyasova,54,49
172,2,1:54.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,54,49
173,2,1:53.0,Defensive rebound by K. Love,,54,49
174,2,1:37.0,,Violation by A. Drummond (def goaltending),54,49
175,2,1:37.0,K. Love makes 2-pt layup from 1 ft (assist by M. Williams),,56,49
176,2,1:19.0,,M. Morris misses 2-pt jump shot from 17 ft,56,49
177,2,1:18.0,Defensive rebound by M. Williams,,56,49
178,2,1:12.0,Turnover by M. Williams (bad pass; steal by M. Morris),,56,49
179,2,1:11.0,,Personal foul by K. Love (drawn by M. Morris),56,49
180,2,1:11.0,J. Jones enters the game for K. Love,,56,49
181,2,0:51.0,,M. Morris misses 2-pt jump shot from 10 ft,56,49
182,2,0:51.0,,Offensive rebound by Team,56,49
183,2,0:48.0,,M. Morris makes 2-pt layup from 1 ft (assist by E. İlyasova),56,51
184,2,0:38.0,L. James misses 3-pt jump shot from 25 ft,,56,51
185,2,0:37.0,,Defensive rebound by A. Drummond,56,51
186,2,0:34.0,,Shooting foul by J. Smith (drawn by R. Jackson),56,51
187,2,0:34.0,,R. Jackson makes free throw 1 of 2,56,52
188,2,0:34.0,,R. Jackson makes free throw 2 of 2,56,53
189,2,0:14.0,T. Thompson misses 2-pt jump shot from 5 ft,,56,53
190,2,0:14.0,,Defensive rebound by M. Morris,56,53
191,2,0:02.0,,M. Morris misses 3-pt jump shot from 26 ft,56,53
192,2,0:01.0,,Offensive rebound by A. Drummond,56,53
193,2,0:00.0,,A. Drummond makes 2-pt jump shot at rim,56,55
194,3,11:47.0,L. James misses 2-pt layup at rim (block by A. Drummond),,56,55
195,3,11:46.0,,Defensive rebound by M. Morris,56,55
196,3,11:39.0,,E. İlyasova misses 3-pt jump shot from 24 ft,56,55
197,3,11:38.0,,Offensive rebound by K. Caldwell-Pope,56,55
198,3,11:32.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,56,55
199,3,11:32.0,Defensive rebound by T. Mozgov,,56,55
200,3,11:26.0,J. Smith misses 3-pt jump shot from 23 ft,,56,55
201,3,11:25.0,,Defensive rebound by A. Drummond,56,55
202,3,11:20.0,,Turnover by A. Drummond (lost ball; steal by K. Love),56,55
203,3,11:15.0,K. Love makes 2-pt layup at rim,,58,55
204,3,11:01.0,,Turnover by R. Jackson (bad pass; steal by T. Mozgov),58,55
205,3,10:53.0,M. Williams makes 2-pt jump shot from 12 ft,,60,55
206,3,10:36.0,,R. Jackson misses 2-pt jump shot from 3 ft,60,55
207,3,10:36.0,Defensive rebound by T. Mozgov,,60,55
208,3,10:27.0,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Love),,63,55
209,3,10:27.0,,Detroit full timeout,63,55
210,3,10:07.0,,Turnover by M. Morris (bad pass; steal by T. Mozgov),63,55
211,3,10:00.0,Shooting foul by R. Jackson (drawn by T. Mozgov),,63,55
212,3,10:00.0,T. Mozgov makes free throw 1 of 2,,64,55
213,3,10:00.0,T. Mozgov makes free throw 2 of 2,,65,55
214,3,9:41.0,,K. Caldwell-Pope makes 2-pt jump shot from 7 ft,65,57
215,3,9:28.0,T. Mozgov makes 2-pt jump shot from 19 ft (assist by M. Williams),,67,57
216,3,9:10.0,,M. Morris misses 2-pt jump shot from 4 ft,67,57
217,3,9:08.0,,Offensive rebound by E. İlyasova,67,57
218,3,9:08.0,,E. İlyasova misses 2-pt layup at rim (block by T. Mozgov),67,57
219,3,9:06.0,Defensive rebound by M. Williams,,67,57
220,3,8:55.0,J. Smith makes 3-pt jump shot from 25 ft (assist by M. Williams),,70,57
221,3,8:41.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by R. Jackson),70,60
222,3,8:19.0,K. Love misses 2-pt jump shot from 11 ft,,70,60
223,3,8:18.0,,Defensive rebound by R. Jackson,70,60
224,3,8:12.0,,M. Morris misses 3-pt jump shot from 26 ft,70,60
225,3,8:11.0,Defensive rebound by M. Williams,,70,60
226,3,8:05.0,,Violation by K. Caldwell-Pope (kicked ball),70,60
227,3,7:58.0,M. Williams misses 3-pt jump shot from 25 ft,,70,60
228,3,7:58.0,,Defensive rebound by A. Drummond,70,60
229,3,7:50.0,,E. İlyasova makes 2-pt jump shot from 17 ft (assist by R. Jackson),70,62
230,3,7:47.0,Cleveland full timeout,,70,62
231,3,7:26.0,L. James misses 2-pt jump shot from 15 ft,,70,62
232,3,7:26.0,,Defensive rebound by R. Jackson,70,62
233,3,7:20.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by R. Jackson),70,64
234,3,7:03.0,M. Williams makes 3-pt jump shot from 24 ft (assist by L. James),,73,64
235,3,6:56.0,,Turnover by R. Jackson (bad pass; steal by J. Smith),73,64
236,3,6:54.0,Shooting foul by K. Caldwell-Pope (drawn by J. Smith),,73,64
237,3,6:54.0,J. Smith misses free throw 1 of 2,,73,64
238,3,6:54.0,Offensive rebound by Team,,73,64
239,3,6:54.0,J. Smith misses free throw 2 of 2,,73,64
240,3,6:52.0,,Defensive rebound by R. Jackson,73,64
241,3,6:31.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,73,64
242,3,6:30.0,Defensive rebound by K. Love,,73,64
243,3,6:24.0,T. Mozgov makes 2-pt dunk at rim (assist by M. Williams),,75,64
244,3,6:01.0,,A. Drummond misses 2-pt jump shot from 3 ft,75,64
245,3,6:01.0,,Offensive rebound by R. Jackson,75,64
246,3,6:01.0,,R. Jackson misses 2-pt layup at rim,75,64
247,3,6:00.0,Defensive rebound by L. James,,75,64
248,3,5:52.0,K. Love misses 2-pt jump shot from 3 ft,,75,64
249,3,5:52.0,Offensive rebound by T. Mozgov,,75,64
250,3,5:48.0,M. Williams misses 3-pt jump shot from 23 ft,,75,64
251,3,5:47.0,,Defensive rebound by A. Drummond,75,64
252,3,5:42.0,,M. Morris makes 2-pt layup at rim,75,66
253,3,5:42.0,,Shooting foul by K. Love (drawn by M. Morris),75,66
254,3,5:42.0,J. Jones enters the game for K. Love,,75,66
255,3,5:42.0,,M. Morris makes free throw 1 of 1,75,67
256,3,5:32.0,Shooting foul by M. Morris (drawn by T. Mozgov),,75,67
257,3,5:32.0,T. Mozgov misses free throw 1 of 2,,75,67
258,3,5:32.0,Offensive rebound by Team,,75,67
259,3,5:32.0,T. Mozgov misses free throw 2 of 2,,75,67
260,3,5:31.0,,Defensive rebound by Team,75,67
261,3,5:31.0,Loose ball foul by J. Jones (drawn by E. İlyasova),,75,67
262,3,5:05.0,,Turnover by A. Drummond (lost ball; steal by J. Jones),75,67
263,3,4:58.0,L. James makes 2-pt layup at rim,,77,67
264,3,4:48.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by R. Jackson),77,70
265,3,4:48.0,,Shooting foul by L. James (drawn by M. Morris),77,70
266,3,4:48.0,T. Thompson enters the game for T. Mozgov,,77,70
267,3,4:48.0,,M. Morris makes free throw 1 of 1,77,71
268,3,4:32.0,M. Williams makes 3-pt jump shot from 24 ft (assist by J. Jones),,80,71
269,3,4:14.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,80,71
270,3,4:13.0,Defensive rebound by L. James,,80,71
271,3,4:02.0,Personal foul by M. Morris (drawn by L. James),,80,71
272,3,4:02.0,R. Jefferson enters the game for L. James,,80,71
273,3,4:02.0,,S. Johnson enters the game for M. Morris,80,71
274,3,4:02.0,,A. Tolliver enters the game for E. İlyasova,80,71
275,3,3:55.0,T. Thompson misses 2-pt jump shot from 12 ft,,80,71
276,3,3:54.0,,Defensive rebound by S. Johnson,80,71
277,3,3:45.0,,A. Drummond misses 2-pt dunk at rim,80,71
278,3,3:44.0,,Offensive rebound by A. Tolliver,80,71
279,3,3:41.0,,Turnover by R. Jackson (offensive foul),80,71
280,3,3:41.0,,Offensive foul by R. Jackson (drawn by M. Williams),80,71
281,3,3:19.0,M. Williams misses 3-pt jump shot from 26 ft,,80,71
282,3,3:18.0,,Defensive rebound by A. Drummond,80,71
283,3,3:06.0,,R. Jackson misses 2-pt jump shot from 12 ft,80,71
284,3,3:06.0,Defensive rebound by Team,,80,71
285,3,2:53.0,J. Smith misses 2-pt jump shot from 9 ft,,80,71
286,3,2:53.0,,Defensive rebound by R. Jackson,80,71
287,3,2:41.0,,S. Johnson misses 2-pt jump shot from 5 ft,80,71
288,3,2:41.0,Defensive rebound by Team,,80,71
289,3,2:41.0,,S. Dinwiddie enters the game for R. Jackson,80,71
290,3,2:41.0,M. Dellavedova enters the game for M. Williams,,80,71
291,3,2:20.0,M. Dellavedova misses 2-pt jump shot from 5 ft,,80,71
292,3,2:19.0,,Defensive rebound by S. Dinwiddie,80,71
293,3,2:01.0,,Turnover by S. Johnson (bad pass; steal by J. Jones),80,71
294,3,1:53.0,Shooting foul by A. Drummond (drawn by J. Jones),,80,71
295,3,1:53.0,J. Jones misses free throw 1 of 3,,80,71
296,3,1:53.0,Offensive rebound by Team,,80,71
297,3,1:53.0,J. Jones misses free throw 2 of 3,,80,71
298,3,1:53.0,Offensive rebound by Team,,80,71
299,3,1:53.0,J. Jones makes free throw 3 of 3,,81,71
300,3,1:33.0,,Shooting foul by T. Thompson (drawn by S. Dinwiddie),81,71
301,3,1:33.0,,S. Dinwiddie makes free throw 1 of 2,81,72
302,3,1:33.0,,S. Dinwiddie misses free throw 2 of 2,81,72
303,3,1:32.0,Defensive rebound by T. Thompson,,81,72
304,3,1:10.0,R. Jefferson misses 2-pt jump shot from 18 ft,,81,72
305,3,1:09.0,,Defensive rebound by S. Johnson,81,72
306,3,1:05.0,,Shooting foul by J. Jones (drawn by A. Drummond),81,72
307,3,1:05.0,,A. Drummond makes free throw 1 of 2,81,73
308,3,1:05.0,M. Williams enters the game for J. Smith,,81,73
309,3,1:05.0,,A. Drummond misses free throw 2 of 2,81,73
310,3,1:04.0,,Offensive rebound by A. Tolliver,81,73
311,3,0:52.0,,S. Dinwiddie misses 2-pt jump shot from 17 ft,81,73
312,3,0:51.0,,Offensive rebound by A. Drummond,81,73
313,3,0:44.0,,S. Johnson misses 3-pt jump shot from 24 ft,81,73
314,3,0:44.0,Defensive rebound by R. Jefferson,,81,73
315,3,0:35.0,M. Williams misses 2-pt jump shot from 19 ft,,81,73
316,3,0:34.0,,Defensive rebound by A. Drummond,81,73
317,3,0:30.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by S. Dinwiddie),81,75
318,3,0:10.0,Turnover by M. Williams (bad pass; steal by A. Drummond),,81,75
319,3,0:01.0,,S. Johnson misses 2-pt jump shot from 7 ft,81,75
320,3,0:00.0,,Offensive rebound by Team,81,75
321,4,11:49.0,,M. Morris misses 2-pt jump shot from 17 ft,81,75
322,4,11:46.0,Defensive rebound by K. Love,,81,75
323,4,11:31.0,R. Jefferson misses 3-pt jump shot from 26 ft,,81,75
324,4,11:31.0,,Defensive rebound by S. Johnson,81,75
325,4,11:21.0,,S. Dinwiddie misses 2-pt layup at rim,81,75
326,4,11:20.0,Defensive rebound by T. Thompson,,81,75
327,4,10:59.0,K. Love makes 2-pt jump shot from 8 ft (assist by L. James),,83,75
328,4,10:37.0,,S. Dinwiddie misses 2-pt jump shot from 8 ft,83,75
329,4,10:35.0,Defensive rebound by T. Thompson,,83,75
330,4,10:13.0,L. James misses 3-pt jump shot from 25 ft,,83,75
331,4,10:12.0,,Defensive rebound by A. Tolliver,83,75
332,4,9:59.0,,M. Morris misses 3-pt jump shot from 24 ft,83,75
333,4,9:59.0,Defensive rebound by K. Love,,83,75
334,4,9:57.0,Turnover by K. Love (bad pass; steal by S. Dinwiddie),,83,75
335,4,9:53.0,,Personal foul by K. Love (drawn by S. Dinwiddie),83,75
336,4,9:42.0,,A. Tolliver misses 3-pt jump shot from 26 ft,83,75
337,4,9:41.0,Defensive rebound by T. Thompson,,83,75
338,4,9:24.0,K. Love makes 2-pt hook shot from 6 ft,,85,75
339,4,8:59.0,,S. Johnson makes 2-pt layup at rim,85,77
340,4,8:43.0,M. Dellavedova makes 2-pt layup at rim,,87,77
341,4,8:22.0,,A. Baynes makes 2-pt jump shot from 6 ft (assist by S. Johnson),87,79
342,4,8:00.0,Turnover by R. Jefferson (bad pass; steal by S. Johnson),,87,79
343,4,7:58.0,,Personal foul by M. Dellavedova (drawn by S. Johnson),87,79
344,4,7:58.0,Official timeout,,87,79
345,4,7:58.0,,A. Drummond enters the game for S. Dinwiddie,87,79
346,4,7:58.0,,R. Jackson enters the game for A. Baynes,87,79
347,4,7:58.0,T. Mozgov enters the game for T. Thompson,,87,79
348,4,7:58.0,J. Smith enters the game for R. Jefferson,,87,79
349,4,7:45.0,,A. Tolliver misses 3-pt jump shot from 25 ft,87,79
350,4,7:44.0,Defensive rebound by T. Mozgov,,87,79
351,4,7:29.0,K. Love misses 3-pt jump shot from 25 ft,,87,79
352,4,7:28.0,,Defensive rebound by A. Drummond,87,79
353,4,7:21.0,,Shooting foul by J. Smith (drawn by M. Morris),87,79
354,4,7:21.0,,M. Morris makes free throw 1 of 2,87,80
355,4,7:21.0,,E. İlyasova enters the game for A. Tolliver,87,80
356,4,7:21.0,,K. Caldwell-Pope enters the game for S. Johnson,87,80
357,4,7:21.0,,M. Morris makes free throw 2 of 2,87,81
358,4,6:59.0,L. James makes 2-pt jump shot from 12 ft,,89,81
359,4,6:48.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),89,83
360,4,6:22.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,89,83
361,4,6:21.0,,Defensive rebound by E. İlyasova,89,83
362,4,6:11.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by R. Jackson),89,85
363,4,6:01.0,Personal foul by M. Morris (drawn by L. James),,89,85
364,4,5:46.0,L. James misses 2-pt jump shot from 13 ft,,89,85
365,4,5:45.0,,Defensive rebound by A. Drummond,89,85
366,4,5:26.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),89,88
367,4,5:26.0,Cleveland full timeout,,89,88
368,4,5:26.0,M. Williams enters the game for M. Dellavedova,,89,88
369,4,5:10.0,T. Mozgov makes 2-pt layup from 1 ft (assist by L. James),,91,88
370,4,4:55.0,,R. Jackson misses 2-pt layup at rim,91,88
371,4,4:55.0,Defensive rebound by M. Williams,,91,88
372,4,4:54.0,Shooting foul by E. İlyasova (drawn by L. James),,91,88
373,4,4:54.0,L. James makes free throw 1 of 2,,92,88
374,4,4:54.0,L. James misses free throw 2 of 2,,92,88
375,4,4:53.0,,Defensive rebound by E. İlyasova,92,88
376,4,4:38.0,,R. Jackson misses 2-pt layup at rim,92,88
377,4,4:37.0,,Offensive rebound by A. Drummond,92,88
378,4,4:35.0,,A. Drummond makes 2-pt dunk at rim,92,90
379,4,4:20.0,Shooting foul by R. Jackson (drawn by M. Williams),,92,90
380,4,4:20.0,M. Williams misses free throw 1 of 2,,92,90
381,4,4:20.0,Offensive rebound by Team,,92,90
382,4,4:20.0,M. Williams makes free throw 2 of 2,,93,90
383,4,4:06.0,,E. İlyasova misses 3-pt jump shot from 25 ft,93,90
384,4,4:05.0,Defensive rebound by L. James,,93,90
385,4,3:49.0,K. Love makes 2-pt jump shot from 10 ft,,95,90
386,4,3:43.0,,Personal foul by M. Williams (drawn by R. Jackson),95,90
