,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
27,1,9:07.0,B. Beal makes 2-pt dunk at rim (assist by J. Wall),,4,0
28,1,8:59.0,,Personal foul by B. Beal (drawn by K. Korver),4,0
29,1,8:52.0,,Personal foul by K. Humphries (drawn by K. Korver),4,0
30,1,8:42.0,,K. Korver makes 2-pt jump shot from 18 ft (assist by A. Horford),4,2
31,1,8:28.0,K. Humphries makes 2-pt jump shot from 10 ft (assist by B. Beal),,6,2
32,1,8:11.0,,J. Teague misses 2-pt jump shot from 10 ft,6,2
33,1,8:09.0,Defensive rebound by M. Gortat,,6,2
34,1,8:07.0,Turnover by M. Gortat (bad pass; steal by J. Teague),,6,2
35,1,8:03.0,,K. Korver misses 3-pt jump shot from 24 ft,6,2
36,1,8:02.0,Defensive rebound by M. Gortat,,6,2
37,1,7:55.0,Turnover by B. Beal (bad pass),,6,2
38,1,7:47.0,,K. Korver misses 3-pt jump shot from 24 ft,6,2
39,1,7:46.0,,Offensive rebound by Team,6,2
40,1,7:33.0,,A. Horford misses 2-pt layup from 1 ft,6,2
41,1,7:30.0,,Offensive rebound by P. Millsap,6,2
42,1,7:25.0,,K. Bazemore makes 2-pt jump shot from 19 ft (assist by K. Korver),6,4
43,1,7:13.0,Turnover by B. Beal (bad pass),,6,4
44,1,7:03.0,,Turnover by J. Teague (bad pass),6,4
45,1,6:46.0,K. Humphries misses 3-pt jump shot from 24 ft,,6,4
46,1,6:46.0,,Defensive rebound by Team,6,4
47,1,6:46.0,Loose ball foul by M. Gortat (drawn by A. Horford),,6,4
48,1,6:46.0,,M. Muscala enters the game for A. Horford,6,4
49,1,6:32.0,,K. Bazemore misses 3-pt jump shot from 23 ft,6,4
50,1,6:31.0,,Offensive rebound by Team,6,4
51,1,6:31.0,Loose ball foul by K. Humphries (drawn by M. Muscala),,6,4
52,1,6:31.0,J. Dudley enters the game for K. Humphries,,6,4
53,1,6:26.0,,P. Millsap misses 2-pt jump shot from 11 ft,6,4
54,1,6:25.0,,Offensive rebound by Team,6,4
55,1,6:08.0,,K. Bazemore misses 3-pt jump shot from 22 ft,6,4
56,1,6:05.0,Defensive rebound by O. Porter,,6,4
57,1,6:01.0,J. Wall misses 2-pt layup at rim,,6,4
58,1,5:59.0,,Defensive rebound by K. Bazemore,6,4
59,1,5:51.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by J. Teague),6,7
60,1,5:33.0,J. Wall makes 3-pt jump shot from 24 ft (assist by O. Porter),,9,7
61,1,5:25.0,,P. Millsap makes 2-pt layup at rim (assist by J. Teague),9,9
62,1,5:11.0,O. Porter makes 2-pt layup at rim (assist by J. Wall),,11,9
63,1,5:11.0,,Atlanta full timeout,11,9
64,1,5:11.0,,Violation by Team (delay of game),11,9
65,1,5:11.0,,T. Sefolosha enters the game for K. Korver,11,9
66,1,5:11.0,,D. Schröder enters the game for J. Teague,11,9
67,1,4:56.0,,M. Muscala makes 2-pt layup from 2 ft (assist by K. Bazemore),11,11
68,1,4:38.0,M. Gortat makes 2-pt layup from 1 ft (assist by B. Beal),,13,11
69,1,4:16.0,,P. Millsap misses 3-pt jump shot from 24 ft,13,11
70,1,4:14.0,,Offensive rebound by T. Sefolosha,13,11
71,1,3:57.0,Violation by B. Beal (kicked ball),,13,11
72,1,3:57.0,R. Sessions enters the game for J. Wall,,13,11
73,1,3:45.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by P. Millsap),13,13
74,1,3:32.0,R. Sessions makes 2-pt layup at rim,,15,13
75,1,3:17.0,,P. Millsap makes 2-pt layup from 2 ft (assist by M. Muscala),15,15
76,1,2:59.0,M. Gortat misses 2-pt hook shot from 9 ft,,15,15
77,1,2:56.0,,Defensive rebound by P. Millsap,15,15
78,1,2:51.0,,T. Sefolosha makes 2-pt jump shot from 19 ft,15,17
79,1,2:34.0,J. Dudley makes 2-pt jump shot from 19 ft (assist by B. Beal),,17,17
80,1,2:16.0,,Turnover by T. Sefolosha (bad pass; steal by M. Gortat),17,17
81,1,2:15.0,Personal foul by T. Sefolosha (drawn by O. Porter),,17,17
82,1,2:15.0,Washington full timeout,,17,17
83,1,2:15.0,,A. Horford enters the game for K. Bazemore,17,17
84,1,2:15.0,,M. Scott enters the game for P. Millsap,17,17
85,1,2:15.0,,J. Holiday enters the game for M. Muscala,17,17
86,1,2:15.0,G. Neal enters the game for O. Porter,,17,17
87,1,2:15.0,N. Hilário enters the game for M. Gortat,,17,17
88,1,1:53.0,N. Hilário makes 2-pt jump shot from 18 ft (assist by G. Neal),,19,17
89,1,1:33.0,,J. Holiday misses 3-pt jump shot from 24 ft,19,17
90,1,1:32.0,Defensive rebound by N. Hilário,,19,17
91,1,1:24.0,Turnover by B. Beal (bad pass),,19,17
92,1,1:09.0,,D. Schröder makes 2-pt layup from 1 ft,19,19
93,1,0:50.0,J. Dudley misses 3-pt jump shot from 24 ft,,19,19
94,1,0:49.0,,Defensive rebound by T. Sefolosha,19,19
95,1,0:33.0,,Turnover by M. Scott (bad pass; steal by G. Neal),19,19
96,1,0:27.0,G. Neal misses 2-pt layup from 1 ft,,19,19
97,1,0:25.0,Offensive rebound by B. Beal,,19,19
98,1,0:24.0,B. Beal misses 2-pt layup at rim,,19,19
99,1,0:24.0,Offensive rebound by B. Beal,,19,19
100,1,0:24.0,B. Beal misses 2-pt layup at rim,,19,19
101,1,0:23.0,,Defensive rebound by A. Horford,19,19
102,1,0:04.0,,D. Schröder misses 2-pt layup from 1 ft,19,19
103,1,0:03.0,Defensive rebound by B. Beal,,19,19
104,1,0:00.0,J. Dudley misses 2-pt layup from 1 ft (block by T. Sefolosha),,19,19
105,1,0:00.0,Offensive rebound by Team,,19,19
106,2,11:42.0,G. Neal misses 2-pt jump shot from 20 ft,,19,19
107,2,11:38.0,,Defensive rebound by A. Horford,19,19
108,2,11:17.0,,Turnover by D. Schröder (bad pass; steal by R. Sessions),19,19
109,2,11:17.0,Turnover by G. Neal (bad pass; steal by D. Schröder),,19,19
110,2,11:17.0,,A. Horford makes 2-pt dunk at rim (assist by M. Scott),19,21
111,2,10:49.0,O. Porter misses 3-pt jump shot from 28 ft,,19,21
112,2,10:49.0,Offensive rebound by Team,,19,21
113,2,10:49.0,Turnover by Team (shot clock),,19,21
114,2,10:49.0,,J. Teague enters the game for T. Sefolosha,19,21
115,2,10:24.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by D. Schröder),19,24
116,2,10:08.0,G. Neal misses 3-pt jump shot from 24 ft,,19,24
117,2,10:08.0,,Defensive rebound by J. Holiday,19,24
118,2,9:58.0,,D. Schröder misses 3-pt jump shot from 23 ft,19,24
119,2,9:57.0,Defensive rebound by Team,,19,24
120,2,9:57.0,,K. Korver enters the game for D. Schröder,19,24
121,2,9:57.0,J. Wall enters the game for G. Neal,,19,24
122,2,9:49.0,J. Wall misses 2-pt jump shot from 19 ft,,19,24
123,2,9:47.0,,Defensive rebound by A. Horford,19,24
124,2,9:39.0,,J. Teague misses 2-pt jump shot from 12 ft,19,24
125,2,9:36.0,Defensive rebound by R. Sessions,,19,24
126,2,9:32.0,O. Porter makes 2-pt layup at rim (assist by R. Sessions),,21,24
127,2,9:15.0,,J. Holiday misses 2-pt layup from 1 ft (block by J. Dudley),21,24
128,2,9:14.0,Defensive rebound by J. Dudley,,21,24
129,2,9:09.0,J. Wall makes 2-pt layup from 2 ft,,23,24
130,2,9:09.0,Shooting foul by M. Scott (drawn by J. Wall),,23,24
131,2,9:09.0,J. Wall makes free throw 1 of 1,,24,24
132,2,9:01.0,,Turnover by J. Teague (lost ball; steal by R. Sessions),24,24
133,2,8:56.0,R. Sessions makes 2-pt dunk at rim,,26,24
134,2,8:46.0,,Shooting foul by N. Hilário (drawn by A. Horford),26,24
135,2,8:46.0,Official timeout,,26,24
136,2,8:46.0,,A. Horford makes free throw 1 of 2,26,25
137,2,8:46.0,,A. Horford makes free throw 2 of 2,26,26
138,2,8:35.0,J. Dudley makes 2-pt jump shot from 18 ft (assist by J. Wall),,28,26
139,2,8:29.0,,A. Horford makes 2-pt layup at rim (assist by J. Teague),28,28
140,2,8:13.0,J. Wall misses 3-pt jump shot from 24 ft,,28,28
141,2,8:12.0,Offensive rebound by R. Sessions,,28,28
142,2,8:01.0,Turnover by J. Wall (lost ball; steal by J. Teague),,28,28
143,2,7:55.0,,M. Scott makes 2-pt layup at rim (assist by J. Teague),28,30
144,2,7:42.0,Turnover by J. Dudley (bad pass),,28,30
145,2,7:42.0,,M. Muscala enters the game for A. Horford,28,30
146,2,7:42.0,,D. Schröder enters the game for J. Holiday,28,30
147,2,7:22.0,,J. Teague misses 2-pt jump shot from 20 ft,28,30
148,2,7:20.0,Defensive rebound by N. Hilário,,28,30
149,2,7:07.0,O. Porter misses 2-pt jump shot from 4 ft,,28,30
150,2,7:07.0,Offensive rebound by Team,,28,30
151,2,7:07.0,B. Beal enters the game for R. Sessions,,28,30
152,2,6:59.0,N. Hilário makes 2-pt dunk at rim (assist by B. Beal),,30,30
153,2,6:50.0,,Personal foul by B. Beal (drawn by D. Schröder),30,30
154,2,6:50.0,,P. Millsap enters the game for M. Scott,30,30
155,2,6:50.0,K. Humphries enters the game for J. Dudley,,30,30
156,2,6:43.0,,D. Schröder misses 2-pt jump shot from 4 ft,30,30
157,2,6:43.0,Defensive rebound by N. Hilário,,30,30
158,2,6:43.0,Personal foul by D. Schröder (drawn by N. Hilário),,30,30
159,2,6:28.0,J. Wall makes 2-pt layup from 1 ft,,32,30
160,2,6:22.0,,J. Teague misses 2-pt jump shot from 12 ft,32,30
161,2,6:21.0,,Offensive rebound by J. Teague,32,30
162,2,6:19.0,,J. Teague misses 2-pt layup at rim,32,30
163,2,6:18.0,Defensive rebound by N. Hilário,,32,30
164,2,6:15.0,Turnover by J. Wall (bad pass),,32,30
165,2,6:10.0,,Atlanta full timeout,32,30
166,2,6:10.0,Violation by Team (delay of game),,32,30
167,2,5:56.0,,P. Millsap misses 2-pt layup from 2 ft,32,30
168,2,5:55.0,Defensive rebound by N. Hilário,,32,30
169,2,5:33.0,K. Humphries misses 2-pt jump shot from 14 ft,,32,30
170,2,5:32.0,Offensive rebound by N. Hilário,,32,30
171,2,5:32.0,Personal foul by J. Teague (drawn by N. Hilário),,32,30
172,2,5:32.0,,K. Bazemore enters the game for J. Teague,32,30
173,2,5:23.0,N. Hilário makes 2-pt layup at rim (assist by J. Wall),,34,30
174,2,5:03.0,,Turnover by M. Muscala (bad pass; steal by J. Wall),34,30
175,2,4:59.0,J. Wall misses 2-pt layup from 2 ft,,34,30
176,2,4:58.0,,Defensive rebound by M. Muscala,34,30
177,2,4:55.0,,K. Bazemore makes 2-pt dunk at rim (assist by K. Korver),34,32
178,2,4:25.0,O. Porter makes 2-pt layup from 1 ft (assist by J. Wall),,36,32
179,2,4:11.0,,M. Muscala misses 2-pt jump shot from 18 ft,36,32
180,2,4:09.0,Defensive rebound by K. Humphries,,36,32
181,2,4:03.0,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),,39,32
182,2,3:48.0,,Personal foul by N. Hilário (drawn by D. Schröder),39,32
183,2,3:48.0,,A. Horford enters the game for M. Muscala,39,32
184,2,3:48.0,M. Gortat enters the game for N. Hilário,,39,32
185,2,3:36.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),39,35
186,2,3:21.0,Turnover by B. Beal (bad pass),,39,35
187,2,3:21.0,,T. Sefolosha enters the game for K. Korver,39,35
188,2,3:12.0,,D. Schröder misses 3-pt jump shot from 25 ft,39,35
189,2,3:10.0,Defensive rebound by K. Humphries,,39,35
190,2,3:01.0,J. Wall misses 2-pt jump shot from 19 ft,,39,35
191,2,3:00.0,,Defensive rebound by P. Millsap,39,35
192,2,2:43.0,,A. Horford misses 3-pt jump shot from 22 ft,39,35
193,2,2:41.0,Defensive rebound by M. Gortat,,39,35
194,2,2:39.0,Washington full timeout,,39,35
195,2,2:24.0,B. Beal misses 2-pt jump shot from 15 ft (block by A. Horford),,39,35
196,2,2:21.0,,Defensive rebound by K. Bazemore,39,35
197,2,2:15.0,,Turnover by D. Schröder (bad pass; steal by J. Wall),39,35
198,2,2:11.0,O. Porter makes 2-pt dunk at rim (assist by J. Wall),,41,35
199,2,1:49.0,,P. Millsap makes 3-pt jump shot from 23 ft (assist by A. Horford),41,38
200,2,1:34.0,O. Porter makes 2-pt jump shot from 22 ft (assist by J. Wall),,43,38
201,2,1:19.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by P. Millsap),43,41
202,2,1:02.0,M. Gortat misses 2-pt layup from 2 ft (block by P. Millsap),,43,41
203,2,1:00.0,Offensive rebound by B. Beal,,43,41
204,2,0:55.0,Shooting foul by D. Schröder (drawn by K. Humphries),,43,41
205,2,0:55.0,K. Humphries makes free throw 1 of 2,,44,41
206,2,0:55.0,,J. Teague enters the game for D. Schröder,44,41
207,2,0:55.0,G. Neal enters the game for B. Beal,,44,41
208,2,0:55.0,K. Humphries makes free throw 2 of 2,,45,41
209,2,0:45.0,,Turnover by P. Millsap (bad pass),45,41
210,2,0:31.0,O. Porter misses 2-pt jump shot from 19 ft,,45,41
211,2,0:30.0,,Defensive rebound by J. Teague,45,41
212,2,0:05.0,,P. Millsap misses 3-pt jump shot from 24 ft,45,41
213,2,0:02.0,Defensive rebound by M. Gortat,,45,41
214,2,0:01.0,Turnover by M. Gortat (bad pass; steal by J. Teague),,45,41
215,2,0:01.0,,J. Teague misses 2-pt jump shot from 14 ft,45,41
216,2,0:00.0,,Offensive rebound by Team,45,41
217,3,11:43.0,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),,47,41
218,3,11:26.0,,A. Horford makes 2-pt jump shot from 3 ft (assist by K. Bazemore),47,43
219,3,11:14.0,K. Humphries misses 3-pt jump shot from 23 ft,,47,43
220,3,11:12.0,,Defensive rebound by K. Korver,47,43
221,3,10:58.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by K. Korver),47,46
222,3,10:43.0,K. Humphries misses 2-pt jump shot from 16 ft,,47,46
223,3,10:42.0,Offensive rebound by Team,,47,46
224,3,10:29.0,K. Humphries misses 2-pt jump shot from 14 ft,,47,46
225,3,10:28.0,Offensive rebound by O. Porter,,47,46
226,3,10:28.0,Shooting foul by K. Korver (drawn by O. Porter),,47,46
227,3,10:28.0,O. Porter makes free throw 1 of 2,,48,46
228,3,10:28.0,O. Porter makes free throw 2 of 2,,49,46
229,3,10:14.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by P. Millsap),49,49
230,3,9:59.0,Turnover by B. Beal (discontinued dribble),,49,49
231,3,9:47.0,,P. Millsap makes 2-pt jump shot from 7 ft (assist by K. Korver),49,51
232,3,9:35.0,M. Gortat misses 2-pt jump shot from 15 ft,,49,51
233,3,9:34.0,,Defensive rebound by K. Bazemore,49,51
234,3,9:27.0,,A. Horford misses 2-pt jump shot from 18 ft,49,51
235,3,9:26.0,Defensive rebound by J. Wall,,49,51
236,3,9:21.0,Shooting foul by K. Korver (drawn by M. Gortat),,49,51
237,3,9:21.0,M. Gortat makes free throw 1 of 2,,50,51
238,3,9:21.0,M. Gortat makes free throw 2 of 2,,51,51
239,3,9:04.0,,K. Bazemore makes 3-pt jump shot from 22 ft (assist by J. Teague),51,54
240,3,8:54.0,B. Beal misses 3-pt jump shot from 25 ft,,51,54
241,3,8:53.0,,Defensive rebound by K. Bazemore,51,54
242,3,8:43.0,,J. Teague misses 3-pt jump shot from 25 ft,51,54
243,3,8:42.0,Defensive rebound by K. Humphries,,51,54
244,3,8:35.0,J. Wall makes 2-pt jump shot from 3 ft,,53,54
245,3,8:15.0,,K. Korver makes 2-pt jump shot from 21 ft (assist by P. Millsap),53,56
246,3,8:01.0,Personal foul by K. Korver (drawn by O. Porter),,53,56
247,3,7:51.0,M. Gortat misses 2-pt layup from 1 ft (block by P. Millsap),,53,56
248,3,7:49.0,,Defensive rebound by P. Millsap,53,56
249,3,7:44.0,,K. Bazemore misses 3-pt jump shot from 23 ft,53,56
250,3,7:42.0,Defensive rebound by M. Gortat,,53,56
251,3,7:35.0,K. Humphries makes 2-pt layup from 2 ft (assist by J. Wall),,55,56
252,3,7:18.0,,J. Teague misses 2-pt layup from 1 ft,55,56
253,3,7:17.0,Defensive rebound by M. Gortat,,55,56
254,3,7:11.0,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Wall),,58,56
255,3,6:53.0,,K. Bazemore misses 2-pt layup from 1 ft,58,56
256,3,6:51.0,Defensive rebound by B. Beal,,58,56
257,3,6:45.0,J. Wall misses 3-pt jump shot from 24 ft,,58,56
258,3,6:44.0,,Defensive rebound by K. Korver,58,56
259,3,6:24.0,,A. Horford makes 2-pt jump shot from 3 ft (assist by K. Korver),58,58
260,3,6:24.0,Washington full timeout,,58,58
261,3,6:24.0,,T. Sefolosha enters the game for K. Korver,58,58
262,3,6:24.0,,M. Muscala enters the game for A. Horford,58,58
263,3,6:24.0,,D. Schröder enters the game for J. Teague,58,58
264,3,6:02.0,Turnover by B. Beal (lost ball; steal by T. Sefolosha),,58,58
265,3,5:48.0,,T. Sefolosha makes 2-pt layup at rim (assist by D. Schröder),58,60
266,3,5:33.0,M. Gortat makes 2-pt jump shot from 13 ft,,60,60
267,3,5:13.0,,Turnover by T. Sefolosha (bad pass; steal by O. Porter),60,60
268,3,5:08.0,Shooting foul by D. Schröder (drawn by J. Wall),,60,60
269,3,5:08.0,J. Wall makes free throw 1 of 2,,61,60
270,3,5:08.0,J. Wall makes free throw 2 of 2,,62,60
271,3,4:50.0,,K. Bazemore makes 2-pt jump shot from 16 ft (assist by D. Schröder),62,62
272,3,4:33.0,K. Humphries makes 3-pt jump shot from 24 ft (assist by B. Beal),,65,62
273,3,4:20.0,,Shooting foul by K. Humphries (drawn by P. Millsap),65,62
274,3,4:20.0,,P. Millsap makes free throw 1 of 2,65,63
275,3,4:20.0,G. Neal enters the game for B. Beal,,65,63
276,3,4:20.0,,J. Holiday enters the game for K. Bazemore,65,63
277,3,4:20.0,,P. Millsap makes free throw 2 of 2,65,64
278,3,4:07.0,,Offensive charge foul by G. Neal (drawn by J. Holiday),65,64
279,3,4:07.0,Turnover by G. Neal (offensive foul),,65,64
280,3,3:50.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by M. Muscala),65,67
281,3,3:37.0,K. Humphries misses 3-pt jump shot from 25 ft,,65,67
282,3,3:35.0,Offensive rebound by M. Gortat,,65,67
283,3,3:32.0,Turnover by M. Gortat (lost ball; steal by P. Millsap),,65,67
284,3,3:24.0,,D. Schröder misses 3-pt jump shot from 25 ft,65,67
285,3,3:22.0,,Offensive rebound by P. Millsap,65,67
286,3,3:22.0,,Shooting foul by O. Porter (drawn by P. Millsap),65,67
287,3,3:22.0,,P. Millsap makes free throw 1 of 2,65,68
288,3,3:22.0,N. Hilário enters the game for M. Gortat,,65,68
289,3,3:22.0,J. Dudley enters the game for K. Humphries,,65,68
290,3,3:22.0,,P. Millsap makes free throw 2 of 2,65,69
291,3,3:02.0,J. Wall misses 2-pt jump shot from 18 ft,,65,69
292,3,3:00.0,,Defensive rebound by T. Sefolosha,65,69
293,3,2:47.0,,P. Millsap misses 2-pt layup from 1 ft,65,69
294,3,2:46.0,Defensive rebound by N. Hilário,,65,69
295,3,2:38.0,J. Wall makes 3-pt jump shot from 24 ft (assist by G. Neal),,68,69
296,3,2:29.0,,Atlanta full timeout,68,69
297,3,2:29.0,R. Sessions enters the game for J. Wall,,68,69
298,3,2:15.0,,T. Sefolosha makes 2-pt dunk at rim,68,71
299,3,1:57.0,N. Hilário makes 2-pt dunk at rim,,70,71
300,3,1:40.0,,M. Muscala makes 2-pt jump shot from 21 ft (assist by J. Holiday),70,73
301,3,1:19.0,O. Porter makes 3-pt jump shot from 24 ft (assist by G. Neal),,73,73
302,3,0:56.0,,D. Schröder makes 2-pt layup at rim (assist by P. Millsap),73,75
303,3,0:47.0,,Violation by D. Schröder (kicked ball),73,75
304,3,0:47.0,,A. Horford enters the game for M. Muscala,73,75
305,3,0:47.0,,M. Scott enters the game for P. Millsap,73,75
306,3,0:43.0,G. Neal makes 3-pt jump shot from 24 ft (assist by N. Hilário),,76,75
307,3,0:38.0,,Personal foul by R. Sessions (drawn by D. Schröder),76,75
308,3,0:20.0,,Turnover by A. Horford (lost ball; steal by N. Hilário),76,75
309,3,0:15.0,Shooting foul by J. Holiday (drawn by O. Porter),,76,75
310,3,0:15.0,O. Porter makes free throw 1 of 2,,77,75
311,3,0:15.0,,K. Korver enters the game for T. Sefolosha,77,75
312,3,0:15.0,O. Porter makes free throw 2 of 2,,78,75
313,3,0:03.0,,D. Schröder misses 2-pt layup at rim,78,75
314,3,0:01.0,Defensive rebound by N. Hilário,,78,75
315,4,11:45.0,,A. Horford makes 2-pt layup at rim (assist by K. Korver),78,77
316,4,11:26.0,N. Hilário misses 2-pt hook shot from 2 ft,,78,77
317,4,11:25.0,,Defensive rebound by M. Scott,78,77
318,4,11:18.0,,J. Holiday misses 3-pt jump shot from 23 ft,78,77
319,4,11:15.0,,Offensive rebound by J. Holiday,78,77
320,4,11:11.0,,J. Holiday misses 3-pt jump shot from 23 ft,78,77
321,4,11:10.0,,Offensive rebound by M. Scott,78,77
322,4,10:56.0,,J. Teague misses 3-pt jump shot from 23 ft,78,77
323,4,10:54.0,,Offensive rebound by J. Holiday,78,77
324,4,10:51.0,,A. Horford misses 2-pt hook shot from 14 ft,78,77
325,4,10:51.0,,Offensive rebound by M. Scott,78,77
326,4,10:51.0,,Shooting foul by N. Hilário (drawn by M. Scott),78,77
327,4,10:51.0,,M. Scott makes free throw 1 of 2,78,78
328,4,10:51.0,,M. Scott makes free throw 2 of 2,78,79
329,4,10:34.0,B. Beal makes 2-pt dunk at rim (assist by N. Hilário),,80,79
330,4,10:18.0,,Turnover by A. Horford (lost ball; steal by N. Hilário),80,79
331,4,10:06.0,J. Dudley misses 3-pt jump shot from 25 ft,,80,79
332,4,10:05.0,,Defensive rebound by A. Horford,80,79
333,4,9:58.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),80,82
334,4,9:52.0,Turnover by R. Sessions (bad pass),,80,82
335,4,9:42.0,,M. Scott makes 2-pt layup from 2 ft,80,84
336,4,9:42.0,Washington full timeout,,80,84
337,4,9:42.0,J. Wall enters the game for R. Sessions,,80,84
338,4,9:32.0,J. Wall misses 3-pt jump shot from 24 ft,,80,84
339,4,9:31.0,,Defensive rebound by J. Teague,80,84
340,4,9:20.0,,A. Horford misses 3-pt jump shot from 24 ft,80,84
341,4,9:19.0,Defensive rebound by N. Hilário,,80,84
342,4,9:03.0,B. Beal makes 2-pt jump shot from 18 ft,,82,84
343,4,8:35.0,,J. Teague misses 2-pt jump shot from 11 ft (block by J. Wall),82,84
344,4,8:35.0,Defensive rebound by N. Hilário,,82,84
345,4,8:35.0,,Offensive charge foul by J. Wall (drawn by J. Teague),82,84
346,4,8:35.0,Turnover by J. Wall (offensive foul),,82,84
347,4,8:35.0,,M. Muscala enters the game for A. Horford,82,84
348,4,8:24.0,,M. Scott makes 2-pt layup from 1 ft (assist by J. Teague),82,86
349,4,8:08.0,G. Neal misses 3-pt jump shot from 23 ft,,82,86
350,4,8:06.0,,Defensive rebound by M. Muscala,82,86
351,4,7:58.0,,Turnover by M. Scott (bad pass; steal by N. Hilário),82,86
352,4,7:53.0,Turnover by B. Beal (lost ball; steal by J. Holiday),,82,86
353,4,7:47.0,,Turnover by J. Teague (bad pass; steal by G. Neal),82,86
354,4,7:41.0,G. Neal makes 3-pt jump shot from 24 ft,,85,86
355,4,7:25.0,,J. Teague makes 2-pt layup from 1 ft (assist by M. Scott),85,88
356,4,7:09.0,B. Beal makes 2-pt layup from 1 ft,,87,88
357,4,7:09.0,Shooting foul by K. Korver (drawn by B. Beal),,87,88
358,4,7:09.0,,T. Sefolosha enters the game for K. Korver,87,88
359,4,7:09.0,,P. Millsap enters the game for J. Holiday,87,88
360,4,7:09.0,,K. Bazemore enters the game for M. Scott,87,88
361,4,7:09.0,B. Beal makes free throw 1 of 1,,88,88
362,4,6:54.0,,T. Sefolosha misses 2-pt jump shot from 20 ft,88,88
363,4,6:53.0,Defensive rebound by G. Neal,,88,88
364,4,6:49.0,Shooting foul by T. Sefolosha (drawn by J. Wall),,88,88
365,4,6:49.0,J. Wall makes free throw 1 of 2,,89,88
366,4,6:49.0,K. Humphries enters the game for J. Dudley,,89,88
367,4,6:49.0,J. Wall makes free throw 2 of 2,,90,88
368,4,6:35.0,,Shooting foul by N. Hilário (drawn by T. Sefolosha),90,88
369,4,6:35.0,,T. Sefolosha makes free throw 1 of 2,90,89
370,4,6:35.0,,D. Schröder enters the game for J. Teague,90,89
371,4,6:35.0,O. Porter enters the game for G. Neal,,90,89
372,4,6:35.0,,T. Sefolosha makes free throw 2 of 2,90,90
373,4,6:24.0,N. Hilário makes 2-pt layup from 1 ft (assist by B. Beal),,92,90
374,4,6:24.0,Shooting foul by M. Muscala (drawn by N. Hilário),,92,90
375,4,6:24.0,N. Hilário misses free throw 1 of 1,,92,90
376,4,6:23.0,,Defensive rebound by P. Millsap,92,90
377,4,6:09.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by D. Schröder),92,93
378,4,5:54.0,Turnover by N. Hilário (bad pass; steal by D. Schröder),,92,93
379,4,5:40.0,,P. Millsap misses 3-pt jump shot from 24 ft,92,93
380,4,5:39.0,,Offensive rebound by Team,92,93
381,4,5:39.0,Official timeout,,92,93
382,4,5:37.0,,Turnover by D. Schröder (lost ball),92,93
383,4,5:35.0,Turnover by J. Wall (bad pass; steal by K. Bazemore),,92,93
