,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
68,1,2:43.0,B. Portis enters the game for J. Butler,,20,23
69,1,2:43.0,,J. Smith enters the game for D. Dedmon,20,23
70,1,2:26.0,,J. Smith misses 2-pt jump shot from 18 ft,20,23
71,1,2:26.0,Defensive rebound by Team,,20,23
72,1,2:26.0,,Loose ball foul by A. Gordon,20,23
73,1,2:14.0,D. Rose misses 2-pt jump shot from 5 ft (block by J. Smith),,20,23
74,1,2:12.0,,Defensive rebound by D. Marble,20,23
75,1,2:02.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by E. Payton),20,25
76,1,1:45.0,J. Holiday misses 2-pt layup at rim,,20,25
77,1,1:44.0,,Defensive rebound by C. Watson,20,25
78,1,1:37.0,,Shooting foul by J. Holiday (drawn by E. Payton),20,25
79,1,1:37.0,,E. Payton makes 2-pt layup at rim (assist by C. Watson),20,27
80,1,1:37.0,,A. Nicholson enters the game for A. Gordon,20,27
81,1,1:37.0,A. Brooks enters the game for D. Rose,,20,27
82,1,1:37.0,,E. Payton makes free throw 1 of 1,20,28
83,1,1:21.0,D. McDermott misses 2-pt hook shot from 8 ft,,20,28
84,1,1:19.0,,Defensive rebound by J. Smith,20,28
85,1,1:10.0,,A. Nicholson makes 2-pt layup from 2 ft,20,30
86,1,1:10.0,,Shooting foul by J. Holiday (drawn by A. Nicholson),20,30
87,1,1:10.0,,B. Jennings enters the game for E. Payton,20,30
88,1,1:10.0,,A. Nicholson makes free throw 1 of 1,20,31
89,1,0:51.0,D. McDermott misses 2-pt jump shot from 3 ft,,20,31
90,1,0:51.0,Offensive rebound by D. McDermott,,20,31
91,1,0:51.0,D. McDermott makes 2-pt layup from 3 ft,,22,31
92,1,0:42.0,,D. Marble makes 3-pt jump shot from 24 ft (assist by J. Smith),22,34
93,1,0:32.0,Turnover by D. McDermott (lost ball),,22,34
94,1,0:08.0,,J. Smith makes 2-pt jump shot from 20 ft,22,36
95,1,0:03.0,N. Mirotić misses 3-pt jump shot from 29 ft,,22,36
96,1,0:01.0,Offensive rebound by B. Portis,,22,36
97,1,0:00.0,B. Portis misses 2-pt jump shot from 4 ft,,22,36
98,1,0:00.0,Offensive rebound by Team,,22,36
99,2,11:48.0,Shooting foul by B. Jennings (drawn by J. Holiday),,22,36
100,2,11:48.0,J. Holiday makes free throw 1 of 2,,23,36
101,2,11:48.0,J. Holiday makes free throw 2 of 2,,24,36
102,2,11:35.0,,A. Nicholson makes 2-pt jump shot from 5 ft,24,38
103,2,11:19.0,B. Portis misses 2-pt jump shot from 18 ft,,24,38
104,2,11:17.0,,Defensive rebound by D. Marble,24,38
105,2,10:59.0,,D. Marble misses 2-pt jump shot from 7 ft,24,38
106,2,10:57.0,Defensive rebound by N. Mirotić,,24,38
107,2,10:50.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by A. Brooks),,27,38
108,2,10:27.0,,A. Nicholson misses 2-pt jump shot from 5 ft,27,38
109,2,10:25.0,Defensive rebound by Team,,27,38
110,2,10:16.0,D. McDermott misses 2-pt jump shot from 19 ft,,27,38
111,2,10:15.0,,Defensive rebound by C. Watson,27,38
112,2,10:08.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by C. Watson),27,40
113,2,10:00.0,A. Brooks misses 2-pt jump shot from 21 ft,,27,40
114,2,9:59.0,,Defensive rebound by B. Jennings,27,40
115,2,9:56.0,,C. Watson makes 2-pt layup from 2 ft (assist by B. Jennings),27,42
116,2,9:56.0,Chicago full timeout,,27,42
117,2,9:56.0,P. Gasol enters the game for N. Mirotić,,27,42
118,2,9:46.0,Turnover by A. Brooks (bad pass; steal by B. Jennings),,27,42
119,2,9:42.0,,B. Jennings makes 2-pt layup at rim,27,44
120,2,9:25.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by J. Holiday),,29,44
121,2,9:08.0,,Shooting foul by P. Gasol (drawn by A. Nicholson),29,44
122,2,9:08.0,,A. Nicholson misses free throw 1 of 2,29,44
123,2,9:08.0,,Offensive rebound by Team,29,44
124,2,9:08.0,,E. Fournier enters the game for D. Marble,29,44
125,2,9:08.0,J. Butler enters the game for J. Holiday,,29,44
126,2,9:08.0,,A. Nicholson makes free throw 2 of 2,29,45
127,2,8:50.0,Shooting foul by J. Smith (drawn by P. Gasol),,29,45
128,2,8:50.0,P. Gasol makes free throw 1 of 2,,30,45
129,2,8:50.0,P. Gasol misses free throw 2 of 2,,30,45
130,2,8:49.0,,Defensive rebound by A. Nicholson,30,45
131,2,8:36.0,,B. Jennings makes 2-pt jump shot from 14 ft,30,47
132,2,8:24.0,A. Brooks makes 2-pt layup from 2 ft,,32,47
133,2,8:09.0,,A. Nicholson misses 3-pt jump shot from 26 ft,32,47
134,2,8:08.0,,Offensive rebound by B. Jennings,32,47
135,2,7:58.0,,A. Nicholson misses 2-pt hook shot from 9 ft,32,47
136,2,7:57.0,Defensive rebound by J. Butler,,32,47
137,2,7:48.0,J. Butler makes 2-pt jump shot from 16 ft,,34,47
138,2,7:34.0,,B. Jennings misses 2-pt layup from 2 ft,34,47
139,2,7:32.0,Defensive rebound by P. Gasol,,34,47
140,2,7:23.0,A. Brooks misses 2-pt jump shot from 4 ft,,34,47
141,2,7:22.0,,Defensive rebound by A. Nicholson,34,47
142,2,7:03.0,,Turnover by C. Watson (bad pass),34,47
143,2,7:03.0,D. Rose enters the game for A. Brooks,,34,47
144,2,7:03.0,T. Gibson enters the game for B. Portis,,34,47
145,2,6:47.0,Shooting foul by J. Smith (drawn by J. Butler),,34,47
146,2,6:47.0,J. Butler misses free throw 1 of 2,,34,47
147,2,6:47.0,Offensive rebound by Team,,34,47
148,2,6:47.0,,D. Dedmon enters the game for J. Smith,34,47
149,2,6:47.0,,E. Payton enters the game for B. Jennings,34,47
150,2,6:47.0,,A. Gordon enters the game for A. Nicholson,34,47
151,2,6:47.0,J. Butler misses free throw 2 of 2,,34,47
152,2,6:45.0,,Defensive rebound by D. Dedmon,34,47
153,2,6:33.0,,E. Fournier misses 2-pt jump shot from 4 ft (block by J. Butler),34,47
154,2,6:30.0,Defensive rebound by J. Butler,,34,47
155,2,6:20.0,T. Gibson makes 2-pt layup from 1 ft (assist by P. Gasol),,36,47
156,2,6:03.0,,A. Gordon misses 2-pt jump shot from 20 ft,36,47
157,2,6:01.0,,Offensive rebound by A. Gordon,36,47
158,2,5:59.0,,A. Gordon makes 2-pt layup at rim,36,49
159,2,5:45.0,T. Gibson makes 2-pt layup from 1 ft (assist by P. Gasol),,38,49
160,2,5:36.0,,Personal foul by P. Gasol,38,49
161,2,5:36.0,Official timeout,,38,49
162,2,5:36.0,M. Dunleavy enters the game for D. McDermott,,38,49
163,2,5:28.0,,E. Fournier misses 3-pt jump shot from 25 ft,38,49
164,2,5:26.0,Defensive rebound by P. Gasol,,38,49
165,2,5:10.0,J. Butler makes 2-pt layup at rim (assist by P. Gasol),,40,49
166,2,4:47.0,,D. Dedmon makes 2-pt jump shot from 8 ft (assist by C. Watson),40,51
167,2,4:28.0,Turnover by D. Rose (lost ball),,40,51
168,2,4:14.0,,D. Dedmon makes 2-pt dunk at rim (assist by E. Payton),40,53
169,2,4:08.0,Personal foul by A. Gordon,,40,53
170,2,4:00.0,M. Dunleavy makes 2-pt layup at rim (assist by P. Gasol),,42,53
171,2,3:48.0,,C. Watson misses 3-pt jump shot from 25 ft,42,53
172,2,3:47.0,Defensive rebound by D. Rose,,42,53
173,2,3:35.0,M. Dunleavy misses 2-pt jump shot from 12 ft,,42,53
174,2,3:34.0,,Defensive rebound by D. Dedmon,42,53
175,2,3:27.0,,C. Watson makes 3-pt jump shot from 24 ft (assist by A. Gordon),42,56
176,2,3:09.0,M. Dunleavy misses 3-pt jump shot from 23 ft,,42,56
177,2,3:06.0,,Defensive rebound by Team,42,56
178,2,2:53.0,,E. Payton misses 2-pt jump shot from 11 ft,42,56
179,2,2:51.0,,Offensive rebound by D. Dedmon,42,56
180,2,2:51.0,,D. Dedmon makes 2-pt layup from 2 ft,42,58
181,2,2:40.0,J. Butler misses 2-pt jump shot from 13 ft,,42,58
182,2,2:38.0,,Defensive rebound by D. Dedmon,42,58
183,2,2:25.0,,D. Dedmon misses 2-pt hook shot from 6 ft,42,58
184,2,2:22.0,,Offensive rebound by D. Dedmon,42,58
185,2,2:15.0,,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),42,60
186,2,2:15.0,,Shooting foul by J. Butler (drawn by E. Fournier),42,60
187,2,2:15.0,,Orlando full timeout,42,60
188,2,2:15.0,,E. Fournier makes free throw 1 of 1,42,61
189,2,2:04.0,Shooting foul by E. Payton (drawn by D. Rose),,42,61
190,2,2:04.0,D. Rose misses free throw 1 of 2,,42,61
191,2,2:04.0,Offensive rebound by Team,,42,61
192,2,2:04.0,N. Mirotić enters the game for P. Gasol,,42,61
193,2,2:04.0,D. Rose misses free throw 2 of 2,,42,61
194,2,2:02.0,,Defensive rebound by D. Dedmon,42,61
195,2,1:42.0,,Turnover by E. Fournier (bad pass; steal by J. Butler),42,61
196,2,1:29.0,Shooting foul by D. Dedmon (drawn by M. Dunleavy),,42,61
197,2,1:29.0,M. Dunleavy makes free throw 1 of 2,,43,61
198,2,1:29.0,,D. Marble enters the game for E. Fournier,43,61
199,2,1:29.0,,A. Nicholson enters the game for C. Watson,43,61
200,2,1:29.0,B. Portis enters the game for T. Gibson,,43,61
201,2,1:29.0,,C. Watson enters the game for D. Dedmon,43,61
202,2,1:29.0,,M. Hezonja enters the game for A. Gordon,43,61
203,2,1:29.0,M. Dunleavy makes free throw 2 of 2,,44,61
204,2,1:11.0,,M. Hezonja makes 3-pt jump shot from 24 ft (assist by E. Payton),44,64
205,2,0:59.0,Personal foul by C. Watson,,44,64
206,2,0:59.0,J. Butler makes free throw 1 of 2,,45,64
207,2,0:59.0,J. Butler makes free throw 2 of 2,,46,64
208,2,0:48.0,,E. Payton makes 2-pt layup at rim,46,66
209,2,0:41.0,Shooting foul by D. Marble (drawn by N. Mirotić),,46,66
210,2,0:41.0,N. Mirotić makes free throw 1 of 2,,47,66
211,2,0:41.0,N. Mirotić misses free throw 2 of 2,,47,66
212,2,0:39.0,Offensive rebound by M. Dunleavy,,47,66
213,2,0:36.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),,50,66
214,2,0:29.0,,E. Payton makes 2-pt jump shot from 5 ft,50,68
215,2,0:15.0,D. Rose misses 2-pt layup from 3 ft (block by E. Payton),,50,68
216,2,0:15.0,Offensive rebound by D. Rose,,50,68
217,2,0:14.0,Turnover by D. Rose (traveling),,50,68
218,2,0:02.0,,C. Watson misses 2-pt layup at rim,50,68
219,2,0:01.0,Defensive rebound by N. Mirotić,,50,68
220,2,0:00.0,N. Mirotić misses 3-pt jump shot from 58 ft,,50,68
221,2,0:00.0,Offensive rebound by Team,,50,68
222,3,11:40.0,P. Gasol misses 2-pt jump shot from 12 ft,,50,68
223,3,11:39.0,,Defensive rebound by D. Dedmon,50,68
224,3,11:21.0,,E. Payton misses 2-pt jump shot from 7 ft,50,68
225,3,11:19.0,Defensive rebound by P. Gasol,,50,68
226,3,11:12.0,M. Dunleavy makes 3-pt jump shot from 22 ft (assist by J. Butler),,53,68
227,3,11:03.0,Offensive charge foul by M. Hezonja (drawn by M. Dunleavy),,53,68
228,3,11:03.0,,Turnover by M. Hezonja (offensive foul),53,68
229,3,10:53.0,Turnover by D. Rose (lost ball),,53,68
230,3,10:48.0,,Personal foul by M. Dunleavy,53,68
231,3,10:40.0,,M. Hezonja misses 2-pt jump shot from 12 ft,53,68
232,3,10:38.0,,Offensive rebound by D. Dedmon,53,68
233,3,10:38.0,,D. Dedmon misses 2-pt dunk at rim,53,68
234,3,10:37.0,,Offensive rebound by E. Payton,53,68
235,3,10:34.0,,Turnover by E. Payton (traveling),53,68
236,3,10:18.0,J. Butler misses 2-pt jump shot from 18 ft,,53,68
237,3,10:14.0,Offensive rebound by Team,,53,68
238,3,10:07.0,T. Gibson makes 2-pt hook shot from 2 ft (assist by P. Gasol),,55,68
239,3,9:55.0,,Turnover by D. Dedmon (bad pass),55,68
240,3,9:35.0,D. Rose misses 3-pt jump shot from 24 ft,,55,68
241,3,9:33.0,,Defensive rebound by A. Gordon,55,68
242,3,9:27.0,,E. Payton makes 2-pt jump shot from 3 ft,55,70
243,3,9:09.0,Personal block foul by E. Fournier,,55,70
244,3,8:54.0,P. Gasol makes 2-pt jump shot from 12 ft (assist by D. Rose),,57,70
245,3,8:31.0,,Offensive foul by A. Gordon (drawn by D. Rose),57,70
246,3,8:31.0,,Turnover by A. Gordon (offensive foul),57,70
247,3,8:07.0,D. Rose misses 2-pt layup from 1 ft (block by M. Hezonja),,57,70
248,3,8:03.0,,Defensive rebound by M. Hezonja,57,70
249,3,8:01.0,,Turnover by D. Dedmon (offensive goaltending),57,70
250,3,7:52.0,Personal foul by A. Gordon,,57,70
251,3,7:52.0,,Technical foul by A. Gordon,57,70
252,3,7:52.0,M. Dunleavy makes technical free throw,,58,70
253,3,7:42.0,Turnover by P. Gasol (bad pass; steal by A. Gordon),,58,70
254,3,7:37.0,,E. Fournier makes 2-pt layup at rim (assist by A. Gordon),58,72
255,3,7:30.0,Personal foul by D. Dedmon,,58,72
256,3,7:18.0,P. Gasol misses 3-pt jump shot from 25 ft,,58,72
257,3,7:16.0,Offensive rebound by T. Gibson,,58,72
258,3,7:15.0,T. Gibson makes 2-pt layup from 1 ft,,60,72
259,3,7:04.0,,D. Dedmon makes 2-pt layup at rim (assist by A. Gordon),60,74
260,3,6:47.0,D. Rose makes 3-pt jump shot from 24 ft (assist by T. Gibson),,63,74
261,3,6:20.0,,D. Dedmon misses 2-pt jump shot from 17 ft,63,74
262,3,6:19.0,Defensive rebound by J. Butler,,63,74
263,3,6:08.0,J. Butler makes 2-pt jump shot from 12 ft (assist by P. Gasol),,65,74
264,3,6:07.0,,Orlando full timeout,65,74
265,3,5:52.0,,E. Fournier makes 2-pt layup from 1 ft (assist by A. Gordon),65,76
266,3,5:30.0,J. Butler misses 3-pt jump shot from 22 ft,,65,76
267,3,5:28.0,Offensive rebound by P. Gasol,,65,76
268,3,5:28.0,P. Gasol misses 2-pt layup from 1 ft,,65,76
269,3,5:26.0,Offensive rebound by T. Gibson,,65,76
270,3,5:21.0,D. Rose misses 3-pt jump shot from 24 ft,,65,76
271,3,5:20.0,,Defensive rebound by D. Dedmon,65,76
272,3,5:07.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by D. Dedmon),65,79
273,3,4:55.0,T. Gibson makes 2-pt dunk at rim (assist by P. Gasol),,67,79
274,3,4:30.0,,E. Fournier misses 2-pt layup from 1 ft,67,79
275,3,4:29.0,Defensive rebound by P. Gasol,,67,79
276,3,4:14.0,Personal foul by D. Dedmon,,67,79
277,3,4:14.0,N. Mirotić enters the game for P. Gasol,,67,79
278,3,4:14.0,,J. Smith enters the game for D. Dedmon,67,79
279,3,3:59.0,D. Rose makes 2-pt hook shot from 6 ft (assist by M. Dunleavy),,69,79
280,3,3:46.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by E. Payton),69,81
281,3,3:33.0,,Violation by J. Smith (kicked ball),69,81
282,3,3:24.0,Turnover by M. Dunleavy (dbl dribble),,69,81
283,3,3:14.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),69,83
284,3,2:56.0,D. Rose misses 3-pt jump shot from 23 ft,,69,83
285,3,2:55.0,,Defensive rebound by A. Gordon,69,83
286,3,2:50.0,,A. Gordon misses 2-pt layup from 1 ft,69,83
287,3,2:48.0,,Offensive rebound by A. Gordon,69,83
288,3,2:48.0,,A. Gordon makes 2-pt layup at rim,69,85
289,3,2:48.0,Chicago full timeout,,69,85
290,3,2:48.0,D. McDermott enters the game for M. Dunleavy,,69,85
291,3,2:30.0,Turnover by N. Mirotić (lost ball; steal by M. Hezonja),,69,85
292,3,2:12.0,,E. Fournier misses 3-pt jump shot from 25 ft,69,85
293,3,2:11.0,Defensive rebound by D. McDermott,,69,85
294,3,1:57.0,Turnover by J. Butler (lost ball; steal by A. Gordon),,69,85
295,3,1:54.0,,E. Fournier makes 2-pt layup from 1 ft (assist by A. Gordon),69,87
296,3,1:32.0,N. Mirotić misses 3-pt jump shot from 27 ft,,69,87
297,3,1:31.0,,Defensive rebound by E. Payton,69,87
298,3,1:16.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by M. Hezonja),69,89
299,3,0:57.0,T. Gibson misses 2-pt jump shot from 6 ft,,69,89
300,3,0:54.0,Offensive rebound by Team,,69,89
301,3,0:54.0,,D. Marble enters the game for E. Fournier,69,89
302,3,0:54.0,,A. Nicholson enters the game for A. Gordon,69,89
303,3,0:54.0,B. Portis enters the game for T. Gibson,,69,89
304,3,0:54.0,J. Holiday enters the game for J. Butler,,69,89
305,3,0:43.0,N. Mirotić misses 3-pt jump shot from 25 ft,,69,89
306,3,0:40.0,Offensive rebound by D. McDermott,,69,89
307,3,0:39.0,D. McDermott makes 2-pt jump shot from 14 ft,,71,89
308,3,0:29.0,,Personal foul by J. Holiday,71,89
309,3,0:19.0,,A. Nicholson misses 2-pt hook shot from 8 ft,71,89
310,3,0:17.0,,Offensive rebound by J. Smith,71,89
311,3,0:03.0,,J. Smith misses 2-pt jump shot from 18 ft,71,89
312,3,0:00.0,,Offensive rebound by D. Marble,71,89
313,4,11:46.0,,A. Nicholson makes 2-pt hook shot from 3 ft (assist by B. Jennings),71,91
314,4,11:31.0,J. Holiday misses 3-pt jump shot from 25 ft,,71,91
315,4,11:30.0,,Defensive rebound by D. Marble,71,91
316,4,11:20.0,,A. Nicholson misses 3-pt jump shot from 27 ft,71,91
317,4,11:19.0,Defensive rebound by J. Holiday,,71,91
318,4,11:07.0,B. Portis misses 2-pt jump shot from 15 ft,,71,91
319,4,11:06.0,,Defensive rebound by D. Marble,71,91
320,4,10:56.0,,Personal foul by B. Portis,71,91
321,4,10:49.0,,A. Nicholson misses 2-pt hook shot from 7 ft,71,91
322,4,10:48.0,Defensive rebound by B. Portis,,71,91
323,4,10:37.0,D. McDermott misses 2-pt jump shot from 4 ft (block by A. Nicholson),,71,91
324,4,10:35.0,Offensive rebound by B. Portis,,71,91
325,4,10:32.0,B. Portis misses 2-pt jump shot from 12 ft,,71,91
326,4,10:31.0,,Defensive rebound by B. Jennings,71,91
327,4,10:23.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by B. Jennings),71,93
328,4,10:10.0,N. Mirotić misses 3-pt jump shot from 24 ft,,71,93
329,4,10:08.0,,Defensive rebound by D. Marble,71,93
330,4,10:08.0,,Personal foul by B. Portis,71,93
331,4,9:54.0,,A. Nicholson makes 2-pt hook shot from 5 ft (assist by B. Jennings),71,95
332,4,9:37.0,B. Portis misses 2-pt jump shot from 8 ft,,71,95
333,4,9:36.0,,Defensive rebound by A. Nicholson,71,95
334,4,9:29.0,,B. Jennings makes 3-pt jump shot from 24 ft,71,98
335,4,9:28.0,Chicago full timeout,,71,98
336,4,9:28.0,C. Felício enters the game for B. Portis,,71,98
337,4,9:11.0,N. Mirotić misses 3-pt jump shot from 25 ft,,71,98
338,4,9:09.0,,Defensive rebound by C. Watson,71,98
339,4,8:55.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by B. Jennings),71,100
340,4,8:39.0,D. McDermott misses 2-pt jump shot from 14 ft,,71,100
341,4,8:38.0,,Defensive rebound by A. Nicholson,71,100
342,4,8:14.0,,J. Smith misses 2-pt jump shot from 19 ft,71,100
343,4,8:13.0,Defensive rebound by C. Felício,,71,100
344,4,8:04.0,,Offensive charge foul by C. Felício (drawn by J. Smith),71,100
345,4,8:04.0,Turnover by C. Felício (offensive foul),,71,100
346,4,7:40.0,,B. Jennings misses 2-pt jump shot from 10 ft,71,100
347,4,7:39.0,Defensive rebound by C. Felício,,71,100
348,4,7:25.0,C. Felício misses 2-pt jump shot from 20 ft,,71,100
349,4,7:24.0,,Defensive rebound by D. Marble,71,100
350,4,7:14.0,,Turnover by J. Smith (bad pass),71,100
351,4,7:03.0,D. McDermott makes 3-pt jump shot from 27 ft (assist by A. Brooks),,74,100
352,4,6:47.0,,D. Marble misses 2-pt jump shot from 14 ft,74,100
353,4,6:45.0,Defensive rebound by C. Felício,,74,100
354,4,6:28.0,A. Brooks makes 2-pt jump shot from 9 ft,,76,100
355,4,6:11.0,,A. Nicholson misses 3-pt jump shot from 24 ft,76,100
356,4,6:10.0,Defensive rebound by N. Mirotić,,76,100
357,4,5:56.0,Personal foul by A. Nicholson,,76,100
358,4,5:56.0,Official timeout,,76,100
359,4,5:56.0,B. Portis enters the game for N. Mirotić,,76,100
360,4,5:56.0,T. Snell enters the game for D. McDermott,,76,100
361,4,5:46.0,C. Felício makes 2-pt layup from 1 ft (assist by J. Holiday),,78,100
362,4,5:30.0,,C. Watson misses 2-pt jump shot from 19 ft,78,100
363,4,5:29.0,Defensive rebound by B. Portis,,78,100
364,4,5:20.0,A. Brooks makes 2-pt hook shot from 6 ft,,80,100
365,4,5:08.0,,Shooting foul by J. Holiday (drawn by D. Marble),80,100
366,4,5:08.0,,D. Marble makes 2-pt layup from 1 ft (assist by J. Smith),80,102
367,4,5:08.0,,S. Napier enters the game for B. Jennings,80,102
368,4,5:08.0,,D. Marble makes free throw 1 of 1,80,103
369,4,4:52.0,T. Snell misses 3-pt jump shot from 26 ft,,80,103
370,4,4:50.0,,Defensive rebound by C. Watson,80,103
371,4,4:36.0,,D. Marble misses 3-pt jump shot from 25 ft,80,103
372,4,4:35.0,Defensive rebound by B. Portis,,80,103
373,4,4:26.0,J. Holiday misses 2-pt layup at rim (block by J. Smith),,80,103
374,4,4:24.0,,Defensive rebound by J. Smith,80,103
375,4,4:18.0,,Turnover by S. Napier (traveling),80,103
376,4,4:10.0,Turnover by A. Brooks (lost ball),,80,103
377,4,3:44.0,,J. Smith misses 3-pt jump shot from 22 ft,80,103
378,4,3:44.0,,Offensive rebound by A. Nicholson,80,103
379,4,3:42.0,,Personal foul by T. Snell,80,103
380,4,3:42.0,,A. Nicholson makes free throw 1 of 2,80,104
381,4,3:42.0,,A. Nicholson misses free throw 2 of 2,80,104
382,4,3:41.0,,Offensive rebound by A. Nicholson,80,104
383,4,3:37.0,,S. Napier misses 3-pt jump shot from 25 ft,80,104
384,4,3:35.0,Defensive rebound by C. Felício,,80,104
385,4,3:27.0,B. Portis misses 2-pt jump shot from 17 ft,,80,104
386,4,3:26.0,,Defensive rebound by C. Watson,80,104
387,4,3:14.0,,S. Napier misses 2-pt layup from 2 ft,80,104
388,4,3:12.0,Defensive rebound by C. Felício,,80,104
389,4,3:05.0,T. Snell misses 2-pt dunk at rim,,80,104
