,QUARTER,TIME_REMAINING,ORLANDO_ACTION,OKLAHOMA CITY_ACTION,ORLANDO_SCORE,OKLAHOMA CITY_SCORE
32,1,6:57.0,,K. Durant makes free throw 1 of 2,8,11
33,1,6:57.0,,K. Durant makes free throw 2 of 2,8,12
34,1,6:41.0,T. Harris misses 2-pt layup from 4 ft (block by K. Durant),,8,12
35,1,6:41.0,Offensive rebound by Team,,8,12
36,1,6:34.0,T. Harris makes 2-pt jump shot from 19 ft (assist by M. Hezonja),,10,12
37,1,6:20.0,,S. Adams misses 2-pt dunk at rim,10,12
38,1,6:18.0,,Offensive rebound by S. Adams,10,12
39,1,6:17.0,,S. Adams makes 2-pt layup from 1 ft,10,14
40,1,6:03.0,M. Hezonja misses 2-pt jump shot from 9 ft,,10,14
41,1,6:02.0,,Defensive rebound by S. Ibaka,10,14
42,1,5:59.0,,K. Durant misses 3-pt jump shot from 25 ft,10,14
43,1,5:57.0,Defensive rebound by A. Gordon,,10,14
44,1,5:48.0,V. Oladipo misses 2-pt jump shot from 17 ft,,10,14
45,1,5:48.0,,Defensive rebound by S. Adams,10,14
46,1,5:40.0,,S. Ibaka makes 2-pt jump shot from 13 ft (assist by R. Westbrook),10,16
47,1,5:21.0,Personal foul by S. Adams (drawn by N. Vučević),,10,16
48,1,5:21.0,,Oklahoma City full timeout,10,16
49,1,5:10.0,N. Vučević makes 2-pt jump shot from 12 ft,,12,16
50,1,4:56.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),12,18
51,1,4:48.0,V. Oladipo makes 2-pt jump shot from 23 ft,,14,18
52,1,4:34.0,,R. Westbrook makes 2-pt jump shot from 11 ft,14,20
53,1,4:21.0,M. Hezonja makes 3-pt jump shot from 26 ft (assist by T. Harris),,17,20
54,1,4:07.0,,K. Durant makes 2-pt jump shot from 14 ft (assist by R. Westbrook),17,22
55,1,3:47.0,N. Vučević misses 2-pt hook shot from 4 ft,,17,22
56,1,3:47.0,,Defensive rebound by S. Ibaka,17,22
57,1,3:34.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by K. Durant),17,24
58,1,3:25.0,V. Oladipo makes 2-pt jump shot from 14 ft,,19,24
59,1,3:11.0,,S. Ibaka makes 2-pt jump shot from 14 ft (assist by R. Westbrook),19,26
60,1,2:51.0,V. Oladipo makes 2-pt dunk at rim,,21,26
61,1,2:26.0,,R. Westbrook makes 2-pt layup at rim (assist by K. Durant),21,28
62,1,2:14.0,N. Vučević makes 2-pt jump shot from 20 ft (assist by V. Oladipo),,23,28
63,1,1:54.0,,K. Durant misses 2-pt jump shot from 5 ft,23,28
64,1,1:53.0,Defensive rebound by A. Gordon,,23,28
65,1,1:45.0,A. Gordon misses 2-pt layup from 1 ft,,23,28
66,1,1:45.0,Offensive rebound by T. Harris,,23,28
67,1,1:43.0,T. Harris misses 2-pt layup from 1 ft (block by S. Ibaka),,23,28
68,1,1:40.0,Offensive rebound by A. Gordon,,23,28
69,1,1:40.0,A. Gordon makes 2-pt layup from 1 ft,,25,28
70,1,1:33.0,,Oklahoma City full timeout,25,28
71,1,1:33.0,,K. Singler enters the game for S. Ibaka,25,28
72,1,1:33.0,,C. Payne enters the game for S. Adams,25,28
73,1,1:33.0,,E. Freedom enters the game for R. Westbrook,25,28
74,1,1:33.0,E. Fournier enters the game for T. Harris,,25,28
75,1,1:33.0,C. Frye enters the game for A. Gordon,,25,28
76,1,1:33.0,J. Smith enters the game for N. Vučević,,25,28
77,1,1:22.0,,K. Singler misses 3-pt jump shot from 22 ft,25,28
78,1,1:20.0,,Offensive rebound by E. Freedom,25,28
79,1,1:12.0,,Shooting foul by E. Fournier (drawn by K. Durant),25,28
80,1,1:12.0,,K. Durant makes free throw 1 of 2,25,29
81,1,1:12.0,T. Harris enters the game for V. Oladipo,,25,29
82,1,1:12.0,,K. Durant makes free throw 2 of 2,25,30
83,1,0:59.0,C. Frye misses 2-pt jump shot from 4 ft,,25,30
84,1,0:58.0,Offensive rebound by J. Smith,,25,30
85,1,0:56.0,J. Smith makes 2-pt layup at rim,,27,30
86,1,0:45.0,,C. Payne makes 2-pt jump shot from 16 ft,27,32
87,1,0:24.0,T. Harris makes 2-pt layup from 1 ft,,29,32
88,1,0:04.0,,Turnover by K. Durant (lost ball; steal by J. Smith),29,32
89,1,0:00.0,M. Hezonja makes 3-pt jump shot from 24 ft,,32,32
90,2,11:48.0,,Shooting foul by J. Smith (drawn by C. Payne),32,32
91,2,11:48.0,,C. Payne makes free throw 1 of 2,32,33
92,2,11:48.0,,C. Payne makes free throw 2 of 2,32,34
93,2,11:31.0,M. Hezonja misses 2-pt jump shot from 17 ft,,32,34
94,2,11:31.0,,Defensive rebound by E. Freedom,32,34
95,2,11:25.0,,Offensive foul by D. Waiters (drawn by T. Harris),32,34
96,2,11:25.0,,Turnover by D. Waiters (offensive foul),32,34
97,2,11:25.0,,S. Adams enters the game for D. Waiters,32,34
98,2,11:12.0,E. Fournier makes 2-pt layup from 1 ft,,34,34
99,2,10:59.0,,K. Singler makes 2-pt jump shot from 12 ft (assist by C. Payne),34,36
100,2,10:38.0,Shooting foul by K. Singler (drawn by E. Fournier),,34,36
101,2,10:38.0,E. Fournier makes free throw 1 of 2,,35,36
102,2,10:38.0,V. Oladipo enters the game for T. Harris,,35,36
103,2,10:38.0,E. Fournier makes free throw 2 of 2,,36,36
104,2,10:27.0,,A. Morrow makes 3-pt jump shot from 25 ft (assist by C. Payne),36,39
105,2,10:06.0,J. Smith makes 2-pt jump shot from 19 ft (assist by E. Fournier),,38,39
106,2,9:50.0,,K. Singler makes 3-pt jump shot from 22 ft (assist by C. Payne),38,42
107,2,9:37.0,M. Hezonja makes 3-pt jump shot from 23 ft (assist by C. Frye),,41,42
108,2,9:22.0,,A. Morrow misses 2-pt jump shot from 6 ft,41,42
109,2,9:21.0,,Offensive rebound by E. Freedom,41,42
110,2,9:21.0,,E. Freedom makes 2-pt layup from 1 ft,41,44
111,2,9:12.0,C. Frye misses 3-pt jump shot from 24 ft,,41,44
112,2,9:11.0,Offensive rebound by M. Hezonja,,41,44
113,2,8:57.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by C. Frye),,44,44
114,2,8:36.0,,Personal foul by C. Frye (drawn by E. Freedom),44,44
115,2,8:36.0,Official timeout,,44,44
116,2,8:36.0,,R. Westbrook enters the game for E. Freedom,44,44
117,2,8:36.0,,S. Ibaka enters the game for C. Payne,44,44
118,2,8:36.0,E. Payton enters the game for M. Hezonja,,44,44
119,2,8:31.0,,R. Westbrook makes 2-pt layup from 1 ft,44,46
120,2,8:12.0,J. Smith makes 2-pt jump shot from 12 ft (assist by E. Payton),,46,46
121,2,7:58.0,,R. Westbrook misses 2-pt jump shot from 13 ft,46,46
122,2,7:57.0,Defensive rebound by C. Frye,,46,46
123,2,7:45.0,V. Oladipo misses 2-pt layup from 1 ft,,46,46
124,2,7:43.0,Offensive rebound by J. Smith,,46,46
125,2,7:43.0,J. Smith misses 2-pt layup from 1 ft,,46,46
126,2,7:43.0,,Defensive rebound by S. Adams,46,46
127,2,7:39.0,,Flagrant foul type 1 by J. Smith (drawn by S. Adams),46,46
128,2,7:39.0,,S. Adams makes flagrant free throw 1 of 2,46,47
129,2,7:39.0,,S. Adams misses flagrant free throw 2 of 2,46,47
130,2,7:39.0,,Offensive rebound by Team,46,47
131,2,7:39.0,N. Vučević enters the game for J. Smith,,46,47
132,2,7:33.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),46,49
133,2,7:21.0,Shooting foul by K. Singler (drawn by V. Oladipo),,46,49
134,2,7:21.0,V. Oladipo makes free throw 1 of 2,,47,49
135,2,7:21.0,V. Oladipo makes free throw 2 of 2,,48,49
136,2,7:08.0,,A. Morrow misses 2-pt jump shot from 16 ft,48,49
137,2,7:07.0,,Offensive rebound by S. Ibaka,48,49
138,2,7:00.0,,A. Morrow makes 2-pt jump shot from 16 ft (assist by R. Westbrook),48,51
139,2,6:56.0,Turnover by N. Vučević (bad pass; steal by K. Singler),,48,51
140,2,6:52.0,,A. Morrow misses 2-pt layup from 1 ft,48,51
141,2,6:51.0,,Offensive rebound by R. Westbrook,48,51
142,2,6:38.0,,A. Morrow misses 3-pt jump shot from 24 ft,48,51
143,2,6:38.0,Defensive rebound by C. Frye,,48,51
144,2,6:28.0,E. Payton misses 2-pt jump shot from 4 ft (block by S. Ibaka),,48,51
145,2,6:26.0,Offensive rebound by C. Frye,,48,51
146,2,6:24.0,C. Frye misses 3-pt jump shot from 23 ft,,48,51
147,2,6:23.0,,Defensive rebound by R. Westbrook,48,51
148,2,6:17.0,,A. Morrow misses 3-pt jump shot from 22 ft,48,51
149,2,6:17.0,,Offensive rebound by R. Westbrook,48,51
150,2,6:09.0,,Def 3 sec tech foul by V. Oladipo,48,51
151,2,6:09.0,,R. Westbrook makes technical free throw,48,52
152,2,6:09.0,,D. Waiters enters the game for A. Morrow,48,52
153,2,6:09.0,,K. Durant enters the game for K. Singler,48,52
154,2,6:09.0,A. Gordon enters the game for C. Frye,,48,52
155,2,6:03.0,,K. Durant misses 2-pt jump shot from 5 ft,48,52
156,2,6:03.0,,Offensive rebound by S. Adams,48,52
157,2,5:59.0,,S. Ibaka misses 3-pt jump shot from 24 ft,48,52
158,2,5:59.0,Defensive rebound by E. Fournier,,48,52
159,2,5:54.0,Turnover by E. Fournier (bad pass; steal by R. Westbrook),,48,52
160,2,5:50.0,,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),48,54
161,2,5:29.0,E. Fournier misses 3-pt jump shot from 25 ft,,48,54
162,2,5:28.0,,Defensive rebound by R. Westbrook,48,54
163,2,5:10.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by S. Ibaka),48,57
164,2,5:03.0,Orlando full timeout,,48,57
165,2,5:03.0,,E. Freedom enters the game for S. Adams,48,57
166,2,5:03.0,T. Harris enters the game for E. Fournier,,48,57
167,2,4:45.0,E. Payton makes 2-pt jump shot from 14 ft (assist by N. Vučević),,50,57
168,2,4:27.0,,Turnover by S. Ibaka (bad pass; steal by V. Oladipo),50,57
169,2,4:13.0,A. Gordon misses 2-pt jump shot from 18 ft,,50,57
170,2,4:12.0,,Defensive rebound by D. Waiters,50,57
171,2,4:08.0,Offensive charge foul by K. Durant (drawn by V. Oladipo),,50,57
172,2,4:08.0,,Turnover by K. Durant (offensive foul),50,57
173,2,3:58.0,V. Oladipo makes 2-pt layup from 1 ft (assist by E. Payton),,52,57
174,2,3:44.0,,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),52,59
175,2,3:37.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),,54,59
176,2,3:08.0,,S. Ibaka misses 2-pt jump shot from 14 ft,54,59
177,2,3:07.0,Defensive rebound by T. Harris,,54,59
178,2,2:59.0,T. Harris makes 2-pt dunk at rim,,56,59
179,2,2:55.0,,Oklahoma City full timeout,56,59
180,2,2:44.0,,K. Durant makes 2-pt jump shot from 13 ft,56,61
181,2,2:30.0,V. Oladipo makes 2-pt jump shot from 18 ft,,58,61
182,2,2:13.0,,D. Waiters misses 3-pt jump shot from 22 ft,58,61
183,2,2:12.0,,Offensive rebound by R. Westbrook,58,61
184,2,2:02.0,,D. Waiters misses 2-pt layup at rim,58,61
185,2,2:02.0,,Offensive rebound by E. Freedom,58,61
186,2,1:58.0,,E. Freedom misses 2-pt layup from 1 ft (block by N. Vučević),58,61
187,2,1:57.0,Defensive rebound by E. Payton,,58,61
188,2,1:54.0,N. Vučević misses 2-pt layup from 2 ft (block by S. Ibaka),,58,61
189,2,1:53.0,,Defensive rebound by E. Freedom,58,61
190,2,1:48.0,,Shooting foul by V. Oladipo (drawn by D. Waiters),58,61
191,2,1:48.0,Violation by Team (delay of game),,58,61
192,2,1:48.0,,D. Waiters misses free throw 1 of 2,58,61
193,2,1:48.0,,Offensive rebound by Team,58,61
194,2,1:48.0,,S. Adams enters the game for E. Freedom,58,61
195,2,1:48.0,,D. Waiters misses free throw 2 of 2,58,61
196,2,1:48.0,,Offensive rebound by Team,58,61
197,2,1:48.0,Personal foul by S. Adams (drawn by N. Vučević),,58,61
198,2,1:48.0,,Personal foul by N. Vučević,58,61
199,2,1:48.0,M. Hezonja enters the game for E. Payton,,58,61
200,2,1:41.0,,R. Westbrook misses 3-pt jump shot from 25 ft,58,61
201,2,1:41.0,Defensive rebound by Team,,58,61
202,2,1:41.0,,Loose ball foul by S. Adams (drawn by N. Vučević),58,61
203,2,1:41.0,,E. Freedom enters the game for S. Adams,58,61
204,2,1:27.0,V. Oladipo makes 3-pt jump shot from 22 ft (assist by M. Hezonja),,61,61
205,2,1:12.0,,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),61,63
206,2,0:55.0,A. Gordon misses 2-pt jump shot from 7 ft,,61,63
207,2,0:54.0,,Defensive rebound by Team,61,63
208,2,0:46.0,,R. Westbrook misses 2-pt layup from 1 ft,61,63
209,2,0:46.0,Defensive rebound by Team,,61,63
210,2,0:31.0,N. Vučević makes 2-pt jump shot from 4 ft (assist by M. Hezonja),,63,63
211,2,0:11.0,,R. Westbrook makes 2-pt layup at rim,63,65
212,2,0:11.0,,Shooting foul by N. Vučević (drawn by R. Westbrook),63,65
213,2,0:11.0,C. Frye enters the game for A. Gordon,,63,65
214,2,0:11.0,,K. Singler enters the game for E. Freedom,63,65
215,2,0:11.0,,R. Westbrook makes free throw 1 of 1,63,66
216,2,0:01.0,Shooting foul by S. Ibaka (drawn by V. Oladipo),,63,66
217,2,0:01.0,V. Oladipo makes free throw 1 of 2,,64,66
218,2,0:01.0,V. Oladipo makes free throw 2 of 2,,65,66
219,3,11:41.0,,Turnover by S. Adams (lost ball),65,66
220,3,11:22.0,A. Gordon misses 3-pt jump shot from 22 ft,,65,66
221,3,11:21.0,,Defensive rebound by R. Westbrook,65,66
222,3,11:14.0,,K. Durant misses 3-pt jump shot from 24 ft,65,66
223,3,11:14.0,Defensive rebound by V. Oladipo,,65,66
224,3,10:56.0,Shooting foul by D. Waiters (drawn by V. Oladipo),,65,66
225,3,10:56.0,V. Oladipo makes free throw 1 of 2,,66,66
226,3,10:56.0,V. Oladipo makes free throw 2 of 2,,67,66
227,3,10:42.0,,K. Durant makes 2-pt jump shot from 14 ft,67,68
228,3,10:33.0,E. Payton misses 2-pt jump shot from 7 ft,,67,68
229,3,10:32.0,Offensive rebound by T. Harris,,67,68
230,3,10:18.0,V. Oladipo makes 2-pt layup from 1 ft,,69,68
231,3,9:58.0,,K. Durant misses 2-pt jump shot from 16 ft,69,68
232,3,9:57.0,Defensive rebound by V. Oladipo,,69,68
233,3,9:47.0,T. Harris makes 3-pt jump shot from 22 ft (assist by E. Payton),,72,68
234,3,9:30.0,,Shooting foul by V. Oladipo (drawn by D. Waiters),72,68
235,3,9:30.0,,D. Waiters makes free throw 1 of 3,72,69
236,3,9:30.0,,D. Waiters makes free throw 2 of 3,72,70
237,3,9:30.0,,D. Waiters makes free throw 3 of 3,72,71
238,3,9:09.0,N. Vučević misses 2-pt jump shot from 7 ft,,72,71
239,3,9:08.0,Offensive rebound by A. Gordon,,72,71
240,3,9:08.0,A. Gordon misses 2-pt layup from 2 ft,,72,71
241,3,9:08.0,,Defensive rebound by R. Westbrook,72,71
242,3,9:04.0,,D. Waiters makes 2-pt layup from 1 ft (assist by R. Westbrook),72,73
243,3,9:04.0,,Shooting foul by V. Oladipo (drawn by D. Waiters),72,73
244,3,9:04.0,,D. Waiters makes free throw 1 of 1,72,74
245,3,8:53.0,N. Vučević makes 2-pt hook shot from 6 ft (assist by E. Payton),,74,74
246,3,8:41.0,,Shooting foul by E. Payton (drawn by R. Westbrook),74,74
247,3,8:41.0,,R. Westbrook makes free throw 1 of 2,74,75
248,3,8:41.0,,R. Westbrook makes free throw 2 of 2,74,76
249,3,8:31.0,T. Harris makes 2-pt layup at rim (assist by E. Payton),,76,76
250,3,8:06.0,,K. Durant misses 2-pt layup from 1 ft,76,76
251,3,8:06.0,Defensive rebound by T. Harris,,76,76
252,3,7:57.0,E. Payton misses 2-pt jump shot from 3 ft,,76,76
253,3,7:55.0,Offensive rebound by N. Vučević,,76,76
254,3,7:55.0,N. Vučević misses 2-pt layup from 2 ft,,76,76
255,3,7:55.0,,Defensive rebound by R. Westbrook,76,76
256,3,7:48.0,,S. Ibaka misses 3-pt jump shot from 25 ft,76,76
257,3,7:47.0,Defensive rebound by V. Oladipo,,76,76
258,3,7:42.0,Shooting foul by S. Ibaka (drawn by T. Harris),,76,76
259,3,7:42.0,,Oklahoma City full timeout,76,76
260,3,7:42.0,T. Harris misses free throw 1 of 2,,76,76
261,3,7:42.0,Offensive rebound by Team,,76,76
262,3,7:42.0,T. Harris misses free throw 2 of 2,,76,76
263,3,7:41.0,,Defensive rebound by S. Adams,76,76
264,3,7:18.0,,S. Adams misses 2-pt hook shot from 9 ft,76,76
265,3,7:17.0,Defensive rebound by T. Harris,,76,76
266,3,7:12.0,V. Oladipo makes 2-pt layup at rim (assist by T. Harris),,78,76
267,3,7:03.0,,R. Westbrook makes 2-pt jump shot from 10 ft,78,78
268,3,6:42.0,E. Payton makes 2-pt layup at rim (assist by V. Oladipo),,80,78
269,3,6:31.0,,Turnover by K. Durant (lost ball),80,78
270,3,6:12.0,V. Oladipo makes 3-pt jump shot from 22 ft (assist by A. Gordon),,83,78
271,3,5:59.0,,R. Westbrook misses 2-pt layup from 1 ft,83,78
272,3,5:58.0,Defensive rebound by E. Payton,,83,78
273,3,5:57.0,Personal foul by R. Westbrook (drawn by E. Payton),,83,78
274,3,5:45.0,V. Oladipo misses 3-pt jump shot from 23 ft,,83,78
275,3,5:45.0,,Defensive rebound by Team,83,78
276,3,5:45.0,Technical foul by V. Oladipo,,83,78
277,3,5:45.0,,K. Durant misses technical free throw,83,78
278,3,5:45.0,,Offensive rebound by Team,83,78
279,3,5:34.0,,Turnover by S. Adams (bad pass),83,78
280,3,5:19.0,N. Vučević misses 2-pt jump shot from 19 ft,,83,78
281,3,5:18.0,Offensive rebound by A. Gordon,,83,78
282,3,5:18.0,A. Gordon misses 2-pt dunk at rim,,83,78
283,3,5:17.0,,Defensive rebound by R. Westbrook,83,78
284,3,5:12.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),83,81
285,3,5:05.0,Turnover by E. Payton (lost ball; steal by R. Westbrook),,83,81
286,3,5:01.0,,D. Waiters misses 3-pt jump shot from 24 ft,83,81
287,3,4:58.0,,Offensive rebound by R. Westbrook,83,81
288,3,4:50.0,,D. Waiters misses 2-pt layup from 1 ft (block by V. Oladipo),83,81
289,3,4:49.0,Defensive rebound by E. Payton,,83,81
290,3,4:43.0,V. Oladipo misses 2-pt jump shot from 16 ft,,83,81
291,3,4:42.0,,Defensive rebound by Team,83,81
292,3,4:27.0,,K. Durant misses 2-pt layup from 1 ft,83,81
293,3,4:26.0,,Offensive rebound by S. Ibaka,83,81
294,3,4:26.0,,S. Ibaka misses 2-pt dunk at rim,83,81
295,3,4:25.0,Defensive rebound by A. Gordon,,83,81
296,3,4:19.0,A. Gordon misses 2-pt layup from 1 ft,,83,81
297,3,4:18.0,Offensive rebound by V. Oladipo,,83,81
298,3,4:17.0,V. Oladipo makes 2-pt layup from 1 ft,,85,81
299,3,3:50.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by D. Waiters),85,84
300,3,3:50.0,Orlando full timeout,,85,84
301,3,3:50.0,E. Fournier enters the game for A. Gordon,,85,84
302,3,3:50.0,C. Frye enters the game for V. Oladipo,,85,84
303,3,3:29.0,T. Harris misses 3-pt jump shot from 23 ft (block by K. Durant),,85,84
304,3,3:28.0,,Defensive rebound by R. Westbrook,85,84
305,3,3:23.0,,K. Durant misses 3-pt jump shot from 24 ft,85,84
306,3,3:22.0,Defensive rebound by C. Frye,,85,84
307,3,3:13.0,Turnover by E. Fournier (bad pass; steal by K. Durant),,85,84
308,3,3:08.0,,Turnover by K. Durant (bad pass),85,84
309,3,2:58.0,T. Harris makes 2-pt dunk at rim (assist by N. Vučević),,87,84
310,3,2:42.0,,K. Durant misses 2-pt jump shot from 4 ft (block by N. Vučević),87,84
311,3,2:39.0,Defensive rebound by N. Vučević,,87,84
312,3,2:34.0,Turnover by E. Fournier (lost ball; steal by D. Waiters),,87,84
313,3,2:30.0,,K. Durant makes 2-pt layup at rim (assist by D. Waiters),87,86
314,3,2:08.0,E. Payton misses 2-pt layup from 2 ft (block by S. Ibaka),,87,86
315,3,2:07.0,,Defensive rebound by K. Durant,87,86
316,3,1:58.0,,Personal foul by E. Payton (drawn by R. Westbrook),87,86
317,3,1:58.0,Technical foul by E. Payton,,87,86
318,3,1:58.0,,K. Durant makes technical free throw,87,87
319,3,1:58.0,V. Oladipo enters the game for E. Payton,,87,87
320,3,1:50.0,,S. Ibaka misses 2-pt jump shot from 19 ft,87,87
321,3,1:50.0,,Offensive rebound by R. Westbrook,87,87
322,3,1:46.0,,R. Westbrook misses 2-pt layup at rim,87,87
323,3,1:44.0,,Offensive rebound by S. Adams,87,87
324,3,1:35.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by K. Durant),87,89
325,3,1:35.0,,Shooting foul by C. Frye (drawn by S. Ibaka),87,89
326,3,1:35.0,,C. Payne enters the game for R. Westbrook,87,89
327,3,1:35.0,,S. Ibaka makes free throw 1 of 1,87,90
328,3,1:23.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by T. Harris),,89,90
329,3,1:08.0,,Shooting foul by V. Oladipo (drawn by C. Payne),89,90
330,3,1:08.0,,C. Payne misses free throw 1 of 2,89,90
331,3,1:08.0,,Offensive rebound by Team,89,90
332,3,1:08.0,,K. Singler enters the game for S. Ibaka,89,90
333,3,1:08.0,,N. Collison enters the game for S. Adams,89,90
334,3,1:08.0,,E. Freedom enters the game for D. Waiters,89,90
335,3,1:08.0,A. Gordon enters the game for T. Harris,,89,90
336,3,1:08.0,,C. Payne makes free throw 2 of 2,89,91
337,3,0:56.0,N. Vučević misses 2-pt jump shot from 17 ft,,89,91
338,3,0:56.0,,Defensive rebound by K. Durant,89,91
339,3,0:48.0,,E. Freedom makes 3-pt jump shot from 23 ft (assist by K. Durant),89,94
340,3,0:34.0,Personal foul by E. Freedom (drawn by N. Vučević),,89,94
341,3,0:28.0,V. Oladipo makes 2-pt jump shot from 17 ft,,91,94
342,3,0:09.0,,Shooting foul by N. Vučević (drawn by K. Durant),91,94
343,3,0:09.0,,K. Durant makes free throw 1 of 2,91,95
344,3,0:09.0,,S. Ibaka enters the game for E. Freedom,91,95
345,3,0:09.0,M. Hezonja enters the game for A. Gordon,,91,95
346,3,0:09.0,,D. Waiters enters the game for N. Collison,91,95
347,3,0:09.0,,K. Durant makes free throw 2 of 2,91,96
348,3,0:00.0,M. Hezonja makes 3-pt jump shot from 27 ft (assist by V. Oladipo),,94,96
349,4,11:46.0,Turnover by M. Hezonja (bad pass; steal by K. Singler),,94,96
350,4,11:36.0,,C. Payne makes 2-pt jump shot from 13 ft,94,98
351,4,11:14.0,C. Frye makes 2-pt layup at rim,,96,98
352,4,11:00.0,,Turnover by N. Collison (offensive goaltending),96,98
353,4,10:47.0,M. Hezonja misses 3-pt jump shot from 23 ft,,96,98
354,4,10:47.0,,Defensive rebound by C. Payne,96,98
355,4,10:41.0,,A. Morrow misses 3-pt jump shot from 24 ft,96,98
356,4,10:41.0,,Offensive rebound by E. Freedom,96,98
357,4,10:30.0,,N. Collison misses 2-pt layup from 2 ft (block by J. Smith),96,98
358,4,10:28.0,Defensive rebound by V. Oladipo,,96,98
359,4,10:23.0,M. Hezonja makes 2-pt jump shot from 15 ft,,98,98
360,4,10:00.0,,E. Freedom misses 2-pt jump shot from 11 ft,98,98
361,4,9:59.0,Defensive rebound by C. Frye,,98,98
362,4,9:50.0,Personal foul by N. Collison (drawn by V. Oladipo),,98,98
363,4,9:45.0,V. Oladipo makes 3-pt jump shot from 23 ft,,101,98
364,4,9:27.0,,Turnover by E. Freedom (traveling),101,98
365,4,9:27.0,,Violation by Team (delay of game),101,98
366,4,9:17.0,Turnover by J. Smith (bad pass),,101,98
367,4,9:04.0,,C. Payne misses 3-pt jump shot from 26 ft,101,98
368,4,9:03.0,,Offensive rebound by E. Freedom,101,98
369,4,9:00.0,,E. Freedom makes 2-pt layup from 1 ft,101,100
370,4,8:41.0,J. Smith makes 2-pt jump shot from 17 ft (assist by E. Fournier),,103,100
371,4,8:23.0,,C. Payne makes 2-pt jump shot from 15 ft,103,102
372,4,8:13.0,Personal foul by C. Payne (drawn by V. Oladipo),,103,102
373,4,8:13.0,Official timeout,,103,102
374,4,8:13.0,,R. Westbrook enters the game for A. Morrow,103,102
375,4,8:13.0,,S. Adams enters the game for N. Collison,103,102
376,4,8:13.0,E. Payton enters the game for V. Oladipo,,103,102
377,4,8:05.0,Turnover by M. Hezonja (traveling),,103,102
378,4,7:56.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),103,104
379,4,7:25.0,E. Payton makes 2-pt layup from 2 ft,,105,104
380,4,7:11.0,,K. Singler misses 3-pt jump shot from 24 ft,105,104
381,4,7:10.0,Defensive rebound by C. Frye,,105,104
382,4,7:10.0,Personal foul by E. Freedom (drawn by C. Frye),,105,104
