,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
141,2,7:22.0,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by J. Lamb),,41,38
142,2,7:05.0,,B. Biyombo makes 2-pt dunk at rim (assist by C. Joseph),41,40
143,2,6:51.0,N. Batum makes 3-pt jump shot from 24 ft (assist by F. Kaminsky),,44,40
144,2,6:43.0,,Toronto full timeout,44,40
145,2,6:43.0,C. Zeller enters the game for J. Lamb,,44,40
146,2,6:43.0,P. Hairston enters the game for T. Hansbrough,,44,40
147,2,6:43.0,,L. Scola enters the game for P. Patterson,44,40
148,2,6:43.0,,D. Carroll enters the game for B. Biyombo,44,40
149,2,6:43.0,,D. DeRozan enters the game for C. Joseph,44,40
150,2,6:43.0,,J. Valančiūnas enters the game for J. Johnson,44,40
151,2,6:30.0,,D. DeRozan makes 2-pt jump shot from 19 ft (assist by K. Lowry),44,42
152,2,6:04.0,N. Batum misses 2-pt jump shot from 20 ft,,44,42
153,2,6:04.0,Offensive rebound by Team,,44,42
154,2,6:04.0,Turnover by Team (shot clock),,44,42
155,2,5:41.0,,K. Lowry misses 2-pt jump shot from 5 ft,44,42
156,2,5:40.0,,Offensive rebound by J. Valančiūnas,44,42
157,2,5:37.0,,J. Valančiūnas makes 2-pt layup from 1 ft,44,44
158,2,5:23.0,F. Kaminsky makes 2-pt jump shot from 4 ft,,46,44
159,2,5:02.0,,Shooting foul by C. Zeller (drawn by J. Valančiūnas),46,44
160,2,5:02.0,,J. Valančiūnas makes free throw 1 of 2,46,45
161,2,5:02.0,M. Williams enters the game for C. Zeller,,46,45
162,2,5:02.0,K. Walker enters the game for B. Roberts,,46,45
163,2,5:02.0,,J. Valančiūnas makes free throw 2 of 2,46,46
164,2,4:45.0,M. Williams makes 2-pt jump shot from 8 ft,,48,46
165,2,4:27.0,,Personal foul by M. Williams (drawn by L. Scola),48,46
166,2,4:21.0,,Shooting block foul by F. Kaminsky (drawn by D. DeRozan),48,46
167,2,4:21.0,,D. DeRozan makes free throw 1 of 2,48,47
168,2,4:21.0,J. Lamb enters the game for P. Hairston,,48,47
169,2,4:21.0,,D. DeRozan makes free throw 2 of 2,48,48
170,2,4:09.0,K. Walker misses 3-pt jump shot from 24 ft,,48,48
171,2,4:08.0,,Defensive rebound by J. Valančiūnas,48,48
172,2,3:55.0,,Turnover by D. Carroll (bad pass; steal by F. Kaminsky),48,48
173,2,3:47.0,M. Williams makes 2-pt hook shot from 7 ft (assist by N. Batum),,50,48
174,2,3:21.0,,D. Carroll misses 2-pt jump shot from 20 ft,50,48
175,2,3:20.0,,Offensive rebound by K. Lowry,50,48
176,2,3:16.0,,K. Lowry makes 2-pt layup at rim,50,50
177,2,3:04.0,Def 3 sec tech foul by J. Valančiūnas,,50,50
178,2,3:04.0,N. Batum makes technical free throw,,51,50
179,2,2:51.0,K. Walker misses 2-pt jump shot from 19 ft,,51,50
180,2,2:50.0,,Defensive rebound by J. Valančiūnas,51,50
181,2,2:42.0,,Shooting block foul by J. Lamb (drawn by K. Lowry),51,50
182,2,2:42.0,Official timeout,,51,50
183,2,2:42.0,,K. Lowry makes free throw 1 of 2,51,51
184,2,2:42.0,,K. Lowry makes free throw 2 of 2,51,52
185,2,2:25.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,51,52
186,2,2:23.0,Offensive rebound by M. Williams,,51,52
187,2,2:09.0,K. Walker makes 2-pt layup from 1 ft,,53,52
188,2,1:46.0,,D. DeRozan makes 3-pt jump shot from 24 ft (assist by K. Lowry),53,55
189,2,1:26.0,M. Williams misses 2-pt layup from 2 ft,,53,55
190,2,1:26.0,,Defensive rebound by L. Scola,53,55
191,2,1:13.0,,D. Carroll misses 3-pt jump shot from 25 ft,53,55
192,2,1:13.0,Defensive rebound by K. Walker,,53,55
193,2,1:04.0,J. Lamb misses 3-pt jump shot from 25 ft,,53,55
194,2,1:03.0,,Defensive rebound by L. Scola,53,55
195,2,1:01.0,,Toronto full timeout,53,55
196,2,1:01.0,,C. Joseph enters the game for K. Lowry,53,55
197,2,0:50.0,,D. DeRozan misses 2-pt jump shot from 3 ft (block by J. Lamb),53,55
198,2,0:48.0,Defensive rebound by M. Williams,,53,55
199,2,0:38.0,K. Walker misses 3-pt jump shot from 25 ft,,53,55
200,2,0:37.0,Offensive rebound by F. Kaminsky,,53,55
201,2,0:18.0,Shooting foul by C. Joseph (drawn by K. Walker),,53,55
202,2,0:18.0,K. Walker makes free throw 1 of 2,,54,55
203,2,0:18.0,K. Walker makes free throw 2 of 2,,55,55
204,2,0:06.0,,L. Scola misses 3-pt jump shot from 22 ft,55,55
205,2,0:05.0,Defensive rebound by J. Lamb,,55,55
206,2,0:00.0,K. Walker misses 3-pt jump shot from 27 ft,,55,55
207,2,0:00.0,Offensive rebound by Team,,55,55
208,3,11:49.0,C. Zeller makes 2-pt layup from 2 ft (assist by N. Batum),,57,55
209,3,11:28.0,,Offensive foul by J. Valančiūnas (drawn by C. Zeller),57,55
210,3,11:28.0,,Turnover by J. Valančiūnas (offensive foul),57,55
211,3,11:17.0,P. Hairston misses 3-pt jump shot from 24 ft,,57,55
212,3,11:16.0,,Defensive rebound by J. Valančiūnas,57,55
213,3,10:54.0,,D. DeRozan misses 2-pt jump shot from 15 ft,57,55
214,3,10:53.0,,Offensive rebound by J. Valančiūnas,57,55
215,3,10:51.0,,J. Valančiūnas misses 2-pt layup at rim,57,55
216,3,10:50.0,Defensive rebound by C. Zeller,,57,55
217,3,10:41.0,K. Walker makes 2-pt jump shot from 8 ft,,59,55
218,3,10:16.0,,D. Carroll misses 3-pt jump shot from 22 ft (block by N. Batum),59,55
219,3,10:15.0,Defensive rebound by P. Hairston,,59,55
220,3,10:09.0,K. Walker makes 3-pt jump shot from 24 ft,,62,55
221,3,10:09.0,,Toronto full timeout,62,55
222,3,9:50.0,,D. DeRozan misses 2-pt jump shot from 10 ft,62,55
223,3,9:49.0,Defensive rebound by N. Batum,,62,55
224,3,9:42.0,Turnover by N. Batum (bad pass; steal by D. Carroll),,62,55
225,3,9:35.0,,D. Carroll misses 2-pt layup from 1 ft,62,55
226,3,9:34.0,,Offensive rebound by J. Valančiūnas,62,55
227,3,9:32.0,,J. Valančiūnas misses 2-pt layup at rim,62,55
228,3,9:31.0,,Offensive rebound by J. Valančiūnas,62,55
229,3,9:28.0,,J. Valančiūnas misses 2-pt layup from 1 ft,62,55
230,3,9:27.0,,Offensive rebound by D. Carroll,62,55
231,3,9:27.0,,D. Carroll misses 2-pt layup from 1 ft,62,55
232,3,9:27.0,,Offensive rebound by L. Scola,62,55
233,3,9:25.0,,L. Scola misses 2-pt layup from 2 ft,62,55
234,3,9:23.0,Defensive rebound by K. Walker,,62,55
235,3,9:15.0,N. Batum misses 3-pt jump shot from 25 ft,,62,55
236,3,9:15.0,,Defensive rebound by L. Scola,62,55
237,3,9:07.0,,J. Valančiūnas misses 2-pt layup from 2 ft,62,55
238,3,9:05.0,,Offensive rebound by J. Valančiūnas,62,55
239,3,8:59.0,,J. Valančiūnas makes 2-pt hook shot from 8 ft,62,57
240,3,8:59.0,,Shooting foul by C. Zeller (drawn by J. Valančiūnas),62,57
241,3,8:59.0,,J. Valančiūnas misses free throw 1 of 1,62,57
242,3,8:58.0,Defensive rebound by C. Zeller,,62,57
243,3,8:40.0,Shooting foul by L. Scola (drawn by C. Zeller),,62,57
244,3,8:40.0,C. Zeller makes free throw 1 of 2,,63,57
245,3,8:40.0,C. Zeller makes free throw 2 of 2,,64,57
246,3,8:23.0,,L. Scola makes 2-pt layup from 1 ft (assist by K. Lowry),64,59
247,3,8:01.0,P. Hairston misses 3-pt jump shot from 24 ft,,64,59
248,3,8:01.0,,Defensive rebound by J. Valančiūnas,64,59
249,3,7:45.0,,D. DeRozan misses 2-pt jump shot from 1 ft (block by K. Walker),64,59
250,3,7:43.0,Defensive rebound by K. Walker,,64,59
251,3,7:36.0,Turnover by K. Walker (bad pass; steal by K. Lowry),,64,59
252,3,7:36.0,,L. Scola misses 2-pt layup from 2 ft (block by C. Zeller),64,59
253,3,7:35.0,,Offensive rebound by K. Lowry,64,59
254,3,7:30.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Lowry),64,62
255,3,7:17.0,Personal foul by K. Lowry (drawn by M. Williams),,64,62
256,3,7:06.0,M. Williams misses 2-pt jump shot from 12 ft,,64,62
257,3,7:06.0,,Defensive rebound by L. Scola,64,62
258,3,6:57.0,,K. Lowry misses 3-pt jump shot from 24 ft,64,62
259,3,6:56.0,,Offensive rebound by D. Carroll,64,62
260,3,6:53.0,,D. Carroll makes 2-pt layup from 2 ft,64,64
261,3,6:53.0,Charlotte full timeout,,64,64
262,3,6:42.0,C. Zeller makes 2-pt jump shot from 4 ft (assist by N. Batum),,66,64
263,3,6:19.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft,66,64
264,3,6:19.0,Defensive rebound by P. Hairston,,66,64
265,3,6:09.0,K. Walker makes 2-pt jump shot from 13 ft,,68,64
266,3,5:46.0,,L. Scola misses 3-pt jump shot from 23 ft,68,64
267,3,5:44.0,Defensive rebound by P. Hairston,,68,64
268,3,5:24.0,C. Zeller makes 2-pt dunk at rim (assist by M. Williams),,70,64
269,3,5:04.0,,D. DeRozan misses 2-pt jump shot from 13 ft,70,64
270,3,5:03.0,,Offensive rebound by Team,70,64
271,3,5:03.0,,T. Ross enters the game for D. Carroll,70,64
272,3,5:03.0,,P. Patterson enters the game for L. Scola,70,64
273,3,4:47.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),70,67
274,3,4:19.0,M. Williams misses 3-pt jump shot from 27 ft,,70,67
275,3,4:17.0,Offensive rebound by C. Zeller,,70,67
276,3,4:17.0,,B. Biyombo enters the game for J. Valančiūnas,70,67
277,3,4:17.0,F. Kaminsky enters the game for M. Williams,,70,67
278,3,4:16.0,Turnover by N. Batum (inbound),,70,67
279,3,4:10.0,,T. Ross misses 3-pt jump shot from 24 ft,70,67
280,3,4:09.0,,Offensive rebound by K. Lowry,70,67
281,3,4:05.0,,K. Lowry makes 2-pt layup from 1 ft,70,69
282,3,3:59.0,Personal foul by T. Ross (drawn by N. Batum),,70,69
283,3,3:53.0,N. Batum makes 3-pt jump shot from 24 ft (assist by F. Kaminsky),,73,69
284,3,3:46.0,,Shooting foul by F. Kaminsky (drawn by D. DeRozan),73,69
285,3,3:46.0,,D. DeRozan makes free throw 1 of 2,73,70
286,3,3:46.0,J. Lamb enters the game for P. Hairston,,73,70
287,3,3:46.0,,D. DeRozan makes free throw 2 of 2,73,71
288,3,3:26.0,K. Walker makes 3-pt jump shot from 25 ft,,76,71
289,3,3:12.0,,P. Patterson misses 3-pt jump shot from 25 ft,76,71
290,3,3:11.0,,Offensive rebound by B. Biyombo,76,71
291,3,3:09.0,,Turnover by B. Biyombo (bad pass; steal by K. Walker),76,71
292,3,3:09.0,Personal foul by K. Lowry (drawn by K. Walker),,76,71
293,3,3:09.0,,C. Joseph enters the game for K. Lowry,76,71
294,3,2:51.0,K. Walker misses 2-pt jump shot from 20 ft,,76,71
295,3,2:51.0,,Defensive rebound by B. Biyombo,76,71
296,3,2:37.0,,C. Joseph misses 2-pt layup from 2 ft,76,71
297,3,2:37.0,,Offensive rebound by B. Biyombo,76,71
298,3,2:34.0,,B. Biyombo misses 2-pt layup from 2 ft (block by C. Zeller),76,71
299,3,2:33.0,Defensive rebound by K. Walker,,76,71
300,3,2:23.0,Turnover by N. Batum (bad pass),,76,71
301,3,2:11.0,,D. DeRozan misses 2-pt jump shot from 10 ft,76,71
302,3,2:11.0,,Offensive rebound by P. Patterson,76,71
303,3,2:00.0,,P. Patterson misses 2-pt jump shot from 4 ft,76,71
304,3,2:00.0,,Offensive rebound by P. Patterson,76,71
305,3,2:00.0,,C. Joseph misses 2-pt layup from 1 ft,76,71
306,3,1:59.0,Defensive rebound by C. Zeller,,76,71
307,3,1:42.0,Personal foul by D. DeRozan (drawn by N. Batum),,76,71
308,3,1:42.0,,Technical foul by D. DeRozan,76,71
309,3,1:42.0,N. Batum misses technical free throw,,76,71
310,3,1:42.0,Offensive rebound by Team,,76,71
311,3,1:42.0,N. Batum makes free throw 1 of 2,,77,71
312,3,1:42.0,T. Hansbrough enters the game for C. Zeller,,77,71
313,3,1:42.0,B. Roberts enters the game for K. Walker,,77,71
314,3,1:42.0,N. Batum makes free throw 2 of 2,,78,71
315,3,1:29.0,,T. Ross misses 3-pt jump shot from 22 ft,78,71
316,3,1:29.0,,Offensive rebound by Team,78,71
317,3,1:29.0,Loose ball foul by N. Batum (drawn by B. Biyombo),,78,71
318,3,1:20.0,,Turnover by B. Biyombo (lost ball),78,71
319,3,1:03.0,F. Kaminsky makes 2-pt jump shot from 5 ft,,80,71
320,3,0:47.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by C. Joseph),80,74
321,3,0:33.0,B. Roberts misses 3-pt jump shot from 23 ft,,80,74
322,3,0:32.0,,Defensive rebound by P. Patterson,80,74
323,3,0:13.0,,T. Ross misses 3-pt jump shot from 24 ft,80,74
324,3,0:12.0,Defensive rebound by J. Lamb,,80,74
325,3,0:01.0,B. Roberts makes 2-pt layup from 2 ft,,82,74
326,4,11:47.0,,P. Patterson makes 3-pt jump shot from 23 ft (assist by K. Lowry),82,77
327,4,11:26.0,T. Hansbrough misses 2-pt layup from 3 ft (block by B. Biyombo),,82,77
328,4,11:26.0,Offensive rebound by Team,,82,77
329,4,11:22.0,J. Lamb misses 2-pt dunk from 1 ft,,82,77
330,4,11:22.0,Offensive rebound by B. Roberts,,82,77
331,4,11:18.0,B. Roberts misses 3-pt jump shot from 24 ft,,82,77
332,4,11:17.0,,Defensive rebound by P. Patterson,82,77
333,4,11:11.0,,T. Ross misses 2-pt jump shot from 19 ft,82,77
334,4,11:11.0,,Offensive rebound by Team,82,77
335,4,11:11.0,Loose ball foul by T. Hansbrough (drawn by B. Biyombo),,82,77
336,4,11:03.0,,Shooting foul by F. Kaminsky (drawn by B. Biyombo),82,77
337,4,11:03.0,,B. Biyombo makes free throw 1 of 2,82,78
338,4,11:03.0,,B. Biyombo makes free throw 2 of 2,82,79
339,4,10:45.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,82,79
340,4,10:44.0,,Defensive rebound by T. Ross,82,79
341,4,10:39.0,,Turnover by K. Lowry (bad pass),82,79
342,4,10:31.0,Offensive foul by N. Batum (drawn by T. Ross),,82,79
343,4,10:31.0,Turnover by N. Batum (offensive foul),,82,79
344,4,10:20.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by C. Joseph),82,82
345,4,10:04.0,Turnover by T. Hansbrough (traveling),,82,82
346,4,9:48.0,,Turnover by P. Patterson (lost ball; steal by F. Kaminsky),82,82
347,4,9:42.0,F. Kaminsky makes 2-pt layup from 1 ft,,84,82
348,4,9:32.0,,Turnover by K. Lowry (lost ball; steal by F. Kaminsky),84,82
349,4,9:17.0,N. Batum misses 2-pt jump shot from 15 ft,,84,82
350,4,9:16.0,,Defensive rebound by P. Patterson,84,82
351,4,9:06.0,,B. Biyombo makes 2-pt jump shot from 1 ft (assist by P. Patterson),84,84
352,4,9:06.0,Charlotte full timeout,,84,84
353,4,9:06.0,K. Walker enters the game for N. Batum,,84,84
354,4,8:50.0,F. Kaminsky misses 2-pt jump shot from 8 ft,,84,84
355,4,8:50.0,,Defensive rebound by B. Biyombo,84,84
356,4,8:36.0,,T. Ross misses 2-pt jump shot from 21 ft,84,84
357,4,8:36.0,,Offensive rebound by Team,84,84
358,4,8:36.0,Loose ball foul by T. Hansbrough (drawn by B. Biyombo),,84,84
359,4,8:36.0,C. Zeller enters the game for T. Hansbrough,,84,84
360,4,8:30.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by C. Joseph),84,87
361,4,8:01.0,K. Walker makes 2-pt jump shot from 14 ft,,86,87
362,4,7:46.0,,K. Lowry makes 2-pt layup from 1 ft,86,89
363,4,7:37.0,Personal foul by P. Patterson (drawn by J. Lamb),,86,89
364,4,7:29.0,K. Walker misses 2-pt jump shot from 15 ft,,86,89
365,4,7:29.0,,Defensive rebound by T. Ross,86,89
366,4,7:19.0,,Turnover by B. Biyombo (3 sec),86,89
367,4,7:07.0,Personal foul by P. Patterson (drawn by F. Kaminsky),,86,89
368,4,7:07.0,,Violation by Team (delay of game),86,89
369,4,6:54.0,J. Lamb misses 2-pt hook shot from 1 ft,,86,89
370,4,6:54.0,,Defensive rebound by T. Ross,86,89
371,4,6:42.0,,K. Lowry misses 3-pt jump shot from 23 ft,86,89
372,4,6:41.0,Defensive rebound by J. Lamb,,86,89
373,4,6:33.0,J. Lamb misses 3-pt jump shot from 24 ft,,86,89
374,4,6:32.0,,Defensive rebound by P. Patterson,86,89
375,4,6:22.0,,K. Lowry misses 2-pt hook shot from 4 ft,86,89
376,4,6:22.0,,Offensive rebound by T. Ross,86,89
377,4,6:15.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by C. Joseph),86,92
378,4,6:14.0,Charlotte full timeout,,86,92
379,4,6:14.0,N. Batum enters the game for F. Kaminsky,,86,92
380,4,6:14.0,M. Williams enters the game for B. Roberts,,86,92
381,4,5:56.0,Shooting block foul by B. Biyombo (drawn by M. Williams),,86,92
382,4,5:56.0,Official timeout,,86,92
383,4,5:56.0,,D. DeRozan enters the game for C. Joseph,86,92
