,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHILADELPHIA_ACTION,SAN ANTONIO_SCORE,PHILADELPHIA_SCORE
53,1,6:05.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by T. Parker),,13,11
54,1,5:42.0,,J. Okafor misses 2-pt jump shot from 8 ft,13,11
55,1,5:40.0,Defensive rebound by B. Diaw,,13,11
56,1,5:22.0,T. Parker makes 2-pt layup from 1 ft (assist by B. Diaw),,15,11
57,1,5:13.0,,T. Wroten misses 2-pt layup from 2 ft,15,11
58,1,5:12.0,Defensive rebound by L. Aldridge,,15,11
59,1,5:00.0,L. Aldridge makes 2-pt jump shot from 13 ft (assist by B. Diaw),,17,11
60,1,4:44.0,,T. Wroten misses 3-pt jump shot from 23 ft,17,11
61,1,4:43.0,Defensive rebound by D. Green,,17,11
62,1,4:27.0,B. Diaw makes 2-pt layup at rim (assist by T. Parker),,19,11
63,1,4:05.0,,N. Stauskas makes 2-pt jump shot from 15 ft,19,13
64,1,3:57.0,San Antonio full timeout,,19,13
65,1,3:57.0,J. Simmons enters the game for K. Anderson,,19,13
66,1,3:57.0,P. Mills enters the game for T. Parker,,19,13
67,1,3:57.0,,R. Holmes enters the game for R. Covington,19,13
68,1,3:57.0,,H. Thompson enters the game for J. Grant,19,13
69,1,3:44.0,L. Aldridge misses 2-pt jump shot from 5 ft,,19,13
70,1,3:42.0,,Defensive rebound by T. Wroten,19,13
71,1,3:32.0,,Offensive foul by J. Okafor (drawn by L. Aldridge),19,13
72,1,3:32.0,,Turnover by J. Okafor (offensive foul),19,13
73,1,3:32.0,,T. McConnell enters the game for T. Wroten,19,13
74,1,3:17.0,L. Aldridge misses 2-pt jump shot from 9 ft,,19,13
75,1,3:15.0,,Defensive rebound by R. Holmes,19,13
76,1,3:02.0,,J. Okafor misses 2-pt jump shot from 5 ft,19,13
77,1,3:00.0,Defensive rebound by L. Aldridge,,19,13
78,1,2:53.0,P. Mills makes 2-pt jump shot from 18 ft,,21,13
79,1,2:31.0,,N. Stauskas makes 2-pt jump shot from 10 ft,21,15
80,1,2:22.0,Shooting foul by J. Okafor (drawn by L. Aldridge),,21,15
81,1,2:22.0,L. Aldridge makes free throw 1 of 2,,22,15
82,1,2:22.0,,N. Noel enters the game for J. Okafor,22,15
83,1,2:22.0,L. Aldridge makes free throw 2 of 2,,23,15
84,1,2:13.0,,Offensive foul by R. Holmes (drawn by D. Green),23,15
85,1,2:13.0,,Turnover by R. Holmes (offensive foul),23,15
86,1,2:13.0,D. West enters the game for L. Aldridge,,23,15
87,1,1:59.0,Turnover by B. Diaw (bad pass; steal by N. Stauskas),,23,15
88,1,1:49.0,,Personal foul by D. Green (drawn by N. Noel),23,15
89,1,1:41.0,,Turnover by T. McConnell (bad pass),23,15
90,1,1:20.0,D. Green makes 3-pt jump shot from 23 ft (assist by P. Mills),,26,15
91,1,1:09.0,,Turnover by N. Stauskas (lost ball; steal by D. West),26,15
92,1,1:05.0,J. Simmons makes 2-pt dunk at rim (assist by D. Green),,28,15
93,1,0:59.0,,T. McConnell makes 2-pt jump shot from 13 ft,28,17
94,1,0:41.0,B. Diaw makes 3-pt jump shot from 26 ft (assist by D. West),,31,17
95,1,0:31.0,,N. Stauskas misses 3-pt jump shot from 24 ft,31,17
96,1,0:30.0,Defensive rebound by P. Mills,,31,17
97,1,0:27.0,K. Anderson enters the game for D. Green,,31,17
98,1,0:08.0,Personal foul by R. Holmes (drawn by J. Simmons),,31,17
99,1,0:08.0,J. Simmons makes free throw 1 of 2,,32,17
100,1,0:08.0,,R. Covington enters the game for R. Holmes,32,17
101,1,0:08.0,J. Simmons makes free throw 2 of 2,,33,17
102,1,0:01.0,,T. McConnell misses 2-pt jump shot from 8 ft,33,17
103,1,0:00.0,Defensive rebound by D. West,,33,17
104,2,11:37.0,,N. Noel makes 2-pt dunk at rim (assist by I. Canaan),33,19
105,2,11:14.0,D. West makes 2-pt jump shot from 12 ft (assist by J. Simmons),,35,19
106,2,11:00.0,,T. McConnell misses 3-pt jump shot from 26 ft,35,19
107,2,10:59.0,Defensive rebound by B. Diaw,,35,19
108,2,10:40.0,D. West makes 2-pt hook shot from 4 ft,,37,19
109,2,10:24.0,,Personal foul by K. Anderson (drawn by H. Thompson),37,19
110,2,10:24.0,,T. Wroten enters the game for T. McConnell,37,19
111,2,10:24.0,,Philadelphia full timeout,37,19
112,2,10:24.0,M. Bonner enters the game for B. Diaw,,37,19
113,2,10:13.0,,N. Noel misses 2-pt layup from 1 ft,37,19
114,2,10:12.0,Defensive rebound by D. West,,37,19
115,2,10:10.0,Shooting foul by H. Thompson (drawn by J. Simmons),,37,19
116,2,10:10.0,J. Simmons makes free throw 1 of 2,,38,19
117,2,10:10.0,J. Simmons misses free throw 2 of 2,,38,19
118,2,10:07.0,,Defensive rebound by R. Covington,38,19
119,2,10:01.0,,Personal foul by J. Simmons (drawn by T. Wroten),38,19
120,2,10:01.0,,J. Okafor enters the game for H. Thompson,38,19
121,2,9:50.0,,T. Wroten misses 2-pt layup from 1 ft,38,19
122,2,9:49.0,Defensive rebound by Team,,38,19
123,2,9:32.0,P. Mills misses 3-pt jump shot from 26 ft,,38,19
124,2,9:30.0,,Defensive rebound by R. Covington,38,19
125,2,9:12.0,,Turnover by N. Noel (back court),38,19
126,2,8:55.0,M. Bonner makes 2-pt jump shot from 13 ft (assist by J. Simmons),,40,19
127,2,8:42.0,,Turnover by R. Covington (traveling),40,19
128,2,8:30.0,D. West makes 2-pt jump shot from 15 ft (assist by P. Mills),,42,19
129,2,8:29.0,,Philadelphia full timeout,42,19
130,2,8:29.0,T. Parker enters the game for P. Mills,,42,19
131,2,8:29.0,R. Butler enters the game for K. Anderson,,42,19
132,2,8:12.0,,J. Okafor misses 2-pt jump shot from 14 ft,42,19
133,2,8:10.0,Defensive rebound by J. Simmons,,42,19
134,2,7:53.0,J. Simmons misses 2-pt jump shot from 5 ft (block by N. Noel),,42,19
135,2,7:51.0,Offensive rebound by J. Simmons,,42,19
136,2,7:51.0,J. Simmons misses 2-pt layup from 1 ft,,42,19
137,2,7:49.0,Offensive rebound by D. West,,42,19
138,2,7:45.0,Turnover by J. Simmons (traveling),,42,19
139,2,7:36.0,,Shooting foul by D. West (drawn by T. Wroten),42,19
140,2,7:36.0,,T. Wroten makes free throw 1 of 2,42,20
141,2,7:36.0,D. Green enters the game for J. Simmons,,42,20
142,2,7:36.0,L. Aldridge enters the game for D. West,,42,20
143,2,7:36.0,,T. Wroten makes free throw 2 of 2,42,21
144,2,7:19.0,M. Bonner misses 3-pt jump shot from 27 ft,,42,21
145,2,7:18.0,,Defensive rebound by J. Okafor,42,21
146,2,7:06.0,,J. Okafor misses 2-pt layup from 2 ft,42,21
147,2,7:04.0,Defensive rebound by D. Green,,42,21
148,2,6:52.0,D. Green misses 3-pt jump shot from 25 ft,,42,21
149,2,6:51.0,,Defensive rebound by N. Noel,42,21
150,2,6:38.0,,I. Canaan misses 3-pt jump shot from 25 ft,42,21
151,2,6:36.0,Defensive rebound by T. Parker,,42,21
152,2,6:30.0,R. Butler makes 3-pt jump shot from 23 ft (assist by M. Bonner),,45,21
153,2,6:11.0,,N. Noel makes 2-pt dunk at rim (assist by T. Wroten),45,23
154,2,5:53.0,M. Bonner makes 2-pt layup at rim (assist by L. Aldridge),,47,23
155,2,5:30.0,,I. Canaan misses 2-pt jump shot from 13 ft,47,23
156,2,5:28.0,Defensive rebound by T. Parker,,47,23
157,2,5:16.0,L. Aldridge makes 2-pt hook shot from 7 ft,,49,23
158,2,4:57.0,,R. Covington misses 3-pt jump shot from 26 ft,49,23
159,2,4:56.0,Defensive rebound by T. Parker,,49,23
160,2,4:47.0,L. Aldridge makes 2-pt dunk at rim (assist by R. Butler),,51,23
161,2,4:46.0,,Philadelphia full timeout,51,23
162,2,4:46.0,R. McCallum enters the game for D. Green,,51,23
163,2,4:46.0,,N. Stauskas enters the game for N. Noel,51,23
164,2,4:46.0,,R. Holmes enters the game for J. Okafor,51,23
165,2,4:46.0,,J. Grant enters the game for T. Wroten,51,23
166,2,4:32.0,,R. Covington makes 2-pt layup from 1 ft (assist by I. Canaan),51,25
167,2,4:11.0,T. Parker makes 2-pt jump shot from 18 ft,,53,25
168,2,3:57.0,,R. Holmes misses 2-pt layup from 2 ft,53,25
169,2,3:55.0,,Offensive rebound by R. Holmes,53,25
170,2,3:55.0,,R. Holmes makes 2-pt layup from 1 ft,53,27
171,2,3:40.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by T. Parker),,55,27
172,2,3:26.0,,R. Holmes misses 2-pt hook shot from 4 ft,55,27
173,2,3:24.0,Defensive rebound by L. Aldridge,,55,27
174,2,3:10.0,T. Parker makes 2-pt jump shot from 9 ft,,57,27
175,2,2:47.0,,N. Stauskas makes 2-pt jump shot from 12 ft (assist by I. Canaan),57,29
176,2,2:22.0,Personal foul by R. Holmes (drawn by L. Aldridge),,57,29
177,2,2:22.0,Official timeout,,57,29
178,2,2:22.0,D. West enters the game for M. Bonner,,57,29
179,2,2:10.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. West),,59,29
180,2,1:53.0,,I. Canaan misses 3-pt jump shot from 25 ft,59,29
181,2,1:52.0,Defensive rebound by T. Parker,,59,29
182,2,1:34.0,T. Parker misses 2-pt jump shot from 13 ft,,59,29
183,2,1:32.0,Offensive rebound by D. West,,59,29
184,2,1:22.0,L. Aldridge makes 2-pt layup from 2 ft,,61,29
185,2,1:04.0,,R. Holmes misses 3-pt jump shot from 24 ft,61,29
186,2,1:02.0,Defensive rebound by R. Butler,,61,29
187,2,0:40.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by T. Parker),,63,29
188,2,0:34.0,,I. Canaan misses 3-pt jump shot from 24 ft,63,29
189,2,0:30.0,Defensive rebound by L. Aldridge,,63,29
190,2,0:09.0,R. Butler misses 3-pt jump shot from 24 ft,,63,29
191,2,0:08.0,,Defensive rebound by R. Covington,63,29
192,2,0:03.0,,Turnover by R. Covington (lost ball; steal by D. West),63,29
193,2,0:03.0,Personal foul by R. Covington (drawn by T. Parker),,63,29
194,2,0:00.0,R. Butler makes 2-pt jump shot from 13 ft (assist by D. West),,65,29
195,3,11:43.0,,Personal foul by L. Aldridge (drawn by J. Okafor),65,29
196,3,11:33.0,,N. Noel makes 2-pt layup from 2 ft (assist by I. Canaan),65,31
197,3,11:18.0,Shooting foul by N. Noel (drawn by L. Aldridge),,65,31
198,3,11:18.0,L. Aldridge makes free throw 1 of 2,,66,31
199,3,11:18.0,L. Aldridge makes free throw 2 of 2,,67,31
200,3,10:59.0,,Shooting foul by L. Aldridge (drawn by J. Okafor),67,31
201,3,10:59.0,,J. Okafor makes free throw 1 of 2,67,32
202,3,10:59.0,,J. Okafor misses free throw 2 of 2,67,32
203,3,10:58.0,,Offensive rebound by J. Grant,67,32
204,3,10:54.0,,J. Grant makes 2-pt layup from 1 ft,67,34
205,3,10:38.0,Personal foul by R. Covington (drawn by M. Bonner),,67,34
206,3,10:26.0,K. Anderson makes 2-pt layup at rim (assist by P. Mills),,69,34
207,3,10:12.0,,J. Okafor makes 2-pt jump shot from 9 ft,69,36
208,3,10:10.0,,Violation by Team (delay of game),69,36
209,3,9:54.0,P. Mills makes 2-pt jump shot from 18 ft,,71,36
210,3,9:34.0,,N. Noel makes 2-pt dunk at rim (assist by I. Canaan),71,38
211,3,9:14.0,L. Aldridge makes 2-pt layup from 3 ft (assist by P. Mills),,73,38
212,3,8:58.0,,Shooting foul by K. Anderson (drawn by J. Grant),73,38
213,3,8:58.0,,J. Grant makes free throw 1 of 2,73,39
214,3,8:58.0,J. Simmons enters the game for K. Anderson,,73,39
215,3,8:58.0,,J. Grant misses free throw 2 of 2,73,39
216,3,8:57.0,Defensive rebound by J. Simmons,,73,39
217,3,8:36.0,J. Simmons misses 2-pt jump shot from 5 ft,,73,39
218,3,8:34.0,Offensive rebound by J. Simmons,,73,39
219,3,8:34.0,J. Simmons misses 2-pt jump shot from 3 ft,,73,39
220,3,8:32.0,,Defensive rebound by N. Noel,73,39
221,3,8:27.0,Offensive charge foul by J. Grant (drawn by D. Green),,73,39
222,3,8:27.0,,Turnover by J. Grant (offensive foul),73,39
223,3,8:11.0,L. Aldridge makes 2-pt jump shot from 14 ft,,75,39
224,3,7:53.0,,J. Grant misses 3-pt jump shot from 23 ft,75,39
225,3,7:51.0,,Offensive rebound by N. Noel,75,39
226,3,7:45.0,,I. Canaan misses 3-pt jump shot from 27 ft,75,39
227,3,7:45.0,Defensive rebound by Team,,75,39
228,3,7:45.0,San Antonio full timeout,,75,39
229,3,7:45.0,R. McCallum enters the game for L. Aldridge,,75,39
230,3,7:45.0,R. Butler enters the game for D. Green,,75,39
231,3,7:45.0,B. Marjanović enters the game for P. Mills,,75,39
232,3,7:32.0,Turnover by B. Marjanović (traveling),,75,39
233,3,7:32.0,,T. Wroten enters the game for I. Canaan,75,39
234,3,7:32.0,,H. Thompson enters the game for N. Noel,75,39
235,3,7:21.0,,Personal foul by J. Simmons (drawn by H. Thompson),75,39
236,3,7:14.0,,T. Wroten misses 2-pt layup from 1 ft,75,39
237,3,7:11.0,Defensive rebound by R. McCallum,,75,39
238,3,6:56.0,R. McCallum makes 2-pt jump shot from 15 ft (assist by B. Marjanović),,77,39
239,3,6:34.0,,J. Okafor misses 2-pt jump shot from 3 ft,77,39
240,3,6:32.0,Defensive rebound by B. Marjanović,,77,39
241,3,6:27.0,Shooting foul by T. Wroten (drawn by R. McCallum),,77,39
242,3,6:27.0,R. McCallum makes free throw 1 of 2,,78,39
243,3,6:27.0,R. McCallum makes free throw 2 of 2,,79,39
244,3,6:11.0,,J. Okafor makes 2-pt layup from 2 ft (assist by R. Covington),79,41
245,3,5:53.0,J. Simmons misses 2-pt jump shot from 18 ft,,79,41
246,3,5:51.0,,Defensive rebound by J. Grant,79,41
247,3,5:43.0,,H. Thompson makes 3-pt jump shot from 23 ft (assist by T. Wroten),79,44
248,3,5:30.0,Personal foul by T. Wroten (drawn by R. McCallum),,79,44
249,3,5:30.0,,N. Stauskas enters the game for R. Covington,79,44
250,3,5:30.0,,N. Noel enters the game for J. Okafor,79,44
251,3,5:19.0,J. Simmons misses 2-pt jump shot from 8 ft,,79,44
252,3,5:17.0,,Defensive rebound by N. Stauskas,79,44
253,3,5:10.0,,Shooting foul by B. Marjanović (drawn by T. Wroten),79,44
254,3,5:10.0,,T. Wroten misses free throw 1 of 2,79,44
255,3,5:10.0,,Offensive rebound by Team,79,44
256,3,5:10.0,,T. Wroten misses free throw 2 of 2,79,44
257,3,5:09.0,Defensive rebound by M. Bonner,,79,44
258,3,4:55.0,Turnover by R. McCallum (bad pass; steal by N. Noel),,79,44
259,3,4:50.0,,N. Stauskas makes 3-pt jump shot from 26 ft (assist by N. Noel),79,47
260,3,4:30.0,R. Butler makes 2-pt jump shot from 7 ft,,81,47
261,3,4:15.0,,Shooting foul by B. Marjanović (drawn by N. Noel),81,47
262,3,4:15.0,,N. Noel misses free throw 1 of 2,81,47
263,3,4:15.0,,Offensive rebound by Team,81,47
264,3,4:15.0,,J. Sampson enters the game for J. Grant,81,47
265,3,4:15.0,B. Diaw enters the game for M. Bonner,,81,47
266,3,4:15.0,,N. Noel makes free throw 2 of 2,81,48
267,3,4:03.0,B. Marjanović makes 2-pt jump shot from 10 ft,,83,48
268,3,3:54.0,,Turnover by T. Wroten (bad pass; steal by B. Marjanović),83,48
269,3,3:35.0,B. Marjanović misses 2-pt jump shot from 15 ft,,83,48
270,3,3:33.0,Offensive rebound by B. Diaw,,83,48
271,3,3:23.0,B. Marjanović makes 2-pt dunk at rim (assist by B. Diaw),,85,48
272,3,3:23.0,Shooting foul by J. Sampson (drawn by B. Marjanović),,85,48
273,3,3:23.0,B. Marjanović makes free throw 1 of 1,,86,48
274,3,3:23.0,,Philadelphia full timeout,86,48
275,3,3:23.0,,T. McConnell enters the game for T. Wroten,86,48
276,3,3:13.0,,N. Stauskas makes 2-pt jump shot from 13 ft,86,50
277,3,2:53.0,Turnover by B. Marjanović (lost ball; steal by N. Noel),,86,50
278,3,2:49.0,,Shooting foul by R. Butler (drawn by J. Sampson),86,50
279,3,2:49.0,,J. Sampson misses free throw 1 of 2,86,50
280,3,2:49.0,,Offensive rebound by Team,86,50
281,3,2:49.0,K. Anderson enters the game for J. Simmons,,86,50
282,3,2:49.0,,J. Sampson misses free throw 2 of 2,86,50
283,3,2:48.0,,Offensive rebound by N. Noel,86,50
284,3,2:36.0,,N. Stauskas misses 3-pt jump shot from 24 ft,86,50
285,3,2:34.0,Defensive rebound by R. McCallum,,86,50
286,3,2:16.0,B. Diaw makes 2-pt jump shot from 6 ft (assist by R. McCallum),,88,50
287,3,1:58.0,,H. Thompson misses 3-pt jump shot from 25 ft,88,50
288,3,1:56.0,Defensive rebound by K. Anderson,,88,50
289,3,1:49.0,Personal foul by N. Noel (drawn by K. Anderson),,88,50
290,3,1:49.0,K. Anderson makes free throw 1 of 2,,89,50
291,3,1:49.0,K. Anderson misses free throw 2 of 2,,89,50
292,3,1:48.0,,Defensive rebound by T. McConnell,89,50
293,3,1:35.0,,N. Noel misses 2-pt jump shot from 5 ft,89,50
294,3,1:33.0,Defensive rebound by R. Butler,,89,50
295,3,1:25.0,B. Marjanović makes 2-pt jump shot from 4 ft,,91,50
296,3,1:25.0,Shooting foul by N. Noel (drawn by B. Marjanović),,91,50
297,3,1:25.0,B. Marjanović makes free throw 1 of 1,,92,50
298,3,1:05.0,,N. Noel makes 2-pt jump shot from 14 ft,92,52
299,3,0:43.0,K. Anderson makes 2-pt layup from 2 ft (assist by B. Diaw),,94,52
300,3,0:43.0,Shooting foul by J. Sampson (drawn by K. Anderson),,94,52
301,3,0:43.0,K. Anderson makes free throw 1 of 1,,95,52
302,3,0:37.0,,H. Thompson misses 3-pt jump shot from 25 ft,95,52
303,3,0:35.0,Defensive rebound by R. McCallum,,95,52
304,3,0:12.0,Shooting foul by N. Stauskas (drawn by K. Anderson),,95,52
305,3,0:12.0,K. Anderson misses free throw 1 of 2,,95,52
306,3,0:12.0,Offensive rebound by Team,,95,52
307,3,0:12.0,K. Anderson makes free throw 2 of 2,,96,52
308,3,0:03.0,,H. Thompson misses 2-pt jump shot from 10 ft,96,52
309,3,0:01.0,,Offensive rebound by Team,96,52
310,3,0:01.0,,H. Thompson misses 2-pt jump shot from 10 ft,96,52
311,3,0:00.0,,Offensive rebound by Team,96,52
312,4,11:43.0,R. Butler misses 2-pt jump shot from 13 ft,,96,52
313,4,11:41.0,,Defensive rebound by J. Okafor,96,52
314,4,11:20.0,,R. Covington misses 3-pt jump shot from 26 ft,96,52
315,4,11:19.0,Defensive rebound by Team,,96,52
316,4,11:19.0,Turnover by B. Diaw (inbound),,96,52
317,4,11:11.0,,J. Okafor misses 2-pt jump shot from 12 ft,96,52
318,4,11:08.0,,Offensive rebound by R. Covington,96,52
319,4,11:08.0,,R. Covington makes 2-pt layup from 2 ft,96,54
320,4,10:53.0,B. Marjanović makes 2-pt jump shot from 16 ft (assist by R. McCallum),,98,54
321,4,10:36.0,,R. Holmes misses 2-pt jump shot from 12 ft,98,54
322,4,10:34.0,Defensive rebound by R. McCallum,,98,54
323,4,10:26.0,B. Marjanović makes 2-pt jump shot from 4 ft (assist by B. Diaw),,100,54
324,4,10:14.0,,R. Covington makes 2-pt layup from 2 ft (assist by T. McConnell),100,56
325,4,9:59.0,B. Marjanović misses 2-pt jump shot from 10 ft,,100,56
326,4,9:57.0,,Defensive rebound by T. McConnell,100,56
327,4,9:46.0,,Shooting foul by B. Marjanović (drawn by J. Okafor),100,56
328,4,9:46.0,,J. Okafor makes free throw 1 of 2,100,57
329,4,9:46.0,M. Bonner enters the game for B. Diaw,,100,57
330,4,9:46.0,J. Simmons enters the game for R. Butler,,100,57
331,4,9:46.0,,J. Okafor misses free throw 2 of 2,100,57
332,4,9:45.0,,Offensive rebound by Team,100,57
333,4,9:24.0,,J. Okafor makes 2-pt jump shot from 4 ft,100,59
334,4,9:00.0,J. Simmons misses 2-pt jump shot from 16 ft,,100,59
335,4,8:58.0,Offensive rebound by B. Marjanović,,100,59
336,4,8:40.0,J. Simmons makes 2-pt layup from 2 ft (assist by M. Bonner),,102,59
337,4,8:25.0,,Shooting foul by B. Marjanović (drawn by J. Okafor),102,59
338,4,8:25.0,Official timeout,,102,59
339,4,8:25.0,Violation by Team (delay of game),,102,59
340,4,8:25.0,,J. Okafor makes free throw 1 of 2,102,60
341,4,8:25.0,R. Butler enters the game for B. Marjanović,,102,60
342,4,8:25.0,,J. Okafor makes free throw 2 of 2,102,61
343,4,8:02.0,J. Simmons misses 2-pt jump shot from 12 ft,,102,61
344,4,8:01.0,,Defensive rebound by J. Okafor,102,61
345,4,7:50.0,,Turnover by R. Holmes (traveling),102,61
346,4,7:50.0,,N. Stauskas enters the game for I. Canaan,102,61
347,4,7:50.0,,J. Sampson enters the game for R. Covington,102,61
348,4,7:29.0,K. Anderson misses 2-pt jump shot from 12 ft,,102,61
349,4,7:25.0,,Defensive rebound by R. Holmes,102,61
350,4,7:13.0,,T. McConnell misses 3-pt jump shot from 24 ft,102,61
351,4,7:11.0,Defensive rebound by R. Butler,,102,61
352,4,7:02.0,M. Bonner makes 2-pt jump shot from 15 ft (assist by R. McCallum),,104,61
353,4,7:00.0,,Philadelphia full timeout,104,61
354,4,7:00.0,,I. Canaan enters the game for T. McConnell,104,61
355,4,6:49.0,,Turnover by J. Okafor (lost ball),104,61
356,4,6:34.0,J. Simmons makes 2-pt layup from 3 ft (assist by M. Bonner),,106,61
357,4,6:08.0,,N. Stauskas misses 2-pt layup from 2 ft (block by R. Butler),106,61
358,4,6:08.0,,Offensive rebound by Team,106,61
359,4,6:05.0,,N. Stauskas misses 3-pt jump shot from 24 ft,106,61
360,4,6:03.0,Defensive rebound by R. McCallum,,106,61
361,4,5:53.0,Shooting foul by N. Stauskas (drawn by R. McCallum),,106,61
362,4,5:53.0,R. McCallum makes free throw 1 of 2,,107,61
363,4,5:53.0,B. Marjanović enters the game for M. Bonner,,107,61
364,4,5:53.0,R. McCallum makes free throw 2 of 2,,108,61
365,4,5:45.0,,N. Stauskas misses 3-pt jump shot from 26 ft,108,61
366,4,5:43.0,Defensive rebound by K. Anderson,,108,61
367,4,5:32.0,Shooting foul by J. Sampson (drawn by J. Simmons),,108,61
368,4,5:32.0,J. Simmons makes free throw 1 of 2,,109,61
369,4,5:32.0,,H. Thompson enters the game for I. Canaan,109,61
370,4,5:32.0,J. Simmons misses free throw 2 of 2,,109,61
371,4,5:31.0,,Defensive rebound by R. Holmes,109,61
372,4,5:10.0,,J. Okafor misses 2-pt jump shot from 7 ft,109,61
373,4,5:08.0,Defensive rebound by R. Butler,,109,61
374,4,4:54.0,Personal foul by N. Stauskas (drawn by J. Simmons),,109,61
375,4,4:40.0,R. Butler misses 2-pt jump shot from 15 ft,,109,61
376,4,4:38.0,,Defensive rebound by J. Sampson,109,61
377,4,4:33.0,,J. Sampson makes 2-pt layup from 2 ft,109,63
378,4,4:33.0,,Shooting foul by J. Simmons (drawn by J. Sampson),109,63
379,4,4:33.0,,J. Sampson makes free throw 1 of 1,109,64
380,4,4:16.0,K. Anderson misses 2-pt layup from 2 ft,,109,64
381,4,4:14.0,Offensive rebound by B. Marjanović,,109,64
382,4,4:14.0,B. Marjanović makes 2-pt dunk at rim,,111,64
383,4,4:01.0,,Offensive foul by R. Holmes (drawn by R. McCallum),111,64
384,4,4:01.0,,Turnover by R. Holmes (offensive foul),111,64
385,4,3:43.0,B. Marjanović makes 2-pt jump shot from 11 ft (assist by K. Anderson),,113,64
386,4,3:27.0,,J. Sampson misses 2-pt jump shot from 18 ft,113,64
387,4,3:25.0,Defensive rebound by R. Butler,,113,64
388,4,3:08.0,J. Simmons misses 2-pt layup from 2 ft,,113,64
