,QUARTER,TIME_REMAINING,MIAMI_ACTION,MILWAUKEE_ACTION,MIAMI_SCORE,MILWAUKEE_SCORE
258,3,6:00.0,,Shooting foul by D. Wade (drawn by G. Monroe),64,70
259,3,6:00.0,,G. Monroe makes free throw 1 of 2,64,71
260,3,6:00.0,J. Richardson enters the game for G. Dragić,,64,71
261,3,6:00.0,,G. Monroe makes free throw 2 of 2,64,72
262,3,5:52.0,Personal foul by J. Bayless,,64,72
263,3,5:52.0,,Milwaukee full timeout,64,72
264,3,5:42.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,67,72
265,3,5:27.0,,J. Parker misses 2-pt jump shot from 20 ft,67,72
266,3,5:26.0,Defensive rebound by L. Deng,,67,72
267,3,5:15.0,L. Deng makes 3-pt jump shot from 23 ft (assist by A. Stoudemire),,70,72
268,3,4:55.0,,G. Monroe misses 2-pt layup from 1 ft (block by A. Stoudemire),70,72
269,3,4:53.0,Defensive rebound by D. Wade,,70,72
270,3,4:52.0,Personal foul by K. Middleton,,70,72
271,3,4:35.0,L. Deng makes 2-pt hook shot from 5 ft (assist by J. Richardson),,72,72
272,3,4:23.0,,Shooting foul by D. Wade (drawn by G. Antetokounmpo),72,72
273,3,4:23.0,,G. Antetokounmpo makes free throw 1 of 2,72,73
274,3,4:23.0,H. Whiteside enters the game for A. Stoudemire,,72,73
275,3,4:23.0,J. Winslow enters the game for D. Wade,,72,73
276,3,4:23.0,,T. Ennis enters the game for J. Bayless,72,73
277,3,4:23.0,,G. Antetokounmpo misses free throw 2 of 2,72,73
278,3,4:22.0,Defensive rebound by J. Winslow,,72,73
279,3,4:05.0,Personal foul by K. Middleton,,72,73
280,3,4:05.0,J. Richardson makes free throw 1 of 2,,73,73
281,3,4:05.0,J. Richardson makes free throw 2 of 2,,74,73
282,3,4:00.0,,Personal foul by J. Richardson,74,73
283,3,4:00.0,,T. Ennis misses free throw 1 of 2,74,73
284,3,4:00.0,,Offensive rebound by Team,74,73
285,3,4:00.0,,T. Ennis makes free throw 2 of 2,74,74
286,3,3:49.0,L. Deng makes 2-pt hook shot from 8 ft (assist by J. Johnson),,76,74
287,3,3:34.0,,Turnover by K. Middleton (traveling),76,74
288,3,3:34.0,,M. Plumlee enters the game for G. Monroe,76,74
289,3,3:16.0,H. Whiteside misses 2-pt hook shot from 8 ft,,76,74
290,3,3:14.0,,Defensive rebound by K. Middleton,76,74
291,3,3:11.0,,Offensive foul by K. Middleton (drawn by L. Deng),76,74
292,3,3:11.0,,Turnover by K. Middleton (offensive foul),76,74
293,3,3:11.0,,J. Bayless enters the game for K. Middleton,76,74
294,3,2:54.0,Turnover by J. Johnson (bad pass),,76,74
295,3,2:54.0,Miami full timeout,,76,74
296,3,2:54.0,G. Dragić enters the game for L. Deng,,76,74
297,3,2:37.0,,J. Parker misses 2-pt jump shot from 19 ft,76,74
298,3,2:36.0,Defensive rebound by H. Whiteside,,76,74
299,3,2:24.0,J. Winslow makes 2-pt jump shot from 18 ft (assist by J. Richardson),,78,74
300,3,2:03.0,,M. Plumlee misses 2-pt hook shot from 4 ft,78,74
301,3,2:02.0,,Offensive rebound by G. Antetokounmpo,78,74
302,3,2:01.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,78,76
303,3,1:38.0,J. Johnson misses 2-pt jump shot from 1 ft,,78,76
304,3,1:37.0,Offensive rebound by J. Johnson,,78,76
305,3,1:37.0,J. Johnson makes 2-pt layup from 1 ft,,80,76
306,3,1:23.0,,J. Parker misses 2-pt jump shot from 3 ft,80,76
307,3,1:22.0,Defensive rebound by G. Dragić,,80,76
308,3,1:09.0,G. Dragić makes 2-pt layup from 1 ft,,82,76
309,3,0:51.0,,J. Parker makes 2-pt hook shot from 9 ft,82,78
310,3,0:38.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Dragić),,85,78
311,3,0:27.0,,Offensive foul by M. Plumlee (drawn by J. Johnson),85,78
312,3,0:27.0,,Turnover by M. Plumlee (offensive foul),85,78
313,3,0:27.0,,J. O'Bryant enters the game for J. Parker,85,78
314,3,0:08.0,,Violation by M. Plumlee (kicked ball),85,78
315,3,0:03.0,Turnover by J. Johnson (lost ball; steal by M. Plumlee),,85,78
316,3,0:01.0,,M. Plumlee makes 2-pt layup at rim,85,80
317,4,11:45.0,L. Deng misses 2-pt jump shot from 21 ft,,85,80
318,4,11:44.0,,Defensive rebound by J. Bayless,85,80
319,4,11:35.0,,T. Ennis makes 2-pt jump shot from 10 ft,85,82
320,4,11:14.0,G. Dragić misses 3-pt jump shot from 24 ft,,85,82
321,4,11:13.0,,Defensive rebound by K. Middleton,85,82
322,4,10:55.0,,Turnover by K. Middleton (bad pass; steal by L. Deng),85,82
323,4,10:53.0,Personal foul by G. Antetokounmpo,,85,82
324,4,10:53.0,J. Winslow makes free throw 1 of 2,,86,82
325,4,10:53.0,J. Winslow makes free throw 2 of 2,,87,82
326,4,10:39.0,,K. Middleton misses 2-pt jump shot from 15 ft,87,82
327,4,10:38.0,Defensive rebound by H. Whiteside,,87,82
328,4,10:26.0,J. Winslow misses 2-pt jump shot from 19 ft,,87,82
329,4,10:26.0,,Defensive rebound by Team,87,82
330,4,10:26.0,Loose ball foul by H. Whiteside,,87,82
331,4,10:14.0,,T. Ennis makes 3-pt jump shot from 25 ft (assist by J. Bayless),87,85
332,4,9:49.0,J. Winslow misses 3-pt jump shot from 25 ft,,87,85
333,4,9:48.0,,Defensive rebound by K. Middleton,87,85
334,4,9:41.0,,Turnover by M. Plumlee (bad pass; steal by L. Deng),87,85
335,4,9:37.0,Turnover by L. Deng (lost ball),,87,85
336,4,9:26.0,,M. Plumlee misses 2-pt hook shot from 4 ft,87,85
337,4,9:25.0,,Offensive rebound by M. Plumlee,87,85
338,4,9:22.0,,M. Plumlee misses 2-pt hook shot from 4 ft,87,85
339,4,9:21.0,Defensive rebound by H. Whiteside,,87,85
340,4,9:07.0,D. Wade enters the game for J. Richardson,,87,85
341,4,9:07.0,Violation by Team (delay of game),,87,85
342,4,9:03.0,D. Wade makes 2-pt jump shot from 16 ft (assist by J. Winslow),,89,85
343,4,8:45.0,Violation by H. Whiteside (def goaltending),,89,85
344,4,8:45.0,,M. Plumlee makes 2-pt hook shot from 6 ft (assist by T. Ennis),89,87
345,4,8:31.0,H. Whiteside misses 2-pt jump shot from 9 ft,,89,87
346,4,8:29.0,,Defensive rebound by M. Plumlee,89,87
347,4,8:18.0,,K. Middleton makes 2-pt jump shot from 12 ft,89,89
348,4,7:56.0,L. Deng makes 3-pt jump shot from 24 ft (assist by D. Wade),,92,89
349,4,7:40.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),92,91
350,4,7:40.0,,Shooting foul by H. Whiteside (drawn by M. Plumlee),92,91
351,4,7:40.0,Official timeout,,92,91
352,4,7:40.0,A. Stoudemire enters the game for H. Whiteside,,92,91
353,4,7:40.0,,M. Plumlee misses free throw 1 of 1,92,91
354,4,7:39.0,,Offensive rebound by G. Antetokounmpo,92,91
355,4,7:30.0,,K. Middleton misses 3-pt jump shot from 25 ft,92,91
356,4,7:28.0,,Offensive rebound by Team,92,91
357,4,7:28.0,,Flagrant foul type 1 by J. Winslow,92,91
358,4,7:28.0,,M. Plumlee makes flagrant free throw 1 of 2,92,92
359,4,7:28.0,,M. Plumlee makes flagrant free throw 2 of 2,92,93
360,4,7:13.0,,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by K. Middleton),92,95
361,4,6:46.0,D. Wade misses 2-pt jump shot from 13 ft,,92,95
362,4,6:46.0,Offensive rebound by Team,,92,95
363,4,6:46.0,Turnover by Team (shot clock),,92,95
364,4,6:29.0,,G. Antetokounmpo misses 2-pt layup from 2 ft (block by A. Stoudemire),92,95
365,4,6:25.0,Defensive rebound by D. Wade,,92,95
366,4,6:21.0,Turnover by D. Wade (lost ball),,92,95
367,4,6:21.0,H. Whiteside enters the game for J. Winslow,,92,95
368,4,6:21.0,J. Johnson enters the game for A. Stoudemire,,92,95
369,4,6:07.0,,G. Antetokounmpo makes 2-pt jump shot from 10 ft (assist by T. Ennis),92,97
370,4,6:07.0,Miami full timeout,,92,97
371,4,6:07.0,J. Richardson enters the game for G. Dragić,,92,97
372,4,5:47.0,D. Wade makes 2-pt jump shot from 7 ft,,94,97
373,4,5:26.0,,T. Ennis misses 2-pt jump shot from 3 ft (block by H. Whiteside),94,97
374,4,5:22.0,,Offensive rebound by M. Plumlee,94,97
375,4,5:22.0,,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Plumlee),94,99
376,4,5:04.0,J. Johnson makes 2-pt jump shot from 10 ft,,96,99
377,4,4:41.0,,K. Middleton misses 3-pt jump shot from 24 ft,96,99
378,4,4:40.0,Defensive rebound by H. Whiteside,,96,99
379,4,4:40.0,,Loose ball foul by M. Plumlee,96,99
380,4,4:40.0,,J. Parker enters the game for T. Ennis,96,99
381,4,4:24.0,L. Deng makes 2-pt hook shot from 7 ft (assist by D. Wade),,98,99
