,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
66,1,3:15.0,R. Westbrook makes 2-pt jump shot from 18 ft,,23,16
67,1,3:15.0,R. Westbrook misses free throw 1 of 1,,23,16
68,1,3:15.0,Offensive rebound by Team,,23,16
69,1,3:15.0,,Loose ball foul by K. Koufos,23,16
70,1,3:15.0,K. Durant enters the game for S. Ibaka,,23,16
71,1,3:12.0,Oklahoma City full timeout,,23,16
72,1,3:06.0,K. Durant misses 2-pt jump shot from 10 ft,,23,16
73,1,3:05.0,Offensive rebound by R. Westbrook,,23,16
74,1,2:54.0,K. Singler makes 3-pt jump shot from 25 ft (assist by K. Durant),,26,16
75,1,2:38.0,,D. Cousins misses 2-pt jump shot from 8 ft,26,16
76,1,2:37.0,Defensive rebound by Team,,26,16
77,1,2:37.0,R. Foye enters the game for S. Adams,,26,16
78,1,2:37.0,E. Freedom enters the game for R. Westbrook,,26,16
79,1,2:28.0,Personal foul by S. Curry,,26,16
80,1,2:18.0,D. Waiters misses 2-pt jump shot from 17 ft,,26,16
81,1,2:18.0,Offensive rebound by Team,,26,16
82,1,2:18.0,,Loose ball foul by K. Koufos,26,16
83,1,1:59.0,Turnover by K. Durant (bad pass),,26,16
84,1,1:43.0,,J. Anderson makes 3-pt jump shot from 25 ft (assist by D. Cousins),26,19
85,1,1:30.0,Turnover by R. Foye (bad pass; steal by J. Anderson),,26,19
86,1,1:22.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by D. Collison),26,22
87,1,1:20.0,Oklahoma City full timeout,,26,22
88,1,1:20.0,Oklahoma City full timeout,,26,22
89,1,1:06.0,K. Singler makes 2-pt jump shot from 12 ft (assist by K. Durant),,28,22
90,1,0:50.0,,J. Anderson misses 3-pt jump shot from 24 ft,28,22
91,1,0:49.0,Defensive rebound by K. Durant,,28,22
92,1,0:43.0,E. Freedom makes 2-pt layup from 2 ft (assist by K. Durant),,30,22
93,1,0:33.0,,Personal foul by K. Singler,30,22
94,1,0:33.0,,Q. Acy enters the game for D. Cousins,30,22
95,1,0:28.0,,S. Curry misses 2-pt jump shot from 16 ft,30,22
96,1,0:27.0,Defensive rebound by K. Singler,,30,22
97,1,0:04.0,K. Singler misses 2-pt layup from 1 ft,,30,22
98,1,0:03.0,Offensive rebound by E. Freedom,,30,22
99,1,0:03.0,E. Freedom misses 2-pt layup from 2 ft,,30,22
100,1,0:02.0,,Defensive rebound by Q. Acy,30,22
101,1,0:00.0,,D. Collison misses 3-pt jump shot from 34 ft,30,22
102,1,0:00.0,,Offensive rebound by Team,30,22
103,2,11:47.0,D. Waiters misses 2-pt layup from 4 ft (block by K. Koufos),,30,22
104,2,11:47.0,,Defensive rebound by Team,30,22
105,2,11:33.0,,K. Koufos makes 2-pt dunk at rim (assist by R. Gay),30,24
106,2,11:06.0,Turnover by K. Durant (bad pass; steal by Q. Acy),,30,24
107,2,11:05.0,,Turnover by Q. Acy (bad pass),30,24
108,2,10:48.0,Turnover by E. Freedom (step out of bounds),,30,24
109,2,10:30.0,,K. Koufos makes 2-pt hook shot from 6 ft (assist by B. McLemore),30,26
110,2,10:20.0,Personal foul by R. Gay,,30,26
111,2,10:11.0,K. Durant makes 2-pt layup from 2 ft,,32,26
112,2,9:51.0,,R. Gay misses 3-pt jump shot from 24 ft,32,26
113,2,9:50.0,,Offensive rebound by S. Curry,32,26
114,2,9:45.0,,S. Curry makes 3-pt jump shot from 24 ft,32,29
115,2,9:29.0,E. Freedom misses 2-pt jump shot from 5 ft,,32,29
116,2,9:28.0,Offensive rebound by K. Durant,,32,29
117,2,9:27.0,K. Durant misses 2-pt layup from 2 ft,,32,29
118,2,9:24.0,Offensive rebound by E. Freedom,,32,29
119,2,9:24.0,E. Freedom makes 2-pt layup from 1 ft,,34,29
120,2,9:06.0,R. Westbrook enters the game for K. Durant,,34,29
121,2,9:06.0,A. Morrow enters the game for R. Foye,,34,29
122,2,9:04.0,,Shooting foul by K. Singler (drawn by Q. Acy),34,29
123,2,9:04.0,,Q. Acy misses free throw 1 of 2,34,29
124,2,9:04.0,,Offensive rebound by Team,34,29
125,2,9:04.0,,Q. Acy makes free throw 2 of 2,34,30
126,2,8:52.0,E. Freedom misses 2-pt jump shot from 16 ft,,34,30
127,2,8:51.0,,Defensive rebound by R. Gay,34,30
128,2,8:51.0,,Personal foul by R. Westbrook,34,30
129,2,8:51.0,Official timeout,,34,30
130,2,8:51.0,S. Ibaka enters the game for K. Singler,,34,30
131,2,8:40.0,,Offensive foul by K. Koufos (drawn by A. Morrow),34,30
132,2,8:40.0,,Turnover by K. Koufos (offensive foul),34,30
133,2,8:40.0,,D. Cousins enters the game for K. Koufos,34,30
134,2,8:17.0,D. Waiters makes 3-pt jump shot from 24 ft,,37,30
135,2,7:55.0,,R. Gay misses 2-pt jump shot from 5 ft,37,30
136,2,7:54.0,,Offensive rebound by R. Gay,37,30
137,2,7:52.0,,R. Gay makes 2-pt hook shot from 3 ft,37,32
138,2,7:40.0,,Violation by D. Cousins (def goaltending),37,32
139,2,7:40.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,39,32
140,2,7:21.0,,D. Cousins misses 2-pt jump shot from 4 ft,39,32
141,2,7:20.0,Defensive rebound by R. Westbrook,,39,32
142,2,7:16.0,Turnover by R. Westbrook (offensive foul),,39,32
143,2,7:16.0,,Offensive charge foul by R. Westbrook (drawn by Q. Acy),39,32
144,2,7:16.0,S. Adams enters the game for E. Freedom,,39,32
145,2,7:04.0,,S. Curry makes 3-pt jump shot from 25 ft,39,35
146,2,6:50.0,R. Westbrook misses 3-pt jump shot from 25 ft,,39,35
147,2,6:49.0,,Defensive rebound by S. Curry,39,35
148,2,6:42.0,,R. Gay makes 2-pt layup from 1 ft (assist by S. Curry),39,37
149,2,6:19.0,S. Adams misses 2-pt layup from 2 ft (block by R. Gay),,39,37
150,2,6:18.0,,Defensive rebound by Q. Acy,39,37
151,2,6:14.0,,S. Curry makes 3-pt jump shot from 25 ft,39,40
152,2,5:57.0,Shooting block foul by D. Cousins (drawn by R. Westbrook),,39,40
153,2,5:57.0,,Sacramento full timeout,39,40
154,2,5:57.0,K. Durant enters the game for D. Waiters,,39,40
155,2,5:57.0,,D. Collison enters the game for Q. Acy,39,40
156,2,5:57.0,R. Westbrook makes free throw 1 of 2,,40,40
157,2,5:57.0,R. Westbrook makes free throw 2 of 2,,41,40
158,2,5:43.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Collison),41,43
159,2,5:27.0,R. Westbrook misses 2-pt jump shot from 11 ft,,41,43
160,2,5:27.0,,Defensive rebound by D. Cousins,41,43
161,2,5:20.0,,S. Curry misses 3-pt jump shot from 24 ft,41,43
162,2,5:19.0,Defensive rebound by A. Morrow,,41,43
163,2,5:18.0,Personal foul by D. Cousins,,41,43
164,2,5:18.0,C. Payne enters the game for R. Westbrook,,41,43
165,2,5:08.0,K. Durant makes 2-pt jump shot from 12 ft,,43,43
166,2,4:52.0,,S. Curry misses 3-pt jump shot from 22 ft,43,43
167,2,4:51.0,,Offensive rebound by D. Cousins,43,43
168,2,4:47.0,,R. Gay misses 3-pt jump shot from 25 ft,43,43
169,2,4:46.0,Defensive rebound by S. Ibaka,,43,43
170,2,4:36.0,S. Ibaka misses 2-pt jump shot from 3 ft (block by R. Gay),,43,43
171,2,4:35.0,,Defensive rebound by R. Gay,43,43
172,2,4:16.0,,D. Cousins makes 2-pt layup from 3 ft,43,45
173,2,4:01.0,Personal foul by B. McLemore,,43,45
174,2,4:01.0,,W. Cauley-Stein enters the game for B. McLemore,43,45
175,2,3:49.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by K. Durant),,46,45
176,2,3:42.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by D. Collison),46,47
177,2,3:30.0,Shooting foul by D. Cousins (drawn by S. Adams),,46,47
178,2,3:30.0,A. Roberson enters the game for A. Morrow,,46,47
179,2,3:30.0,S. Adams misses free throw 1 of 2,,46,47
180,2,3:30.0,Offensive rebound by Team,,46,47
181,2,3:30.0,,Q. Acy enters the game for D. Cousins,46,47
182,2,3:30.0,S. Adams makes free throw 2 of 2,,47,47
183,2,3:06.0,,R. Gay misses 3-pt jump shot from 25 ft,47,47
184,2,3:06.0,Defensive rebound by C. Payne,,47,47
185,2,2:53.0,K. Durant misses 3-pt jump shot from 26 ft,,47,47
186,2,2:52.0,,Defensive rebound by D. Collison,47,47
187,2,2:45.0,,Personal foul by S. Adams,47,47
188,2,2:45.0,Oklahoma City full timeout,,47,47
189,2,2:45.0,D. Waiters enters the game for S. Ibaka,,47,47
190,2,2:34.0,,Q. Acy misses 2-pt jump shot from 19 ft,47,47
191,2,2:33.0,,Offensive rebound by W. Cauley-Stein,47,47
192,2,2:32.0,,Shooting foul by A. Roberson (drawn by W. Cauley-Stein),47,47
193,2,2:32.0,,W. Cauley-Stein misses free throw 1 of 2,47,47
194,2,2:32.0,,Offensive rebound by Team,47,47
195,2,2:32.0,,W. Cauley-Stein misses free throw 2 of 2,47,47
196,2,2:32.0,,Offensive rebound by Q. Acy,47,47
197,2,2:12.0,,Q. Acy makes 2-pt dunk at rim (assist by D. Collison),47,49
198,2,1:52.0,C. Payne misses 3-pt jump shot from 25 ft,,47,49
199,2,1:52.0,Offensive rebound by S. Adams,,47,49
200,2,1:46.0,Shooting foul by W. Cauley-Stein (drawn by D. Waiters),,47,49
201,2,1:46.0,D. Waiters misses free throw 1 of 2,,47,49
202,2,1:46.0,Offensive rebound by Team,,47,49
203,2,1:46.0,D. Waiters makes free throw 2 of 2,,48,49
204,2,1:31.0,,D. Collison misses 2-pt jump shot from 19 ft,48,49
205,2,1:29.0,,Offensive rebound by R. Gay,48,49
206,2,1:27.0,,R. Gay misses 2-pt layup from 4 ft (block by A. Roberson),48,49
207,2,1:25.0,,Offensive rebound by Q. Acy,48,49
208,2,1:23.0,,Q. Acy makes 2-pt dunk at rim,48,51
209,2,1:13.0,S. Adams misses 2-pt dunk at rim,,48,51
210,2,1:11.0,Offensive rebound by D. Waiters,,48,51
211,2,1:08.0,K. Durant makes 2-pt layup at rim,,50,51
212,2,0:59.0,,Q. Acy misses 3-pt jump shot from 24 ft,50,51
213,2,0:58.0,Defensive rebound by A. Roberson,,50,51
214,2,0:50.0,K. Durant misses 3-pt jump shot from 25 ft,,50,51
215,2,0:49.0,,Defensive rebound by Q. Acy,50,51
216,2,0:42.0,,R. Gay makes 2-pt dunk at rim (assist by D. Collison),50,53
217,2,0:29.0,Shooting foul by R. Gay (drawn by K. Durant),,50,53
218,2,0:29.0,K. Durant makes free throw 1 of 2,,51,53
219,2,0:29.0,S. Ibaka enters the game for S. Adams,,51,53
220,2,0:29.0,K. Durant makes free throw 2 of 2,,52,53
221,2,0:14.0,,D. Collison makes 2-pt layup from 2 ft,52,55
222,2,0:14.0,,Shooting foul by C. Payne (drawn by D. Collison),52,55
223,2,0:14.0,,J. Anderson enters the game for R. Gay,52,55
224,2,0:14.0,A. Morrow enters the game for A. Roberson,,52,55
225,2,0:14.0,,D. Collison makes free throw 1 of 1,52,56
226,2,0:01.0,K. Durant misses 2-pt jump shot from 21 ft,,52,56
227,2,0:00.0,,Defensive rebound by D. Collison,52,56
228,3,11:37.0,R. Westbrook misses 3-pt jump shot from 22 ft,,52,56
229,3,11:32.0,,Defensive rebound by D. Cousins,52,56
230,3,11:28.0,,D. Collison makes 3-pt jump shot from 24 ft,52,59
231,3,11:10.0,,Violation by W. Cauley-Stein (kicked ball),52,59
232,3,11:05.0,Turnover by K. Durant (bad pass; steal by D. Cousins),,52,59
233,3,10:57.0,,W. Cauley-Stein makes 2-pt layup from 1 ft (assist by D. Cousins),52,61
234,3,10:40.0,K. Durant misses 3-pt jump shot from 25 ft,,52,61
235,3,10:39.0,Offensive rebound by S. Ibaka,,52,61
236,3,10:26.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by K. Durant),,54,61
237,3,10:08.0,,D. Cousins misses 2-pt jump shot from 3 ft,54,61
238,3,10:07.0,Defensive rebound by R. Westbrook,,54,61
239,3,10:00.0,A. Roberson makes 2-pt layup from 3 ft (assist by R. Westbrook),,56,61
240,3,9:42.0,,J. Anderson misses 3-pt jump shot from 24 ft,56,61
241,3,9:42.0,Defensive rebound by S. Ibaka,,56,61
242,3,9:39.0,Offensive foul by S. Adams (drawn by D. Cousins),,56,61
243,3,9:39.0,Turnover by S. Adams (offensive foul),,56,61
244,3,9:22.0,,R. Gay misses 2-pt jump shot from 8 ft,56,61
245,3,9:21.0,Defensive rebound by K. Durant,,56,61
246,3,9:16.0,R. Westbrook makes 2-pt jump shot from 19 ft (assist by K. Durant),,58,61
247,3,9:16.0,Shooting foul by D. Collison (drawn by R. Westbrook),,58,61
248,3,9:16.0,R. Westbrook makes free throw 1 of 1,,59,61
249,3,9:02.0,Violation by R. Westbrook (kicked ball),,59,61
250,3,8:50.0,,D. Cousins makes 2-pt layup from 3 ft (assist by D. Collison),59,63
251,3,8:31.0,K. Durant misses 3-pt jump shot from 25 ft,,59,63
252,3,8:30.0,Offensive rebound by S. Adams,,59,63
253,3,8:26.0,Shooting foul by D. Cousins (drawn by S. Adams),,59,63
254,3,8:26.0,S. Adams misses free throw 1 of 2,,59,63
255,3,8:26.0,Offensive rebound by Team,,59,63
256,3,8:26.0,S. Adams makes free throw 2 of 2,,60,63
257,3,8:12.0,,Personal foul by S. Adams,60,63
258,3,8:03.0,,D. Cousins misses 2-pt jump shot from 9 ft (block by S. Adams),60,63
259,3,8:00.0,Defensive rebound by S. Adams,,60,63
260,3,7:54.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,63,63
261,3,7:48.0,,J. Anderson makes 2-pt layup from 3 ft (assist by D. Collison),63,65
262,3,7:36.0,Turnover by R. Westbrook (bad pass; steal by W. Cauley-Stein),,63,65
263,3,7:33.0,,D. Collison makes 2-pt dunk at rim (assist by W. Cauley-Stein),63,67
264,3,7:21.0,K. Durant misses 2-pt jump shot from 4 ft (block by D. Cousins),,63,67
265,3,7:20.0,Offensive rebound by K. Durant,,63,67
266,3,7:19.0,K. Durant misses 2-pt layup from 1 ft,,63,67
267,3,7:18.0,,Defensive rebound by R. Gay,63,67
268,3,7:11.0,,Turnover by D. Collison (bad pass; steal by S. Adams),63,67
269,3,7:03.0,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),,65,67
270,3,6:46.0,,D. Cousins misses 3-pt jump shot from 25 ft,65,67
271,3,6:45.0,,Offensive rebound by W. Cauley-Stein,65,67
272,3,6:38.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),65,70
273,3,6:28.0,R. Westbrook makes 2-pt layup from 4 ft,,67,70
274,3,6:04.0,,D. Cousins misses 2-pt jump shot from 19 ft,67,70
275,3,6:03.0,Defensive rebound by S. Ibaka,,67,70
276,3,5:43.0,S. Ibaka misses 3-pt jump shot from 24 ft,,67,70
277,3,5:42.0,,Defensive rebound by R. Gay,67,70
278,3,5:31.0,,D. Collison misses 2-pt jump shot from 19 ft,67,70
279,3,5:30.0,,Offensive rebound by W. Cauley-Stein,67,70
280,3,5:21.0,,D. Cousins misses 2-pt jump shot from 10 ft (block by A. Roberson),67,70
281,3,5:19.0,Defensive rebound by S. Adams,,67,70
282,3,5:17.0,R. Westbrook makes 2-pt dunk at rim (assist by A. Roberson),,69,70
283,3,5:17.0,,Sacramento full timeout,69,70
284,3,5:17.0,K. Singler enters the game for K. Durant,,69,70
285,3,5:17.0,E. Freedom enters the game for S. Adams,,69,70
286,3,5:17.0,,S. Curry enters the game for D. Cousins,69,70
287,3,5:17.0,,K. Koufos enters the game for J. Anderson,69,70
288,3,5:02.0,,R. Gay makes 2-pt hook shot from 7 ft,69,72
289,3,5:02.0,,Shooting foul by K. Singler (drawn by R. Gay),69,72
290,3,5:02.0,,R. Gay makes free throw 1 of 1,69,73
291,3,4:53.0,Turnover by R. Westbrook (lost ball; steal by W. Cauley-Stein),,69,73
292,3,4:51.0,,Turnover by D. Collison (bad pass; steal by A. Roberson),69,73
293,3,4:42.0,Turnover by R. Westbrook (lost ball; steal by W. Cauley-Stein),,69,73
294,3,4:35.0,,S. Curry misses 3-pt jump shot from 25 ft,69,73
295,3,4:33.0,,Offensive rebound by R. Gay,69,73
296,3,4:27.0,,D. Collison makes 2-pt jump shot from 16 ft (assist by K. Koufos),69,75
297,3,4:04.0,K. Singler makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,72,75
298,3,3:46.0,,Personal foul by A. Roberson,72,75
299,3,3:46.0,D. Waiters enters the game for A. Roberson,,72,75
300,3,3:39.0,,K. Koufos makes 2-pt jump shot from 5 ft (assist by S. Curry),72,77
301,3,3:18.0,R. Westbrook misses 3-pt jump shot from 24 ft,,72,77
302,3,3:17.0,Offensive rebound by S. Ibaka,,72,77
303,3,3:16.0,Shooting foul by K. Koufos (drawn by S. Ibaka),,72,77
304,3,3:16.0,S. Ibaka makes free throw 1 of 2,,73,77
305,3,3:16.0,S. Ibaka makes free throw 2 of 2,,74,77
306,3,2:55.0,,R. Gay makes 2-pt jump shot from 16 ft,74,79
307,3,2:44.0,Shooting foul by R. Gay (drawn by R. Westbrook),,74,79
308,3,2:44.0,Oklahoma City full timeout,,74,79
309,3,2:44.0,,B. McLemore enters the game for W. Cauley-Stein,74,79
310,3,2:44.0,K. Durant enters the game for S. Ibaka,,74,79
311,3,2:44.0,R. Westbrook makes free throw 1 of 3,,75,79
312,3,2:44.0,R. Westbrook makes free throw 2 of 3,,76,79
313,3,2:44.0,R. Westbrook makes free throw 3 of 3,,77,79
314,3,2:26.0,,R. Gay makes 2-pt jump shot from 20 ft,77,81
315,3,2:11.0,K. Durant makes 3-pt jump shot from 25 ft (assist by D. Waiters),,80,81
316,3,1:55.0,,D. Collison misses 2-pt jump shot from 5 ft,80,81
317,3,1:54.0,,Offensive rebound by K. Koufos,80,81
318,3,1:54.0,,K. Koufos misses 2-pt layup from 2 ft,80,81
319,3,1:52.0,,Offensive rebound by K. Koufos,80,81
320,3,1:52.0,,K. Koufos makes 2-pt layup from 1 ft,80,83
321,3,1:35.0,Personal foul by S. Curry,,80,83
322,3,1:35.0,K. Durant misses free throw 1 of 2,,80,83
323,3,1:35.0,Offensive rebound by Team,,80,83
324,3,1:35.0,R. Foye enters the game for R. Westbrook,,80,83
325,3,1:35.0,K. Durant makes free throw 2 of 2,,81,83
326,3,1:14.0,,R. Gay misses 2-pt jump shot from 15 ft,81,83
327,3,1:13.0,Defensive rebound by E. Freedom,,81,83
328,3,1:02.0,K. Durant makes 3-pt jump shot from 25 ft,,84,83
329,3,0:41.0,,S. Curry misses 2-pt jump shot from 6 ft (block by D. Waiters),84,83
330,3,0:38.0,Defensive rebound by K. Singler,,84,83
331,3,0:35.0,Turnover by K. Singler (traveling),,84,83
332,3,0:31.0,,Personal foul by R. Foye,84,83
333,3,0:12.0,,B. McLemore misses 3-pt jump shot from 26 ft,84,83
334,3,0:11.0,Defensive rebound by D. Waiters,,84,83
335,3,0:01.0,Turnover by K. Singler (bad pass; steal by R. Gay),,84,83
336,3,0:00.0,,R. Gay misses 3-pt jump shot from 44 ft,84,83
337,3,0:00.0,,Offensive rebound by Team,84,83
338,4,11:47.0,,Shooting foul by E. Freedom (drawn by D. Cousins),84,83
339,4,11:47.0,,D. Cousins misses free throw 1 of 2,84,83
340,4,11:47.0,,Offensive rebound by Team,84,83
341,4,11:47.0,,D. Cousins misses free throw 2 of 2,84,83
342,4,11:46.0,Defensive rebound by E. Freedom,,84,83
343,4,11:34.0,K. Durant misses 3-pt jump shot from 26 ft,,84,83
344,4,11:34.0,,Defensive rebound by Team,84,83
345,4,11:24.0,,D. Cousins misses 2-pt jump shot from 8 ft,84,83
346,4,11:22.0,Defensive rebound by E. Freedom,,84,83
347,4,11:12.0,K. Singler misses 3-pt jump shot from 24 ft,,84,83
348,4,11:11.0,Offensive rebound by K. Singler,,84,83
349,4,11:03.0,E. Freedom makes 3-pt jump shot from 23 ft (assist by D. Waiters),,87,83
350,4,10:46.0,,B. McLemore makes 3-pt jump shot from 25 ft,87,86
351,4,10:28.0,Turnover by E. Freedom (lost ball),,87,86
352,4,10:06.0,,Shooting foul by D. Waiters (drawn by B. McLemore),87,86
353,4,10:06.0,,B. McLemore misses free throw 1 of 2,87,86
354,4,10:06.0,,Offensive rebound by Team,87,86
355,4,10:06.0,R. Westbrook enters the game for K. Singler,,87,86
356,4,10:06.0,,B. McLemore makes free throw 2 of 2,87,87
357,4,9:59.0,Shooting foul by J. Anderson (drawn by E. Freedom),,87,87
358,4,9:59.0,E. Freedom misses free throw 1 of 2,,87,87
359,4,9:59.0,Offensive rebound by Team,,87,87
360,4,9:59.0,E. Freedom makes free throw 2 of 2,,88,87
361,4,9:43.0,,J. Anderson misses 3-pt jump shot from 23 ft,88,87
362,4,9:42.0,,Offensive rebound by Q. Acy,88,87
363,4,9:42.0,,Personal foul by R. Foye,88,87
364,4,9:37.0,,Turnover by S. Curry (bad pass; steal by E. Freedom),88,87
365,4,9:26.0,K. Durant makes 3-pt jump shot from 25 ft (assist by D. Waiters),,91,87
366,4,9:10.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by B. McLemore),91,90
367,4,8:57.0,K. Durant misses 3-pt jump shot from 25 ft,,91,90
368,4,8:57.0,,Defensive rebound by J. Anderson,91,90
369,4,8:51.0,,Q. Acy makes 2-pt layup from 3 ft,91,92
370,4,8:37.0,R. Foye misses 3-pt jump shot from 22 ft,,91,92
371,4,8:36.0,,Defensive rebound by D. Cousins,91,92
372,4,8:20.0,,D. Cousins misses 2-pt layup from 2 ft,91,92
373,4,8:19.0,Defensive rebound by K. Durant,,91,92
374,4,8:10.0,K. Durant misses 2-pt jump shot from 4 ft,,91,92
375,4,8:10.0,,Defensive rebound by B. McLemore,91,92
376,4,8:04.0,,Turnover by J. Anderson (offensive goaltending),91,92
377,4,8:04.0,Official timeout,,91,92
378,4,8:04.0,K. Singler enters the game for K. Durant,,91,92
379,4,7:51.0,R. Foye makes 2-pt layup from 3 ft (assist by R. Westbrook),,93,92
380,4,7:22.0,,D. Cousins makes 2-pt jump shot from 4 ft (assist by S. Curry),93,94
381,4,7:07.0,D. Waiters misses 3-pt jump shot from 23 ft,,93,94
382,4,7:06.0,,Defensive rebound by D. Cousins,93,94
383,4,6:51.0,,B. McLemore misses 2-pt layup from 3 ft (block by K. Singler),93,94
384,4,6:51.0,,Offensive rebound by D. Cousins,93,94
385,4,6:51.0,,D. Cousins misses 2-pt layup from 3 ft,93,94
386,4,6:50.0,Defensive rebound by E. Freedom,,93,94
387,4,6:50.0,Personal foul by Q. Acy,,93,94
