,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
85,1,1:00.0,D. DeRozan misses 2-pt jump shot from 10 ft (block by K. Korver),,20,28
86,1,0:59.0,,Defensive rebound by D. Schröder,20,28
87,1,0:55.0,,D. Schröder misses 3-pt jump shot from 22 ft,20,28
88,1,0:52.0,,Offensive rebound by M. Scott,20,28
89,1,0:34.0,,M. Scott misses 3-pt jump shot from 23 ft,20,28
90,1,0:32.0,Defensive rebound by T. Ross,,20,28
91,1,0:09.0,Turnover by Team (shot clock),,20,28
92,1,0:06.0,,Personal take foul by D. DeRozan,20,28
93,1,0:01.0,,D. Schröder misses 2-pt layup from 3 ft (block by C. Joseph),20,28
94,1,0:00.0,Defensive rebound by B. Biyombo,,20,28
95,2,11:41.0,T. Ross misses 3-pt jump shot from 24 ft,,20,28
96,2,11:40.0,,Defensive rebound by M. Scott,20,28
97,2,11:20.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by A. Horford),20,31
98,2,11:02.0,C. Joseph makes 2-pt jump shot from 17 ft,,22,31
99,2,10:42.0,,Turnover by D. Schröder (bad pass; steal by D. Carroll),22,31
100,2,10:40.0,Personal foul by D. Schröder,,22,31
101,2,10:40.0,,J. Teague enters the game for D. Schröder,22,31
102,2,10:24.0,B. Biyombo makes 2-pt dunk at rim (assist by T. Ross),,24,31
103,2,10:13.0,,J. Teague misses 2-pt layup from 1 ft (block by P. Patterson),24,31
104,2,10:13.0,,Offensive rebound by Team,24,31
105,2,10:13.0,,K. Hinrich enters the game for T. Hardaway,24,31
106,2,10:00.0,Violation by B. Biyombo (def goaltending),,24,31
107,2,10:00.0,,M. Scott makes 2-pt hook shot from 4 ft,24,33
108,2,9:41.0,T. Ross misses 2-pt jump shot from 17 ft,,24,33
109,2,9:39.0,Offensive rebound by Team,,24,33
110,2,9:39.0,,Loose ball foul by A. Horford,24,33
111,2,9:39.0,J. Valančiūnas enters the game for B. Biyombo,,24,33
112,2,9:31.0,C. Joseph misses 2-pt jump shot from 18 ft,,24,33
113,2,9:29.0,,Defensive rebound by M. Scott,24,33
114,2,9:29.0,,Offensive foul by A. Horford (drawn by J. Valančiūnas),24,33
115,2,9:29.0,,Turnover by A. Horford (offensive foul),24,33
116,2,9:08.0,D. Carroll misses 2-pt layup from 2 ft,,24,33
117,2,9:06.0,,Defensive rebound by A. Horford,24,33
118,2,9:00.0,,J. Teague misses 2-pt layup from 1 ft,24,33
119,2,8:58.0,,Offensive rebound by M. Scott,24,33
120,2,8:55.0,,K. Korver misses 3-pt jump shot from 24 ft,24,33
121,2,8:54.0,Defensive rebound by T. Ross,,24,33
122,2,8:47.0,Turnover by T. Ross (bad pass; steal by A. Horford),,24,33
123,2,8:40.0,,M. Scott makes 2-pt layup from 1 ft (assist by A. Horford),24,35
124,2,8:37.0,Personal foul by J. Teague,,24,35
125,2,8:37.0,Official timeout,,24,35
126,2,8:37.0,,P. Millsap enters the game for A. Horford,24,35
127,2,8:37.0,,T. Sefolosha enters the game for J. Teague,24,35
128,2,8:37.0,N. Powell enters the game for T. Ross,,24,35
129,2,8:26.0,N. Powell misses 3-pt jump shot from 25 ft,,24,35
130,2,8:21.0,,Defensive rebound by K. Korver,24,35
131,2,8:07.0,,K. Hinrich misses 2-pt jump shot from 11 ft,24,35
132,2,8:05.0,Defensive rebound by J. Valančiūnas,,24,35
133,2,7:51.0,N. Powell misses 2-pt layup from 1 ft (block by P. Millsap),,24,35
134,2,7:48.0,,Defensive rebound by M. Scott,24,35
135,2,7:44.0,,T. Sefolosha makes 2-pt layup at rim (assist by M. Scott),24,37
136,2,7:40.0,K. Lowry enters the game for C. Joseph,,24,37
137,2,7:21.0,J. Valančiūnas misses 2-pt layup from 1 ft,,24,37
138,2,7:20.0,Offensive rebound by J. Valančiūnas,,24,37
139,2,7:20.0,Shooting foul by K. Korver (drawn by J. Valančiūnas),,24,37
140,2,7:20.0,J. Valančiūnas makes free throw 1 of 2,,25,37
141,2,7:20.0,,J. Teague enters the game for T. Sefolosha,25,37
142,2,7:20.0,J. Valančiūnas makes free throw 2 of 2,,26,37
143,2,7:00.0,,M. Scott misses 2-pt jump shot from 17 ft,26,37
144,2,6:58.0,Defensive rebound by D. Carroll,,26,37
145,2,6:44.0,Turnover by K. Lowry (step out of bounds),,26,37
146,2,6:32.0,,P. Millsap misses 2-pt jump shot from 19 ft,26,37
147,2,6:31.0,Defensive rebound by P. Patterson,,26,37
148,2,6:20.0,K. Lowry makes 2-pt jump shot from 10 ft,,28,37
149,2,6:04.0,,Turnover by P. Millsap (lost ball; steal by D. Carroll),28,37
150,2,5:56.0,D. Carroll misses 2-pt jump shot from 1 ft,,28,37
151,2,5:54.0,,Defensive rebound by P. Millsap,28,37
152,2,5:35.0,,P. Millsap misses 3-pt jump shot from 24 ft,28,37
153,2,5:33.0,Defensive rebound by N. Powell,,28,37
154,2,5:28.0,Toronto full timeout,,28,37
155,2,5:28.0,,T. Hardaway enters the game for K. Korver,28,37
156,2,5:28.0,,T. Sefolosha enters the game for M. Scott,28,37
157,2,5:28.0,,A. Horford enters the game for K. Hinrich,28,37
158,2,5:28.0,D. DeRozan enters the game for D. Carroll,,28,37
159,2,5:16.0,Turnover by P. Patterson (bad pass),,28,37
160,2,5:02.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by A. Horford),28,40
161,2,4:49.0,K. Lowry makes 2-pt layup at rim,,30,40
162,2,4:33.0,,Turnover by J. Teague (lost ball; steal by K. Lowry),30,40
163,2,4:24.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by N. Powell),,33,40
164,2,4:16.0,,Shooting foul by K. Lowry (drawn by J. Teague),33,40
165,2,4:16.0,,J. Teague makes free throw 1 of 2,33,41
166,2,4:16.0,,J. Teague makes free throw 2 of 2,33,42
167,2,3:55.0,Personal foul by P. Millsap,,33,42
168,2,3:55.0,K. Lowry misses free throw 1 of 2,,33,42
169,2,3:55.0,Offensive rebound by Team,,33,42
170,2,3:55.0,K. Lowry makes free throw 2 of 2,,34,42
171,2,3:42.0,,A. Horford misses 2-pt jump shot from 19 ft,34,42
172,2,3:41.0,Defensive rebound by J. Valančiūnas,,34,42
173,2,3:25.0,D. DeRozan misses 2-pt jump shot from 8 ft,,34,42
174,2,3:24.0,,Defensive rebound by T. Sefolosha,34,42
175,2,3:19.0,,J. Teague makes 2-pt layup at rim,34,44
176,2,3:01.0,Shooting foul by T. Hardaway (drawn by K. Lowry),,34,44
177,2,3:01.0,K. Lowry misses free throw 1 of 3,,34,44
178,2,3:01.0,Offensive rebound by Team,,34,44
179,2,3:01.0,K. Lowry misses free throw 2 of 3,,34,44
180,2,3:01.0,Offensive rebound by Team,,34,44
181,2,3:01.0,J. Thompson enters the game for P. Patterson,,34,44
182,2,3:01.0,B. Biyombo enters the game for J. Valančiūnas,,34,44
183,2,3:01.0,,D. Schröder enters the game for J. Teague,34,44
184,2,3:01.0,K. Lowry makes free throw 3 of 3,,35,44
185,2,2:53.0,,Turnover by P. Millsap (bad pass),35,44
186,2,2:53.0,,Atlanta full timeout,35,44
187,2,2:53.0,T. Ross enters the game for N. Powell,,35,44
188,2,2:39.0,D. DeRozan makes 2-pt jump shot from 15 ft,,37,44
189,2,2:19.0,,T. Hardaway makes 2-pt dunk at rim (assist by A. Horford),37,46
190,2,1:52.0,T. Ross makes 3-pt jump shot from 24 ft (assist by K. Lowry),,40,46
191,2,1:39.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,40,46
192,2,1:36.0,Defensive rebound by B. Biyombo,,40,46
193,2,1:25.0,B. Biyombo misses 2-pt layup at rim,,40,46
194,2,1:24.0,,Defensive rebound by P. Millsap,40,46
195,2,1:20.0,,Shooting foul by K. Lowry (drawn by T. Sefolosha),40,46
196,2,1:20.0,,T. Sefolosha misses free throw 1 of 2,40,46
197,2,1:20.0,,Offensive rebound by Team,40,46
198,2,1:20.0,,K. Korver enters the game for D. Schröder,40,46
199,2,1:20.0,C. Joseph enters the game for K. Lowry,,40,46
200,2,1:20.0,,T. Sefolosha makes free throw 2 of 2,40,47
201,2,1:03.0,T. Ross makes 3-pt jump shot from 24 ft (assist by B. Biyombo),,43,47
202,2,0:43.0,,K. Korver misses 3-pt jump shot from 23 ft,43,47
203,2,0:41.0,Defensive rebound by C. Joseph,,43,47
204,2,0:34.0,D. DeRozan misses 2-pt jump shot from 19 ft,,43,47
205,2,0:31.0,,Defensive rebound by A. Horford,43,47
206,2,0:27.0,,Atlanta full timeout,43,47
207,2,0:27.0,,J. Teague enters the game for T. Hardaway,43,47
208,2,0:18.0,,K. Korver misses 2-pt jump shot from 19 ft,43,47
209,2,0:15.0,Defensive rebound by D. DeRozan,,43,47
210,2,0:01.0,D. DeRozan misses 2-pt jump shot from 18 ft,,43,47
211,2,0:00.0,Offensive rebound by Team,,43,47
212,3,11:54.0,Turnover by D. DeRozan (lost ball),,43,47
213,3,11:33.0,,J. Teague makes 2-pt layup from 1 ft,43,49
214,3,11:12.0,J. Valančiūnas misses 2-pt layup from 3 ft,,43,49
215,3,11:11.0,,Defensive rebound by K. Korver,43,49
216,3,10:56.0,,A. Horford misses 3-pt jump shot from 24 ft,43,49
217,3,10:55.0,Defensive rebound by D. DeRozan,,43,49
218,3,10:42.0,D. DeRozan misses 2-pt jump shot from 16 ft,,43,49
219,3,10:40.0,,Defensive rebound by K. Korver,43,49
220,3,10:23.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Teague),43,52
221,3,9:57.0,L. Scola misses 3-pt jump shot from 24 ft,,43,52
222,3,9:55.0,,Defensive rebound by A. Horford,43,52
223,3,9:42.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by K. Korver),43,55
224,3,9:40.0,Toronto full timeout,,43,55
225,3,9:22.0,Shooting foul by A. Horford (drawn by J. Valančiūnas),,43,55
226,3,9:22.0,J. Valančiūnas makes free throw 1 of 2,,44,55
227,3,9:22.0,J. Valančiūnas makes free throw 2 of 2,,45,55
228,3,9:15.0,,Turnover by K. Korver (bad pass),45,55
229,3,8:56.0,D. DeRozan misses 3-pt jump shot from 23 ft,,45,55
230,3,8:55.0,Offensive rebound by J. Valančiūnas,,45,55
231,3,8:52.0,J. Valančiūnas makes 2-pt layup from 1 ft,,47,55
232,3,8:44.0,,Shooting foul by J. Valančiūnas (drawn by A. Horford),47,55
233,3,8:44.0,,A. Horford makes free throw 1 of 2,47,56
234,3,8:44.0,,A. Horford makes free throw 2 of 2,47,57
235,3,8:30.0,D. DeRozan makes 2-pt jump shot from 18 ft,,49,57
236,3,8:12.0,,A. Horford misses 2-pt jump shot from 4 ft (block by J. Valančiūnas),49,57
237,3,8:10.0,Defensive rebound by N. Powell,,49,57
238,3,8:06.0,K. Lowry misses 2-pt layup at rim (block by P. Millsap),,49,57
239,3,8:04.0,,Defensive rebound by K. Korver,49,57
240,3,7:59.0,,J. Teague makes 2-pt jump shot from 10 ft,49,59
241,3,7:40.0,K. Lowry makes 2-pt layup from 2 ft,,51,59
242,3,7:35.0,,J. Teague makes 3-pt jump shot from 24 ft,51,62
243,3,7:07.0,D. DeRozan makes 2-pt jump shot from 7 ft,,53,62
244,3,6:57.0,,Shooting foul by D. DeRozan (drawn by J. Teague),53,62
245,3,6:57.0,,J. Teague misses free throw 1 of 2,53,62
246,3,6:57.0,,Offensive rebound by Team,53,62
247,3,6:57.0,,M. Muscala enters the game for A. Horford,53,62
248,3,6:57.0,,T. Hardaway enters the game for K. Korver,53,62
249,3,6:57.0,T. Ross enters the game for N. Powell,,53,62
250,3,6:57.0,P. Patterson enters the game for L. Scola,,53,62
251,3,6:57.0,,J. Teague makes free throw 2 of 2,53,63
252,3,6:40.0,D. DeRozan makes 2-pt dunk at rim,,55,63
253,3,6:26.0,,Personal foul by K. Lowry,55,63
254,3,6:23.0,,P. Millsap makes 2-pt dunk at rim (assist by T. Sefolosha),55,65
255,3,6:04.0,Shooting foul by T. Sefolosha (drawn by D. DeRozan),,55,65
256,3,6:04.0,D. DeRozan makes free throw 1 of 2,,56,65
257,3,6:04.0,B. Biyombo enters the game for J. Valančiūnas,,56,65
258,3,6:04.0,D. DeRozan makes free throw 2 of 2,,57,65
259,3,5:53.0,,J. Teague misses 2-pt jump shot from 16 ft,57,65
260,3,5:51.0,Defensive rebound by P. Patterson,,57,65
261,3,5:44.0,K. Lowry misses 2-pt hook shot from 4 ft,,57,65
262,3,5:43.0,Offensive rebound by B. Biyombo,,57,65
263,3,5:42.0,B. Biyombo misses 2-pt layup from 1 ft (block by P. Millsap),,57,65
264,3,5:42.0,,Defensive rebound by Team,57,65
265,3,5:18.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Teague),57,68
266,3,4:56.0,B. Biyombo misses 2-pt jump shot from 10 ft,,57,68
267,3,4:55.0,,Defensive rebound by P. Millsap,57,68
268,3,4:45.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by P. Millsap),57,70
269,3,4:25.0,Shooting foul by M. Muscala (drawn by B. Biyombo),,57,70
270,3,4:25.0,B. Biyombo makes 2-pt layup at rim (assist by K. Lowry),,59,70
271,3,4:25.0,,D. Schröder enters the game for J. Teague,59,70
272,3,4:25.0,,Atlanta full timeout,59,70
273,3,4:25.0,B. Biyombo misses free throw 1 of 1,,59,70
274,3,4:24.0,,Defensive rebound by M. Muscala,59,70
275,3,4:09.0,,Turnover by D. Schröder (bad pass; steal by P. Patterson),59,70
276,3,3:58.0,D. DeRozan misses 2-pt layup from 1 ft (block by P. Millsap),,59,70
277,3,3:58.0,Offensive rebound by D. DeRozan,,59,70
278,3,3:58.0,Toronto full timeout,,59,70
279,3,3:47.0,D. DeRozan misses 3-pt jump shot from 22 ft,,59,70
280,3,3:45.0,,Defensive rebound by T. Hardaway,59,70
281,3,3:27.0,,D. Schröder misses 3-pt jump shot from 23 ft,59,70
282,3,3:24.0,,Offensive rebound by P. Millsap,59,70
283,3,3:17.0,,M. Muscala misses 3-pt jump shot from 23 ft,59,70
284,3,3:15.0,Defensive rebound by T. Ross,,59,70
285,3,3:06.0,Turnover by T. Ross (lost ball; steal by T. Hardaway),,59,70
286,3,2:59.0,,P. Millsap misses 3-pt jump shot from 23 ft,59,70
287,3,2:54.0,Defensive rebound by K. Lowry,,59,70
288,3,2:46.0,Personal foul by P. Millsap,,59,70
289,3,2:46.0,,M. Scott enters the game for M. Muscala,59,70
290,3,2:46.0,,A. Horford enters the game for P. Millsap,59,70
291,3,2:46.0,C. Joseph enters the game for K. Lowry,,59,70
292,3,2:34.0,P. Patterson misses 3-pt jump shot from 23 ft,,59,70
293,3,2:32.0,,Defensive rebound by D. Schröder,59,70
294,3,2:20.0,,T. Sefolosha misses 2-pt layup from 1 ft (block by B. Biyombo),59,70
295,3,2:18.0,Defensive rebound by D. DeRozan,,59,70
296,3,2:13.0,D. DeRozan misses 2-pt layup at rim (block by T. Hardaway),,59,70
297,3,2:12.0,,Defensive rebound by M. Scott,59,70
298,3,2:01.0,,K. Korver enters the game for T. Sefolosha,59,70
299,3,1:58.0,,D. Schröder misses 2-pt jump shot from 21 ft,59,70
300,3,1:56.0,Defensive rebound by T. Ross,,59,70
301,3,1:36.0,D. DeRozan misses 2-pt jump shot from 13 ft,,59,70
302,3,1:35.0,Offensive rebound by B. Biyombo,,59,70
303,3,1:35.0,Shooting foul by K. Korver (drawn by B. Biyombo),,59,70
304,3,1:35.0,B. Biyombo makes free throw 1 of 2,,60,70
305,3,1:35.0,D. Carroll enters the game for D. DeRozan,,60,70
306,3,1:35.0,B. Biyombo makes free throw 2 of 2,,61,70
307,3,1:22.0,,T. Hardaway misses 3-pt jump shot from 24 ft,61,70
308,3,1:20.0,Defensive rebound by B. Biyombo,,61,70
309,3,0:59.0,C. Joseph makes 2-pt jump shot from 4 ft,,63,70
310,3,0:51.0,,M. Scott misses 3-pt jump shot from 25 ft,63,70
311,3,0:49.0,Defensive rebound by B. Biyombo,,63,70
312,3,0:34.0,T. Ross misses 2-pt jump shot from 16 ft,,63,70
313,3,0:30.0,,Defensive rebound by M. Scott,63,70
314,3,0:10.0,,T. Hardaway misses 2-pt jump shot from 18 ft,63,70
315,3,0:05.0,,Offensive rebound by A. Horford,63,70
316,3,0:00.0,,D. Schröder misses 2-pt jump shot from 11 ft,63,70
317,3,0:00.0,,Offensive rebound by Team,63,70
318,4,11:51.0,,K. Korver makes 2-pt layup at rim (assist by A. Horford),63,72
319,4,11:31.0,N. Powell misses 2-pt jump shot from 18 ft (block by T. Hardaway),,63,72
320,4,11:31.0,,Defensive rebound by Team,63,72
321,4,11:22.0,,Shooting foul by D. Carroll (drawn by M. Scott),63,72
322,4,11:22.0,,M. Scott makes free throw 1 of 2,63,73
323,4,11:22.0,,M. Scott makes free throw 2 of 2,63,74
324,4,11:08.0,C. Joseph misses 2-pt jump shot from 9 ft (block by D. Schröder),,63,74
325,4,11:05.0,,Defensive rebound by A. Horford,63,74
326,4,10:51.0,,A. Horford makes 3-pt jump shot from 24 ft (assist by D. Schröder),63,77
327,4,10:23.0,N. Powell makes 3-pt jump shot from 22 ft (assist by C. Joseph),,66,77
328,4,10:11.0,,D. Schröder misses 2-pt layup from 3 ft,66,77
329,4,10:07.0,Defensive rebound by C. Joseph,,66,77
330,4,9:57.0,Shooting foul by K. Korver (drawn by B. Biyombo),,66,77
331,4,9:57.0,B. Biyombo makes free throw 1 of 2,,67,77
332,4,9:57.0,K. Lowry enters the game for T. Ross,,67,77
333,4,9:57.0,B. Biyombo makes free throw 2 of 2,,68,77
334,4,9:42.0,,K. Korver misses 3-pt jump shot from 26 ft,68,77
335,4,9:40.0,Defensive rebound by B. Biyombo,,68,77
336,4,9:26.0,C. Joseph misses 2-pt layup from 1 ft,,68,77
337,4,9:25.0,Offensive rebound by B. Biyombo,,68,77
338,4,9:24.0,B. Biyombo misses 2-pt layup at rim,,68,77
339,4,9:22.0,,Defensive rebound by A. Horford,68,77
340,4,9:21.0,,Turnover by A. Horford (lost ball; steal by C. Joseph),68,77
341,4,9:21.0,Personal foul by D. Schröder,,68,77
342,4,9:05.0,K. Lowry misses 2-pt jump shot from 17 ft,,68,77
343,4,9:04.0,Offensive rebound by Team,,68,77
344,4,8:53.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by K. Lowry),,71,77
345,4,8:53.0,,Atlanta full timeout,71,77
346,4,8:53.0,,P. Millsap enters the game for D. Schröder,71,77
347,4,8:53.0,,J. Teague enters the game for M. Scott,71,77
348,4,8:32.0,,Turnover by P. Millsap (lost ball; steal by D. Carroll),71,77
349,4,8:32.0,Personal foul by P. Millsap,,71,77
350,4,8:32.0,,M. Muscala enters the game for A. Horford,71,77
351,4,8:13.0,K. Lowry misses 2-pt jump shot from 5 ft,,71,77
352,4,8:12.0,,Defensive rebound by M. Muscala,71,77
353,4,8:10.0,,Turnover by J. Teague (lost ball; steal by D. Carroll),71,77
354,4,8:05.0,D. Carroll makes 2-pt layup at rim (assist by K. Lowry),,73,77
355,4,7:49.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by P. Millsap),73,80
356,4,7:28.0,Turnover by C. Joseph (traveling),,73,80
357,4,7:28.0,L. Nogueira enters the game for B. Biyombo,,73,80
358,4,7:14.0,,P. Millsap misses 2-pt jump shot from 14 ft,73,80
359,4,7:12.0,Defensive rebound by N. Powell,,73,80
360,4,7:07.0,,Violation by P. Millsap (def goaltending),73,80
361,4,7:07.0,N. Powell makes 2-pt layup from 1 ft,,75,80
362,4,6:54.0,,Personal foul by D. Carroll,75,80
363,4,6:46.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by M. Muscala),75,83
364,4,6:20.0,K. Lowry makes 2-pt layup from 2 ft,,77,83
365,4,6:17.0,,Atlanta full timeout,77,83
366,4,6:17.0,D. DeRozan enters the game for C. Joseph,,77,83
367,4,6:17.0,P. Patterson enters the game for D. Carroll,,77,83
368,4,6:01.0,,M. Muscala makes 2-pt dunk at rim (assist by K. Korver),77,85
369,4,5:38.0,L. Nogueira misses 2-pt layup at rim (block by K. Korver),,77,85
370,4,5:36.0,,Defensive rebound by P. Millsap,77,85
371,4,5:34.0,,Turnover by P. Millsap (lost ball; steal by L. Nogueira),77,85
372,4,5:34.0,Personal foul by P. Millsap,,77,85
373,4,5:27.0,Offensive foul by P. Patterson (drawn by J. Teague),,77,85
374,4,5:27.0,Turnover by P. Patterson (offensive foul),,77,85
375,4,5:07.0,,M. Muscala misses 2-pt layup from 1 ft,77,85
376,4,5:04.0,Defensive rebound by K. Lowry,,77,85
377,4,4:58.0,N. Powell makes 3-pt jump shot from 22 ft (assist by K. Lowry),,80,85
378,4,4:30.0,,P. Millsap misses 2-pt layup from 1 ft,80,85
379,4,4:29.0,Defensive rebound by L. Nogueira,,80,85
380,4,4:10.0,D. DeRozan makes 2-pt jump shot from 10 ft (assist by P. Patterson),,82,85
381,4,3:57.0,,Personal foul by N. Powell,82,85
382,4,3:57.0,,A. Horford enters the game for M. Muscala,82,85
383,4,3:57.0,,T. Sefolosha enters the game for T. Hardaway,82,85
384,4,3:41.0,,J. Teague misses 2-pt layup at rim,82,85
385,4,3:40.0,Defensive rebound by K. Lowry,,82,85
386,4,3:31.0,K. Lowry misses 2-pt layup from 2 ft,,82,85
387,4,3:29.0,,Defensive rebound by K. Korver,82,85
388,4,3:11.0,,Turnover by J. Teague (bad pass; steal by D. DeRozan),82,85
389,4,3:03.0,K. Lowry misses 3-pt jump shot from 26 ft,,82,85
