,QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
54,1,5:24.0,,Defensive rebound by J. Withey,14,13
55,1,5:03.0,,J. Withey misses 2-pt jump shot from 19 ft,14,13
56,1,5:02.0,,Offensive rebound by J. Withey,14,13
57,1,4:56.0,,R. Neto misses 2-pt jump shot from 12 ft,14,13
58,1,4:56.0,Defensive rebound by Team,,14,13
59,1,4:56.0,Personal foul by T. Booker (drawn by T. Jones),,14,13
60,1,4:56.0,C. Capela enters the game for T. Jones,,14,13
61,1,4:36.0,J. Terry makes 2-pt jump shot from 7 ft,,16,13
62,1,4:23.0,,Turnover by T. Booker (bad pass; steal by T. Ariza),16,13
63,1,4:18.0,Turnover by J. Harden (lost ball; steal by J. Withey),,16,13
64,1,4:12.0,,G. Hayward makes 2-pt layup from 1 ft (assist by R. Hood),16,15
65,1,3:57.0,D. Howard makes 2-pt dunk at rim (assist by J. Terry),,18,15
66,1,3:35.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by R. Neto),18,18
67,1,3:22.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),,21,18
68,1,3:12.0,,Utah full timeout,21,18
69,1,3:12.0,,T. Burke enters the game for R. Neto,21,18
70,1,3:12.0,,C. Johnson enters the game for R. Hood,21,18
71,1,3:12.0,C. Brewer enters the game for T. Ariza,,21,18
72,1,2:59.0,,G. Hayward misses 3-pt jump shot from 24 ft,21,18
73,1,2:58.0,Defensive rebound by D. Howard,,21,18
74,1,2:52.0,J. Harden misses 2-pt jump shot from 4 ft (block by J. Withey),,21,18
75,1,2:52.0,Offensive rebound by Team,,21,18
76,1,2:46.0,Turnover by J. Harden (bad pass; steal by G. Hayward),,21,18
77,1,2:42.0,Offensive charge foul by G. Hayward (drawn by C. Brewer),,21,18
78,1,2:42.0,,Turnover by G. Hayward (offensive foul),21,18
79,1,2:23.0,D. Howard misses 2-pt hook shot from 3 ft,,21,18
80,1,2:21.0,Offensive rebound by C. Capela,,21,18
81,1,2:17.0,Turnover by C. Capela (lost ball; steal by G. Hayward),,21,18
82,1,2:11.0,,C. Johnson misses 3-pt jump shot from 23 ft,21,18
83,1,2:10.0,Defensive rebound by J. Terry,,21,18
84,1,2:06.0,Personal foul by T. Burke (drawn by J. Harden),,21,18
85,1,2:06.0,P. Beverley enters the game for J. Harden,,21,18
86,1,2:06.0,T. Jones enters the game for D. Howard,,21,18
87,1,2:06.0,,T. Pleiß enters the game for J. Withey,21,18
88,1,1:57.0,C. Brewer makes 2-pt layup from 2 ft,,23,18
89,1,1:39.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by C. Johnson),23,21
90,1,1:20.0,Turnover by C. Brewer (traveling),,23,21
91,1,0:59.0,,G. Hayward misses 2-pt jump shot from 4 ft,23,21
92,1,0:59.0,Defensive rebound by J. Terry,,23,21
93,1,0:53.0,Shooting foul by T. Pleiß (drawn by T. Jones),,23,21
94,1,0:53.0,T. Jones makes free throw 1 of 2,,24,21
95,1,0:53.0,T. Jones makes free throw 2 of 2,,25,21
96,1,0:31.0,,C. Johnson misses 2-pt jump shot from 9 ft,25,21
97,1,0:30.0,,Offensive rebound by C. Johnson,25,21
98,1,0:07.0,,Turnover by C. Johnson (lost ball),25,21
99,1,0:07.0,J. Harden enters the game for C. Capela,,25,21
100,1,0:07.0,,J. Ingles enters the game for T. Pleiß,25,21
101,1,0:01.0,C. Brewer makes 3-pt jump shot from 22 ft (assist by J. Harden),,28,21
102,2,11:46.0,,T. Burke misses 2-pt layup from 1 ft,28,21
103,2,11:45.0,Defensive rebound by P. Beverley,,28,21
104,2,11:40.0,J. Terry misses 3-pt jump shot from 24 ft,,28,21
105,2,11:39.0,,Defensive rebound by T. Booker,28,21
106,2,11:23.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by T. Burke),28,24
107,2,11:09.0,Turnover by P. Beverley (dbl dribble),,28,24
108,2,10:47.0,,R. Hood makes 3-pt jump shot from 25 ft,28,27
109,2,10:20.0,D. Howard makes 2-pt layup from 2 ft (assist by J. Terry),,30,27
110,2,10:02.0,,T. Burke misses 3-pt jump shot from 24 ft,30,27
111,2,10:01.0,Defensive rebound by T. Jones,,30,27
112,2,9:55.0,Shooting block foul by R. Hood (drawn by C. Brewer),,30,27
113,2,9:55.0,C. Brewer makes free throw 1 of 2,,31,27
114,2,9:55.0,C. Capela enters the game for T. Jones,,31,27
115,2,9:55.0,C. Brewer makes free throw 2 of 2,,32,27
116,2,9:43.0,,T. Burke misses 3-pt jump shot from 24 ft,32,27
117,2,9:42.0,Defensive rebound by D. Howard,,32,27
118,2,9:37.0,C. Brewer makes 2-pt layup from 2 ft (assist by P. Beverley),,34,27
119,2,9:25.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Burke),34,30
120,2,9:01.0,P. Beverley makes 3-pt jump shot from 23 ft,,37,30
121,2,8:45.0,,J. Ingles misses 3-pt jump shot from 24 ft,37,30
122,2,8:44.0,Defensive rebound by J. Terry,,37,30
123,2,8:30.0,D. Howard misses 2-pt hook shot from 2 ft,,37,30
124,2,8:30.0,,Defensive rebound by T. Pleiß,37,30
125,2,8:19.0,,T. Pleiß misses 3-pt jump shot from 23 ft,37,30
126,2,8:18.0,,Offensive rebound by T. Pleiß,37,30
127,2,8:11.0,,Shooting foul by C. Capela (drawn by T. Burke),37,30
128,2,8:11.0,,Utah full timeout,37,30
129,2,8:11.0,,J. Withey enters the game for T. Pleiß,37,30
130,2,8:11.0,J. Harden enters the game for C. Brewer,,37,30
131,2,8:11.0,T. Ariza enters the game for P. Beverley,,37,30
132,2,8:11.0,,T. Burke misses free throw 1 of 2,37,30
133,2,8:11.0,,Offensive rebound by Team,37,30
134,2,8:11.0,,T. Burke makes free throw 2 of 2,37,31
135,2,7:54.0,T. Ariza misses 2-pt jump shot from 18 ft,,37,31
136,2,7:54.0,,Defensive rebound by T. Burke,37,31
137,2,7:34.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by R. Hood),37,34
138,2,7:16.0,Offensive foul by D. Howard (drawn by J. Ingles),,37,34
139,2,7:16.0,Turnover by D. Howard (offensive foul),,37,34
140,2,7:16.0,T. Jones enters the game for C. Capela,,37,34
141,2,7:02.0,,Turnover by R. Hood (lost ball; steal by D. Howard),37,34
142,2,6:58.0,Turnover by T. Jones (lost ball),,37,34
143,2,6:33.0,,J. Ingles misses 3-pt jump shot from 25 ft,37,34
144,2,6:32.0,,Offensive rebound by T. Booker,37,34
145,2,6:23.0,,R. Hood makes 3-pt jump shot from 23 ft,37,37
146,2,6:12.0,Houston full timeout,,37,37
147,2,6:12.0,,T. Lyles enters the game for T. Booker,37,37
148,2,6:12.0,P. Beverley enters the game for J. Terry,,37,37
149,2,6:00.0,J. Harden makes 2-pt jump shot from 15 ft (assist by P. Beverley),,39,37
150,2,5:39.0,,T. Burke makes 2-pt layup from 2 ft,39,39
151,2,5:20.0,T. Ariza makes 3-pt jump shot from 24 ft,,42,39
152,2,5:04.0,,Turnover by R. Hood (bad pass; steal by T. Jones),42,39
153,2,4:58.0,Personal foul by T. Lyles (drawn by D. Howard),,42,39
154,2,4:58.0,,G. Hayward enters the game for J. Ingles,42,39
155,2,4:51.0,Shooting foul by R. Hood (drawn by J. Harden),,42,39
156,2,4:51.0,J. Harden misses free throw 1 of 2,,42,39
157,2,4:51.0,Offensive rebound by Team,,42,39
158,2,4:51.0,J. Harden makes free throw 2 of 2,,43,39
159,2,4:29.0,,T. Burke misses 3-pt jump shot from 25 ft,43,39
160,2,4:28.0,Defensive rebound by D. Howard,,43,39
161,2,4:15.0,J. Harden misses 2-pt jump shot from 17 ft,,43,39
162,2,4:15.0,,Defensive rebound by R. Hood,43,39
163,2,4:02.0,,J. Withey makes 2-pt layup from 1 ft (assist by G. Hayward),43,41
164,2,3:49.0,Turnover by J. Harden (bad pass; steal by J. Withey),,43,41
165,2,3:42.0,,G. Hayward misses 2-pt layup from 2 ft,43,41
166,2,3:41.0,,Offensive rebound by J. Withey,43,41
167,2,3:34.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by R. Hood),43,44
168,2,3:19.0,P. Beverley makes 2-pt layup from 2 ft,,45,44
169,2,3:19.0,,Utah full timeout,45,44
170,2,3:19.0,,C. Johnson enters the game for R. Hood,45,44
171,2,3:00.0,,G. Hayward makes 3-pt jump shot from 24 ft,45,47
172,2,2:44.0,J. Harden misses 3-pt jump shot from 24 ft,,45,47
173,2,2:43.0,,Defensive rebound by T. Lyles,45,47
174,2,2:34.0,,T. Lyles makes 2-pt jump shot from 12 ft (assist by G. Hayward),45,49
175,2,2:16.0,Personal foul by C. Johnson (drawn by D. Howard),,45,49
176,2,2:16.0,C. Brewer enters the game for T. Jones,,45,49
177,2,2:16.0,,T. Booker enters the game for T. Lyles,45,49
178,2,2:02.0,T. Ariza misses 2-pt layup from 1 ft,,45,49
179,2,2:02.0,,Defensive rebound by T. Booker,45,49
180,2,1:39.0,,G. Hayward misses 3-pt jump shot from 23 ft,45,49
181,2,1:39.0,,Offensive rebound by T. Booker,45,49
182,2,1:39.0,,Shooting foul by P. Beverley (drawn by T. Booker),45,49
183,2,1:39.0,,T. Booker makes free throw 1 of 2,45,50
184,2,1:39.0,,T. Booker misses free throw 2 of 2,45,50
185,2,1:38.0,,Offensive rebound by G. Hayward,45,50
186,2,1:19.0,,T. Booker makes 2-pt layup from 2 ft (assist by T. Burke),45,52
187,2,0:57.0,J. Harden misses 3-pt jump shot from 23 ft,,45,52
188,2,0:56.0,,Defensive rebound by T. Burke,45,52
189,2,0:56.0,Loose ball foul by D. Howard (drawn by J. Withey),,45,52
190,2,0:56.0,,J. Withey makes free throw 1 of 2,45,53
191,2,0:56.0,,J. Withey makes free throw 2 of 2,45,54
192,2,0:46.0,J. Harden misses 3-pt jump shot from 23 ft,,45,54
193,2,0:45.0,,Defensive rebound by J. Withey,45,54
194,2,0:33.0,,Shooting foul by P. Beverley (drawn by T. Burke),45,54
195,2,0:33.0,,T. Burke makes free throw 1 of 2,45,55
196,2,0:33.0,,T. Burke makes free throw 2 of 2,45,56
197,2,0:14.0,P. Beverley misses 2-pt layup from 2 ft (block by J. Withey),,45,56
198,2,0:13.0,,Defensive rebound by C. Johnson,45,56
199,2,0:10.0,,G. Hayward makes 2-pt layup from 2 ft (assist by C. Johnson),45,58
200,2,0:01.0,J. Harden makes 3-pt jump shot from 23 ft,,48,58
201,3,11:38.0,,Shooting foul by C. Capela (drawn by R. Hood),48,58
202,3,11:38.0,,R. Hood makes free throw 1 of 3,48,59
203,3,11:38.0,,R. Hood makes free throw 2 of 3,48,60
204,3,11:38.0,,R. Hood misses free throw 3 of 3,48,60
205,3,11:38.0,Defensive rebound by C. Capela,,48,60
206,3,11:24.0,C. Capela makes 2-pt dunk at rim (assist by D. Howard),,50,60
207,3,10:59.0,,R. Hood misses 3-pt jump shot from 23 ft,50,60
208,3,10:58.0,Defensive rebound by C. Capela,,50,60
209,3,10:45.0,J. Harden misses 2-pt jump shot from 13 ft,,50,60
210,3,10:44.0,,Defensive rebound by G. Hayward,50,60
211,3,10:33.0,,T. Lyles makes 3-pt jump shot from 22 ft (assist by R. Neto),50,63
212,3,10:12.0,D. Howard makes 2-pt hook shot from 3 ft,,52,63
213,3,9:57.0,,T. Lyles misses 2-pt jump shot from 7 ft,52,63
214,3,9:56.0,Defensive rebound by T. Ariza,,52,63
215,3,9:41.0,Def 3 sec tech foul by G. Hayward,,52,63
216,3,9:41.0,J. Harden makes technical free throw,,53,63
217,3,9:32.0,Shooting foul by J. Withey (drawn by D. Howard),,53,63
218,3,9:32.0,D. Howard makes free throw 1 of 2,,54,63
219,3,9:32.0,D. Howard makes free throw 2 of 2,,55,63
220,3,9:22.0,,G. Hayward misses 2-pt dunk at rim,55,63
221,3,9:22.0,,Offensive rebound by J. Withey,55,63
222,3,9:22.0,,Shooting foul by C. Capela (drawn by J. Withey),55,63
223,3,9:22.0,,J. Withey misses free throw 1 of 2,55,63
224,3,9:22.0,,Offensive rebound by Team,55,63
225,3,9:22.0,,J. Withey makes free throw 2 of 2,55,64
226,3,9:06.0,Turnover by D. Howard (3 sec),,55,64
227,3,8:51.0,,T. Lyles makes 2-pt jump shot from 18 ft (assist by R. Hood),55,66
228,3,8:35.0,C. Capela misses 2-pt jump shot from 4 ft (block by G. Hayward),,55,66
229,3,8:34.0,,Defensive rebound by J. Withey,55,66
230,3,8:31.0,,Turnover by G. Hayward (bad pass; steal by P. Beverley),55,66
231,3,8:27.0,Personal foul by T. Lyles (drawn by C. Capela),,55,66
232,3,8:27.0,M. Harrell enters the game for C. Capela,,55,66
233,3,8:08.0,T. Ariza makes 2-pt jump shot from 19 ft,,57,66
234,3,7:49.0,,Turnover by J. Withey (traveling),57,66
235,3,7:32.0,J. Harden misses 3-pt jump shot from 24 ft,,57,66
236,3,7:31.0,,Defensive rebound by G. Hayward,57,66
237,3,7:17.0,,R. Neto misses 3-pt jump shot from 24 ft,57,66
238,3,7:16.0,Defensive rebound by M. Harrell,,57,66
239,3,7:10.0,Turnover by J. Harden (bad pass; steal by J. Withey),,57,66
240,3,7:00.0,Violation by D. Howard (kicked ball),,57,66
241,3,7:00.0,,T. Pleiß enters the game for J. Withey,57,66
242,3,7:00.0,J. Terry enters the game for P. Beverley,,57,66
243,3,6:50.0,,T. Pleiß misses 2-pt jump shot from 7 ft (block by D. Howard),57,66
244,3,6:50.0,,Offensive rebound by Team,57,66
245,3,6:44.0,,G. Hayward misses 2-pt jump shot from 17 ft,57,66
246,3,6:44.0,,Offensive rebound by Team,57,66
247,3,6:44.0,,Turnover by Team (shot clock),57,66
248,3,6:25.0,D. Howard misses 2-pt hook shot from 6 ft,,57,66
249,3,6:25.0,,Defensive rebound by T. Pleiß,57,66
250,3,6:06.0,,Personal foul by M. Harrell (drawn by G. Hayward),57,66
251,3,5:54.0,,T. Lyles misses 3-pt jump shot from 23 ft,57,66
252,3,5:53.0,,Offensive rebound by T. Pleiß,57,66
253,3,5:49.0,,R. Hood makes 3-pt jump shot from 23 ft (assist by G. Hayward),57,69
254,3,5:27.0,M. Harrell misses 2-pt jump shot from 9 ft,,57,69
255,3,5:27.0,,Defensive rebound by G. Hayward,57,69
256,3,5:07.0,,Turnover by T. Lyles (bad pass),57,69
257,3,5:07.0,,Utah full timeout,57,69
258,3,5:07.0,,T. Booker enters the game for T. Lyles,57,69
259,3,5:07.0,,C. Johnson enters the game for G. Hayward,57,69
260,3,4:53.0,Turnover by J. Harden (bad pass; steal by T. Booker),,57,69
261,3,4:29.0,,C. Johnson makes 3-pt jump shot from 23 ft (assist by R. Hood),57,72
262,3,4:13.0,J. Terry misses 3-pt jump shot from 24 ft,,57,72
263,3,4:12.0,,Defensive rebound by C. Johnson,57,72
264,3,3:57.0,,Turnover by C. Johnson (lost ball; steal by T. Ariza),57,72
265,3,3:46.0,J. Harden makes 3-pt jump shot from 24 ft (assist by M. Harrell),,60,72
266,3,3:28.0,,Offensive foul by T. Booker (drawn by J. Harden),60,72
267,3,3:28.0,,Turnover by T. Booker (offensive foul),60,72
268,3,3:28.0,C. Capela enters the game for T. Ariza,,60,72
269,3,3:28.0,C. Brewer enters the game for D. Howard,,60,72
270,3,3:28.0,,J. Ingles enters the game for R. Hood,60,72
271,3,3:28.0,,T. Burke enters the game for R. Neto,60,72
272,3,3:15.0,J. Harden makes 2-pt jump shot from 4 ft,,62,72
273,3,2:50.0,,J. Ingles misses 3-pt jump shot from 23 ft,62,72
274,3,2:49.0,Defensive rebound by C. Capela,,62,72
275,3,2:41.0,J. Harden misses 3-pt jump shot from 24 ft,,62,72
276,3,2:41.0,,Defensive rebound by Team,62,72
277,3,2:40.0,Houston full timeout,,62,72
278,3,2:18.0,,T. Burke misses 3-pt jump shot from 25 ft,62,72
279,3,2:18.0,Defensive rebound by J. Harden,,62,72
280,3,2:12.0,J. Harden makes 2-pt layup from 2 ft,,64,72
281,3,1:45.0,,T. Burke misses 2-pt jump shot from 9 ft,64,72
282,3,1:45.0,,Offensive rebound by T. Booker,64,72
283,3,1:43.0,,T. Booker makes 2-pt layup from 2 ft,64,74
284,3,1:28.0,J. Terry misses 3-pt jump shot from 24 ft,,64,74
285,3,1:27.0,,Defensive rebound by T. Booker,64,74
286,3,1:05.0,,T. Pleiß misses 2-pt jump shot from 6 ft,64,74
287,3,1:05.0,,Offensive rebound by T. Pleiß,64,74
288,3,1:03.0,,T. Pleiß makes 2-pt hook shot from 3 ft,64,76
289,3,0:44.0,J. Harden makes 3-pt jump shot from 23 ft,,67,76
290,3,0:22.0,,Turnover by T. Pleiß (bad pass; steal by J. Terry),67,76
291,3,0:13.0,Shooting foul by T. Pleiß (drawn by J. Harden),,67,76
292,3,0:13.0,J. Harden makes free throw 1 of 2,,68,76
293,3,0:13.0,T. Ariza enters the game for M. Harrell,,68,76
294,3,0:13.0,D. Howard enters the game for J. Terry,,68,76
295,3,0:13.0,P. Beverley enters the game for C. Capela,,68,76
296,3,0:13.0,,G. Hayward enters the game for C. Johnson,68,76
297,3,0:13.0,,R. Hood enters the game for T. Pleiß,68,76
298,3,0:13.0,Technical foul by Team,,68,76
299,3,0:13.0,,G. Hayward makes technical free throw,68,77
300,3,0:13.0,J. Harden makes free throw 2 of 2,,69,77
301,3,0:01.0,,T. Burke misses 2-pt jump shot from 20 ft,69,77
302,3,0:00.0,Defensive rebound by T. Ariza,,69,77
303,4,11:40.0,D. Howard makes 2-pt layup from 2 ft (assist by J. Terry),,71,77
304,4,11:23.0,Violation by C. Capela (kicked ball),,71,77
305,4,11:18.0,,Offensive foul by G. Hayward (drawn by C. Brewer),71,77
306,4,11:18.0,,Turnover by G. Hayward (offensive foul),71,77
307,4,11:00.0,J. Harden misses 2-pt jump shot from 3 ft,,71,77
308,4,10:59.0,,Defensive rebound by J. Withey,71,77
309,4,10:46.0,,J. Withey misses 2-pt jump shot from 14 ft,71,77
310,4,10:46.0,Defensive rebound by D. Howard,,71,77
311,4,10:36.0,Shooting foul by T. Burke (drawn by J. Harden),,71,77
312,4,10:36.0,J. Harden makes free throw 1 of 2,,72,77
313,4,10:36.0,J. Harden makes free throw 2 of 2,,73,77
314,4,10:18.0,,J. Ingles misses 2-pt jump shot from 19 ft,73,77
315,4,10:17.0,Defensive rebound by D. Howard,,73,77
316,4,10:08.0,C. Brewer misses 3-pt jump shot from 24 ft,,73,77
317,4,10:07.0,,Defensive rebound by G. Hayward,73,77
318,4,9:59.0,,G. Hayward makes 2-pt jump shot from 9 ft,73,79
319,4,9:40.0,J. Terry makes 3-pt jump shot from 24 ft (assist by J. Harden),,76,79
320,4,9:21.0,,G. Hayward misses 2-pt layup from 1 ft,76,79
321,4,9:21.0,Defensive rebound by D. Howard,,76,79
322,4,9:14.0,J. Terry misses 3-pt jump shot from 24 ft,,76,79
323,4,9:13.0,,Defensive rebound by G. Hayward,76,79
324,4,9:05.0,,J. Ingles misses 3-pt jump shot from 23 ft,76,79
325,4,9:04.0,Defensive rebound by Team,,76,79
326,4,9:04.0,,R. Neto enters the game for T. Burke,76,79
327,4,9:04.0,,R. Hood enters the game for J. Ingles,76,79
328,4,9:04.0,,T. Lyles enters the game for T. Booker,76,79
329,4,9:04.0,Houston full timeout,,76,79
330,4,9:04.0,M. Harrell enters the game for C. Capela,,76,79
331,4,8:47.0,J. Harden makes 3-pt jump shot from 22 ft (assist by J. Terry),,79,79
332,4,8:20.0,,R. Hood misses 2-pt jump shot from 5 ft,79,79
333,4,8:18.0,Defensive rebound by D. Howard,,79,79
334,4,8:11.0,Personal foul by J. Withey (drawn by J. Harden),,79,79
335,4,8:01.0,J. Harden misses 3-pt jump shot from 24 ft,,79,79
336,4,8:00.0,,Defensive rebound by R. Neto,79,79
337,4,7:38.0,,R. Neto misses 2-pt jump shot from 22 ft,79,79
338,4,7:38.0,Defensive rebound by J. Harden,,79,79
339,4,7:31.0,M. Harrell makes 2-pt layup from 2 ft,,81,79
340,4,7:31.0,,Utah full timeout,81,79
341,4,7:31.0,,T. Burke enters the game for R. Neto,81,79
342,4,7:07.0,,T. Burke makes 2-pt jump shot from 6 ft,81,81
343,4,6:36.0,J. Harden misses 3-pt jump shot from 24 ft,,81,81
344,4,6:35.0,Offensive rebound by J. Harden,,81,81
345,4,6:31.0,D. Howard makes 2-pt dunk at rim (assist by J. Harden),,83,81
346,4,6:10.0,,G. Hayward misses 2-pt jump shot from 18 ft,83,81
347,4,6:10.0,,Offensive rebound by J. Withey,83,81
348,4,6:02.0,,Shooting foul by M. Harrell (drawn by R. Hood),83,81
349,4,6:02.0,,R. Hood makes free throw 1 of 2,83,82
350,4,6:02.0,,R. Hood makes free throw 2 of 2,83,83
351,4,5:51.0,Turnover by J. Harden (bad pass; steal by G. Hayward),,83,83
352,4,5:45.0,,G. Hayward makes 2-pt layup from 2 ft,83,85
353,4,5:16.0,J. Harden misses 3-pt jump shot from 23 ft,,83,85
354,4,5:15.0,,Defensive rebound by J. Withey,83,85
355,4,4:59.0,,T. Burke misses 2-pt layup from 1 ft,83,85
356,4,4:58.0,,Offensive rebound by G. Hayward,83,85
357,4,4:54.0,,G. Hayward misses 2-pt layup from 2 ft,83,85
358,4,4:52.0,Defensive rebound by D. Howard,,83,85
359,4,4:48.0,Shooting foul by R. Hood (drawn by J. Harden),,83,85
360,4,4:48.0,J. Harden makes free throw 1 of 2,,84,85
361,4,4:48.0,T. Ariza enters the game for C. Brewer,,84,85
362,4,4:48.0,J. Harden makes free throw 2 of 2,,85,85
363,4,4:26.0,,R. Hood misses 2-pt jump shot from 8 ft (block by J. Harden),85,85
364,4,4:26.0,Defensive rebound by D. Howard,,85,85
365,4,4:12.0,Turnover by J. Harden (bad pass; steal by T. Burke),,85,85
366,4,4:08.0,,Shooting foul by J. Harden (drawn by G. Hayward),85,85
367,4,4:08.0,,G. Hayward makes free throw 1 of 2,85,86
368,4,4:08.0,,T. Booker enters the game for T. Lyles,85,86
369,4,4:08.0,,G. Hayward makes free throw 2 of 2,85,87
370,4,4:08.0,Houston full timeout,,85,87
371,4,3:50.0,Turnover by J. Harden (bad pass; steal by R. Hood),,85,87
372,4,3:32.0,,J. Withey misses 2-pt layup at rim,85,87
373,4,3:31.0,Defensive rebound by D. Howard,,85,87
374,4,3:14.0,,Violation by R. Hood (kicked ball),85,87
375,4,3:04.0,J. Terry makes 2-pt layup at rim,,87,87
376,4,2:45.0,,Turnover by T. Booker (3 sec),87,87
377,4,2:22.0,T. Ariza misses 3-pt jump shot from 23 ft,,87,87
378,4,2:21.0,,Defensive rebound by T. Burke,87,87
379,4,2:15.0,,G. Hayward misses 2-pt jump shot from 7 ft,87,87
380,4,2:14.0,Defensive rebound by T. Ariza,,87,87
381,4,1:55.0,J. Harden misses 2-pt jump shot from 4 ft,,87,87
382,4,1:55.0,Offensive rebound by J. Harden,,87,87
383,4,1:55.0,J. Harden makes 2-pt layup from 4 ft,,89,87
384,4,1:35.0,,Turnover by G. Hayward (lost ball; steal by T. Ariza),89,87
385,4,1:31.0,T. Ariza makes 2-pt layup at rim (assist by J. Harden),,91,87
386,4,1:31.0,,Utah full timeout,91,87
387,4,1:26.0,,R. Hood makes 2-pt jump shot from 3 ft,91,89
388,4,1:03.0,J. Harden misses 2-pt jump shot from 20 ft,,91,89
389,4,1:02.0,Offensive rebound by M. Harrell,,91,89
390,4,0:42.0,J. Harden misses 2-pt jump shot from 17 ft,,91,89
391,4,0:41.0,,Defensive rebound by T. Burke,91,89
392,4,0:23.0,,J. Withey misses 2-pt dunk at rim,91,89
393,4,0:22.0,Defensive rebound by T. Ariza,,91,89
394,4,0:20.0,Personal foul by R. Hood (drawn by J. Harden),,91,89
395,4,0:20.0,P. Beverley enters the game for M. Harrell,,91,89
396,4,0:20.0,Houston full timeout,,91,89
