,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MIAMI_ACTION,PORTLAND_SCORE,MIAMI_SCORE
30,1,8:34.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by G. Dragić),7,5
31,1,8:16.0,C. McCollum misses 2-pt jump shot from 22 ft,,7,5
32,1,8:15.0,,Defensive rebound by C. Bosh,7,5
33,1,8:07.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by G. Dragić),7,8
34,1,7:47.0,Turnover by M. Plumlee (lost ball; steal by D. Wade),,7,8
35,1,7:38.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by G. Dragić),7,11
36,1,7:17.0,N. Vonleh misses 2-pt jump shot from 18 ft,,7,11
37,1,7:16.0,Offensive rebound by M. Plumlee,,7,11
38,1,7:08.0,C. McCollum misses 3-pt jump shot from 23 ft,,7,11
39,1,7:07.0,,Defensive rebound by H. Whiteside,7,11
40,1,6:55.0,,C. Bosh misses 2-pt jump shot from 11 ft,7,11
41,1,6:54.0,Defensive rebound by M. Plumlee,,7,11
42,1,6:48.0,N. Vonleh makes 2-pt layup from 2 ft (assist by D. Lillard),,9,11
43,1,6:34.0,,Turnover by H. Whiteside (lost ball; steal by A. Aminu),9,11
44,1,6:28.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by A. Aminu),,12,11
45,1,6:28.0,,Miami full timeout,12,11
46,1,6:18.0,,C. Bosh makes 2-pt jump shot from 14 ft (assist by G. Dragić),12,13
47,1,6:05.0,Def 3 sec tech foul by H. Whiteside,,12,13
48,1,6:05.0,D. Lillard makes technical free throw,,13,13
49,1,5:57.0,A. Aminu makes 2-pt jump shot from 21 ft (assist by C. McCollum),,15,13
50,1,5:42.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by C. Bosh),15,15
51,1,5:42.0,,Shooting foul by M. Plumlee (drawn by H. Whiteside),15,15
52,1,5:42.0,,J. Winslow enters the game for C. Bosh,15,15
53,1,5:42.0,,H. Whiteside misses free throw 1 of 1,15,15
54,1,5:41.0,Defensive rebound by A. Aminu,,15,15
55,1,5:27.0,Turnover by D. Lillard (bad pass; steal by D. Wade),,15,15
56,1,5:22.0,,D. Wade makes 2-pt jump shot from 7 ft,15,17
57,1,5:22.0,Violation by M. Plumlee (def goaltending),,15,17
58,1,5:07.0,M. Leonard enters the game for N. Vonleh,,15,17
59,1,4:59.0,C. McCollum makes 3-pt jump shot from 24 ft,,18,17
60,1,4:43.0,,D. Wade misses 2-pt jump shot from 4 ft,18,17
61,1,4:41.0,Defensive rebound by M. Leonard,,18,17
62,1,4:34.0,D. Lillard makes 2-pt layup from 2 ft,,20,17
63,1,4:09.0,,D. Wade makes 2-pt jump shot from 19 ft,20,19
64,1,3:56.0,C. McCollum misses 3-pt jump shot from 24 ft,,20,19
65,1,3:55.0,Offensive rebound by M. Plumlee,,20,19
66,1,3:54.0,Shooting foul by D. Wade (drawn by D. Lillard),,20,19
67,1,3:54.0,D. Lillard makes free throw 1 of 2,,21,19
68,1,3:54.0,,C. Bosh enters the game for H. Whiteside,21,19
69,1,3:54.0,A. Crabbe enters the game for C. McCollum,,21,19
70,1,3:54.0,,G. Green enters the game for D. Wade,21,19
71,1,3:54.0,D. Lillard makes free throw 2 of 2,,22,19
72,1,3:45.0,,G. Dragić misses 2-pt layup from 1 ft,22,19
73,1,3:44.0,,Offensive rebound by G. Dragić,22,19
74,1,3:42.0,,G. Dragić makes 2-pt layup at rim,22,21
75,1,3:34.0,Turnover by D. Lillard (bad pass; steal by J. Winslow),,22,21
76,1,3:32.0,E. Davis enters the game for M. Plumlee,,22,21
77,1,3:22.0,,Shooting foul by E. Davis (drawn by G. Green),22,21
78,1,3:22.0,,G. Green makes free throw 1 of 2,22,22
79,1,3:22.0,,G. Green misses free throw 2 of 2,22,22
80,1,3:21.0,Defensive rebound by E. Davis,,22,22
81,1,3:05.0,A. Crabbe misses 2-pt jump shot from 6 ft,,22,22
82,1,3:04.0,Offensive rebound by Team,,22,22
83,1,2:57.0,D. Lillard misses 3-pt jump shot from 27 ft,,22,22
84,1,2:56.0,,Defensive rebound by C. Bosh,22,22
85,1,2:46.0,,C. Bosh misses 3-pt jump shot from 24 ft,22,22
86,1,2:45.0,Defensive rebound by E. Davis,,22,22
87,1,2:36.0,M. Leonard makes 3-pt jump shot from 24 ft (assist by D. Lillard),,25,22
88,1,2:14.0,,Shooting foul by E. Davis (drawn by C. Bosh),25,22
89,1,2:14.0,Portland full timeout,,25,22
90,1,2:14.0,G. Henderson enters the game for A. Aminu,,25,22
91,1,2:14.0,,B. Udrih enters the game for L. Deng,25,22
92,1,2:14.0,,U. Haslem enters the game for G. Dragić,25,22
93,1,2:14.0,,C. Bosh makes free throw 1 of 2,25,23
94,1,2:14.0,,C. Bosh misses free throw 2 of 2,25,23
95,1,2:13.0,Defensive rebound by M. Leonard,,25,23
96,1,1:56.0,E. Davis makes 2-pt jump shot from 4 ft (assist by D. Lillard),,27,23
97,1,1:40.0,,C. Bosh misses 2-pt jump shot from 19 ft,27,23
98,1,1:39.0,Defensive rebound by M. Leonard,,27,23
99,1,1:21.0,Turnover by D. Lillard (offensive foul),,27,23
100,1,1:21.0,,Offensive charge foul by D. Lillard (drawn by U. Haslem),27,23
101,1,1:06.0,,Turnover by C. Bosh (bad pass),27,23
102,1,0:55.0,A. Crabbe misses 2-pt jump shot from 20 ft,,27,23
103,1,0:53.0,,Defensive rebound by U. Haslem,27,23
104,1,0:42.0,,B. Udrih misses 2-pt jump shot from 17 ft,27,23
105,1,0:41.0,Defensive rebound by A. Crabbe,,27,23
106,1,0:34.0,Personal foul by C. Bosh (drawn by D. Lillard),,27,23
107,1,0:32.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by A. Crabbe),,30,23
108,1,0:15.0,,G. Green misses 2-pt jump shot from 18 ft,30,23
109,1,0:14.0,Defensive rebound by G. Henderson,,30,23
110,1,0:00.0,D. Lillard makes 2-pt jump shot from 19 ft,,32,23
111,2,11:45.0,M. Leonard makes 3-pt jump shot from 23 ft (assist by C. McCollum),,35,23
112,2,11:27.0,,J. Winslow misses 3-pt jump shot from 24 ft,35,23
113,2,11:26.0,Defensive rebound by M. Leonard,,35,23
114,2,11:09.0,G. Henderson misses 3-pt jump shot from 23 ft,,35,23
115,2,11:08.0,,Defensive rebound by B. Udrih,35,23
116,2,10:52.0,,G. Green makes 3-pt jump shot from 24 ft (assist by C. Bosh),35,26
117,2,10:37.0,G. Henderson makes 2-pt dunk at rim,,37,26
118,2,10:34.0,,Turnover by B. Udrih (step out of bounds),37,26
119,2,10:32.0,Turnover by G. Henderson (bad pass; steal by C. Bosh),,37,26
120,2,10:28.0,,J. Winslow makes 2-pt layup from 1 ft,37,28
121,2,10:28.0,,Shooting foul by M. Leonard (drawn by J. Winslow),37,28
122,2,10:28.0,,J. Winslow makes free throw 1 of 1,37,29
123,2,10:05.0,E. Davis misses 2-pt jump shot from 8 ft,,37,29
124,2,10:04.0,,Defensive rebound by J. Winslow,37,29
125,2,9:50.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by B. Udrih),37,32
126,2,9:28.0,E. Davis makes 2-pt layup from 1 ft (assist by C. McCollum),,39,32
127,2,9:18.0,,Personal foul by M. Leonard (drawn by B. Udrih),39,32
128,2,9:10.0,,Turnover by C. Bosh (bad pass; steal by A. Crabbe),39,32
129,2,8:53.0,Turnover by G. Henderson (bad pass; steal by J. Winslow),,39,32
130,2,8:44.0,,C. Bosh misses 2-pt jump shot from 5 ft,39,32
131,2,8:42.0,Defensive rebound by C. McCollum,,39,32
132,2,8:33.0,A. Crabbe misses 3-pt jump shot from 24 ft,,39,32
133,2,8:32.0,,Defensive rebound by U. Haslem,39,32
134,2,8:29.0,,Shooting foul by A. Crabbe (drawn by B. Udrih),39,32
135,2,8:29.0,Official timeout,,39,32
136,2,8:29.0,,B. Udrih makes free throw 1 of 2,39,33
137,2,8:29.0,,B. Udrih makes free throw 2 of 2,39,34
138,2,8:08.0,C. McCollum misses 2-pt jump shot from 3 ft (block by J. Winslow),,39,34
139,2,8:07.0,,Defensive rebound by C. Bosh,39,34
140,2,7:54.0,,B. Udrih misses 2-pt jump shot from 9 ft,39,34
141,2,7:53.0,Defensive rebound by G. Henderson,,39,34
142,2,7:44.0,Turnover by G. Henderson (bad pass),,39,34
143,2,7:31.0,,G. Green makes 2-pt jump shot from 20 ft (assist by U. Haslem),39,36
144,2,7:04.0,G. Henderson makes 2-pt jump shot from 18 ft,,41,36
145,2,6:59.0,,Miami full timeout,41,36
146,2,6:59.0,,L. Deng enters the game for C. Bosh,41,36
147,2,6:59.0,,G. Dragić enters the game for U. Haslem,41,36
148,2,6:59.0,,H. Whiteside enters the game for B. Udrih,41,36
149,2,6:48.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Green),41,38
150,2,6:29.0,G. Henderson misses 2-pt jump shot from 17 ft,,41,38
151,2,6:28.0,,Defensive rebound by L. Deng,41,38
152,2,6:09.0,,G. Dragić makes 2-pt layup from 1 ft,41,40
153,2,5:57.0,C. McCollum makes 2-pt jump shot from 8 ft,,43,40
154,2,5:36.0,,Personal foul by E. Davis (drawn by H. Whiteside),43,40
155,2,5:36.0,,D. Wade enters the game for J. Winslow,43,40
156,2,5:36.0,D. Lillard enters the game for C. McCollum,,43,40
157,2,5:36.0,M. Plumlee enters the game for E. Davis,,43,40
158,2,5:27.0,A. Aminu enters the game for G. Henderson,,43,40
159,2,5:27.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by G. Dragić),43,43
160,2,5:02.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,46,43
161,2,4:43.0,,D. Wade misses 2-pt jump shot from 10 ft,46,43
162,2,4:42.0,Defensive rebound by M. Leonard,,46,43
163,2,4:33.0,Turnover by M. Plumlee (bad pass; steal by G. Dragić),,46,43
164,2,4:26.0,,Turnover by L. Deng (bad pass; steal by A. Aminu),46,43
165,2,4:22.0,Turnover by A. Aminu (bad pass),,46,43
166,2,4:22.0,M. Harkless enters the game for M. Leonard,,46,43
167,2,4:10.0,,G. Dragić makes 2-pt jump shot from 7 ft (assist by D. Wade),46,45
168,2,3:58.0,A. Crabbe misses 3-pt jump shot from 24 ft,,46,45
169,2,3:58.0,,Defensive rebound by Team,46,45
170,2,3:41.0,,H. Whiteside misses 2-pt hook shot from 2 ft,46,45
171,2,3:39.0,Defensive rebound by M. Harkless,,46,45
172,2,3:32.0,M. Harkless makes 2-pt layup at rim (assist by D. Lillard),,48,45
173,2,3:16.0,,G. Dragić misses 2-pt layup from 2 ft,48,45
174,2,3:15.0,Defensive rebound by M. Plumlee,,48,45
175,2,3:06.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by D. Lillard),,51,45
176,2,3:06.0,,Miami full timeout,51,45
177,2,2:45.0,,D. Wade makes 2-pt jump shot from 8 ft,51,47
178,2,2:31.0,Personal foul by G. Green (drawn by M. Plumlee),,51,47
179,2,2:31.0,Portland full timeout,,51,47
180,2,2:25.0,M. Plumlee misses 2-pt jump shot from 4 ft (block by H. Whiteside),,51,47
181,2,2:24.0,Offensive rebound by M. Plumlee,,51,47
182,2,2:21.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by M. Harkless),,54,47
183,2,2:05.0,,Turnover by D. Wade (lost ball; steal by D. Lillard),54,47
184,2,2:01.0,D. Lillard makes 2-pt layup from 1 ft,,56,47
185,2,1:44.0,,H. Whiteside misses 2-pt jump shot from 3 ft,56,47
186,2,1:43.0,,Offensive rebound by D. Wade,56,47
187,2,1:41.0,,L. Deng makes 3-pt jump shot from 22 ft (assist by D. Wade),56,50
188,2,1:25.0,Shooting foul by D. Wade (drawn by M. Plumlee),,56,50
189,2,1:25.0,M. Plumlee makes free throw 1 of 2,,57,50
190,2,1:25.0,,C. Bosh enters the game for H. Whiteside,57,50
191,2,1:25.0,M. Plumlee makes free throw 2 of 2,,58,50
192,2,1:15.0,,D. Wade makes 2-pt hook shot from 5 ft,58,52
193,2,1:15.0,,Shooting foul by M. Plumlee (drawn by D. Wade),58,52
194,2,1:15.0,,D. Wade misses free throw 1 of 1,58,52
195,2,1:14.0,Defensive rebound by D. Lillard,,58,52
196,2,1:03.0,A. Aminu misses 3-pt jump shot from 26 ft,,58,52
197,2,1:03.0,Offensive rebound by Team,,58,52
198,2,1:03.0,,Loose ball foul by C. Bosh (drawn by M. Plumlee),58,52
199,2,1:03.0,M. Plumlee makes free throw 1 of 2,,59,52
200,2,1:03.0,M. Plumlee makes free throw 2 of 2,,60,52
201,2,0:50.0,,Turnover by C. Bosh (bad pass; steal by A. Crabbe),60,52
202,2,0:47.0,A. Crabbe makes 2-pt layup from 1 ft,,62,52
203,2,0:27.0,,Turnover by C. Bosh (lost ball),62,52
204,2,0:27.0,,H. Whiteside enters the game for C. Bosh,62,52
205,2,0:27.0,,J. Winslow enters the game for D. Wade,62,52
206,2,0:27.0,C. McCollum enters the game for M. Plumlee,,62,52
207,2,0:04.0,C. McCollum misses 3-pt jump shot from 24 ft,,62,52
208,2,0:03.0,,Defensive rebound by H. Whiteside,62,52
209,2,0:00.0,,G. Dragić misses 3-pt jump shot from 42 ft,62,52
210,2,0:00.0,,Offensive rebound by Team,62,52
211,3,11:40.0,Turnover by C. McCollum (bad pass; steal by H. Whiteside),,62,52
212,3,11:26.0,,Shooting foul by N. Vonleh (drawn by C. Bosh),62,52
213,3,11:26.0,,C. Bosh makes free throw 1 of 2,62,53
214,3,11:26.0,,C. Bosh makes free throw 2 of 2,62,54
215,3,11:11.0,C. McCollum misses 2-pt jump shot from 9 ft,,62,54
216,3,11:10.0,,Defensive rebound by H. Whiteside,62,54
217,3,10:53.0,,Turnover by H. Whiteside (3 sec),62,54
218,3,10:36.0,Turnover by D. Lillard (bad pass; steal by C. Bosh),,62,54
219,3,10:19.0,,H. Whiteside makes 2-pt jump shot from 3 ft (assist by L. Deng),62,56
220,3,10:01.0,C. McCollum misses 3-pt jump shot from 24 ft,,62,56
221,3,10:00.0,,Defensive rebound by C. Bosh,62,56
222,3,9:50.0,,L. Deng misses 2-pt jump shot from 8 ft,62,56
223,3,9:49.0,Defensive rebound by Team,,62,56
224,3,9:49.0,,Loose ball foul by H. Whiteside (drawn by M. Plumlee),62,56
225,3,9:30.0,D. Lillard makes 2-pt jump shot from 18 ft (assist by C. McCollum),,64,56
226,3,9:14.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by G. Dragić),64,59
227,3,8:51.0,N. Vonleh misses 2-pt jump shot from 18 ft,,64,59
228,3,8:50.0,,Defensive rebound by D. Wade,64,59
229,3,8:31.0,,H. Whiteside makes 2-pt hook shot from 3 ft (assist by G. Dragić),64,61
230,3,8:14.0,C. McCollum misses 2-pt jump shot from 10 ft,,64,61
231,3,8:13.0,,Defensive rebound by H. Whiteside,64,61
232,3,7:55.0,,L. Deng makes 3-pt jump shot from 22 ft (assist by C. Bosh),64,64
233,3,7:53.0,Portland full timeout,,64,64
234,3,7:53.0,M. Leonard enters the game for N. Vonleh,,64,64
235,3,7:40.0,D. Lillard makes 2-pt layup at rim (assist by M. Plumlee),,66,64
236,3,7:26.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),66,66
237,3,7:26.0,,Shooting foul by M. Leonard (drawn by H. Whiteside),66,66
238,3,7:26.0,,H. Whiteside misses free throw 1 of 1,66,66
239,3,7:25.0,Defensive rebound by M. Leonard,,66,66
240,3,7:11.0,M. Leonard misses 3-pt jump shot from 23 ft,,66,66
241,3,7:10.0,,Defensive rebound by C. Bosh,66,66
242,3,7:00.0,,Shooting foul by D. Lillard (drawn by D. Wade),66,66
243,3,7:00.0,,D. Wade makes free throw 1 of 2,66,67
244,3,7:00.0,,D. Wade misses free throw 2 of 2,66,67
245,3,6:59.0,Defensive rebound by M. Leonard,,66,67
246,3,6:43.0,Turnover by M. Plumlee (bad pass; steal by H. Whiteside),,66,67
247,3,6:39.0,,D. Wade makes 2-pt layup from 1 ft (assist by H. Whiteside),66,69
248,3,6:21.0,M. Plumlee makes 2-pt layup from 1 ft (assist by M. Leonard),,68,69
249,3,6:21.0,Shooting foul by L. Deng (drawn by M. Plumlee),,68,69
250,3,6:21.0,M. Plumlee makes free throw 1 of 1,,69,69
251,3,6:07.0,,J. Winslow enters the game for C. Bosh,69,69
252,3,5:56.0,,D. Wade makes 2-pt jump shot from 16 ft,69,71
253,3,5:42.0,D. Lillard makes 3-pt jump shot from 25 ft,,72,71
254,3,5:12.0,,Turnover by Team (shot clock),72,71
255,3,4:56.0,Personal foul by L. Deng (drawn by D. Lillard),,72,71
256,3,4:50.0,D. Lillard misses 2-pt layup from 3 ft (block by H. Whiteside),,72,71
257,3,4:49.0,Offensive rebound by Team,,72,71
258,3,4:48.0,Shooting foul by G. Dragić (drawn by D. Lillard),,72,71
259,3,4:48.0,,Technical foul by G. Dragić,72,71
260,3,4:48.0,D. Lillard makes technical free throw,,73,71
261,3,4:48.0,D. Lillard makes free throw 1 of 2,,74,71
262,3,4:48.0,D. Lillard makes free throw 2 of 2,,75,71
263,3,4:38.0,,Personal foul by C. McCollum (drawn by D. Wade),75,71
264,3,4:26.0,,Turnover by D. Wade (lost ball; steal by C. McCollum),75,71
265,3,4:20.0,M. Plumlee makes 2-pt layup from 2 ft (assist by C. McCollum),,77,71
266,3,4:20.0,,Miami full timeout,77,71
267,3,4:20.0,,Technical foul by D. Wade,77,71
268,3,4:20.0,,G. Green enters the game for D. Wade,77,71
269,3,4:20.0,D. Lillard makes technical free throw,,78,71
270,3,4:06.0,,G. Dragić makes 2-pt jump shot from 16 ft,78,73
271,3,3:37.0,M. Plumlee misses 3-pt jump shot from 24 ft,,78,73
272,3,3:36.0,,Defensive rebound by G. Dragić,78,73
273,3,3:20.0,,G. Dragić misses 2-pt jump shot from 9 ft,78,73
274,3,3:19.0,,Offensive rebound by H. Whiteside,78,73
275,3,3:17.0,,H. Whiteside makes 2-pt layup from 1 ft,78,75
276,3,3:08.0,M. Leonard misses 2-pt jump shot from 19 ft,,78,75
277,3,3:07.0,,Defensive rebound by J. Winslow,78,75
278,3,3:01.0,,G. Green makes 3-pt jump shot from 24 ft (assist by J. Winslow),78,78
279,3,2:40.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),,81,78
280,3,2:21.0,,Personal foul by D. Lillard (drawn by L. Deng),81,78
281,3,2:21.0,,L. Deng makes free throw 1 of 2,81,79
282,3,2:21.0,E. Davis enters the game for A. Aminu,,81,79
283,3,2:21.0,M. Harkless enters the game for M. Plumlee,,81,79
284,3,2:21.0,A. Crabbe enters the game for C. McCollum,,81,79
285,3,2:21.0,,L. Deng makes free throw 2 of 2,81,80
286,3,2:09.0,Turnover by D. Lillard (bad pass; steal by J. Winslow),,81,80
287,3,2:03.0,,L. Deng misses 3-pt jump shot from 25 ft,81,80
288,3,2:02.0,Defensive rebound by E. Davis,,81,80
289,3,1:42.0,A. Crabbe misses 3-pt jump shot from 23 ft,,81,80
290,3,1:41.0,Offensive rebound by M. Leonard,,81,80
291,3,1:37.0,Personal foul by G. Dragić (drawn by E. Davis),,81,80
292,3,1:37.0,,Technical foul by G. Dragić,81,80
293,3,1:37.0,,B. Udrih enters the game for G. Dragić,81,80
294,3,1:37.0,,C. Bosh enters the game for L. Deng,81,80
295,3,1:37.0,D. Lillard makes technical free throw,,82,80
296,3,1:37.0,E. Davis makes free throw 1 of 2,,83,80
297,3,1:37.0,E. Davis makes free throw 2 of 2,,84,80
298,3,1:20.0,,C. Bosh makes 2-pt jump shot from 17 ft (assist by B. Udrih),84,82
299,3,1:00.0,M. Leonard makes 2-pt hook shot from 6 ft,,86,82
300,3,0:45.0,,C. Bosh misses 3-pt jump shot from 23 ft,86,82
301,3,0:44.0,Defensive rebound by M. Harkless,,86,82
302,3,0:35.0,M. Harkless misses 2-pt jump shot from 3 ft,,86,82
303,3,0:34.0,,Defensive rebound by J. Winslow,86,82
304,3,0:28.0,,G. Green misses 3-pt jump shot from 23 ft,86,82
305,3,0:26.0,Offensive rebound by Team,,86,82
306,3,0:01.0,D. Lillard misses 2-pt jump shot from 6 ft (block by H. Whiteside),,86,82
307,3,0:00.0,Offensive rebound by E. Davis,,86,82
308,3,0:00.0,E. Davis misses 2-pt jump shot from 8 ft (block by H. Whiteside),,86,82
309,3,0:00.0,Offensive rebound by Team,,86,82
310,4,12:00.0,,Technical foul by H. Whiteside,86,82
311,4,12:00.0,D. Lillard misses technical free throw,,86,82
312,4,12:00.0,,Offensive rebound by Team,86,82
313,4,12:00.0,M. Leonard enters the game for D. Lillard,,86,82
314,4,11:44.0,,C. Bosh makes 2-pt layup from 1 ft,86,84
315,4,11:15.0,C. McCollum makes 2-pt jump shot from 16 ft,,88,84
316,4,10:50.0,,C. Bosh makes 2-pt jump shot from 16 ft,88,86
317,4,10:36.0,C. McCollum misses 2-pt jump shot from 20 ft,,88,86
318,4,10:35.0,,Defensive rebound by Team,88,86
319,4,10:14.0,,C. Bosh makes 2-pt layup from 1 ft,88,88
320,4,10:14.0,,Shooting foul by E. Davis (drawn by C. Bosh),88,88
321,4,10:14.0,,C. Bosh makes free throw 1 of 1,88,89
322,4,9:56.0,M. Harkless misses 3-pt jump shot from 22 ft,,88,89
323,4,9:55.0,,Defensive rebound by H. Whiteside,88,89
324,4,9:46.0,,J. Winslow misses 3-pt jump shot from 23 ft,88,89
325,4,9:43.0,Defensive rebound by A. Crabbe,,88,89
326,4,9:31.0,Turnover by C. McCollum (bad pass),,88,89
327,4,9:18.0,,C. Bosh makes 2-pt jump shot from 18 ft,88,91
328,4,8:53.0,A. Crabbe misses 2-pt jump shot from 8 ft,,88,91
329,4,8:52.0,Offensive rebound by M. Harkless,,88,91
330,4,8:41.0,A. Crabbe makes 2-pt layup at rim (assist by E. Davis),,90,91
331,4,8:17.0,,C. Bosh misses 3-pt jump shot from 25 ft,90,91
332,4,8:16.0,Defensive rebound by M. Leonard,,90,91
333,4,8:04.0,A. Crabbe makes 2-pt layup from 2 ft (assist by C. McCollum),,92,91
334,4,7:52.0,,C. Bosh misses 3-pt jump shot from 23 ft,92,91
335,4,7:51.0,,Offensive rebound by H. Whiteside,92,91
336,4,7:50.0,,H. Whiteside makes 2-pt layup from 1 ft,92,93
337,4,7:50.0,Portland full timeout,,92,93
338,4,7:50.0,D. Lillard enters the game for C. McCollum,,92,93
339,4,7:50.0,A. Aminu enters the game for M. Leonard,,92,93
340,4,7:50.0,M. Plumlee enters the game for E. Davis,,92,93
341,4,7:38.0,D. Lillard misses 3-pt jump shot from 26 ft,,92,93
342,4,7:37.0,Offensive rebound by A. Aminu,,92,93
343,4,7:27.0,D. Lillard makes 2-pt jump shot from 17 ft,,94,93
344,4,7:11.0,,C. Bosh makes 2-pt jump shot from 18 ft,94,95
345,4,6:49.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by A. Aminu),,97,95
346,4,6:27.0,,G. Green makes 2-pt layup from 2 ft (assist by C. Bosh),97,97
347,4,6:27.0,,Shooting foul by M. Plumlee (drawn by G. Green),97,97
348,4,6:27.0,,D. Wade enters the game for J. Winslow,97,97
349,4,6:27.0,,L. Deng enters the game for C. Bosh,97,97
350,4,6:27.0,,G. Green misses free throw 1 of 1,97,97
351,4,6:26.0,Defensive rebound by M. Harkless,,97,97
352,4,6:15.0,,Offensive charge foul by M. Plumlee (drawn by G. Green),97,97
353,4,6:15.0,Turnover by M. Plumlee (offensive foul),,97,97
354,4,5:56.0,,D. Wade misses 2-pt jump shot from 17 ft,97,97
355,4,5:55.0,Defensive rebound by A. Crabbe,,97,97
356,4,5:49.0,D. Lillard misses 3-pt jump shot from 24 ft,,97,97
357,4,5:48.0,,Defensive rebound by H. Whiteside,97,97
358,4,5:28.0,,G. Green makes 3-pt jump shot from 22 ft (assist by D. Wade),97,100
359,4,5:15.0,Turnover by M. Plumlee (bad pass),,97,100
360,4,5:15.0,Official timeout,,97,100
361,4,5:03.0,,Personal foul by A. Aminu (drawn by D. Wade),97,100
362,4,5:03.0,C. McCollum enters the game for M. Harkless,,97,100
363,4,4:48.0,,G. Green makes 3-pt jump shot from 22 ft (assist by D. Wade),97,103
364,4,4:25.0,Shooting foul by H. Whiteside (drawn by A. Crabbe),,97,103
365,4,4:25.0,A. Crabbe makes free throw 1 of 2,,98,103
366,4,4:25.0,A. Crabbe makes free throw 2 of 2,,99,103
367,4,4:08.0,,Personal foul by A. Aminu (drawn by D. Wade),99,103
368,4,4:08.0,,D. Wade makes free throw 1 of 2,99,104
369,4,4:08.0,,D. Wade misses free throw 2 of 2,99,104
370,4,4:07.0,Defensive rebound by A. Crabbe,,99,104
371,4,3:50.0,D. Lillard misses 3-pt jump shot from 24 ft,,99,104
372,4,3:49.0,,Defensive rebound by H. Whiteside,99,104
373,4,3:39.0,,G. Green misses 3-pt jump shot from 23 ft,99,104
374,4,3:38.0,,Offensive rebound by H. Whiteside,99,104
375,4,3:35.0,,H. Whiteside makes 2-pt hook shot from 4 ft,99,106
376,4,3:21.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,102,106
377,4,3:19.0,,Miami full timeout,102,106
378,4,3:02.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),102,108
379,4,2:48.0,D. Lillard misses 3-pt jump shot from 24 ft,,102,108
380,4,2:47.0,,Defensive rebound by H. Whiteside,102,108
