,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
27,1,8:33.0,Defensive rebound by M. Gortat,,7,5
28,1,8:24.0,B. Beal makes 3-pt jump shot from 26 ft,,10,5
29,1,8:11.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by P. Hairston),10,7
30,1,7:55.0,Turnover by J. Wall (bad pass; steal by M. Williams),,10,7
31,1,7:43.0,,K. Walker misses 2-pt jump shot from 5 ft (block by K. Humphries),10,7
32,1,7:41.0,Defensive rebound by J. Wall,,10,7
33,1,7:37.0,J. Wall misses 2-pt layup from 2 ft,,10,7
34,1,7:35.0,Offensive rebound by J. Wall,,10,7
35,1,7:35.0,J. Wall misses 2-pt layup from 1 ft,,10,7
36,1,7:33.0,Offensive rebound by K. Humphries,,10,7
37,1,7:27.0,B. Beal makes 3-pt jump shot from 24 ft (assist by K. Humphries),,13,7
38,1,7:23.0,,Charlotte full timeout,13,7
39,1,7:13.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),13,10
40,1,7:02.0,B. Beal makes 3-pt jump shot from 26 ft,,16,10
41,1,6:39.0,,P. Hairston makes 3-pt jump shot from 25 ft (assist by N. Batum),16,13
42,1,6:27.0,B. Beal misses 3-pt jump shot from 26 ft,,16,13
43,1,6:25.0,,Defensive rebound by A. Jefferson,16,13
44,1,6:09.0,,K. Walker misses 2-pt layup at rim (block by M. Gortat),16,13
45,1,6:08.0,Defensive rebound by K. Humphries,,16,13
46,1,5:58.0,Turnover by K. Humphries (traveling),,16,13
47,1,5:35.0,,P. Hairston misses 3-pt jump shot from 24 ft,16,13
48,1,5:32.0,Defensive rebound by J. Wall,,16,13
49,1,5:24.0,J. Wall misses 2-pt jump shot from 4 ft (block by K. Walker),,16,13
50,1,5:22.0,Offensive rebound by O. Porter,,16,13
51,1,5:18.0,J. Wall misses 3-pt jump shot from 24 ft,,16,13
52,1,5:15.0,Offensive rebound by J. Wall,,16,13
53,1,5:08.0,O. Porter makes 3-pt jump shot from 24 ft (assist by J. Wall),,19,13
54,1,4:47.0,,Turnover by M. Williams (bad pass; steal by J. Wall),19,13
55,1,4:47.0,Turnover by J. Wall (lost ball),,19,13
56,1,4:47.0,J. Dudley enters the game for K. Humphries,,19,13
57,1,4:47.0,,C. Zeller enters the game for M. Williams,19,13
58,1,4:41.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by A. Jefferson),19,16
59,1,4:25.0,Shooting foul by P. Hairston (drawn by M. Gortat),,19,16
60,1,4:25.0,M. Gortat makes free throw 1 of 2,,20,16
61,1,4:25.0,M. Gortat misses free throw 2 of 2,,20,16
62,1,4:23.0,,Defensive rebound by C. Zeller,20,16
63,1,4:08.0,,A. Jefferson makes 2-pt jump shot from 3 ft (assist by N. Batum),20,18
64,1,3:42.0,J. Wall makes 2-pt jump shot from 20 ft,,22,18
65,1,3:23.0,,A. Jefferson makes 2-pt jump shot from 19 ft (assist by N. Batum),22,20
66,1,3:04.0,O. Porter misses 3-pt jump shot from 23 ft,,22,20
67,1,3:03.0,,Defensive rebound by P. Hairston,22,20
68,1,2:52.0,Washington full timeout,,22,20
69,1,2:52.0,,F. Kaminsky enters the game for P. Hairston,22,20
70,1,2:52.0,,J. Lamb enters the game for A. Jefferson,22,20
71,1,2:52.0,N. Hilário enters the game for M. Gortat,,22,20
72,1,2:52.0,R. Sessions enters the game for J. Wall,,22,20
73,1,2:49.0,,Personal foul by O. Porter (drawn by C. Zeller),22,20
74,1,2:41.0,,F. Kaminsky misses 3-pt jump shot from 23 ft,22,20
75,1,2:39.0,Defensive rebound by B. Beal,,22,20
76,1,2:31.0,N. Hilário makes 2-pt layup from 2 ft,,24,20
77,1,2:04.0,,N. Batum misses 2-pt jump shot from 18 ft,24,20
78,1,2:03.0,Defensive rebound by N. Hilário,,24,20
79,1,1:42.0,R. Sessions misses 3-pt jump shot from 23 ft,,24,20
80,1,1:41.0,,Defensive rebound by N. Batum,24,20
81,1,1:36.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),24,22
82,1,1:21.0,B. Beal misses 2-pt layup from 2 ft,,24,22
83,1,1:20.0,,Defensive rebound by C. Zeller,24,22
84,1,1:16.0,,N. Batum makes 2-pt layup from 2 ft,24,24
85,1,0:56.0,Personal foul by J. Lamb (drawn by B. Beal),,24,24
86,1,0:56.0,,J. Lin enters the game for N. Batum,24,24
87,1,0:56.0,G. Neal enters the game for B. Beal,,24,24
88,1,0:45.0,Offensive foul by R. Sessions (drawn by K. Walker),,24,24
89,1,0:45.0,Turnover by R. Sessions (offensive foul),,24,24
90,1,0:45.0,G. Temple enters the game for O. Porter,,24,24
91,1,0:38.0,,K. Walker makes 2-pt layup from 4 ft,24,26
92,1,0:29.0,R. Sessions misses 2-pt layup from 1 ft,,24,26
93,1,0:28.0,,Defensive rebound by C. Zeller,24,26
94,1,0:04.0,,J. Lin makes 2-pt jump shot from 17 ft,24,28
95,1,0:00.0,G. Temple misses 2-pt jump shot from 18 ft (block by J. Lamb),,24,28
96,1,0:00.0,Offensive rebound by Team,,24,28
97,2,11:43.0,,J. Lamb makes 2-pt jump shot from 7 ft,24,30
98,2,11:24.0,J. Dudley misses 2-pt jump shot from 11 ft,,24,30
99,2,11:22.0,,Defensive rebound by C. Zeller,24,30
100,2,11:13.0,,C. Zeller misses 3-pt jump shot from 25 ft,24,30
101,2,11:12.0,Defensive rebound by R. Sessions,,24,30
102,2,10:53.0,N. Hilário misses 2-pt jump shot from 18 ft,,24,30
103,2,10:52.0,,Defensive rebound by J. Lamb,24,30
104,2,10:46.0,,J. Lamb misses 3-pt jump shot from 27 ft,24,30
105,2,10:43.0,Defensive rebound by J. Dudley,,24,30
106,2,10:25.0,R. Sessions misses 3-pt jump shot from 25 ft,,24,30
107,2,10:23.0,,Defensive rebound by F. Kaminsky,24,30
108,2,10:17.0,,Turnover by J. Lamb (lost ball),24,30
109,2,10:02.0,G. Neal makes 2-pt jump shot from 20 ft,,26,30
110,2,9:46.0,,J. Lin makes 2-pt layup from 1 ft,26,32
111,2,9:46.0,,Shooting foul by N. Hilário (drawn by J. Lin),26,32
112,2,9:46.0,,J. Lin makes free throw 1 of 1,26,33
113,2,9:31.0,Shooting foul by F. Kaminsky (drawn by J. Dudley),,26,33
114,2,9:31.0,J. Dudley makes free throw 1 of 2,,27,33
115,2,9:31.0,J. Dudley makes free throw 2 of 2,,28,33
116,2,9:12.0,,M. Williams misses 2-pt jump shot from 22 ft,28,33
117,2,9:11.0,Defensive rebound by R. Sessions,,28,33
118,2,8:55.0,N. Hilário makes 2-pt jump shot from 8 ft,,30,33
119,2,8:45.0,,Turnover by J. Lin (lost ball; steal by R. Sessions),30,33
120,2,8:39.0,R. Sessions misses 2-pt layup from 1 ft,,30,33
121,2,8:36.0,Offensive rebound by G. Temple,,30,33
122,2,8:36.0,G. Temple misses 2-pt layup from 1 ft,,30,33
123,2,8:27.0,,Defensive rebound by C. Zeller,30,33
124,2,8:27.0,,J. Lamb makes 2-pt jump shot from 3 ft,30,35
125,2,8:20.0,Shooting foul by J. Lin (drawn by N. Hilário),,30,35
126,2,8:20.0,Official timeout,,30,35
127,2,8:20.0,B. Beal enters the game for G. Temple,,30,35
128,2,8:20.0,N. Hilário makes free throw 1 of 2,,31,35
129,2,8:20.0,N. Hilário makes free throw 2 of 2,,32,35
130,2,8:04.0,,J. Lamb makes 3-pt jump shot from 26 ft,32,38
131,2,7:49.0,J. Dudley misses 2-pt jump shot from 19 ft,,32,38
132,2,7:48.0,,Defensive rebound by J. Lamb,32,38
133,2,7:35.0,,C. Zeller makes 2-pt jump shot from 3 ft (assist by J. Lamb),32,40
134,2,7:21.0,B. Beal misses 3-pt jump shot from 25 ft,,32,40
135,2,7:20.0,,Defensive rebound by M. Williams,32,40
136,2,7:12.0,,J. Lamb misses 3-pt jump shot from 25 ft,32,40
137,2,7:11.0,Defensive rebound by G. Neal,,32,40
138,2,7:07.0,Personal foul by J. Lin (drawn by G. Neal),,32,40
139,2,7:07.0,M. Gortat enters the game for N. Hilário,,32,40
140,2,7:07.0,J. Wall enters the game for R. Sessions,,32,40
141,2,7:07.0,,A. Jefferson enters the game for C. Zeller,32,40
142,2,7:07.0,,K. Walker enters the game for J. Lin,32,40
143,2,6:57.0,G. Neal makes 2-pt jump shot from 22 ft (assist by J. Wall),,34,40
144,2,6:37.0,,F. Kaminsky misses 2-pt jump shot from 5 ft,34,40
145,2,6:36.0,Defensive rebound by M. Gortat,,34,40
146,2,6:15.0,G. Neal makes 3-pt jump shot from 27 ft (assist by J. Dudley),,37,40
147,2,5:56.0,,Personal foul by J. Wall (drawn by M. Williams),37,40
148,2,5:56.0,,Charlotte full timeout,37,40
149,2,5:56.0,,N. Batum enters the game for F. Kaminsky,37,40
150,2,5:47.0,,J. Lamb makes 2-pt jump shot from 19 ft (assist by N. Batum),37,42
151,2,5:25.0,Turnover by B. Beal (lost ball; steal by J. Lamb),,37,42
152,2,5:14.0,,A. Jefferson makes 2-pt jump shot from 12 ft (assist by K. Walker),37,44
153,2,5:00.0,G. Neal makes 3-pt jump shot from 25 ft,,40,44
154,2,4:45.0,,A. Jefferson misses 2-pt jump shot from 17 ft,40,44
155,2,4:44.0,Defensive rebound by J. Dudley,,40,44
156,2,4:22.0,Shooting foul by A. Jefferson (drawn by M. Gortat),,40,44
157,2,4:22.0,M. Gortat makes free throw 1 of 2,,41,44
158,2,4:22.0,O. Porter enters the game for J. Dudley,,41,44
159,2,4:22.0,M. Gortat makes free throw 2 of 2,,42,44
160,2,3:57.0,,A. Jefferson misses 2-pt jump shot from 4 ft,42,44
161,2,3:56.0,,Offensive rebound by M. Williams,42,44
162,2,3:56.0,,M. Williams makes 2-pt layup from 3 ft,42,46
163,2,3:45.0,M. Gortat makes 2-pt dunk at rim (assist by B. Beal),,44,46
164,2,3:19.0,,J. Lamb misses 3-pt jump shot from 29 ft,44,46
165,2,3:18.0,,Offensive rebound by Team,44,46
166,2,3:18.0,Loose ball foul by G. Neal (drawn by M. Williams),,44,46
167,2,3:15.0,,Shooting foul by G. Neal (drawn by N. Batum),44,46
168,2,3:15.0,,N. Batum makes free throw 1 of 3,44,47
169,2,3:15.0,,N. Batum makes free throw 2 of 3,44,48
170,2,3:15.0,,N. Batum makes free throw 3 of 3,44,49
171,2,3:03.0,Offensive foul by M. Gortat (drawn by K. Walker),,44,49
172,2,3:03.0,Turnover by M. Gortat (offensive foul),,44,49
173,2,2:46.0,,Turnover by N. Batum (bad pass; steal by M. Gortat),44,49
174,2,2:35.0,M. Gortat makes 2-pt jump shot from 7 ft (assist by G. Neal),,46,49
175,2,2:19.0,,K. Walker makes 2-pt jump shot from 18 ft,46,51
176,2,2:12.0,B. Beal makes 2-pt dunk at rim (assist by J. Wall),,48,51
177,2,2:04.0,,Charlotte full timeout,48,51
178,2,2:04.0,Washington full timeout,,48,51
179,2,2:04.0,K. Humphries enters the game for G. Neal,,48,51
180,2,1:54.0,,N. Batum misses 3-pt jump shot from 25 ft,48,51
181,2,1:52.0,Defensive rebound by M. Gortat,,48,51
182,2,1:35.0,O. Porter misses 3-pt jump shot from 26 ft,,48,51
183,2,1:34.0,,Defensive rebound by M. Williams,48,51
184,2,1:22.0,,A. Jefferson misses 2-pt jump shot from 8 ft,48,51
185,2,1:21.0,Defensive rebound by K. Humphries,,48,51
186,2,1:15.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,50,51
187,2,1:01.0,,K. Walker makes 2-pt jump shot from 9 ft,50,53
188,2,0:55.0,Shooting foul by A. Jefferson (drawn by M. Gortat),,50,53
189,2,0:55.0,M. Gortat makes free throw 1 of 2,,51,53
190,2,0:55.0,,C. Zeller enters the game for A. Jefferson,51,53
191,2,0:55.0,M. Gortat makes free throw 2 of 2,,52,53
192,2,0:44.0,,C. Zeller makes 2-pt hook shot from 7 ft (assist by K. Walker),52,55
193,2,0:34.0,B. Beal makes 2-pt jump shot from 20 ft,,54,55
194,2,0:27.0,,C. Zeller makes 2-pt layup at rim (assist by K. Walker),54,57
195,2,0:27.0,,Shooting foul by M. Gortat (drawn by C. Zeller),54,57
196,2,0:27.0,Washington full timeout,,54,57
197,2,0:27.0,J. Dudley enters the game for K. Humphries,,54,57
198,2,0:27.0,,C. Zeller makes free throw 1 of 1,54,58
199,2,0:06.0,O. Porter misses 3-pt jump shot from 28 ft,,54,58
200,2,0:05.0,,Defensive rebound by K. Walker,54,58
201,3,11:48.0,,M. Williams misses 3-pt jump shot from 24 ft,54,58
202,3,11:47.0,Defensive rebound by B. Beal,,54,58
203,3,11:30.0,K. Humphries misses 3-pt jump shot from 27 ft,,54,58
204,3,11:29.0,,Defensive rebound by A. Jefferson,54,58
205,3,11:17.0,,K. Walker misses 2-pt jump shot from 12 ft,54,58
206,3,11:14.0,Defensive rebound by M. Gortat,,54,58
207,3,11:09.0,M. Gortat misses 2-pt jump shot from 4 ft,,54,58
208,3,11:08.0,,Defensive rebound by A. Jefferson,54,58
209,3,10:54.0,,M. Williams makes 2-pt layup from 2 ft (assist by N. Batum),54,60
210,3,10:37.0,O. Porter misses 2-pt jump shot from 21 ft,,54,60
211,3,10:36.0,,Defensive rebound by A. Jefferson,54,60
212,3,10:26.0,,P. Hairston misses 3-pt jump shot from 25 ft,54,60
213,3,10:24.0,Defensive rebound by M. Gortat,,54,60
214,3,10:10.0,M. Gortat makes 2-pt jump shot from 14 ft (assist by O. Porter),,56,60
215,3,9:50.0,,N. Batum makes 2-pt jump shot from 18 ft,56,62
216,3,9:47.0,Offensive foul by O. Porter (drawn by K. Walker),,56,62
217,3,9:47.0,Turnover by O. Porter (offensive foul),,56,62
218,3,9:30.0,,A. Jefferson misses 2-pt jump shot from 16 ft,56,62
219,3,9:29.0,,Offensive rebound by M. Williams,56,62
220,3,9:26.0,,K. Walker misses 3-pt jump shot from 27 ft,56,62
221,3,9:25.0,Defensive rebound by B. Beal,,56,62
222,3,9:13.0,B. Beal makes 2-pt jump shot from 19 ft,,58,62
223,3,9:02.0,,Offensive foul by N. Batum (drawn by O. Porter),58,62
224,3,9:02.0,,Turnover by N. Batum (offensive foul),58,62
225,3,8:47.0,B. Beal misses 2-pt jump shot from 18 ft,,58,62
226,3,8:46.0,,Defensive rebound by A. Jefferson,58,62
227,3,8:34.0,,N. Batum misses 2-pt jump shot from 13 ft,58,62
228,3,8:33.0,Defensive rebound by K. Humphries,,58,62
229,3,8:22.0,J. Wall makes 3-pt jump shot from 25 ft (assist by K. Humphries),,61,62
230,3,8:05.0,,P. Hairston misses 3-pt jump shot from 25 ft,61,62
231,3,8:02.0,,Offensive rebound by N. Batum,61,62
232,3,7:56.0,,N. Batum misses 2-pt dunk at rim (block by M. Gortat),61,62
233,3,7:55.0,Defensive rebound by M. Gortat,,61,62
234,3,7:51.0,J. Wall misses 2-pt jump shot from 16 ft,,61,62
235,3,7:48.0,,Defensive rebound by P. Hairston,61,62
236,3,7:45.0,,Shooting foul by K. Humphries (drawn by P. Hairston),61,62
237,3,7:45.0,,P. Hairston makes free throw 1 of 2,61,63
238,3,7:45.0,,P. Hairston makes free throw 2 of 2,61,64
239,3,7:27.0,K. Humphries misses 3-pt jump shot from 26 ft,,61,64
240,3,7:25.0,,Defensive rebound by P. Hairston,61,64
241,3,7:15.0,,Offensive foul by P. Hairston (drawn by K. Humphries),61,64
242,3,7:15.0,,Turnover by P. Hairston (offensive foul),61,64
243,3,7:10.0,Shooting foul by P. Hairston (drawn by B. Beal),,61,64
244,3,7:10.0,B. Beal makes free throw 1 of 2,,62,64
245,3,7:10.0,B. Beal makes free throw 2 of 2,,63,64
246,3,6:55.0,,N. Batum misses 3-pt jump shot from 25 ft,63,64
247,3,6:53.0,,Offensive rebound by A. Jefferson,63,64
248,3,6:44.0,,Shooting foul by J. Wall (drawn by A. Jefferson),63,64
249,3,6:44.0,,A. Jefferson makes free throw 1 of 2,63,65
250,3,6:44.0,,A. Jefferson makes free throw 2 of 2,63,66
251,3,6:40.0,,Violation by K. Walker (kicked ball),63,66
252,3,6:19.0,K. Humphries makes 3-pt jump shot from 22 ft (assist by J. Wall),,66,66
253,3,6:06.0,,N. Batum misses 2-pt jump shot from 19 ft,66,66
254,3,6:05.0,,Offensive rebound by A. Jefferson,66,66
255,3,6:01.0,,K. Walker makes 2-pt jump shot from 18 ft,66,68
256,3,5:43.0,J. Wall misses 3-pt jump shot from 26 ft,,66,68
257,3,5:41.0,Offensive rebound by M. Gortat,,66,68
258,3,5:37.0,J. Wall misses 2-pt layup from 2 ft (block by K. Walker),,66,68
259,3,5:34.0,Offensive rebound by M. Gortat,,66,68
260,3,5:34.0,Turnover by O. Porter (traveling),,66,68
261,3,5:34.0,,Charlotte full timeout,66,68
262,3,5:34.0,,C. Zeller enters the game for M. Williams,66,68
263,3,5:16.0,,C. Zeller makes 2-pt jump shot from 4 ft (assist by N. Batum),66,70
264,3,5:00.0,B. Beal misses 2-pt jump shot from 15 ft,,66,70
265,3,4:58.0,Offensive rebound by K. Humphries,,66,70
266,3,4:58.0,K. Humphries makes 2-pt layup at rim,,68,70
267,3,4:56.0,,Charlotte full timeout,68,70
268,3,4:56.0,G. Neal enters the game for O. Porter,,68,70
269,3,4:56.0,,J. Lamb enters the game for P. Hairston,68,70
270,3,4:39.0,,A. Jefferson makes 2-pt jump shot from 20 ft (assist by N. Batum),68,72
271,3,4:23.0,Turnover by J. Wall (bad pass; steal by N. Batum),,68,72
272,3,4:17.0,,K. Walker makes 2-pt layup from 1 ft (assist by N. Batum),68,74
273,3,4:06.0,K. Humphries misses 3-pt jump shot from 26 ft,,68,74
274,3,4:04.0,,Defensive rebound by N. Batum,68,74
275,3,3:55.0,,Turnover by J. Lamb (bad pass; steal by J. Wall),68,74
276,3,3:49.0,J. Dudley enters the game for K. Humphries,,68,74
277,3,3:49.0,,F. Kaminsky enters the game for A. Jefferson,68,74
278,3,3:42.0,M. Gortat makes 2-pt dunk at rim (assist by B. Beal),,70,74
279,3,3:33.0,,Personal block foul by J. Dudley (drawn by K. Walker),70,74
280,3,3:33.0,N. Hilário enters the game for M. Gortat,,70,74
281,3,3:23.0,,C. Zeller misses 3-pt jump shot from 26 ft,70,74
282,3,3:22.0,,Offensive rebound by Team,70,74
283,3,3:15.0,,J. Lamb misses 2-pt jump shot from 13 ft,70,74
284,3,3:14.0,Defensive rebound by B. Beal,,70,74
285,3,3:09.0,J. Wall makes 2-pt jump shot from 3 ft,,72,74
286,3,3:08.0,,Violation by C. Zeller (def goaltending),72,74
287,3,2:57.0,,Turnover by F. Kaminsky (lost ball; steal by J. Wall),72,74
288,3,2:50.0,B. Beal misses 3-pt jump shot from 25 ft,,72,74
289,3,2:49.0,,Defensive rebound by J. Lamb,72,74
290,3,2:38.0,,Turnover by K. Walker (bad pass; steal by J. Wall),72,74
291,3,2:35.0,J. Wall makes 2-pt dunk at rim,,74,74
292,3,2:35.0,,Charlotte full timeout,74,74
293,3,2:35.0,,J. Lin enters the game for N. Batum,74,74
294,3,2:26.0,,K. Walker misses 2-pt layup from 3 ft,74,74
295,3,2:25.0,Defensive rebound by N. Hilário,,74,74
296,3,2:17.0,J. Dudley makes 3-pt jump shot from 26 ft (assist by J. Wall),,77,74
297,3,1:52.0,,Turnover by C. Zeller (traveling),77,74
298,3,1:34.0,J. Dudley misses 2-pt jump shot from 17 ft,,77,74
299,3,1:33.0,,Defensive rebound by C. Zeller,77,74
300,3,1:20.0,,J. Lamb misses 2-pt jump shot from 8 ft,77,74
301,3,1:18.0,Defensive rebound by G. Neal,,77,74
302,3,1:14.0,G. Neal makes 2-pt jump shot from 16 ft,,79,74
303,3,0:56.0,G. Temple enters the game for B. Beal,,79,74
304,3,0:55.0,,Turnover by C. Zeller (bad pass; steal by N. Hilário),79,74
305,3,0:51.0,G. Neal makes 2-pt jump shot from 15 ft,,81,74
306,3,0:37.0,,J. Lamb misses 2-pt jump shot from 16 ft,81,74
307,3,0:37.0,,Offensive rebound by Team,81,74
308,3,0:37.0,Loose ball foul by J. Dudley (drawn by C. Zeller),,81,74
309,3,0:27.0,,Turnover by J. Lin (lost ball; steal by G. Temple),81,74
310,3,0:09.0,Personal foul by J. Lin (drawn by J. Wall),,81,74
311,3,0:01.0,G. Temple misses 2-pt jump shot from 19 ft,,81,74
312,3,0:00.0,Offensive rebound by Team,,81,74
313,4,11:39.0,R. Sessions misses 2-pt jump shot from 2 ft,,81,74
314,4,11:39.0,,Defensive rebound by C. Zeller,81,74
315,4,11:23.0,,F. Kaminsky misses 2-pt jump shot from 5 ft,81,74
316,4,11:21.0,Defensive rebound by J. Dudley,,81,74
317,4,11:21.0,Personal foul by C. Zeller (drawn by J. Dudley),,81,74
318,4,11:08.0,N. Hilário misses 2-pt jump shot from 7 ft (block by J. Lin),,81,74
319,4,11:06.0,,Defensive rebound by K. Walker,81,74
320,4,11:00.0,,J. Lin misses 3-pt jump shot from 26 ft,81,74
321,4,10:59.0,,Offensive rebound by F. Kaminsky,81,74
322,4,10:56.0,,F. Kaminsky makes 2-pt layup from 2 ft,81,76
323,4,10:41.0,Turnover by N. Hilário (bad pass),,81,76
324,4,10:25.0,,K. Walker misses 3-pt jump shot from 26 ft,81,76
325,4,10:23.0,Defensive rebound by N. Hilário,,81,76
326,4,10:13.0,G. Neal makes 2-pt jump shot from 20 ft,,83,76
327,4,9:56.0,,Turnover by K. Walker (lost ball; steal by J. Dudley),83,76
328,4,9:53.0,Shooting foul by K. Walker (drawn by J. Dudley),,83,76
329,4,9:53.0,J. Dudley makes free throw 1 of 2,,84,76
330,4,9:53.0,J. Dudley makes free throw 2 of 2,,85,76
331,4,9:45.0,,Personal foul by R. Sessions (drawn by K. Walker),85,76
332,4,9:38.0,,Personal foul by N. Hilário (drawn by K. Walker),85,76
333,4,9:25.0,,Turnover by K. Walker (bad pass; steal by G. Temple),85,76
334,4,9:16.0,G. Neal misses 2-pt jump shot from 20 ft,,85,76
335,4,9:15.0,,Defensive rebound by J. Lamb,85,76
336,4,9:09.0,,Offensive foul by J. Lamb (drawn by N. Hilário),85,76
337,4,9:09.0,,Turnover by J. Lamb (offensive foul),85,76
338,4,8:44.0,N. Hilário misses 2-pt jump shot from 18 ft,,85,76
339,4,8:42.0,,Defensive rebound by J. Lamb,85,76
340,4,8:30.0,,Shooting foul by N. Hilário (drawn by J. Lamb),85,76
341,4,8:30.0,Official timeout,,85,76
342,4,8:30.0,,J. Lamb makes free throw 1 of 2,85,77
343,4,8:30.0,,J. Lamb makes free throw 2 of 2,85,78
344,4,8:10.0,G. Neal misses 2-pt jump shot from 6 ft (block by J. Lin),,85,78
345,4,8:10.0,,Defensive rebound by Team,85,78
346,4,8:04.0,,K. Walker makes 2-pt layup from 1 ft,85,80
347,4,7:42.0,N. Hilário misses 2-pt jump shot from 3 ft,,85,80
348,4,7:41.0,,Defensive rebound by C. Zeller,85,80
349,4,7:26.0,,Turnover by K. Walker (bad pass; steal by G. Neal),85,80
350,4,7:18.0,Personal foul by C. Zeller (drawn by N. Hilário),,85,80
351,4,7:18.0,N. Hilário misses free throw 1 of 2,,85,80
352,4,7:18.0,Offensive rebound by Team,,85,80
353,4,7:18.0,B. Beal enters the game for G. Temple,,85,80
354,4,7:18.0,J. Wall enters the game for R. Sessions,,85,80
355,4,7:18.0,,A. Jefferson enters the game for C. Zeller,85,80
356,4,7:18.0,,N. Batum enters the game for K. Walker,85,80
357,4,7:18.0,,M. Williams enters the game for F. Kaminsky,85,80
358,4,7:18.0,N. Hilário misses free throw 2 of 2,,85,80
359,4,7:15.0,,Defensive rebound by N. Batum,85,80
360,4,7:08.0,,Personal foul by N. Hilário (drawn by J. Lin),85,80
361,4,7:05.0,,Turnover by J. Lin (offensive foul),85,80
362,4,7:05.0,,Offensive foul by J. Lin (drawn by N. Hilário),85,80
363,4,6:50.0,J. Wall misses 2-pt jump shot from 18 ft,,85,80
364,4,6:48.0,,Defensive rebound by A. Jefferson,85,80
365,4,6:39.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by J. Lamb),85,83
366,4,6:22.0,N. Hilário misses 2-pt jump shot from 4 ft (block by M. Williams),,85,83
367,4,6:22.0,Offensive rebound by Team,,85,83
368,4,6:19.0,B. Beal misses 2-pt jump shot from 20 ft,,85,83
369,4,6:18.0,,Defensive rebound by A. Jefferson,85,83
370,4,6:11.0,M. Gortat enters the game for N. Hilário,,85,83
371,4,5:56.0,,N. Batum misses 3-pt jump shot from 27 ft,85,83
372,4,5:56.0,,Offensive rebound by M. Williams,85,83
373,4,5:56.0,,Shooting foul by G. Neal (drawn by M. Williams),85,83
374,4,5:56.0,,Charlotte full timeout,85,83
375,4,5:56.0,,M. Williams makes free throw 1 of 2,85,84
376,4,5:56.0,,M. Williams makes free throw 2 of 2,85,85
377,4,5:40.0,J. Dudley misses 3-pt jump shot from 26 ft,,85,85
378,4,5:37.0,Offensive rebound by J. Wall,,85,85
379,4,5:28.0,G. Neal misses 2-pt jump shot from 18 ft,,85,85
380,4,5:27.0,,Defensive rebound by M. Williams,85,85
381,4,5:14.0,,J. Lin misses 2-pt jump shot from 20 ft,85,85
382,4,5:13.0,Defensive rebound by Team,,85,85
383,4,5:08.0,Turnover by M. Gortat (offensive foul),,85,85
384,4,5:08.0,Offensive foul by M. Gortat (drawn by J. Lin),,85,85
385,4,5:08.0,,K. Walker enters the game for J. Lin,85,85
386,4,4:59.0,,N. Batum makes 3-pt jump shot from 27 ft (assist by K. Walker),85,88
387,4,4:40.0,J. Wall misses 3-pt jump shot from 26 ft,,85,88
