,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
38,1,6:06.0,,E. Fournier makes 2-pt layup from 2 ft,12,15
39,1,5:56.0,Turnover by A. Horford (bad pass; steal by E. Payton),,12,15
40,1,5:48.0,,Turnover by C. Frye (bad pass),12,15
41,1,5:48.0,,Orlando full timeout,12,15
42,1,5:48.0,T. Splitter enters the game for A. Horford,,12,15
43,1,5:48.0,T. Sefolosha enters the game for K. Korver,,12,15
44,1,5:34.0,Personal foul by T. Harris (drawn by T. Sefolosha),,12,15
45,1,5:34.0,,A. Gordon enters the game for T. Harris,12,15
46,1,5:22.0,T. Splitter makes 2-pt layup from 1 ft,,14,15
47,1,5:06.0,,E. Fournier misses 3-pt jump shot from 24 ft,14,15
48,1,5:04.0,Defensive rebound by P. Millsap,,14,15
49,1,4:52.0,Turnover by T. Splitter (lost ball),,14,15
50,1,4:52.0,,A. Nicholson enters the game for C. Frye,14,15
51,1,4:52.0,D. Schröder enters the game for J. Teague,,14,15
52,1,4:39.0,,Turnover by A. Nicholson (3 sec),14,15
53,1,4:39.0,,V. Oladipo enters the game for E. Fournier,14,15
54,1,4:29.0,P. Millsap misses 2-pt jump shot from 6 ft (block by A. Nicholson),,14,15
55,1,4:25.0,Offensive rebound by P. Millsap,,14,15
56,1,4:25.0,P. Millsap makes 2-pt layup from 2 ft,,16,15
57,1,4:10.0,,A. Gordon misses 2-pt jump shot from 18 ft,16,15
58,1,4:08.0,,Offensive rebound by A. Nicholson,16,15
59,1,4:05.0,,Shooting foul by P. Millsap (drawn by A. Nicholson),16,15
60,1,4:05.0,,A. Nicholson makes free throw 1 of 2,16,16
61,1,4:05.0,,A. Nicholson makes free throw 2 of 2,16,17
62,1,3:51.0,K. Bazemore misses 2-pt jump shot from 19 ft,,16,17
63,1,3:49.0,,Defensive rebound by A. Nicholson,16,17
64,1,3:35.0,,A. Nicholson misses 3-pt jump shot from 25 ft,16,17
65,1,3:34.0,,Offensive rebound by N. Vučević,16,17
66,1,3:28.0,,E. Payton makes 2-pt jump shot from 8 ft (assist by N. Vučević),16,19
67,1,3:28.0,,Shooting foul by D. Schröder (drawn by E. Payton),16,19
68,1,3:28.0,,E. Payton makes free throw 1 of 1,16,20
69,1,3:08.0,Turnover by D. Schröder (bad pass),,16,20
70,1,2:56.0,,N. Vučević makes 2-pt jump shot from 13 ft (assist by A. Gordon),16,22
71,1,2:54.0,Atlanta full timeout,,16,22
72,1,2:54.0,,J. Smith enters the game for N. Vučević,16,22
73,1,2:54.0,,M. Hezonja enters the game for E. Payton,16,22
74,1,2:39.0,P. Millsap makes 2-pt jump shot from 15 ft (assist by K. Bazemore),,18,22
75,1,2:21.0,,V. Oladipo makes 2-pt jump shot from 20 ft,18,24
76,1,1:58.0,T. Splitter makes 2-pt dunk at rim (assist by K. Bazemore),,20,24
77,1,1:39.0,,A. Nicholson makes 3-pt jump shot from 23 ft (assist by V. Oladipo),20,27
78,1,1:16.0,T. Sefolosha makes 3-pt jump shot from 22 ft (assist by P. Millsap),,23,27
79,1,0:59.0,,A. Nicholson misses 2-pt layup from 2 ft,23,27
80,1,0:58.0,Defensive rebound by T. Sefolosha,,23,27
81,1,0:50.0,P. Millsap misses 2-pt jump shot from 18 ft,,23,27
82,1,0:47.0,Offensive rebound by T. Sefolosha,,23,27
83,1,0:47.0,T. Sefolosha misses 2-pt layup from 2 ft,,23,27
84,1,0:47.0,Offensive rebound by Team,,23,27
85,1,0:47.0,M. Scott enters the game for K. Bazemore,,23,27
86,1,0:47.0,A. Horford enters the game for P. Millsap,,23,27
87,1,0:47.0,K. Korver enters the game for T. Splitter,,23,27
88,1,0:32.0,Turnover by D. Schröder (lost ball; steal by M. Hezonja),,23,27
89,1,0:28.0,,M. Hezonja makes 2-pt dunk at rim,23,29
90,1,0:13.0,Personal foul by V. Oladipo (drawn by D. Schröder),,23,29
91,1,0:04.0,A. Horford makes 2-pt dunk at rim (assist by D. Schröder),,25,29
92,1,0:00.0,,Personal foul by T. Sefolosha (drawn by V. Oladipo),25,29
93,1,0:00.0,,Turnover by A. Gordon (bad pass),25,29
94,2,11:49.0,,Personal foul by M. Scott (drawn by A. Nicholson),25,29
95,2,11:41.0,,M. Hezonja makes 2-pt jump shot from 8 ft (assist by V. Oladipo),25,31
96,2,11:18.0,M. Scott makes 3-pt jump shot from 25 ft (assist by D. Schröder),,28,31
97,2,11:00.0,,V. Oladipo misses 2-pt jump shot from 14 ft,28,31
98,2,10:59.0,Defensive rebound by L. Patterson,,28,31
99,2,10:50.0,M. Scott makes 3-pt jump shot from 25 ft (assist by L. Patterson),,31,31
100,2,10:30.0,,A. Gordon misses 2-pt jump shot from 13 ft,31,31
101,2,10:28.0,Defensive rebound by M. Scott,,31,31
102,2,10:13.0,A. Horford makes 2-pt dunk at rim (assist by L. Patterson),,33,31
103,2,9:58.0,,Offensive foul by A. Nicholson (drawn by M. Scott),33,31
104,2,9:58.0,,Turnover by A. Nicholson (offensive foul),33,31
105,2,9:58.0,,T. Harris enters the game for A. Nicholson,33,31
106,2,9:33.0,D. Schröder misses 3-pt jump shot from 25 ft,,33,31
107,2,9:31.0,,Defensive rebound by M. Hezonja,33,31
108,2,9:24.0,,E. Fournier enters the game for A. Gordon,33,31
109,2,9:09.0,,V. Oladipo misses 2-pt jump shot from 17 ft,33,31
110,2,9:08.0,Defensive rebound by D. Schröder,,33,31
111,2,8:58.0,A. Horford makes 2-pt dunk at rim (assist by K. Korver),,35,31
112,2,8:57.0,,Orlando full timeout,35,31
113,2,8:57.0,,E. Payton enters the game for V. Oladipo,35,31
114,2,8:57.0,,C. Frye enters the game for M. Hezonja,35,31
115,2,8:57.0,,N. Vučević enters the game for J. Smith,35,31
116,2,8:43.0,,N. Vučević misses 2-pt jump shot from 9 ft,35,31
117,2,8:43.0,,Offensive rebound by Team,35,31
118,2,8:43.0,Loose ball foul by M. Scott (drawn by C. Frye),,35,31
119,2,8:28.0,,E. Payton misses 3-pt jump shot from 24 ft,35,31
120,2,8:27.0,Defensive rebound by A. Horford,,35,31
121,2,8:18.0,M. Scott makes 2-pt jump shot from 10 ft (assist by K. Korver),,37,31
122,2,7:57.0,,T. Harris misses 2-pt layup from 2 ft (block by L. Patterson),37,31
123,2,7:55.0,Defensive rebound by L. Patterson,,37,31
124,2,7:39.0,M. Scott misses 2-pt jump shot from 5 ft (block by C. Frye),,37,31
125,2,7:38.0,,Defensive rebound by N. Vučević,37,31
126,2,7:27.0,,N. Vučević misses 2-pt layup from 2 ft,37,31
127,2,7:26.0,Defensive rebound by M. Scott,,37,31
128,2,7:17.0,K. Korver misses 3-pt jump shot from 25 ft,,37,31
129,2,7:16.0,,Defensive rebound by N. Vučević,37,31
130,2,6:58.0,,E. Payton misses 2-pt jump shot from 19 ft,37,31
131,2,6:56.0,Defensive rebound by A. Horford,,37,31
132,2,6:47.0,A. Horford misses 3-pt jump shot from 25 ft,,37,31
133,2,6:45.0,,Defensive rebound by T. Harris,37,31
134,2,6:38.0,,Turnover by N. Vučević (bad pass; steal by K. Korver),37,31
135,2,6:32.0,A. Horford makes 2-pt dunk at rim (assist by M. Scott),,39,31
136,2,6:08.0,,E. Payton makes 2-pt jump shot from 13 ft (assist by T. Harris),39,33
137,2,5:51.0,D. Schröder misses 2-pt jump shot from 17 ft,,39,33
138,2,5:50.0,,Defensive rebound by T. Harris,39,33
139,2,5:44.0,,Offensive foul by C. Frye (drawn by L. Patterson),39,33
140,2,5:44.0,,Turnover by C. Frye (offensive foul),39,33
141,2,5:44.0,Official timeout,,39,33
142,2,5:44.0,K. Bazemore enters the game for A. Horford,,39,33
143,2,5:44.0,J. Teague enters the game for K. Korver,,39,33
144,2,5:44.0,P. Millsap enters the game for D. Schröder,,39,33
145,2,5:19.0,P. Millsap misses 3-pt jump shot from 25 ft,,39,33
146,2,5:18.0,,Defensive rebound by E. Fournier,39,33
147,2,5:06.0,,T. Harris misses 2-pt jump shot from 19 ft,39,33
148,2,5:05.0,Defensive rebound by P. Millsap,,39,33
149,2,4:55.0,J. Teague misses 2-pt jump shot from 12 ft,,39,33
150,2,4:53.0,Offensive rebound by P. Millsap,,39,33
151,2,4:47.0,K. Bazemore misses 2-pt jump shot from 5 ft (block by C. Frye),,39,33
152,2,4:47.0,Offensive rebound by Team,,39,33
153,2,4:47.0,T. Splitter enters the game for M. Scott,,39,33
154,2,4:47.0,T. Sefolosha enters the game for L. Patterson,,39,33
155,2,4:35.0,Shooting foul by C. Frye (drawn by P. Millsap),,39,33
156,2,4:35.0,P. Millsap makes free throw 1 of 2,,40,33
157,2,4:35.0,,A. Nicholson enters the game for C. Frye,40,33
158,2,4:35.0,P. Millsap makes free throw 2 of 2,,41,33
159,2,4:26.0,,Turnover by E. Payton (bad pass; steal by K. Bazemore),41,33
160,2,4:22.0,K. Bazemore makes 2-pt layup from 1 ft,,43,33
161,2,3:56.0,,T. Harris misses 2-pt jump shot from 16 ft,43,33
162,2,3:54.0,Defensive rebound by K. Bazemore,,43,33
163,2,3:44.0,Shooting foul by T. Harris (drawn by P. Millsap),,43,33
164,2,3:44.0,P. Millsap misses free throw 1 of 2,,43,33
165,2,3:44.0,Offensive rebound by Team,,43,33
166,2,3:44.0,,A. Gordon enters the game for T. Harris,43,33
167,2,3:44.0,P. Millsap makes free throw 2 of 2,,44,33
168,2,3:22.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),44,35
169,2,3:11.0,J. Teague makes 2-pt layup from 2 ft,,46,35
170,2,3:07.0,,A. Nicholson makes 2-pt layup from 2 ft (assist by E. Fournier),46,37
171,2,3:07.0,,Shooting foul by T. Sefolosha (drawn by A. Nicholson),46,37
172,2,3:07.0,Atlanta full timeout,,46,37
173,2,3:07.0,,A. Nicholson makes free throw 1 of 1,46,38
174,2,2:47.0,T. Splitter misses 2-pt layup from 2 ft,,46,38
175,2,2:45.0,,Defensive rebound by N. Vučević,46,38
176,2,2:28.0,,E. Payton misses 2-pt jump shot from 13 ft,46,38
177,2,2:27.0,Defensive rebound by J. Teague,,46,38
178,2,2:14.0,T. Splitter misses 2-pt jump shot from 7 ft,,46,38
179,2,2:13.0,,Defensive rebound by A. Gordon,46,38
180,2,1:56.0,,E. Payton misses 2-pt jump shot from 6 ft,46,38
181,2,1:54.0,Defensive rebound by P. Millsap,,46,38
182,2,1:46.0,J. Teague makes 2-pt layup from 1 ft,,48,38
183,2,1:29.0,,N. Vučević misses 2-pt jump shot from 18 ft,48,38
184,2,1:28.0,,Offensive rebound by A. Gordon,48,38
185,2,1:20.0,,Shooting foul by J. Teague (drawn by A. Nicholson),48,38
186,2,1:20.0,,A. Nicholson makes free throw 1 of 2,48,39
187,2,1:20.0,A. Horford enters the game for T. Splitter,,48,39
188,2,1:20.0,K. Korver enters the game for T. Sefolosha,,48,39
189,2,1:20.0,,V. Oladipo enters the game for E. Payton,48,39
190,2,1:20.0,,A. Nicholson makes free throw 2 of 2,48,40
191,2,1:08.0,J. Teague makes 2-pt jump shot from 7 ft,,50,40
192,2,0:45.0,,N. Vučević makes 2-pt jump shot from 20 ft,50,42
193,2,0:26.0,P. Millsap misses 2-pt layup from 2 ft,,50,42
194,2,0:26.0,Offensive rebound by A. Horford,,50,42
195,2,0:26.0,A. Horford makes 2-pt dunk at rim,,52,42
196,2,0:05.0,,V. Oladipo misses 2-pt jump shot from 17 ft,52,42
197,2,0:03.0,Defensive rebound by Team,,52,42
198,2,0:03.0,Atlanta full timeout,,52,42
199,2,0:00.0,A. Horford misses 3-pt jump shot from 25 ft,,52,42
200,2,0:00.0,Offensive rebound by Team,,52,42
201,3,11:46.0,,C. Frye makes 3-pt jump shot from 23 ft (assist by T. Harris),52,45
202,3,11:35.0,P. Millsap makes 2-pt hook shot from 2 ft (assist by A. Horford),,54,45
203,3,11:18.0,,Personal foul by J. Teague (drawn by E. Fournier),54,45
204,3,11:10.0,,E. Fournier makes 2-pt jump shot from 15 ft (assist by E. Payton),54,47
205,3,10:59.0,Turnover by J. Teague (lost ball; steal by E. Payton),,54,47
206,3,10:46.0,,N. Vučević makes 2-pt layup from 1 ft (assist by E. Fournier),54,49
207,3,10:38.0,Personal foul by C. Frye (drawn by P. Millsap),,54,49
208,3,10:38.0,,Technical foul by C. Frye,54,49
209,3,10:38.0,J. Teague makes technical free throw,,55,49
210,3,10:28.0,A. Horford misses 2-pt jump shot from 15 ft,,55,49
211,3,10:27.0,,Defensive rebound by C. Frye,55,49
212,3,10:13.0,,N. Vučević misses 2-pt jump shot from 19 ft,55,49
213,3,10:12.0,Defensive rebound by J. Teague,,55,49
214,3,10:02.0,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),,58,49
215,3,9:48.0,,E. Payton makes 2-pt layup from 2 ft,58,51
216,3,9:48.0,,Shooting foul by K. Korver (drawn by E. Payton),58,51
217,3,9:48.0,,E. Payton makes free throw 1 of 1,58,52
218,3,9:32.0,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),,61,52
219,3,9:13.0,,E. Payton misses 2-pt layup from 1 ft (block by A. Horford),61,52
220,3,9:13.0,Defensive rebound by K. Korver,,61,52
221,3,9:13.0,Personal foul by E. Payton (drawn by K. Korver),,61,52
222,3,9:02.0,J. Teague makes 2-pt jump shot from 20 ft,,63,52
223,3,8:42.0,,E. Fournier makes 3-pt jump shot from 22 ft (assist by N. Vučević),63,55
224,3,8:27.0,Turnover by J. Teague (bad pass; steal by C. Frye),,63,55
225,3,8:24.0,,Shooting foul by P. Millsap (drawn by E. Fournier),63,55
226,3,8:24.0,,E. Fournier makes free throw 1 of 2,63,56
227,3,8:24.0,,V. Oladipo enters the game for E. Payton,63,56
228,3,8:24.0,,E. Fournier makes free throw 2 of 2,63,57
229,3,8:14.0,Personal foul by V. Oladipo (drawn by J. Teague),,63,57
230,3,8:10.0,,Violation by C. Frye (kicked ball),63,57
231,3,8:06.0,A. Horford misses 2-pt jump shot from 19 ft,,63,57
232,3,8:03.0,,Defensive rebound by T. Harris,63,57
233,3,7:54.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by C. Frye),63,59
234,3,7:36.0,K. Bazemore misses 2-pt jump shot from 16 ft,,63,59
235,3,7:35.0,,Defensive rebound by Team,63,59
236,3,7:35.0,Loose ball foul by A. Horford (drawn by N. Vučević),,63,59
237,3,7:23.0,,E. Fournier misses 2-pt jump shot from 7 ft,63,59
238,3,7:22.0,,Offensive rebound by N. Vučević,63,59
239,3,7:22.0,,N. Vučević makes 2-pt layup from 2 ft,63,61
240,3,7:22.0,,N. Vučević misses 2-pt layup from 2 ft,63,61
241,3,7:22.0,,Offensive rebound by N. Vučević,63,61
242,3,7:22.0,Atlanta full timeout,,63,61
243,3,7:08.0,Turnover by P. Millsap (bad pass; steal by C. Frye),,63,61
244,3,6:52.0,,Shooting foul by K. Korver (drawn by E. Fournier),63,61
245,3,6:52.0,,E. Fournier makes free throw 1 of 2,63,62
246,3,6:52.0,,E. Fournier makes free throw 2 of 2,63,63
247,3,6:36.0,P. Millsap misses 2-pt jump shot from 10 ft,,63,63
248,3,6:35.0,,Defensive rebound by Team,63,63
249,3,6:19.0,,Shooting foul by P. Millsap (drawn by C. Frye),63,63
250,3,6:19.0,,C. Frye makes free throw 1 of 3,63,64
251,3,6:19.0,,C. Frye makes free throw 2 of 3,63,65
252,3,6:19.0,,C. Frye makes free throw 3 of 3,63,66
253,3,6:11.0,Turnover by J. Teague (bad pass; steal by E. Fournier),,63,66
254,3,6:03.0,,E. Fournier makes 2-pt jump shot from 17 ft,63,68
255,3,6:02.0,Atlanta full timeout,,63,68
256,3,6:02.0,T. Splitter enters the game for A. Horford,,63,68
257,3,6:02.0,T. Sefolosha enters the game for K. Korver,,63,68
258,3,5:50.0,Personal foul by T. Harris (drawn by T. Sefolosha),,63,68
259,3,5:50.0,,M. Hezonja enters the game for T. Harris,63,68
260,3,5:35.0,Turnover by Team (shot clock),,63,68
261,3,5:18.0,,N. Vučević misses 2-pt hook shot from 9 ft,63,68
262,3,5:16.0,Defensive rebound by K. Bazemore,,63,68
263,3,5:09.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by P. Millsap),,65,68
264,3,5:09.0,Shooting foul by M. Hezonja (drawn by T. Sefolosha),,65,68
265,3,5:09.0,T. Sefolosha makes free throw 1 of 1,,66,68
266,3,4:59.0,,V. Oladipo misses 2-pt jump shot from 13 ft,66,68
267,3,4:57.0,Defensive rebound by K. Bazemore,,66,68
268,3,4:53.0,K. Bazemore makes 2-pt layup from 3 ft,,68,68
269,3,4:53.0,Shooting foul by M. Hezonja (drawn by K. Bazemore),,68,68
270,3,4:53.0,,A. Gordon enters the game for M. Hezonja,68,68
271,3,4:53.0,K. Bazemore misses free throw 1 of 1,,68,68
272,3,4:51.0,,Defensive rebound by C. Frye,68,68
273,3,4:32.0,,V. Oladipo misses 3-pt jump shot from 25 ft,68,68
274,3,4:30.0,Defensive rebound by P. Millsap,,68,68
275,3,4:15.0,Shooting foul by E. Fournier (drawn by J. Teague),,68,68
276,3,4:15.0,J. Teague misses free throw 1 of 2,,68,68
277,3,4:15.0,Offensive rebound by Team,,68,68
278,3,4:15.0,J. Teague makes free throw 2 of 2,,69,68
279,3,4:06.0,,V. Oladipo misses 2-pt layup from 2 ft,69,68
280,3,4:03.0,Defensive rebound by T. Splitter,,69,68
281,3,3:49.0,K. Bazemore misses 2-pt layup from 2 ft,,69,68
282,3,3:46.0,Offensive rebound by T. Splitter,,69,68
283,3,3:46.0,T. Splitter makes 2-pt layup from 2 ft,,71,68
284,3,3:33.0,,N. Vučević misses 2-pt hook shot from 5 ft,71,68
285,3,3:31.0,,Offensive rebound by A. Gordon,71,68
286,3,3:31.0,,A. Gordon makes 2-pt layup from 2 ft,71,70
287,3,3:31.0,,Technical foul by Team,71,70
288,3,3:31.0,J. Teague makes technical free throw,,72,70
289,3,3:31.0,D. Schröder enters the game for J. Teague,,72,70
290,3,3:16.0,Turnover by K. Bazemore (bad pass; steal by C. Frye),,72,70
291,3,3:04.0,,V. Oladipo misses 2-pt layup from 2 ft (block by T. Splitter),72,70
292,3,3:01.0,Defensive rebound by K. Bazemore,,72,70
293,3,2:53.0,Def 3 sec tech foul by V. Oladipo,,72,70
294,3,2:53.0,,Orlando full timeout,72,70
295,3,2:53.0,D. Schröder makes technical free throw,,73,70
296,3,2:45.0,P. Millsap misses 2-pt jump shot from 5 ft,,73,70
297,3,2:44.0,Offensive rebound by T. Splitter,,73,70
298,3,2:44.0,T. Splitter misses 2-pt layup from 2 ft,,73,70
299,3,2:41.0,,Defensive rebound by A. Gordon,73,70
300,3,2:34.0,,Personal foul by K. Bazemore (drawn by C. Frye),73,70
301,3,2:34.0,,C. Frye makes free throw 1 of 2,73,71
302,3,2:34.0,,J. Smith enters the game for N. Vučević,73,71
303,3,2:34.0,,C. Frye makes free throw 2 of 2,73,72
304,3,2:24.0,Turnover by K. Bazemore (bad pass; steal by V. Oladipo),,73,72
305,3,2:20.0,,V. Oladipo misses 2-pt layup from 2 ft (block by T. Sefolosha),73,72
306,3,2:20.0,,Offensive rebound by E. Fournier,73,72
307,3,2:20.0,,Personal foul by D. Schröder (drawn by E. Fournier),73,72
308,3,2:20.0,,E. Fournier makes free throw 1 of 2,73,73
309,3,2:20.0,,A. Nicholson enters the game for C. Frye,73,73
310,3,2:20.0,K. Korver enters the game for K. Bazemore,,73,73
311,3,2:20.0,,E. Fournier makes free throw 2 of 2,73,74
312,3,2:04.0,P. Millsap misses 2-pt jump shot from 14 ft,,73,74
313,3,2:02.0,,Defensive rebound by J. Smith,73,74
314,3,1:54.0,,Offensive foul by J. Smith (drawn by T. Splitter),73,74
315,3,1:54.0,,Turnover by J. Smith (offensive foul),73,74
316,3,1:44.0,D. Schröder makes 2-pt layup from 2 ft,,75,74
317,3,1:20.0,,A. Gordon misses 2-pt jump shot from 8 ft,75,74
318,3,1:18.0,Defensive rebound by P. Millsap,,75,74
319,3,1:05.0,P. Millsap makes 2-pt dunk from 1 ft,,77,74
320,3,0:43.0,,A. Gordon misses 2-pt jump shot from 8 ft,77,74
321,3,0:42.0,Defensive rebound by P. Millsap,,77,74
322,3,0:32.0,T. Sefolosha misses 3-pt jump shot from 25 ft,,77,74
323,3,0:31.0,,Defensive rebound by A. Nicholson,77,74
324,3,0:25.0,,Personal foul by T. Splitter (drawn by A. Nicholson),77,74
325,3,0:25.0,,A. Nicholson makes free throw 1 of 2,77,75
326,3,0:25.0,A. Horford enters the game for T. Splitter,,77,75
327,3,0:25.0,M. Scott enters the game for P. Millsap,,77,75
328,3,0:25.0,,A. Nicholson makes free throw 2 of 2,77,76
329,3,0:05.0,Turnover by D. Schröder (bad pass; steal by V. Oladipo),,77,76
330,3,0:01.0,,E. Fournier makes 2-pt layup from 2 ft (assist by V. Oladipo),77,78
331,3,0:01.0,Turnover by K. Korver (bad pass; steal by A. Nicholson),,77,78
332,4,11:51.0,Turnover by D. Schröder (traveling),,77,78
333,4,11:43.0,,V. Oladipo misses 2-pt layup from 1 ft (block by D. Schröder),77,78
334,4,11:42.0,,Offensive rebound by Team,77,78
335,4,11:32.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by V. Oladipo),77,80
336,4,11:15.0,Shooting foul by A. Nicholson (drawn by M. Scott),,77,80
337,4,11:15.0,M. Scott makes 2-pt hook shot from 9 ft,,79,80
338,4,11:15.0,M. Scott misses free throw 1 of 1,,79,80
339,4,11:14.0,,Defensive rebound by A. Nicholson,79,80
340,4,11:02.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by V. Oladipo),79,82
341,4,10:42.0,Shooting foul by V. Oladipo (drawn by K. Korver),,79,82
342,4,10:42.0,K. Korver makes free throw 1 of 2,,80,82
343,4,10:42.0,K. Korver misses free throw 2 of 2,,80,82
344,4,10:41.0,,Defensive rebound by A. Nicholson,80,82
345,4,10:30.0,,Personal foul by D. Schröder (drawn by V. Oladipo),80,82
346,4,10:23.0,,T. Harris misses 2-pt jump shot from 16 ft,80,82
347,4,10:21.0,Defensive rebound by L. Patterson,,80,82
348,4,10:14.0,K. Korver makes 3-pt jump shot from 23 ft (assist by L. Patterson),,83,82
349,4,9:50.0,,J. Smith makes 2-pt jump shot from 9 ft (assist by E. Payton),83,84
350,4,9:37.0,K. Korver misses 3-pt jump shot from 25 ft,,83,84
351,4,9:36.0,,Defensive rebound by T. Harris,83,84
352,4,9:32.0,,Shooting foul by A. Horford (drawn by E. Payton),83,84
353,4,9:32.0,,E. Payton misses free throw 1 of 2,83,84
354,4,9:32.0,,Offensive rebound by Team,83,84
355,4,9:32.0,,E. Payton misses free throw 2 of 2,83,84
356,4,9:32.0,Defensive rebound by K. Korver,,83,84
357,4,9:23.0,M. Scott misses 3-pt jump shot from 27 ft,,83,84
358,4,9:22.0,,Defensive rebound by A. Nicholson,83,84
359,4,9:04.0,,E. Payton makes 2-pt layup from 2 ft (assist by V. Oladipo),83,86
360,4,8:49.0,A. Horford misses 3-pt jump shot from 25 ft,,83,86
361,4,8:48.0,Offensive rebound by A. Horford,,83,86
362,4,8:44.0,M. Scott makes 2-pt jump shot from 15 ft (assist by A. Horford),,85,86
363,4,8:33.0,,Offensive foul by A. Nicholson (drawn by M. Scott),85,86
364,4,8:33.0,,Turnover by A. Nicholson (offensive foul),85,86
365,4,8:33.0,Official timeout,,85,86
366,4,8:33.0,,C. Frye enters the game for A. Nicholson,85,86
367,4,8:20.0,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Schröder),,88,86
368,4,8:00.0,,C. Frye misses 3-pt jump shot from 23 ft,88,86
369,4,7:59.0,Defensive rebound by L. Patterson,,88,86
370,4,7:43.0,K. Korver makes 3-pt jump shot from 23 ft (assist by A. Horford),,91,86
371,4,7:25.0,,E. Payton makes 2-pt layup from 1 ft (assist by J. Smith),91,88
372,4,7:14.0,M. Scott misses 3-pt jump shot from 25 ft,,91,88
373,4,7:13.0,,Defensive rebound by T. Harris,91,88
374,4,7:02.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by E. Payton),91,90
375,4,6:37.0,Turnover by L. Patterson (lost ball; steal by T. Harris),,91,90
376,4,6:19.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by E. Payton),91,92
377,4,6:18.0,Atlanta full timeout,,91,92
378,4,6:18.0,,N. Vučević enters the game for E. Payton,91,92
379,4,6:18.0,,E. Fournier enters the game for J. Smith,91,92
380,4,6:18.0,K. Bazemore enters the game for A. Horford,,91,92
381,4,6:18.0,J. Teague enters the game for D. Schröder,,91,92
382,4,6:18.0,P. Millsap enters the game for L. Patterson,,91,92
