,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
133,2,8:54.0,,Defensive rebound by M. Morris,30,43
134,2,8:46.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by S. Blake),30,46
135,2,8:21.0,A. Jefferson makes 2-pt layup at rim (assist by J. Lin),,32,46
136,2,8:09.0,,Turnover by S. Blake (bad pass; steal by J. Lamb),32,46
137,2,8:03.0,J. Lamb misses 2-pt jump shot from 3 ft (block by A. Tolliver),,32,46
138,2,8:02.0,,Defensive rebound by S. Johnson,32,46
139,2,7:55.0,,M. Morris makes 2-pt jump shot from 8 ft (assist by S. Blake),32,48
140,2,7:55.0,,Shooting foul by J. Lamb (drawn by M. Morris),32,48
141,2,7:55.0,Official timeout,,32,48
142,2,7:55.0,C. Zeller enters the game for A. Jefferson,,32,48
143,2,7:55.0,C. Lee enters the game for J. Lamb,,32,48
144,2,7:55.0,,M. Morris misses free throw 1 of 1,32,48
145,2,7:54.0,Defensive rebound by F. Kaminsky,,32,48
146,2,7:34.0,J. Lin misses 2-pt jump shot from 18 ft,,32,48
147,2,7:34.0,,Defensive rebound by M. Morris,32,48
148,2,7:22.0,,S. Johnson makes 2-pt jump shot from 17 ft,32,50
149,2,7:03.0,C. Lee makes 3-pt jump shot from 26 ft (assist by N. Batum),,35,50
150,2,6:45.0,,A. Tolliver misses 3-pt jump shot from 25 ft,35,50
151,2,6:45.0,Defensive rebound by N. Batum,,35,50
152,2,6:32.0,Personal foul by S. Johnson,,35,50
153,2,6:32.0,,T. Harris enters the game for A. Tolliver,35,50
154,2,6:28.0,Turnover by J. Lin (traveling),,35,50
155,2,6:10.0,,T. Harris misses 2-pt jump shot from 5 ft,35,50
156,2,6:10.0,,Offensive rebound by A. Baynes,35,50
157,2,6:07.0,,A. Baynes makes 2-pt layup at rim,35,52
158,2,5:53.0,Turnover by J. Lin (traveling),,35,52
159,2,5:53.0,,Detroit full timeout,35,52
160,2,5:53.0,M. Williams enters the game for N. Batum,,35,52
161,2,5:53.0,K. Walker enters the game for F. Kaminsky,,35,52
162,2,5:53.0,,K. Caldwell-Pope enters the game for M. Morris,35,52
163,2,5:53.0,,R. Jackson enters the game for S. Blake,35,52
164,2,5:39.0,,R. Jackson makes 2-pt jump shot from 5 ft,35,54
165,2,5:27.0,J. Lin makes 2-pt jump shot from 6 ft (assist by K. Walker),,37,54
166,2,5:12.0,,Turnover by R. Jackson (lost ball),37,54
167,2,5:12.0,,A. Drummond enters the game for A. Baynes,37,54
168,2,4:56.0,K. Walker misses 3-pt jump shot from 25 ft,,37,54
169,2,4:56.0,,Defensive rebound by A. Drummond,37,54
170,2,4:49.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),37,56
171,2,4:49.0,,Shooting foul by C. Zeller (drawn by T. Harris),37,56
172,2,4:49.0,,T. Harris makes free throw 1 of 1,37,57
173,2,4:27.0,J. Lin misses 2-pt jump shot from 19 ft,,37,57
174,2,4:26.0,,Defensive rebound by A. Drummond,37,57
175,2,4:17.0,,R. Jackson misses 3-pt jump shot from 26 ft,37,57
176,2,4:16.0,Defensive rebound by M. Williams,,37,57
177,2,4:07.0,K. Walker misses 2-pt jump shot from 13 ft,,37,57
178,2,4:07.0,,Defensive rebound by S. Johnson,37,57
179,2,3:53.0,,T. Harris misses 3-pt jump shot from 23 ft,37,57
180,2,3:53.0,Defensive rebound by K. Walker,,37,57
181,2,3:45.0,J. Lin misses 3-pt jump shot from 26 ft,,37,57
182,2,3:44.0,,Defensive rebound by T. Harris,37,57
183,2,3:32.0,,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by T. Harris),37,59
184,2,3:16.0,K. Walker makes 2-pt jump shot from 7 ft (assist by C. Lee),,39,59
185,2,3:16.0,Shooting foul by S. Johnson (drawn by K. Walker),,39,59
186,2,3:16.0,N. Batum enters the game for J. Lin,,39,59
187,2,3:16.0,,M. Morris enters the game for S. Johnson,39,59
188,2,3:16.0,K. Walker makes free throw 1 of 1,,40,59
189,2,3:02.0,,A. Drummond makes 2-pt layup at rim (assist by T. Harris),40,61
190,2,2:45.0,K. Walker makes 3-pt jump shot from 26 ft,,43,61
191,2,2:27.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),43,63
192,2,2:16.0,Turnover by N. Batum (bad pass; steal by K. Caldwell-Pope),,43,63
193,2,2:10.0,,A. Drummond makes 2-pt dunk at rim (assist by K. Caldwell-Pope),43,65
194,2,2:03.0,Charlotte full timeout,,43,65
195,2,2:03.0,,A. Tolliver enters the game for T. Harris,43,65
196,2,1:53.0,N. Batum makes 2-pt jump shot from 15 ft (assist by K. Walker),,45,65
197,2,1:43.0,,K. Caldwell-Pope misses 2-pt jump shot from 22 ft,45,65
198,2,1:37.0,,Offensive rebound by M. Morris,45,65
199,2,1:37.0,Violation by M. Williams (def goaltending),,45,65
200,2,1:37.0,,M. Morris makes 2-pt layup from 1 ft,45,67
201,2,1:25.0,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),,48,67
202,2,1:07.0,,R. Jackson misses 2-pt jump shot from 7 ft (block by C. Zeller),48,67
203,2,1:06.0,Defensive rebound by K. Walker,,48,67
204,2,0:58.0,K. Walker makes 3-pt jump shot from 26 ft (assist by N. Batum),,51,67
205,2,0:45.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by R. Jackson),51,69
206,2,0:37.0,M. Williams makes 2-pt jump shot from 15 ft (assist by K. Walker),,53,69
207,2,0:19.0,,R. Jackson misses 3-pt jump shot from 25 ft,53,69
208,2,0:19.0,,Offensive rebound by Team,53,69
209,2,0:19.0,Loose ball foul by N. Batum,,53,69
210,2,0:02.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by R. Jackson),53,72
211,2,0:01.0,K. Walker makes 3-pt jump shot from 48 ft (assist by M. Williams),,56,72
212,3,11:44.0,K. Walker misses 2-pt jump shot from 8 ft,,56,72
213,3,11:43.0,,Defensive rebound by K. Caldwell-Pope,56,72
214,3,11:26.0,,T. Harris misses 2-pt jump shot from 13 ft,56,72
215,3,11:26.0,Defensive rebound by M. Williams,,56,72
216,3,11:11.0,N. Batum makes 2-pt jump shot from 16 ft (assist by K. Walker),,58,72
217,3,10:49.0,,T. Harris misses 3-pt jump shot from 26 ft,58,72
218,3,10:49.0,Defensive rebound by C. Zeller,,58,72
219,3,10:40.0,M. Williams misses 3-pt jump shot from 23 ft,,58,72
220,3,10:39.0,,Defensive rebound by T. Harris,58,72
221,3,10:36.0,Violation by K. Walker (kicked ball),,58,72
222,3,10:30.0,,Shooting foul by C. Zeller (drawn by T. Harris),58,72
223,3,10:30.0,,T. Harris makes free throw 1 of 2,58,73
224,3,10:30.0,,T. Harris makes free throw 2 of 2,58,74
225,3,10:13.0,N. Batum misses 3-pt jump shot from 24 ft,,58,74
226,3,10:12.0,,Defensive rebound by A. Drummond,58,74
227,3,10:04.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by T. Harris),58,77
228,3,9:53.0,Shooting foul by A. Drummond (drawn by K. Walker),,58,77
229,3,9:53.0,K. Walker makes free throw 1 of 2,,59,77
230,3,9:53.0,K. Walker makes free throw 2 of 2,,60,77
231,3,9:33.0,,A. Drummond misses 2-pt hook shot from 6 ft,60,77
232,3,9:32.0,Defensive rebound by C. Zeller,,60,77
233,3,9:23.0,Def 3 sec tech foul by A. Drummond,,60,77
234,3,9:23.0,N. Batum makes technical free throw,,61,77
235,3,9:21.0,Personal foul by M. Morris,,61,77
236,3,9:14.0,N. Batum misses 2-pt jump shot from 18 ft,,61,77
237,3,9:13.0,Offensive rebound by C. Zeller,,61,77
238,3,9:10.0,C. Zeller makes 2-pt dunk at rim,,63,77
239,3,8:56.0,,R. Jackson misses 2-pt layup from 1 ft,63,77
240,3,8:56.0,,Offensive rebound by A. Drummond,63,77
241,3,8:55.0,,A. Drummond misses 2-pt layup from 1 ft,63,77
242,3,8:53.0,,Offensive rebound by K. Caldwell-Pope,63,77
243,3,8:51.0,,K. Caldwell-Pope makes 2-pt layup at rim,63,79
244,3,8:21.0,C. Lee misses 3-pt jump shot from 23 ft,,63,79
245,3,8:21.0,,Defensive rebound by K. Caldwell-Pope,63,79
246,3,8:09.0,,R. Jackson makes 2-pt jump shot from 15 ft,63,81
247,3,7:50.0,M. Williams misses 2-pt jump shot from 8 ft,,63,81
248,3,7:48.0,,Defensive rebound by A. Drummond,63,81
249,3,7:40.0,,Personal foul by C. Zeller,63,81
250,3,7:29.0,,M. Morris misses 3-pt jump shot from 23 ft,63,81
251,3,7:28.0,,Offensive rebound by T. Harris,63,81
252,3,7:18.0,,R. Jackson makes 2-pt jump shot from 16 ft,63,83
253,3,7:00.0,K. Walker misses 2-pt jump shot from 4 ft (block by A. Drummond),,63,83
254,3,6:59.0,,Defensive rebound by K. Caldwell-Pope,63,83
255,3,6:57.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,63,86
256,3,6:57.0,Charlotte full timeout,,63,86
257,3,6:45.0,C. Lee makes 3-pt jump shot from 27 ft (assist by N. Batum),,66,86
258,3,6:15.0,,R. Jackson misses 2-pt jump shot from 18 ft,66,86
259,3,6:14.0,Defensive rebound by N. Batum,,66,86
260,3,6:04.0,C. Zeller makes 2-pt dunk at rim (assist by M. Williams),,68,86
261,3,5:40.0,,T. Harris misses 3-pt jump shot from 24 ft,68,86
262,3,5:40.0,Defensive rebound by C. Zeller,,68,86
263,3,5:28.0,M. Williams misses 3-pt jump shot from 23 ft,,68,86
264,3,5:28.0,,Defensive rebound by Team,68,86
265,3,5:28.0,A. Jefferson enters the game for C. Zeller,,68,86
266,3,5:09.0,,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,68,86
267,3,5:09.0,,Offensive rebound by A. Drummond,68,86
268,3,5:08.0,,Shooting foul by A. Jefferson (drawn by A. Drummond),68,86
269,3,5:08.0,,A. Drummond misses free throw 1 of 2,68,86
270,3,5:08.0,,Offensive rebound by Team,68,86
271,3,5:08.0,,A. Drummond misses free throw 2 of 2,68,86
272,3,5:07.0,Defensive rebound by A. Jefferson,,68,86
273,3,4:42.0,C. Lee makes 2-pt jump shot from 20 ft (assist by N. Batum),,70,86
274,3,4:25.0,,R. Jackson misses 3-pt jump shot from 23 ft,70,86
275,3,4:24.0,Defensive rebound by A. Jefferson,,70,86
276,3,4:14.0,Personal foul by R. Jackson,,70,86
277,3,4:14.0,J. Lin enters the game for C. Lee,,70,86
278,3,4:14.0,F. Kaminsky enters the game for M. Williams,,70,86
279,3,4:05.0,N. Batum misses 2-pt jump shot from 13 ft,,70,86
280,3,4:03.0,,Defensive rebound by A. Drummond,70,86
281,3,3:52.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,70,86
282,3,3:51.0,Defensive rebound by A. Jefferson,,70,86
283,3,3:41.0,K. Walker misses 2-pt jump shot from 5 ft (block by A. Drummond),,70,86
284,3,3:40.0,,Defensive rebound by K. Caldwell-Pope,70,86
285,3,3:32.0,,M. Morris misses 3-pt jump shot from 22 ft,70,86
286,3,3:32.0,Defensive rebound by J. Lin,,70,86
287,3,3:27.0,Turnover by J. Lin (bad pass; steal by K. Caldwell-Pope),,70,86
288,3,3:25.0,,Shooting foul by J. Lin (drawn by K. Caldwell-Pope),70,86
289,3,3:25.0,,K. Caldwell-Pope makes free throw 1 of 2,70,87
290,3,3:25.0,,S. Johnson enters the game for M. Morris,70,87
291,3,3:25.0,,K. Caldwell-Pope makes free throw 2 of 2,70,88
292,3,3:17.0,A. Jefferson misses 2-pt jump shot from 6 ft (block by A. Drummond),,70,88
293,3,3:17.0,Offensive rebound by Team,,70,88
294,3,3:17.0,J. Lamb enters the game for N. Batum,,70,88
295,3,3:16.0,Personal foul by T. Harris,,70,88
296,3,3:03.0,A. Jefferson makes 2-pt layup at rim,,72,88
297,3,2:51.0,,R. Jackson misses 2-pt jump shot from 13 ft,72,88
298,3,2:50.0,Defensive rebound by A. Jefferson,,72,88
299,3,2:39.0,J. Lin misses 2-pt jump shot from 8 ft (block by T. Harris),,72,88
300,3,2:38.0,,Defensive rebound by R. Jackson,72,88
301,3,2:33.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by R. Jackson),72,90
302,3,2:05.0,A. Jefferson misses 2-pt jump shot from 14 ft,,72,90
303,3,2:05.0,,Defensive rebound by T. Harris,72,90
304,3,1:55.0,,A. Drummond makes 2-pt hook shot from 10 ft (assist by R. Jackson),72,92
305,3,1:41.0,Shooting foul by K. Caldwell-Pope (drawn by K. Walker),,72,92
306,3,1:41.0,,Detroit full timeout,72,92
307,3,1:41.0,,S. Blake enters the game for R. Jackson,72,92
308,3,1:41.0,K. Walker makes free throw 1 of 2,,73,92
309,3,1:41.0,,Violation by A. Drummond (def goaltending),73,92
310,3,1:41.0,K. Walker makes free throw 2 of 2,,74,92
311,3,1:25.0,,S. Blake misses 3-pt jump shot from 26 ft,74,92
312,3,1:24.0,,Offensive rebound by A. Drummond,74,92
313,3,1:18.0,,A. Drummond makes 2-pt layup at rim,74,94
314,3,1:00.0,A. Jefferson misses 2-pt jump shot from 3 ft,,74,94
315,3,1:00.0,,Defensive rebound by Team,74,94
316,3,0:40.0,,K. Caldwell-Pope misses 2-pt layup from 2 ft (block by J. Lin),74,94
317,3,0:39.0,,Offensive rebound by K. Caldwell-Pope,74,94
318,3,0:38.0,,K. Caldwell-Pope makes 2-pt layup at rim,74,96
319,3,0:28.0,J. Lin makes 2-pt jump shot from 16 ft,,76,96
320,3,0:05.0,,Shooting foul by F. Kaminsky (drawn by T. Harris),76,96
321,3,0:05.0,,T. Harris makes free throw 1 of 2,76,97
322,3,0:05.0,,T. Harris makes free throw 2 of 2,76,98
323,3,0:03.0,K. Walker misses 3-pt jump shot from 27 ft,,76,98
324,3,0:00.0,,Defensive rebound by T. Harris,76,98
325,4,11:43.0,,A. Baynes misses 2-pt jump shot from 11 ft,76,98
326,4,11:42.0,Defensive rebound by J. Lin,,76,98
327,4,11:31.0,J. Lin misses 2-pt jump shot from 10 ft,,76,98
328,4,11:29.0,Offensive rebound by A. Jefferson,,76,98
329,4,11:25.0,A. Jefferson makes 2-pt layup from 1 ft,,78,98
330,4,11:05.0,,Turnover by K. Caldwell-Pope (lost ball; steal by A. Jefferson),78,98
331,4,10:55.0,C. Lee misses 2-pt jump shot from 8 ft,,78,98
332,4,10:54.0,,Defensive rebound by A. Baynes,78,98
333,4,10:46.0,,T. Harris misses 3-pt jump shot from 25 ft,78,98
334,4,10:46.0,Defensive rebound by J. Lamb,,78,98
335,4,10:27.0,A. Jefferson misses 2-pt jump shot from 9 ft,,78,98
336,4,10:26.0,,Defensive rebound by T. Harris,78,98
337,4,10:20.0,,Shooting foul by A. Jefferson (drawn by A. Baynes),78,98
338,4,10:20.0,,A. Baynes makes free throw 1 of 2,78,99
339,4,10:20.0,,A. Tolliver enters the game for T. Harris,78,99
340,4,10:20.0,,A. Baynes makes free throw 2 of 2,78,100
341,4,10:04.0,J. Lin misses 3-pt jump shot from 25 ft,,78,100
342,4,10:03.0,,Defensive rebound by A. Tolliver,78,100
343,4,9:38.0,,A. Baynes makes 2-pt jump shot from 16 ft (assist by S. Blake),78,102
344,4,9:26.0,J. Lin misses 3-pt jump shot from 25 ft,,78,102
345,4,9:25.0,,Defensive rebound by A. Baynes,78,102
346,4,9:20.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by S. Blake),78,104
347,4,9:20.0,Charlotte full timeout,,78,104
348,4,9:20.0,,M. Morris enters the game for K. Caldwell-Pope,78,104
349,4,9:20.0,T. Daniels enters the game for C. Lee,,78,104
350,4,9:20.0,S. Hawes enters the game for F. Kaminsky,,78,104
351,4,9:11.0,Personal foul by M. Morris,,78,104
352,4,9:00.0,A. Jefferson makes 2-pt layup at rim (assist by S. Hawes),,80,104
353,4,8:38.0,,S. Johnson misses 3-pt jump shot from 24 ft,80,104
354,4,8:37.0,Defensive rebound by A. Jefferson,,80,104
355,4,8:25.0,J. Lamb misses 2-pt jump shot from 17 ft,,80,104
356,4,8:25.0,,Defensive rebound by S. Johnson,80,104
357,4,8:16.0,,A. Tolliver misses 3-pt jump shot from 27 ft,80,104
358,4,8:16.0,,Offensive rebound by A. Baynes,80,104
359,4,8:15.0,,A. Baynes misses 2-pt layup from 1 ft,80,104
360,4,8:15.0,Defensive rebound by Team,,80,104
361,4,7:59.0,A. Jefferson misses 2-pt jump shot from 7 ft,,80,104
362,4,7:59.0,,Defensive rebound by A. Tolliver,80,104
363,4,7:49.0,,A. Tolliver makes 2-pt layup at rim (assist by S. Blake),80,106
364,4,7:42.0,Personal foul by S. Johnson,,80,106
365,4,7:42.0,T. Hansbrough enters the game for A. Jefferson,,80,106
366,4,7:34.0,S. Hawes misses 2-pt jump shot from 8 ft,,80,106
367,4,7:34.0,,Defensive rebound by A. Tolliver,80,106
368,4,7:19.0,,Personal foul by T. Hansbrough,80,106
369,4,7:05.0,,M. Morris misses 2-pt jump shot from 16 ft,80,106
370,4,7:04.0,Defensive rebound by S. Hawes,,80,106
371,4,6:52.0,Shooting foul by A. Baynes (drawn by J. Lamb),,80,106
372,4,6:52.0,J. Lamb makes free throw 1 of 2,,81,106
373,4,6:52.0,J. Lamb misses free throw 2 of 2,,81,106
374,4,6:51.0,,Defensive rebound by A. Tolliver,81,106
375,4,6:39.0,,Offensive foul by A. Baynes (drawn by S. Hawes),81,106
376,4,6:39.0,,Turnover by A. Baynes (offensive foul),81,106
377,4,6:31.0,S. Hawes makes 2-pt layup at rim,,83,106
378,4,6:17.0,,S. Blake misses 2-pt layup at rim,83,106
379,4,6:16.0,Defensive rebound by S. Hawes,,83,106
380,4,6:04.0,S. Hawes misses 2-pt jump shot from 16 ft,,83,106
381,4,6:04.0,,Defensive rebound by S. Johnson,83,106
382,4,5:54.0,,S. Johnson misses 2-pt jump shot from 16 ft,83,106
383,4,5:53.0,Defensive rebound by J. Lamb,,83,106
384,4,5:36.0,S. Hawes misses 2-pt hook shot from 7 ft,,83,106
385,4,5:35.0,,Defensive rebound by A. Tolliver,83,106
