,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
102,2,11:38.0,Offensive rebound by Team,,11,30
103,2,11:35.0,D. Russell misses 2-pt jump shot from 15 ft,,11,30
104,2,11:35.0,,Defensive rebound by A. Iguodala,11,30
105,2,11:21.0,,M. Speights makes 2-pt jump shot from 20 ft (assist by S. Livingston),11,32
106,2,11:05.0,D. Russell makes 2-pt jump shot from 7 ft (assist by R. Hibbert),,13,32
107,2,10:47.0,,L. Barbosa makes 2-pt layup from 3 ft,13,34
108,2,10:38.0,Personal foul by F. Ezeli (drawn by R. Hibbert),,13,34
109,2,10:29.0,K. Bryant misses 3-pt jump shot from 25 ft,,13,34
110,2,10:29.0,,Defensive rebound by L. Barbosa,13,34
111,2,10:21.0,,Turnover by S. Livingston (bad pass; steal by R. Hibbert),13,34
112,2,10:14.0,K. Bryant makes 3-pt jump shot from 26 ft,,16,34
113,2,9:57.0,,M. Speights misses 2-pt jump shot from 18 ft,16,34
114,2,9:57.0,Defensive rebound by R. Hibbert,,16,34
115,2,9:45.0,K. Bryant misses 3-pt jump shot from 25 ft,,16,34
116,2,9:45.0,,Defensive rebound by F. Ezeli,16,34
117,2,9:32.0,,L. Barbosa misses 3-pt jump shot from 25 ft,16,34
118,2,9:31.0,,Offensive rebound by S. Livingston,16,34
119,2,9:23.0,,L. Barbosa makes 3-pt jump shot from 23 ft (assist by S. Livingston),16,37
120,2,9:07.0,Shooting foul by F. Ezeli (drawn by L. Williams),,16,37
121,2,9:07.0,L. Williams makes free throw 1 of 2,,17,37
122,2,9:07.0,L. Williams misses free throw 2 of 2,,17,37
123,2,9:06.0,,Defensive rebound by M. Speights,17,37
124,2,8:57.0,,S. Livingston misses 2-pt jump shot from 16 ft,17,37
125,2,8:56.0,Defensive rebound by K. Bryant,,17,37
126,2,8:52.0,Turnover by K. Bryant (lost ball),,17,37
127,2,8:52.0,Official timeout,,17,37
128,2,8:35.0,,F. Ezeli makes 2-pt dunk at rim (assist by A. Iguodala),17,39
129,2,8:19.0,Shooting foul by F. Ezeli (drawn by L. Nance),,17,39
130,2,8:19.0,L. Nance makes free throw 1 of 2,,18,39
131,2,8:19.0,,A. Bogut enters the game for F. Ezeli,18,39
132,2,8:19.0,L. Nance makes free throw 2 of 2,,19,39
133,2,7:59.0,,Turnover by M. Speights (lost ball; steal by K. Bryant),19,39
134,2,7:52.0,L. Williams makes 2-pt layup from 1 ft (assist by K. Bryant),,21,39
135,2,7:36.0,,A. Iguodala makes 2-pt jump shot from 18 ft (assist by A. Bogut),21,41
136,2,7:14.0,D. Russell misses 2-pt jump shot from 20 ft,,21,41
137,2,7:14.0,,Defensive rebound by M. Speights,21,41
138,2,7:11.0,,Personal foul by L. Williams,21,41
139,2,7:11.0,,H. Barnes enters the game for A. Iguodala,21,41
140,2,7:11.0,,K. Thompson enters the game for L. Barbosa,21,41
141,2,7:11.0,N. Young enters the game for K. Bryant,,21,41
142,2,7:11.0,J. Randle enters the game for L. Nance,,21,41
143,2,7:04.0,,M. Speights misses 2-pt jump shot from 6 ft (block by R. Hibbert),21,41
144,2,7:03.0,Defensive rebound by D. Russell,,21,41
145,2,7:02.0,Shooting foul by S. Livingston (drawn by L. Williams),,21,41
146,2,7:02.0,L. Williams makes free throw 1 of 2,,22,41
147,2,7:02.0,J. Clarkson enters the game for D. Russell,,22,41
148,2,7:02.0,L. Williams misses free throw 2 of 2,,22,41
149,2,7:01.0,,Defensive rebound by A. Bogut,22,41
150,2,6:50.0,,S. Livingston makes 2-pt jump shot from 13 ft,22,43
151,2,6:33.0,L. Williams makes 2-pt jump shot from 21 ft (assist by J. Clarkson),,24,43
152,2,6:17.0,,A. Bogut misses 2-pt jump shot from 7 ft (block by J. Randle),24,43
153,2,6:17.0,Defensive rebound by J. Randle,,24,43
154,2,6:16.0,Personal foul by M. Speights (drawn by J. Randle),,24,43
155,2,6:16.0,J. Randle makes free throw 1 of 2,,25,43
156,2,6:16.0,,D. Green enters the game for M. Speights,25,43
157,2,6:16.0,,S. Curry enters the game for S. Livingston,25,43
158,2,6:16.0,J. Randle makes free throw 2 of 2,,26,43
159,2,6:01.0,,Personal foul by L. Williams,26,43
160,2,5:52.0,,A. Bogut makes 2-pt dunk at rim (assist by D. Green),26,45
161,2,5:32.0,L. Williams makes 2-pt jump shot from 17 ft,,28,45
162,2,5:16.0,,Golden State full timeout,28,45
163,2,5:07.0,,H. Barnes misses 3-pt jump shot from 23 ft,28,45
164,2,5:07.0,Defensive rebound by J. Randle,,28,45
165,2,4:54.0,N. Young misses 3-pt jump shot from 26 ft,,28,45
166,2,4:54.0,,Defensive rebound by A. Bogut,28,45
167,2,4:35.0,,D. Green misses 3-pt jump shot from 25 ft,28,45
168,2,4:35.0,Defensive rebound by R. Hibbert,,28,45
169,2,4:26.0,J. Clarkson misses 3-pt jump shot from 26 ft,,28,45
170,2,4:25.0,,Defensive rebound by K. Thompson,28,45
171,2,4:11.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),28,47
172,2,3:50.0,L. Williams makes 2-pt jump shot from 19 ft,,30,47
173,2,3:26.0,,D. Green makes 2-pt layup from 2 ft (assist by K. Thompson),30,49
174,2,3:07.0,N. Young misses 2-pt jump shot from 18 ft,,30,49
175,2,3:06.0,,Defensive rebound by D. Green,30,49
176,2,3:02.0,,Personal foul by R. Hibbert (drawn by A. Bogut),30,49
177,2,3:02.0,B. Bass enters the game for R. Hibbert,,30,49
178,2,3:02.0,K. Bryant enters the game for L. Williams,,30,49
179,2,3:02.0,D. Russell enters the game for N. Young,,30,49
180,2,2:53.0,,S. Curry makes 2-pt jump shot from 17 ft (assist by D. Green),30,51
181,2,2:32.0,J. Randle makes 2-pt hook shot from 8 ft (assist by J. Clarkson),,32,51
182,2,2:19.0,,S. Curry misses 2-pt jump shot from 13 ft,32,51
183,2,2:19.0,Defensive rebound by D. Russell,,32,51
184,2,2:10.0,D. Russell makes 2-pt jump shot from 12 ft,,34,51
185,2,2:00.0,,H. Barnes misses 3-pt jump shot from 23 ft,34,51
186,2,1:59.0,Defensive rebound by J. Randle,,34,51
187,2,1:35.0,J. Clarkson misses 2-pt layup from 1 ft,,34,51
188,2,1:35.0,,Defensive rebound by Team,34,51
189,2,1:35.0,Loose ball foul by B. Bass (drawn by A. Bogut),,34,51
190,2,1:35.0,LA Lakers full timeout,,34,51
191,2,1:35.0,,A. Iguodala enters the game for A. Bogut,34,51
192,2,1:22.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),34,54
193,2,0:55.0,K. Bryant misses 3-pt jump shot from 27 ft,,34,54
194,2,0:54.0,Offensive rebound by Team,,34,54
195,2,0:51.0,Turnover by J. Clarkson (lost ball; steal by S. Curry),,34,54
196,2,0:39.0,,Turnover by K. Thompson (bad pass; steal by J. Randle),34,54
197,2,0:32.0,J. Randle makes 2-pt jump shot from 7 ft,,36,54
198,2,0:10.0,,A. Iguodala misses 3-pt jump shot from 27 ft,36,54
199,2,0:09.0,Defensive rebound by B. Bass,,36,54
200,2,0:03.0,K. Bryant misses 2-pt layup from 2 ft,,36,54
201,2,0:02.0,Offensive rebound by B. Bass,,36,54
202,2,0:02.0,B. Bass makes 2-pt layup from 2 ft,,38,54
203,2,0:01.0,,S. Curry misses 3-pt jump shot from 54 ft,38,54
204,2,0:00.0,,Offensive rebound by Team,38,54
205,3,11:44.0,J. Clarkson misses 3-pt jump shot from 26 ft,,38,54
206,3,11:43.0,Offensive rebound by J. Clarkson,,38,54
207,3,11:41.0,J. Clarkson misses 3-pt jump shot from 25 ft,,38,54
208,3,11:39.0,,Defensive rebound by A. Bogut,38,54
209,3,11:23.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),38,56
210,3,10:59.0,J. Randle misses 2-pt jump shot from 9 ft,,38,56
211,3,10:59.0,Offensive rebound by R. Hibbert,,38,56
212,3,10:58.0,R. Hibbert misses 2-pt layup from 3 ft (block by A. Bogut),,38,56
213,3,10:58.0,,Defensive rebound by Team,38,56
214,3,10:45.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),38,58
215,3,10:22.0,K. Bryant misses 3-pt jump shot from 25 ft,,38,58
216,3,10:22.0,,Defensive rebound by Team,38,58
217,3,10:13.0,,K. Thompson misses 3-pt jump shot from 23 ft,38,58
218,3,10:11.0,Defensive rebound by K. Bryant,,38,58
219,3,10:02.0,Shooting foul by A. Bogut (drawn by J. Randle),,38,58
220,3,10:02.0,J. Randle makes free throw 1 of 2,,39,58
221,3,10:02.0,J. Randle makes free throw 2 of 2,,40,58
222,3,9:45.0,,A. Bogut misses 2-pt hook shot from 10 ft,40,58
223,3,9:44.0,Defensive rebound by J. Randle,,40,58
224,3,9:33.0,J. Clarkson makes 2-pt hook shot from 6 ft,,42,58
225,3,9:23.0,,K. Thompson misses 2-pt jump shot from 18 ft,42,58
226,3,9:23.0,Defensive rebound by D. Russell,,42,58
227,3,9:16.0,Shooting foul by A. Bogut (drawn by R. Hibbert),,42,58
228,3,9:16.0,R. Hibbert makes free throw 1 of 2,,43,58
229,3,9:16.0,R. Hibbert makes free throw 2 of 2,,44,58
230,3,9:01.0,,S. Curry makes 2-pt jump shot from 7 ft,44,60
231,3,8:35.0,K. Bryant misses 2-pt jump shot from 16 ft,,44,60
232,3,8:35.0,,Defensive rebound by Team,44,60
233,3,8:17.0,,S. Curry misses 3-pt jump shot from 26 ft,44,60
234,3,8:17.0,Defensive rebound by K. Bryant,,44,60
235,3,8:10.0,Offensive foul by R. Hibbert (drawn by H. Barnes),,44,60
236,3,8:10.0,Turnover by R. Hibbert (offensive foul),,44,60
237,3,7:57.0,,Turnover by H. Barnes (bad pass; steal by D. Russell),44,60
238,3,7:35.0,K. Bryant misses 3-pt jump shot from 25 ft,,44,60
239,3,7:34.0,,Defensive rebound by S. Curry,44,60
240,3,7:11.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),44,63
241,3,6:53.0,J. Clarkson misses 2-pt jump shot from 7 ft,,44,63
242,3,6:52.0,,Defensive rebound by K. Thompson,44,63
243,3,6:49.0,,K. Thompson makes 2-pt layup from 1 ft,44,65
244,3,6:49.0,,Shooting foul by J. Clarkson (drawn by K. Thompson),44,65
245,3,6:49.0,,K. Thompson misses free throw 1 of 1,44,65
246,3,6:48.0,Defensive rebound by J. Randle,,44,65
247,3,6:25.0,K. Bryant misses 2-pt jump shot from 16 ft,,44,65
248,3,6:24.0,,Defensive rebound by S. Curry,44,65
249,3,6:19.0,,S. Curry makes 2-pt layup from 1 ft,44,67
250,3,6:17.0,LA Lakers full timeout,,44,67
251,3,6:17.0,,A. Iguodala enters the game for H. Barnes,44,67
252,3,6:06.0,J. Clarkson misses 2-pt jump shot from 15 ft (block by A. Bogut),,44,67
253,3,6:06.0,,Defensive rebound by K. Thompson,44,67
254,3,5:50.0,,S. Curry misses 3-pt jump shot from 26 ft,44,67
255,3,5:48.0,,Offensive rebound by D. Green,44,67
256,3,5:48.0,,D. Green misses 2-pt layup from 2 ft,44,67
257,3,5:45.0,,Offensive rebound by D. Green,44,67
258,3,5:45.0,,D. Green makes 2-pt layup from 1 ft,44,69
259,3,5:24.0,J. Randle misses 2-pt jump shot from 6 ft,,44,69
260,3,5:24.0,Offensive rebound by J. Clarkson,,44,69
261,3,5:24.0,J. Clarkson makes 2-pt layup from 1 ft,,46,69
262,3,5:12.0,,D. Green misses 3-pt jump shot from 24 ft,46,69
263,3,5:10.0,Defensive rebound by D. Russell,,46,69
264,3,5:04.0,D. Russell misses 3-pt jump shot from 25 ft,,46,69
265,3,5:02.0,Offensive rebound by R. Hibbert,,46,69
266,3,4:53.0,Turnover by K. Bryant (bad pass; steal by A. Iguodala),,46,69
267,3,4:48.0,,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),46,71
268,3,4:30.0,L. Williams enters the game for J. Clarkson,,46,71
269,3,4:30.0,,F. Ezeli enters the game for A. Bogut,46,71
270,3,4:30.0,B. Bass enters the game for R. Hibbert,,46,71
271,3,4:20.0,K. Bryant misses 2-pt jump shot from 9 ft,,46,71
272,3,4:19.0,,Defensive rebound by F. Ezeli,46,71
273,3,4:07.0,,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),46,73
274,3,3:49.0,Turnover by L. Williams (bad pass; steal by S. Curry),,46,73
275,3,3:45.0,,Turnover by D. Green (bad pass; steal by K. Bryant),46,73
276,3,3:40.0,B. Bass makes 2-pt jump shot from 13 ft (assist by K. Bryant),,48,73
277,3,3:25.0,,S. Curry makes 2-pt layup from 3 ft,48,75
278,3,3:09.0,Turnover by K. Bryant (bad pass),,48,75
279,3,3:09.0,L. Nance enters the game for J. Randle,,48,75
280,3,3:09.0,N. Young enters the game for K. Bryant,,48,75
281,3,2:58.0,,Shooting foul by L. Williams (drawn by K. Thompson),48,75
282,3,2:58.0,,Golden State full timeout,48,75
283,3,2:58.0,,K. Thompson makes free throw 1 of 3,48,76
284,3,2:58.0,,K. Thompson makes free throw 2 of 3,48,77
285,3,2:58.0,,K. Thompson makes free throw 3 of 3,48,78
286,3,2:35.0,N. Young makes 3-pt jump shot from 26 ft (assist by D. Russell),,51,78
287,3,2:21.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),51,81
288,3,1:56.0,N. Young misses 3-pt jump shot from 26 ft,,51,81
289,3,1:56.0,,Defensive rebound by A. Iguodala,51,81
290,3,1:48.0,,S. Curry misses 3-pt jump shot from 27 ft,51,81
291,3,1:47.0,,Offensive rebound by A. Iguodala,51,81
292,3,1:39.0,,S. Curry misses 2-pt layup from 2 ft,51,81
293,3,1:39.0,,Offensive rebound by F. Ezeli,51,81
294,3,1:39.0,,Shooting foul by N. Young (drawn by F. Ezeli),51,81
295,3,1:39.0,,F. Ezeli makes free throw 1 of 2,51,82
296,3,1:39.0,,S. Livingston enters the game for K. Thompson,51,82
297,3,1:39.0,,F. Ezeli misses free throw 2 of 2,51,82
298,3,1:38.0,Defensive rebound by B. Bass,,51,82
299,3,1:23.0,B. Bass makes 2-pt jump shot from 15 ft,,53,82
300,3,1:02.0,,S. Curry makes 3-pt jump shot from 28 ft,53,85
301,3,0:52.0,D. Russell misses 3-pt jump shot from 26 ft,,53,85
302,3,0:52.0,,Defensive rebound by A. Iguodala,53,85
303,3,0:44.0,,Turnover by D. Green (bad pass; steal by D. Russell),53,85
304,3,0:36.0,L. Nance makes 2-pt layup at rim (assist by D. Russell),,55,85
305,3,0:33.0,,S. Curry makes 2-pt layup from 1 ft,55,87
306,3,0:21.0,B. Bass misses 2-pt jump shot from 19 ft,,55,87
307,3,0:20.0,,Defensive rebound by D. Green,55,87
308,3,0:07.0,,Personal foul by L. Nance (drawn by D. Green),55,87
309,3,0:07.0,,D. Green makes free throw 1 of 2,55,88
310,3,0:07.0,,L. Barbosa enters the game for S. Curry,55,88
311,3,0:07.0,,D. Green makes free throw 2 of 2,55,89
312,4,11:50.0,,Shooting foul by T. Black (drawn by F. Ezeli),55,89
313,4,11:50.0,,F. Ezeli misses free throw 1 of 2,55,89
314,4,11:50.0,,Offensive rebound by Team,55,89
315,4,11:50.0,,F. Ezeli misses free throw 2 of 2,55,89
316,4,11:50.0,Defensive rebound by T. Black,,55,89
317,4,11:38.0,Personal foul by S. Livingston,,55,89
318,4,11:34.0,M. Huertas makes 2-pt jump shot from 13 ft,,57,89
319,4,11:17.0,,L. Barbosa makes 2-pt jump shot from 12 ft (assist by J. Thompson),57,91
320,4,11:07.0,T. Black misses 2-pt jump shot from 15 ft,,57,91
321,4,11:06.0,,Defensive rebound by F. Ezeli,57,91
322,4,10:49.0,,J. Thompson misses 2-pt jump shot from 12 ft,57,91
323,4,10:47.0,Defensive rebound by T. Black,,57,91
324,4,10:38.0,T. Black makes 2-pt dunk at rim (assist by L. Nance),,59,91
325,4,10:23.0,,L. Barbosa misses 2-pt jump shot from 5 ft,59,91
326,4,10:23.0,,Offensive rebound by Team,59,91
327,4,10:23.0,Loose ball foul by L. Williams,,59,91
328,4,10:07.0,,S. Livingston makes 2-pt jump shot from 14 ft,59,93
329,4,9:50.0,T. Black misses 2-pt hook shot from 7 ft,,59,93
330,4,9:47.0,,Defensive rebound by F. Ezeli,59,93
331,4,9:32.0,,J. Thompson misses 2-pt jump shot from 4 ft,59,93
332,4,9:32.0,,Offensive rebound by J. Thompson,59,93
333,4,9:30.0,,J. Thompson makes 2-pt layup from 2 ft,59,95
334,4,9:23.0,Turnover by M. Huertas (lost ball; steal by L. Barbosa),,59,95
335,4,9:19.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by A. Iguodala),59,97
336,4,9:07.0,Personal foul by J. Thompson (drawn by T. Black),,59,97
337,4,9:07.0,M. World Peace enters the game for L. Williams,,59,97
338,4,8:59.0,L. Nance makes 2-pt jump shot from 18 ft (assist by M. World Peace),,61,97
339,4,8:35.0,,F. Ezeli makes 2-pt hook shot from 10 ft (assist by J. Thompson),61,99
340,4,8:17.0,L. Nance makes 2-pt jump shot from 17 ft (assist by N. Young),,63,99
341,4,8:01.0,,Shooting foul by T. Black (drawn by F. Ezeli),63,99
342,4,8:01.0,,F. Ezeli makes 2-pt layup from 3 ft (assist by L. Barbosa),63,101
343,4,8:01.0,Official timeout,,63,101
344,4,8:01.0,,B. Rush enters the game for A. Iguodala,63,101
345,4,8:01.0,,F. Ezeli misses free throw 1 of 1,63,101
346,4,8:01.0,Defensive rebound by T. Black,,63,101
347,4,7:37.0,T. Black makes 2-pt dunk at rim (assist by L. Nance),,65,101
348,4,7:21.0,,S. Livingston makes 2-pt jump shot from 10 ft (assist by J. Thompson),65,103
349,4,7:06.0,N. Young misses 3-pt jump shot from 26 ft,,65,103
350,4,7:06.0,,Defensive rebound by F. Ezeli,65,103
351,4,6:50.0,,B. Rush makes 3-pt jump shot from 23 ft (assist by S. Livingston),65,106
352,4,6:23.0,L. Nance misses 2-pt jump shot from 13 ft,,65,106
353,4,6:23.0,Offensive rebound by L. Nance,,65,106
354,4,6:05.0,T. Black makes 2-pt layup from 3 ft (assist by M. Huertas),,67,106
355,4,6:03.0,,Personal foul by M. Huertas (drawn by S. Livingston),67,106
356,4,6:03.0,R. Kelly enters the game for L. Nance,,67,106
357,4,6:03.0,,I. Clark enters the game for S. Livingston,67,106
358,4,6:03.0,,M. Speights enters the game for F. Ezeli,67,106
359,4,5:49.0,,J. Thompson misses 2-pt jump shot from 6 ft,67,106
360,4,5:48.0,Defensive rebound by R. Kelly,,67,106
361,4,5:32.0,M. Huertas makes 3-pt jump shot from 26 ft (assist by R. Kelly),,70,106
362,4,5:17.0,,Turnover by B. Rush (lost ball; steal by M. World Peace),70,106
363,4,5:11.0,,Golden State full timeout,70,106
364,4,5:11.0,LA Lakers full timeout,,70,106
365,4,4:58.0,M. Huertas misses 3-pt jump shot from 24 ft,,70,106
366,4,4:57.0,Offensive rebound by M. World Peace,,70,106
367,4,4:55.0,M. World Peace misses 2-pt layup from 3 ft,,70,106
368,4,4:55.0,Offensive rebound by Team,,70,106
369,4,4:55.0,,Loose ball foul by J. Thompson (drawn by T. Black),70,106
370,4,4:46.0,Turnover by M. Huertas (bad pass; steal by L. Barbosa),,70,106
371,4,4:41.0,,L. Barbosa makes 2-pt dunk at rim,70,108
372,4,4:21.0,Turnover by M. World Peace (lost ball; steal by L. Barbosa),,70,108
373,4,4:07.0,,I. Clark misses 3-pt jump shot from 26 ft,70,108
374,4,4:07.0,Defensive rebound by T. Black,,70,108
375,4,3:55.0,R. Kelly makes 2-pt jump shot from 18 ft (assist by M. World Peace),,72,108
376,4,3:34.0,,B. Rush misses 3-pt jump shot from 23 ft,72,108
377,4,3:33.0,Defensive rebound by T. Black,,72,108
378,4,3:29.0,Shooting foul by M. Speights (drawn by R. Kelly),,72,108
379,4,3:29.0,R. Kelly makes free throw 1 of 2,,73,108
380,4,3:29.0,R. Kelly misses free throw 2 of 2,,73,108
381,4,3:27.0,,Defensive rebound by B. Rush,73,108
382,4,3:11.0,,M. Speights misses 3-pt jump shot from 25 ft,73,108
383,4,3:09.0,Defensive rebound by M. Huertas,,73,108
384,4,3:06.0,Turnover by M. Huertas (lost ball; steal by I. Clark),,73,108
385,4,2:57.0,,I. Clark misses 2-pt jump shot from 10 ft,73,108
386,4,2:56.0,,Offensive rebound by I. Clark,73,108
387,4,2:56.0,,I. Clark misses 2-pt layup from 10 ft,73,108
