,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DETROIT_ACTION,NEW YORK_SCORE,DETROIT_SCORE
437,4,0:31.0,,Defensive rebound by M. Morris,99,104
438,4,0:27.0,,Detroit full timeout,99,104
439,4,0:27.0,,B. Jennings enters the game for A. Tolliver,99,104
440,4,0:27.0,S. Vujačić enters the game for R. Lopez,,99,104
441,4,0:24.0,,Personal foul by L. Galloway (drawn by R. Jackson),99,104
442,4,0:24.0,R. Lopez enters the game for L. Galloway,,99,104
443,4,0:24.0,,R. Jackson makes free throw 1 of 2,99,105
444,4,0:24.0,,A. Tolliver enters the game for B. Jennings,99,105
445,4,0:24.0,,R. Jackson makes free throw 2 of 2,99,106
446,4,0:15.0,R. Lopez makes 2-pt dunk at rim (assist by C. Anthony),,101,106
447,4,0:14.0,,Personal foul by S. Vujačić (drawn by S. Johnson),101,106
448,4,0:14.0,,S. Johnson makes free throw 1 of 2,101,107
449,4,0:14.0,K. Porziņģis enters the game for C. Anthony,,101,107
450,4,0:14.0,,S. Johnson makes free throw 2 of 2,101,108
451,4,0:07.0,A. Afflalo misses 2-pt layup at rim (block by S. Johnson),,101,108
452,4,0:06.0,Offensive rebound by S. Vujačić,,101,108
453,4,0:06.0,S. Vujačić makes 2-pt layup from 1 ft,,103,108
454,4,0:05.0,,Personal foul by A. Afflalo (drawn by R. Jackson),103,108
455,4,0:05.0,,R. Jackson misses free throw 1 of 2,103,108
456,4,0:05.0,,Offensive rebound by Team,103,108
457,4,0:05.0,,R. Jackson makes free throw 2 of 2,103,109
458,4,0:05.0,New York full timeout,,103,109
459,4,0:05.0,,D. Hilliard enters the game for A. Baynes,103,109
460,4,0:03.0,S. Vujačić misses 3-pt jump shot from 26 ft,,103,109
461,4,0:02.0,Offensive rebound by R. Lopez,,103,109
462,4,0:02.0,Shooting foul by A. Tolliver (drawn by R. Lopez),,103,109
463,4,0:02.0,R. Lopez makes free throw 1 of 2,,104,109
464,4,0:02.0,,A. Baynes enters the game for D. Hilliard,104,109
465,4,0:02.0,R. Lopez makes free throw 2 of 2,,105,109
466,4,0:02.0,,Detroit full timeout,105,109
467,4,0:02.0,J. Grant enters the game for A. Afflalo,,105,109
468,4,0:02.0,,B. Jennings enters the game for A. Tolliver,105,109
469,4,0:02.0,,Personal foul by S. Vujačić (drawn by S. Johnson),105,109
470,4,0:02.0,,S. Johnson makes free throw 1 of 2,105,110
471,4,0:02.0,J. Calderón enters the game for L. Thomas,,105,110
472,4,0:02.0,,S. Johnson makes free throw 2 of 2,105,111
