,QUARTER,TIME_REMAINING,DALLAS_ACTION,ATLANTA_ACTION,DALLAS_SCORE,ATLANTA_SCORE
57,1,5:42.0,D. Williams misses 2-pt layup from 1 ft (block by M. Muscala),,9,12
58,1,5:42.0,Offensive rebound by Z. Pachulia,,9,12
59,1,5:42.0,Shooting foul by T. Sefolosha (drawn by Z. Pachulia),,9,12
60,1,5:42.0,Z. Pachulia misses free throw 1 of 2,,9,12
61,1,5:42.0,Offensive rebound by Team,,9,12
62,1,5:42.0,J. Barea enters the game for D. Williams,,9,12
63,1,5:42.0,Z. Pachulia misses free throw 2 of 2,,9,12
64,1,5:41.0,,Defensive rebound by P. Millsap,9,12
65,1,5:34.0,,M. Muscala makes 2-pt layup from 1 ft (assist by J. Teague),9,14
66,1,5:15.0,Z. Pachulia makes 2-pt jump shot from 7 ft (assist by W. Matthews),,11,14
67,1,5:05.0,,Turnover by J. Teague (traveling),11,14
68,1,4:42.0,R. Felton misses 3-pt jump shot from 24 ft,,11,14
69,1,4:40.0,,Defensive rebound by M. Muscala,11,14
70,1,4:31.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by T. Sefolosha),11,17
71,1,4:30.0,Dallas full timeout,,11,17
72,1,4:30.0,,D. Schröder enters the game for J. Teague,11,17
73,1,4:11.0,C. Parsons misses 2-pt jump shot from 20 ft,,11,17
74,1,4:09.0,Offensive rebound by C. Parsons,,11,17
75,1,4:05.0,J. Barea misses 3-pt jump shot from 24 ft,,11,17
76,1,4:04.0,,Defensive rebound by K. Korver,11,17
77,1,3:49.0,,T. Sefolosha makes 2-pt layup at rim (assist by M. Muscala),11,19
78,1,3:31.0,W. Matthews misses 2-pt jump shot from 13 ft,,11,19
79,1,3:29.0,,Defensive rebound by P. Millsap,11,19
80,1,3:24.0,,Turnover by D. Schröder (bad pass),11,19
81,1,3:24.0,D. Powell enters the game for C. Parsons,,11,19
82,1,3:24.0,D. Nowitzki enters the game for Z. Pachulia,,11,19
83,1,3:04.0,Offensive foul by D. Powell (drawn by D. Schröder),,11,19
84,1,3:04.0,Turnover by D. Powell (offensive foul),,11,19
85,1,3:04.0,,M. Scott enters the game for P. Millsap,11,19
86,1,2:40.0,,T. Sefolosha makes 2-pt jump shot from 14 ft,11,21
87,1,2:14.0,W. Matthews misses 3-pt jump shot from 22 ft,,11,21
88,1,2:13.0,,Defensive rebound by T. Sefolosha,11,21
89,1,1:54.0,,Shooting foul by D. Powell (drawn by D. Schröder),11,21
90,1,1:54.0,,D. Schröder makes free throw 1 of 2,11,22
91,1,1:54.0,,A. Horford enters the game for M. Muscala,11,22
92,1,1:54.0,Dallas full timeout,,11,22
93,1,1:54.0,,D. Schröder makes free throw 2 of 2,11,23
94,1,1:42.0,D. Nowitzki makes 2-pt jump shot from 15 ft,,13,23
95,1,1:27.0,,A. Horford makes 2-pt layup from 2 ft,13,25
96,1,1:01.0,J. Barea misses 2-pt layup from 1 ft,,13,25
97,1,1:00.0,,Defensive rebound by T. Sefolosha,13,25
98,1,0:48.0,,T. Sefolosha misses 2-pt jump shot from 20 ft,13,25
99,1,0:47.0,Defensive rebound by D. Powell,,13,25
100,1,0:38.0,Turnover by J. Barea (bad pass; steal by D. Schröder),,13,25
101,1,0:33.0,,Turnover by A. Horford (lost ball),13,25
102,1,0:33.0,,T. Hardaway enters the game for K. Korver,13,25
103,1,0:16.0,Shooting foul by D. Schröder (drawn by R. Felton),,13,25
104,1,0:16.0,R. Felton makes free throw 1 of 2,,14,25
105,1,0:16.0,,K. Korver enters the game for T. Sefolosha,14,25
106,1,0:16.0,J. Evans enters the game for D. Nowitzki,,14,25
107,1,0:16.0,R. Felton makes free throw 2 of 2,,15,25
108,1,0:00.0,,D. Schröder makes 2-pt layup from 1 ft,15,27
109,2,11:50.0,,Offensive charge foul by J. Barea (drawn by D. Schröder),15,27
110,2,11:50.0,Turnover by J. Barea (offensive foul),,15,27
111,2,11:34.0,,A. Horford misses 2-pt jump shot from 17 ft,15,27
112,2,11:33.0,,Offensive rebound by Team,15,27
113,2,11:23.0,,K. Bazemore misses 3-pt jump shot from 23 ft,15,27
114,2,11:22.0,Defensive rebound by Team,,15,27
115,2,11:09.0,Shooting foul by M. Scott (drawn by J. McGee),,15,27
116,2,11:09.0,J. McGee misses free throw 1 of 2,,15,27
117,2,11:09.0,Offensive rebound by Team,,15,27
118,2,11:09.0,J. McGee makes free throw 2 of 2,,16,27
119,2,10:52.0,,D. Schröder misses 2-pt jump shot from 18 ft,16,27
120,2,10:50.0,Defensive rebound by C. Parsons,,16,27
121,2,10:44.0,Personal foul by T. Hardaway,,16,27
122,2,10:33.0,R. Felton misses 2-pt jump shot from 22 ft,,16,27
123,2,10:32.0,,Defensive rebound by K. Bazemore,16,27
124,2,10:25.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by D. Schröder),16,30
125,2,10:09.0,J. Barea makes 2-pt layup from 1 ft,,18,30
126,2,9:52.0,,Turnover by D. Schröder (bad pass),18,30
127,2,9:52.0,D. Williams enters the game for R. Felton,,18,30
128,2,9:38.0,D. Nowitzki misses 3-pt jump shot from 22 ft,,18,30
129,2,9:36.0,,Defensive rebound by D. Schröder,18,30
130,2,9:31.0,,M. Scott misses 3-pt jump shot from 24 ft,18,30
131,2,9:29.0,Defensive rebound by Team,,18,30
132,2,9:09.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,18,30
133,2,9:08.0,Offensive rebound by J. McGee,,18,30
134,2,9:06.0,J. McGee makes 2-pt dunk at rim,,20,30
135,2,8:58.0,Violation by J. McGee (def goaltending),,20,30
136,2,8:58.0,,D. Schröder makes 2-pt layup from 1 ft (assist by A. Horford),20,32
137,2,8:44.0,J. Barea misses 2-pt jump shot from 11 ft,,20,32
138,2,8:43.0,Offensive rebound by J. McGee,,20,32
139,2,8:34.0,J. Barea misses 3-pt jump shot from 27 ft,,20,32
140,2,8:32.0,,Defensive rebound by D. Schröder,20,32
141,2,8:28.0,,K. Bazemore makes 2-pt layup at rim (assist by D. Schröder),20,34
142,2,8:21.0,Dallas full timeout,,20,34
143,2,8:21.0,,P. Millsap enters the game for M. Scott,20,34
144,2,8:21.0,J. Jenkins enters the game for D. Williams,,20,34
145,2,8:01.0,J. Jenkins misses 2-pt jump shot from 16 ft,,20,34
146,2,7:58.0,,Defensive rebound by A. Horford,20,34
147,2,7:54.0,,T. Hardaway makes 2-pt dunk at rim (assist by A. Horford),20,36
148,2,7:34.0,C. Parsons misses 2-pt layup from 1 ft (block by P. Millsap),,20,36
149,2,7:33.0,Offensive rebound by C. Parsons,,20,36
150,2,7:31.0,C. Parsons misses 2-pt layup at rim (block by A. Horford),,20,36
151,2,7:30.0,,Defensive rebound by K. Bazemore,20,36
152,2,7:29.0,,Personal foul by D. Nowitzki (drawn by K. Bazemore),20,36
153,2,7:29.0,W. Matthews enters the game for D. Nowitzki,,20,36
154,2,7:29.0,Z. Pachulia enters the game for J. McGee,,20,36
155,2,7:17.0,,P. Millsap misses 3-pt jump shot from 23 ft,20,36
156,2,7:15.0,Defensive rebound by J. Jenkins,,20,36
157,2,7:08.0,,J. Teague enters the game for D. Schröder,20,36
158,2,7:08.0,,M. Muscala enters the game for A. Horford,20,36
159,2,7:05.0,W. Matthews makes 2-pt layup from 1 ft (assist by J. Barea),,22,36
160,2,6:44.0,,K. Bazemore misses 3-pt jump shot from 24 ft,22,36
161,2,6:42.0,Defensive rebound by Z. Pachulia,,22,36
162,2,6:37.0,J. Barea makes 2-pt layup from 1 ft,,24,36
163,2,6:37.0,Shooting foul by J. Teague (drawn by J. Barea),,24,36
164,2,6:37.0,J. Barea makes free throw 1 of 1,,25,36
165,2,6:25.0,,P. Millsap misses 2-pt jump shot from 9 ft,25,36
166,2,6:22.0,Defensive rebound by Z. Pachulia,,25,36
167,2,6:15.0,J. Barea misses 2-pt jump shot from 16 ft,,25,36
168,2,6:13.0,,Defensive rebound by K. Bazemore,25,36
169,2,6:09.0,,Personal foul by W. Matthews (drawn by M. Muscala),25,36
170,2,6:09.0,R. Felton enters the game for J. Barea,,25,36
171,2,5:59.0,,T. Hardaway misses 3-pt jump shot from 24 ft,25,36
172,2,5:57.0,,Offensive rebound by M. Muscala,25,36
173,2,5:51.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Teague),25,39
174,2,5:33.0,W. Matthews misses 2-pt layup from 1 ft (block by P. Millsap),,25,39
175,2,5:33.0,Offensive rebound by Team,,25,39
176,2,5:33.0,Official timeout,,25,39
177,2,5:27.0,R. Felton makes 2-pt jump shot from 19 ft,,27,39
178,2,5:06.0,,K. Bazemore misses 3-pt jump shot from 25 ft,27,39
179,2,5:04.0,Defensive rebound by C. Parsons,,27,39
180,2,4:51.0,R. Felton makes 2-pt layup from 1 ft,,29,39
181,2,4:46.0,,J. Teague makes 2-pt layup from 1 ft,29,41
182,2,4:24.0,R. Felton makes 2-pt layup from 1 ft (assist by C. Parsons),,31,41
183,2,4:24.0,,Atlanta full timeout,31,41
184,2,4:24.0,,T. Sefolosha enters the game for K. Bazemore,31,41
185,2,4:24.0,,K. Korver enters the game for T. Hardaway,31,41
186,2,4:24.0,D. Nowitzki enters the game for C. Parsons,,31,41
187,2,4:24.0,J. Barea enters the game for J. Jenkins,,31,41
188,2,4:15.0,,J. Teague makes 2-pt jump shot from 10 ft,31,43
189,2,3:58.0,W. Matthews misses 2-pt jump shot from 15 ft,,31,43
190,2,3:57.0,,Defensive rebound by P. Millsap,31,43
191,2,3:48.0,,J. Teague makes 2-pt jump shot from 17 ft,31,45
192,2,3:26.0,Z. Pachulia misses 2-pt jump shot from 13 ft,,31,45
193,2,3:25.0,,Defensive rebound by J. Teague,31,45
194,2,3:17.0,,M. Muscala makes 2-pt jump shot from 19 ft (assist by J. Teague),31,47
195,2,3:06.0,Def 3 sec tech foul by M. Muscala,,31,47
196,2,3:06.0,D. Nowitzki makes technical free throw,,32,47
197,2,2:53.0,D. Nowitzki misses 2-pt layup from 2 ft (block by M. Muscala),,32,47
198,2,2:51.0,,Defensive rebound by M. Muscala,32,47
199,2,2:40.0,,M. Muscala misses 3-pt jump shot from 24 ft,32,47
200,2,2:39.0,Defensive rebound by Z. Pachulia,,32,47
201,2,2:34.0,J. Barea misses 2-pt layup from 3 ft,,32,47
202,2,2:33.0,Offensive rebound by Z. Pachulia,,32,47
203,2,2:29.0,W. Matthews misses 3-pt jump shot from 22 ft,,32,47
204,2,2:28.0,Offensive rebound by D. Nowitzki,,32,47
205,2,2:25.0,D. Nowitzki makes 2-pt jump shot from 6 ft,,34,47
206,2,2:09.0,,J. Teague misses 2-pt jump shot from 21 ft,34,47
207,2,2:07.0,Defensive rebound by Z. Pachulia,,34,47
208,2,2:00.0,Shooting foul by M. Muscala (drawn by D. Nowitzki),,34,47
209,2,2:00.0,D. Nowitzki makes free throw 1 of 2,,35,47
210,2,2:00.0,,A. Horford enters the game for M. Muscala,35,47
211,2,2:00.0,,K. Bazemore enters the game for T. Sefolosha,35,47
212,2,2:00.0,D. Nowitzki makes free throw 2 of 2,,36,47
213,2,1:45.0,,Turnover by K. Bazemore (step out of bounds),36,47
214,2,1:30.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,36,47
215,2,1:28.0,Offensive rebound by Z. Pachulia,,36,47
216,2,1:22.0,J. Barea makes 3-pt jump shot from 24 ft (assist by W. Matthews),,39,47
217,2,1:10.0,,Turnover by P. Millsap (bad pass; steal by D. Nowitzki),39,47
218,2,1:00.0,Z. Pachulia misses 2-pt jump shot from 7 ft,,39,47
219,2,0:58.0,Offensive rebound by Z. Pachulia,,39,47
220,2,0:55.0,W. Matthews makes 3-pt jump shot from 24 ft,,42,47
221,2,0:55.0,,Atlanta full timeout,42,47
222,2,0:42.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by K. Korver),42,50
223,2,0:34.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by R. Felton),,45,50
224,2,0:32.0,,Personal take foul by J. Barea,45,50
225,2,0:19.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by K. Bazemore),45,53
226,2,0:03.0,Personal foul by K. Bazemore (drawn by D. Nowitzki),,45,53
227,2,0:03.0,D. Nowitzki misses free throw 1 of 2,,45,53
228,2,0:03.0,Offensive rebound by Team,,45,53
229,2,0:03.0,D. Nowitzki makes free throw 2 of 2,,46,53
230,2,0:00.0,,K. Bazemore misses 3-pt jump shot from 24 ft,46,53
231,2,0:00.0,,Offensive rebound by Team,46,53
232,3,11:36.0,W. Matthews misses 3-pt jump shot from 23 ft,,46,53
233,3,11:35.0,,Defensive rebound by K. Bazemore,46,53
234,3,11:23.0,,K. Bazemore misses 3-pt jump shot from 25 ft,46,53
235,3,11:22.0,Defensive rebound by C. Parsons,,46,53
236,3,11:15.0,C. Parsons misses 2-pt jump shot from 17 ft,,46,53
237,3,11:14.0,,Defensive rebound by P. Millsap,46,53
238,3,11:00.0,,K. Korver makes 2-pt jump shot from 18 ft,46,55
239,3,10:45.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by J. Barea),,48,55
240,3,10:36.0,,P. Millsap misses 2-pt jump shot from 16 ft,48,55
241,3,10:34.0,Defensive rebound by Z. Pachulia,,48,55
242,3,10:15.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by W. Matthews),,51,55
243,3,9:50.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by K. Bazemore),51,58
244,3,9:32.0,D. Nowitzki misses 2-pt jump shot from 18 ft,,51,58
245,3,9:30.0,,Defensive rebound by J. Teague,51,58
246,3,9:15.0,,Turnover by P. Millsap (bad pass; steal by D. Nowitzki),51,58
247,3,9:04.0,C. Parsons makes 2-pt layup at rim (assist by D. Nowitzki),,53,58
248,3,8:54.0,,Shooting foul by W. Matthews (drawn by K. Korver),53,58
249,3,8:54.0,,K. Korver makes free throw 1 of 3,53,59
250,3,8:54.0,,K. Korver misses free throw 2 of 3,53,59
251,3,8:54.0,,Offensive rebound by Team,53,59
252,3,8:54.0,,K. Korver makes free throw 3 of 3,53,60
253,3,8:40.0,W. Matthews misses 2-pt jump shot from 5 ft (block by K. Korver),,53,60
254,3,8:40.0,Offensive rebound by Team,,53,60
255,3,8:28.0,C. Parsons makes 2-pt jump shot from 12 ft (assist by J. Barea),,55,60
256,3,8:13.0,,J. Teague makes 3-pt jump shot from 24 ft (assist by K. Korver),55,63
257,3,7:55.0,J. Barea makes 2-pt layup at rim,,57,63
258,3,7:49.0,,P. Millsap makes 2-pt layup from 2 ft (assist by J. Teague),57,65
259,3,7:37.0,Z. Pachulia misses 2-pt jump shot from 16 ft,,57,65
260,3,7:36.0,,Defensive rebound by A. Horford,57,65
261,3,7:32.0,,Personal foul by Z. Pachulia (drawn by A. Horford),57,65
262,3,7:17.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by K. Bazemore),57,68
263,3,7:15.0,Dallas full timeout,,57,68
264,3,6:58.0,D. Nowitzki makes 2-pt hook shot from 1 ft,,59,68
265,3,6:41.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by J. Teague),59,70
266,3,6:31.0,J. Barea makes 3-pt jump shot from 24 ft,,62,70
267,3,6:13.0,,Turnover by A. Horford (bad pass),62,70
268,3,6:13.0,,M. Muscala enters the game for A. Horford,62,70
269,3,6:13.0,,T. Sefolosha enters the game for K. Bazemore,62,70
270,3,6:05.0,Personal foul by K. Korver (drawn by D. Nowitzki),,62,70
271,3,5:52.0,J. Barea misses 3-pt jump shot from 24 ft,,62,70
272,3,5:50.0,,Defensive rebound by T. Sefolosha,62,70
273,3,5:30.0,,K. Korver misses 3-pt jump shot from 24 ft,62,70
274,3,5:27.0,Defensive rebound by Z. Pachulia,,62,70
275,3,5:19.0,C. Parsons makes 2-pt layup from 1 ft,,64,70
276,3,5:05.0,,J. Teague makes 2-pt jump shot from 5 ft,64,72
277,3,4:49.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,64,72
278,3,4:48.0,,Defensive rebound by T. Sefolosha,64,72
279,3,4:40.0,,J. Teague makes 2-pt layup at rim,64,74
280,3,4:40.0,Dallas full timeout,,64,74
281,3,4:40.0,R. Felton enters the game for C. Parsons,,64,74
282,3,4:40.0,C. Villanueva enters the game for D. Nowitzki,,64,74
283,3,4:24.0,Shooting foul by M. Muscala (drawn by Z. Pachulia),,64,74
284,3,4:24.0,Z. Pachulia misses free throw 1 of 2,,64,74
285,3,4:24.0,Offensive rebound by Team,,64,74
286,3,4:24.0,J. Anderson enters the game for J. Barea,,64,74
287,3,4:24.0,Z. Pachulia makes free throw 2 of 2,,65,74
288,3,4:12.0,,J. Teague makes 3-pt jump shot from 23 ft,65,77
289,3,3:55.0,Personal foul by M. Muscala (drawn by Z. Pachulia),,65,77
290,3,3:47.0,R. Felton misses 2-pt layup at rim,,65,77
291,3,3:47.0,Offensive rebound by Z. Pachulia,,65,77
292,3,3:47.0,Shooting foul by P. Millsap (drawn by Z. Pachulia),,65,77
293,3,3:47.0,Z. Pachulia misses free throw 1 of 2,,65,77
294,3,3:47.0,Offensive rebound by Team,,65,77
295,3,3:47.0,Z. Pachulia makes free throw 2 of 2,,66,77
296,3,3:33.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by M. Muscala),66,79
297,3,3:21.0,R. Felton misses 3-pt jump shot from 24 ft,,66,79
298,3,3:19.0,,Defensive rebound by J. Teague,66,79
299,3,3:06.0,,K. Korver misses 3-pt jump shot from 24 ft,66,79
300,3,3:03.0,,Offensive rebound by M. Muscala,66,79
301,3,2:57.0,,Personal foul by J. Anderson (drawn by J. Teague),66,79
302,3,2:57.0,,Atlanta full timeout,66,79
303,3,2:57.0,,T. Hardaway enters the game for K. Korver,66,79
304,3,2:57.0,,D. Schröder enters the game for J. Teague,66,79
305,3,2:49.0,,Shooting foul by J. Anderson (drawn by P. Millsap),66,79
306,3,2:49.0,,P. Millsap misses free throw 1 of 2,66,79
307,3,2:49.0,,Offensive rebound by Team,66,79
308,3,2:49.0,D. Nowitzki enters the game for Z. Pachulia,,66,79
309,3,2:49.0,C. Parsons enters the game for W. Matthews,,66,79
310,3,2:49.0,J. Barea enters the game for J. Anderson,,66,79
311,3,2:49.0,,P. Millsap makes free throw 2 of 2,66,80
312,3,2:36.0,Shooting foul by M. Muscala (drawn by D. Nowitzki),,66,80
313,3,2:36.0,D. Nowitzki makes free throw 1 of 2,,67,80
314,3,2:36.0,D. Nowitzki makes free throw 2 of 2,,68,80
315,3,2:23.0,,P. Millsap misses 3-pt jump shot from 25 ft,68,80
316,3,2:20.0,,Offensive rebound by D. Schröder,68,80
317,3,2:15.0,,M. Muscala makes 2-pt layup from 1 ft (assist by T. Sefolosha),68,82
318,3,1:48.0,R. Felton makes 3-pt jump shot from 25 ft (assist by J. Barea),,71,82
319,3,1:36.0,,Offensive foul by P. Millsap (drawn by C. Parsons),71,82
320,3,1:36.0,,Turnover by P. Millsap (offensive foul),71,82
321,3,1:36.0,,A. Horford enters the game for P. Millsap,71,82
322,3,1:31.0,Turnover by C. Parsons (traveling),,71,82
323,3,1:18.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by T. Hardaway),71,85
324,3,1:01.0,C. Villanueva misses 3-pt jump shot from 23 ft,,71,85
325,3,1:00.0,,Defensive rebound by T. Hardaway,71,85
326,3,0:53.0,,Turnover by T. Hardaway (lost ball; steal by R. Felton),71,85
327,3,0:48.0,Turnover by C. Parsons (bad pass),,71,85
328,3,0:32.0,,D. Schröder misses 3-pt jump shot from 24 ft,71,85
329,3,0:30.0,Defensive rebound by D. Nowitzki,,71,85
330,3,0:22.0,Personal foul by M. Muscala,,71,85
331,3,0:22.0,J. Barea makes free throw 1 of 2,,72,85
332,3,0:22.0,,K. Korver enters the game for M. Muscala,72,85
333,3,0:22.0,Z. Pachulia enters the game for D. Nowitzki,,72,85
334,3,0:22.0,W. Matthews enters the game for C. Villanueva,,72,85
335,3,0:22.0,J. Barea makes free throw 2 of 2,,73,85
336,3,0:11.0,,Personal foul by J. Barea,73,85
337,3,0:11.0,,D. Schröder makes free throw 1 of 2,73,86
338,3,0:11.0,,K. Bazemore enters the game for K. Korver,73,86
339,3,0:11.0,D. Nowitzki enters the game for Z. Pachulia,,73,86
340,3,0:11.0,,D. Schröder misses free throw 2 of 2,73,86
341,3,0:09.0,Defensive rebound by C. Parsons,,73,86
342,3,0:00.0,W. Matthews misses 3-pt jump shot from 23 ft,,73,86
343,3,0:00.0,Offensive rebound by Team,,73,86
344,4,11:49.0,,Def 3 sec tech foul by C. Parsons,73,86
345,4,11:49.0,,D. Schröder misses technical free throw,73,86
346,4,11:49.0,,Offensive rebound by Team,73,86
347,4,11:43.0,,A. Horford makes 2-pt layup from 2 ft (assist by D. Schröder),73,88
348,4,11:24.0,C. Parsons makes 2-pt dunk at rim (assist by R. Felton),,75,88
349,4,11:10.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,75,88
350,4,11:07.0,Defensive rebound by R. Felton,,75,88
351,4,10:59.0,Shooting foul by D. Schröder (drawn by C. Parsons),,75,88
352,4,10:59.0,C. Parsons makes free throw 1 of 2,,76,88
353,4,10:59.0,C. Parsons makes free throw 2 of 2,,77,88
354,4,10:34.0,,T. Hardaway misses 3-pt jump shot from 23 ft,77,88
355,4,10:33.0,Defensive rebound by Team,,77,88
356,4,10:33.0,,Loose ball foul by A. Horford (drawn by D. Nowitzki),77,88
357,4,10:33.0,,P. Millsap enters the game for M. Scott,77,88
358,4,10:21.0,R. Felton makes 2-pt layup from 2 ft,,79,88
359,4,10:03.0,,D. Schröder makes 2-pt layup from 2 ft (assist by P. Millsap),79,90
360,4,9:36.0,R. Felton misses 3-pt jump shot from 25 ft,,79,90
361,4,9:35.0,,Defensive rebound by P. Millsap,79,90
362,4,9:15.0,,A. Horford makes 3-pt jump shot from 22 ft (assist by P. Millsap),79,93
363,4,9:13.0,Dallas full timeout,,79,93
364,4,9:13.0,,K. Bazemore enters the game for T. Sefolosha,79,93
365,4,9:01.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,79,93
366,4,9:00.0,,Defensive rebound by T. Hardaway,79,93
367,4,8:49.0,,A. Horford misses 2-pt jump shot from 14 ft,79,93
368,4,8:48.0,,Offensive rebound by P. Millsap,79,93
369,4,8:37.0,,Personal foul by R. Felton (drawn by P. Millsap),79,93
370,4,8:37.0,Z. Pachulia enters the game for D. Nowitzki,,79,93
371,4,8:29.0,,Shooting foul by C. Parsons (drawn by D. Schröder),79,93
372,4,8:29.0,,D. Schröder makes free throw 1 of 2,79,94
373,4,8:29.0,,D. Schröder makes free throw 2 of 2,79,95
374,4,8:17.0,Shooting foul by A. Horford (drawn by C. Parsons),,79,95
375,4,8:17.0,C. Parsons makes free throw 1 of 2,,80,95
376,4,8:17.0,,J. Teague enters the game for D. Schröder,80,95
377,4,8:17.0,,M. Muscala enters the game for A. Horford,80,95
378,4,8:17.0,C. Parsons makes free throw 2 of 2,,81,95
379,4,8:03.0,,P. Millsap misses 2-pt jump shot from 11 ft,81,95
380,4,8:00.0,Defensive rebound by C. Parsons,,81,95
381,4,7:54.0,C. Parsons makes 2-pt layup at rim,,83,95
382,4,7:43.0,,K. Bazemore misses 3-pt jump shot from 24 ft,83,95
383,4,7:41.0,Defensive rebound by C. Parsons,,83,95
384,4,7:27.0,C. Parsons misses 2-pt jump shot from 12 ft,,83,95
385,4,7:26.0,,Defensive rebound by P. Millsap,83,95
386,4,7:16.0,,P. Millsap makes 2-pt layup at rim (assist by T. Hardaway),83,97
387,4,7:04.0,Shooting foul by M. Muscala (drawn by Z. Pachulia),,83,97
