,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
90,1,0:00.0,Offensive rebound by Team,,25,25
91,2,11:43.0,J. Jones misses 3-pt jump shot from 24 ft,,25,25
92,2,11:42.0,Offensive rebound by Team,,25,25
93,2,11:42.0,,Loose ball foul by P. Patterson (drawn by A. Varejão),25,25
94,2,11:33.0,M. Williams misses 2-pt jump shot from 11 ft,,25,25
95,2,11:33.0,,Defensive rebound by J. Johnson,25,25
96,2,11:15.0,,P. Patterson misses 2-pt jump shot from 7 ft,25,25
97,2,11:15.0,,Offensive rebound by P. Patterson,25,25
98,2,11:12.0,,P. Patterson makes 2-pt jump shot from 3 ft,25,27
99,2,10:59.0,M. Williams misses 3-pt jump shot from 25 ft,,25,27
100,2,10:59.0,,Defensive rebound by D. DeRozan,25,27
101,2,10:44.0,,T. Ross makes 3-pt jump shot from 24 ft (assist by P. Patterson),25,30
102,2,10:27.0,R. Jefferson misses 2-pt layup from 3 ft,,25,30
103,2,10:26.0,,Defensive rebound by C. Joseph,25,30
104,2,10:15.0,,C. Joseph misses 2-pt jump shot from 5 ft (block by M. Williams),25,30
105,2,10:14.0,Defensive rebound by M. Williams,,25,30
106,2,10:06.0,J. Cunningham misses 3-pt jump shot from 24 ft,,25,30
107,2,10:06.0,,Defensive rebound by T. Ross,25,30
108,2,9:46.0,,P. Patterson misses 3-pt jump shot from 26 ft,25,30
109,2,9:46.0,Defensive rebound by J. Cunningham,,25,30
110,2,9:24.0,J. Cunningham misses 2-pt jump shot from 19 ft,,25,30
111,2,9:24.0,,Defensive rebound by T. Ross,25,30
112,2,9:16.0,,D. DeRozan makes 2-pt jump shot from 6 ft,25,32
113,2,9:16.0,Cleveland full timeout,,25,32
114,2,9:16.0,T. Thompson enters the game for M. Williams,,25,32
115,2,9:16.0,L. James enters the game for R. Jefferson,,25,32
116,2,9:16.0,J. Smith enters the game for A. Varejão,,25,32
117,2,9:05.0,J. Smith misses 2-pt layup from 3 ft,,25,32
118,2,9:05.0,Offensive rebound by Team,,25,32
119,2,9:01.0,J. Smith misses 2-pt jump shot from 19 ft (block by T. Ross),,25,32
120,2,9:01.0,,Defensive rebound by T. Ross,25,32
121,2,8:50.0,,D. DeRozan misses 2-pt jump shot from 5 ft (block by T. Thompson),25,32
122,2,8:48.0,Defensive rebound by J. Jones,,25,32
123,2,8:41.0,Turnover by L. James (bad pass; steal by P. Patterson),,25,32
124,2,8:24.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by D. DeRozan),25,35
125,2,7:57.0,L. James makes 3-pt jump shot from 25 ft,,28,35
126,2,7:41.0,,C. Joseph misses 2-pt jump shot from 8 ft,28,35
127,2,7:38.0,Defensive rebound by T. Thompson,,28,35
128,2,7:33.0,Personal foul by J. Johnson (drawn by L. James),,28,35
129,2,7:33.0,L. James makes free throw 1 of 2,,29,35
130,2,7:33.0,L. James makes free throw 2 of 2,,30,35
131,2,7:16.0,,T. Ross misses 2-pt jump shot from 20 ft,30,35
132,2,7:15.0,Defensive rebound by L. James,,30,35
133,2,7:05.0,J. Jones makes 3-pt jump shot from 24 ft (assist by J. Cunningham),,33,35
134,2,6:36.0,,C. Joseph misses 2-pt layup from 1 ft,33,35
135,2,6:34.0,,Offensive rebound by C. Joseph,33,35
136,2,6:32.0,,Turnover by C. Joseph (lost ball; steal by T. Thompson),33,35
137,2,6:32.0,Cleveland full timeout,,33,35
138,2,6:32.0,,L. Scola enters the game for P. Patterson,33,35
139,2,6:32.0,,D. Carroll enters the game for J. Johnson,33,35
140,2,6:19.0,J. Cunningham misses 2-pt jump shot from 3 ft,,33,35
141,2,6:18.0,Offensive rebound by T. Thompson,,33,35
142,2,6:11.0,J. Cunningham makes 3-pt jump shot from 23 ft (assist by L. James),,36,35
143,2,5:51.0,,T. Ross misses 3-pt jump shot from 25 ft,36,35
144,2,5:50.0,Defensive rebound by J. Cunningham,,36,35
145,2,5:42.0,Shooting foul by D. Carroll (drawn by L. James),,36,35
146,2,5:42.0,L. James makes free throw 1 of 2,,37,35
147,2,5:42.0,,K. Lowry enters the game for C. Joseph,37,35
148,2,5:42.0,L. James makes free throw 2 of 2,,38,35
149,2,5:25.0,,L. Scola misses 2-pt jump shot from 18 ft,38,35
150,2,5:25.0,Defensive rebound by L. James,,38,35
151,2,5:16.0,J. Jones makes 3-pt jump shot from 24 ft (assist by J. Smith),,41,35
152,2,5:09.0,,Toronto full timeout,41,35
153,2,5:09.0,,B. Biyombo enters the game for T. Ross,41,35
154,2,5:09.0,K. Love enters the game for J. Jones,,41,35
155,2,4:59.0,,K. Lowry makes 2-pt layup from 3 ft,41,37
156,2,4:40.0,J. Cunningham misses 3-pt jump shot from 22 ft,,41,37
157,2,4:40.0,,Defensive rebound by L. Scola,41,37
158,2,4:29.0,,Turnover by D. DeRozan (lost ball; steal by J. Smith),41,37
159,2,4:19.0,K. Love makes 3-pt jump shot from 23 ft (assist by T. Thompson),,44,37
160,2,3:47.0,,D. DeRozan makes 3-pt jump shot from 24 ft (assist by K. Lowry),44,40
161,2,3:33.0,T. Thompson misses 2-pt dunk at rim,,44,40
162,2,3:32.0,Offensive rebound by L. James,,44,40
163,2,3:30.0,Personal foul by K. Lowry (drawn by L. James),,44,40
164,2,3:30.0,M. Williams enters the game for J. Cunningham,,44,40
165,2,3:25.0,Turnover by M. Williams (lost ball),,44,40
166,2,3:24.0,Loose ball foul by M. Williams (drawn by K. Lowry),,44,40
167,2,3:02.0,,D. Carroll makes 2-pt hook shot from 7 ft,44,42
168,2,2:42.0,K. Love misses 3-pt jump shot from 25 ft,,44,42
169,2,2:41.0,,Defensive rebound by D. DeRozan,44,42
170,2,2:34.0,,Shooting foul by J. Smith (drawn by D. DeRozan),44,42
171,2,2:34.0,,D. DeRozan makes free throw 1 of 2,44,43
172,2,2:34.0,,D. DeRozan makes free throw 2 of 2,44,44
173,2,2:12.0,K. Love misses 2-pt jump shot from 14 ft,,44,44
174,2,2:11.0,,Defensive rebound by B. Biyombo,44,44
175,2,1:51.0,,Personal foul by L. James (drawn by K. Lowry),44,44
176,2,1:46.0,,D. DeRozan misses 2-pt jump shot from 11 ft,44,44
177,2,1:45.0,,Offensive rebound by Team,44,44
178,2,1:45.0,Loose ball foul by J. Smith (drawn by B. Biyombo),,44,44
179,2,1:45.0,,B. Biyombo misses free throw 1 of 2,44,44
180,2,1:45.0,,Offensive rebound by Team,44,44
181,2,1:45.0,R. Jefferson enters the game for J. Smith,,44,44
182,2,1:45.0,,B. Biyombo makes free throw 2 of 2,44,45
183,2,1:35.0,Turnover by K. Love (bad pass; steal by D. Carroll),,44,45
184,2,1:28.0,,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. Carroll),44,48
185,2,1:26.0,Cleveland full timeout,,44,48
186,2,1:26.0,,C. Joseph enters the game for D. DeRozan,44,48
187,2,1:14.0,L. James makes 2-pt jump shot from 5 ft,,46,48
188,2,1:06.0,Violation by K. Love (kicked ball),,46,48
189,2,0:51.0,,D. Carroll misses 3-pt jump shot from 24 ft,46,48
190,2,0:50.0,Defensive rebound by T. Thompson,,46,48
191,2,0:39.0,T. Thompson misses 2-pt hook shot from 4 ft,,46,48
192,2,0:37.0,,Defensive rebound by L. Scola,46,48
193,2,0:31.0,,D. Carroll misses 2-pt layup from 2 ft,46,48
194,2,0:31.0,,Offensive rebound by Team,46,48
195,2,0:31.0,Loose ball foul by K. Love (drawn by B. Biyombo),,46,48
196,2,0:31.0,,B. Biyombo misses free throw 1 of 2,46,48
197,2,0:31.0,,Offensive rebound by Team,46,48
198,2,0:31.0,J. Jones enters the game for K. Love,,46,48
199,2,0:31.0,,T. Ross enters the game for L. Scola,46,48
200,2,0:31.0,,B. Biyombo makes free throw 2 of 2,46,49
201,2,0:15.0,Shooting foul by D. Carroll (drawn by L. James),,46,49
202,2,0:15.0,L. James makes free throw 1 of 3,,47,49
203,2,0:15.0,L. James makes free throw 2 of 3,,48,49
204,2,0:15.0,L. James makes free throw 3 of 3,,49,49
205,2,0:10.0,,Toronto full timeout,49,49
206,2,0:10.0,,L. Scola enters the game for B. Biyombo,49,49
207,3,11:43.0,J. Smith makes 2-pt jump shot from 14 ft,,51,49
208,3,11:29.0,,D. DeRozan misses 2-pt jump shot from 20 ft,51,49
209,3,11:28.0,Defensive rebound by T. Thompson,,51,49
210,3,11:04.0,L. James misses 3-pt jump shot from 24 ft,,51,49
211,3,11:03.0,,Defensive rebound by B. Biyombo,51,49
212,3,10:53.0,,Shooting foul by T. Thompson (drawn by B. Biyombo),51,49
213,3,10:53.0,,B. Biyombo misses free throw 1 of 2,51,49
214,3,10:53.0,,Offensive rebound by Team,51,49
215,3,10:53.0,,B. Biyombo makes free throw 2 of 2,51,50
216,3,10:44.0,Def 3 sec tech foul by B. Biyombo,,51,50
217,3,10:44.0,L. James makes technical free throw,,52,50
218,3,10:39.0,Turnover by K. Love (bad pass; steal by K. Lowry),,52,50
219,3,10:33.0,,K. Lowry makes 2-pt layup at rim,52,52
220,3,10:16.0,J. Smith misses 2-pt jump shot from 6 ft,,52,52
221,3,10:15.0,Offensive rebound by K. Love,,52,52
222,3,10:13.0,K. Love makes 2-pt layup from 1 ft,,54,52
223,3,9:48.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by K. Lowry),54,55
224,3,9:29.0,K. Love makes 3-pt jump shot from 25 ft (assist by J. Smith),,57,55
225,3,9:04.0,,D. Carroll makes 3-pt jump shot from 22 ft (assist by K. Lowry),57,58
226,3,8:38.0,M. Williams makes 2-pt jump shot from 15 ft (assist by L. James),,59,58
227,3,8:12.0,,K. Lowry misses 3-pt jump shot from 24 ft,59,58
228,3,8:12.0,Defensive rebound by T. Thompson,,59,58
229,3,8:01.0,J. Smith makes 3-pt jump shot from 24 ft (assist by M. Williams),,62,58
230,3,7:45.0,,Shooting foul by J. Smith (drawn by D. DeRozan),62,58
231,3,7:45.0,,D. DeRozan makes free throw 1 of 2,62,59
232,3,7:45.0,,D. DeRozan makes free throw 2 of 2,62,60
233,3,7:33.0,K. Love makes 3-pt jump shot from 24 ft (assist by T. Thompson),,65,60
234,3,7:12.0,,D. DeRozan makes 2-pt layup from 2 ft,65,62
235,3,6:58.0,Shooting foul by L. Scola (drawn by K. Love),,65,62
236,3,6:58.0,K. Love makes free throw 1 of 2,,66,62
237,3,6:58.0,K. Love makes free throw 2 of 2,,67,62
238,3,6:46.0,,K. Lowry makes 2-pt jump shot from 5 ft,67,64
239,3,6:22.0,Turnover by L. James (bad pass; steal by L. Scola),,67,64
240,3,6:12.0,,D. DeRozan misses 2-pt jump shot from 16 ft,67,64
241,3,6:11.0,Defensive rebound by Team,,67,64
242,3,5:56.0,L. James makes 2-pt jump shot from 23 ft (assist by K. Love),,69,64
243,3,5:37.0,,Turnover by D. Carroll (step out of bounds),69,64
244,3,5:37.0,,Toronto full timeout,69,64
245,3,5:22.0,K. Love misses 2-pt jump shot from 14 ft,,69,64
246,3,5:22.0,,Defensive rebound by D. DeRozan,69,64
247,3,5:04.0,,D. DeRozan makes 2-pt dunk at rim,69,66
248,3,4:51.0,Personal block foul by K. Lowry (drawn by M. Williams),,69,66
249,3,4:51.0,,P. Patterson enters the game for L. Scola,69,66
250,3,4:42.0,Personal block foul by B. Biyombo (drawn by L. James),,69,66
251,3,4:42.0,J. Jones enters the game for K. Love,,69,66
252,3,4:31.0,L. James makes 2-pt jump shot from 13 ft,,71,66
253,3,4:13.0,Violation by T. Thompson (def goaltending),,71,66
254,3,4:13.0,,K. Lowry makes 2-pt layup from 2 ft,71,68
255,3,3:50.0,L. James misses 2-pt jump shot from 4 ft,,71,68
256,3,3:49.0,Offensive rebound by T. Thompson,,71,68
257,3,3:46.0,T. Thompson makes 2-pt dunk at rim,,73,68
258,3,3:19.0,,K. Lowry makes 2-pt jump shot from 23 ft,73,70
259,3,2:47.0,L. James misses 3-pt jump shot from 27 ft,,73,70
260,3,2:47.0,,Defensive rebound by B. Biyombo,73,70
261,3,2:47.0,,Turnover by B. Biyombo (step out of bounds),73,70
262,3,2:47.0,Cleveland full timeout,,73,70
263,3,2:47.0,,C. Joseph enters the game for D. DeRozan,73,70
264,3,2:47.0,R. Jefferson enters the game for L. James,,73,70
265,3,2:47.0,J. Cunningham enters the game for M. Williams,,73,70
266,3,2:39.0,J. Smith misses 2-pt jump shot from 22 ft,,73,70
267,3,2:38.0,,Defensive rebound by K. Lowry,73,70
268,3,2:33.0,,K. Lowry makes 2-pt layup at rim,73,72
269,3,2:33.0,,Shooting foul by J. Cunningham (drawn by K. Lowry),73,72
270,3,2:33.0,,K. Lowry misses free throw 1 of 1,73,72
271,3,2:18.0,,Offensive rebound by B. Biyombo,73,72
272,3,2:16.0,,B. Biyombo makes 2-pt layup from 3 ft,73,74
273,3,2:10.0,Turnover by J. Cunningham (lost ball; steal by K. Lowry),,73,74
274,3,2:09.0,,Personal foul by J. Jones (drawn by K. Lowry),73,74
275,3,1:53.0,,L. Scola enters the game for B. Biyombo,73,74
276,3,1:53.0,,T. Ross enters the game for D. Carroll,73,74
277,3,1:53.0,,C. Joseph makes 2-pt layup from 1 ft (assist by K. Lowry),73,76
278,3,1:53.0,,Shooting foul by J. Smith (drawn by C. Joseph),73,76
279,3,1:53.0,M. Williams enters the game for J. Smith,,73,76
280,3,1:53.0,,C. Joseph misses free throw 1 of 1,73,76
281,3,1:50.0,Defensive rebound by R. Jefferson,,73,76
282,3,1:40.0,R. Jefferson makes 2-pt layup from 2 ft (assist by M. Williams),,75,76
283,3,1:25.0,,C. Joseph makes 2-pt layup from 3 ft,75,78
284,3,1:10.0,J. Cunningham misses 2-pt layup at rim,,75,78
285,3,1:09.0,,Defensive rebound by L. Scola,75,78
286,3,1:04.0,,K. Lowry makes 2-pt layup from 1 ft,75,80
287,3,1:04.0,,Shooting foul by T. Thompson (drawn by K. Lowry),75,80
288,3,1:04.0,,K. Lowry misses free throw 1 of 1,75,80
289,3,1:00.0,Defensive rebound by Team,,75,80
290,3,0:44.0,M. Williams makes 2-pt layup from 2 ft,,77,80
291,3,0:24.0,,Turnover by P. Patterson (lost ball; steal by J. Cunningham),77,80
292,3,0:18.0,J. Cunningham misses 2-pt layup at rim (block by K. Lowry),,77,80
293,3,0:18.0,Offensive rebound by T. Thompson,,77,80
294,3,0:18.0,T. Thompson misses 2-pt layup from 2 ft,,77,80
295,3,0:18.0,,Defensive rebound by Team,77,80
296,3,0:14.0,,Toronto full timeout,77,80
297,3,0:02.0,,K. Lowry makes 2-pt layup from 4 ft,77,82
298,3,0:00.0,M. Williams makes 3-pt jump shot from 46 ft,,80,82
299,4,11:46.0,,D. DeRozan misses 2-pt jump shot from 7 ft,80,82
300,4,11:45.0,Defensive rebound by M. Williams,,80,82
301,4,11:35.0,R. Jefferson makes 2-pt dunk at rim (assist by M. Williams),,82,82
302,4,11:17.0,,P. Patterson misses 3-pt jump shot from 23 ft,82,82
303,4,11:17.0,Defensive rebound by K. Love,,82,82
304,4,11:01.0,,Violation by P. Patterson (kicked ball),82,82
305,4,10:53.0,Shooting foul by P. Patterson (drawn by K. Love),,82,82
306,4,10:53.0,K. Love misses free throw 1 of 2,,82,82
307,4,10:53.0,Offensive rebound by Team,,82,82
308,4,10:53.0,K. Love misses free throw 2 of 2,,82,82
309,4,10:52.0,,Defensive rebound by D. Carroll,82,82
310,4,10:36.0,,Offensive foul by C. Joseph (drawn by M. Williams),82,82
311,4,10:36.0,,Turnover by C. Joseph (offensive foul),82,82
312,4,10:19.0,A. Varejão misses 2-pt jump shot from 4 ft (block by D. Carroll),,82,82
313,4,10:18.0,,Defensive rebound by P. Patterson,82,82
314,4,10:04.0,,L. Scola misses 2-pt hook shot from 10 ft,82,82
315,4,10:04.0,Defensive rebound by L. James,,82,82
316,4,9:48.0,R. Jefferson misses 2-pt jump shot from 10 ft (block by D. DeRozan),,82,82
317,4,9:45.0,,Defensive rebound by L. Scola,82,82
318,4,9:26.0,,C. Joseph misses 3-pt jump shot from 25 ft,82,82
319,4,9:25.0,Defensive rebound by K. Love,,82,82
320,4,9:14.0,Personal foul by D. DeRozan (drawn by A. Varejão),,82,82
321,4,9:14.0,,B. Biyombo enters the game for L. Scola,82,82
322,4,8:58.0,M. Williams makes 2-pt jump shot from 18 ft,,84,82
323,4,8:38.0,,Offensive foul by D. Carroll (drawn by A. Varejão),84,82
324,4,8:38.0,,Turnover by D. Carroll (offensive foul),84,82
325,4,8:38.0,Official timeout,,84,82
326,4,8:38.0,,K. Lowry enters the game for C. Joseph,84,82
327,4,8:38.0,J. Smith enters the game for M. Williams,,84,82
328,4,8:18.0,L. James misses 2-pt jump shot from 19 ft,,84,82
329,4,8:17.0,,Defensive rebound by P. Patterson,84,82
330,4,8:08.0,,D. Carroll misses 3-pt jump shot from 24 ft,84,82
331,4,8:07.0,Defensive rebound by R. Jefferson,,84,82
332,4,7:57.0,K. Love misses 3-pt jump shot from 25 ft,,84,82
333,4,7:56.0,,Defensive rebound by B. Biyombo,84,82
334,4,7:45.0,,P. Patterson makes 3-pt jump shot from 25 ft (assist by D. DeRozan),84,85
335,4,7:29.0,L. James misses 2-pt layup from 3 ft,,84,85
336,4,7:28.0,,Defensive rebound by P. Patterson,84,85
337,4,7:22.0,,Shooting foul by A. Varejão (drawn by D. DeRozan),84,85
338,4,7:22.0,,D. DeRozan makes free throw 1 of 2,84,86
339,4,7:22.0,T. Thompson enters the game for A. Varejão,,84,86
340,4,7:22.0,,D. DeRozan misses free throw 2 of 2,84,86
341,4,7:20.0,Defensive rebound by K. Love,,84,86
342,4,7:06.0,L. James misses 3-pt jump shot from 24 ft,,84,86
343,4,7:06.0,,Defensive rebound by B. Biyombo,84,86
344,4,6:53.0,,D. DeRozan misses 2-pt jump shot from 17 ft,84,86
345,4,6:53.0,,Offensive rebound by Team,84,86
346,4,6:53.0,Loose ball foul by K. Love (drawn by B. Biyombo),,84,86
347,4,6:44.0,,Turnover by D. Carroll (lost ball),84,86
348,4,6:34.0,K. Love misses 3-pt jump shot from 26 ft,,84,86
349,4,6:33.0,,Defensive rebound by B. Biyombo,84,86
350,4,6:24.0,,D. DeRozan makes 2-pt layup from 2 ft,84,88
351,4,6:24.0,,Shooting foul by R. Jefferson (drawn by D. DeRozan),84,88
352,4,6:24.0,,D. DeRozan misses free throw 1 of 1,84,88
353,4,6:23.0,Defensive rebound by K. Love,,84,88
354,4,6:06.0,L. James misses 2-pt layup from 2 ft,,84,88
355,4,6:05.0,Offensive rebound by J. Smith,,84,88
356,4,6:00.0,J. Smith misses 3-pt jump shot from 25 ft,,84,88
357,4,5:59.0,,Defensive rebound by B. Biyombo,84,88
358,4,5:42.0,,K. Lowry makes 3-pt jump shot from 25 ft,84,91
359,4,5:38.0,Cleveland full timeout,,84,91
360,4,5:38.0,M. Williams enters the game for R. Jefferson,,84,91
361,4,5:18.0,J. Smith misses 2-pt jump shot from 20 ft,,84,91
362,4,5:17.0,,Defensive rebound by D. Carroll,84,91
363,4,5:09.0,,P. Patterson misses 3-pt jump shot from 22 ft,84,91
364,4,5:08.0,Defensive rebound by Team,,84,91
365,4,4:57.0,Shooting foul by B. Biyombo (drawn by L. James),,84,91
366,4,4:57.0,L. James misses free throw 1 of 2,,84,91
367,4,4:57.0,Offensive rebound by Team,,84,91
368,4,4:57.0,L. James makes free throw 2 of 2,,85,91
369,4,4:34.0,,P. Patterson misses 3-pt jump shot from 22 ft,85,91
370,4,4:33.0,Defensive rebound by T. Thompson,,85,91
371,4,4:25.0,M. Williams misses 3-pt jump shot from 24 ft,,85,91
372,4,4:24.0,,Defensive rebound by P. Patterson,85,91
373,4,4:14.0,,Personal foul by K. Love (drawn by K. Lowry),85,91
374,4,3:59.0,,D. DeRozan misses 2-pt jump shot from 6 ft,85,91
375,4,3:58.0,Defensive rebound by T. Thompson,,85,91
376,4,3:43.0,T. Thompson misses 2-pt hook shot from 7 ft,,85,91
377,4,3:42.0,,Defensive rebound by D. Carroll,85,91
378,4,3:38.0,,K. Lowry makes 2-pt layup at rim,85,93
379,4,3:38.0,,Shooting foul by T. Thompson (drawn by K. Lowry),85,93
380,4,3:38.0,,K. Lowry makes free throw 1 of 1,85,94
381,4,3:27.0,Personal foul by D. DeRozan (drawn by J. Smith),,85,94
382,4,3:15.0,M. Williams makes 2-pt jump shot from 8 ft,,87,94
383,4,3:12.0,Violation by Team (delay of game),,87,94
384,4,3:00.0,,Turnover by P. Patterson (bad pass; steal by J. Smith),87,94
385,4,2:52.0,Shooting foul by D. Carroll (drawn by L. James),,87,94
386,4,2:52.0,Official timeout,,87,94
387,4,2:52.0,L. James makes free throw 1 of 2,,88,94
388,4,2:52.0,L. James makes free throw 2 of 2,,89,94
389,4,2:30.0,,K. Lowry misses 2-pt layup from 3 ft,89,94
390,4,2:29.0,,Offensive rebound by B. Biyombo,89,94
391,4,2:29.0,,B. Biyombo makes 2-pt layup from 1 ft,89,96
392,4,2:29.0,,Shooting foul by K. Love (drawn by B. Biyombo),89,96
393,4,2:29.0,J. Jones enters the game for T. Thompson,,89,96
394,4,2:29.0,,B. Biyombo misses free throw 1 of 1,89,96
395,4,2:27.0,Defensive rebound by J. Smith,,89,96
