,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
133,2,9:22.0,T. Ennis misses 2-pt layup from 2 ft (block by J. Jerebko),,27,40
134,2,9:21.0,,Defensive rebound by J. Jerebko,27,40
135,2,9:18.0,,A. Bradley makes 2-pt layup at rim (assist by J. Jerebko),27,42
136,2,9:09.0,Milwaukee full timeout,,27,42
137,2,8:59.0,M. Carter-Williams makes 2-pt layup from 2 ft,,29,42
138,2,8:44.0,,J. Jerebko misses 3-pt jump shot from 24 ft,29,42
139,2,8:43.0,Defensive rebound by G. Monroe,,29,42
140,2,8:35.0,Personal foul by M. Smart (drawn by R. Vaughn),,29,42
141,2,8:30.0,Personal foul by T. Zeller (drawn by G. Monroe),,29,42
142,2,8:22.0,R. Vaughn misses 2-pt jump shot from 5 ft (block by T. Zeller),,29,42
143,2,8:21.0,,Defensive rebound by Team,29,42
144,2,8:08.0,,Shooting foul by J. O'Bryant (drawn by E. Turner),29,42
145,2,8:08.0,,E. Turner makes free throw 1 of 2,29,43
146,2,8:08.0,,E. Turner makes free throw 2 of 2,29,44
147,2,7:59.0,M. Carter-Williams misses 2-pt jump shot from 16 ft,,29,44
148,2,7:58.0,,Defensive rebound by Team,29,44
149,2,7:58.0,Loose ball foul by J. O'Bryant (drawn by J. Jerebko),,29,44
150,2,7:58.0,,J. Jerebko makes free throw 1 of 2,29,45
151,2,7:58.0,S. Novak enters the game for J. O'Bryant,,29,45
152,2,7:58.0,,J. Jerebko makes free throw 2 of 2,29,46
153,2,7:45.0,R. Vaughn makes 2-pt layup at rim (assist by G. Monroe),,31,46
154,2,7:36.0,,T. Zeller misses 2-pt layup from 1 ft,31,46
155,2,7:35.0,Defensive rebound by S. Novak,,31,46
156,2,7:29.0,S. Novak misses 3-pt jump shot from 26 ft,,31,46
157,2,7:28.0,,Defensive rebound by E. Turner,31,46
158,2,7:22.0,,T. Zeller makes 2-pt layup at rim (assist by E. Turner),31,48
159,2,7:08.0,T. Ennis makes 2-pt layup from 2 ft,,33,48
160,2,6:52.0,,Turnover by T. Zeller (lost ball; steal by T. Ennis),33,48
161,2,6:38.0,R. Vaughn makes 3-pt jump shot from 23 ft (assist by T. Ennis),,36,48
162,2,6:18.0,,J. Jerebko misses 3-pt jump shot from 24 ft,36,48
163,2,6:17.0,Defensive rebound by M. Carter-Williams,,36,48
164,2,6:11.0,M. Carter-Williams makes 2-pt jump shot from 7 ft,,38,48
165,2,6:11.0,,Boston full timeout,38,48
166,2,6:11.0,,I. Thomas enters the game for M. Smart,38,48
167,2,6:11.0,K. Middleton enters the game for T. Ennis,,38,48
168,2,6:01.0,,Turnover by E. Turner (bad pass; steal by K. Middleton),38,48
169,2,5:56.0,R. Vaughn misses 3-pt jump shot from 25 ft,,38,48
170,2,5:55.0,,Defensive rebound by A. Bradley,38,48
171,2,5:48.0,,A. Bradley misses 3-pt jump shot from 24 ft,38,48
172,2,5:47.0,Defensive rebound by M. Carter-Williams,,38,48
173,2,5:36.0,Offensive foul by M. Carter-Williams (drawn by I. Thomas),,38,48
174,2,5:36.0,Turnover by M. Carter-Williams (offensive foul),,38,48
175,2,5:36.0,,J. Sullinger enters the game for T. Zeller,38,48
176,2,5:28.0,,Turnover by J. Sullinger (dbl dribble),38,48
177,2,5:22.0,Shooting foul by E. Turner (drawn by K. Middleton),,38,48
178,2,5:22.0,K. Middleton makes free throw 1 of 2,,39,48
179,2,5:22.0,,J. Crowder enters the game for J. Jerebko,39,48
180,2,5:22.0,K. Middleton makes free throw 2 of 2,,40,48
181,2,5:09.0,,J. Crowder misses 2-pt jump shot from 3 ft,40,48
182,2,5:08.0,Defensive rebound by K. Middleton,,40,48
183,2,4:59.0,S. Novak misses 3-pt jump shot from 25 ft,,40,48
184,2,4:58.0,,Defensive rebound by J. Crowder,40,48
185,2,4:53.0,,I. Thomas makes 2-pt layup from 1 ft,40,50
186,2,4:53.0,,Shooting foul by G. Monroe (drawn by I. Thomas),40,50
187,2,4:53.0,M. Plumlee enters the game for G. Monroe,,40,50
188,2,4:53.0,J. Parker enters the game for S. Novak,,40,50
189,2,4:53.0,,A. Johnson enters the game for E. Turner,40,50
190,2,4:53.0,,I. Thomas misses free throw 1 of 1,40,50
191,2,4:53.0,Defensive rebound by J. Parker,,40,50
192,2,4:37.0,Personal foul by J. Crowder (drawn by M. Carter-Williams),,40,50
193,2,4:37.0,M. Carter-Williams makes free throw 1 of 2,,41,50
194,2,4:37.0,M. Carter-Williams makes free throw 2 of 2,,42,50
195,2,4:24.0,,Turnover by A. Bradley (lost ball; steal by R. Vaughn),42,50
196,2,4:18.0,M. Carter-Williams makes 2-pt layup from 1 ft,,44,50
197,2,4:07.0,,J. Sullinger misses 2-pt jump shot from 20 ft,44,50
198,2,4:06.0,Defensive rebound by J. Parker,,44,50
199,2,3:58.0,Shooting foul by A. Johnson (drawn by M. Plumlee),,44,50
200,2,3:58.0,M. Plumlee misses free throw 1 of 2,,44,50
201,2,3:58.0,Offensive rebound by Team,,44,50
202,2,3:58.0,M. Plumlee makes free throw 2 of 2,,45,50
203,2,3:43.0,,I. Thomas misses 2-pt jump shot from 6 ft,45,50
204,2,3:42.0,,Offensive rebound by J. Sullinger,45,50
205,2,3:42.0,,Shooting foul by M. Carter-Williams (drawn by J. Sullinger),45,50
206,2,3:42.0,,J. Sullinger makes free throw 1 of 2,45,51
207,2,3:42.0,G. Antetokounmpo enters the game for R. Vaughn,,45,51
208,2,3:42.0,,J. Sullinger makes free throw 2 of 2,45,52
209,2,3:29.0,Turnover by K. Middleton (bad pass; steal by A. Johnson),,45,52
210,2,3:21.0,Offensive charge foul by J. Crowder (drawn by K. Middleton),,45,52
211,2,3:21.0,,Turnover by J. Crowder (offensive foul),45,52
212,2,3:07.0,M. Carter-Williams misses 2-pt jump shot from 11 ft,,45,52
213,2,3:06.0,,Defensive rebound by J. Sullinger,45,52
214,2,3:00.0,,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),45,54
215,2,2:39.0,K. Middleton makes 2-pt layup from 1 ft,,47,54
216,2,2:39.0,Shooting foul by I. Thomas (drawn by K. Middleton),,47,54
217,2,2:39.0,Official timeout,,47,54
218,2,2:39.0,,E. Turner enters the game for J. Crowder,47,54
219,2,2:39.0,K. Middleton makes free throw 1 of 1,,48,54
220,2,2:22.0,,J. Sullinger makes 2-pt hook shot from 7 ft,48,56
221,2,2:06.0,G. Antetokounmpo misses 2-pt hook shot from 1 ft,,48,56
222,2,2:05.0,Offensive rebound by G. Antetokounmpo,,48,56
223,2,2:05.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,48,56
224,2,2:04.0,,Defensive rebound by J. Sullinger,48,56
225,2,1:51.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by I. Thomas),48,58
226,2,1:29.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,48,58
227,2,1:28.0,,Defensive rebound by A. Bradley,48,58
228,2,1:21.0,,Turnover by E. Turner (bad pass; steal by K. Middleton),48,58
229,2,1:14.0,Shooting foul by E. Turner (drawn by G. Antetokounmpo),,48,58
230,2,1:14.0,G. Antetokounmpo misses free throw 1 of 2,,48,58
231,2,1:14.0,Offensive rebound by Team,,48,58
232,2,1:14.0,G. Antetokounmpo makes free throw 2 of 2,,49,58
233,2,0:58.0,,J. Sullinger misses 2-pt jump shot from 3 ft (block by M. Plumlee),49,58
234,2,0:57.0,Defensive rebound by M. Plumlee,,49,58
235,2,0:49.0,M. Carter-Williams misses 2-pt jump shot from 16 ft,,49,58
236,2,0:48.0,,Defensive rebound by A. Johnson,49,58
237,2,0:32.0,,A. Johnson makes 2-pt layup at rim (assist by E. Turner),49,60
238,2,0:22.0,J. Parker makes 2-pt layup at rim (assist by G. Antetokounmpo),,51,60
239,2,0:22.0,Shooting foul by A. Johnson (drawn by J. Parker),,51,60
240,2,0:22.0,R. Vaughn enters the game for G. Antetokounmpo,,51,60
241,2,0:22.0,J. Parker makes free throw 1 of 1,,52,60
242,2,0:03.0,,I. Thomas makes 2-pt layup from 1 ft,52,62
243,2,0:02.0,Turnover by M. Plumlee (bad pass; steal by E. Turner),,52,62
244,2,0:01.0,,I. Thomas misses 2-pt layup from 1 ft,52,62
245,2,0:00.0,,Offensive rebound by Team,52,62
246,3,11:45.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,54,62
247,3,11:31.0,,A. Bradley misses 2-pt jump shot from 16 ft,54,62
248,3,11:30.0,Defensive rebound by J. Parker,,54,62
249,3,11:19.0,J. Parker misses 2-pt jump shot from 9 ft,,54,62
250,3,11:18.0,,Defensive rebound by J. Crowder,54,62
251,3,11:10.0,,I. Thomas makes 2-pt jump shot from 8 ft,54,64
252,3,11:01.0,Personal foul by J. Crowder (drawn by G. Antetokounmpo),,54,64
253,3,10:47.0,Turnover by G. Antetokounmpo (lost ball; steal by A. Bradley),,54,64
254,3,10:42.0,,A. Bradley makes 2-pt layup from 1 ft,54,66
255,3,10:32.0,Shooting foul by A. Johnson (drawn by J. Parker),,54,66
256,3,10:32.0,J. Parker makes free throw 1 of 2,,55,66
257,3,10:32.0,J. Parker misses free throw 2 of 2,,55,66
258,3,10:32.0,,Defensive rebound by J. Crowder,55,66
259,3,10:17.0,,J. Crowder makes 3-pt jump shot from 24 ft,55,69
260,3,10:03.0,K. Middleton misses 3-pt jump shot from 26 ft,,55,69
261,3,10:02.0,,Defensive rebound by J. Sullinger,55,69
262,3,9:49.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by I. Thomas),55,71
263,3,9:20.0,O. Mayo misses 3-pt jump shot from 23 ft,,55,71
264,3,9:19.0,,Defensive rebound by J. Crowder,55,71
265,3,9:08.0,,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),55,73
266,3,9:08.0,Milwaukee full timeout,,55,73
267,3,9:08.0,M. Carter-Williams enters the game for J. Parker,,55,73
268,3,9:08.0,S. Novak enters the game for M. Plumlee,,55,73
269,3,9:08.0,G. Monroe enters the game for O. Mayo,,55,73
270,3,8:45.0,Shooting foul by J. Crowder (drawn by G. Monroe),,55,73
271,3,8:45.0,G. Monroe misses free throw 1 of 2,,55,73
272,3,8:45.0,Offensive rebound by Team,,55,73
273,3,8:45.0,,Technical foul by J. Crowder,55,73
274,3,8:45.0,,M. Smart enters the game for J. Crowder,55,73
275,3,8:45.0,,E. Turner enters the game for A. Johnson,55,73
276,3,8:45.0,K. Middleton makes technical free throw,,56,73
277,3,8:45.0,G. Monroe makes free throw 2 of 2,,57,73
278,3,8:22.0,,I. Thomas misses 3-pt jump shot from 25 ft,57,73
279,3,8:21.0,Defensive rebound by Team,,57,73
280,3,8:04.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,59,73
281,3,7:49.0,,I. Thomas misses 2-pt layup from 1 ft (block by G. Antetokounmpo),59,73
282,3,7:49.0,,Offensive rebound by Team,59,73
283,3,7:41.0,,M. Smart misses 2-pt layup from 1 ft (block by G. Antetokounmpo),59,73
284,3,7:40.0,Defensive rebound by G. Antetokounmpo,,59,73
285,3,7:36.0,K. Middleton makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,61,73
286,3,7:14.0,,I. Thomas misses 3-pt jump shot from 24 ft,61,73
287,3,7:14.0,Defensive rebound by G. Antetokounmpo,,61,73
288,3,7:01.0,K. Middleton makes 2-pt jump shot from 7 ft,,63,73
289,3,7:00.0,,Boston full timeout,63,73
290,3,6:47.0,,Shooting block foul by G. Antetokounmpo (drawn by A. Bradley),63,73
291,3,6:47.0,Technical foul by G. Antetokounmpo,,63,73
292,3,6:47.0,,I. Thomas makes technical free throw,63,74
293,3,6:47.0,,A. Bradley makes free throw 1 of 2,63,75
294,3,6:47.0,,A. Bradley makes free throw 2 of 2,63,76
295,3,6:33.0,M. Carter-Williams makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,65,76
296,3,6:18.0,,Shooting foul by G. Monroe (drawn by M. Smart),65,76
297,3,6:18.0,,M. Smart makes free throw 1 of 2,65,77
298,3,6:18.0,,M. Smart makes free throw 2 of 2,65,78
299,3,6:04.0,Personal foul by M. Smart (drawn by K. Middleton),,65,78
300,3,5:58.0,Turnover by K. Middleton (bad pass; steal by E. Turner),,65,78
301,3,5:55.0,,Personal foul by K. Middleton (drawn by E. Turner),65,78
302,3,5:55.0,,J. Jerebko enters the game for M. Smart,65,78
303,3,5:48.0,,Personal foul by M. Carter-Williams (drawn by I. Thomas),65,78
304,3,5:45.0,,Personal foul by M. Carter-Williams (drawn by I. Thomas),65,78
305,3,5:45.0,,I. Thomas makes free throw 1 of 2,65,79
306,3,5:45.0,,I. Thomas makes free throw 2 of 2,65,80
307,3,5:35.0,M. Carter-Williams misses 2-pt jump shot from 9 ft,,65,80
308,3,5:34.0,,Defensive rebound by E. Turner,65,80
309,3,5:26.0,,J. Sullinger makes 2-pt layup from 1 ft (assist by E. Turner),65,82
310,3,5:09.0,Personal foul by J. Jerebko (drawn by G. Antetokounmpo),,65,82
311,3,5:09.0,G. Antetokounmpo misses free throw 1 of 2,,65,82
312,3,5:09.0,Offensive rebound by Team,,65,82
313,3,5:09.0,J. Parker enters the game for S. Novak,,65,82
314,3,5:09.0,G. Antetokounmpo misses free throw 2 of 2,,65,82
315,3,5:09.0,,Defensive rebound by Team,65,82
316,3,4:46.0,,E. Turner misses 3-pt jump shot from 25 ft,65,82
317,3,4:44.0,Defensive rebound by K. Middleton,,65,82
318,3,4:38.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Carter-Williams),,67,82
319,3,4:23.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by J. Jerebko),67,85
320,3,4:09.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,69,85
321,3,3:48.0,,I. Thomas misses 3-pt jump shot from 24 ft,69,85
322,3,3:47.0,Defensive rebound by K. Middleton,,69,85
323,3,3:39.0,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,71,85
324,3,3:13.0,,I. Thomas makes 2-pt jump shot from 19 ft,71,87
325,3,2:54.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,71,87
326,3,2:53.0,,Defensive rebound by Team,71,87
327,3,2:53.0,,R. Hunter enters the game for A. Bradley,71,87
328,3,2:53.0,O. Mayo enters the game for M. Carter-Williams,,71,87
329,3,2:41.0,,J. Jerebko misses 2-pt dunk at rim (block by G. Monroe),71,87
330,3,2:40.0,Defensive rebound by Team,,71,87
331,3,2:31.0,J. Parker misses 2-pt jump shot from 9 ft,,71,87
332,3,2:30.0,,Defensive rebound by J. Sullinger,71,87
333,3,2:29.0,,Personal foul by J. Parker (drawn by I. Thomas),71,87
334,3,2:29.0,,I. Thomas misses free throw 1 of 2,71,87
335,3,2:29.0,,Offensive rebound by Team,71,87
336,3,2:29.0,,A. Johnson enters the game for J. Sullinger,71,87
337,3,2:29.0,,I. Thomas makes free throw 2 of 2,71,88
338,3,2:09.0,Milwaukee full timeout,,71,88
339,3,2:07.0,Turnover by O. Mayo (bad pass; steal by I. Thomas),,71,88
340,3,2:01.0,,R. Hunter misses 3-pt jump shot from 24 ft,71,88
341,3,2:00.0,Defensive rebound by G. Monroe,,71,88
342,3,1:45.0,K. Middleton misses 2-pt layup from 1 ft (block by A. Johnson),,71,88
343,3,1:44.0,,Defensive rebound by E. Turner,71,88
344,3,1:31.0,,Shooting foul by J. Parker (drawn by A. Johnson),71,88
345,3,1:31.0,,A. Johnson misses free throw 1 of 2,71,88
346,3,1:31.0,,Offensive rebound by Team,71,88
347,3,1:31.0,,A. Johnson misses free throw 2 of 2,71,88
348,3,1:31.0,Defensive rebound by Team,,71,88
349,3,1:13.0,J. Parker makes 2-pt dunk at rim (assist by G. Monroe),,73,88
350,3,0:56.0,,I. Thomas misses 3-pt jump shot from 25 ft,73,88
351,3,0:55.0,Defensive rebound by Team,,73,88
352,3,0:38.0,G. Monroe misses 2-pt hook shot from 6 ft,,73,88
353,3,0:37.0,,Defensive rebound by E. Turner,73,88
354,3,0:30.0,,E. Turner misses 2-pt layup at rim (block by G. Antetokounmpo),73,88
355,3,0:29.0,,Offensive rebound by J. Jerebko,73,88
356,3,0:21.0,,J. Sullinger enters the game for A. Johnson,73,88
357,3,0:14.0,,J. Sullinger misses 2-pt hook shot from 5 ft,73,88
358,3,0:13.0,,Offensive rebound by J. Sullinger,73,88
359,3,0:12.0,,J. Sullinger misses 2-pt jump shot from 3 ft,73,88
360,3,0:11.0,Defensive rebound by K. Middleton,,73,88
361,3,0:01.0,K. Middleton misses 2-pt jump shot from 7 ft,,73,88
362,3,0:01.0,,Defensive rebound by J. Sullinger,73,88
363,4,11:50.0,,E. Turner misses 2-pt layup at rim,73,88
364,4,11:49.0,Defensive rebound by G. Monroe,,73,88
365,4,11:38.0,G. Monroe makes 2-pt jump shot from 4 ft,,75,88
366,4,11:38.0,Shooting foul by E. Turner (drawn by G. Monroe),,75,88
367,4,11:38.0,G. Monroe makes free throw 1 of 1,,76,88
368,4,11:21.0,,A. Johnson misses 2-pt jump shot from 7 ft (block by G. Monroe),76,88
369,4,11:20.0,Defensive rebound by R. Vaughn,,76,88
370,4,11:12.0,,M. Smart enters the game for R. Hunter,76,88
371,4,10:59.0,O. Mayo makes 3-pt jump shot from 26 ft (assist by G. Monroe),,79,88
372,4,10:40.0,,A. Bradley misses 3-pt jump shot from 22 ft,79,88
373,4,10:39.0,,Offensive rebound by A. Bradley,79,88
374,4,10:37.0,,A. Bradley makes 2-pt layup from 1 ft,79,90
375,4,10:14.0,R. Vaughn misses 2-pt jump shot from 9 ft,,79,90
376,4,10:13.0,Offensive rebound by J. Parker,,79,90
377,4,10:12.0,Shooting foul by J. Jerebko (drawn by J. Parker),,79,90
378,4,10:12.0,J. Parker makes free throw 1 of 2,,80,90
379,4,10:12.0,J. Parker makes free throw 2 of 2,,81,90
380,4,9:55.0,,E. Turner makes 2-pt jump shot from 14 ft,81,92
