,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
27,1,8:35.0,B. Knight makes free throw 1 of 3,,5,5
28,1,8:35.0,B. Knight makes free throw 2 of 3,,6,5
29,1,8:35.0,B. Knight makes free throw 3 of 3,,7,5
30,1,8:10.0,,C. Paul makes 2-pt jump shot from 19 ft,7,7
31,1,8:00.0,M. Morris misses 3-pt jump shot from 25 ft,,7,7
32,1,7:59.0,,Defensive rebound by B. Griffin,7,7
33,1,7:47.0,,D. Jordan makes 2-pt hook shot from 8 ft (assist by C. Paul),7,9
34,1,7:38.0,Turnover by E. Bledsoe (lost ball),,7,9
35,1,7:38.0,Violation by E. Bledsoe (kicked ball),,7,9
36,1,7:19.0,,J. Redick misses 3-pt jump shot from 27 ft,7,9
37,1,7:19.0,,Offensive rebound by B. Griffin,7,9
38,1,7:09.0,,C. Paul makes 2-pt layup from 2 ft (assist by L. Stephenson),7,11
39,1,6:56.0,Turnover by M. Morris (bad pass; steal by C. Paul),,7,11
40,1,6:50.0,,C. Paul misses 2-pt jump shot from 17 ft,7,11
41,1,6:46.0,Defensive rebound by P. Tucker,,7,11
42,1,6:34.0,E. Bledsoe misses 2-pt jump shot from 13 ft,,7,11
43,1,6:32.0,Offensive rebound by T. Chandler,,7,11
44,1,6:25.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by T. Chandler),,9,11
45,1,6:08.0,,Turnover by C. Paul (bad pass; steal by E. Bledsoe),9,11
46,1,6:02.0,B. Knight makes 2-pt layup from 1 ft (assist by P. Tucker),,11,11
47,1,5:54.0,,J. Redick misses 3-pt jump shot from 24 ft,11,11
48,1,5:52.0,Defensive rebound by E. Bledsoe,,11,11
49,1,5:45.0,,LA Clippers full timeout,11,11
50,1,5:39.0,B. Knight misses 3-pt jump shot from 22 ft,,11,11
51,1,5:39.0,,Defensive rebound by B. Griffin,11,11
52,1,5:25.0,,B. Griffin makes 2-pt hook shot from 8 ft,11,13
53,1,5:10.0,M. Morris misses 3-pt jump shot from 25 ft,,11,13
54,1,5:09.0,,Defensive rebound by C. Paul,11,13
55,1,5:00.0,,C. Paul misses 2-pt jump shot from 13 ft,11,13
56,1,4:59.0,,Offensive rebound by L. Stephenson,11,13
57,1,4:56.0,,L. Stephenson makes 2-pt dunk at rim,11,15
58,1,4:35.0,Shooting foul by D. Jordan (drawn by E. Bledsoe),,11,15
59,1,4:35.0,E. Bledsoe misses free throw 1 of 2,,11,15
60,1,4:35.0,Offensive rebound by Team,,11,15
61,1,4:35.0,,P. Pierce enters the game for L. Stephenson,11,15
62,1,4:35.0,E. Bledsoe makes free throw 2 of 2,,12,15
63,1,4:25.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),12,18
64,1,4:11.0,M. Morris makes 2-pt layup from 2 ft (assist by B. Knight),,14,18
65,1,4:05.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),14,20
66,1,3:47.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,14,20
67,1,3:47.0,,Defensive rebound by C. Paul,14,20
68,1,3:37.0,,J. Redick misses 3-pt jump shot from 26 ft,14,20
69,1,3:36.0,Defensive rebound by M. Morris,,14,20
70,1,3:30.0,T. Chandler makes 2-pt dunk at rim (assist by B. Knight),,16,20
71,1,3:11.0,,Personal foul by E. Bledsoe (drawn by C. Paul),16,20
72,1,3:11.0,,J. Smith enters the game for D. Jordan,16,20
73,1,3:11.0,R. Price enters the game for E. Bledsoe,,16,20
74,1,3:11.0,T. Warren enters the game for P. Tucker,,16,20
75,1,3:11.0,A. Len enters the game for T. Chandler,,16,20
76,1,3:00.0,,C. Paul misses 2-pt jump shot from 19 ft,16,20
77,1,2:59.0,Defensive rebound by A. Len,,16,20
78,1,2:49.0,M. Morris misses 3-pt jump shot from 26 ft,,16,20
79,1,2:49.0,,Defensive rebound by J. Smith,16,20
80,1,2:40.0,,J. Redick misses 3-pt jump shot from 26 ft,16,20
81,1,2:39.0,Defensive rebound by R. Price,,16,20
82,1,2:28.0,T. Warren makes 2-pt layup from 3 ft (assist by B. Knight),,18,20
83,1,2:08.0,,P. Pierce makes 2-pt jump shot from 17 ft (assist by J. Redick),18,22
84,1,2:02.0,Phoenix full timeout,,18,22
85,1,2:02.0,J. Leuer enters the game for M. Morris,,18,22
86,1,2:02.0,,J. Crawford enters the game for J. Redick,18,22
87,1,2:02.0,,A. Rivers enters the game for C. Paul,18,22
88,1,1:50.0,A. Len misses 2-pt hook shot from 5 ft,,18,22
89,1,1:48.0,,Defensive rebound by J. Smith,18,22
90,1,1:26.0,,P. Pierce misses 3-pt jump shot from 24 ft,18,22
91,1,1:25.0,Defensive rebound by R. Price,,18,22
92,1,1:07.0,J. Leuer makes 2-pt jump shot from 17 ft (assist by R. Price),,20,22
93,1,0:51.0,,J. Smith misses 3-pt jump shot from 27 ft,20,22
94,1,0:51.0,Defensive rebound by A. Len,,20,22
95,1,0:38.0,B. Knight misses 3-pt jump shot from 26 ft,,20,22
96,1,0:37.0,,Defensive rebound by B. Griffin,20,22
97,1,0:31.0,,B. Griffin misses 2-pt layup from 2 ft,20,22
98,1,0:27.0,Defensive rebound by A. Len,,20,22
99,1,0:24.0,R. Price makes 3-pt jump shot from 24 ft (assist by B. Knight),,23,22
100,1,0:02.0,,P. Pierce misses 3-pt jump shot from 22 ft,23,22
101,1,0:01.0,Defensive rebound by J. Leuer,,23,22
102,1,0:00.0,J. Leuer misses 3-pt jump shot from 54 ft,,23,22
103,1,0:00.0,Offensive rebound by Team,,23,22
104,2,11:36.0,R. Price makes 3-pt jump shot from 23 ft (assist by T. Warren),,26,22
105,2,11:18.0,,A. Rivers misses 2-pt jump shot from 14 ft,26,22
106,2,11:18.0,Defensive rebound by S. Weems,,26,22
107,2,11:10.0,R. Price misses 3-pt jump shot from 28 ft,,26,22
108,2,11:10.0,,Defensive rebound by P. Pierce,26,22
109,2,10:58.0,,Shooting foul by R. Price (drawn by J. Crawford),26,22
110,2,10:58.0,,J. Crawford makes free throw 1 of 2,26,23
111,2,10:58.0,,J. Crawford makes free throw 2 of 2,26,24
112,2,10:47.0,Shooting foul by P. Pierce (drawn by A. Len),,26,24
113,2,10:47.0,A. Len makes free throw 1 of 2,,27,24
114,2,10:47.0,A. Len makes free throw 2 of 2,,28,24
115,2,10:30.0,,A. Rivers misses 3-pt jump shot from 23 ft,28,24
116,2,10:29.0,Defensive rebound by S. Weems,,28,24
117,2,10:17.0,S. Weems misses 2-pt jump shot from 5 ft,,28,24
118,2,10:16.0,Offensive rebound by T. Warren,,28,24
119,2,10:13.0,T. Warren makes 2-pt layup from 2 ft,,30,24
120,2,9:59.0,,P. Pierce misses 3-pt jump shot from 25 ft,30,24
121,2,9:58.0,Defensive rebound by A. Len,,30,24
122,2,9:46.0,R. Price misses 3-pt jump shot from 27 ft,,30,24
123,2,9:45.0,Offensive rebound by J. Leuer,,30,24
124,2,9:41.0,J. Leuer makes 2-pt layup from 2 ft,,32,24
125,2,9:27.0,,Shooting foul by A. Len (drawn by J. Smith),32,24
126,2,9:27.0,,J. Smith misses free throw 1 of 2,32,24
127,2,9:27.0,,Offensive rebound by Team,32,24
128,2,9:27.0,,J. Smith makes free throw 2 of 2,32,25
129,2,9:10.0,Turnover by A. Len (traveling),,32,25
130,2,8:54.0,,J. Smith misses 2-pt jump shot from 7 ft,32,25
131,2,8:54.0,Defensive rebound by Team,,32,25
132,2,8:54.0,,Loose ball foul by J. Smith (drawn by A. Len),32,25
133,2,8:54.0,Official timeout,,32,25
134,2,8:41.0,Phoenix full timeout,,32,25
135,2,8:29.0,A. Len misses 2-pt jump shot from 18 ft,,32,25
136,2,8:28.0,,Defensive rebound by J. Crawford,32,25
137,2,8:16.0,,W. Johnson makes 2-pt jump shot from 6 ft,32,27
138,2,8:16.0,,Shooting foul by T. Warren (drawn by W. Johnson),32,27
139,2,8:16.0,,D. Jordan enters the game for J. Smith,32,27
140,2,8:16.0,E. Bledsoe enters the game for R. Price,,32,27
141,2,8:16.0,T. Chandler enters the game for A. Len,,32,27
142,2,8:16.0,,W. Johnson makes free throw 1 of 1,32,28
143,2,8:02.0,T. Warren misses 2-pt jump shot from 7 ft,,32,28
144,2,8:01.0,,Defensive rebound by P. Pierce,32,28
145,2,7:59.0,,Turnover by P. Pierce (bad pass; steal by J. Leuer),32,28
146,2,7:53.0,T. Warren misses 2-pt layup from 2 ft,,32,28
147,2,7:50.0,,Defensive rebound by P. Pierce,32,28
148,2,7:46.0,,W. Johnson makes 2-pt layup from 3 ft (assist by J. Crawford),32,30
149,2,7:40.0,Turnover by E. Bledsoe (bad pass),,32,30
150,2,7:20.0,,D. Jordan makes 2-pt hook shot from 2 ft (assist by P. Pierce),32,32
151,2,7:09.0,S. Weems misses 2-pt jump shot from 14 ft,,32,32
152,2,7:09.0,,Defensive rebound by D. Jordan,32,32
153,2,7:06.0,,Shooting foul by J. Leuer (drawn by J. Crawford),32,32
154,2,7:06.0,,J. Crawford makes free throw 1 of 2,32,33
155,2,7:06.0,M. Morris enters the game for J. Leuer,,32,33
156,2,7:06.0,,J. Crawford makes free throw 2 of 2,32,34
157,2,6:52.0,Turnover by S. Weems (bad pass; steal by D. Jordan),,32,34
158,2,6:49.0,,A. Rivers makes 2-pt layup from 2 ft (assist by J. Crawford),32,36
159,2,6:49.0,,Shooting foul by E. Bledsoe (drawn by A. Rivers),32,36
160,2,6:49.0,B. Knight enters the game for E. Bledsoe,,32,36
161,2,6:49.0,,A. Rivers makes free throw 1 of 1,32,37
162,2,6:27.0,B. Knight misses 3-pt jump shot from 26 ft,,32,37
163,2,6:26.0,,Defensive rebound by P. Pierce,32,37
164,2,6:20.0,,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),32,39
165,2,6:07.0,T. Warren misses 2-pt jump shot from 17 ft,,32,39
166,2,6:03.0,Offensive rebound by M. Morris,,32,39
167,2,5:59.0,T. Warren misses 3-pt jump shot from 28 ft,,32,39
168,2,5:57.0,,Defensive rebound by D. Jordan,32,39
169,2,5:49.0,,J. Crawford misses 3-pt jump shot from 25 ft,32,39
170,2,5:48.0,Defensive rebound by T. Chandler,,32,39
171,2,5:37.0,Turnover by B. Knight (bad pass; steal by A. Rivers),,32,39
172,2,5:29.0,,W. Johnson misses 3-pt jump shot from 23 ft,32,39
173,2,5:28.0,Defensive rebound by T. Chandler,,32,39
174,2,5:25.0,Phoenix full timeout,,32,39
175,2,5:25.0,,L. Stephenson enters the game for P. Pierce,32,39
176,2,5:25.0,,C. Paul enters the game for A. Rivers,32,39
177,2,5:25.0,,B. Griffin enters the game for W. Johnson,32,39
178,2,5:25.0,P. Tucker enters the game for T. Warren,,32,39
179,2,5:15.0,Personal foul by B. Griffin (drawn by M. Morris),,32,39
180,2,5:13.0,Personal foul by L. Stephenson (drawn by P. Tucker),,32,39
181,2,5:02.0,M. Morris misses 3-pt jump shot from 25 ft,,32,39
182,2,5:01.0,,Defensive rebound by J. Crawford,32,39
183,2,4:50.0,,J. Crawford misses 2-pt jump shot from 15 ft,32,39
184,2,4:50.0,Defensive rebound by T. Chandler,,32,39
185,2,4:42.0,T. Chandler makes 2-pt dunk at rim (assist by B. Knight),,34,39
186,2,4:27.0,,Shooting foul by S. Weems (drawn by J. Crawford),34,39
187,2,4:27.0,,J. Crawford makes free throw 1 of 2,34,40
188,2,4:27.0,R. Price enters the game for S. Weems,,34,40
189,2,4:27.0,,J. Crawford makes free throw 2 of 2,34,41
190,2,4:15.0,Turnover by M. Morris (bad pass),,34,41
191,2,4:15.0,,J. Redick enters the game for J. Crawford,34,41
192,2,4:02.0,,Def 3 sec tech foul by T. Chandler,34,41
193,2,4:02.0,,J. Redick makes technical free throw,34,42
194,2,3:49.0,,L. Stephenson misses 2-pt jump shot from 17 ft,34,42
195,2,3:44.0,Defensive rebound by B. Knight,,34,42
196,2,3:29.0,M. Morris misses 2-pt layup from 2 ft,,34,42
197,2,3:29.0,,Defensive rebound by L. Stephenson,34,42
198,2,3:20.0,,J. Redick misses 3-pt jump shot from 27 ft,34,42
199,2,3:19.0,,Offensive rebound by J. Redick,34,42
200,2,3:17.0,,LA Clippers full timeout,34,42
201,2,3:04.0,,B. Griffin misses 2-pt jump shot from 9 ft,34,42
202,2,3:04.0,Defensive rebound by B. Knight,,34,42
203,2,2:45.0,M. Morris misses 2-pt jump shot from 4 ft (block by D. Jordan),,34,42
204,2,2:45.0,Offensive rebound by Team,,34,42
205,2,2:41.0,M. Morris misses 2-pt jump shot from 17 ft,,34,42
206,2,2:40.0,,Defensive rebound by D. Jordan,34,42
207,2,2:30.0,,C. Paul makes 2-pt jump shot from 13 ft,34,44
208,2,2:09.0,M. Morris misses 2-pt jump shot from 4 ft (block by D. Jordan),,34,44
209,2,2:09.0,Offensive rebound by Team,,34,44
210,2,2:02.0,B. Knight misses 2-pt jump shot from 21 ft,,34,44
211,2,2:02.0,Offensive rebound by T. Chandler,,34,44
212,2,1:59.0,Turnover by R. Price (bad pass),,34,44
213,2,1:45.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),34,46
214,2,1:31.0,Personal foul by L. Stephenson (drawn by P. Tucker),,34,46
215,2,1:31.0,P. Tucker makes free throw 1 of 2,,35,46
216,2,1:31.0,P. Tucker misses free throw 2 of 2,,35,46
217,2,1:29.0,,Defensive rebound by B. Griffin,35,46
218,2,1:22.0,,Turnover by C. Paul (bad pass; steal by B. Knight),35,46
219,2,1:12.0,B. Knight makes 2-pt jump shot from 3 ft,,37,46
220,2,0:59.0,,B. Griffin makes 2-pt jump shot from 14 ft,37,48
221,2,0:42.0,Personal foul by L. Stephenson (drawn by M. Morris),,37,48
222,2,0:42.0,M. Morris makes free throw 1 of 2,,38,48
223,2,0:42.0,,J. Crawford enters the game for L. Stephenson,38,48
224,2,0:42.0,M. Morris makes free throw 2 of 2,,39,48
225,2,0:32.0,,Turnover by C. Paul (bad pass; steal by R. Price),39,48
226,2,0:18.0,B. Knight misses 2-pt layup from 2 ft,,39,48
227,2,0:18.0,,Defensive rebound by Team,39,48
228,2,0:18.0,,P. Pierce enters the game for D. Jordan,39,48
229,2,0:18.0,T. Warren enters the game for T. Chandler,,39,48
230,2,0:02.0,,C. Paul misses 2-pt jump shot from 12 ft,39,48
231,2,0:01.0,Defensive rebound by M. Morris,,39,48
232,3,11:36.0,Turnover by Team (shot clock),,39,48
233,3,11:14.0,,C. Paul makes 2-pt jump shot from 22 ft,39,50
234,3,10:54.0,T. Chandler misses 2-pt jump shot from 14 ft,,39,50
235,3,10:54.0,,Defensive rebound by D. Jordan,39,50
236,3,10:46.0,,B. Griffin misses 2-pt jump shot from 19 ft,39,50
237,3,10:45.0,Defensive rebound by E. Bledsoe,,39,50
238,3,10:36.0,M. Morris makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),,42,50
239,3,10:17.0,,J. Redick misses 2-pt jump shot from 20 ft,42,50
240,3,10:17.0,Defensive rebound by M. Morris,,42,50
241,3,9:53.0,B. Knight misses 3-pt jump shot from 25 ft,,42,50
242,3,9:53.0,,Defensive rebound by D. Jordan,42,50
243,3,9:27.0,,B. Griffin makes 2-pt jump shot from 21 ft,42,52
244,3,9:14.0,Personal foul by C. Paul (drawn by E. Bledsoe),,42,52
245,3,9:09.0,Shooting foul by D. Jordan (drawn by P. Tucker),,42,52
246,3,9:09.0,P. Tucker makes free throw 1 of 2,,43,52
247,3,9:09.0,P. Tucker makes free throw 2 of 2,,44,52
248,3,8:53.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),44,55
249,3,8:44.0,E. Bledsoe misses 2-pt jump shot from 9 ft,,44,55
250,3,8:42.0,Offensive rebound by T. Chandler,,44,55
251,3,8:33.0,M. Morris misses 2-pt jump shot from 12 ft,,44,55
252,3,8:32.0,,Defensive rebound by L. Stephenson,44,55
253,3,8:22.0,,L. Stephenson makes 2-pt layup from 2 ft,44,57
254,3,8:22.0,,Shooting foul by P. Tucker (drawn by L. Stephenson),44,57
255,3,8:22.0,,L. Stephenson makes free throw 1 of 1,44,58
256,3,8:08.0,B. Knight makes 2-pt jump shot from 15 ft,,46,58
257,3,7:47.0,,C. Paul misses 2-pt jump shot from 15 ft,46,58
258,3,7:47.0,Defensive rebound by T. Chandler,,46,58
259,3,7:38.0,E. Bledsoe makes 3-pt jump shot from 26 ft,,49,58
260,3,7:25.0,,Turnover by J. Redick (bad pass),49,58
261,3,7:11.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by M. Morris),,52,58
262,3,6:53.0,,B. Griffin misses 2-pt jump shot from 12 ft,52,58
263,3,6:50.0,Defensive rebound by P. Tucker,,52,58
264,3,6:44.0,B. Knight misses 2-pt jump shot from 19 ft,,52,58
265,3,6:44.0,,Defensive rebound by B. Griffin,52,58
266,3,6:21.0,,Turnover by C. Paul (bad pass; steal by E. Bledsoe),52,58
267,3,6:04.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,52,58
268,3,6:04.0,,Defensive rebound by L. Stephenson,52,58
269,3,5:57.0,,L. Stephenson misses 2-pt jump shot from 17 ft,52,58
270,3,5:56.0,Defensive rebound by T. Chandler,,52,58
271,3,5:48.0,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),,54,58
272,3,5:48.0,,LA Clippers full timeout,54,58
273,3,5:48.0,,P. Pierce enters the game for L. Stephenson,54,58
274,3,5:39.0,,B. Griffin makes 2-pt layup from 2 ft (assist by J. Redick),54,60
275,3,5:39.0,,Shooting foul by P. Tucker (drawn by B. Griffin),54,60
276,3,5:39.0,,B. Griffin makes free throw 1 of 1,54,61
277,3,5:23.0,M. Morris makes 2-pt jump shot from 2 ft,,56,61
278,3,5:14.0,,Turnover by C. Paul (bad pass; steal by B. Knight),56,61
279,3,5:03.0,E. Bledsoe misses 2-pt layup from 2 ft,,56,61
280,3,5:02.0,Offensive rebound by T. Chandler,,56,61
281,3,5:01.0,T. Chandler misses 2-pt layup from 1 ft,,56,61
282,3,5:01.0,Offensive rebound by T. Chandler,,56,61
283,3,5:01.0,T. Chandler makes 2-pt layup from 1 ft,,58,61
284,3,4:47.0,,C. Paul misses 2-pt layup from 3 ft (block by E. Bledsoe),58,61
285,3,4:47.0,,Offensive rebound by Team,58,61
286,3,4:43.0,,B. Griffin misses 2-pt jump shot from 20 ft,58,61
287,3,4:42.0,Defensive rebound by T. Chandler,,58,61
288,3,4:30.0,M. Morris makes 2-pt jump shot from 19 ft (assist by E. Bledsoe),,60,61
289,3,4:14.0,,Shooting foul by M. Morris (drawn by B. Griffin),60,61
290,3,4:14.0,,B. Griffin makes free throw 1 of 2,60,62
291,3,4:14.0,,J. Crawford enters the game for J. Redick,60,62
292,3,4:14.0,,B. Griffin makes free throw 2 of 2,60,63
293,3,4:08.0,Personal foul by J. Crawford (drawn by B. Knight),,60,63
294,3,4:08.0,,J. Smith enters the game for D. Jordan,60,63
295,3,3:57.0,B. Knight makes 3-pt jump shot from 26 ft (assist by M. Morris),,63,63
296,3,3:31.0,,C. Paul makes 2-pt jump shot from 12 ft,63,65
297,3,3:21.0,B. Knight misses 2-pt jump shot from 20 ft,,63,65
298,3,3:18.0,Offensive rebound by P. Tucker,,63,65
299,3,3:12.0,M. Morris makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,66,65
300,3,2:57.0,,J. Crawford misses 3-pt jump shot from 26 ft,66,65
301,3,2:56.0,,Offensive rebound by J. Smith,66,65
302,3,2:56.0,,J. Smith misses 3-pt jump shot from 24 ft,66,65
303,3,2:55.0,Defensive rebound by T. Chandler,,66,65
304,3,2:52.0,T. Chandler makes 2-pt layup from 1 ft (assist by E. Bledsoe),,68,65
305,3,2:52.0,Shooting foul by B. Griffin (drawn by T. Chandler),,68,65
306,3,2:52.0,Phoenix full timeout,,68,65
307,3,2:52.0,,A. Rivers enters the game for C. Paul,68,65
308,3,2:52.0,,W. Johnson enters the game for B. Griffin,68,65
309,3,2:52.0,T. Chandler misses free throw 1 of 1,,68,65
310,3,2:51.0,,Defensive rebound by J. Smith,68,65
311,3,2:22.0,,P. Pierce makes 2-pt jump shot from 20 ft,68,67
312,3,2:05.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,68,67
313,3,2:03.0,,Defensive rebound by W. Johnson,68,67
314,3,1:54.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by P. Pierce),68,70
315,3,1:33.0,M. Morris makes 2-pt layup from 3 ft (assist by P. Tucker),,70,70
316,3,1:17.0,,J. Crawford misses 3-pt jump shot from 26 ft,70,70
317,3,1:16.0,Defensive rebound by M. Morris,,70,70
318,3,1:06.0,E. Bledsoe makes 2-pt jump shot from 4 ft,,72,70
319,3,0:54.0,,J. Smith makes 3-pt jump shot from 25 ft,72,73
320,3,0:42.0,E. Bledsoe misses 2-pt jump shot from 17 ft,,72,73
321,3,0:41.0,,Defensive rebound by W. Johnson,72,73
322,3,0:35.0,,W. Johnson makes 2-pt dunk at rim (assist by J. Smith),72,75
323,3,0:12.0,B. Knight misses 3-pt jump shot from 26 ft,,72,75
324,3,0:12.0,,Defensive rebound by J. Smith,72,75
325,3,0:12.0,Loose ball foul by T. Chandler (drawn by J. Smith),,72,75
326,3,0:12.0,M. Teletović enters the game for T. Chandler,,72,75
327,3,0:12.0,R. Price enters the game for B. Knight,,72,75
328,3,0:02.0,,Turnover by A. Rivers (bad pass; steal by P. Tucker),72,75
329,3,0:00.0,E. Bledsoe misses 3-pt jump shot from 33 ft,,72,75
330,3,0:00.0,Offensive rebound by Team,,72,75
331,4,11:52.0,,Personal foul by M. Teletović (drawn by P. Pierce),72,75
332,4,11:44.0,,A. Rivers makes 2-pt layup from 1 ft,72,77
333,4,11:17.0,E. Bledsoe misses 2-pt layup from 3 ft (block by J. Smith),,72,77
334,4,11:15.0,,Defensive rebound by P. Pierce,72,77
335,4,11:15.0,,Turnover by J. Smith (traveling),72,77
336,4,10:56.0,R. Price misses 3-pt jump shot from 23 ft,,72,77
337,4,10:56.0,Offensive rebound by T. Warren,,72,77
338,4,10:50.0,Personal foul by W. Johnson (drawn by T. Warren),,72,77
339,4,10:50.0,T. Warren misses free throw 1 of 2,,72,77
340,4,10:50.0,Offensive rebound by Team,,72,77
341,4,10:50.0,T. Warren makes free throw 2 of 2,,73,77
342,4,10:32.0,,J. Crawford misses 3-pt jump shot from 25 ft,73,77
343,4,10:31.0,Defensive rebound by E. Bledsoe,,73,77
344,4,10:26.0,E. Bledsoe misses 2-pt layup from 2 ft,,73,77
345,4,10:24.0,,Defensive rebound by P. Pierce,73,77
346,4,10:14.0,,W. Johnson makes 2-pt layup from 1 ft (assist by J. Smith),73,79
347,4,10:02.0,Personal foul by J. Crawford (drawn by T. Warren),,73,79
348,4,10:02.0,B. Knight enters the game for E. Bledsoe,,73,79
349,4,9:47.0,R. Price makes 3-pt jump shot from 23 ft (assist by B. Knight),,76,79
350,4,9:20.0,,J. Crawford makes 3-pt jump shot from 22 ft (assist by J. Smith),76,82
351,4,9:13.0,B. Knight misses 2-pt layup from 2 ft,,76,82
352,4,9:12.0,,Defensive rebound by W. Johnson,76,82
353,4,9:00.0,,Personal foul by M. Teletović (drawn by J. Smith),76,82
354,4,8:51.0,,J. Crawford misses 2-pt layup from 2 ft,76,82
355,4,8:51.0,Defensive rebound by Team,,76,82
356,4,8:51.0,,Loose ball foul by J. Smith (drawn by T. Warren),76,82
357,4,8:51.0,Official timeout,,76,82
358,4,8:37.0,J. Leuer makes 3-pt jump shot from 27 ft (assist by B. Knight),,79,82
359,4,8:20.0,,P. Pierce makes 3-pt jump shot from 26 ft (assist by J. Crawford),79,85
360,4,8:02.0,B. Knight misses 2-pt jump shot from 19 ft,,79,85
361,4,8:02.0,Offensive rebound by Team,,79,85
362,4,7:48.0,T. Warren misses 2-pt jump shot from 9 ft,,79,85
363,4,7:47.0,Offensive rebound by T. Warren,,79,85
364,4,7:41.0,T. Warren misses 2-pt jump shot from 14 ft,,79,85
365,4,7:40.0,Offensive rebound by J. Leuer,,79,85
366,4,7:35.0,T. Warren makes 2-pt dunk at rim (assist by R. Price),,81,85
367,4,7:24.0,,Personal foul by R. Price (drawn by J. Crawford),81,85
368,4,7:24.0,,D. Jordan enters the game for J. Smith,81,85
369,4,7:24.0,,B. Griffin enters the game for W. Johnson,81,85
370,4,7:24.0,E. Bledsoe enters the game for R. Price,,81,85
371,4,7:24.0,T. Chandler enters the game for J. Leuer,,81,85
372,4,7:24.0,M. Morris enters the game for M. Teletović,,81,85
373,4,7:14.0,,A. Rivers makes 2-pt layup from 2 ft,81,87
374,4,6:56.0,Turnover by E. Bledsoe (bad pass; steal by J. Crawford),,81,87
375,4,6:49.0,,Turnover by D. Jordan (bad pass; steal by T. Warren),81,87
376,4,6:39.0,B. Knight misses 2-pt jump shot from 18 ft,,81,87
377,4,6:37.0,,Defensive rebound by D. Jordan,81,87
378,4,6:24.0,,A. Rivers misses 2-pt jump shot from 8 ft,81,87
379,4,6:23.0,Defensive rebound by M. Morris,,81,87
380,4,6:16.0,T. Chandler makes 2-pt dunk at rim (assist by B. Knight),,83,87
381,4,6:16.0,,LA Clippers full timeout,83,87
382,4,6:16.0,,C. Paul enters the game for P. Pierce,83,87
383,4,6:16.0,,J. Redick enters the game for A. Rivers,83,87
384,4,5:57.0,,J. Redick misses 3-pt jump shot from 25 ft,83,87
385,4,5:57.0,Defensive rebound by E. Bledsoe,,83,87
386,4,5:48.0,E. Bledsoe makes 2-pt jump shot from 4 ft,,85,87
387,4,5:34.0,,Personal foul by M. Morris (drawn by B. Griffin),85,87
