,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
43,1,6:47.0,C. Andersen misses free throw 1 of 2,,9,7
44,1,6:47.0,Offensive rebound by Team,,9,7
45,1,6:47.0,C. Andersen misses free throw 2 of 2,,9,7
46,1,6:46.0,,Defensive rebound by N. Jokić,9,7
47,1,6:28.0,,K. Faried makes 2-pt jump shot from 17 ft (assist by E. Mudiay),9,9
48,1,6:27.0,,Violation by Team (delay of game),9,9
49,1,6:14.0,P. Hairston makes 2-pt layup from 1 ft (assist by M. Conley),,11,9
50,1,5:54.0,,G. Harris makes 3-pt jump shot from 26 ft (assist by N. Jokić),11,12
51,1,5:30.0,Shooting block foul by K. Faried (drawn by Z. Randolph),,11,12
52,1,5:30.0,,Denver full timeout,11,12
53,1,5:30.0,M. Chalmers enters the game for C. Andersen,,11,12
54,1,5:30.0,J. Martin enters the game for M. Conley,,11,12
55,1,5:30.0,,W. Barton enters the game for J. Sampson,11,12
56,1,5:30.0,Z. Randolph makes free throw 1 of 2,,12,12
57,1,5:30.0,Z. Randolph makes free throw 2 of 2,,13,12
58,1,5:11.0,,K. Faried makes 2-pt dunk at rim (assist by N. Jokić),13,14
59,1,4:53.0,Z. Randolph makes 2-pt jump shot from 19 ft (assist by M. Chalmers),,15,14
60,1,4:33.0,,Turnover by E. Mudiay (bad pass; steal by M. Barnes),15,14
61,1,4:27.0,J. Martin makes 2-pt jump shot from 16 ft (assist by M. Chalmers),,17,14
62,1,4:09.0,,N. Jokić makes 2-pt jump shot from 15 ft,17,16
63,1,3:53.0,Z. Randolph misses 2-pt jump shot from 17 ft,,17,16
64,1,3:51.0,,Defensive rebound by E. Mudiay,17,16
65,1,3:45.0,,W. Barton misses 3-pt jump shot from 23 ft,17,16
66,1,3:44.0,,Offensive rebound by K. Faried,17,16
67,1,3:43.0,,K. Faried misses 2-pt layup from 2 ft (block by P. Hairston),17,16
68,1,3:42.0,Defensive rebound by Team,,17,16
69,1,3:42.0,,J. Lauvergne enters the game for N. Jokić,17,16
70,1,3:42.0,L. Stephenson enters the game for P. Hairston,,17,16
71,1,3:21.0,L. Stephenson misses 3-pt jump shot from 23 ft,,17,16
72,1,3:21.0,,Defensive rebound by K. Faried,17,16
73,1,3:14.0,,Personal foul by M. Chalmers (drawn by E. Mudiay),17,16
74,1,3:14.0,,D. Augustin enters the game for E. Mudiay,17,16
75,1,3:14.0,J. Green enters the game for Z. Randolph,,17,16
76,1,3:06.0,,D. Augustin misses 2-pt layup at rim,17,16
77,1,3:05.0,Defensive rebound by J. Martin,,17,16
78,1,3:01.0,Turnover by J. Green (traveling),,17,16
79,1,3:01.0,,D. Arthur enters the game for K. Faried,17,16
80,1,2:42.0,,Turnover by W. Barton (bad pass),17,16
81,1,2:42.0,Memphis full timeout,,17,16
82,1,2:42.0,V. Carter enters the game for M. Barnes,,17,16
83,1,2:30.0,M. Chalmers makes 2-pt layup from 2 ft,,19,16
84,1,2:30.0,Shooting foul by D. Augustin (drawn by M. Chalmers),,19,16
85,1,2:30.0,M. Chalmers makes free throw 1 of 1,,20,16
86,1,2:13.0,,Turnover by J. Lauvergne (lost ball),20,16
87,1,2:00.0,L. Stephenson makes 2-pt layup from 2 ft (assist by M. Chalmers),,22,16
88,1,1:59.0,,Denver full timeout,22,16
89,1,1:43.0,,J. Lauvergne makes 2-pt hook shot from 1 ft,22,18
90,1,1:43.0,,Shooting foul by J. Green (drawn by J. Lauvergne),22,18
91,1,1:43.0,,J. Sampson enters the game for G. Harris,22,18
92,1,1:43.0,,J. Lauvergne makes free throw 1 of 1,22,19
93,1,1:23.0,J. Martin misses 2-pt jump shot from 16 ft,,22,19
94,1,1:23.0,,Defensive rebound by D. Arthur,22,19
95,1,1:08.0,,J. Lauvergne misses 2-pt jump shot from 14 ft,22,19
96,1,1:07.0,Defensive rebound by J. Martin,,22,19
97,1,0:55.0,L. Stephenson misses 2-pt layup from 1 ft,,22,19
98,1,0:54.0,,Defensive rebound by J. Sampson,22,19
99,1,0:48.0,,Turnover by J. Sampson (lost ball; steal by M. Chalmers),22,19
100,1,0:29.0,J. Green misses 2-pt jump shot from 20 ft,,22,19
101,1,0:29.0,,Defensive rebound by J. Lauvergne,22,19
102,1,0:09.0,,D. Augustin misses 2-pt jump shot from 11 ft (block by V. Carter),22,19
103,1,0:08.0,,Offensive rebound by Team,22,19
104,1,0:08.0,,Turnover by Team (shot clock),22,19
105,1,0:08.0,C. Andersen enters the game for J. Martin,,22,19
106,1,0:08.0,M. Conley enters the game for J. Green,,22,19
107,1,0:01.0,M. Chalmers misses 3-pt jump shot from 24 ft,,22,19
108,1,0:00.0,Offensive rebound by Team,,22,19
109,2,11:36.0,V. Carter misses 3-pt jump shot from 26 ft,,22,19
110,2,11:35.0,,Defensive rebound by J. Sampson,22,19
111,2,11:19.0,,W. Barton misses 3-pt jump shot from 24 ft,22,19
112,2,11:19.0,Defensive rebound by C. Andersen,,22,19
113,2,11:07.0,L. Stephenson misses 2-pt jump shot from 18 ft,,22,19
114,2,11:06.0,,Defensive rebound by J. Lauvergne,22,19
115,2,10:45.0,,J. Lauvergne makes 2-pt dunk at rim (assist by D. Arthur),22,21
116,2,10:24.0,C. Andersen makes 2-pt layup from 2 ft (assist by L. Stephenson),,24,21
117,2,9:59.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by W. Barton),24,23
118,2,9:40.0,Shooting foul by D. Arthur (drawn by M. Chalmers),,24,23
119,2,9:40.0,M. Chalmers makes free throw 1 of 2,,25,23
120,2,9:40.0,M. Chalmers makes free throw 2 of 2,,26,23
121,2,9:31.0,,Personal foul by M. Chalmers (drawn by D. Augustin),26,23
122,2,9:31.0,M. Conley enters the game for M. Chalmers,,26,23
123,2,9:24.0,,D. Augustin makes 2-pt jump shot from 18 ft,26,25
124,2,9:09.0,C. Andersen makes 2-pt jump shot from 19 ft (assist by L. Stephenson),,28,25
125,2,8:52.0,,J. Sampson makes 2-pt dunk at rim (assist by J. Lauvergne),28,27
126,2,8:44.0,Shooting foul by W. Barton (drawn by L. Stephenson),,28,27
127,2,8:44.0,Official timeout,,28,27
128,2,8:44.0,L. Stephenson makes free throw 1 of 2,,29,27
129,2,8:44.0,L. Stephenson makes free throw 2 of 2,,30,27
130,2,8:21.0,,W. Barton misses 3-pt jump shot from 26 ft,30,27
131,2,8:20.0,Defensive rebound by C. Andersen,,30,27
132,2,8:05.0,V. Carter misses 2-pt jump shot from 15 ft,,30,27
133,2,8:05.0,,Defensive rebound by W. Barton,30,27
134,2,8:01.0,,Shooting foul by C. Andersen (drawn by W. Barton),30,27
135,2,8:01.0,,W. Barton makes free throw 1 of 2,30,28
136,2,8:01.0,P. Hairston enters the game for L. Stephenson,,30,28
137,2,8:01.0,M. Barnes enters the game for J. Green,,30,28
138,2,8:01.0,,W. Barton makes free throw 2 of 2,30,29
139,2,7:46.0,Shooting foul by J. Lauvergne (drawn by M. Conley),,30,29
140,2,7:46.0,M. Conley makes free throw 1 of 2,,31,29
141,2,7:46.0,M. Conley makes free throw 2 of 2,,32,29
142,2,7:26.0,,D. Augustin makes 2-pt layup from 2 ft (assist by J. Lauvergne),32,31
143,2,7:07.0,V. Carter makes 2-pt jump shot from 20 ft (assist by M. Conley),,34,31
144,2,6:49.0,,Turnover by J. Sampson (lost ball; steal by V. Carter),34,31
145,2,6:43.0,M. Conley misses 2-pt layup from 1 ft,,34,31
146,2,6:43.0,Offensive rebound by M. Barnes,,34,31
147,2,6:43.0,M. Barnes makes 2-pt layup from 1 ft,,36,31
148,2,6:43.0,,Denver full timeout,36,31
149,2,6:43.0,Z. Randolph enters the game for C. Andersen,,36,31
150,2,6:43.0,,G. Harris enters the game for J. Sampson,36,31
151,2,6:43.0,,E. Mudiay enters the game for D. Augustin,36,31
152,2,6:43.0,,K. Faried enters the game for D. Arthur,36,31
153,2,6:21.0,,Turnover by W. Barton (bad pass; steal by P. Hairston),36,31
154,2,6:21.0,Personal take foul by G. Harris (drawn by P. Hairston),,36,31
155,2,6:06.0,V. Carter misses 3-pt jump shot from 23 ft,,36,31
156,2,6:06.0,Offensive rebound by Team,,36,31
157,2,6:06.0,,Loose ball foul by J. Lauvergne (drawn by Z. Randolph),36,31
158,2,6:06.0,Z. Randolph makes free throw 1 of 2,,37,31
159,2,6:06.0,Z. Randolph makes free throw 2 of 2,,38,31
160,2,5:49.0,,E. Mudiay makes 2-pt jump shot from 20 ft,38,33
161,2,5:30.0,M. Barnes misses 3-pt jump shot from 26 ft,,38,33
162,2,5:29.0,,Defensive rebound by G. Harris,38,33
163,2,5:20.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,38,33
164,2,5:19.0,Defensive rebound by P. Hairston,,38,33
165,2,5:00.0,M. Conley misses 3-pt jump shot from 24 ft,,38,33
166,2,4:59.0,,Defensive rebound by E. Mudiay,38,33
167,2,4:56.0,,Personal foul by M. Barnes (drawn by E. Mudiay),38,33
168,2,4:56.0,,D. Arthur enters the game for J. Lauvergne,38,33
169,2,4:44.0,,E. Mudiay misses 3-pt jump shot from 26 ft,38,33
170,2,4:43.0,,Offensive rebound by D. Arthur,38,33
171,2,4:38.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by D. Arthur),38,36
172,2,4:30.0,Memphis full timeout,,38,36
173,2,4:20.0,Z. Randolph makes 2-pt hook shot from 3 ft (assist by M. Barnes),,40,36
174,2,4:01.0,,K. Faried makes 2-pt layup from 2 ft (assist by D. Arthur),40,38
175,2,3:34.0,M. Barnes makes 2-pt layup from 2 ft (assist by M. Conley),,42,38
176,2,3:21.0,,K. Faried makes 2-pt dunk at rim (assist by E. Mudiay),42,40
177,2,3:06.0,P. Hairston makes 2-pt jump shot from 12 ft (assist by M. Barnes),,44,40
178,2,3:06.0,Shooting foul by G. Harris (drawn by P. Hairston),,44,40
179,2,3:06.0,P. Hairston misses free throw 1 of 1,,44,40
180,2,3:05.0,,Defensive rebound by W. Barton,44,40
181,2,2:55.0,,Turnover by D. Arthur (bad pass),44,40
182,2,2:55.0,M. Chalmers enters the game for P. Hairston,,44,40
183,2,2:39.0,M. Conley misses 3-pt jump shot from 24 ft,,44,40
184,2,2:39.0,,Defensive rebound by K. Faried,44,40
185,2,2:26.0,,D. Arthur makes 2-pt jump shot from 20 ft (assist by K. Faried),44,42
186,2,2:09.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Conley),,46,42
187,2,2:02.0,,Offensive foul by K. Faried (drawn by M. Chalmers),46,42
188,2,2:02.0,,Turnover by K. Faried (offensive foul),46,42
189,2,2:02.0,,Technical foul by K. Faried,46,42
190,2,2:02.0,M. Conley misses technical free throw,,46,42
191,2,2:02.0,Offensive rebound by Team,,46,42
192,2,2:02.0,,J. Sampson enters the game for K. Faried,46,42
193,2,1:49.0,Turnover by Z. Randolph (lost ball; steal by D. Arthur),,46,42
194,2,1:44.0,,Shooting foul by M. Chalmers (drawn by W. Barton),46,42
195,2,1:44.0,,W. Barton misses free throw 1 of 2,46,42
196,2,1:44.0,,Offensive rebound by Team,46,42
197,2,1:44.0,L. Stephenson enters the game for M. Chalmers,,46,42
198,2,1:44.0,,W. Barton makes free throw 2 of 2,46,43
199,2,1:31.0,Offensive foul by V. Carter (drawn by J. Sampson),,46,43
200,2,1:31.0,Turnover by V. Carter (offensive foul),,46,43
201,2,1:18.0,,G. Harris misses 3-pt jump shot from 24 ft,46,43
202,2,1:14.0,,Offensive rebound by G. Harris,46,43
203,2,1:10.0,,G. Harris makes 2-pt layup from 1 ft,46,45
204,2,0:54.0,V. Carter misses 2-pt jump shot from 11 ft,,46,45
205,2,0:54.0,,Defensive rebound by W. Barton,46,45
206,2,0:50.0,,W. Barton makes 2-pt layup from 2 ft,46,47
207,2,0:39.0,M. Conley misses 2-pt layup from 1 ft (block by E. Mudiay),,46,47
208,2,0:38.0,,Defensive rebound by W. Barton,46,47
209,2,0:32.0,,W. Barton misses 2-pt layup from 1 ft (block by Z. Randolph),46,47
210,2,0:31.0,Defensive rebound by Z. Randolph,,46,47
211,2,0:26.0,M. Barnes misses 3-pt jump shot from 23 ft,,46,47
212,2,0:24.0,Offensive rebound by Team,,46,47
213,2,0:24.0,,D. Augustin enters the game for G. Harris,46,47
214,2,0:24.0,M. Chalmers enters the game for M. Conley,,46,47
215,2,0:22.0,Memphis full timeout,,46,47
216,2,0:01.0,L. Stephenson makes 2-pt layup from 2 ft (assist by Z. Randolph),,48,47
217,2,0:00.0,,D. Arthur misses 3-pt jump shot from 72 ft,48,47
218,2,0:00.0,,Offensive rebound by Team,48,47
219,3,11:40.0,Z. Randolph makes 2-pt jump shot from 22 ft,,50,47
220,3,11:17.0,,N. Jokić makes 2-pt jump shot from 5 ft (assist by E. Mudiay),50,49
221,3,10:57.0,Z. Randolph misses 2-pt jump shot from 14 ft,,50,49
222,3,10:55.0,,Defensive rebound by N. Jokić,50,49
223,3,10:40.0,,J. Sampson makes 3-pt jump shot from 22 ft (assist by G. Harris),50,52
224,3,10:08.0,P. Hairston makes 3-pt jump shot from 25 ft (assist by Z. Randolph),,53,52
225,3,10:02.0,,Turnover by G. Harris (bad pass),53,52
226,3,9:49.0,Shooting block foul by K. Faried (drawn by M. Barnes),,53,52
227,3,9:49.0,M. Barnes misses free throw 1 of 2,,53,52
228,3,9:49.0,Offensive rebound by Team,,53,52
229,3,9:49.0,M. Barnes makes free throw 2 of 2,,54,52
230,3,9:25.0,,K. Faried makes 2-pt jump shot from 18 ft (assist by E. Mudiay),54,54
231,3,9:03.0,M. Conley misses 3-pt jump shot from 24 ft,,54,54
232,3,9:02.0,,Defensive rebound by N. Jokić,54,54
233,3,8:48.0,,E. Mudiay misses 3-pt jump shot from 23 ft,54,54
234,3,8:47.0,Defensive rebound by C. Andersen,,54,54
235,3,8:38.0,M. Barnes makes 2-pt layup from 1 ft (assist by M. Conley),,56,54
236,3,8:23.0,,K. Faried makes 2-pt jump shot from 3 ft (assist by N. Jokić),56,56
237,3,7:59.0,P. Hairston makes 3-pt jump shot from 26 ft (assist by M. Barnes),,59,56
238,3,7:40.0,,N. Jokić makes 2-pt jump shot from 6 ft (assist by E. Mudiay),59,58
239,3,7:26.0,Turnover by M. Conley (bad pass; steal by N. Jokić),,59,58
240,3,7:24.0,,Personal foul by P. Hairston (drawn by J. Sampson),59,58
241,3,7:24.0,J. Martin enters the game for C. Andersen,,59,58
242,3,7:12.0,,J. Sampson misses 3-pt jump shot from 23 ft,59,58
243,3,7:11.0,Defensive rebound by P. Hairston,,59,58
244,3,6:51.0,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Conley),,61,58
245,3,6:47.0,,Personal foul by Z. Randolph (drawn by K. Faried),61,58
246,3,6:40.0,,E. Mudiay misses 2-pt jump shot from 3 ft,61,58
247,3,6:39.0,,Offensive rebound by K. Faried,61,58
248,3,6:38.0,,K. Faried makes 2-pt layup from 1 ft,61,60
249,3,6:18.0,M. Conley makes 2-pt jump shot from 22 ft,,63,60
250,3,6:02.0,,G. Harris makes 2-pt jump shot from 18 ft (assist by K. Faried),63,62
251,3,5:44.0,M. Barnes makes 2-pt layup from 1 ft (assist by Z. Randolph),,65,62
252,3,5:44.0,,Denver full timeout,65,62
253,3,5:31.0,,G. Harris misses 3-pt jump shot from 26 ft,65,62
254,3,5:30.0,Defensive rebound by M. Barnes,,65,62
255,3,5:24.0,Turnover by M. Conley (bad pass),,65,62
256,3,5:10.0,,E. Mudiay misses 2-pt layup from 2 ft (block by M. Conley),65,62
257,3,5:09.0,Defensive rebound by Team,,65,62
258,3,4:51.0,P. Hairston misses 3-pt jump shot from 23 ft,,65,62
259,3,4:51.0,Offensive rebound by Z. Randolph,,65,62
260,3,4:47.0,P. Hairston misses 3-pt jump shot from 24 ft,,65,62
261,3,4:46.0,,Defensive rebound by K. Faried,65,62
262,3,4:32.0,,Personal block foul by J. Martin (drawn by N. Jokić),65,62
263,3,4:32.0,M. Chalmers enters the game for M. Conley,,65,62
264,3,4:32.0,,W. Barton enters the game for J. Sampson,65,62
265,3,4:20.0,,Turnover by N. Jokić (traveling),65,62
266,3,3:59.0,P. Hairston misses 3-pt jump shot from 25 ft,,65,62
267,3,3:57.0,Offensive rebound by J. Martin,,65,62
268,3,3:50.0,M. Barnes misses 3-pt jump shot from 24 ft,,65,62
269,3,3:48.0,,Defensive rebound by K. Faried,65,62
270,3,3:30.0,,K. Faried misses 2-pt jump shot from 18 ft,65,62
271,3,3:30.0,Defensive rebound by J. Martin,,65,62
272,3,3:16.0,Z. Randolph makes 2-pt layup from 1 ft,,67,62
273,3,2:50.0,,G. Harris misses 2-pt jump shot from 15 ft,67,62
274,3,2:50.0,Defensive rebound by M. Barnes,,67,62
275,3,2:38.0,Z. Randolph misses 2-pt jump shot from 16 ft,,67,62
276,3,2:37.0,,Defensive rebound by W. Barton,67,62
277,3,2:24.0,,E. Mudiay makes 3-pt jump shot from 24 ft (assist by K. Faried),67,65
278,3,2:03.0,Z. Randolph misses 2-pt hook shot from 4 ft,,67,65
279,3,2:02.0,,Defensive rebound by K. Faried,67,65
280,3,1:56.0,,Personal foul by Z. Randolph (drawn by K. Faried),67,65
281,3,1:56.0,Memphis full timeout,,67,65
282,3,1:56.0,,D. Augustin enters the game for K. Faried,67,65
283,3,1:56.0,,J. Lauvergne enters the game for N. Jokić,67,65
284,3,1:56.0,,D. Arthur enters the game for E. Mudiay,67,65
285,3,1:56.0,L. Stephenson enters the game for P. Hairston,,67,65
286,3,1:48.0,,G. Harris misses 2-pt jump shot from 20 ft,67,65
287,3,1:47.0,,Offensive rebound by J. Lauvergne,67,65
288,3,1:46.0,,J. Lauvergne makes 2-pt layup from 1 ft,67,67
289,3,1:28.0,L. Stephenson makes 2-pt jump shot from 17 ft,,69,67
290,3,1:11.0,,W. Barton misses 2-pt jump shot from 22 ft,69,67
291,3,1:10.0,Defensive rebound by M. Chalmers,,69,67
292,3,1:07.0,Turnover by L. Stephenson (traveling),,69,67
293,3,1:07.0,J. Green enters the game for J. Martin,,69,67
294,3,0:59.0,,J. Lauvergne makes 2-pt dunk at rim (assist by D. Augustin),69,69
295,3,0:42.0,L. Stephenson makes 2-pt jump shot from 17 ft,,71,69
296,3,0:20.0,,W. Barton makes 2-pt hook shot from 4 ft,71,71
297,3,0:05.0,Personal take foul by D. Augustin (drawn by M. Chalmers),,71,71
298,4,11:53.0,,Loose ball foul by D. Augustin (drawn by M. Chalmers),71,71
299,4,11:53.0,,Turnover by D. Augustin (offensive foul),71,71
300,4,11:37.0,M. Chalmers makes 2-pt layup from 1 ft,,73,71
301,4,11:37.0,Shooting foul by D. Augustin (drawn by M. Chalmers),,73,71
302,4,11:37.0,M. Chalmers makes free throw 1 of 1,,74,71
303,4,11:13.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by W. Barton),74,74
304,4,10:55.0,V. Carter misses 2-pt jump shot from 20 ft,,74,74
305,4,10:54.0,,Defensive rebound by W. Barton,74,74
306,4,10:54.0,,Turnover by W. Barton (lost ball),74,74
307,4,10:54.0,C. Andersen enters the game for M. Barnes,,74,74
308,4,10:39.0,J. Green makes 2-pt layup from 2 ft (assist by C. Andersen),,76,74
309,4,10:23.0,,Personal foul by J. Green (drawn by D. Augustin),76,74
310,4,10:11.0,,D. Arthur makes 2-pt jump shot from 21 ft (assist by W. Barton),76,76
311,4,9:59.0,Personal foul by W. Barton (drawn by V. Carter),,76,76
312,4,9:52.0,M. Chalmers misses 2-pt jump shot from 14 ft,,76,76
313,4,9:51.0,,Defensive rebound by D. Arthur,76,76
314,4,9:33.0,,D. Augustin makes 2-pt layup from 1 ft,76,78
315,4,9:33.0,,Shooting foul by M. Chalmers (drawn by D. Augustin),76,78
316,4,9:33.0,,D. Augustin misses free throw 1 of 1,76,78
317,4,9:31.0,,Offensive rebound by D. Arthur,76,78
318,4,9:26.0,,D. Augustin misses 3-pt jump shot from 25 ft,76,78
319,4,9:26.0,Defensive rebound by L. Stephenson,,76,78
320,4,9:26.0,Memphis full timeout,,76,78
321,4,9:07.0,V. Carter misses 3-pt jump shot from 28 ft,,76,78
322,4,9:05.0,,Defensive rebound by D. Augustin,76,78
323,4,9:01.0,,Turnover by D. Augustin (lost ball; steal by M. Chalmers),76,78
324,4,8:55.0,L. Stephenson makes 2-pt layup from 1 ft (assist by V. Carter),,78,78
325,4,8:40.0,,W. Barton misses 3-pt jump shot from 25 ft,78,78
326,4,8:39.0,Defensive rebound by M. Chalmers,,78,78
327,4,8:35.0,Shooting foul by D. Arthur (drawn by V. Carter),,78,78
328,4,8:35.0,V. Carter makes free throw 1 of 2,,79,78
329,4,8:35.0,V. Carter makes free throw 2 of 2,,80,78
330,4,8:22.0,,D. Augustin makes 2-pt layup from 1 ft,80,80
331,4,8:05.0,Shooting foul by J. Sampson (drawn by C. Andersen),,80,80
332,4,8:05.0,C. Andersen makes free throw 1 of 2,,81,80
333,4,8:05.0,P. Hairston enters the game for J. Green,,81,80
334,4,8:05.0,C. Andersen misses free throw 2 of 2,,81,80
335,4,8:05.0,Offensive rebound by Team,,81,80
336,4,7:46.0,Turnover by V. Carter (bad pass),,81,80
337,4,7:35.0,,D. Arthur makes 3-pt jump shot from 25 ft (assist by D. Augustin),81,83
338,4,7:23.0,Personal foul by D. Augustin (drawn by M. Chalmers),,81,83
339,4,7:23.0,M. Chalmers makes free throw 1 of 2,,82,83
340,4,7:23.0,,E. Mudiay enters the game for D. Augustin,82,83
341,4,7:23.0,M. Barnes enters the game for V. Carter,,82,83
342,4,7:23.0,M. Chalmers makes free throw 2 of 2,,83,83
343,4,7:07.0,,W. Barton makes 2-pt layup from 2 ft (assist by E. Mudiay),83,85
344,4,6:53.0,M. Chalmers makes 3-pt jump shot from 24 ft (assist by M. Barnes),,86,85
345,4,6:27.0,,D. Arthur makes 2-pt layup from 2 ft (assist by W. Barton),86,87
346,4,6:08.0,L. Stephenson makes 2-pt jump shot from 19 ft,,88,87
347,4,5:47.0,,J. Lauvergne misses 2-pt jump shot from 15 ft,88,87
348,4,5:46.0,Defensive rebound by L. Stephenson,,88,87
349,4,5:24.0,Flagrant foul type 1 by J. Sampson (drawn by P. Hairston),,88,87
350,4,5:24.0,Official timeout,,88,87
351,4,5:24.0,M. Conley enters the game for C. Andersen,,88,87
352,4,5:24.0,Z. Randolph enters the game for M. Chalmers,,88,87
353,4,5:24.0,,K. Faried enters the game for J. Sampson,88,87
354,4,5:24.0,,G. Harris enters the game for J. Lauvergne,88,87
355,4,5:24.0,P. Hairston makes flagrant free throw 1 of 2,,89,87
356,4,5:24.0,P. Hairston makes flagrant free throw 2 of 2,,90,87
357,4,5:16.0,Turnover by M. Barnes (bad pass; steal by K. Faried),,90,87
358,4,5:10.0,,G. Harris makes 2-pt layup from 1 ft (assist by K. Faried),90,89
359,4,4:41.0,Z. Randolph misses 2-pt layup from 1 ft,,90,89
360,4,4:40.0,,Defensive rebound by K. Faried,90,89
361,4,4:30.0,,K. Faried misses 2-pt layup from 1 ft,90,89
362,4,4:29.0,Defensive rebound by P. Hairston,,90,89
363,4,4:25.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Conley),,92,89
364,4,4:08.0,,Turnover by E. Mudiay (bad pass; steal by L. Stephenson),92,89
365,4,4:04.0,M. Conley misses 2-pt layup from 1 ft (block by E. Mudiay),,92,89
366,4,4:03.0,Offensive rebound by Team,,92,89
367,4,4:01.0,Z. Randolph makes 2-pt layup at rim (assist by M. Conley),,94,89
368,4,4:01.0,,Denver full timeout,94,89
369,4,3:46.0,,G. Harris misses 3-pt jump shot from 24 ft,94,89
370,4,3:44.0,,Offensive rebound by K. Faried,94,89
371,4,3:39.0,,K. Faried makes 2-pt layup from 2 ft,94,91
372,4,3:21.0,P. Hairston misses 2-pt jump shot from 15 ft,,94,91
373,4,3:20.0,,Defensive rebound by E. Mudiay,94,91
374,4,3:10.0,,D. Arthur misses 3-pt jump shot from 25 ft,94,91
375,4,3:09.0,Defensive rebound by L. Stephenson,,94,91
376,4,2:47.0,Z. Randolph misses 2-pt jump shot from 18 ft,,94,91
377,4,2:47.0,,Defensive rebound by E. Mudiay,94,91
378,4,2:42.0,Offensive charge foul by E. Mudiay (drawn by P. Hairston),,94,91
379,4,2:42.0,,Turnover by E. Mudiay (offensive foul),94,91
380,4,2:42.0,M. Chalmers enters the game for L. Stephenson,,94,91
381,4,2:22.0,M. Conley makes 2-pt layup from 1 ft (assist by Z. Randolph),,96,91
