,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
62,1,2:15.0,,Offensive rebound by G. Green,23,23
63,1,2:13.0,,G. Green makes 2-pt jump shot from 3 ft,23,25
64,1,2:04.0,Brooklyn full timeout,,23,25
65,1,2:04.0,C. McCullough enters the game for T. Young,,23,25
66,1,2:04.0,D. Sloan enters the game for S. Larkin,,23,25
67,1,1:58.0,S. Kilpatrick misses 2-pt layup from 2 ft,,23,25
68,1,1:57.0,,Defensive rebound by J. Johnson,23,25
69,1,1:45.0,,G. Green misses 3-pt jump shot from 24 ft,23,25
70,1,1:44.0,Defensive rebound by R. Hollis-Jefferson,,23,25
71,1,1:29.0,Personal foul by H. Whiteside,,23,25
72,1,1:29.0,,J. McRoberts enters the game for L. Deng,23,25
73,1,1:20.0,B. Lopez makes 2-pt jump shot from 19 ft,,25,25
74,1,1:05.0,,H. Whiteside makes 2-pt hook shot from 4 ft,25,27
75,1,0:56.0,Personal foul by H. Whiteside,,25,27
76,1,0:56.0,B. Lopez makes free throw 1 of 2,,26,27
77,1,0:56.0,,A. Stoudemire enters the game for H. Whiteside,26,27
78,1,0:56.0,B. Lopez makes free throw 2 of 2,,27,27
79,1,0:37.0,,J. Johnson misses 3-pt jump shot from 23 ft,27,27
80,1,0:36.0,Defensive rebound by S. Kilpatrick,,27,27
81,1,0:19.0,D. Sloan misses 3-pt jump shot from 25 ft,,27,27
82,1,0:18.0,Offensive rebound by B. Lopez,,27,27
83,1,0:03.0,S. Kilpatrick misses 2-pt layup from 3 ft,,27,27
84,1,0:02.0,,Defensive rebound by J. Winslow,27,27
85,2,11:43.0,,J. McRoberts makes 2-pt dunk at rim (assist by H. Whiteside),27,29
86,2,11:28.0,S. Kilpatrick makes 2-pt jump shot from 13 ft,,29,29
87,2,11:13.0,,H. Whiteside makes 2-pt hook shot from 4 ft (assist by J. McRoberts),29,31
88,2,10:51.0,H. Sims makes 2-pt jump shot from 5 ft (assist by R. Hollis-Jefferson),,31,31
89,2,10:36.0,,J. Winslow makes 2-pt jump shot from 5 ft,31,33
90,2,10:20.0,S. Kilpatrick makes 2-pt jump shot from 17 ft (assist by R. Hollis-Jefferson),,33,33
91,2,9:58.0,,Turnover by J. Johnson (lost ball; steal by C. McCullough),33,33
92,2,9:41.0,C. McCullough makes 3-pt jump shot from 24 ft (assist by D. Sloan),,36,33
93,2,9:13.0,,J. McRoberts misses 3-pt jump shot from 25 ft,36,33
94,2,9:12.0,,Offensive rebound by Team,36,33
95,2,9:12.0,,Turnover by Team (shot clock),36,33
96,2,8:59.0,Turnover by D. Sloan (bad pass; steal by H. Whiteside),,36,33
97,2,8:46.0,,J. McRoberts misses 2-pt jump shot from 19 ft,36,33
98,2,8:45.0,,Offensive rebound by H. Whiteside,36,33
99,2,8:41.0,,H. Whiteside misses 2-pt jump shot from 3 ft,36,33
100,2,8:40.0,Defensive rebound by C. McCullough,,36,33
101,2,8:39.0,Turnover by C. McCullough (bad pass),,36,33
102,2,8:39.0,Official timeout,,36,33
103,2,8:24.0,,H. Whiteside misses 2-pt hook shot from 7 ft,36,33
104,2,8:23.0,Defensive rebound by H. Sims,,36,33
105,2,8:10.0,S. Kilpatrick makes 2-pt layup from 1 ft (assist by H. Sims),,38,33
106,2,7:56.0,,Shooting foul by H. Sims (drawn by H. Whiteside),38,33
107,2,7:56.0,,H. Whiteside makes free throw 1 of 2,38,34
108,2,7:56.0,,D. Wade enters the game for G. Green,38,34
109,2,7:56.0,M. Brown enters the game for R. Hollis-Jefferson,,38,34
110,2,7:56.0,,H. Whiteside makes free throw 2 of 2,38,35
111,2,7:44.0,Turnover by S. Kilpatrick (bad pass; steal by J. McRoberts),,38,35
112,2,7:36.0,,J. Winslow makes 2-pt layup from 2 ft (assist by J. McRoberts),38,37
113,2,7:21.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,38,37
114,2,7:20.0,Offensive rebound by H. Sims,,38,37
115,2,7:19.0,Personal foul by J. Winslow,,38,37
116,2,7:19.0,S. Kilpatrick makes free throw 1 of 2,,39,37
117,2,7:19.0,,J. Richardson enters the game for J. Johnson,39,37
118,2,7:19.0,S. Kilpatrick makes free throw 2 of 2,,40,37
119,2,7:04.0,,J. McRoberts makes 2-pt hook shot from 9 ft,40,39
120,2,6:48.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,40,39
121,2,6:47.0,,Defensive rebound by H. Whiteside,40,39
122,2,6:33.0,,Shooting foul by S. Kilpatrick (drawn by D. Wade),40,39
123,2,6:33.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. McRoberts),40,41
124,2,6:33.0,,D. Wade makes free throw 1 of 1,40,42
125,2,6:17.0,Turnover by C. McCullough (traveling),,40,42
126,2,6:08.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),40,44
127,2,5:47.0,M. Brown makes 2-pt jump shot from 8 ft,,42,44
128,2,5:28.0,,D. Wade makes 2-pt jump shot from 4 ft,42,46
129,2,5:16.0,D. Sloan misses 2-pt jump shot from 18 ft,,42,46
130,2,5:15.0,,Defensive rebound by H. Whiteside,42,46
131,2,5:12.0,,Shooting foul by M. Brown (drawn by J. Winslow),42,46
132,2,5:12.0,,Miami full timeout,42,46
133,2,5:12.0,B. Lopez enters the game for S. Kilpatrick,,42,46
134,2,5:12.0,S. Karasev enters the game for C. McCullough,,42,46
135,2,5:12.0,T. Young enters the game for H. Sims,,42,46
136,2,5:12.0,,J. Winslow makes free throw 1 of 2,42,47
137,2,5:12.0,,J. Winslow makes free throw 2 of 2,42,48
138,2,4:48.0,B. Lopez makes 2-pt jump shot from 7 ft,,44,48
139,2,4:27.0,,J. Winslow misses 2-pt layup from 3 ft,44,48
140,2,4:26.0,Defensive rebound by T. Young,,44,48
141,2,4:12.0,T. Young makes 2-pt jump shot from 14 ft,,46,48
142,2,3:53.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Wade),46,50
143,2,3:41.0,Turnover by B. Lopez (traveling),,46,50
144,2,3:41.0,,L. Deng enters the game for J. McRoberts,46,50
145,2,3:41.0,S. Larkin enters the game for D. Sloan,,46,50
146,2,3:26.0,,H. Whiteside misses 2-pt jump shot from 4 ft,46,50
147,2,3:25.0,Defensive rebound by T. Young,,46,50
148,2,3:15.0,B. Lopez makes 2-pt hook shot from 8 ft (assist by T. Young),,48,50
149,2,2:52.0,,D. Wade misses 3-pt jump shot from 25 ft,48,50
150,2,2:51.0,Defensive rebound by T. Young,,48,50
151,2,2:39.0,Turnover by T. Young (step out of bounds),,48,50
152,2,2:39.0,Brooklyn full timeout,,48,50
153,2,2:39.0,B. Bogdanović enters the game for M. Brown,,48,50
154,2,2:39.0,,J. Johnson enters the game for J. Winslow,48,50
155,2,2:21.0,,Turnover by D. Wade (bad pass; steal by S. Larkin),48,50
156,2,2:15.0,S. Larkin misses 2-pt layup at rim,,48,50
157,2,2:14.0,,Defensive rebound by L. Deng,48,50
158,2,2:04.0,,L. Deng makes 2-pt layup at rim (assist by D. Wade),48,52
159,2,1:48.0,S. Karasev misses 2-pt jump shot from 15 ft,,48,52
160,2,1:47.0,,Defensive rebound by D. Wade,48,52
161,2,1:41.0,,J. Johnson misses 2-pt layup from 1 ft (block by T. Young),48,52
162,2,1:40.0,Defensive rebound by B. Bogdanović,,48,52
163,2,1:34.0,Turnover by S. Larkin (bad pass; steal by L. Deng),,48,52
164,2,1:31.0,,D. Wade makes 2-pt layup at rim (assist by J. Richardson),48,54
165,2,1:30.0,Brooklyn full timeout,,48,54
166,2,1:30.0,,A. Stoudemire enters the game for J. Richardson,48,54
167,2,1:30.0,,J. Winslow enters the game for H. Whiteside,48,54
168,2,1:18.0,B. Lopez makes 2-pt layup from 1 ft (assist by S. Larkin),,50,54
169,2,1:02.0,,L. Deng misses 3-pt jump shot from 23 ft,50,54
170,2,1:01.0,Defensive rebound by S. Larkin,,50,54
171,2,0:55.0,B. Bogdanović misses 2-pt jump shot from 13 ft (block by D. Wade),,50,54
172,2,0:54.0,Offensive rebound by B. Lopez,,50,54
173,2,0:52.0,B. Lopez makes 2-pt jump shot from 5 ft,,52,54
174,2,0:39.0,,Shooting foul by T. Young (drawn by A. Stoudemire),52,54
175,2,0:39.0,,A. Stoudemire misses free throw 1 of 2,52,54
176,2,0:39.0,,Offensive rebound by Team,52,54
177,2,0:39.0,,A. Stoudemire makes free throw 2 of 2,52,55
178,2,0:29.0,B. Lopez misses 3-pt jump shot from 24 ft,,52,55
179,2,0:28.0,,Defensive rebound by J. Winslow,52,55
180,2,0:07.0,,D. Wade makes 2-pt jump shot from 12 ft,52,57
181,3,11:36.0,,Turnover by J. Johnson (lost ball; steal by S. Larkin),52,57
182,3,11:23.0,T. Young makes 2-pt jump shot from 18 ft,,54,57
183,3,11:00.0,,J. Richardson misses 2-pt jump shot from 20 ft,54,57
184,3,10:59.0,Defensive rebound by T. Young,,54,57
185,3,10:46.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,54,57
186,3,10:45.0,,Defensive rebound by L. Deng,54,57
187,3,10:34.0,,Turnover by A. Stoudemire (lost ball; steal by S. Larkin),54,57
188,3,10:32.0,Shooting foul by D. Wade (drawn by S. Larkin),,54,57
189,3,10:32.0,S. Larkin makes free throw 1 of 2,,55,57
190,3,10:32.0,S. Larkin makes free throw 2 of 2,,56,57
191,3,10:18.0,,A. Stoudemire makes 2-pt dunk at rim (assist by D. Wade),56,59
192,3,10:05.0,Turnover by S. Karasev (lost ball; steal by A. Stoudemire),,56,59
193,3,10:02.0,,Turnover by J. Johnson (lost ball),56,59
194,3,9:59.0,Personal foul by J. Johnson,,56,59
195,3,9:45.0,B. Bogdanović misses 2-pt jump shot from 11 ft,,56,59
196,3,9:44.0,,Defensive rebound by A. Stoudemire,56,59
197,3,9:29.0,,D. Wade misses 2-pt jump shot from 17 ft,56,59
198,3,9:28.0,Defensive rebound by S. Larkin,,56,59
199,3,9:12.0,Turnover by B. Lopez (lost ball; steal by A. Stoudemire),,56,59
200,3,8:55.0,,J. Richardson misses 2-pt jump shot from 5 ft,56,59
201,3,8:54.0,Defensive rebound by Team,,56,59
202,3,8:43.0,,Violation by A. Stoudemire (def goaltending),56,59
203,3,8:43.0,T. Young makes 2-pt layup from 3 ft,,58,59
204,3,8:22.0,,L. Deng misses 2-pt hook shot from 4 ft,58,59
205,3,8:21.0,,Offensive rebound by A. Stoudemire,58,59
206,3,8:17.0,,D. Wade makes 2-pt jump shot from 9 ft,58,61
207,3,8:17.0,,Shooting foul by S. Karasev (drawn by D. Wade),58,61
208,3,8:17.0,,D. Wade makes free throw 1 of 1,58,62
209,3,8:07.0,Shooting foul by D. Wade (drawn by S. Karasev),,58,62
210,3,8:07.0,S. Karasev misses free throw 1 of 2,,58,62
211,3,8:07.0,Offensive rebound by Team,,58,62
212,3,8:07.0,S. Karasev makes free throw 2 of 2,,59,62
213,3,7:52.0,,D. Wade makes 2-pt jump shot from 3 ft,59,64
214,3,7:31.0,Turnover by S. Larkin (bad pass; steal by D. Wade),,59,64
215,3,7:20.0,,D. Wade makes 2-pt jump shot from 22 ft,59,66
216,3,7:20.0,Brooklyn full timeout,,59,66
217,3,7:20.0,S. Kilpatrick enters the game for S. Karasev,,59,66
218,3,7:07.0,S. Larkin misses 2-pt jump shot from 9 ft,,59,66
219,3,7:06.0,,Defensive rebound by L. Deng,59,66
220,3,7:01.0,,D. Wade misses 2-pt jump shot from 6 ft,59,66
221,3,7:00.0,Defensive rebound by T. Young,,59,66
222,3,6:51.0,B. Bogdanović misses 2-pt layup from 1 ft (block by D. Wade),,59,66
223,3,6:50.0,Offensive rebound by Team,,59,66
224,3,6:35.0,B. Lopez makes 2-pt jump shot from 13 ft,,61,66
225,3,6:13.0,,L. Deng misses 2-pt jump shot from 2 ft,61,66
226,3,6:12.0,Defensive rebound by T. Young,,61,66
227,3,5:59.0,T. Young makes 2-pt hook shot from 6 ft,,63,66
228,3,5:53.0,,Miami full timeout,63,66
229,3,5:53.0,,J. Winslow enters the game for J. Johnson,63,66
230,3,5:53.0,,H. Whiteside enters the game for A. Stoudemire,63,66
231,3,5:42.0,,J. Richardson makes 3-pt jump shot from 26 ft (assist by D. Wade),63,69
232,3,5:27.0,T. Young makes 2-pt jump shot from 10 ft (assist by S. Larkin),,65,69
233,3,5:14.0,,H. Whiteside misses 2-pt jump shot from 17 ft,65,69
234,3,5:13.0,Defensive rebound by S. Kilpatrick,,65,69
235,3,4:56.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,65,69
236,3,4:55.0,Offensive rebound by T. Young,,65,69
237,3,4:50.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,65,69
238,3,4:49.0,,Defensive rebound by J. Richardson,65,69
239,3,4:43.0,,J. Winslow makes 2-pt dunk at rim (assist by D. Wade),65,71
240,3,4:12.0,B. Lopez misses 2-pt jump shot from 19 ft,,65,71
241,3,4:11.0,,Defensive rebound by J. Richardson,65,71
242,3,3:58.0,,H. Whiteside makes 2-pt jump shot from 7 ft,65,73
243,3,3:45.0,Turnover by B. Bogdanović (lost ball; steal by D. Wade),,65,73
244,3,3:41.0,,D. Wade makes 2-pt layup from 1 ft,65,75
245,3,3:40.0,Brooklyn full timeout,,65,75
246,3,3:31.0,S. Larkin misses 2-pt layup from 2 ft (block by H. Whiteside),,65,75
247,3,3:30.0,Offensive rebound by Team,,65,75
248,3,3:30.0,R. Hollis-Jefferson enters the game for B. Bogdanović,,65,75
249,3,3:24.0,Turnover by S. Kilpatrick (lost ball; steal by L. Deng),,65,75
250,3,3:16.0,,J. Winslow makes 3-pt jump shot from 23 ft (assist by D. Wade),65,78
251,3,3:03.0,T. Young makes 2-pt layup from 2 ft,,67,78
252,3,2:47.0,,Turnover by D. Wade (bad pass; steal by R. Hollis-Jefferson),67,78
253,3,2:39.0,T. Young makes 2-pt jump shot from 5 ft,,69,78
254,3,2:17.0,,J. Richardson misses 3-pt jump shot from 25 ft,69,78
255,3,2:16.0,Defensive rebound by Team,,69,78
256,3,2:16.0,,Loose ball foul by H. Whiteside,69,78
257,3,2:16.0,D. Sloan enters the game for T. Young,,69,78
258,3,2:16.0,C. McCullough enters the game for S. Larkin,,69,78
259,3,2:16.0,,J. Johnson enters the game for D. Wade,69,78
260,3,1:59.0,B. Lopez misses 2-pt layup from 1 ft,,69,78
261,3,1:59.0,Offensive rebound by S. Kilpatrick,,69,78
262,3,1:53.0,S. Kilpatrick makes 2-pt jump shot from 1 ft,,71,78
263,3,1:36.0,,L. Deng misses 2-pt layup from 2 ft,71,78
264,3,1:35.0,Defensive rebound by D. Sloan,,71,78
265,3,1:29.0,B. Lopez makes 2-pt layup from 2 ft,,73,78
266,3,1:07.0,,J. Johnson misses 3-pt jump shot from 25 ft,73,78
267,3,1:05.0,,Offensive rebound by L. Deng,73,78
268,3,1:05.0,,L. Deng misses 2-pt layup from 1 ft,73,78
269,3,1:03.0,,Offensive rebound by J. Richardson,73,78
270,3,0:56.0,,J. Richardson makes 3-pt jump shot from 23 ft (assist by L. Deng),73,81
271,3,0:38.0,B. Lopez misses 2-pt jump shot from 6 ft,,73,81
272,3,0:37.0,,Defensive rebound by H. Whiteside,73,81
273,3,0:29.0,,Shooting foul by R. Hollis-Jefferson (drawn by J. Richardson),73,81
274,3,0:29.0,,J. Richardson misses free throw 1 of 2,73,81
275,3,0:29.0,,Offensive rebound by Team,73,81
276,3,0:29.0,,J. McRoberts enters the game for L. Deng,73,81
277,3,0:29.0,H. Sims enters the game for B. Lopez,,73,81
278,3,0:29.0,,J. Richardson makes free throw 2 of 2,73,82
279,3,0:06.0,H. Sims makes 2-pt layup from 2 ft (assist by D. Sloan),,75,82
280,3,0:01.0,,J. Winslow misses 2-pt jump shot from 20 ft,75,82
281,3,0:00.0,Defensive rebound by C. McCullough,,75,82
282,4,11:45.0,C. McCullough misses 3-pt jump shot from 23 ft,,75,82
283,4,11:44.0,,Defensive rebound by J. Richardson,75,82
284,4,11:36.0,,J. Richardson makes 2-pt layup from 1 ft,75,84
285,4,11:21.0,S. Kilpatrick misses 2-pt jump shot from 19 ft,,75,84
286,4,11:20.0,,Defensive rebound by J. McRoberts,75,84
287,4,11:10.0,,Personal foul by R. Hollis-Jefferson,75,84
288,4,11:10.0,M. Brown enters the game for S. Kilpatrick,,75,84
289,4,10:57.0,,J. Johnson misses 3-pt jump shot from 23 ft,75,84
290,4,10:56.0,Defensive rebound by H. Sims,,75,84
291,4,10:55.0,Turnover by H. Sims (lost ball),,75,84
292,4,10:49.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),75,86
293,4,10:36.0,Shooting foul by J. McRoberts (drawn by D. Sloan),,75,86
294,4,10:36.0,D. Sloan misses free throw 1 of 2,,75,86
295,4,10:36.0,Offensive rebound by Team,,75,86
296,4,10:36.0,D. Sloan misses free throw 2 of 2,,75,86
297,4,10:35.0,Offensive rebound by H. Sims,,75,86
298,4,10:23.0,C. McCullough misses 2-pt hook shot from 8 ft,,75,86
299,4,10:22.0,Offensive rebound by H. Sims,,75,86
300,4,10:19.0,H. Sims misses 2-pt layup from 2 ft,,75,86
301,4,10:18.0,Offensive rebound by C. McCullough,,75,86
302,4,10:17.0,C. McCullough misses 2-pt layup at rim,,75,86
303,4,10:16.0,,Defensive rebound by H. Whiteside,75,86
304,4,10:12.0,,Shooting foul by H. Sims (drawn by H. Whiteside),75,86
305,4,10:12.0,,H. Whiteside misses free throw 1 of 2,75,86
306,4,10:12.0,,Offensive rebound by Team,75,86
307,4,10:12.0,,H. Whiteside makes free throw 2 of 2,75,87
308,4,9:58.0,M. Brown misses 2-pt jump shot from 19 ft,,75,87
309,4,9:57.0,,Defensive rebound by J. Johnson,75,87
310,4,9:40.0,,Turnover by J. Johnson (traveling),75,87
311,4,9:24.0,C. McCullough makes 2-pt jump shot from 18 ft (assist by D. Sloan),,77,87
312,4,9:08.0,,Personal foul by R. Hollis-Jefferson,77,87
313,4,8:57.0,,J. Winslow misses 2-pt jump shot from 6 ft,77,87
314,4,8:56.0,Defensive rebound by H. Sims,,77,87
315,4,8:50.0,Turnover by R. Hollis-Jefferson (step out of bounds),,77,87
316,4,8:50.0,Official timeout,,77,87
317,4,8:36.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),77,89
318,4,8:20.0,Shooting foul by J. Johnson (drawn by R. Hollis-Jefferson),,77,89
319,4,8:20.0,R. Hollis-Jefferson makes free throw 1 of 2,,78,89
320,4,8:20.0,R. Hollis-Jefferson makes free throw 2 of 2,,79,89
321,4,8:02.0,,J. Johnson misses 3-pt jump shot from 25 ft,79,89
322,4,8:01.0,,Offensive rebound by H. Whiteside,79,89
323,4,7:58.0,,H. Whiteside makes 2-pt layup from 1 ft,79,91
324,4,7:44.0,C. McCullough misses 2-pt jump shot from 18 ft,,79,91
325,4,7:43.0,,Defensive rebound by H. Whiteside,79,91
326,4,7:32.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. McRoberts),79,93
327,4,7:29.0,Brooklyn full timeout,,79,93
328,4,7:29.0,B. Lopez enters the game for C. McCullough,,79,93
329,4,7:29.0,T. Young enters the game for H. Sims,,79,93
330,4,7:08.0,B. Lopez misses 2-pt layup from 1 ft,,79,93
331,4,7:07.0,Offensive rebound by M. Brown,,79,93
332,4,7:04.0,Turnover by M. Brown (bad pass; steal by J. Richardson),,79,93
333,4,6:42.0,,J. Johnson misses 2-pt jump shot from 13 ft,79,93
334,4,6:41.0,,Offensive rebound by H. Whiteside,79,93
335,4,6:40.0,,H. Whiteside makes 2-pt dunk at rim,79,95
336,4,6:23.0,B. Lopez makes 2-pt hook shot from 9 ft (assist by T. Young),,81,95
337,4,5:56.0,,J. McRoberts misses 3-pt jump shot from 25 ft,81,95
338,4,5:55.0,Defensive rebound by R. Hollis-Jefferson,,81,95
339,4,5:48.0,D. Sloan makes 2-pt layup from 1 ft,,83,95
340,4,5:48.0,,Miami full timeout,83,95
341,4,5:48.0,S. Larkin enters the game for D. Sloan,,83,95
342,4,5:48.0,B. Bogdanović enters the game for M. Brown,,83,95
343,4,5:28.0,,J. Winslow misses 2-pt jump shot from 19 ft,83,95
344,4,5:27.0,Defensive rebound by R. Hollis-Jefferson,,83,95
345,4,5:27.0,Personal foul by J. McRoberts,,83,95
346,4,5:27.0,,D. Wade enters the game for J. Johnson,83,95
347,4,5:09.0,Turnover by B. Lopez (bad pass),,83,95
348,4,5:09.0,,L. Deng enters the game for J. McRoberts,83,95
349,4,4:58.0,,Offensive foul by H. Whiteside (drawn by B. Lopez),83,95
350,4,4:58.0,,Turnover by H. Whiteside (offensive foul),83,95
351,4,4:45.0,T. Young misses 2-pt layup from 2 ft,,83,95
352,4,4:44.0,,Defensive rebound by Team,83,95
353,4,4:25.0,,D. Wade makes 2-pt jump shot from 14 ft,83,97
354,4,4:06.0,T. Young misses 2-pt jump shot from 4 ft,,83,97
355,4,4:05.0,,Defensive rebound by L. Deng,83,97
356,4,3:43.0,,D. Wade misses 2-pt jump shot from 15 ft,83,97
357,4,3:42.0,Defensive rebound by B. Lopez,,83,97
358,4,3:33.0,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by S. Larkin),,86,97
359,4,3:09.0,,J. Winslow misses 2-pt jump shot from 4 ft,86,97
360,4,3:08.0,Defensive rebound by S. Larkin,,86,97
361,4,3:02.0,S. Larkin misses 2-pt layup from 2 ft (block by J. Richardson),,86,97
362,4,3:01.0,,Defensive rebound by J. Winslow,86,97
363,4,2:55.0,,J. Winslow makes 2-pt dunk at rim,86,99
364,4,2:55.0,Brooklyn full timeout,,86,99
365,4,2:55.0,S. Kilpatrick enters the game for R. Hollis-Jefferson,,86,99
366,4,2:55.0,,J. Johnson enters the game for J. Winslow,86,99
367,4,2:37.0,B. Lopez misses 2-pt hook shot from 7 ft,,86,99
368,4,2:36.0,Offensive rebound by B. Lopez,,86,99
369,4,2:32.0,B. Lopez makes 2-pt dunk at rim,,88,99
370,4,2:18.0,,L. Deng makes 2-pt dunk at rim (assist by D. Wade),88,101
371,4,1:55.0,B. Lopez makes 2-pt jump shot from 10 ft,,90,101
372,4,1:40.0,,H. Whiteside makes 2-pt jump shot from 17 ft,90,103
373,4,1:26.0,Shooting foul by D. Wade (drawn by S. Kilpatrick),,90,103
374,4,1:26.0,S. Kilpatrick makes free throw 1 of 2,,91,103
375,4,1:26.0,C. McCullough enters the game for B. Bogdanović,,91,103
376,4,1:26.0,M. Brown enters the game for T. Young,,91,103
377,4,1:26.0,H. Sims enters the game for B. Lopez,,91,103
378,4,1:26.0,S. Kilpatrick makes free throw 2 of 2,,92,103
379,4,1:16.0,,D. Wade makes 2-pt jump shot from 6 ft,92,105
380,4,1:07.0,M. Brown makes 2-pt jump shot from 16 ft (assist by S. Larkin),,94,105
381,4,0:55.0,,L. Deng makes 3-pt jump shot from 23 ft (assist by J. Richardson),94,108
