,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
145,2,7:34.0,,A. Tolliver makes 2-pt jump shot from 11 ft (assist by R. Jackson),34,33
146,2,7:06.0,I. Shumpert misses 2-pt layup from 3 ft (block by A. Drummond),,34,33
147,2,7:05.0,,Defensive rebound by R. Jackson,34,33
148,2,6:51.0,,A. Drummond misses 2-pt hook shot from 5 ft,34,33
149,2,6:49.0,,Offensive rebound by A. Tolliver,34,33
150,2,6:48.0,,Shooting foul by C. Frye (drawn by M. Morris),34,33
151,2,6:48.0,,M. Morris misses free throw 1 of 2,34,33
152,2,6:48.0,,Offensive rebound by Team,34,33
153,2,6:48.0,T. Thompson enters the game for C. Frye,,34,33
154,2,6:48.0,,T. Harris enters the game for S. Johnson,34,33
155,2,6:48.0,,K. Caldwell-Pope enters the game for A. Tolliver,34,33
156,2,6:48.0,K. Love enters the game for I. Shumpert,,34,33
157,2,6:48.0,,M. Morris makes free throw 2 of 2,34,34
158,2,6:37.0,L. James makes 2-pt layup from 1 ft,,36,34
159,2,6:21.0,,M. Morris makes 3-pt jump shot from 28 ft (assist by T. Harris),36,37
160,2,5:54.0,J. Smith makes 3-pt jump shot from 26 ft (assist by L. James),,39,37
161,2,5:46.0,,Detroit full timeout,39,37
162,2,5:42.0,,M. Morris makes 2-pt layup from 1 ft (assist by R. Jackson),39,39
163,2,5:42.0,,Shooting foul by K. Love (drawn by M. Morris),39,39
164,2,5:42.0,,M. Morris makes free throw 1 of 1,39,40
165,2,5:24.0,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Love),,42,40
166,2,5:21.0,,Personal take foul by L. James,42,40
167,2,5:21.0,,A. Drummond makes free throw 1 of 2,42,41
168,2,5:21.0,,A. Drummond makes free throw 2 of 2,42,42
169,2,5:01.0,K. Love misses 2-pt jump shot from 17 ft,,42,42
170,2,5:00.0,,Defensive rebound by A. Drummond,42,42
171,2,4:52.0,,R. Jackson makes 2-pt layup at rim,42,44
172,2,4:38.0,L. James makes 3-pt jump shot from 26 ft (assist by K. Irving),,45,44
173,2,4:29.0,,M. Morris misses 2-pt jump shot from 18 ft,45,44
174,2,4:28.0,Defensive rebound by K. Love,,45,44
175,2,4:20.0,,Offensive charge foul by L. James (drawn by A. Drummond),45,44
176,2,4:20.0,Turnover by L. James (offensive foul),,45,44
177,2,4:19.0,,Personal take foul by J. Smith,45,44
178,2,4:19.0,,A. Drummond misses free throw 1 of 2,45,44
179,2,4:19.0,,Offensive rebound by Team,45,44
180,2,4:19.0,,A. Drummond misses free throw 2 of 2,45,44
181,2,4:19.0,Defensive rebound by L. James,,45,44
182,2,4:07.0,K. Irving makes 2-pt layup at rim,,47,44
183,2,3:45.0,,A. Drummond makes 2-pt dunk at rim (assist by K. Caldwell-Pope),47,46
184,2,3:28.0,K. Irving makes 2-pt layup from 1 ft,,49,46
185,2,3:05.0,,M. Morris makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),49,48
186,2,2:40.0,K. Love misses 3-pt jump shot from 23 ft,,49,48
187,2,2:40.0,,Defensive rebound by R. Jackson,49,48
188,2,2:30.0,,R. Jackson makes 2-pt layup at rim,49,50
189,2,2:28.0,Cleveland full timeout,,49,50
190,2,2:28.0,R. Jefferson enters the game for K. Love,,49,50
191,2,2:11.0,J. Smith misses 2-pt jump shot from 8 ft,,49,50
192,2,2:10.0,,Defensive rebound by A. Drummond,49,50
193,2,2:01.0,Offensive charge foul by M. Morris (drawn by K. Irving),,49,50
194,2,2:01.0,,Turnover by M. Morris (offensive foul),49,50
195,2,2:01.0,,S. Johnson enters the game for M. Morris,49,50
196,2,1:41.0,L. James misses 2-pt layup at rim,,49,50
197,2,1:40.0,,Defensive rebound by A. Drummond,49,50
198,2,1:20.0,,A. Drummond makes 2-pt layup at rim,49,52
199,2,1:01.0,K. Irving makes 2-pt jump shot from 15 ft,,51,52
200,2,0:48.0,,S. Johnson misses 3-pt jump shot from 23 ft,51,52
201,2,0:48.0,Defensive rebound by L. James,,51,52
202,2,0:39.0,K. Irving misses 3-pt jump shot from 26 ft,,51,52
203,2,0:39.0,,Defensive rebound by S. Johnson,51,52
204,2,0:30.0,,R. Jackson misses 2-pt jump shot from 19 ft,51,52
205,2,0:29.0,Defensive rebound by L. James,,51,52
206,2,0:20.0,L. James makes 2-pt layup from 1 ft (assist by K. Irving),,53,52
207,2,0:02.0,,T. Harris misses 2-pt jump shot from 12 ft,53,52
208,2,0:00.0,,Offensive rebound by Team,53,52
209,3,11:46.0,,Turnover by T. Harris (bad pass; steal by L. James),53,52
210,3,11:31.0,K. Love misses 2-pt jump shot from 15 ft,,53,52
211,3,11:31.0,Offensive rebound by Team,,53,52
212,3,11:31.0,,Loose ball foul by K. Caldwell-Pope,53,52
213,3,11:08.0,L. James makes 2-pt jump shot from 14 ft,,55,52
214,3,10:52.0,,M. Morris misses 3-pt jump shot from 26 ft,55,52
215,3,10:51.0,Defensive rebound by L. James,,55,52
216,3,10:26.0,K. Love makes 2-pt jump shot from 11 ft,,57,52
217,3,10:06.0,,M. Morris makes 2-pt jump shot from 12 ft,57,54
218,3,9:46.0,J. Smith misses 3-pt jump shot from 25 ft,,57,54
219,3,9:45.0,,Defensive rebound by T. Harris,57,54
220,3,9:41.0,,Turnover by R. Jackson (bad pass),57,54
221,3,9:22.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,60,54
222,3,9:10.0,,Turnover by R. Jackson (lost ball; steal by K. Irving),60,54
223,3,9:04.0,K. Irving makes 2-pt layup at rim,,62,54
224,3,9:04.0,,Detroit full timeout,62,54
225,3,8:49.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by R. Jackson),62,56
226,3,8:35.0,K. Irving makes 2-pt jump shot from 18 ft,,64,56
227,3,8:16.0,,A. Drummond misses 2-pt hook shot from 8 ft,64,56
228,3,8:15.0,Defensive rebound by J. Smith,,64,56
229,3,8:03.0,K. Irving makes 3-pt jump shot from 26 ft,,67,56
230,3,7:42.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,67,56
231,3,7:42.0,Defensive rebound by L. James,,67,56
232,3,7:34.0,K. Irving misses 3-pt jump shot from 27 ft,,67,56
233,3,7:34.0,,Defensive rebound by A. Drummond,67,56
234,3,7:30.0,,Shooting foul by L. James (drawn by T. Harris),67,56
235,3,7:30.0,,T. Harris makes free throw 1 of 2,67,57
236,3,7:30.0,,T. Harris makes free throw 2 of 2,67,58
237,3,7:15.0,Turnover by K. Irving (bad pass; steal by K. Caldwell-Pope),,67,58
238,3,7:15.0,,Personal foul by J. Smith,67,58
239,3,7:04.0,,R. Jackson makes 2-pt layup from 1 ft,67,60
240,3,6:46.0,L. James misses 2-pt jump shot from 14 ft,,67,60
241,3,6:46.0,,Defensive rebound by Team,67,60
242,3,6:33.0,,Turnover by R. Jackson (bad pass; steal by T. Thompson),67,60
243,3,6:24.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,69,60
244,3,6:05.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,69,60
245,3,6:05.0,Defensive rebound by Team,,69,60
246,3,5:46.0,Personal foul by M. Morris,,69,60
247,3,5:46.0,,S. Johnson enters the game for M. Morris,69,60
248,3,5:37.0,K. Love misses 3-pt jump shot from 26 ft,,69,60
249,3,5:37.0,,Defensive rebound by Team,69,60
250,3,5:22.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Jackson),69,63
251,3,5:06.0,K. Love makes 3-pt jump shot from 26 ft (assist by K. Irving),,72,63
252,3,4:46.0,,S. Johnson makes 3-pt jump shot from 25 ft (assist by R. Jackson),72,66
253,3,4:28.0,T. Thompson misses 2-pt layup from 1 ft (block by R. Jackson),,72,66
254,3,4:23.0,Offensive rebound by L. James,,72,66
255,3,4:23.0,L. James misses 3-pt jump shot from 25 ft,,72,66
256,3,4:20.0,Offensive rebound by T. Thompson,,72,66
257,3,4:17.0,Cleveland full timeout,,72,66
258,3,4:06.0,Personal foul by S. Johnson,,72,66
259,3,4:06.0,M. Dellavedova enters the game for J. Smith,,72,66
260,3,3:52.0,L. James misses 2-pt hook shot from 6 ft,,72,66
261,3,3:51.0,,Defensive rebound by A. Drummond,72,66
262,3,3:43.0,R. Jefferson enters the game for L. James,,72,66
263,3,3:31.0,,A. Drummond misses 2-pt layup from 1 ft,72,66
264,3,3:31.0,,Offensive rebound by A. Drummond,72,66
265,3,3:30.0,,A. Drummond makes 2-pt layup from 1 ft,72,68
266,3,3:04.0,K. Irving misses 3-pt jump shot from 24 ft,,72,68
267,3,3:02.0,,Defensive rebound by A. Drummond,72,68
268,3,2:53.0,,A. Drummond misses 2-pt layup at rim,72,68
269,3,2:52.0,Defensive rebound by K. Irving,,72,68
270,3,2:44.0,K. Irving misses 2-pt layup at rim,,72,68
271,3,2:43.0,,Defensive rebound by T. Harris,72,68
272,3,2:41.0,,Personal foul by M. Dellavedova,72,68
273,3,2:41.0,,S. Blake enters the game for R. Jackson,72,68
274,3,2:30.0,,Personal foul by T. Thompson,72,68
275,3,2:28.0,,Personal take foul by M. Dellavedova,72,68
276,3,2:28.0,,A. Drummond misses free throw 1 of 2,72,68
277,3,2:28.0,,Offensive rebound by Team,72,68
278,3,2:28.0,,A. Drummond makes free throw 2 of 2,72,69
279,3,2:26.0,Personal foul by S. Blake,,72,69
280,3,2:26.0,,A. Baynes enters the game for A. Drummond,72,69
281,3,2:23.0,Turnover by K. Irving (offensive foul),,72,69
282,3,2:23.0,,Offensive charge foul by K. Irving (drawn by A. Baynes),72,69
283,3,2:09.0,,Shooting foul by T. Thompson (drawn by T. Harris),72,69
284,3,2:09.0,,T. Harris makes free throw 1 of 2,72,70
285,3,2:09.0,,T. Harris makes free throw 2 of 2,72,71
286,3,1:51.0,R. Jefferson misses 3-pt jump shot from 26 ft,,72,71
287,3,1:51.0,Offensive rebound by K. Love,,72,71
288,3,1:38.0,K. Irving misses 2-pt jump shot from 18 ft,,72,71
289,3,1:38.0,Offensive rebound by K. Love,,72,71
290,3,1:28.0,M. Dellavedova makes 2-pt layup at rim,,74,71
291,3,1:09.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by T. Harris),74,74
292,3,0:55.0,Shooting foul by S. Blake (drawn by M. Dellavedova),,74,74
293,3,0:55.0,M. Dellavedova makes free throw 1 of 2,,75,74
294,3,0:55.0,M. Dellavedova makes free throw 2 of 2,,76,74
295,3,0:34.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,76,74
296,3,0:34.0,,Offensive rebound by A. Baynes,76,74
297,3,0:34.0,,A. Baynes makes 2-pt layup at rim,76,76
298,3,0:20.0,Personal foul by S. Blake,,76,76
299,3,0:20.0,M. Dellavedova makes free throw 1 of 2,,77,76
300,3,0:20.0,C. Frye enters the game for K. Love,,77,76
301,3,0:20.0,I. Shumpert enters the game for T. Thompson,,77,76
302,3,0:20.0,M. Dellavedova makes free throw 2 of 2,,78,76
303,3,0:03.0,,T. Harris makes 2-pt layup at rim,78,78
304,3,0:00.0,K. Irving makes 3-pt jump shot from 41 ft,,81,78
305,4,11:48.0,M. Dellavedova makes 2-pt jump shot from 7 ft,,83,78
306,4,11:24.0,,S. Blake misses 2-pt jump shot from 16 ft,83,78
307,4,11:23.0,Defensive rebound by R. Jefferson,,83,78
308,4,11:13.0,M. Dellavedova makes 3-pt jump shot from 23 ft (assist by R. Jefferson),,86,78
309,4,10:43.0,,A. Drummond misses 2-pt jump shot from 13 ft,86,78
310,4,10:43.0,Defensive rebound by I. Shumpert,,86,78
311,4,10:29.0,Personal foul by M. Morris,,86,78
312,4,10:29.0,,T. Harris enters the game for M. Morris,86,78
313,4,10:21.0,I. Shumpert misses 3-pt jump shot from 23 ft,,86,78
314,4,10:21.0,,Defensive rebound by T. Harris,86,78
315,4,10:14.0,,A. Drummond makes 2-pt layup at rim (assist by S. Blake),86,80
316,4,10:14.0,,Shooting foul by C. Frye (drawn by A. Drummond),86,80
317,4,10:14.0,,R. Jackson enters the game for S. Blake,86,80
318,4,10:14.0,,A. Drummond misses free throw 1 of 1,86,80
319,4,10:13.0,,Offensive rebound by T. Harris,86,80
320,4,10:00.0,,Personal foul by I. Shumpert,86,80
321,4,10:00.0,,Inbound foul by C. Frye,86,80
322,4,10:00.0,,A. Drummond makes free throw 1 of 2,86,81
323,4,10:00.0,,Turnover by S. Johnson (lane violation.),86,81
324,4,9:34.0,L. James misses 3-pt jump shot from 26 ft,,86,81
325,4,9:32.0,Offensive rebound by I. Shumpert,,86,81
326,4,9:14.0,R. Jefferson misses 3-pt jump shot from 24 ft,,86,81
327,4,9:14.0,,Defensive rebound by S. Johnson,86,81
328,4,9:04.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),86,83
329,4,9:04.0,Cleveland full timeout,,86,83
330,4,9:04.0,K. Irving enters the game for I. Shumpert,,86,83
331,4,9:04.0,T. Thompson enters the game for C. Frye,,86,83
332,4,8:46.0,K. Irving misses 3-pt jump shot from 26 ft,,86,83
333,4,8:45.0,,Defensive rebound by T. Harris,86,83
334,4,8:33.0,,R. Jackson makes 2-pt jump shot from 6 ft,86,85
335,4,8:14.0,T. Thompson misses 2-pt jump shot from 5 ft (block by A. Drummond),,86,85
336,4,8:13.0,,Defensive rebound by T. Harris,86,85
337,4,8:05.0,,T. Harris misses 3-pt jump shot from 26 ft,86,85
338,4,8:03.0,Defensive rebound by R. Jefferson,,86,85
339,4,7:54.0,Shooting foul by R. Jackson (drawn by K. Irving),,86,85
340,4,7:54.0,K. Irving makes free throw 1 of 2,,87,85
341,4,7:54.0,J. Smith enters the game for R. Jefferson,,87,85
342,4,7:54.0,K. Love enters the game for M. Dellavedova,,87,85
343,4,7:54.0,K. Irving makes free throw 2 of 2,,88,85
344,4,7:45.0,,Personal foul by L. James,88,85
345,4,7:28.0,,R. Jackson misses 3-pt jump shot from 25 ft,88,85
346,4,7:27.0,Defensive rebound by L. James,,88,85
347,4,7:06.0,L. James misses 3-pt jump shot from 25 ft,,88,85
348,4,7:04.0,,Defensive rebound by A. Drummond,88,85
349,4,6:54.0,,T. Harris misses 3-pt jump shot from 27 ft,88,85
350,4,6:54.0,,Offensive rebound by T. Harris,88,85
351,4,6:49.0,,R. Jackson misses 3-pt jump shot from 26 ft,88,85
352,4,6:49.0,,Offensive rebound by K. Caldwell-Pope,88,85
353,4,6:41.0,,R. Jackson misses 3-pt jump shot from 27 ft,88,85
354,4,6:41.0,Defensive rebound by K. Irving,,88,85
355,4,6:35.0,K. Irving misses 2-pt layup at rim,,88,85
356,4,6:34.0,Offensive rebound by L. James,,88,85
357,4,6:32.0,L. James makes 2-pt layup from 2 ft,,90,85
358,4,6:22.0,,Personal take foul by K. Love,90,85
359,4,6:22.0,,A. Drummond misses free throw 1 of 2,90,85
360,4,6:22.0,,Offensive rebound by Team,90,85
361,4,6:22.0,,M. Morris enters the game for S. Johnson,90,85
362,4,6:22.0,,A. Drummond makes free throw 2 of 2,90,86
363,4,6:00.0,K. Irving makes 2-pt jump shot from 14 ft,,92,86
364,4,6:00.0,,Detroit full timeout,92,86
365,4,6:00.0,,S. Johnson enters the game for A. Drummond,92,86
366,4,5:47.0,,S. Johnson misses 3-pt jump shot from 26 ft,92,86
367,4,5:46.0,Defensive rebound by L. James,,92,86
368,4,5:24.0,K. Irving misses 2-pt jump shot from 7 ft,,92,86
369,4,5:24.0,,Defensive rebound by S. Johnson,92,86
370,4,5:17.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,92,86
371,4,5:16.0,Defensive rebound by L. James,,92,86
372,4,4:51.0,J. Smith makes 3-pt jump shot from 27 ft (assist by K. Irving),,95,86
373,4,4:32.0,,Detroit full timeout,95,86
374,4,4:24.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),95,89
375,4,3:57.0,K. Love misses 2-pt hook shot from 6 ft,,95,89
376,4,3:56.0,,Defensive rebound by S. Johnson,95,89
377,4,3:42.0,,M. Morris makes 2-pt jump shot from 9 ft,95,91
378,4,3:17.0,K. Irving misses 2-pt jump shot from 16 ft,,95,91
379,4,3:17.0,Offensive rebound by Team,,95,91
380,4,2:51.0,L. James makes 2-pt layup at rim,,97,91
381,4,2:29.0,,T. Harris makes 2-pt jump shot from 11 ft (assist by R. Jackson),97,93
382,4,2:03.0,L. James misses 3-pt jump shot from 26 ft,,97,93
383,4,2:03.0,Offensive rebound by K. Love,,97,93
384,4,1:59.0,Cleveland full timeout,,97,93
385,4,1:59.0,Official timeout,,97,93
386,4,1:59.0,M. Dellavedova enters the game for T. Thompson,,97,93
387,4,1:40.0,K. Irving misses 3-pt jump shot from 26 ft,,97,93
388,4,1:39.0,Offensive rebound by Team,,97,93
389,4,1:18.0,Turnover by L. James (lost ball; steal by S. Johnson),,97,93
390,4,1:18.0,,Detroit full timeout,97,93
391,4,1:18.0,T. Thompson enters the game for K. Love,,97,93
392,4,1:08.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Jackson),97,96
393,4,0:54.0,Personal foul by S. Johnson,,97,96
394,4,0:43.0,K. Irving makes 3-pt jump shot from 25 ft,,100,96
395,4,0:43.0,,Detroit full timeout,100,96
396,4,0:43.0,I. Shumpert enters the game for J. Smith,,100,96
397,4,0:33.0,,R. Jackson makes 2-pt dunk at rim,100,98
398,4,0:33.0,Cleveland full timeout,,100,98
399,4,0:33.0,J. Smith enters the game for I. Shumpert,,100,98
