,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHARLOTTE_ACTION,INDIANA_SCORE,CHARLOTTE_SCORE
387,4,2:50.0,,K. Walker misses 3-pt jump shot from 25 ft,94,103
388,4,2:47.0,,Offensive rebound by M. Williams,94,103
389,4,2:43.0,,Personal foul by P. George (drawn by N. Batum),94,103
390,4,2:43.0,Official timeout,,94,103
391,4,2:32.0,,N. Batum misses 2-pt jump shot from 11 ft,94,103
392,4,2:30.0,Defensive rebound by P. George,,94,103
393,4,2:14.0,G. Hill makes 3-pt jump shot from 22 ft (assist by P. George),,97,103
394,4,1:57.0,,N. Batum misses 3-pt jump shot from 26 ft,97,103
395,4,1:54.0,,Offensive rebound by C. Zeller,97,103
396,4,1:32.0,,C. Zeller misses 2-pt jump shot from 3 ft,97,103
397,4,1:32.0,,Offensive rebound by Team,97,103
398,4,1:19.0,,Shooting foul by I. Mahinmi (drawn by K. Walker),97,103
399,4,1:19.0,,K. Walker makes free throw 1 of 2,97,104
400,4,1:19.0,,K. Walker makes free throw 2 of 2,97,105
401,4,1:01.0,Shooting foul by C. Zeller (drawn by P. George),,97,105
402,4,1:01.0,P. George makes free throw 1 of 2,,98,105
403,4,1:01.0,P. George makes free throw 2 of 2,,99,105
404,4,0:50.0,,K. Walker misses 3-pt jump shot from 26 ft,99,105
405,4,0:48.0,Defensive rebound by I. Mahinmi,,99,105
406,4,0:41.0,P. George misses 3-pt jump shot from 25 ft,,99,105
407,4,0:39.0,,Defensive rebound by N. Batum,99,105
408,4,0:32.0,,Personal foul by I. Mahinmi (drawn by K. Walker),99,105
409,4,0:32.0,,K. Walker makes free throw 1 of 2,99,106
410,4,0:32.0,,K. Walker makes free throw 2 of 2,99,107
411,4,0:32.0,Indiana full timeout,,99,107
412,4,0:25.0,P. George misses 3-pt jump shot from 25 ft,,99,107
413,4,0:24.0,Offensive rebound by G. Hill,,99,107
414,4,0:20.0,M. Ellis misses 3-pt jump shot from 24 ft,,99,107
415,4,0:20.0,Offensive rebound by Team,,99,107
416,4,0:20.0,,Loose ball foul by M. Williams (drawn by P. George),99,107
417,4,0:20.0,P. George makes free throw 1 of 2,,100,107
418,4,0:20.0,P. George makes free throw 2 of 2,,101,107
419,4,0:17.0,,Personal foul by S. Hill (drawn by N. Batum),101,107
420,4,0:17.0,,N. Batum makes free throw 1 of 2,101,108
421,4,0:17.0,,N. Batum misses free throw 2 of 2,101,108
422,4,0:15.0,,Offensive rebound by N. Batum,101,108
