,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
65,1,3:59.0,,J. Lamb enters the game for P. Hairston,14,15
66,1,3:59.0,M. Dellavedova enters the game for M. Williams,,14,15
67,1,3:59.0,,C. Zeller makes free throw 2 of 2,14,16
68,1,3:42.0,Cleveland full timeout,,14,16
69,1,3:42.0,,F. Kaminsky enters the game for A. Jefferson,14,16
70,1,3:38.0,Shooting foul by F. Kaminsky (drawn by K. Love),,14,16
71,1,3:38.0,K. Love makes free throw 1 of 2,,15,16
72,1,3:38.0,K. Love makes free throw 2 of 2,,16,16
73,1,3:22.0,,F. Kaminsky misses 3-pt jump shot from 23 ft,16,16
74,1,3:21.0,Defensive rebound by K. Love,,16,16
75,1,3:09.0,T. Thompson misses 2-pt layup from 1 ft,,16,16
76,1,3:08.0,,Defensive rebound by J. Lamb,16,16
77,1,3:08.0,,Shooting foul by R. Jefferson (drawn by J. Lamb),16,16
78,1,3:08.0,,J. Lamb misses free throw 1 of 3,16,16
79,1,3:08.0,,Offensive rebound by Team,16,16
80,1,3:08.0,,J. Lamb makes free throw 2 of 3,16,17
81,1,3:08.0,J. Jones enters the game for K. Love,,16,17
82,1,3:08.0,L. James enters the game for J. Smith,,16,17
83,1,3:08.0,,J. Lamb misses free throw 3 of 3,16,17
84,1,3:00.0,Defensive rebound by L. James,,16,17
85,1,2:53.0,L. James misses 2-pt jump shot from 22 ft,,16,17
86,1,2:52.0,,Defensive rebound by J. Lamb,16,17
87,1,2:50.0,,Turnover by J. Lamb (bad pass),16,17
88,1,2:50.0,,Charlotte full timeout,16,17
89,1,2:50.0,,J. Lin enters the game for K. Walker,16,17
90,1,2:40.0,J. Jones misses 3-pt jump shot from 23 ft,,16,17
91,1,2:39.0,,Defensive rebound by J. Lamb,16,17
92,1,2:17.0,,N. Batum misses 3-pt jump shot from 26 ft,16,17
93,1,2:16.0,Defensive rebound by L. James,,16,17
94,1,2:10.0,R. Jefferson misses 3-pt jump shot from 22 ft,,16,17
95,1,2:08.0,,Defensive rebound by J. Lin,16,17
96,1,1:59.0,,J. Lamb misses 2-pt jump shot from 4 ft,16,17
97,1,1:58.0,Defensive rebound by L. James,,16,17
98,1,1:50.0,L. James makes 2-pt layup from 2 ft,,18,17
99,1,1:29.0,,Shooting foul by L. James (drawn by C. Zeller),18,17
100,1,1:29.0,,C. Zeller makes free throw 1 of 2,18,18
101,1,1:29.0,,C. Zeller makes free throw 2 of 2,18,19
102,1,1:17.0,L. James misses 2-pt layup from 2 ft (block by C. Zeller),,18,19
103,1,1:15.0,,Defensive rebound by C. Zeller,18,19
104,1,1:12.0,,Personal foul by J. Jones (drawn by F. Kaminsky),18,19
105,1,1:12.0,,F. Kaminsky makes free throw 1 of 2,18,20
106,1,1:12.0,,F. Kaminsky misses free throw 2 of 2,18,20
107,1,1:10.0,Defensive rebound by L. James,,18,20
108,1,1:02.0,Personal foul by F. Kaminsky (drawn by R. Jefferson),,18,20
109,1,0:55.0,J. Jones misses 2-pt jump shot from 11 ft,,18,20
110,1,0:55.0,Offensive rebound by Team,,18,20
111,1,0:55.0,,Loose ball foul by C. Zeller (drawn by T. Thompson),18,20
112,1,0:55.0,T. Thompson misses free throw 1 of 2,,18,20
113,1,0:55.0,Offensive rebound by Team,,18,20
114,1,0:55.0,T. Thompson makes free throw 2 of 2,,19,20
115,1,0:41.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),19,22
116,1,0:32.0,L. James makes 2-pt layup from 2 ft,,21,22
117,1,0:11.0,,J. Lin misses 2-pt layup from 1 ft (block by M. Dellavedova),21,22
118,1,0:10.0,Defensive rebound by M. Dellavedova,,21,22
119,1,0:08.0,Shooting foul by J. Lamb (drawn by R. Jefferson),,21,22
120,1,0:08.0,R. Jefferson makes free throw 1 of 2,,22,22
121,1,0:08.0,J. Cunningham enters the game for L. James,,22,22
122,1,0:08.0,R. Jefferson makes free throw 2 of 2,,23,22
123,1,0:00.0,,Offensive foul by C. Zeller (drawn by M. Dellavedova),23,22
124,1,0:00.0,,Turnover by C. Zeller (offensive foul),23,22
125,2,11:47.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,25,22
126,2,11:32.0,,J. Lamb makes 2-pt layup from 2 ft (assist by S. Hawes),25,24
127,2,11:20.0,Shooting foul by S. Hawes (drawn by R. Jefferson),,25,24
128,2,11:20.0,R. Jefferson misses free throw 1 of 2,,25,24
129,2,11:20.0,Offensive rebound by Team,,25,24
130,2,11:20.0,R. Jefferson misses free throw 2 of 2,,25,24
131,2,11:20.0,Offensive rebound by Team,,25,24
132,2,11:20.0,,Loose ball foul by M. Williams (drawn by J. Jones),25,24
133,2,11:20.0,,P. Hairston enters the game for M. Williams,25,24
134,2,11:11.0,Shooting foul by J. Lin (drawn by L. James),,25,24
135,2,11:11.0,L. James makes free throw 1 of 2,,26,24
136,2,11:11.0,L. James makes free throw 2 of 2,,27,24
137,2,10:57.0,,J. Lin makes 3-pt jump shot from 25 ft (assist by P. Hairston),27,27
138,2,10:44.0,Personal foul by S. Hawes (drawn by T. Thompson),,27,27
139,2,10:30.0,J. Jones misses 3-pt jump shot from 26 ft,,27,27
140,2,10:28.0,,Defensive rebound by J. Lamb,27,27
141,2,10:13.0,,F. Kaminsky misses 2-pt jump shot from 3 ft,27,27
142,2,10:12.0,Defensive rebound by T. Thompson,,27,27
143,2,10:05.0,M. Dellavedova misses 2-pt jump shot from 4 ft,,27,27
144,2,10:04.0,Offensive rebound by T. Thompson,,27,27
145,2,10:04.0,T. Thompson makes 2-pt layup from 1 ft,,29,27
146,2,9:45.0,,S. Hawes makes 2-pt hook shot from 4 ft (assist by J. Lin),29,29
147,2,9:26.0,Shooting foul by P. Hairston (drawn by L. James),,29,29
148,2,9:26.0,L. James makes free throw 1 of 2,,30,29
149,2,9:26.0,,M. Williams enters the game for P. Hairston,30,29
150,2,9:26.0,K. Love enters the game for J. Jones,,30,29
151,2,9:26.0,L. James makes free throw 2 of 2,,31,29
152,2,9:07.0,,J. Lamb makes 2-pt dunk at rim (assist by J. Lin),31,31
153,2,8:57.0,Turnover by T. Thompson (3 sec),,31,31
154,2,8:57.0,Official timeout,,31,31
155,2,8:43.0,,J. Lamb misses 3-pt jump shot from 26 ft,31,31
156,2,8:42.0,,Offensive rebound by M. Williams,31,31
157,2,8:35.0,,J. Lamb misses 2-pt jump shot from 7 ft,31,31
158,2,8:33.0,Defensive rebound by K. Love,,31,31
159,2,8:21.0,L. James misses 2-pt layup from 1 ft,,31,31
160,2,8:17.0,Offensive rebound by L. James,,31,31
161,2,8:17.0,L. James makes 2-pt layup from 1 ft,,33,31
162,2,7:52.0,,M. Williams misses 3-pt jump shot from 25 ft,33,31
163,2,7:50.0,,Offensive rebound by F. Kaminsky,33,31
164,2,7:50.0,,F. Kaminsky makes 2-pt layup from 2 ft,33,33
165,2,7:33.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,33,33
166,2,7:31.0,Offensive rebound by T. Thompson,,33,33
167,2,7:29.0,T. Thompson misses 2-pt layup from 2 ft (block by J. Lamb),,33,33
168,2,7:27.0,Offensive rebound by T. Thompson,,33,33
169,2,7:08.0,M. Dellavedova misses 2-pt jump shot from 9 ft,,33,33
170,2,7:06.0,,Defensive rebound by F. Kaminsky,33,33
171,2,6:52.0,,S. Hawes makes 2-pt hook shot from 9 ft,33,35
172,2,6:40.0,Shooting foul by J. Lamb (drawn by R. Jefferson),,33,35
173,2,6:40.0,R. Jefferson makes free throw 1 of 2,,34,35
174,2,6:40.0,T. Mozgov enters the game for T. Thompson,,34,35
175,2,6:40.0,J. Smith enters the game for L. James,,34,35
176,2,6:40.0,,A. Jefferson enters the game for J. Lamb,34,35
177,2,6:40.0,,N. Batum enters the game for F. Kaminsky,34,35
178,2,6:40.0,,K. Walker enters the game for S. Hawes,34,35
179,2,6:40.0,R. Jefferson misses free throw 2 of 2,,34,35
180,2,6:38.0,,Defensive rebound by A. Jefferson,34,35
181,2,6:24.0,,K. Walker makes 2-pt layup from 1 ft (assist by M. Williams),34,37
182,2,6:06.0,K. Love makes 3-pt jump shot from 22 ft (assist by R. Jefferson),,37,37
183,2,5:49.0,,K. Walker makes 3-pt jump shot from 23 ft (assist by J. Lin),37,40
184,2,5:30.0,R. Jefferson makes 3-pt jump shot from 22 ft (assist by K. Love),,40,40
185,2,5:20.0,,Charlotte full timeout,40,40
186,2,5:20.0,M. Williams enters the game for R. Jefferson,,40,40
187,2,5:00.0,,K. Walker misses 2-pt jump shot from 21 ft,40,40
188,2,4:58.0,Defensive rebound by K. Love,,40,40
189,2,4:41.0,K. Love makes 2-pt layup from 1 ft (assist by M. Dellavedova),,42,40
190,2,4:26.0,,Turnover by N. Batum (bad pass; steal by T. Mozgov),42,40
191,2,4:19.0,T. Mozgov makes 2-pt dunk at rim (assist by J. Smith),,44,40
192,2,4:08.0,,Personal foul by M. Williams (drawn by J. Lin),44,40
193,2,3:54.0,,K. Walker misses 2-pt jump shot from 19 ft,44,40
194,2,3:53.0,Defensive rebound by K. Love,,44,40
195,2,3:41.0,T. Mozgov misses 2-pt hook shot from 6 ft,,44,40
196,2,3:38.0,,Defensive rebound by N. Batum,44,40
197,2,3:25.0,,A. Jefferson misses 2-pt layup from 2 ft,44,40
198,2,3:24.0,Defensive rebound by M. Williams,,44,40
199,2,3:11.0,K. Love makes 2-pt layup from 1 ft,,46,40
200,2,2:54.0,,J. Lin makes 2-pt layup from 1 ft (assist by A. Jefferson),46,42
201,2,2:54.0,Cleveland full timeout,,46,42
202,2,2:54.0,L. James enters the game for M. Dellavedova,,46,42
203,2,2:37.0,Turnover by K. Love (bad pass; steal by A. Jefferson),,46,42
204,2,2:27.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),46,45
205,2,2:10.0,T. Mozgov misses 2-pt jump shot from 5 ft,,46,45
206,2,2:09.0,Offensive rebound by T. Mozgov,,46,45
207,2,2:07.0,T. Mozgov misses 2-pt layup from 1 ft,,46,45
208,2,2:06.0,Offensive rebound by K. Love,,46,45
209,2,2:06.0,K. Love makes 2-pt layup from 1 ft,,48,45
210,2,1:38.0,,J. Lin misses 3-pt jump shot from 23 ft,48,45
211,2,1:38.0,Defensive rebound by K. Love,,48,45
212,2,1:24.0,Turnover by T. Mozgov (3 sec),,48,45
213,2,1:24.0,T. Thompson enters the game for T. Mozgov,,48,45
214,2,1:24.0,M. Dellavedova enters the game for M. Williams,,48,45
215,2,1:20.0,,Shooting foul by T. Thompson (drawn by K. Walker),48,45
216,2,1:20.0,,K. Walker makes free throw 1 of 2,48,46
217,2,1:20.0,,K. Walker makes free throw 2 of 2,48,47
218,2,1:01.0,L. James misses 2-pt hook shot from 7 ft,,48,47
219,2,1:00.0,,Defensive rebound by N. Batum,48,47
220,2,0:53.0,,Personal foul by J. Smith (drawn by M. Williams),48,47
221,2,0:53.0,,M. Williams makes free throw 1 of 2,48,48
222,2,0:53.0,,M. Williams makes free throw 2 of 2,48,49
223,2,0:29.0,J. Smith misses 3-pt jump shot from 29 ft,,48,49
224,2,0:27.0,Offensive rebound by K. Love,,48,49
225,2,0:08.0,L. James makes 2-pt layup from 1 ft,,50,49
226,2,0:00.0,,Shooting foul by M. Dellavedova (drawn by K. Walker),50,49
227,2,0:00.0,,K. Walker makes free throw 1 of 3,50,50
228,2,0:00.0,,K. Walker makes free throw 2 of 3,50,51
229,2,0:00.0,,K. Walker makes free throw 3 of 3,50,52
230,3,11:50.0,J. Smith makes 2-pt jump shot from 18 ft (assist by L. James),,52,52
231,3,11:37.0,,Shooting foul by J. Smith (drawn by N. Batum),52,52
232,3,11:37.0,,N. Batum makes free throw 1 of 3,52,53
233,3,11:37.0,,N. Batum makes free throw 2 of 3,52,54
234,3,11:37.0,,N. Batum makes free throw 3 of 3,52,55
235,3,11:22.0,J. Smith makes 2-pt jump shot from 23 ft (assist by L. James),,54,55
236,3,11:05.0,,P. Hairston misses 2-pt jump shot from 15 ft,54,55
237,3,11:04.0,Defensive rebound by K. Love,,54,55
238,3,10:52.0,J. Smith misses 3-pt jump shot from 25 ft,,54,55
239,3,10:49.0,,Defensive rebound by K. Walker,54,55
240,3,10:39.0,,A. Jefferson makes 2-pt jump shot from 18 ft (assist by M. Williams),54,57
241,3,10:19.0,Offensive foul by T. Mozgov (drawn by K. Walker),,54,57
242,3,10:19.0,Turnover by T. Mozgov (offensive foul),,54,57
243,3,10:01.0,,A. Jefferson makes 2-pt layup from 1 ft,54,59
244,3,10:01.0,Personal foul by N. Batum (drawn by J. Smith),,54,59
245,3,10:01.0,,Personal foul by J. Smith,54,59
246,3,9:44.0,Turnover by M. Williams (bad pass; steal by K. Walker),,54,59
247,3,9:31.0,,A. Jefferson makes 2-pt jump shot from 18 ft,54,61
248,3,9:17.0,Turnover by L. James (bad pass; steal by K. Walker),,54,61
249,3,9:07.0,,P. Hairston misses 3-pt jump shot from 26 ft,54,61
250,3,9:06.0,,Offensive rebound by K. Walker,54,61
251,3,9:00.0,,Turnover by N. Batum (bad pass),54,61
252,3,8:47.0,Turnover by K. Love (bad pass),,54,61
253,3,8:31.0,,A. Jefferson misses 2-pt jump shot from 10 ft,54,61
254,3,8:29.0,,Offensive rebound by A. Jefferson,54,61
255,3,8:22.0,,K. Walker misses 2-pt jump shot from 18 ft,54,61
256,3,8:20.0,Defensive rebound by K. Love,,54,61
257,3,8:09.0,J. Smith misses 3-pt jump shot from 26 ft,,54,61
258,3,8:07.0,,Defensive rebound by P. Hairston,54,61
259,3,7:56.0,,M. Williams misses 3-pt jump shot from 26 ft,54,61
260,3,7:54.0,Defensive rebound by J. Smith,,54,61
261,3,7:49.0,Personal foul by M. Williams (drawn by K. Love),,54,61
262,3,7:37.0,M. Williams misses 2-pt jump shot from 16 ft (block by K. Walker),,54,61
263,3,7:35.0,Offensive rebound by T. Mozgov,,54,61
264,3,7:32.0,T. Mozgov misses 2-pt layup from 2 ft,,54,61
265,3,7:31.0,,Defensive rebound by A. Jefferson,54,61
266,3,7:30.0,,Turnover by K. Walker (bad pass),54,61
267,3,7:30.0,Cleveland full timeout,,54,61
268,3,7:15.0,L. James makes 2-pt layup from 2 ft,,56,61
269,3,7:00.0,,Personal foul by M. Williams (drawn by K. Walker),56,61
270,3,7:00.0,M. Dellavedova enters the game for M. Williams,,56,61
271,3,6:50.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by K. Walker),56,64
272,3,6:23.0,J. Smith misses 2-pt jump shot at rim,,56,64
273,3,6:22.0,Offensive rebound by J. Smith,,56,64
274,3,6:22.0,J. Smith misses 2-pt layup at rim,,56,64
275,3,6:22.0,,Defensive rebound by Team,56,64
276,3,6:22.0,Loose ball foul by J. Smith (drawn by M. Williams),,56,64
277,3,6:22.0,R. Jefferson enters the game for J. Smith,,56,64
278,3,6:06.0,,N. Batum misses 3-pt jump shot from 25 ft,56,64
279,3,6:05.0,Defensive rebound by Team,,56,64
280,3,5:47.0,L. James makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),,59,64
281,3,5:41.0,,Personal foul by M. Dellavedova (drawn by K. Walker),59,64
282,3,5:41.0,T. Thompson enters the game for T. Mozgov,,59,64
283,3,5:28.0,,A. Jefferson makes 2-pt jump shot from 8 ft,59,66
284,3,5:03.0,Personal foul by M. Williams (drawn by T. Thompson),,59,66
285,3,5:03.0,,C. Zeller enters the game for M. Williams,59,66
286,3,4:57.0,L. James makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,62,66
287,3,4:44.0,,Shooting foul by T. Thompson (drawn by A. Jefferson),62,66
288,3,4:44.0,,A. Jefferson misses free throw 1 of 2,62,66
289,3,4:44.0,,Offensive rebound by Team,62,66
290,3,4:44.0,,A. Jefferson makes free throw 2 of 2,62,67
291,3,4:22.0,R. Jefferson makes 2-pt layup from 1 ft (assist by L. James),,64,67
292,3,4:10.0,,K. Walker makes 2-pt jump shot from 17 ft,64,69
293,3,3:43.0,T. Thompson misses 2-pt jump shot from 3 ft (block by A. Jefferson),,64,69
294,3,3:41.0,Offensive rebound by K. Love,,64,69
295,3,3:36.0,K. Love misses 2-pt jump shot from 7 ft,,64,69
296,3,3:35.0,,Defensive rebound by A. Jefferson,64,69
297,3,3:22.0,,A. Jefferson misses 2-pt jump shot from 7 ft,64,69
298,3,3:20.0,Defensive rebound by K. Love,,64,69
299,3,3:12.0,L. James misses 3-pt jump shot from 25 ft,,64,69
300,3,3:11.0,,Defensive rebound by C. Zeller,64,69
301,3,3:06.0,,Turnover by K. Walker (traveling),64,69
302,3,3:06.0,,F. Kaminsky enters the game for A. Jefferson,64,69
303,3,2:52.0,K. Love makes 2-pt jump shot from 7 ft (assist by T. Thompson),,66,69
304,3,2:37.0,,K. Walker makes 2-pt layup from 2 ft (assist by C. Zeller),66,71
305,3,2:27.0,Shooting foul by P. Hairston (drawn by L. James),,66,71
306,3,2:27.0,L. James makes 2-pt dunk at rim (assist by M. Dellavedova),,68,71
307,3,2:27.0,,Charlotte full timeout,68,71
308,3,2:27.0,,J. Lamb enters the game for P. Hairston,68,71
309,3,2:27.0,L. James makes free throw 1 of 1,,69,71
310,3,2:12.0,,N. Batum makes 2-pt jump shot from 13 ft,69,73
311,3,1:44.0,R. Jefferson misses 2-pt jump shot from 19 ft,,69,73
312,3,1:44.0,,Defensive rebound by Team,69,73
313,3,1:44.0,M. Williams enters the game for L. James,,69,73
314,3,1:28.0,,Offensive foul by F. Kaminsky (drawn by K. Love),69,73
315,3,1:28.0,,Turnover by F. Kaminsky (offensive foul),69,73
316,3,1:28.0,,J. Lin enters the game for K. Walker,69,73
317,3,1:13.0,Turnover by R. Jefferson (lost ball; steal by N. Batum),,69,73
318,3,1:13.0,,Personal foul by R. Jefferson (drawn by N. Batum),69,73
319,3,1:13.0,,N. Batum makes free throw 1 of 2,69,74
320,3,1:13.0,,N. Batum misses free throw 2 of 2,69,74
321,3,1:12.0,Defensive rebound by K. Love,,69,74
322,3,1:02.0,K. Love makes 3-pt jump shot from 24 ft (assist by M. Williams),,72,74
323,3,0:51.0,,N. Batum makes 2-pt jump shot from 17 ft,72,76
324,3,0:31.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,72,76
325,3,0:29.0,,Defensive rebound by J. Lin,72,76
326,3,0:24.0,,J. Lamb misses 3-pt jump shot from 26 ft,72,76
327,3,0:21.0,Defensive rebound by T. Thompson,,72,76
328,3,0:06.0,Personal foul by J. Lin (drawn by M. Williams),,72,76
329,3,0:01.0,K. Love misses 3-pt jump shot from 25 ft,,72,76
330,3,0:00.0,,Defensive rebound by J. Lin,72,76
331,4,11:44.0,,J. Lin misses 2-pt layup from 2 ft (block by M. Williams),72,76
332,4,11:44.0,,Offensive rebound by Team,72,76
333,4,11:43.0,,Personal foul by M. Williams (drawn by J. Lin),72,76
334,4,11:39.0,,J. Lamb makes 2-pt layup at rim (assist by F. Kaminsky),72,78
335,4,11:19.0,J. Jones misses 3-pt jump shot from 24 ft,,72,78
336,4,11:18.0,,Defensive rebound by J. Lin,72,78
337,4,11:14.0,,Turnover by J. Lin (bad pass),72,78
338,4,10:57.0,R. Jefferson makes 3-pt jump shot from 22 ft (assist by M. Williams),,75,78
339,4,10:42.0,,J. Lin makes 2-pt jump shot from 9 ft,75,80
340,4,10:27.0,Offensive foul by T. Thompson (drawn by J. Lin),,75,80
341,4,10:27.0,Turnover by T. Thompson (offensive foul),,75,80
342,4,10:13.0,,J. Lamb makes 2-pt jump shot from 15 ft (assist by J. Lin),75,82
343,4,9:53.0,Shooting foul by C. Zeller (drawn by M. Dellavedova),,75,82
344,4,9:53.0,M. Dellavedova makes free throw 1 of 2,,76,82
345,4,9:53.0,J. Smith enters the game for M. Williams,,76,82
346,4,9:53.0,L. James enters the game for J. Jones,,76,82
347,4,9:53.0,M. Dellavedova makes free throw 2 of 2,,77,82
348,4,9:41.0,,J. Lamb misses 2-pt jump shot from 18 ft,77,82
349,4,9:40.0,Defensive rebound by T. Thompson,,77,82
350,4,9:21.0,L. James misses 3-pt jump shot from 23 ft,,77,82
351,4,9:20.0,,Defensive rebound by J. Lamb,77,82
352,4,9:07.0,,Turnover by J. Lin (lost ball; steal by T. Thompson),77,82
353,4,9:03.0,R. Jefferson makes 2-pt layup from 1 ft,,79,82
354,4,8:48.0,,C. Zeller misses 2-pt jump shot from 8 ft,79,82
355,4,8:47.0,Defensive rebound by T. Thompson,,79,82
356,4,8:25.0,Turnover by J. Smith (lost ball),,79,82
357,4,8:25.0,Official timeout,,79,82
358,4,8:25.0,,K. Walker enters the game for J. Lin,79,82
359,4,8:15.0,,Shooting foul by T. Thompson (drawn by C. Zeller),79,82
360,4,8:15.0,,C. Zeller makes free throw 1 of 2,79,83
361,4,8:15.0,,C. Zeller makes free throw 2 of 2,79,84
362,4,8:00.0,Shooting foul by M. Williams (drawn by L. James),,79,84
363,4,8:00.0,L. James misses free throw 1 of 2,,79,84
364,4,8:00.0,Offensive rebound by Team,,79,84
365,4,8:00.0,,N. Batum enters the game for M. Williams,79,84
366,4,8:00.0,L. James makes free throw 2 of 2,,80,84
367,4,7:47.0,,F. Kaminsky misses 2-pt jump shot from 3 ft,80,84
368,4,7:45.0,Defensive rebound by Team,,80,84
369,4,7:32.0,T. Thompson makes 2-pt jump shot from 7 ft (assist by M. Dellavedova),,82,84
370,4,7:23.0,,K. Walker misses 2-pt jump shot from 15 ft,82,84
371,4,7:22.0,Defensive rebound by T. Thompson,,82,84
372,4,7:17.0,Personal foul by C. Zeller (drawn by L. James),,82,84
373,4,7:17.0,,A. Jefferson enters the game for C. Zeller,82,84
374,4,7:08.0,M. Dellavedova makes 3-pt jump shot from 27 ft,,85,84
375,4,6:55.0,,K. Walker makes 2-pt layup from 2 ft,85,86
376,4,6:37.0,M. Dellavedova makes 2-pt jump shot from 7 ft,,87,86
377,4,6:15.0,,A. Jefferson misses 2-pt jump shot from 8 ft,87,86
378,4,6:14.0,Defensive rebound by L. James,,87,86
379,4,5:59.0,R. Jefferson misses 3-pt jump shot from 23 ft,,87,86
380,4,5:57.0,,Defensive rebound by J. Lamb,87,86
381,4,5:47.0,,J. Lamb misses 2-pt jump shot from 8 ft,87,86
382,4,5:46.0,Defensive rebound by T. Thompson,,87,86
383,4,5:31.0,J. Smith makes 2-pt jump shot from 18 ft,,89,86
384,4,5:30.0,,Charlotte full timeout,89,86
385,4,5:30.0,,M. Williams enters the game for F. Kaminsky,89,86
386,4,5:20.0,,Personal foul by M. Dellavedova (drawn by N. Batum),89,86
387,4,5:12.0,,K. Walker misses 2-pt jump shot from 7 ft,89,86
388,4,5:11.0,Defensive rebound by T. Thompson,,89,86
389,4,5:00.0,Offensive foul by T. Thompson (drawn by M. Williams),,89,86
390,4,5:00.0,Turnover by T. Thompson (offensive foul),,89,86
391,4,4:40.0,,M. Williams misses 2-pt jump shot from 8 ft,89,86
392,4,4:38.0,Defensive rebound by R. Jefferson,,89,86
393,4,4:23.0,T. Thompson misses 2-pt layup at rim,,89,86
