,QUARTER,TIME_REMAINING,DALLAS_ACTION,BOSTON_ACTION,DALLAS_SCORE,BOSTON_SCORE
30,1,7:28.0,D. Williams misses 2-pt jump shot from 15 ft,,5,11
31,1,7:27.0,,Defensive rebound by J. Crowder,5,11
32,1,7:24.0,,Shooting foul by D. Nowitzki (drawn by A. Johnson),5,11
33,1,7:24.0,,A. Johnson misses free throw 1 of 2,5,11
34,1,7:24.0,,Offensive rebound by Team,5,11
35,1,7:24.0,D. Powell enters the game for W. Matthews,,5,11
36,1,7:24.0,D. Harris enters the game for D. Nowitzki,,5,11
37,1,7:24.0,,A. Johnson misses free throw 2 of 2,5,11
38,1,7:23.0,Defensive rebound by D. Powell,,5,11
39,1,7:05.0,D. Powell makes 2-pt layup from 1 ft (assist by D. Williams),,7,11
40,1,6:54.0,,Shooting foul by Z. Pachulia (drawn by J. Sullinger),7,11
41,1,6:54.0,,J. Sullinger makes free throw 1 of 2,7,12
42,1,6:54.0,,A. Bradley enters the game for M. Smart,7,12
43,1,6:54.0,,J. Sullinger makes free throw 2 of 2,7,13
44,1,6:39.0,C. Parsons makes 2-pt jump shot from 20 ft (assist by D. Harris),,9,13
45,1,6:23.0,,Offensive foul by A. Johnson (drawn by D. Williams),9,13
46,1,6:23.0,,Turnover by A. Johnson (offensive foul),9,13
47,1,6:07.0,C. Parsons makes 2-pt jump shot from 20 ft,,11,13
48,1,6:00.0,,Boston full timeout,11,13
49,1,5:49.0,,I. Thomas misses 2-pt jump shot from 6 ft,11,13
50,1,5:48.0,,Offensive rebound by Team,11,13
51,1,5:44.0,,J. Crowder makes 2-pt jump shot from 11 ft (assist by I. Thomas),11,15
52,1,5:35.0,Personal foul by A. Bradley (drawn by D. Harris),,11,15
53,1,5:35.0,,K. Olynyk enters the game for A. Johnson,11,15
54,1,5:31.0,Personal foul by A. Bradley (drawn by Z. Pachulia),,11,15
55,1,5:22.0,D. Powell misses 2-pt jump shot from 20 ft,,11,15
56,1,5:21.0,,Defensive rebound by J. Sullinger,11,15
57,1,5:11.0,,I. Thomas makes 2-pt layup from 1 ft (assist by J. Sullinger),11,17
58,1,5:00.0,Z. Pachulia misses 2-pt jump shot from 4 ft,,11,17
59,1,4:59.0,,Defensive rebound by K. Olynyk,11,17
60,1,4:40.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Crowder),11,20
61,1,4:39.0,Dallas full timeout,,11,20
62,1,4:39.0,D. Nowitzki enters the game for C. Parsons,,11,20
63,1,4:39.0,W. Matthews enters the game for Z. Pachulia,,11,20
64,1,4:28.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by D. Williams),,13,20
65,1,4:15.0,,A. Bradley makes 2-pt jump shot from 15 ft (assist by J. Crowder),13,22
66,1,3:56.0,D. Williams misses 2-pt jump shot from 19 ft,,13,22
67,1,3:55.0,,Defensive rebound by J. Sullinger,13,22
68,1,3:46.0,,A. Bradley makes 2-pt jump shot from 19 ft,13,24
69,1,3:34.0,Turnover by D. Nowitzki (lost ball; steal by A. Bradley),,13,24
70,1,3:29.0,,A. Bradley makes 2-pt layup at rim,13,26
71,1,3:15.0,D. Harris misses 2-pt jump shot from 6 ft (block by K. Olynyk),,13,26
72,1,3:14.0,,Defensive rebound by K. Olynyk,13,26
73,1,3:05.0,,A. Bradley misses 2-pt jump shot from 16 ft,13,26
74,1,3:03.0,,Offensive rebound by J. Sullinger,13,26
75,1,2:57.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Sullinger),13,29
76,1,2:35.0,Turnover by W. Matthews (bad pass; steal by J. Sullinger),,13,29
77,1,2:30.0,,I. Thomas makes 2-pt jump shot from 1 ft (assist by A. Bradley),13,31
78,1,2:30.0,Dallas full timeout,,13,31
79,1,2:30.0,R. Felton enters the game for D. Williams,,13,31
80,1,2:30.0,J. Barea enters the game for D. Harris,,13,31
81,1,2:30.0,,E. Turner enters the game for J. Sullinger,13,31
82,1,2:30.0,,J. Jerebko enters the game for I. Thomas,13,31
83,1,2:14.0,J. Barea misses 3-pt jump shot from 26 ft,,13,31
84,1,2:13.0,,Defensive rebound by J. Crowder,13,31
85,1,1:59.0,,A. Bradley misses 3-pt jump shot from 25 ft,13,31
86,1,1:57.0,,Offensive rebound by K. Olynyk,13,31
87,1,1:54.0,,K. Olynyk misses 2-pt layup from 1 ft,13,31
88,1,1:53.0,,Offensive rebound by J. Jerebko,13,31
89,1,1:53.0,,J. Jerebko misses 2-pt jump shot from 1 ft,13,31
90,1,1:51.0,Defensive rebound by D. Nowitzki,,13,31
91,1,1:39.0,Shooting foul by J. Jerebko (drawn by D. Powell),,13,31
92,1,1:39.0,D. Powell misses free throw 1 of 2,,13,31
93,1,1:39.0,Offensive rebound by Team,,13,31
94,1,1:39.0,D. Powell makes free throw 2 of 2,,14,31
95,1,1:19.0,,A. Bradley misses 2-pt layup at rim (block by D. Powell),14,31
96,1,1:18.0,Defensive rebound by J. Barea,,14,31
97,1,1:12.0,R. Felton misses 3-pt jump shot from 25 ft,,14,31
98,1,1:11.0,,Defensive rebound by J. Jerebko,14,31
99,1,0:52.0,,E. Turner misses 2-pt jump shot from 11 ft,14,31
100,1,0:50.0,Defensive rebound by D. Nowitzki,,14,31
101,1,0:38.0,Personal foul by K. Olynyk (drawn by D. Nowitzki),,14,31
102,1,0:38.0,D. Nowitzki makes free throw 1 of 2,,15,31
103,1,0:38.0,,M. Smart enters the game for J. Crowder,15,31
104,1,0:38.0,D. Nowitzki makes free throw 2 of 2,,16,31
105,1,0:25.0,,A. Bradley misses 2-pt jump shot from 20 ft,16,31
106,1,0:23.0,,Offensive rebound by E. Turner,16,31
107,1,0:01.0,,K. Olynyk misses 2-pt jump shot from 13 ft,16,31
108,1,0:00.0,,Offensive rebound by Team,16,31
109,2,11:44.0,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by Z. Pachulia),,18,31
110,2,11:31.0,,D. Lee makes 2-pt jump shot from 7 ft,18,33
111,2,11:28.0,Turnover by Z. Pachulia (bad pass; steal by K. Olynyk),,18,33
112,2,11:25.0,,K. Olynyk makes 2-pt layup from 1 ft,18,35
113,2,11:16.0,Shooting foul by K. Olynyk (drawn by R. Felton),,18,35
114,2,11:16.0,R. Felton makes free throw 1 of 2,,19,35
115,2,11:16.0,R. Felton misses free throw 2 of 2,,19,35
116,2,11:15.0,Offensive rebound by R. Felton,,19,35
117,2,11:04.0,Shooting foul by K. Olynyk (drawn by D. Nowitzki),,19,35
118,2,11:04.0,D. Nowitzki makes free throw 1 of 2,,20,35
119,2,11:04.0,,A. Johnson enters the game for K. Olynyk,20,35
120,2,11:04.0,D. Nowitzki makes free throw 2 of 2,,21,35
121,2,10:49.0,,A. Bradley misses 3-pt jump shot from 23 ft,21,35
122,2,10:48.0,Defensive rebound by Team,,21,35
123,2,10:40.0,Personal foul by A. Bradley,,21,35
124,2,10:31.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,21,35
125,2,10:29.0,,Defensive rebound by E. Turner,21,35
126,2,10:17.0,,Shooting foul by D. Nowitzki (drawn by D. Lee),21,35
127,2,10:17.0,,D. Lee makes free throw 1 of 2,21,36
128,2,10:17.0,,I. Thomas enters the game for A. Bradley,21,36
129,2,10:17.0,,D. Lee makes free throw 2 of 2,21,37
130,2,10:01.0,Turnover by C. Parsons (bad pass; steal by M. Smart),,21,37
131,2,9:55.0,,I. Thomas misses 3-pt jump shot from 25 ft,21,37
132,2,9:54.0,Defensive rebound by Z. Pachulia,,21,37
133,2,9:43.0,J. Barea makes 2-pt jump shot at rim (assist by R. Felton),,23,37
134,2,9:30.0,,D. Lee misses 2-pt layup from 1 ft (block by C. Parsons),23,37
135,2,9:29.0,Defensive rebound by Team,,23,37
136,2,9:27.0,,Violation by E. Turner (kicked ball),23,37
137,2,9:17.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by Z. Pachulia),,25,37
138,2,9:00.0,,A. Johnson misses 2-pt jump shot from 11 ft,25,37
139,2,8:59.0,Defensive rebound by Team,,25,37
140,2,8:59.0,,Loose ball foul by D. Lee (drawn by Z. Pachulia),25,37
141,2,8:59.0,Official timeout,,25,37
142,2,8:59.0,D. Williams enters the game for D. Nowitzki,,25,37
143,2,8:59.0,Violation by Team (delay of game),,25,37
144,2,8:41.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by J. Barea),,27,37
145,2,8:25.0,,E. Turner makes 2-pt jump shot at rim (assist by D. Lee),27,39
146,2,8:04.0,Z. Pachulia makes 2-pt layup from 1 ft,,29,39
147,2,7:43.0,,E. Turner makes 2-pt jump shot from 14 ft (assist by A. Johnson),29,41
148,2,7:24.0,R. Felton misses 2-pt jump shot from 20 ft,,29,41
149,2,7:23.0,Offensive rebound by Z. Pachulia,,29,41
150,2,7:06.0,Shooting foul by M. Smart (drawn by C. Parsons),,29,41
151,2,7:06.0,C. Parsons misses free throw 1 of 2,,29,41
152,2,7:06.0,Offensive rebound by Team,,29,41
153,2,7:06.0,,J. Jerebko enters the game for A. Johnson,29,41
154,2,7:06.0,C. Parsons misses free throw 2 of 2,,29,41
155,2,7:05.0,,Defensive rebound by Team,29,41
156,2,7:01.0,,Personal foul by J. Barea,29,41
157,2,6:54.0,,Turnover by D. Lee (lost ball; steal by D. Williams),29,41
158,2,6:48.0,D. Williams misses 3-pt jump shot from 25 ft,,29,41
159,2,6:47.0,,Defensive rebound by E. Turner,29,41
160,2,6:39.0,,I. Thomas misses 3-pt jump shot from 23 ft,29,41
161,2,6:38.0,,Offensive rebound by M. Smart,29,41
162,2,6:38.0,,M. Smart misses 2-pt jump shot from 1 ft,29,41
163,2,6:37.0,Defensive rebound by J. Barea,,29,41
164,2,6:30.0,Shooting foul by D. Lee (drawn by J. Barea),,29,41
165,2,6:30.0,J. Barea misses free throw 1 of 2,,29,41
166,2,6:30.0,Offensive rebound by Team,,29,41
167,2,6:30.0,,J. Sullinger enters the game for D. Lee,29,41
168,2,6:30.0,,J. Crowder enters the game for E. Turner,29,41
169,2,6:30.0,J. Barea makes free throw 2 of 2,,30,41
170,2,6:18.0,,J. Sullinger misses 2-pt jump shot from 14 ft,30,41
171,2,6:17.0,,Offensive rebound by M. Smart,30,41
172,2,6:17.0,,M. Smart misses 2-pt layup at rim,30,41
173,2,6:15.0,,Offensive rebound by M. Smart,30,41
174,2,6:15.0,,M. Smart misses 2-pt layup at rim,30,41
175,2,6:14.0,Defensive rebound by C. Parsons,,30,41
176,2,6:09.0,Turnover by J. Barea (bad pass; steal by I. Thomas),,30,41
177,2,6:05.0,,Shooting foul by C. Parsons (drawn by J. Crowder),30,41
178,2,6:05.0,,J. Crowder makes free throw 1 of 2,30,42
179,2,6:05.0,,J. Crowder makes free throw 2 of 2,30,43
180,2,5:43.0,R. Felton makes 2-pt jump shot from 18 ft,,32,43
181,2,5:29.0,,J. Sullinger makes 2-pt jump shot from 2 ft (assist by I. Thomas),32,45
182,2,5:15.0,J. Barea misses 2-pt jump shot from 7 ft,,32,45
183,2,5:14.0,,Defensive rebound by I. Thomas,32,45
184,2,5:05.0,,Turnover by I. Thomas (bad pass),32,45
185,2,5:05.0,,Boston full timeout,32,45
186,2,5:05.0,,A. Bradley enters the game for M. Smart,32,45
187,2,5:05.0,,E. Turner enters the game for I. Thomas,32,45
188,2,5:05.0,,A. Johnson enters the game for J. Jerebko,32,45
189,2,5:05.0,D. Powell enters the game for C. Parsons,,32,45
190,2,5:05.0,W. Matthews enters the game for Z. Pachulia,,32,45
191,2,5:05.0,D. Harris enters the game for J. Barea,,32,45
192,2,5:05.0,D. Nowitzki enters the game for R. Felton,,32,45
193,2,4:45.0,D. Nowitzki makes 2-pt jump shot from 8 ft,,34,45
194,2,4:32.0,,J. Crowder misses 2-pt jump shot from 3 ft (block by D. Williams),34,45
195,2,4:31.0,,Offensive rebound by Team,34,45
196,2,4:24.0,,J. Sullinger misses 2-pt layup from 1 ft,34,45
197,2,4:23.0,,Offensive rebound by J. Sullinger,34,45
198,2,4:23.0,,J. Sullinger makes 2-pt jump shot from 1 ft,34,47
199,2,4:09.0,Turnover by D. Harris (bad pass; steal by A. Bradley),,34,47
200,2,4:07.0,,Shooting foul by D. Williams (drawn by A. Bradley),34,47
201,2,4:07.0,,A. Bradley makes free throw 1 of 2,34,48
202,2,4:07.0,,A. Bradley misses free throw 2 of 2,34,48
203,2,4:04.0,Defensive rebound by D. Nowitzki,,34,48
204,2,4:03.0,Turnover by D. Nowitzki (lost ball; steal by J. Crowder),,34,48
205,2,3:51.0,,A. Bradley misses 3-pt jump shot from 23 ft,34,48
206,2,3:50.0,Defensive rebound by D. Powell,,34,48
207,2,3:44.0,D. Harris makes 2-pt jump shot from 2 ft (assist by W. Matthews),,36,48
208,2,3:26.0,,J. Sullinger makes 2-pt jump shot from 3 ft,36,50
209,2,3:13.0,Personal foul by J. Sullinger (drawn by D. Powell),,36,50
210,2,3:13.0,D. Powell makes free throw 1 of 2,,37,50
211,2,3:13.0,D. Powell misses free throw 2 of 2,,37,50
212,2,3:12.0,,Defensive rebound by J. Crowder,37,50
213,2,2:56.0,,J. Sullinger misses 2-pt jump shot from 5 ft,37,50
214,2,2:55.0,,Offensive rebound by Team,37,50
215,2,2:55.0,Dallas full timeout,,37,50
216,2,2:55.0,Z. Pachulia enters the game for D. Powell,,37,50
217,2,2:43.0,,J. Crowder misses 3-pt jump shot from 24 ft,37,50
218,2,2:42.0,Defensive rebound by D. Harris,,37,50
219,2,2:20.0,D. Harris makes 3-pt jump shot from 22 ft (assist by D. Williams),,40,50
220,2,2:01.0,,E. Turner makes 2-pt jump shot from 16 ft,40,52
221,2,1:42.0,W. Matthews misses 2-pt jump shot from 7 ft,,40,52
222,2,1:41.0,,Defensive rebound by J. Sullinger,40,52
223,2,1:40.0,,Offensive foul by J. Sullinger (drawn by Z. Pachulia),40,52
224,2,1:40.0,,Turnover by J. Sullinger (offensive foul),40,52
225,2,1:40.0,,M. Smart enters the game for A. Bradley,40,52
226,2,1:29.0,Z. Pachulia makes 2-pt jump shot from 8 ft,,42,52
227,2,1:18.0,,E. Turner misses 2-pt jump shot from 14 ft,42,52
228,2,1:17.0,Defensive rebound by Team,,42,52
229,2,1:05.0,W. Matthews misses 3-pt jump shot from 24 ft,,42,52
230,2,1:04.0,,Defensive rebound by J. Sullinger,42,52
231,2,0:55.0,,M. Smart misses 3-pt jump shot from 25 ft,42,52
232,2,0:54.0,Defensive rebound by Z. Pachulia,,42,52
233,2,0:36.0,D. Williams makes 3-pt jump shot from 23 ft (assist by D. Harris),,45,52
234,2,0:36.0,,Boston full timeout,45,52
235,2,0:36.0,D. Powell enters the game for D. Nowitzki,,45,52
236,2,0:36.0,,I. Thomas enters the game for M. Smart,45,52
237,2,0:25.0,,J. Sullinger makes 2-pt jump shot from 9 ft,45,54
238,2,0:02.0,Turnover by D. Powell (lost ball; steal by A. Johnson),,45,54
239,3,11:40.0,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by W. Matthews),,47,54
240,3,11:18.0,,A. Johnson misses 3-pt jump shot from 23 ft,47,54
241,3,11:17.0,Defensive rebound by Z. Pachulia,,47,54
242,3,11:11.0,C. Parsons makes 2-pt layup from 1 ft,,49,54
243,3,11:11.0,,Boston full timeout,49,54
244,3,10:49.0,,M. Smart misses 2-pt jump shot from 8 ft,49,54
245,3,10:48.0,Defensive rebound by Z. Pachulia,,49,54
246,3,10:35.0,Shooting foul by A. Johnson (drawn by Z. Pachulia),,49,54
247,3,10:35.0,Z. Pachulia makes free throw 1 of 2,,50,54
248,3,10:35.0,Z. Pachulia makes free throw 2 of 2,,51,54
249,3,10:19.0,,I. Thomas misses 3-pt jump shot from 25 ft,51,54
250,3,10:18.0,Defensive rebound by D. Nowitzki,,51,54
251,3,10:10.0,C. Parsons makes 2-pt jump shot from 17 ft (assist by D. Williams),,53,54
252,3,10:01.0,,Shooting foul by D. Nowitzki (drawn by I. Thomas),53,54
253,3,10:01.0,,I. Thomas makes free throw 1 of 2,53,55
254,3,10:01.0,,A. Bradley enters the game for M. Smart,53,55
255,3,10:01.0,,I. Thomas makes free throw 2 of 2,53,56
256,3,9:42.0,Shooting foul by I. Thomas (drawn by C. Parsons),,53,56
257,3,9:42.0,C. Parsons misses free throw 1 of 2,,53,56
258,3,9:42.0,Offensive rebound by Team,,53,56
259,3,9:42.0,C. Parsons misses free throw 2 of 2,,53,56
260,3,9:41.0,,Defensive rebound by J. Sullinger,53,56
261,3,9:20.0,,A. Bradley misses 2-pt jump shot from 19 ft,53,56
262,3,9:19.0,Defensive rebound by C. Parsons,,53,56
263,3,9:09.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),,56,56
264,3,8:54.0,,J. Crowder misses 2-pt jump shot from 15 ft,56,56
265,3,8:52.0,,Offensive rebound by A. Johnson,56,56
266,3,8:39.0,,J. Sullinger misses 2-pt jump shot from 23 ft,56,56
267,3,8:37.0,,Offensive rebound by A. Bradley,56,56
268,3,8:37.0,,A. Bradley makes 2-pt dunk at rim,56,58
269,3,8:26.0,Personal foul by I. Thomas (drawn by C. Parsons),,56,58
270,3,8:26.0,,E. Turner enters the game for I. Thomas,56,58
271,3,8:20.0,W. Matthews misses 3-pt jump shot from 23 ft,,56,58
272,3,8:19.0,,Defensive rebound by A. Bradley,56,58
273,3,8:05.0,,A. Johnson makes 2-pt jump shot from 1 ft (assist by A. Bradley),56,60
274,3,7:52.0,Personal foul by A. Bradley (drawn by D. Williams),,56,60
275,3,7:45.0,C. Parsons misses 2-pt jump shot from 18 ft,,56,60
276,3,7:44.0,,Defensive rebound by A. Johnson,56,60
277,3,7:35.0,,Turnover by J. Crowder (traveling),56,60
278,3,7:34.0,Turnover by C. Parsons (bad pass; steal by A. Bradley),,56,60
279,3,7:28.0,,J. Sullinger misses 2-pt layup from 2 ft (block by C. Parsons),56,60
280,3,7:28.0,,Offensive rebound by Team,56,60
281,3,7:26.0,,J. Crowder makes 2-pt jump shot from 13 ft (assist by E. Turner),56,62
282,3,7:14.0,D. Williams misses 2-pt layup from 2 ft,,56,62
283,3,7:13.0,Offensive rebound by Z. Pachulia,,56,62
284,3,7:13.0,Z. Pachulia misses 2-pt jump shot at rim,,56,62
285,3,7:12.0,,Defensive rebound by A. Johnson,56,62
286,3,7:03.0,,Offensive foul by A. Johnson (drawn by W. Matthews),56,62
287,3,7:03.0,,Turnover by A. Johnson (offensive foul),56,62
288,3,6:47.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Williams),,58,62
289,3,6:19.0,,A. Bradley misses 2-pt jump shot from 20 ft,58,62
290,3,6:18.0,Defensive rebound by D. Williams,,58,62
291,3,6:11.0,Shooting foul by J. Sullinger (drawn by W. Matthews),,58,62
292,3,6:11.0,W. Matthews makes free throw 1 of 2,,59,62
293,3,6:11.0,D. Powell enters the game for D. Nowitzki,,59,62
294,3,6:11.0,,K. Olynyk enters the game for A. Johnson,59,62
295,3,6:11.0,W. Matthews makes free throw 2 of 2,,60,62
296,3,6:05.0,,Personal foul by Z. Pachulia (drawn by J. Sullinger),60,62
297,3,6:05.0,D. Harris enters the game for W. Matthews,,60,62
298,3,5:59.0,,J. Sullinger misses 2-pt jump shot from 5 ft (block by Z. Pachulia),60,62
299,3,5:58.0,Defensive rebound by Z. Pachulia,,60,62
300,3,5:46.0,Turnover by Z. Pachulia (bad pass; steal by A. Bradley),,60,62
301,3,5:45.0,,Turnover by E. Turner (bad pass; steal by D. Williams),60,62
302,3,5:31.0,D. Williams makes 2-pt layup at rim,,62,62
303,3,5:17.0,,K. Olynyk misses 2-pt jump shot from 9 ft,62,62
304,3,5:16.0,,Offensive rebound by J. Sullinger,62,62
305,3,5:15.0,,J. Sullinger makes 2-pt layup at rim,62,64
306,3,5:04.0,D. Powell misses 2-pt jump shot from 16 ft,,62,64
307,3,5:03.0,,Defensive rebound by A. Bradley,62,64
308,3,4:55.0,,Shooting foul by D. Powell (drawn by J. Sullinger),62,64
309,3,4:55.0,,J. Sullinger makes free throw 1 of 2,62,65
310,3,4:55.0,R. Felton enters the game for C. Parsons,,62,65
311,3,4:55.0,,J. Sullinger misses free throw 2 of 2,62,65
312,3,4:55.0,Defensive rebound by Team,,62,65
313,3,4:55.0,,Loose ball foul by K. Olynyk (drawn by Z. Pachulia),62,65
314,3,4:55.0,Z. Pachulia makes free throw 1 of 2,,63,65
315,3,4:55.0,Z. Pachulia makes free throw 2 of 2,,64,65
316,3,4:43.0,,Personal block foul by R. Felton (drawn by E. Turner),64,65
317,3,4:43.0,,D. Lee enters the game for J. Sullinger,64,65
318,3,4:38.0,,Turnover by E. Turner (traveling),64,65
319,3,4:31.0,Offensive foul by Z. Pachulia (drawn by E. Turner),,64,65
320,3,4:31.0,Turnover by Z. Pachulia (offensive foul),,64,65
321,3,4:18.0,,D. Lee makes 2-pt jump shot from 6 ft,64,67
322,3,4:01.0,Z. Pachulia makes 2-pt layup from 1 ft,,66,67
323,3,3:45.0,,J. Crowder misses 2-pt jump shot from 20 ft,66,67
324,3,3:44.0,Defensive rebound by Z. Pachulia,,66,67
325,3,3:34.0,D. Powell misses 2-pt jump shot from 19 ft,,66,67
326,3,3:32.0,,Defensive rebound by A. Bradley,66,67
327,3,3:18.0,,J. Crowder misses 2-pt layup at rim (block by D. Harris),66,67
328,3,3:17.0,,Offensive rebound by Team,66,67
329,3,3:17.0,J. Evans enters the game for Z. Pachulia,,66,67
330,3,3:17.0,,I. Thomas enters the game for J. Crowder,66,67
331,3,3:17.0,,M. Smart enters the game for E. Turner,66,67
332,3,3:17.0,Dallas full timeout,,66,67
333,3,3:02.0,,K. Olynyk misses 3-pt jump shot from 26 ft,66,67
334,3,3:01.0,Defensive rebound by R. Felton,,66,67
335,3,2:37.0,R. Felton misses 3-pt jump shot from 24 ft,,66,67
336,3,2:36.0,,Defensive rebound by D. Lee,66,67
337,3,2:26.0,,K. Olynyk makes 3-pt jump shot from 23 ft (assist by I. Thomas),66,70
338,3,2:12.0,Offensive foul by J. Evans (drawn by K. Olynyk),,66,70
339,3,2:12.0,Turnover by J. Evans (offensive foul),,66,70
340,3,1:59.0,,Shooting foul by D. Harris (drawn by D. Lee),66,70
341,3,1:59.0,,D. Lee makes free throw 1 of 2,66,71
342,3,1:59.0,D. Nowitzki enters the game for J. Evans,,66,71
343,3,1:59.0,J. Barea enters the game for D. Williams,,66,71
344,3,1:59.0,,D. Lee makes free throw 2 of 2,66,72
345,3,1:39.0,Shooting foul by K. Olynyk (drawn by D. Powell),,66,72
346,3,1:39.0,D. Powell makes free throw 1 of 2,,67,72
347,3,1:39.0,D. Powell makes free throw 2 of 2,,68,72
348,3,1:28.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by I. Thomas),68,75
349,3,1:06.0,R. Felton makes 2-pt jump shot from 8 ft (assist by D. Harris),,70,75
350,3,0:57.0,,A. Bradley misses 2-pt layup from 1 ft,70,75
351,3,0:56.0,Defensive rebound by D. Powell,,70,75
352,3,0:51.0,,Offensive charge foul by R. Felton (drawn by K. Olynyk),70,75
353,3,0:51.0,Turnover by R. Felton (offensive foul),,70,75
354,3,0:34.0,,Personal foul by J. Barea,70,75
355,3,0:34.0,,I. Thomas makes free throw 1 of 2,70,76
356,3,0:34.0,,J. Crowder enters the game for A. Bradley,70,76
357,3,0:34.0,,A. Johnson enters the game for K. Olynyk,70,76
358,3,0:34.0,,I. Thomas misses free throw 2 of 2,70,76
359,3,0:33.0,Defensive rebound by D. Harris,,70,76
360,3,0:17.0,D. Nowitzki misses 2-pt jump shot from 8 ft,,70,76
361,3,0:16.0,,Defensive rebound by Team,70,76
362,3,0:16.0,Loose ball foul by D. Powell (drawn by D. Lee),,70,76
363,3,0:16.0,,D. Lee makes free throw 1 of 2,70,77
364,3,0:16.0,W. Matthews enters the game for D. Harris,,70,77
365,3,0:16.0,,E. Turner enters the game for I. Thomas,70,77
366,3,0:16.0,,D. Lee makes free throw 2 of 2,70,78
367,3,0:02.0,R. Felton misses 2-pt jump shot from 20 ft,,70,78
368,3,0:01.0,,Defensive rebound by A. Johnson,70,78
369,4,11:37.0,,D. Lee misses 2-pt jump shot from 19 ft,70,78
370,4,11:36.0,,Offensive rebound by A. Bradley,70,78
371,4,11:22.0,,D. Lee makes 2-pt hook shot from 9 ft,70,80
372,4,11:01.0,W. Matthews misses 3-pt jump shot from 25 ft,,70,80
373,4,11:00.0,Offensive rebound by D. Powell,,70,80
374,4,10:56.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Powell),,73,80
375,4,10:41.0,,I. Thomas makes 3-pt jump shot from 24 ft (assist by A. Johnson),73,83
376,4,10:29.0,J. Barea makes 2-pt layup from 1 ft (assist by W. Matthews),,75,83
377,4,10:11.0,,Turnover by A. Bradley (bad pass; steal by J. Barea),75,83
378,4,10:05.0,J. Barea makes 2-pt layup at rim,,77,83
379,4,9:59.0,,D. Lee misses 2-pt layup from 1 ft (block by D. Powell),77,83
380,4,9:57.0,Defensive rebound by D. Nowitzki,,77,83
381,4,9:45.0,Turnover by W. Matthews (lost ball; steal by I. Thomas),,77,83
382,4,9:44.0,,Personal foul by W. Matthews (drawn by I. Thomas),77,83
383,4,9:33.0,,I. Thomas misses 3-pt jump shot from 25 ft,77,83
384,4,9:32.0,Defensive rebound by D. Powell,,77,83
385,4,9:22.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by R. Felton),,80,83
