,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BOSTON_ACTION,CHARLOTTE_SCORE,BOSTON_SCORE
393,4,5:11.0,,Turnover by E. Turner (bad pass; steal by J. Lin),105,88
394,4,4:55.0,Turnover by A. Jefferson (lost ball; steal by J. Jerebko),,105,88
395,4,4:52.0,,Shooting block foul by J. Lin (drawn by M. Smart),105,88
396,4,4:52.0,,M. Smart makes free throw 1 of 2,105,89
397,4,4:52.0,,M. Smart makes free throw 2 of 2,105,90
398,4,4:30.0,K. Walker misses 2-pt jump shot from 18 ft,,105,90
399,4,4:29.0,,Defensive rebound by E. Turner,105,90
400,4,4:18.0,,E. Turner misses 2-pt jump shot from 7 ft,105,90
401,4,4:15.0,Defensive rebound by J. Lin,,105,90
402,4,4:10.0,Personal foul by E. Turner,,105,90
403,4,3:52.0,M. Williams misses 3-pt jump shot from 23 ft,,105,90
404,4,3:51.0,,Defensive rebound by K. Olynyk,105,90
405,4,3:44.0,,K. Olynyk misses 3-pt jump shot from 25 ft,105,90
406,4,3:43.0,Defensive rebound by Team,,105,90
407,4,3:27.0,,Violation by J. Jerebko (kicked ball),105,90
408,4,3:27.0,,T. Zeller enters the game for K. Olynyk,105,90
409,4,3:21.0,J. Lin misses 3-pt jump shot from 25 ft,,105,90
410,4,3:21.0,,Defensive rebound by T. Zeller,105,90
411,4,3:13.0,,E. Turner misses 2-pt layup from 2 ft (block by M. Williams),105,90
412,4,3:12.0,Defensive rebound by J. Lin,,105,90
413,4,3:03.0,K. Walker misses 2-pt layup from 2 ft,,105,90
414,4,3:02.0,,Defensive rebound by R. Hunter,105,90
415,4,2:53.0,,M. Smart misses 2-pt layup at rim,105,90
416,4,2:52.0,Defensive rebound by A. Jefferson,,105,90
417,4,2:35.0,A. Jefferson makes 2-pt jump shot from 15 ft,,107,90
418,4,2:18.0,,T. Zeller misses 2-pt jump shot from 17 ft,107,90
419,4,2:17.0,Defensive rebound by J. Lin,,107,90
420,4,1:57.0,A. Jefferson makes 2-pt jump shot from 10 ft,,109,90
421,4,1:57.0,,Boston full timeout,109,90
422,4,1:57.0,,T. Rozier enters the game for E. Turner,109,90
423,4,1:57.0,,J. Young enters the game for M. Smart,109,90
424,4,1:40.0,,J. Jerebko makes 2-pt layup from 1 ft,109,92
425,4,1:40.0,,Shooting foul by A. Jefferson (drawn by J. Jerebko),109,92
426,4,1:40.0,,J. Jerebko makes free throw 1 of 1,109,93
427,4,1:16.0,K. Walker makes 2-pt jump shot from 18 ft,,111,93
428,4,1:12.0,,Personal take foul by J. Lin,111,93
429,4,1:12.0,,T. Rozier makes free throw 1 of 2,111,94
430,4,1:12.0,T. Hansbrough enters the game for M. Williams,,111,94
431,4,1:12.0,A. Harrison enters the game for A. Jefferson,,111,94
432,4,1:12.0,J. Gutiérrez enters the game for C. Lee,,111,94
433,4,1:12.0,T. Daniels enters the game for K. Walker,,111,94
434,4,1:12.0,F. Kaminsky enters the game for J. Lin,,111,94
435,4,1:12.0,,T. Rozier makes free throw 2 of 2,111,95
436,4,1:02.0,T. Daniels makes 3-pt jump shot from 22 ft (assist by J. Gutiérrez),,114,95
437,4,0:51.0,,R. Hunter makes 2-pt jump shot from 5 ft,114,97
438,4,0:40.0,Turnover by T. Daniels (lost ball; steal by R. Hunter),,114,97
439,4,0:33.0,,R. Hunter makes 2-pt layup at rim,114,99
440,4,0:33.0,,Shooting foul by T. Hansbrough (drawn by R. Hunter),114,99
441,4,0:33.0,,R. Hunter makes free throw 1 of 1,114,100
442,4,0:23.0,Turnover by A. Harrison (bad pass),,114,100
443,4,0:13.0,,R. Hunter misses 3-pt jump shot from 26 ft,114,100
444,4,0:12.0,Defensive rebound by T. Hansbrough,,114,100
