,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
59,1,4:17.0,,M. Thornton enters the game for B. Beal,14,20
60,1,4:07.0,Shooting foul by O. Porter (drawn by N. Batum),,14,20
61,1,4:07.0,N. Batum makes free throw 1 of 2,,15,20
62,1,4:07.0,N. Batum makes free throw 2 of 2,,16,20
63,1,3:48.0,,Turnover by M. Gortat (bad pass; steal by N. Batum),16,20
64,1,3:35.0,F. Kaminsky makes 2-pt jump shot from 5 ft (assist by N. Batum),,18,20
65,1,3:35.0,Shooting foul by M. Gortat (drawn by F. Kaminsky),,18,20
66,1,3:35.0,F. Kaminsky makes free throw 1 of 1,,19,20
67,1,3:20.0,,M. Morris makes 2-pt jump shot from 9 ft,19,22
68,1,2:58.0,N. Batum makes 2-pt jump shot from 21 ft,,21,22
69,1,2:45.0,,M. Gortat makes 2-pt layup at rim (assist by M. Thornton),21,24
70,1,2:19.0,A. Jefferson makes 2-pt hook shot from 7 ft,,23,24
71,1,2:07.0,,R. Sessions makes 2-pt layup at rim,23,26
72,1,1:48.0,J. Lin misses 3-pt jump shot from 26 ft,,23,26
73,1,1:47.0,,Defensive rebound by M. Gortat,23,26
74,1,1:42.0,,Personal foul by N. Batum,23,26
75,1,1:42.0,T. Daniels enters the game for N. Batum,,23,26
76,1,1:42.0,,A. Anderson enters the game for O. Porter,23,26
77,1,1:36.0,,M. Thornton misses 2-pt jump shot from 14 ft,23,26
78,1,1:34.0,Defensive rebound by J. Lin,,23,26
79,1,1:28.0,K. Walker misses 3-pt jump shot from 26 ft,,23,26
80,1,1:27.0,,Defensive rebound by M. Gortat,23,26
81,1,1:12.0,,R. Sessions makes 2-pt layup at rim (assist by M. Gortat),23,28
82,1,0:52.0,Shooting foul by M. Morris (drawn by F. Kaminsky),,23,28
83,1,0:52.0,F. Kaminsky misses free throw 1 of 2,,23,28
84,1,0:52.0,Offensive rebound by Team,,23,28
85,1,0:52.0,,J. Dudley enters the game for M. Morris,23,28
86,1,0:52.0,,G. Temple enters the game for R. Sessions,23,28
87,1,0:52.0,F. Kaminsky makes free throw 2 of 2,,24,28
88,1,0:40.0,,Turnover by G. Temple (bad pass),24,28
89,1,0:34.0,Personal foul by G. Temple,,24,28
90,1,0:34.0,K. Walker misses free throw 1 of 2,,24,28
91,1,0:34.0,Offensive rebound by Team,,24,28
92,1,0:34.0,K. Walker misses free throw 2 of 2,,24,28
93,1,0:34.0,,Defensive rebound by M. Gortat,24,28
94,1,0:15.0,,A. Anderson misses 2-pt jump shot from 12 ft,24,28
95,1,0:14.0,Defensive rebound by A. Jefferson,,24,28
96,1,0:01.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by J. Lin),,27,28
97,2,11:41.0,J. Lin misses 2-pt layup from 2 ft (block by J. Dudley),,27,28
98,2,11:40.0,,Defensive rebound by N. Hilário,27,28
99,2,11:26.0,,J. Dudley misses 2-pt jump shot from 15 ft,27,28
100,2,11:25.0,Defensive rebound by A. Jefferson,,27,28
101,2,11:17.0,A. Jefferson misses 2-pt jump shot from 16 ft,,27,28
102,2,11:16.0,,Defensive rebound by A. Anderson,27,28
103,2,11:07.0,,N. Hilário misses 2-pt jump shot from 5 ft,27,28
104,2,11:06.0,Defensive rebound by A. Jefferson,,27,28
105,2,10:55.0,C. Lee misses 2-pt jump shot from 16 ft,,27,28
106,2,10:54.0,,Defensive rebound by M. Thornton,27,28
107,2,10:46.0,,Shooting foul by A. Jefferson (drawn by M. Thornton),27,28
108,2,10:46.0,,M. Thornton makes free throw 1 of 2,27,29
109,2,10:46.0,,M. Thornton makes free throw 2 of 2,27,30
110,2,10:25.0,Turnover by A. Jefferson (lost ball; steal by J. Dudley),,27,30
111,2,10:20.0,,G. Temple makes 2-pt layup at rim (assist by J. Dudley),27,32
112,2,10:20.0,,Shooting foul by T. Daniels (drawn by G. Temple),27,32
113,2,10:20.0,,G. Temple makes free throw 1 of 1,27,33
114,2,10:05.0,J. Lin misses 2-pt layup from 1 ft (block by N. Hilário),,27,33
115,2,10:04.0,,Defensive rebound by A. Anderson,27,33
116,2,10:01.0,,A. Anderson makes 2-pt layup from 1 ft,27,35
117,2,10:00.0,Charlotte full timeout,,27,35
118,2,9:44.0,Turnover by T. Daniels (bad pass; steal by M. Thornton),,27,35
119,2,9:27.0,,M. Thornton misses 2-pt layup from 1 ft (block by C. Lee),27,35
120,2,9:25.0,Defensive rebound by F. Kaminsky,,27,35
121,2,9:17.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by J. Lin),,30,35
122,2,9:05.0,,J. Dudley makes 2-pt jump shot from 11 ft (assist by G. Temple),30,37
123,2,8:44.0,T. Daniels misses 3-pt jump shot from 28 ft,,30,37
124,2,8:43.0,,Defensive rebound by Team,30,37
125,2,8:29.0,,N. Hilário misses 2-pt jump shot from 14 ft,30,37
126,2,8:28.0,Defensive rebound by A. Jefferson,,30,37
127,2,8:19.0,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by J. Lin),,33,37
128,2,8:10.0,,Shooting foul by C. Lee (drawn by N. Hilário),33,37
129,2,8:10.0,,N. Hilário misses free throw 1 of 2,33,37
130,2,8:10.0,,Offensive rebound by Team,33,37
131,2,8:10.0,,N. Hilário makes free throw 2 of 2,33,38
132,2,7:56.0,A. Jefferson makes 2-pt jump shot from 17 ft (assist by T. Daniels),,35,38
133,2,7:50.0,,N. Hilário makes 2-pt layup from 2 ft (assist by G. Temple),35,40
134,2,7:50.0,,Shooting foul by A. Jefferson (drawn by N. Hilário),35,40
135,2,7:50.0,N. Batum enters the game for C. Lee,,35,40
136,2,7:50.0,C. Zeller enters the game for A. Jefferson,,35,40
137,2,7:50.0,,N. Hilário makes free throw 1 of 1,35,41
138,2,7:35.0,Turnover by J. Lin (bad pass; steal by J. Dudley),,35,41
139,2,7:28.0,,Personal foul by C. Zeller,35,41
140,2,7:28.0,,A. Anderson makes free throw 1 of 2,35,42
141,2,7:28.0,,A. Anderson makes free throw 2 of 2,35,43
142,2,7:08.0,N. Batum misses 2-pt jump shot from 17 ft,,35,43
143,2,7:07.0,,Defensive rebound by J. Dudley,35,43
144,2,6:55.0,,Turnover by N. Hilário (bad pass; steal by T. Daniels),35,43
145,2,6:48.0,J. Lin misses 3-pt jump shot from 25 ft,,35,43
146,2,6:47.0,Offensive rebound by C. Zeller,,35,43
147,2,6:47.0,Personal foul by G. Temple,,35,43
148,2,6:47.0,K. Walker enters the game for J. Lin,,35,43
149,2,6:41.0,N. Batum misses 3-pt jump shot from 25 ft,,35,43
150,2,6:38.0,,Defensive rebound by M. Thornton,35,43
151,2,6:31.0,,M. Thornton makes 2-pt layup from 1 ft,35,45
152,2,6:17.0,T. Daniels misses 3-pt jump shot from 27 ft,,35,45
153,2,6:16.0,,Defensive rebound by N. Hilário,35,45
154,2,6:06.0,,M. Thornton misses 3-pt jump shot from 30 ft,35,45
155,2,6:05.0,Defensive rebound by C. Zeller,,35,45
156,2,5:49.0,C. Zeller makes 2-pt layup from 1 ft (assist by K. Walker),,37,45
157,2,5:42.0,,Washington full timeout,37,45
158,2,5:42.0,S. Hawes enters the game for F. Kaminsky,,37,45
159,2,5:42.0,,R. Sessions enters the game for G. Temple,37,45
160,2,5:42.0,M. Williams enters the game for C. Zeller,,37,45
161,2,5:31.0,,A. Anderson misses 3-pt jump shot from 26 ft,37,45
162,2,5:29.0,Defensive rebound by K. Walker,,37,45
163,2,5:20.0,,K. Oubre enters the game for A. Anderson,37,45
164,2,5:13.0,K. Walker misses 2-pt layup at rim (block by J. Dudley),,37,45
165,2,5:11.0,Offensive rebound by Team,,37,45
166,2,5:08.0,S. Hawes misses 2-pt jump shot from 15 ft,,37,45
167,2,5:07.0,,Defensive rebound by M. Thornton,37,45
168,2,5:01.0,,N. Hilário makes 2-pt layup from 1 ft (assist by M. Thornton),37,47
169,2,4:42.0,Offensive foul by S. Hawes (drawn by K. Oubre),,37,47
170,2,4:42.0,Turnover by S. Hawes (offensive foul),,37,47
171,2,4:28.0,,M. Thornton misses 2-pt jump shot from 11 ft,37,47
172,2,4:27.0,Defensive rebound by S. Hawes,,37,47
173,2,4:21.0,,Violation by K. Oubre (kicked ball),37,47
174,2,4:13.0,S. Hawes makes 2-pt layup from 1 ft (assist by K. Walker),,39,47
175,2,4:04.0,,Shooting foul by S. Hawes (drawn by N. Hilário),39,47
176,2,4:04.0,,N. Hilário makes free throw 1 of 2,39,48
177,2,4:04.0,,N. Hilário makes free throw 2 of 2,39,49
178,2,3:50.0,N. Batum misses 2-pt jump shot from 16 ft,,39,49
179,2,3:49.0,,Defensive rebound by J. Dudley,39,49
180,2,3:40.0,,J. Dudley makes 2-pt layup at rim (assist by M. Thornton),39,51
181,2,3:30.0,M. Williams misses 3-pt jump shot from 26 ft,,39,51
182,2,3:29.0,,Defensive rebound by N. Hilário,39,51
183,2,3:15.0,,J. Dudley makes 2-pt hook shot from 6 ft (assist by R. Sessions),39,53
184,2,3:09.0,Charlotte full timeout,,39,53
185,2,3:09.0,,M. Gortat enters the game for N. Hilário,39,53
186,2,3:01.0,M. Williams makes 3-pt jump shot from 22 ft (assist by S. Hawes),,42,53
187,2,2:46.0,,M. Gortat misses 2-pt layup from 2 ft,42,53
188,2,2:45.0,Defensive rebound by S. Hawes,,42,53
189,2,2:33.0,K. Walker misses 3-pt jump shot from 24 ft,,42,53
190,2,2:32.0,,Defensive rebound by K. Oubre,42,53
191,2,2:21.0,,K. Oubre misses 2-pt jump shot from 9 ft,42,53
192,2,2:19.0,Defensive rebound by M. Williams,,42,53
193,2,2:18.0,Personal foul by K. Oubre,,42,53
194,2,2:18.0,Official timeout,,42,53
195,2,2:18.0,F. Kaminsky enters the game for M. Williams,,42,53
196,2,2:03.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by K. Walker),,45,53
197,2,1:41.0,,K. Oubre misses 3-pt jump shot from 25 ft,45,53
198,2,1:40.0,Defensive rebound by K. Walker,,45,53
199,2,1:26.0,S. Hawes misses 2-pt jump shot from 14 ft,,45,53
200,2,1:25.0,,Defensive rebound by K. Oubre,45,53
201,2,1:18.0,,Turnover by R. Sessions (lost ball),45,53
202,2,1:08.0,Offensive foul by S. Hawes (drawn by J. Dudley),,45,53
203,2,1:08.0,Turnover by S. Hawes (offensive foul),,45,53
204,2,1:08.0,C. Zeller enters the game for S. Hawes,,45,53
205,2,0:59.0,,M. Thornton misses 3-pt jump shot from 24 ft,45,53
206,2,0:58.0,Defensive rebound by C. Zeller,,45,53
207,2,0:51.0,K. Walker misses 3-pt jump shot from 26 ft,,45,53
208,2,0:50.0,,Defensive rebound by J. Dudley,45,53
209,2,0:44.0,,Personal foul by F. Kaminsky,45,53
210,2,0:44.0,,R. Sessions makes free throw 1 of 2,45,54
211,2,0:44.0,,R. Sessions misses free throw 2 of 2,45,54
212,2,0:43.0,Defensive rebound by N. Batum,,45,54
213,2,0:28.0,C. Zeller misses 2-pt jump shot from 10 ft (block by M. Gortat),,45,54
214,2,0:26.0,,Defensive rebound by M. Gortat,45,54
215,2,0:24.0,,Shooting foul by C. Zeller (drawn by M. Thornton),45,54
216,2,0:24.0,,M. Thornton makes free throw 1 of 2,45,55
217,2,0:24.0,,M. Thornton misses free throw 2 of 2,45,55
218,2,0:23.0,Defensive rebound by F. Kaminsky,,45,55
219,2,0:06.0,Shooting foul by R. Sessions (drawn by K. Walker),,45,55
220,2,0:06.0,K. Walker makes free throw 1 of 3,,46,55
221,2,0:06.0,K. Walker makes free throw 2 of 3,,47,55
222,2,0:06.0,K. Walker makes free throw 3 of 3,,48,55
223,2,0:02.0,,R. Sessions misses 2-pt layup at rim,48,55
224,2,0:00.0,Defensive rebound by F. Kaminsky,,48,55
225,3,11:47.0,N. Batum misses 2-pt jump shot from 17 ft,,48,55
226,3,11:46.0,,Defensive rebound by M. Gortat,48,55
227,3,11:32.0,,Turnover by M. Thornton (lost ball; steal by C. Lee),48,55
228,3,11:32.0,Personal foul by M. Thornton,,48,55
229,3,11:20.0,Turnover by N. Batum (bad pass; steal by R. Sessions),,48,55
230,3,11:11.0,,Turnover by M. Gortat (traveling),48,55
231,3,10:59.0,Shooting foul by M. Gortat (drawn by K. Walker),,48,55
232,3,10:59.0,K. Walker makes free throw 1 of 2,,49,55
233,3,10:59.0,K. Walker makes free throw 2 of 2,,50,55
234,3,10:45.0,,Turnover by M. Morris (bad pass; steal by N. Batum),50,55
235,3,10:39.0,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),,53,55
236,3,10:37.0,,Washington full timeout,53,55
237,3,10:18.0,,M. Morris misses 3-pt jump shot from 27 ft,53,55
238,3,10:18.0,,Offensive rebound by Team,53,55
239,3,10:18.0,Loose ball foul by C. Zeller,,53,55
240,3,10:09.0,,M. Thornton misses 2-pt jump shot from 17 ft,53,55
241,3,10:08.0,Defensive rebound by C. Lee,,53,55
242,3,9:55.0,M. Williams misses 2-pt jump shot from 8 ft,,53,55
243,3,9:54.0,,Defensive rebound by R. Sessions,53,55
244,3,9:51.0,Violation by N. Batum (def goaltending),,53,55
245,3,9:51.0,,M. Thornton makes 2-pt layup at rim (assist by R. Sessions),53,57
246,3,9:38.0,N. Batum misses 2-pt jump shot from 17 ft,,53,57
247,3,9:37.0,,Defensive rebound by M. Thornton,53,57
248,3,9:24.0,,R. Sessions misses 3-pt jump shot from 28 ft,53,57
249,3,9:23.0,Defensive rebound by N. Batum,,53,57
250,3,9:14.0,C. Lee misses 3-pt jump shot from 25 ft,,53,57
251,3,9:13.0,,Defensive rebound by O. Porter,53,57
252,3,9:06.0,,R. Sessions misses 2-pt layup from 2 ft,53,57
253,3,9:05.0,Defensive rebound by C. Zeller,,53,57
254,3,8:57.0,K. Walker makes 2-pt jump shot from 14 ft,,55,57
255,3,8:46.0,,R. Sessions misses 2-pt jump shot from 8 ft,55,57
256,3,8:44.0,,Offensive rebound by M. Thornton,55,57
257,3,8:36.0,,Turnover by M. Thornton (bad pass; steal by K. Walker),55,57
258,3,8:30.0,C. Lee misses 3-pt jump shot from 27 ft,,55,57
259,3,8:29.0,Offensive rebound by M. Williams,,55,57
260,3,8:28.0,M. Williams makes 2-pt layup from 1 ft,,57,57
261,3,8:13.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by R. Sessions),57,59
262,3,7:45.0,K. Walker makes 2-pt layup at rim (assist by M. Williams),,59,59
263,3,7:28.0,,M. Gortat makes 2-pt hook shot from 10 ft,59,61
264,3,7:09.0,K. Walker misses 3-pt jump shot from 26 ft,,59,61
265,3,7:06.0,,Defensive rebound by M. Gortat,59,61
266,3,6:53.0,,R. Sessions makes 2-pt jump shot from 5 ft (assist by M. Gortat),59,63
267,3,6:50.0,Charlotte full timeout,,59,63
268,3,6:50.0,J. Lin enters the game for K. Walker,,59,63
269,3,6:31.0,Shooting foul by M. Morris (drawn by M. Williams),,59,63
270,3,6:31.0,M. Williams makes free throw 1 of 2,,60,63
271,3,6:31.0,M. Williams makes free throw 2 of 2,,61,63
272,3,6:22.0,,Shooting foul by J. Lin (drawn by R. Sessions),61,63
273,3,6:22.0,,R. Sessions misses free throw 1 of 2,61,63
274,3,6:22.0,,Offensive rebound by Team,61,63
275,3,6:22.0,,R. Sessions makes free throw 2 of 2,61,64
276,3,6:08.0,M. Williams makes 2-pt jump shot from 6 ft (assist by N. Batum),,63,64
277,3,5:55.0,Violation by N. Batum (def goaltending),,63,64
278,3,5:55.0,,M. Gortat makes 2-pt layup from 1 ft,63,66
279,3,5:43.0,J. Lin misses 3-pt jump shot from 28 ft,,63,66
280,3,5:42.0,,Defensive rebound by M. Morris,63,66
281,3,5:31.0,,M. Morris misses 3-pt jump shot from 29 ft,63,66
282,3,5:30.0,Defensive rebound by C. Lee,,63,66
283,3,5:10.0,N. Batum makes 2-pt jump shot from 13 ft (assist by C. Zeller),,65,66
284,3,4:53.0,,Shooting foul by N. Batum (drawn by M. Gortat),65,66
285,3,4:53.0,,M. Gortat misses free throw 1 of 2,65,66
286,3,4:53.0,,Offensive rebound by Team,65,66
287,3,4:53.0,,G. Temple enters the game for M. Thornton,65,66
288,3,4:53.0,A. Jefferson enters the game for C. Zeller,,65,66
289,3,4:53.0,,M. Gortat makes free throw 2 of 2,65,67
290,3,4:38.0,Personal foul by M. Morris,,65,67
291,3,4:38.0,,J. Dudley enters the game for M. Morris,65,67
292,3,4:36.0,,Technical foul by M. Morris,65,67
293,3,4:36.0,N. Batum makes technical free throw,,66,67
294,3,4:32.0,Turnover by J. Lin (bad pass; steal by J. Dudley),,66,67
295,3,4:29.0,,Turnover by J. Dudley (bad pass; steal by C. Lee),66,67
296,3,4:22.0,M. Williams misses 2-pt layup at rim,,66,67
297,3,4:21.0,Offensive rebound by M. Williams,,66,67
298,3,4:20.0,M. Williams misses 2-pt layup from 1 ft,,66,67
299,3,4:19.0,Offensive rebound by M. Williams,,66,67
300,3,4:18.0,M. Williams makes 2-pt jump shot from 3 ft,,68,67
301,3,4:05.0,,M. Gortat makes 2-pt layup at rim (assist by R. Sessions),68,69
302,3,3:49.0,C. Lee makes 3-pt jump shot from 23 ft (assist by N. Batum),,71,69
303,3,3:37.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by M. Gortat),71,72
304,3,3:22.0,J. Lin misses 2-pt jump shot from 19 ft,,71,72
305,3,3:21.0,,Defensive rebound by G. Temple,71,72
306,3,3:15.0,,G. Temple misses 3-pt jump shot from 25 ft,71,72
307,3,3:13.0,Defensive rebound by A. Jefferson,,71,72
308,3,3:00.0,A. Jefferson misses 2-pt jump shot from 11 ft,,71,72
309,3,2:59.0,,Defensive rebound by O. Porter,71,72
310,3,2:51.0,,O. Porter makes 2-pt jump shot from 18 ft,71,74
311,3,2:27.0,A. Jefferson misses 2-pt layup from 1 ft,,71,74
312,3,2:26.0,,Defensive rebound by R. Sessions,71,74
313,3,2:17.0,,O. Porter makes 3-pt jump shot from 28 ft (assist by G. Temple),71,77
314,3,2:16.0,Charlotte full timeout,,71,77
315,3,2:16.0,,N. Hilário enters the game for M. Gortat,71,77
316,3,2:16.0,F. Kaminsky enters the game for M. Williams,,71,77
317,3,2:16.0,T. Daniels enters the game for C. Lee,,71,77
318,3,2:02.0,F. Kaminsky misses 2-pt jump shot from 5 ft,,71,77
319,3,2:01.0,,Defensive rebound by N. Hilário,71,77
320,3,1:52.0,,Shooting foul by A. Jefferson (drawn by J. Dudley),71,77
321,3,1:52.0,,J. Dudley makes free throw 1 of 2,71,78
322,3,1:52.0,,J. Dudley makes free throw 2 of 2,71,79
323,3,1:28.0,A. Jefferson misses 2-pt jump shot from 11 ft,,71,79
324,3,1:27.0,Offensive rebound by N. Batum,,71,79
325,3,1:24.0,N. Batum misses 2-pt jump shot from 12 ft,,71,79
326,3,1:23.0,,Defensive rebound by N. Hilário,71,79
327,3,1:11.0,,N. Hilário makes 2-pt jump shot from 15 ft (assist by R. Sessions),71,81
328,3,1:00.0,Personal foul by J. Dudley,,71,81
329,3,1:00.0,F. Kaminsky makes free throw 1 of 2,,72,81
330,3,1:00.0,F. Kaminsky makes free throw 2 of 2,,73,81
331,3,0:50.0,,R. Sessions misses 3-pt jump shot from 26 ft,73,81
332,3,0:49.0,Defensive rebound by F. Kaminsky,,73,81
333,3,0:37.0,Offensive foul by J. Lin (drawn by R. Sessions),,73,81
334,3,0:37.0,Turnover by J. Lin (offensive foul),,73,81
335,3,0:28.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by R. Sessions),73,84
336,3,0:09.0,Personal foul by N. Hilário,,73,84
337,3,0:09.0,J. Lin makes free throw 1 of 2,,74,84
338,3,0:09.0,J. Lin misses free throw 2 of 2,,74,84
339,3,0:08.0,,Defensive rebound by R. Sessions,74,84
340,3,0:00.0,,R. Sessions makes 2-pt jump shot from 7 ft,74,86
341,4,11:40.0,,J. Dudley misses 2-pt jump shot from 17 ft,74,86
342,4,11:39.0,Defensive rebound by F. Kaminsky,,74,86
343,4,11:26.0,Shooting foul by N. Hilário (drawn by A. Jefferson),,74,86
344,4,11:26.0,A. Jefferson makes free throw 1 of 2,,75,86
345,4,11:26.0,A. Jefferson makes free throw 2 of 2,,76,86
346,4,11:06.0,,Shooting foul by T. Daniels (drawn by A. Anderson),76,86
347,4,11:06.0,,A. Anderson misses free throw 1 of 2,76,86
348,4,11:06.0,,Offensive rebound by Team,76,86
349,4,11:06.0,,A. Anderson misses free throw 2 of 2,76,86
350,4,11:05.0,Defensive rebound by K. Walker,,76,86
351,4,10:52.0,T. Daniels misses 3-pt jump shot from 25 ft,,76,86
352,4,10:51.0,,Defensive rebound by G. Temple,76,86
353,4,10:38.0,,Shooting foul by A. Jefferson (drawn by N. Hilário),76,86
354,4,10:38.0,,N. Hilário makes free throw 1 of 2,76,87
355,4,10:38.0,,N. Hilário makes free throw 2 of 2,76,88
356,4,10:21.0,F. Kaminsky misses 2-pt layup from 1 ft,,76,88
357,4,10:20.0,Offensive rebound by Team,,76,88
358,4,10:06.0,Personal foul by A. Anderson,,76,88
359,4,10:01.0,Turnover by K. Walker (bad pass),,76,88
360,4,9:41.0,,N. Hilário misses 2-pt jump shot from 13 ft,76,88
361,4,9:40.0,Defensive rebound by F. Kaminsky,,76,88
362,4,9:35.0,Shooting foul by G. Temple (drawn by K. Walker),,76,88
363,4,9:35.0,K. Walker makes free throw 1 of 2,,77,88
364,4,9:35.0,K. Walker makes free throw 2 of 2,,78,88
365,4,9:26.0,,Personal foul by T. Daniels,78,88
366,4,9:17.0,,N. Hilário misses 2-pt jump shot from 5 ft,78,88
367,4,9:16.0,Defensive rebound by T. Daniels,,78,88
368,4,9:02.0,T. Daniels misses 3-pt jump shot from 27 ft,,78,88
369,4,9:01.0,,Defensive rebound by A. Anderson,78,88
370,4,8:51.0,,Turnover by N. Hilário (lost ball; steal by J. Lin),78,88
371,4,8:51.0,Personal foul by N. Hilário,,78,88
372,4,8:51.0,Official timeout,,78,88
373,4,8:34.0,A. Jefferson misses 2-pt jump shot from 13 ft (block by N. Hilário),,78,88
374,4,8:32.0,,Defensive rebound by J. Dudley,78,88
375,4,8:17.0,,J. Dudley misses 2-pt jump shot from 19 ft,78,88
376,4,8:16.0,Defensive rebound by T. Daniels,,78,88
377,4,8:02.0,F. Kaminsky makes 3-pt jump shot from 27 ft (assist by K. Walker),,81,88
378,4,7:33.0,,N. Hilário misses 2-pt jump shot from 19 ft,81,88
379,4,7:32.0,Defensive rebound by F. Kaminsky,,81,88
380,4,7:32.0,Personal foul by K. Oubre,,81,88
381,4,7:32.0,F. Kaminsky makes free throw 1 of 2,,82,88
382,4,7:32.0,,M. Thornton enters the game for A. Anderson,82,88
383,4,7:32.0,,R. Sessions enters the game for G. Temple,82,88
384,4,7:32.0,F. Kaminsky misses free throw 2 of 2,,82,88
385,4,7:31.0,,Defensive rebound by J. Dudley,82,88
386,4,7:16.0,,M. Thornton misses 3-pt jump shot from 28 ft,82,88
387,4,7:15.0,Defensive rebound by A. Jefferson,,82,88
388,4,7:05.0,A. Jefferson makes 2-pt layup from 1 ft (assist by K. Walker),,84,88
389,4,6:49.0,,Personal foul by T. Daniels,84,88
390,4,6:49.0,,M. Gortat enters the game for N. Hilário,84,88
391,4,6:49.0,C. Lee enters the game for J. Lin,,84,88
392,4,6:43.0,,R. Sessions makes 3-pt jump shot from 28 ft (assist by M. Gortat),84,91
