,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
387,4,3:00.0,R. Westbrook makes 2-pt layup from 1 ft,,107,107
388,4,2:45.0,,L. Williams misses 2-pt layup from 1 ft,107,107
389,4,2:44.0,Defensive rebound by R. Westbrook,,107,107
390,4,2:40.0,Turnover by R. Westbrook (bad pass; steal by B. Bass),,107,107
391,4,2:32.0,,L. Williams misses 3-pt jump shot from 24 ft,107,107
392,4,2:32.0,Defensive rebound by Team,,107,107
393,4,2:32.0,,Loose ball foul by J. Randle (drawn by R. Westbrook),107,107
394,4,2:32.0,Official timeout,,107,107
395,4,2:32.0,,A. Brown enters the game for J. Randle,107,107
396,4,2:10.0,Turnover by R. Westbrook (bad pass; steal by J. Clarkson),,107,107
397,4,1:58.0,,Shooting foul by S. Ibaka (drawn by L. Williams),107,107
398,4,1:58.0,,L. Williams makes free throw 1 of 3,107,108
399,4,1:58.0,,L. Williams makes free throw 2 of 3,107,109
400,4,1:58.0,S. Adams enters the game for S. Ibaka,,107,109
401,4,1:58.0,,L. Williams makes free throw 3 of 3,107,110
402,4,1:45.0,R. Westbrook makes 2-pt layup at rim,,109,110
403,4,1:45.0,Shooting foul by B. Bass (drawn by R. Westbrook),,109,110
404,4,1:45.0,R. Westbrook makes free throw 1 of 1,,110,110
405,4,1:27.0,,B. Bass misses 2-pt jump shot from 16 ft,110,110
406,4,1:27.0,Defensive rebound by R. Westbrook,,110,110
407,4,1:21.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,112,110
408,4,1:21.0,,LA Lakers full timeout,112,110
409,4,1:07.0,,L. Williams misses 3-pt jump shot from 25 ft,112,110
410,4,1:06.0,Defensive rebound by R. Westbrook,,112,110
411,4,0:50.0,S. Adams misses 2-pt layup from 1 ft,,112,110
412,4,0:50.0,Offensive rebound by Team,,112,110
413,4,0:50.0,,Loose ball foul by A. Brown (drawn by S. Adams),112,110
414,4,0:50.0,S. Adams makes free throw 1 of 2,,113,110
415,4,0:50.0,S. Adams makes free throw 2 of 2,,114,110
416,4,0:50.0,,LA Lakers full timeout,114,110
417,4,0:42.0,,K. Bryant misses 2-pt jump shot from 19 ft,114,110
418,4,0:42.0,Defensive rebound by R. Westbrook,,114,110
419,4,0:28.0,Turnover by R. Westbrook (bad pass),,114,110
420,4,0:18.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by K. Bryant),114,113
421,4,0:13.0,Personal take foul by L. Williams,,114,113
422,4,0:13.0,R. Westbrook misses free throw 1 of 2,,114,113
423,4,0:13.0,Offensive rebound by Team,,114,113
424,4,0:13.0,R. Westbrook makes free throw 2 of 2,,115,113
425,4,0:13.0,,LA Lakers full timeout,115,113
426,4,0:13.0,D. Waiters enters the game for A. Morrow,,115,113
427,4,0:03.0,,K. Bryant misses 2-pt jump shot from 7 ft,115,113
428,4,0:03.0,Defensive rebound by R. Westbrook,,115,113
429,4,0:03.0,Personal take foul by A. Brown (drawn by R. Westbrook),,115,113
430,4,0:03.0,R. Westbrook makes free throw 1 of 2,,116,113
431,4,0:03.0,R. Westbrook makes free throw 2 of 2,,117,113
432,4,0:01.0,,L. Williams misses 3-pt jump shot from 50 ft,117,113
433,4,0:00.0,,Offensive rebound by Team,117,113
