,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
260,3,5:11.0,,M. Gasol misses 2-pt jump shot from 5 ft,58,50
261,3,5:10.0,,Offensive rebound by M. Chalmers,58,50
262,3,5:05.0,,M. Chalmers misses 3-pt jump shot from 25 ft,58,50
263,3,5:05.0,,Offensive rebound by Z. Randolph,58,50
264,3,4:59.0,,Z. Randolph misses 2-pt jump shot from 5 ft,58,50
265,3,4:55.0,,Offensive rebound by M. Barnes,58,50
266,3,4:55.0,,M. Barnes makes 2-pt layup from 1 ft,58,52
267,3,4:39.0,M. Teletović makes 2-pt jump shot from 9 ft (assist by B. Knight),,60,52
268,3,4:24.0,,Shooting foul by A. Len (drawn by M. Barnes),60,52
269,3,4:24.0,,M. Barnes makes free throw 1 of 2,60,53
270,3,4:24.0,,J. Green enters the game for Z. Randolph,60,53
271,3,4:24.0,T. Warren enters the game for A. Len,,60,53
272,3,4:24.0,J. Leuer enters the game for P. Tucker,,60,53
273,3,4:24.0,,M. Barnes makes free throw 2 of 2,60,54
274,3,4:08.0,E. Bledsoe misses 3-pt jump shot from 22 ft,,60,54
275,3,4:06.0,,Defensive rebound by J. Green,60,54
276,3,3:51.0,,M. Gasol makes 2-pt jump shot from 5 ft,60,56
277,3,3:51.0,,Shooting foul by J. Leuer (drawn by M. Gasol),60,56
278,3,3:51.0,,M. Gasol misses free throw 1 of 1,60,56
279,3,3:50.0,Defensive rebound by J. Leuer,,60,56
280,3,3:44.0,Shooting foul by M. Conley (drawn by E. Bledsoe),,60,56
281,3,3:44.0,E. Bledsoe misses free throw 1 of 2,,60,56
282,3,3:44.0,Offensive rebound by Team,,60,56
283,3,3:44.0,E. Bledsoe misses free throw 2 of 2,,60,56
284,3,3:43.0,,Defensive rebound by M. Gasol,60,56
285,3,3:32.0,,M. Conley misses 2-pt jump shot from 4 ft (block by J. Leuer),60,56
286,3,3:32.0,,Offensive rebound by Team,60,56
287,3,3:20.0,,M. Chalmers makes 3-pt jump shot from 22 ft (assist by M. Barnes),60,59
288,3,3:13.0,Phoenix full timeout,,60,59
289,3,3:13.0,R. Price enters the game for B. Knight,,60,59
290,3,3:04.0,J. Leuer misses 3-pt jump shot from 23 ft,,60,59
291,3,3:03.0,,Defensive rebound by M. Chalmers,60,59
292,3,2:47.0,,M. Conley misses 3-pt jump shot from 25 ft,60,59
293,3,2:47.0,Defensive rebound by M. Teletović,,60,59
294,3,2:27.0,R. Price misses 3-pt jump shot from 26 ft,,60,59
295,3,2:26.0,,Defensive rebound by J. Green,60,59
296,3,2:23.0,,Personal foul by R. Price (drawn by M. Conley),60,59
297,3,2:23.0,,M. Conley makes free throw 1 of 2,60,60
298,3,2:23.0,,M. Conley misses free throw 2 of 2,60,60
299,3,2:22.0,Defensive rebound by J. Leuer,,60,60
300,3,2:01.0,J. Leuer misses 2-pt layup from 2 ft (block by M. Gasol),,60,60
301,3,2:00.0,Offensive rebound by J. Leuer,,60,60
302,3,2:00.0,Turnover by J. Leuer (lost ball),,60,60
303,3,1:45.0,,M. Chalmers misses 2-pt layup from 1 ft,60,60
304,3,1:42.0,Defensive rebound by J. Leuer,,60,60
305,3,1:35.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,60,60
306,3,1:35.0,,Defensive rebound by Team,60,60
307,3,1:35.0,Loose ball foul by M. Teletović (drawn by M. Chalmers),,60,60
308,3,1:35.0,,M. Chalmers makes free throw 1 of 2,60,61
309,3,1:35.0,D. Booker enters the game for E. Bledsoe,,60,61
310,3,1:35.0,,M. Chalmers makes free throw 2 of 2,60,62
311,3,1:14.0,M. Teletović makes 3-pt jump shot from 22 ft (assist by D. Booker),,63,62
312,3,0:55.0,,J. Green makes 2-pt layup from 3 ft (assist by M. Barnes),63,64
313,3,0:55.0,,Shooting foul by J. Leuer (drawn by J. Green),63,64
314,3,0:55.0,,C. Lee enters the game for M. Conley,63,64
315,3,0:55.0,,J. Green makes free throw 1 of 1,63,65
316,3,0:41.0,Personal foul by M. Chalmers (drawn by R. Price),,63,65
317,3,0:35.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by R. Price),,66,65
318,3,0:29.0,,M. Chalmers misses 3-pt jump shot from 25 ft,66,65
319,3,0:26.0,Defensive rebound by D. Booker,,66,65
320,3,0:06.0,T. Warren makes 2-pt jump shot from 11 ft,,68,65
321,3,0:03.0,,Shooting foul by R. Price (drawn by M. Chalmers),68,65
322,3,0:03.0,,M. Chalmers makes free throw 1 of 2,68,66
323,3,0:03.0,,M. Chalmers makes free throw 2 of 2,68,67
324,4,11:40.0,,Personal foul by M. Teletović (drawn by J. Green),68,67
325,4,11:40.0,,J. Green makes free throw 1 of 2,68,68
326,4,11:40.0,,J. Green makes free throw 2 of 2,68,69
327,4,11:17.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by J. Leuer),,71,69
328,4,11:07.0,,Personal foul by D. Booker (drawn by C. Lee),71,69
329,4,11:07.0,B. Knight enters the game for R. Price,,71,69
330,4,10:55.0,,M. Barnes misses 3-pt jump shot from 22 ft,71,69
331,4,10:54.0,Defensive rebound by D. Booker,,71,69
332,4,10:44.0,Turnover by B. Knight (bad pass; steal by M. Chalmers),,71,69
333,4,10:44.0,,Personal take foul by B. Knight (drawn by M. Chalmers),71,69
334,4,10:32.0,,M. Barnes misses 2-pt layup from 2 ft,71,69
335,4,10:30.0,,Offensive rebound by J. Green,71,69
336,4,10:30.0,,J. Green misses 2-pt layup from 2 ft,71,69
337,4,10:28.0,,Offensive rebound by M. Barnes,71,69
338,4,10:26.0,,C. Lee makes 2-pt jump shot from 11 ft,71,71
339,4,10:26.0,,Shooting foul by T. Warren (drawn by C. Lee),71,71
340,4,10:26.0,,C. Lee makes free throw 1 of 1,71,72
341,4,10:15.0,B. Knight makes 2-pt layup from 1 ft,,73,72
342,4,9:56.0,,J. Green misses 2-pt layup from 2 ft,73,72
343,4,9:56.0,,Offensive rebound by Team,73,72
344,4,9:56.0,E. Bledsoe enters the game for D. Booker,,73,72
345,4,9:56.0,P. Tucker enters the game for T. Warren,,73,72
346,4,9:53.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Chalmers),73,74
347,4,9:44.0,Turnover by B. Knight (step out of bounds),,73,74
348,4,9:31.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by Z. Randolph),73,77
349,4,9:11.0,M. Teletović makes 2-pt jump shot from 5 ft,,75,77
350,4,8:58.0,,M. Chalmers makes 2-pt layup from 1 ft,75,79
351,4,8:47.0,Shooting foul by Z. Randolph (drawn by M. Teletović),,75,79
352,4,8:47.0,Phoenix full timeout,,75,79
353,4,8:47.0,M. Teletović makes free throw 1 of 2,,76,79
354,4,8:47.0,M. Teletović misses free throw 2 of 2,,76,79
355,4,8:46.0,,Defensive rebound by J. Green,76,79
356,4,8:23.0,,C. Lee makes 2-pt jump shot from 6 ft (assist by Z. Randolph),76,81
357,4,8:04.0,,Offensive charge foul by E. Bledsoe (drawn by J. Green),76,81
358,4,8:04.0,Turnover by E. Bledsoe (offensive foul),,76,81
359,4,7:50.0,,C. Lee misses 2-pt jump shot from 15 ft,76,81
360,4,7:48.0,Defensive rebound by M. Teletović,,76,81
361,4,7:38.0,M. Teletović misses 3-pt jump shot from 24 ft,,76,81
362,4,7:38.0,,Defensive rebound by M. Barnes,76,81
363,4,7:26.0,,Z. Randolph misses 2-pt jump shot from 4 ft,76,81
364,4,7:25.0,,Offensive rebound by J. Green,76,81
365,4,7:24.0,,Turnover by M. Barnes (lost ball),76,81
366,4,7:18.0,E. Bledsoe misses 2-pt jump shot from 5 ft,,76,81
367,4,7:16.0,,Defensive rebound by M. Barnes,76,81
368,4,7:04.0,,M. Chalmers misses 2-pt jump shot from 5 ft,76,81
369,4,7:01.0,Defensive rebound by J. Leuer,,76,81
370,4,6:56.0,J. Leuer makes 2-pt layup at rim (assist by B. Knight),,78,81
371,4,6:56.0,Shooting foul by M. Barnes (drawn by J. Leuer),,78,81
372,4,6:56.0,,M. Conley enters the game for M. Chalmers,78,81
373,4,6:56.0,J. Leuer makes free throw 1 of 1,,79,81
374,4,6:34.0,,Z. Randolph misses 2-pt jump shot from 7 ft,79,81
375,4,6:33.0,,Offensive rebound by Z. Randolph,79,81
376,4,6:29.0,,Z. Randolph makes 2-pt layup from 1 ft,79,83
377,4,6:17.0,B. Knight makes 2-pt jump shot from 17 ft (assist by E. Bledsoe),,81,83
378,4,6:01.0,,C. Lee makes 2-pt jump shot from 17 ft (assist by M. Conley),81,85
379,4,5:48.0,Personal foul by M. Conley (drawn by B. Knight),,81,85
380,4,5:48.0,,Memphis full timeout,81,85
381,4,5:48.0,,M. Gasol enters the game for J. Green,81,85
382,4,5:48.0,A. Len enters the game for M. Teletović,,81,85
383,4,5:43.0,Personal foul by M. Barnes (drawn by B. Knight),,81,85
384,4,5:43.0,,J. Green enters the game for M. Barnes,81,85
385,4,5:31.0,B. Knight misses 3-pt jump shot from 25 ft,,81,85
386,4,5:30.0,Offensive rebound by P. Tucker,,81,85
387,4,5:23.0,E. Bledsoe makes 2-pt jump shot from 16 ft (assist by P. Tucker),,83,85
