,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
39,1,6:18.0,T. Sefolosha enters the game for K. Bazemore,,15,12
40,1,6:07.0,,M. Morris misses 3-pt jump shot from 25 ft,15,12
41,1,6:06.0,Defensive rebound by J. Teague,,15,12
42,1,5:55.0,J. Teague makes 3-pt jump shot from 27 ft,,18,12
43,1,5:42.0,,T. Harris makes 2-pt jump shot from 4 ft (assist by R. Jackson),18,14
44,1,5:42.0,,Shooting foul by P. Millsap (drawn by T. Harris),18,14
45,1,5:42.0,,T. Harris makes free throw 1 of 1,18,15
46,1,5:22.0,K. Humphries makes 2-pt jump shot from 15 ft (assist by J. Teague),,20,15
47,1,5:14.0,,Shooting foul by K. Humphries (drawn by R. Jackson),20,15
48,1,5:14.0,,R. Jackson makes free throw 1 of 2,20,16
49,1,5:14.0,,S. Johnson enters the game for M. Morris,20,16
50,1,5:14.0,T. Hardaway enters the game for K. Korver,,20,16
51,1,5:14.0,,R. Jackson makes free throw 2 of 2,20,17
52,1,5:01.0,K. Humphries misses 2-pt jump shot from 12 ft,,20,17
53,1,5:00.0,,Defensive rebound by T. Harris,20,17
54,1,4:47.0,,S. Johnson makes 2-pt jump shot from 13 ft,20,19
55,1,4:30.0,P. Millsap makes 2-pt jump shot from 7 ft,,22,19
56,1,4:11.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Jackson),22,22
57,1,4:02.0,J. Teague misses 2-pt layup from 1 ft (block by R. Jackson),,22,22
58,1,4:01.0,,Defensive rebound by A. Drummond,22,22
59,1,3:56.0,,T. Harris makes 2-pt jump shot from 5 ft (assist by R. Jackson),22,24
60,1,3:56.0,Atlanta full timeout,,22,24
61,1,3:56.0,,S. Blake enters the game for R. Jackson,22,24
62,1,3:56.0,D. Schröder enters the game for J. Teague,,22,24
63,1,3:44.0,Personal foul by T. Harris,,22,24
64,1,3:32.0,P. Millsap misses 2-pt jump shot from 18 ft,,22,24
65,1,3:31.0,Offensive rebound by K. Humphries,,22,24
66,1,3:21.0,K. Humphries makes 3-pt jump shot from 27 ft (assist by D. Schröder),,25,24
67,1,3:03.0,,K. Caldwell-Pope makes 2-pt layup at rim,25,26
68,1,2:43.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by D. Schröder),,28,26
69,1,2:21.0,,S. Blake makes 2-pt jump shot from 18 ft (assist by T. Harris),28,28
70,1,2:04.0,D. Schröder misses 3-pt jump shot from 26 ft,,28,28
71,1,2:04.0,Offensive rebound by K. Humphries,,28,28
72,1,1:53.0,Turnover by T. Sefolosha (traveling),,28,28
73,1,1:53.0,M. Scott enters the game for P. Millsap,,28,28
74,1,1:34.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by S. Johnson),28,30
75,1,1:26.0,K. Humphries misses 3-pt jump shot from 26 ft,,28,30
76,1,1:26.0,,Defensive rebound by S. Johnson,28,30
77,1,1:15.0,,A. Drummond misses 2-pt jump shot from 5 ft,28,30
78,1,1:13.0,Defensive rebound by M. Scott,,28,30
79,1,1:08.0,T. Hardaway misses 3-pt jump shot from 26 ft,,28,30
80,1,1:07.0,,Defensive rebound by A. Drummond,28,30
81,1,1:05.0,,Shooting foul by T. Hardaway (drawn by K. Caldwell-Pope),28,30
82,1,1:05.0,,K. Caldwell-Pope makes free throw 1 of 2,28,31
83,1,1:05.0,A. Horford enters the game for K. Humphries,,28,31
84,1,1:05.0,,K. Caldwell-Pope makes free throw 2 of 2,28,32
85,1,0:41.0,D. Schröder makes 2-pt layup at rim,,30,32
86,1,0:33.0,,S. Blake misses 3-pt jump shot from 27 ft,30,32
87,1,0:33.0,Defensive rebound by Team,,30,32
88,1,0:23.0,M. Scott misses 3-pt jump shot from 26 ft,,30,32
89,1,0:22.0,,Defensive rebound by T. Harris,30,32
90,1,0:02.0,,S. Blake misses 3-pt jump shot from 25 ft,30,32
91,1,0:01.0,Defensive rebound by A. Horford,,30,32
92,1,0:01.0,T. Hardaway misses 3-pt jump shot from 61 ft,,30,32
93,1,0:00.0,Offensive rebound by Team,,30,32
94,2,11:41.0,,M. Morris makes 2-pt jump shot from 12 ft,30,34
95,2,11:18.0,D. Schröder makes 2-pt layup from 1 ft,,32,34
96,2,10:58.0,,S. Johnson makes 3-pt jump shot from 23 ft (assist by S. Blake),32,37
97,2,10:48.0,T. Sefolosha misses 3-pt jump shot from 26 ft,,32,37
98,2,10:47.0,,Defensive rebound by A. Baynes,32,37
99,2,10:35.0,Violation by A. Horford (kicked ball),,32,37
100,2,10:29.0,K. Korver enters the game for T. Hardaway,,32,37
101,2,10:24.0,,Turnover by M. Morris (bad pass; steal by D. Schröder),32,37
102,2,10:15.0,M. Scott misses 3-pt jump shot from 24 ft,,32,37
103,2,10:14.0,,Defensive rebound by A. Baynes,32,37
104,2,9:59.0,,M. Morris makes 2-pt jump shot from 18 ft,32,39
105,2,9:45.0,M. Scott makes 2-pt dunk at rim,,34,39
106,2,9:22.0,,A. Baynes makes 2-pt jump shot from 9 ft (assist by M. Morris),34,41
107,2,9:13.0,Shooting foul by S. Blake (drawn by D. Schröder),,34,41
108,2,9:13.0,D. Schröder makes free throw 1 of 2,,35,41
109,2,9:13.0,D. Schröder makes free throw 2 of 2,,36,41
110,2,8:58.0,,M. Morris misses 2-pt jump shot from 11 ft,36,41
111,2,8:57.0,,Offensive rebound by A. Baynes,36,41
112,2,8:57.0,,A. Baynes misses 2-pt jump shot from 7 ft (block by M. Scott),36,41
113,2,8:54.0,,Offensive rebound by A. Baynes,36,41
114,2,8:50.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by A. Baynes),36,44
115,2,8:25.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,36,44
116,2,8:24.0,,Defensive rebound by S. Johnson,36,44
117,2,8:09.0,,S. Johnson misses 2-pt jump shot from 9 ft,36,44
118,2,8:09.0,Defensive rebound by M. Scott,,36,44
119,2,7:56.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by M. Scott),,39,44
120,2,7:33.0,,A. Baynes misses 2-pt jump shot from 6 ft,39,44
121,2,7:32.0,Defensive rebound by T. Sefolosha,,39,44
122,2,7:19.0,A. Horford makes 2-pt layup at rim (assist by M. Scott),,41,44
123,2,7:12.0,,Detroit full timeout,41,44
124,2,7:12.0,,R. Jackson enters the game for S. Blake,41,44
125,2,7:12.0,J. Teague enters the game for K. Korver,,41,44
126,2,7:12.0,K. Bazemore enters the game for T. Sefolosha,,41,44
127,2,7:07.0,,Turnover by S. Johnson (bad pass; steal by K. Bazemore),41,44
128,2,7:02.0,,Offensive charge foul by K. Bazemore (drawn by A. Tolliver),41,44
129,2,7:02.0,Turnover by K. Bazemore (offensive foul),,41,44
130,2,6:47.0,,A. Baynes makes 2-pt dunk at rim (assist by S. Johnson),41,46
131,2,6:40.0,Turnover by J. Teague (bad pass; steal by A. Baynes),,41,46
132,2,6:29.0,,R. Jackson makes 2-pt jump shot from 15 ft,41,48
133,2,6:06.0,M. Scott makes 2-pt layup at rim (assist by D. Schröder),,43,48
134,2,5:53.0,,S. Johnson misses 2-pt jump shot from 20 ft,43,48
135,2,5:52.0,Defensive rebound by K. Bazemore,,43,48
136,2,5:40.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by J. Teague),,46,48
137,2,5:22.0,,A. Baynes makes 2-pt jump shot from 18 ft (assist by R. Jackson),46,50
138,2,5:20.0,Atlanta full timeout,,46,50
139,2,5:20.0,,T. Harris enters the game for S. Johnson,46,50
140,2,5:20.0,,A. Drummond enters the game for A. Tolliver,46,50
141,2,5:20.0,,K. Caldwell-Pope enters the game for A. Baynes,46,50
142,2,5:20.0,K. Humphries enters the game for A. Horford,,46,50
143,2,5:20.0,K. Korver enters the game for D. Schröder,,46,50
144,2,5:20.0,P. Millsap enters the game for M. Scott,,46,50
145,2,5:04.0,Turnover by K. Humphries (traveling),,46,50
146,2,4:56.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by R. Jackson),46,52
147,2,4:37.0,J. Teague makes 3-pt jump shot from 25 ft (assist by P. Millsap),,49,52
148,2,4:10.0,,Turnover by Team (shot clock),49,52
149,2,3:56.0,P. Millsap misses 2-pt jump shot from 4 ft,,49,52
150,2,3:56.0,,Defensive rebound by T. Harris,49,52
151,2,3:52.0,,Turnover by T. Harris (offensive foul),49,52
152,2,3:52.0,Offensive charge foul by T. Harris (drawn by K. Humphries),,49,52
153,2,3:42.0,J. Teague misses 2-pt jump shot from 6 ft,,49,52
154,2,3:41.0,,Defensive rebound by K. Caldwell-Pope,49,52
155,2,3:33.0,,R. Jackson misses 3-pt jump shot from 26 ft,49,52
156,2,3:33.0,Defensive rebound by K. Bazemore,,49,52
157,2,3:26.0,K. Korver misses 3-pt jump shot from 26 ft,,49,52
158,2,3:25.0,,Defensive rebound by K. Caldwell-Pope,49,52
159,2,3:04.0,,A. Drummond misses 2-pt hook shot from 7 ft,49,52
160,2,3:04.0,Defensive rebound by K. Bazemore,,49,52
161,2,2:54.0,K. Humphries makes 2-pt jump shot from 18 ft (assist by K. Korver),,51,52
162,2,2:32.0,,R. Jackson makes 2-pt jump shot from 6 ft,51,54
163,2,2:32.0,,Shooting foul by J. Teague (drawn by R. Jackson),51,54
164,2,2:32.0,Official timeout,,51,54
165,2,2:32.0,,A. Tolliver enters the game for T. Harris,51,54
166,2,2:32.0,,R. Jackson makes free throw 1 of 1,51,55
167,2,2:19.0,K. Korver misses 2-pt jump shot from 18 ft,,51,55
168,2,2:19.0,,Defensive rebound by A. Drummond,51,55
169,2,2:04.0,,K. Caldwell-Pope misses 2-pt jump shot from 7 ft,51,55
170,2,2:04.0,,Offensive rebound by A. Drummond,51,55
171,2,2:03.0,,A. Drummond makes 2-pt layup at rim,51,57
172,2,1:58.0,Personal foul by A. Tolliver,,51,57
173,2,1:58.0,A. Horford enters the game for K. Humphries,,51,57
174,2,1:48.0,A. Horford makes 2-pt dunk at rim (assist by J. Teague),,53,57
175,2,1:26.0,,A. Tolliver misses 3-pt jump shot from 26 ft,53,57
176,2,1:25.0,Defensive rebound by K. Bazemore,,53,57
177,2,1:18.0,K. Bazemore makes 2-pt layup at rim (assist by A. Horford),,55,57
178,2,1:00.0,,R. Jackson makes 2-pt jump shot from 7 ft,55,59
179,2,0:57.0,J. Teague makes 2-pt layup at rim,,57,59
180,2,0:57.0,Shooting foul by R. Jackson (drawn by J. Teague),,57,59
181,2,0:57.0,J. Teague makes free throw 1 of 1,,58,59
182,2,0:37.0,,M. Morris misses 2-pt jump shot from 13 ft,58,59
183,2,0:36.0,,Offensive rebound by A. Drummond,58,59
184,2,0:35.0,,A. Drummond misses 2-pt layup at rim,58,59
185,2,0:34.0,Defensive rebound by A. Horford,,58,59
186,2,0:34.0,,Loose ball foul by A. Tolliver,58,59
187,2,0:34.0,A. Horford misses free throw 1 of 2,,58,59
188,2,0:34.0,Offensive rebound by Team,,58,59
189,2,0:34.0,T. Sefolosha enters the game for K. Korver,,58,59
190,2,0:34.0,A. Horford makes free throw 2 of 2,,59,59
191,2,0:24.0,,R. Jackson misses 3-pt jump shot from 26 ft,59,59
192,2,0:24.0,Defensive rebound by K. Bazemore,,59,59
193,2,0:19.0,Atlanta full timeout,,59,59
194,2,0:19.0,K. Korver enters the game for T. Sefolosha,,59,59
195,2,0:10.0,Personal foul by R. Jackson,,59,59
196,2,0:10.0,J. Teague makes free throw 1 of 2,,60,59
197,2,0:10.0,T. Sefolosha enters the game for K. Korver,,60,59
198,2,0:10.0,J. Teague makes free throw 2 of 2,,61,59
199,2,0:02.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by R. Jackson),61,62
200,2,0:01.0,T. Sefolosha misses 3-pt jump shot from 39 ft,,61,62
201,2,0:00.0,Offensive rebound by Team,,61,62
202,3,11:44.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by T. Harris),61,64
203,3,11:23.0,P. Millsap misses 2-pt jump shot from 4 ft,,61,64
204,3,11:22.0,,Defensive rebound by A. Drummond,61,64
205,3,11:16.0,,Personal foul by K. Bazemore,61,64
206,3,11:02.0,,T. Harris misses 2-pt layup at rim (block by P. Millsap),61,64
207,3,11:02.0,Defensive rebound by P. Millsap,,61,64
208,3,10:52.0,J. Teague makes 2-pt layup from 1 ft,,63,64
209,3,10:32.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,63,64
210,3,10:32.0,,Offensive rebound by Team,63,64
211,3,10:32.0,Loose ball foul by A. Horford,,63,64
212,3,10:22.0,,R. Jackson misses 3-pt jump shot from 26 ft,63,64
213,3,10:21.0,Defensive rebound by K. Bazemore,,63,64
214,3,10:15.0,Personal foul by T. Harris,,63,64
215,3,9:56.0,P. Millsap misses 2-pt jump shot from 17 ft,,63,64
216,3,9:55.0,,Defensive rebound by A. Drummond,63,64
217,3,9:44.0,,K. Caldwell-Pope misses 2-pt layup at rim,63,64
218,3,9:44.0,,Offensive rebound by A. Drummond,63,64
219,3,9:44.0,,Shooting foul by K. Korver (drawn by A. Drummond),63,64
220,3,9:44.0,,A. Drummond misses free throw 1 of 2,63,64
221,3,9:44.0,,Offensive rebound by Team,63,64
222,3,9:44.0,,A. Drummond makes free throw 2 of 2,63,65
223,3,9:35.0,A. Horford makes 2-pt layup at rim (assist by J. Teague),,65,65
224,3,9:15.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,65,65
225,3,9:14.0,Defensive rebound by J. Teague,,65,65
226,3,9:05.0,A. Horford makes 3-pt jump shot from 26 ft (assist by J. Teague),,68,65
227,3,8:41.0,,T. Harris makes 2-pt layup from 1 ft,68,67
228,3,8:28.0,J. Teague misses 3-pt jump shot from 25 ft,,68,67
229,3,8:28.0,,Defensive rebound by T. Harris,68,67
230,3,8:15.0,,R. Jackson misses 2-pt jump shot from 7 ft,68,67
231,3,8:15.0,Defensive rebound by K. Korver,,68,67
232,3,8:05.0,A. Horford misses 3-pt jump shot from 25 ft,,68,67
233,3,8:04.0,,Defensive rebound by A. Drummond,68,67
234,3,7:50.0,,A. Drummond makes 2-pt hook shot from 5 ft (assist by T. Harris),68,69
235,3,7:41.0,Turnover by J. Teague (bad pass),,68,69
236,3,7:29.0,,T. Harris misses 2-pt jump shot from 19 ft,68,69
237,3,7:28.0,Defensive rebound by A. Horford,,68,69
238,3,7:20.0,P. Millsap misses 3-pt jump shot from 25 ft,,68,69
239,3,7:19.0,,Defensive rebound by T. Harris,68,69
240,3,7:13.0,,Shooting foul by K. Korver (drawn by K. Caldwell-Pope),68,69
241,3,7:13.0,,K. Caldwell-Pope makes free throw 1 of 2,68,70
242,3,7:13.0,,S. Blake enters the game for R. Jackson,68,70
243,3,7:13.0,K. Humphries enters the game for A. Horford,,68,70
244,3,7:13.0,,K. Caldwell-Pope makes free throw 2 of 2,68,71
245,3,6:59.0,K. Humphries misses 2-pt jump shot from 20 ft,,68,71
246,3,6:59.0,,Defensive rebound by M. Morris,68,71
247,3,6:50.0,,A. Drummond misses 2-pt hook shot from 8 ft,68,71
248,3,6:49.0,Defensive rebound by P. Millsap,,68,71
249,3,6:40.0,K. Bazemore misses 3-pt jump shot from 23 ft,,68,71
250,3,6:40.0,,Defensive rebound by S. Blake,68,71
251,3,6:30.0,Technical foul by K. Bazemore,,68,71
252,3,6:30.0,,K. Caldwell-Pope makes technical free throw,68,72
253,3,6:19.0,,Turnover by A. Drummond (lost ball; steal by P. Millsap),68,72
254,3,6:13.0,K. Bazemore makes 2-pt layup at rim,,70,72
255,3,5:57.0,,T. Harris misses 3-pt jump shot from 25 ft,70,72
256,3,5:56.0,Defensive rebound by K. Bazemore,,70,72
257,3,5:47.0,Personal foul by A. Drummond,,70,72
258,3,5:47.0,,Detroit full timeout,70,72
259,3,5:41.0,Turnover by J. Teague (bad pass; steal by M. Morris),,70,72
260,3,5:35.0,,Shooting foul by K. Humphries (drawn by M. Morris),70,72
261,3,5:35.0,,M. Morris makes free throw 1 of 2,70,73
262,3,5:35.0,,M. Morris makes free throw 2 of 2,70,74
263,3,5:30.0,Shooting foul by S. Blake (drawn by J. Teague),,70,74
264,3,5:30.0,J. Teague makes free throw 1 of 2,,71,74
265,3,5:30.0,,S. Johnson enters the game for M. Morris,71,74
266,3,5:30.0,T. Sefolosha enters the game for K. Bazemore,,71,74
267,3,5:30.0,J. Teague misses free throw 2 of 2,,71,74
268,3,5:29.0,,Defensive rebound by A. Drummond,71,74
269,3,5:19.0,,Shooting foul by K. Korver (drawn by K. Caldwell-Pope),71,74
270,3,5:19.0,,K. Caldwell-Pope makes free throw 1 of 2,71,75
271,3,5:19.0,D. Schröder enters the game for J. Teague,,71,75
272,3,5:19.0,,K. Caldwell-Pope misses free throw 2 of 2,71,75
273,3,5:18.0,Defensive rebound by K. Humphries,,71,75
274,3,5:04.0,D. Schröder misses 2-pt jump shot from 18 ft,,71,75
275,3,5:03.0,,Defensive rebound by S. Blake,71,75
276,3,4:54.0,,T. Harris makes 2-pt hook shot from 4 ft (assist by S. Blake),71,77
277,3,4:44.0,Turnover by D. Schröder (palming),,71,77
278,3,4:44.0,T. Hardaway enters the game for K. Korver,,71,77
279,3,4:19.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,71,77
280,3,4:18.0,,Offensive rebound by A. Drummond,71,77
281,3,4:18.0,,A. Drummond makes 2-pt layup at rim,71,79
282,3,4:18.0,,Shooting foul by K. Humphries (drawn by A. Drummond),71,79
283,3,4:18.0,Atlanta full timeout,,71,79
284,3,4:18.0,A. Horford enters the game for K. Humphries,,71,79
285,3,4:18.0,,A. Drummond makes free throw 1 of 1,71,80
286,3,4:12.0,Offensive foul by D. Schröder (drawn by K. Caldwell-Pope),,71,80
287,3,4:12.0,Turnover by D. Schröder (offensive foul),,71,80
288,3,4:02.0,,Personal foul by P. Millsap,71,80
289,3,4:02.0,,T. Harris makes free throw 1 of 2,71,81
290,3,4:02.0,,T. Harris makes free throw 2 of 2,71,82
291,3,3:49.0,D. Schröder misses 2-pt jump shot from 17 ft,,71,82
292,3,3:49.0,Offensive rebound by A. Horford,,71,82
293,3,3:40.0,A. Horford makes 3-pt jump shot from 25 ft (assist by D. Schröder),,74,82
294,3,3:36.0,,Personal take foul by T. Sefolosha,74,82
295,3,3:36.0,,A. Drummond misses free throw 1 of 2,74,82
296,3,3:36.0,,Offensive rebound by Team,74,82
297,3,3:36.0,,A. Drummond misses free throw 2 of 2,74,82
298,3,3:34.0,Defensive rebound by P. Millsap,,74,82
299,3,3:25.0,Shooting foul by S. Blake (drawn by T. Hardaway),,74,82
300,3,3:25.0,T. Hardaway makes free throw 1 of 2,,75,82
301,3,3:25.0,,A. Baynes enters the game for A. Drummond,75,82
302,3,3:25.0,T. Hardaway makes free throw 2 of 2,,76,82
303,3,3:05.0,,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,76,82
304,3,3:04.0,Defensive rebound by P. Millsap,,76,82
305,3,2:52.0,D. Schröder makes 2-pt layup at rim,,78,82
306,3,2:31.0,,K. Caldwell-Pope makes 2-pt jump shot from 9 ft (assist by S. Johnson),78,84
307,3,2:21.0,D. Schröder misses 3-pt jump shot from 25 ft,,78,84
308,3,2:20.0,Offensive rebound by Team,,78,84
309,3,2:11.0,A. Horford makes 2-pt jump shot from 15 ft (assist by D. Schröder),,80,84
310,3,1:51.0,,Turnover by S. Johnson (bad pass; steal by D. Schröder),80,84
311,3,1:46.0,P. Millsap misses 3-pt jump shot from 27 ft,,80,84
312,3,1:43.0,Offensive rebound by T. Sefolosha,,80,84
313,3,1:43.0,T. Sefolosha makes 2-pt layup from 1 ft,,82,84
314,3,1:43.0,Shooting foul by K. Caldwell-Pope (drawn by T. Sefolosha),,82,84
315,3,1:43.0,T. Sefolosha makes free throw 1 of 1,,83,84
316,3,1:28.0,,T. Harris misses 2-pt layup from 2 ft (block by A. Horford),83,84
317,3,1:27.0,Defensive rebound by A. Horford,,83,84
318,3,1:23.0,T. Sefolosha misses 2-pt layup at rim (block by K. Caldwell-Pope),,83,84
319,3,1:22.0,,Defensive rebound by A. Baynes,83,84
320,3,1:12.0,,S. Johnson misses 2-pt jump shot from 14 ft,83,84
321,3,1:11.0,Defensive rebound by P. Millsap,,83,84
322,3,1:11.0,Personal foul by S. Blake,,83,84
323,3,1:11.0,D. Schröder makes free throw 1 of 2,,84,84
324,3,1:11.0,M. Scott enters the game for P. Millsap,,84,84
325,3,1:11.0,D. Schröder makes free throw 2 of 2,,85,84
326,3,0:57.0,,A. Baynes misses 2-pt jump shot from 20 ft,85,84
327,3,0:57.0,Defensive rebound by A. Horford,,85,84
328,3,0:44.0,A. Horford makes 2-pt dunk at rim (assist by D. Schröder),,87,84
329,3,0:28.0,,S. Blake makes 2-pt layup at rim,87,86
330,3,0:06.0,A. Horford misses 3-pt jump shot from 26 ft,,87,86
331,3,0:05.0,,Defensive rebound by S. Johnson,87,86
332,3,0:02.0,,Personal foul by D. Schröder,87,86
333,3,0:02.0,,S. Johnson makes free throw 1 of 2,87,87
334,3,0:02.0,,S. Johnson makes free throw 2 of 2,87,88
335,3,0:01.0,D. Schröder misses 3-pt jump shot from 44 ft,,87,88
336,3,0:00.0,Offensive rebound by Team,,87,88
337,4,11:40.0,D. Schröder makes 2-pt jump shot from 14 ft,,89,88
338,4,11:22.0,,M. Morris misses 2-pt jump shot from 17 ft,89,88
339,4,11:22.0,Defensive rebound by D. Schröder,,89,88
340,4,11:15.0,K. Korver misses 3-pt jump shot from 26 ft,,89,88
341,4,11:14.0,,Defensive rebound by A. Drummond,89,88
342,4,11:04.0,,Personal foul by K. Korver,89,88
343,4,11:04.0,,Personal take foul by A. Horford,89,88
344,4,11:04.0,,A. Drummond misses free throw 1 of 2,89,88
345,4,11:04.0,,Offensive rebound by Team,89,88
346,4,11:04.0,,A. Drummond makes free throw 2 of 2,89,89
347,4,10:52.0,M. Scott misses 2-pt jump shot from 16 ft,,89,89
348,4,10:52.0,Offensive rebound by A. Horford,,89,89
349,4,10:44.0,D. Schröder misses 2-pt jump shot from 5 ft (block by A. Drummond),,89,89
350,4,10:42.0,,Defensive rebound by S. Johnson,89,89
351,4,10:30.0,,S. Blake makes 2-pt jump shot from 18 ft,89,91
352,4,10:05.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by M. Scott),,92,91
353,4,9:52.0,,Turnover by S. Johnson (bad pass; steal by K. Korver),92,91
354,4,9:45.0,,K. Caldwell-Pope enters the game for S. Johnson,92,91
355,4,9:36.0,K. Korver makes 3-pt jump shot from 23 ft (assist by D. Schröder),,95,91
356,4,9:28.0,,Detroit full timeout,95,91
357,4,9:28.0,,R. Jackson enters the game for S. Blake,95,91
358,4,9:28.0,,Personal take foul by M. Scott,95,91
359,4,9:28.0,,A. Drummond makes free throw 1 of 2,95,92
360,4,9:28.0,,A. Drummond misses free throw 2 of 2,95,92
361,4,9:27.0,Defensive rebound by A. Horford,,95,92
362,4,9:10.0,T. Sefolosha misses 3-pt jump shot from 26 ft,,95,92
363,4,9:10.0,,Defensive rebound by A. Drummond,95,92
364,4,8:54.0,,R. Jackson misses 3-pt jump shot from 23 ft,95,92
365,4,8:54.0,Defensive rebound by T. Sefolosha,,95,92
366,4,8:43.0,Turnover by D. Schröder (lost ball),,95,92
367,4,8:25.0,,A. Drummond misses 2-pt hook shot from 5 ft,95,92
368,4,8:24.0,Defensive rebound by A. Horford,,95,92
369,4,8:07.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by A. Horford),,98,92
370,4,7:53.0,,R. Jackson misses 2-pt jump shot from 8 ft,98,92
371,4,7:52.0,Defensive rebound by A. Horford,,98,92
372,4,7:51.0,Personal foul by M. Morris,,98,92
373,4,7:51.0,K. Bazemore enters the game for A. Horford,,98,92
374,4,7:51.0,P. Millsap enters the game for T. Sefolosha,,98,92
375,4,7:43.0,Turnover by D. Schröder (bad pass; steal by K. Caldwell-Pope),,98,92
376,4,7:40.0,,Shooting foul by K. Korver (drawn by K. Caldwell-Pope),98,92
377,4,7:40.0,,K. Caldwell-Pope misses free throw 1 of 2,98,92
378,4,7:40.0,,Offensive rebound by Team,98,92
379,4,7:40.0,T. Sefolosha enters the game for K. Korver,,98,92
380,4,7:40.0,,T. Harris enters the game for A. Tolliver,98,92
381,4,7:40.0,,K. Caldwell-Pope makes free throw 2 of 2,98,93
382,4,7:28.0,D. Schröder misses 2-pt jump shot from 21 ft,,98,93
383,4,7:26.0,,Defensive rebound by M. Morris,98,93
384,4,7:12.0,,Turnover by K. Caldwell-Pope (lost ball; steal by P. Millsap),98,93
385,4,7:04.0,M. Scott misses 2-pt layup at rim,,98,93
386,4,7:04.0,,Defensive rebound by T. Harris,98,93
387,4,6:52.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by R. Jackson),98,96
