,QUARTER,TIME_REMAINING,PORTLAND_ACTION,ATLANTA_ACTION,PORTLAND_SCORE,ATLANTA_SCORE
42,1,6:09.0,,Atlanta full timeout,9,11
43,1,6:09.0,G. Henderson enters the game for A. Aminu,,9,11
44,1,5:59.0,,P. Millsap misses 3-pt jump shot from 22 ft,9,11
45,1,5:58.0,Defensive rebound by G. Henderson,,9,11
46,1,5:50.0,A. Crabbe misses 3-pt jump shot from 24 ft,,9,11
47,1,5:49.0,Offensive rebound by M. Plumlee,,9,11
48,1,5:45.0,G. Henderson misses 3-pt jump shot from 24 ft,,9,11
49,1,5:43.0,,Defensive rebound by T. Sefolosha,9,11
50,1,5:25.0,,P. Millsap misses 2-pt jump shot from 10 ft,9,11
51,1,5:24.0,Defensive rebound by M. Plumlee,,9,11
52,1,5:07.0,M. Plumlee makes 2-pt layup at rim (assist by A. Crabbe),,11,11
53,1,4:54.0,,Shooting foul by T. Frazier (drawn by J. Teague),11,11
54,1,4:54.0,,J. Teague makes free throw 1 of 2,11,12
55,1,4:54.0,,D. Schröder enters the game for K. Bazemore,11,12
56,1,4:54.0,M. Leonard enters the game for M. Plumlee,,11,12
57,1,4:54.0,E. Davis enters the game for N. Vonleh,,11,12
58,1,4:54.0,,J. Teague makes free throw 2 of 2,11,13
59,1,4:36.0,Turnover by G. Henderson (bad pass; steal by T. Splitter),,11,13
60,1,4:30.0,,P. Millsap makes 2-pt dunk at rim (assist by J. Teague),11,15
61,1,4:18.0,Turnover by T. Frazier (lost ball),,11,15
62,1,4:18.0,,K. Bazemore enters the game for J. Teague,11,15
63,1,4:03.0,,Shooting foul by T. Frazier (drawn by D. Schröder),11,15
64,1,4:03.0,,D. Schröder misses free throw 1 of 2,11,15
65,1,4:03.0,,Offensive rebound by Team,11,15
66,1,4:03.0,,D. Schröder makes free throw 2 of 2,11,16
67,1,3:39.0,M. Leonard makes 2-pt jump shot from 17 ft (assist by G. Henderson),,13,16
68,1,3:23.0,,K. Bazemore misses 2-pt jump shot from 17 ft,13,16
69,1,3:22.0,Defensive rebound by M. Leonard,,13,16
70,1,3:13.0,M. Leonard misses 3-pt jump shot from 24 ft,,13,16
71,1,3:12.0,,Defensive rebound by T. Sefolosha,13,16
72,1,3:03.0,,P. Millsap misses 2-pt jump shot from 3 ft,13,16
73,1,3:00.0,Defensive rebound by T. Frazier,,13,16
74,1,2:57.0,Portland full timeout,,13,16
75,1,2:47.0,A. Crabbe misses 2-pt jump shot from 16 ft,,13,16
76,1,2:46.0,,Defensive rebound by T. Sefolosha,13,16
77,1,2:42.0,,K. Bazemore makes 2-pt dunk at rim (assist by T. Sefolosha),13,18
78,1,2:15.0,Shooting foul by P. Millsap (drawn by G. Henderson),,13,18
79,1,2:15.0,G. Henderson makes free throw 1 of 2,,14,18
80,1,2:15.0,M. Harkless enters the game for A. Crabbe,,14,18
81,1,2:15.0,,A. Horford enters the game for P. Millsap,14,18
82,1,2:15.0,G. Henderson misses free throw 2 of 2,,14,18
83,1,2:14.0,Offensive rebound by M. Leonard,,14,18
84,1,1:57.0,G. Henderson misses 2-pt jump shot from 8 ft,,14,18
85,1,1:55.0,,Defensive rebound by T. Sefolosha,14,18
86,1,1:44.0,,D. Schröder misses 2-pt layup from 1 ft,14,18
87,1,1:43.0,,Offensive rebound by Team,14,18
88,1,1:43.0,,M. Scott enters the game for A. Horford,14,18
89,1,1:43.0,,K. Korver enters the game for K. Bazemore,14,18
90,1,1:35.0,,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by T. Splitter),14,21
91,1,1:14.0,M. Leonard misses 2-pt jump shot from 8 ft,,14,21
92,1,1:12.0,Offensive rebound by E. Davis,,14,21
93,1,1:12.0,E. Davis makes 2-pt dunk at rim,,16,21
94,1,1:01.0,,T. Sefolosha makes 2-pt layup from 1 ft,16,23
95,1,1:01.0,,Shooting foul by E. Davis (drawn by T. Sefolosha),16,23
96,1,1:01.0,,T. Sefolosha makes free throw 1 of 1,16,24
97,1,0:45.0,G. Henderson misses 3-pt jump shot from 22 ft,,16,24
98,1,0:43.0,Offensive rebound by T. Frazier,,16,24
99,1,0:31.0,Shooting foul by M. Scott (drawn by T. Frazier),,16,24
100,1,0:31.0,T. Frazier makes free throw 1 of 2,,17,24
101,1,0:31.0,T. Frazier misses free throw 2 of 2,,17,24
102,1,0:30.0,,Defensive rebound by Team,17,24
103,1,0:17.0,Violation by M. Leonard (def goaltending),,17,24
104,1,0:17.0,,D. Schröder makes 2-pt layup from 1 ft,17,26
105,1,0:02.0,T. Frazier misses 2-pt layup from 1 ft,,17,26
106,1,0:01.0,Offensive rebound by E. Davis,,17,26
107,2,11:42.0,M. Leonard makes 2-pt jump shot from 9 ft (assist by G. Henderson),,19,26
108,2,11:29.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Schröder),19,29
109,2,11:10.0,M. Harkless misses 3-pt jump shot from 22 ft,,19,29
110,2,11:09.0,,Defensive rebound by T. Sefolosha,19,29
111,2,10:53.0,,D. Schröder misses 3-pt jump shot from 24 ft,19,29
112,2,10:51.0,Defensive rebound by G. Henderson,,19,29
113,2,10:36.0,E. Davis makes 2-pt layup from 1 ft (assist by T. Frazier),,21,29
114,2,10:26.0,,T. Splitter makes 2-pt jump shot from 17 ft,21,31
115,2,10:09.0,Shooting foul by K. Korver (drawn by G. Henderson),,21,31
116,2,10:09.0,G. Henderson makes free throw 1 of 2,,22,31
117,2,10:09.0,,L. Patterson enters the game for T. Sefolosha,22,31
118,2,10:09.0,,A. Horford enters the game for T. Splitter,22,31
119,2,10:09.0,G. Henderson makes free throw 2 of 2,,23,31
120,2,9:56.0,,M. Scott makes 3-pt jump shot from 24 ft (assist by L. Patterson),23,34
121,2,9:33.0,G. Henderson misses 2-pt jump shot from 10 ft,,23,34
122,2,9:31.0,Offensive rebound by E. Davis,,23,34
123,2,9:30.0,E. Davis makes 2-pt layup at rim,,25,34
124,2,9:16.0,,M. Scott misses 3-pt jump shot from 24 ft,25,34
125,2,9:15.0,Defensive rebound by E. Davis,,25,34
126,2,8:52.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by E. Davis),,28,34
127,2,8:29.0,,D. Schröder makes 2-pt layup from 1 ft,28,36
128,2,8:20.0,G. Henderson misses 3-pt jump shot from 24 ft,,28,36
129,2,8:18.0,,Defensive rebound by M. Scott,28,36
130,2,8:05.0,,Shooting foul by M. Harkless (drawn by M. Scott),28,36
131,2,8:05.0,Official timeout,,28,36
132,2,8:05.0,,J. Teague enters the game for D. Schröder,28,36
133,2,8:05.0,,M. Scott makes free throw 1 of 2,28,37
134,2,8:05.0,,M. Scott makes free throw 2 of 2,28,38
135,2,7:44.0,,Violation by A. Horford (def goaltending),28,38
136,2,7:44.0,M. Harkless makes 2-pt layup from 1 ft,,30,38
137,2,7:33.0,,L. Patterson misses 3-pt jump shot from 24 ft,30,38
138,2,7:32.0,Defensive rebound by E. Davis,,30,38
139,2,7:25.0,Turnover by T. Frazier (bad pass),,30,38
140,2,7:25.0,M. Plumlee enters the game for E. Davis,,30,38
141,2,7:25.0,A. Aminu enters the game for G. Henderson,,30,38
142,2,7:01.0,,L. Patterson makes 2-pt jump shot from 12 ft (assist by M. Scott),30,40
143,2,6:33.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,33,40
144,2,6:21.0,,J. Teague misses 3-pt jump shot from 23 ft,33,40
145,2,6:20.0,Defensive rebound by A. Aminu,,33,40
146,2,6:12.0,M. Harkless makes 2-pt layup from 1 ft (assist by A. Aminu),,35,40
147,2,6:07.0,,Atlanta full timeout,35,40
148,2,6:07.0,,K. Bazemore enters the game for K. Korver,35,40
149,2,6:07.0,,P. Millsap enters the game for M. Scott,35,40
150,2,6:07.0,A. Crabbe enters the game for M. Leonard,,35,40
151,2,5:56.0,,J. Teague misses 3-pt jump shot from 24 ft,35,40
152,2,5:55.0,Defensive rebound by M. Harkless,,35,40
153,2,5:42.0,M. Harkless makes 2-pt dunk at rim (assist by M. Plumlee),,37,40
154,2,5:19.0,,A. Horford misses 2-pt layup from 2 ft,37,40
155,2,5:17.0,Defensive rebound by M. Plumlee,,37,40
156,2,5:15.0,Turnover by T. Frazier (lost ball),,37,40
157,2,5:02.0,,J. Teague misses 2-pt layup from 1 ft (block by M. Plumlee),37,40
158,2,5:00.0,Defensive rebound by A. Crabbe,,37,40
159,2,4:58.0,Shooting foul by P. Millsap (drawn by M. Plumlee),,37,40
160,2,4:58.0,M. Plumlee makes free throw 1 of 2,,38,40
161,2,4:58.0,M. Plumlee makes free throw 2 of 2,,39,40
162,2,4:53.0,,T. Splitter enters the game for A. Horford,39,40
163,2,4:53.0,,T. Sefolosha enters the game for L. Patterson,39,40
164,2,4:43.0,,K. Bazemore makes 2-pt layup from 2 ft,39,42
165,2,4:23.0,Turnover by M. Harkless (bad pass; steal by T. Sefolosha),,39,42
166,2,4:21.0,,T. Sefolosha makes 2-pt layup from 1 ft,39,44
167,2,4:21.0,,Shooting block foul by T. Frazier (drawn by T. Sefolosha),39,44
168,2,4:21.0,,T. Sefolosha misses free throw 1 of 1,39,44
169,2,4:19.0,Defensive rebound by A. Aminu,,39,44
170,2,4:04.0,A. Crabbe makes 2-pt jump shot from 16 ft (assist by M. Plumlee),,41,44
171,2,3:44.0,,J. Teague misses 3-pt jump shot from 22 ft,41,44
172,2,3:42.0,Defensive rebound by A. Aminu,,41,44
173,2,3:36.0,A. Crabbe misses 3-pt jump shot from 24 ft,,41,44
174,2,3:35.0,,Defensive rebound by K. Bazemore,41,44
175,2,3:10.0,,P. Millsap misses 3-pt jump shot from 23 ft,41,44
176,2,3:09.0,,Offensive rebound by T. Splitter,41,44
177,2,3:09.0,,Shooting foul by M. Plumlee (drawn by T. Splitter),41,44
178,2,3:09.0,Portland full timeout,,41,44
179,2,3:09.0,,T. Splitter makes free throw 1 of 2,41,45
180,2,3:09.0,,T. Splitter makes free throw 2 of 2,41,46
181,2,2:54.0,T. Frazier misses 2-pt jump shot from 17 ft,,41,46
182,2,2:53.0,,Defensive rebound by P. Millsap,41,46
183,2,2:39.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by T. Splitter),41,48
184,2,2:16.0,Shooting foul by T. Splitter (drawn by M. Plumlee),,41,48
185,2,2:16.0,M. Plumlee makes free throw 1 of 2,,42,48
186,2,2:16.0,M. Plumlee makes free throw 2 of 2,,43,48
187,2,2:04.0,,P. Millsap misses 2-pt jump shot from 14 ft,43,48
188,2,2:03.0,Defensive rebound by M. Plumlee,,43,48
189,2,1:54.0,A. Crabbe misses 2-pt jump shot from 7 ft,,43,48
190,2,1:53.0,,Defensive rebound by P. Millsap,43,48
191,2,1:45.0,Violation by M. Plumlee (def goaltending),,43,48
192,2,1:45.0,,T. Splitter makes 2-pt layup from 1 ft (assist by J. Teague),43,50
193,2,1:35.0,A. Aminu misses 2-pt jump shot from 17 ft,,43,50
194,2,1:34.0,,Defensive rebound by K. Bazemore,43,50
195,2,1:27.0,,K. Bazemore misses 2-pt jump shot from 6 ft (block by A. Crabbe),43,50
196,2,1:26.0,Defensive rebound by A. Aminu,,43,50
197,2,1:24.0,Shooting foul by K. Bazemore (drawn by A. Crabbe),,43,50
198,2,1:24.0,A. Crabbe misses free throw 1 of 2,,43,50
199,2,1:24.0,Offensive rebound by Team,,43,50
200,2,1:24.0,,K. Korver enters the game for K. Bazemore,43,50
201,2,1:24.0,A. Crabbe misses free throw 2 of 2,,43,50
202,2,1:23.0,,Defensive rebound by P. Millsap,43,50
203,2,1:13.0,,J. Teague makes 2-pt jump shot from 9 ft,43,52
204,2,0:52.0,A. Aminu misses 2-pt jump shot from 3 ft,,43,52
205,2,0:50.0,,Defensive rebound by T. Splitter,43,52
206,2,0:37.0,Offensive charge foul by J. Teague (drawn by M. Plumlee),,43,52
207,2,0:37.0,,Turnover by J. Teague (offensive foul),43,52
208,2,0:37.0,Portland full timeout,,43,52
209,2,0:37.0,,M. Scott enters the game for P. Millsap,43,52
210,2,0:37.0,,K. Bazemore enters the game for J. Teague,43,52
211,2,0:37.0,M. Leonard enters the game for M. Plumlee,,43,52
212,2,0:33.0,A. Crabbe misses 3-pt jump shot from 25 ft,,43,52
213,2,0:31.0,,Defensive rebound by T. Splitter,43,52
214,2,0:25.0,,Atlanta full timeout,43,52
215,2,0:25.0,,J. Teague enters the game for T. Splitter,43,52
216,2,0:25.0,P. Connaughton enters the game for T. Frazier,,43,52
217,2,0:25.0,M. Plumlee enters the game for M. Leonard,,43,52
218,2,0:11.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by J. Teague),43,55
219,2,0:03.0,Turnover by M. Plumlee (lost ball; steal by K. Bazemore),,43,55
220,2,0:00.0,,K. Bazemore misses 3-pt jump shot from 25 ft,43,55
221,2,0:00.0,,Offensive rebound by Team,43,55
222,3,11:44.0,N. Vonleh misses 2-pt jump shot from 16 ft,,43,55
223,3,11:43.0,Offensive rebound by M. Plumlee,,43,55
224,3,11:39.0,M. Plumlee makes 2-pt layup at rim,,45,55
225,3,11:20.0,,Shooting foul by A. Crabbe (drawn by K. Korver),45,55
226,3,11:20.0,,K. Korver makes free throw 1 of 2,45,56
227,3,11:20.0,,K. Korver makes free throw 2 of 2,45,57
228,3,10:56.0,M. Plumlee makes 2-pt jump shot from 16 ft,,47,57
229,3,10:42.0,,Turnover by P. Millsap (bad pass),47,57
230,3,10:35.0,N. Vonleh makes 2-pt dunk at rim (assist by T. Frazier),,49,57
231,3,10:35.0,,Atlanta full timeout,49,57
232,3,10:35.0,,M. Scott enters the game for P. Millsap,49,57
233,3,10:13.0,,J. Teague misses 2-pt layup from 2 ft,49,57
234,3,10:11.0,Defensive rebound by A. Aminu,,49,57
235,3,10:01.0,Turnover by A. Aminu (lost ball; steal by J. Teague),,49,57
236,3,9:47.0,,Turnover by A. Horford (lost ball; steal by T. Frazier),49,57
237,3,9:41.0,T. Frazier misses 2-pt jump shot from 8 ft,,49,57
238,3,9:38.0,Offensive rebound by T. Frazier,,49,57
239,3,9:37.0,T. Frazier misses 2-pt layup at rim (block by M. Scott),,49,57
240,3,9:35.0,,Defensive rebound by A. Horford,49,57
241,3,9:28.0,,M. Scott makes 2-pt layup from 1 ft (assist by J. Teague),49,59
242,3,9:13.0,Turnover by N. Vonleh (traveling),,49,59
243,3,9:05.0,,K. Korver misses 3-pt jump shot from 25 ft,49,59
244,3,9:04.0,Defensive rebound by N. Vonleh,,49,59
245,3,8:56.0,T. Frazier makes 2-pt jump shot from 21 ft,,51,59
246,3,8:45.0,,A. Horford misses 3-pt jump shot from 23 ft,51,59
247,3,8:43.0,Defensive rebound by N. Vonleh,,51,59
248,3,8:25.0,Shooting foul by K. Bazemore (drawn by A. Crabbe),,51,59
249,3,8:25.0,A. Crabbe misses free throw 1 of 2,,51,59
250,3,8:25.0,Offensive rebound by Team,,51,59
251,3,8:25.0,A. Crabbe makes free throw 2 of 2,,52,59
252,3,8:03.0,,J. Teague makes 2-pt layup from 1 ft,52,61
253,3,7:35.0,T. Frazier misses 2-pt jump shot from 17 ft,,52,61
254,3,7:32.0,,Defensive rebound by K. Bazemore,52,61
255,3,7:20.0,,K. Bazemore makes 3-pt jump shot from 24 ft (assist by A. Horford),52,64
256,3,7:00.0,A. Aminu misses 2-pt jump shot from 19 ft,,52,64
257,3,6:59.0,,Defensive rebound by K. Korver,52,64
258,3,6:44.0,,A. Horford misses 2-pt jump shot from 13 ft,52,64
259,3,6:43.0,Offensive rebound by Team,,52,64
260,3,6:24.0,T. Frazier misses 3-pt jump shot from 24 ft,,52,64
261,3,6:23.0,,Defensive rebound by K. Bazemore,52,64
262,3,6:08.0,,M. Scott makes 2-pt jump shot from 7 ft (assist by J. Teague),52,66
263,3,6:08.0,Portland full timeout,,52,66
264,3,6:08.0,,T. Splitter enters the game for A. Horford,52,66
265,3,6:08.0,,T. Sefolosha enters the game for K. Korver,52,66
266,3,6:08.0,E. Davis enters the game for A. Aminu,,52,66
267,3,6:08.0,M. Leonard enters the game for N. Vonleh,,52,66
268,3,6:08.0,M. Harkless enters the game for M. Plumlee,,52,66
269,3,5:59.0,Turnover by A. Crabbe (traveling),,52,66
270,3,5:42.0,,T. Splitter misses 2-pt layup from 1 ft,52,66
271,3,5:40.0,Defensive rebound by A. Crabbe,,52,66
272,3,5:21.0,M. Leonard misses 2-pt jump shot from 13 ft,,52,66
273,3,5:20.0,,Defensive rebound by K. Bazemore,52,66
274,3,5:09.0,,K. Bazemore misses 3-pt jump shot from 23 ft,52,66
275,3,5:07.0,Defensive rebound by M. Harkless,,52,66
276,3,4:52.0,A. Crabbe makes 2-pt jump shot from 22 ft (assist by T. Frazier),,54,66
277,3,4:35.0,,J. Teague misses 2-pt jump shot from 5 ft,54,66
278,3,4:34.0,Defensive rebound by E. Davis,,54,66
279,3,4:10.0,M. Harkless misses 3-pt jump shot from 24 ft,,54,66
280,3,4:10.0,Offensive rebound by Team,,54,66
281,3,4:10.0,Turnover by Team (shot clock),,54,66
282,3,4:10.0,,D. Schröder enters the game for J. Teague,54,66
283,3,4:10.0,G. Henderson enters the game for A. Crabbe,,54,66
284,3,3:54.0,,T. Sefolosha misses 2-pt jump shot from 10 ft,54,66
285,3,3:53.0,Defensive rebound by E. Davis,,54,66
286,3,3:33.0,G. Henderson makes 2-pt jump shot from 16 ft (assist by E. Davis),,56,66
287,3,3:19.0,,M. Scott misses 2-pt jump shot from 6 ft,56,66
288,3,3:16.0,Defensive rebound by M. Leonard,,56,66
289,3,3:02.0,Personal foul by T. Sefolosha (drawn by G. Henderson),,56,66
290,3,3:02.0,,P. Millsap enters the game for M. Scott,56,66
291,3,2:54.0,,Offensive charge foul by G. Henderson (drawn by T. Sefolosha),56,66
292,3,2:54.0,Turnover by G. Henderson (offensive foul),,56,66
293,3,2:43.0,,D. Schröder makes 2-pt jump shot from 18 ft,56,68
294,3,2:25.0,G. Henderson misses 2-pt jump shot from 15 ft,,56,68
295,3,2:24.0,,Defensive rebound by K. Bazemore,56,68
296,3,2:04.0,,D. Schröder makes 2-pt layup from 1 ft,56,70
297,3,1:49.0,Turnover by E. Davis (lost ball; steal by T. Splitter),,56,70
298,3,1:44.0,,Shooting foul by M. Leonard (drawn by T. Sefolosha),56,70
299,3,1:44.0,,T. Sefolosha misses free throw 1 of 2,56,70
300,3,1:44.0,,Offensive rebound by Team,56,70
301,3,1:44.0,,K. Korver enters the game for K. Bazemore,56,70
302,3,1:44.0,,T. Sefolosha makes free throw 2 of 2,56,71
303,3,1:25.0,M. Harkless makes 2-pt dunk at rim (assist by G. Henderson),,58,71
304,3,1:25.0,Technical foul by M. Harkless,,58,71
305,3,1:25.0,,K. Korver makes technical free throw,58,72
306,3,1:12.0,,D. Schröder misses 2-pt jump shot from 19 ft (block by T. Frazier),58,72
307,3,1:07.0,Defensive rebound by M. Harkless,,58,72
308,3,0:48.0,M. Harkless misses 3-pt jump shot from 25 ft,,58,72
309,3,0:45.0,,Defensive rebound by T. Sefolosha,58,72
310,3,0:30.0,,T. Splitter makes 2-pt layup from 1 ft (assist by D. Schröder),58,74
311,3,0:17.0,Turnover by M. Harkless (lost ball; steal by P. Millsap),,58,74
312,3,0:16.0,,Turnover by P. Millsap (lost ball; steal by M. Harkless),58,74
313,3,0:04.0,G. Henderson misses 3-pt jump shot from 28 ft,,58,74
314,3,0:03.0,,Defensive rebound by D. Schröder,58,74
315,3,0:00.0,,D. Schröder makes 3-pt jump shot from 31 ft,58,77
316,4,11:42.0,,T. Sefolosha makes 2-pt jump shot from 12 ft (assist by A. Horford),58,79
317,4,11:27.0,M. Harkless misses 3-pt jump shot from 25 ft,,58,79
318,4,11:25.0,,Defensive rebound by P. Millsap,58,79
319,4,11:15.0,,Turnover by D. Schröder (lost ball; steal by T. Frazier),58,79
320,4,11:10.0,T. Frazier makes 2-pt dunk at rim (assist by M. Harkless),,60,79
321,4,11:00.0,,Atlanta full timeout,60,79
322,4,10:55.0,,Offensive foul by A. Horford (drawn by G. Henderson),60,79
323,4,10:55.0,,Turnover by A. Horford (offensive foul),60,79
324,4,10:35.0,T. Frazier makes 2-pt jump shot from 7 ft,,62,79
325,4,10:35.0,Shooting foul by D. Schröder (drawn by T. Frazier),,62,79
326,4,10:35.0,T. Frazier makes free throw 1 of 1,,63,79
327,4,10:14.0,,P. Millsap makes 2-pt layup from 1 ft (assist by D. Schröder),63,81
328,4,10:14.0,,Shooting foul by M. Leonard (drawn by P. Millsap),63,81
329,4,10:14.0,,L. Patterson enters the game for K. Korver,63,81
330,4,10:14.0,,P. Millsap makes free throw 1 of 1,63,82
331,4,10:00.0,Def 3 sec tech foul by A. Horford,,63,82
332,4,10:00.0,M. Leonard makes technical free throw,,64,82
333,4,9:48.0,Turnover by T. Frazier (bad pass; steal by D. Schröder),,64,82
334,4,9:29.0,,D. Schröder makes 3-pt jump shot from 24 ft (assist by P. Millsap),64,85
335,4,9:23.0,Portland full timeout,,64,85
336,4,9:23.0,,M. Scott enters the game for P. Millsap,64,85
337,4,9:23.0,,K. Korver enters the game for T. Sefolosha,64,85
338,4,9:16.0,G. Henderson makes 3-pt jump shot from 23 ft (assist by M. Leonard),,67,85
339,4,8:58.0,,M. Scott misses 2-pt layup from 1 ft,67,85
340,4,8:56.0,Defensive rebound by T. Frazier,,67,85
341,4,8:54.0,Shooting foul by L. Patterson (drawn by G. Henderson),,67,85
342,4,8:54.0,G. Henderson makes free throw 1 of 2,,68,85
343,4,8:54.0,A. Crabbe enters the game for M. Harkless,,68,85
344,4,8:54.0,G. Henderson makes free throw 2 of 2,,69,85
345,4,8:40.0,,D. Schröder makes 3-pt jump shot from 24 ft,69,88
346,4,8:19.0,A. Crabbe misses 2-pt jump shot from 12 ft,,69,88
347,4,8:16.0,Offensive rebound by E. Davis,,69,88
348,4,8:16.0,E. Davis makes 2-pt layup at rim,,71,88
349,4,8:00.0,,M. Scott misses 3-pt jump shot from 24 ft,71,88
350,4,7:59.0,Defensive rebound by T. Frazier,,71,88
351,4,7:54.0,T. Frazier makes 2-pt jump shot from 11 ft,,73,88
352,4,7:54.0,Violation by Team (jump ball),,73,88
353,4,7:38.0,,A. Horford misses 2-pt layup from 1 ft (block by M. Leonard),73,88
354,4,7:38.0,,Offensive rebound by Team,73,88
355,4,7:38.0,Loose ball foul by M. Leonard (drawn by L. Patterson),,73,88
356,4,7:38.0,,J. Teague enters the game for D. Schröder,73,88
357,4,7:38.0,M. Plumlee enters the game for M. Leonard,,73,88
358,4,7:38.0,A. Aminu enters the game for E. Davis,,73,88
359,4,7:24.0,,A. Horford makes 2-pt jump shot from 16 ft,73,90
360,4,7:11.0,Turnover by M. Plumlee (bad pass),,73,90
361,4,6:53.0,,M. Scott makes 2-pt jump shot from 12 ft (assist by J. Teague),73,92
362,4,6:36.0,A. Crabbe misses 2-pt jump shot from 16 ft,,73,92
363,4,6:33.0,Offensive rebound by G. Henderson,,73,92
364,4,6:31.0,G. Henderson misses 3-pt jump shot from 23 ft,,73,92
365,4,6:31.0,Offensive rebound by A. Crabbe,,73,92
366,4,6:31.0,Shooting foul by J. Teague (drawn by A. Crabbe),,73,92
367,4,6:31.0,A. Crabbe makes 2-pt layup at rim,,75,92
368,4,6:31.0,,M. Muscala enters the game for A. Horford,75,92
369,4,6:31.0,A. Crabbe makes free throw 1 of 1,,76,92
370,4,6:12.0,Violation by M. Plumlee (def goaltending),,76,92
371,4,6:12.0,,J. Teague makes 2-pt layup at rim,76,94
372,4,6:02.0,A. Crabbe makes 2-pt jump shot from 12 ft (assist by T. Frazier),,78,94
373,4,5:48.0,,L. Patterson misses 3-pt jump shot from 25 ft,78,94
374,4,5:47.0,Defensive rebound by Team,,78,94
375,4,5:47.0,,K. Bazemore enters the game for K. Korver,78,94
376,4,5:41.0,A. Crabbe misses 2-pt jump shot from 18 ft,,78,94
377,4,5:40.0,,Defensive rebound by Team,78,94
378,4,5:40.0,Loose ball foul by M. Plumlee (drawn by L. Patterson),,78,94
379,4,5:23.0,,Personal foul by G. Henderson (drawn by M. Muscala),78,94
380,4,5:07.0,,K. Bazemore misses 3-pt jump shot from 22 ft,78,94
381,4,5:06.0,Defensive rebound by A. Aminu,,78,94
382,4,4:58.0,G. Henderson makes 2-pt jump shot from 18 ft,,80,94
383,4,4:41.0,,M. Scott makes 2-pt jump shot from 17 ft,80,96
384,4,4:27.0,T. Frazier misses 3-pt jump shot from 25 ft,,80,96
385,4,4:26.0,,Defensive rebound by M. Muscala,80,96
