,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,LA LAKERS_ACTION,SAN ANTONIO_SCORE,LA LAKERS_SCORE
81,1,1:42.0,,Turnover by R. Kelly (lost ball),26,16
82,1,1:26.0,B. Diaw misses 2-pt jump shot from 2 ft,,26,16
83,1,1:22.0,Offensive rebound by B. Diaw,,26,16
84,1,1:18.0,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Anderson),,29,16
85,1,0:56.0,,J. Clarkson makes 3-pt jump shot from 25 ft (assist by D. Russell),29,19
86,1,0:35.0,M. Ginóbili misses 2-pt layup from 3 ft,,29,19
87,1,0:32.0,,Defensive rebound by R. Kelly,29,19
88,1,0:24.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Clarkson),29,22
89,1,0:12.0,,Violation by J. Clarkson (def goaltending),29,22
90,1,0:12.0,J. Simmons makes 2-pt layup from 2 ft (assist by B. Diaw),,31,22
91,1,0:05.0,,D. Russell misses 2-pt jump shot from 17 ft,31,22
92,1,0:03.0,Defensive rebound by M. Ginóbili,,31,22
93,1,0:00.0,K. Anderson misses 3-pt jump shot from 26 ft,,31,22
94,1,0:00.0,Offensive rebound by Team,,31,22
95,2,11:42.0,,Shooting foul by P. Mills (drawn by D. Russell),31,22
96,2,11:42.0,,D. Russell misses free throw 1 of 2,31,22
97,2,11:42.0,,Offensive rebound by Team,31,22
98,2,11:42.0,,D. Russell misses free throw 2 of 2,31,22
99,2,11:40.0,Defensive rebound by M. Ginóbili,,31,22
100,2,11:29.0,M. Ginóbili makes 2-pt jump shot from 4 ft (assist by B. Diaw),,33,22
101,2,11:02.0,,J. Clarkson makes 2-pt jump shot from 5 ft,33,24
102,2,10:52.0,J. Simmons misses 2-pt layup from 2 ft (block by B. Bass),,33,24
103,2,10:50.0,,Defensive rebound by B. Bass,33,24
104,2,10:43.0,,Shooting foul by B. Diaw (drawn by R. Kelly),33,24
105,2,10:43.0,,R. Kelly makes free throw 1 of 2,33,25
106,2,10:43.0,,L. Williams enters the game for J. Clarkson,33,25
107,2,10:43.0,,R. Kelly makes free throw 2 of 2,33,26
108,2,10:24.0,K. Anderson misses 2-pt jump shot from 5 ft,,33,26
109,2,10:23.0,,Defensive rebound by R. Kelly,33,26
110,2,10:20.0,,Shooting foul by J. Simmons (drawn by L. Williams),33,26
111,2,10:20.0,,L. Williams misses free throw 1 of 2,33,26
112,2,10:20.0,,Offensive rebound by Team,33,26
113,2,10:20.0,San Antonio full timeout,,33,26
114,2,10:20.0,,L. Williams makes free throw 2 of 2,33,27
115,2,10:04.0,M. Ginóbili makes 2-pt jump shot from 16 ft (assist by B. Diaw),,35,27
116,2,9:46.0,,A. Brown misses 2-pt jump shot from 12 ft (block by M. Ginóbili),35,27
117,2,9:45.0,Defensive rebound by B. Diaw,,35,27
118,2,9:35.0,Turnover by M. Ginóbili (lost ball; steal by A. Brown),,35,27
119,2,9:35.0,Loose ball foul by K. Anderson (drawn by A. Brown),,35,27
120,2,9:24.0,,A. Brown misses 3-pt jump shot from 23 ft,35,27
121,2,9:22.0,,Offensive rebound by A. Brown,35,27
122,2,9:20.0,,A. Brown misses 2-pt layup from 1 ft (block by K. Anderson),35,27
123,2,9:18.0,,Offensive rebound by B. Bass,35,27
124,2,9:17.0,,R. Kelly makes 2-pt jump shot from 9 ft (assist by B. Bass),35,29
125,2,9:17.0,,Shooting foul by B. Diaw (drawn by R. Kelly),35,29
126,2,9:17.0,,K. Bryant enters the game for A. Brown,35,29
127,2,9:17.0,K. Leonard enters the game for J. Simmons,,35,29
128,2,9:17.0,,R. Kelly makes free throw 1 of 1,35,30
129,2,8:56.0,P. Mills makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),,38,30
130,2,8:40.0,,D. Russell makes 2-pt jump shot from 18 ft (assist by L. Williams),38,32
131,2,8:33.0,Shooting foul by B. Bass (drawn by B. Diaw),,38,32
132,2,8:33.0,B. Diaw makes free throw 1 of 2,,39,32
133,2,8:33.0,,J. Randle enters the game for R. Kelly,39,32
134,2,8:33.0,D. West enters the game for K. Anderson,,39,32
135,2,8:33.0,B. Diaw makes free throw 2 of 2,,40,32
136,2,8:16.0,,K. Bryant misses 2-pt jump shot from 15 ft,40,32
137,2,8:15.0,Defensive rebound by M. Ginóbili,,40,32
138,2,8:06.0,M. Ginóbili makes 2-pt layup from 2 ft (assist by B. Diaw),,42,32
139,2,7:52.0,,B. Bass makes 2-pt layup from 2 ft (assist by L. Williams),42,34
140,2,7:37.0,D. West misses 2-pt hook shot from 4 ft,,42,34
141,2,7:35.0,,Defensive rebound by J. Randle,42,34
142,2,7:24.0,,Turnover by D. Russell (bad pass; steal by M. Ginóbili),42,34
143,2,7:17.0,K. Leonard misses 2-pt jump shot from 18 ft,,42,34
144,2,7:15.0,,Defensive rebound by L. Williams,42,34
145,2,7:07.0,,L. Williams makes 2-pt jump shot from 16 ft,42,36
146,2,6:49.0,M. Ginóbili makes 2-pt jump shot from 5 ft,,44,36
147,2,6:28.0,,J. Randle misses 2-pt jump shot from 11 ft,44,36
148,2,6:25.0,Defensive rebound by K. Leonard,,44,36
149,2,6:10.0,P. Mills misses 2-pt layup from 2 ft,,44,36
150,2,6:05.0,,Defensive rebound by J. Randle,44,36
151,2,6:03.0,,Turnover by L. Williams (bad pass; steal by M. Ginóbili),44,36
152,2,5:46.0,B. Diaw makes 2-pt hook shot from 9 ft (assist by M. Ginóbili),,46,36
153,2,5:29.0,,K. Bryant makes 2-pt jump shot from 9 ft,46,38
154,2,5:16.0,D. West misses 2-pt hook shot from 9 ft,,46,38
155,2,5:12.0,,Defensive rebound by J. Randle,46,38
156,2,5:07.0,,K. Bryant misses 2-pt jump shot from 18 ft,46,38
157,2,5:05.0,,Offensive rebound by B. Bass,46,38
158,2,5:04.0,,B. Bass misses 2-pt layup from 2 ft (block by K. Leonard),46,38
159,2,5:03.0,Defensive rebound by P. Mills,,46,38
160,2,5:00.0,P. Mills misses 2-pt layup from 3 ft,,46,38
161,2,4:59.0,Offensive rebound by Team,,46,38
162,2,4:59.0,,Loose ball foul by B. Bass (drawn by B. Diaw),46,38
163,2,4:59.0,Official timeout,,46,38
164,2,4:59.0,D. Green enters the game for B. Diaw,,46,38
165,2,4:59.0,T. Duncan enters the game for M. Ginóbili,,46,38
166,2,4:59.0,T. Parker enters the game for P. Mills,,46,38
167,2,4:59.0,,R. Hibbert enters the game for D. Russell,46,38
168,2,4:59.0,,J. Clarkson enters the game for B. Bass,46,38
169,2,4:41.0,D. West makes 2-pt hook shot from 7 ft (assist by T. Duncan),,48,38
170,2,4:28.0,,Turnover by K. Bryant (bad pass; steal by D. West),48,38
171,2,4:12.0,K. Leonard misses 2-pt jump shot from 12 ft,,48,38
172,2,4:10.0,,Defensive rebound by R. Hibbert,48,38
173,2,4:04.0,,R. Hibbert makes 2-pt hook shot from 4 ft (assist by L. Williams),48,40
174,2,3:45.0,D. Green misses 3-pt jump shot from 23 ft,,48,40
175,2,3:44.0,,Defensive rebound by R. Hibbert,48,40
176,2,3:38.0,,L. Williams misses 2-pt jump shot from 16 ft (block by D. Green),48,40
177,2,3:38.0,,Offensive rebound by Team,48,40
178,2,3:19.0,,J. Clarkson makes 3-pt jump shot from 25 ft,48,43
179,2,3:03.0,Turnover by T. Duncan (lost ball),,48,43
180,2,2:50.0,,K. Bryant misses 3-pt jump shot from 26 ft,48,43
181,2,2:49.0,Defensive rebound by D. West,,48,43
182,2,2:32.0,D. West makes 2-pt jump shot from 17 ft (assist by T. Parker),,50,43
183,2,2:09.0,,L. Williams misses 2-pt jump shot from 5 ft,50,43
184,2,2:07.0,Defensive rebound by T. Duncan,,50,43
185,2,1:51.0,K. Leonard makes 2-pt jump shot from 12 ft,,52,43
186,2,1:27.0,,Turnover by L. Williams (bad pass; steal by K. Leonard),52,43
187,2,1:21.0,T. Parker makes 2-pt layup from 3 ft (assist by K. Leonard),,54,43
188,2,1:01.0,,J. Clarkson misses 2-pt jump shot from 6 ft,54,43
189,2,0:58.0,,Offensive rebound by J. Randle,54,43
190,2,0:58.0,,J. Randle misses 2-pt layup from 1 ft,54,43
191,2,0:55.0,Defensive rebound by D. West,,54,43
192,2,0:52.0,D. West makes 2-pt jump shot from 18 ft (assist by T. Parker),,56,43
193,2,0:43.0,Violation by K. Leonard (kicked ball),,56,43
194,2,0:43.0,,LA Lakers full timeout,56,43
195,2,0:30.0,,J. Randle misses 2-pt hook shot from 4 ft,56,43
196,2,0:30.0,Defensive rebound by Team,,56,43
197,2,0:30.0,,Loose ball foul by J. Randle (drawn by D. West),56,43
198,2,0:09.0,T. Duncan misses 2-pt jump shot from 2 ft,,56,43
199,2,0:06.0,Offensive rebound by K. Leonard,,56,43
200,2,0:06.0,Turnover by Team (shot clock),,56,43
201,2,0:01.0,,J. Clarkson misses 2-pt layup from 2 ft (block by T. Duncan),56,43
202,2,0:00.0,,Offensive rebound by J. Randle,56,43
203,3,11:45.0,,Turnover by L. Williams (bad pass; steal by T. Duncan),56,43
204,3,11:45.0,,Loose ball foul by J. Randle (drawn by T. Parker),56,43
205,3,11:28.0,T. Parker misses 2-pt jump shot from 21 ft,,56,43
206,3,11:27.0,,Defensive rebound by K. Bryant,56,43
207,3,11:14.0,,J. Randle misses 2-pt jump shot from 4 ft,56,43
208,3,11:13.0,,Offensive rebound by R. Hibbert,56,43
209,3,11:07.0,,J. Clarkson misses 3-pt jump shot from 25 ft,56,43
210,3,11:06.0,Defensive rebound by T. Parker,,56,43
211,3,10:57.0,K. Leonard makes 2-pt jump shot from 12 ft,,58,43
212,3,10:39.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by K. Bryant),58,46
213,3,10:21.0,T. Parker misses 2-pt jump shot from 9 ft,,58,46
214,3,10:19.0,Offensive rebound by D. West,,58,46
215,3,10:17.0,D. West misses 2-pt jump shot from 14 ft,,58,46
216,3,10:15.0,,Defensive rebound by J. Randle,58,46
217,3,9:57.0,,J. Randle misses 2-pt layup from 2 ft (block by D. West),58,46
218,3,9:57.0,,Offensive rebound by Team,58,46
219,3,9:53.0,,J. Clarkson makes 2-pt jump shot from 8 ft (assist by K. Bryant),58,48
220,3,9:36.0,K. Leonard misses 2-pt jump shot from 8 ft,,58,48
221,3,9:35.0,,Defensive rebound by L. Williams,58,48
222,3,9:20.0,,L. Williams misses 2-pt jump shot from 18 ft,58,48
223,3,9:19.0,Defensive rebound by D. Green,,58,48
224,3,9:13.0,T. Parker makes 2-pt layup from 1 ft,,60,48
225,3,8:52.0,,L. Williams makes 2-pt jump shot from 17 ft (assist by K. Bryant),60,50
226,3,8:40.0,T. Parker makes 2-pt layup from 2 ft,,62,50
227,3,8:40.0,Shooting foul by R. Hibbert (drawn by T. Parker),,62,50
228,3,8:40.0,M. Ginóbili enters the game for D. Green,,62,50
229,3,8:40.0,T. Parker misses free throw 1 of 1,,62,50
230,3,8:36.0,,Defensive rebound by J. Clarkson,62,50
231,3,8:32.0,,J. Clarkson makes 2-pt layup from 3 ft,62,52
232,3,8:32.0,San Antonio full timeout,,62,52
233,3,8:15.0,Shooting foul by K. Bryant (drawn by K. Leonard),,62,52
234,3,8:15.0,K. Leonard makes free throw 1 of 2,,63,52
235,3,8:15.0,K. Leonard makes free throw 2 of 2,,64,52
236,3,8:01.0,,Turnover by K. Bryant (bad pass; steal by M. Ginóbili),64,52
237,3,7:47.0,D. West makes 2-pt layup from 2 ft (assist by T. Duncan),,66,52
238,3,7:32.0,,R. Hibbert makes 2-pt dunk at rim,66,54
239,3,7:17.0,K. Leonard misses 3-pt jump shot from 26 ft,,66,54
240,3,7:15.0,,Defensive rebound by J. Randle,66,54
241,3,6:59.0,,J. Randle misses 2-pt layup from 1 ft,66,54
242,3,6:58.0,,Offensive rebound by Team,66,54
243,3,6:45.0,,Personal foul by D. West (drawn by R. Hibbert),66,54
244,3,6:40.0,,Shooting foul by T. Parker (drawn by L. Williams),66,54
245,3,6:40.0,,L. Williams misses free throw 1 of 3,66,54
246,3,6:40.0,,Offensive rebound by Team,66,54
247,3,6:40.0,,L. Williams makes free throw 2 of 3,66,55
248,3,6:40.0,,L. Williams makes free throw 3 of 3,66,56
249,3,6:29.0,Turnover by M. Ginóbili (bad pass; steal by R. Hibbert),,66,56
250,3,6:09.0,,R. Hibbert makes 2-pt jump shot from 17 ft (assist by K. Bryant),66,58
251,3,5:46.0,T. Parker misses 3-pt jump shot from 24 ft,,66,58
252,3,5:45.0,,Defensive rebound by J. Randle,66,58
253,3,5:36.0,,Turnover by K. Bryant (bad pass; steal by K. Leonard),66,58
254,3,5:33.0,Shooting foul by R. Hibbert (drawn by K. Leonard),,66,58
255,3,5:33.0,K. Leonard misses free throw 1 of 2,,66,58
256,3,5:33.0,Offensive rebound by Team,,66,58
257,3,5:33.0,B. Marjanović enters the game for T. Duncan,,66,58
258,3,5:33.0,,D. Russell enters the game for J. Clarkson,66,58
259,3,5:33.0,K. Leonard makes free throw 2 of 2,,67,58
260,3,5:13.0,,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Randle),67,61
261,3,4:54.0,Turnover by T. Parker (lost ball; steal by D. Russell),,67,61
262,3,4:47.0,,L. Williams misses 3-pt jump shot from 25 ft,67,61
263,3,4:46.0,Defensive rebound by M. Ginóbili,,67,61
264,3,4:36.0,M. Ginóbili makes 2-pt jump shot from 14 ft,,69,61
265,3,4:20.0,,Turnover by D. Russell (lost ball; steal by M. Ginóbili),69,61
266,3,4:14.0,T. Parker makes 2-pt layup from 2 ft (assist by M. Ginóbili),,71,61
267,3,3:58.0,,R. Hibbert misses 2-pt hook shot from 4 ft,71,61
268,3,3:56.0,,Offensive rebound by J. Randle,71,61
269,3,3:55.0,,J. Randle makes 2-pt dunk at rim,71,63
270,3,3:35.0,T. Parker misses 2-pt layup from 3 ft,,71,63
271,3,3:32.0,,Defensive rebound by R. Hibbert,71,63
272,3,3:26.0,,K. Bryant misses 3-pt jump shot from 24 ft,71,63
273,3,3:24.0,Defensive rebound by K. Leonard,,71,63
274,3,3:20.0,K. Leonard makes 2-pt layup from 1 ft,,73,63
275,3,3:20.0,Shooting block foul by J. Randle (drawn by K. Leonard),,73,63
276,3,3:20.0,B. Diaw enters the game for T. Parker,,73,63
277,3,3:20.0,P. Mills enters the game for B. Marjanović,,73,63
278,3,3:20.0,,A. Brown enters the game for K. Bryant,73,63
279,3,3:20.0,,B. Bass enters the game for R. Hibbert,73,63
280,3,3:20.0,R. Butler enters the game for D. West,,73,63
281,3,3:20.0,K. Leonard makes free throw 1 of 1,,74,63
282,3,3:08.0,,Shooting foul by R. Butler (drawn by L. Williams),74,63
283,3,3:08.0,,L. Williams makes free throw 1 of 2,74,64
284,3,3:08.0,,L. Williams makes free throw 2 of 2,74,65
285,3,2:57.0,M. Ginóbili makes 2-pt jump shot from 8 ft,,76,65
286,3,2:36.0,,Turnover by D. Russell (bad pass; steal by M. Ginóbili),76,65
287,3,2:30.0,R. Butler makes 2-pt jump shot from 16 ft (assist by M. Ginóbili),,78,65
288,3,2:21.0,,LA Lakers full timeout,78,65
289,3,2:21.0,J. Simmons enters the game for K. Leonard,,78,65
290,3,2:16.0,,Shooting foul by R. Butler (drawn by B. Bass),78,65
291,3,2:16.0,,B. Bass makes free throw 1 of 2,78,66
292,3,2:16.0,,B. Bass makes free throw 2 of 2,78,67
293,3,2:03.0,M. Ginóbili makes 2-pt jump shot from 5 ft (assist by R. Butler),,80,67
294,3,1:38.0,,B. Bass misses 2-pt jump shot from 3 ft,80,67
295,3,1:37.0,,Offensive rebound by B. Bass,80,67
296,3,1:31.0,,J. Randle makes 2-pt layup from 2 ft,80,69
297,3,1:19.0,P. Mills makes 2-pt jump shot from 19 ft,,82,69
298,3,0:58.0,,A. Brown misses 3-pt jump shot from 25 ft,82,69
299,3,0:57.0,Defensive rebound by Team,,82,69
300,3,0:57.0,,R. Kelly enters the game for J. Randle,82,69
301,3,0:47.0,P. Mills makes 2-pt layup from 1 ft (assist by R. Butler),,84,69
302,3,0:33.0,,B. Bass misses 2-pt jump shot from 5 ft (block by R. Butler),84,69
303,3,0:31.0,,Offensive rebound by L. Williams,84,69
304,3,0:31.0,,L. Williams makes 2-pt layup from 1 ft,84,71
305,3,0:09.0,M. Ginóbili makes 3-pt jump shot from 25 ft,,87,71
306,3,0:03.0,,L. Williams misses 2-pt jump shot from 20 ft,87,71
307,3,0:01.0,,Offensive rebound by R. Kelly,87,71
308,3,0:01.0,,R. Kelly misses 2-pt layup from 2 ft,87,71
309,3,0:00.0,,Offensive rebound by Team,87,71
310,4,11:47.0,R. Butler makes 2-pt jump shot from 15 ft (assist by P. Mills),,89,71
311,4,11:31.0,,L. Williams misses 3-pt jump shot from 26 ft,89,71
312,4,11:30.0,,Offensive rebound by R. Kelly,89,71
313,4,11:30.0,,R. Kelly makes 2-pt layup from 2 ft,89,73
314,4,11:15.0,R. Butler misses 2-pt jump shot from 6 ft (block by B. Bass),,89,73
315,4,11:13.0,,Defensive rebound by D. Russell,89,73
316,4,11:05.0,,L. Williams misses 3-pt jump shot from 25 ft,89,73
317,4,11:03.0,Defensive rebound by P. Mills,,89,73
318,4,10:50.0,B. Diaw misses 2-pt hook shot from 7 ft,,89,73
319,4,10:47.0,,Defensive rebound by B. Bass,89,73
320,4,10:34.0,,Shooting foul by B. Diaw (drawn by B. Bass),89,73
321,4,10:34.0,,B. Bass makes free throw 1 of 2,89,74
322,4,10:34.0,,B. Bass misses free throw 2 of 2,89,74
323,4,10:32.0,Defensive rebound by B. Diaw,,89,74
324,4,10:11.0,P. Mills makes 2-pt layup from 1 ft,,91,74
325,4,9:53.0,,R. Kelly misses 2-pt jump shot from 17 ft,91,74
326,4,9:51.0,Defensive rebound by P. Mills,,91,74
327,4,9:37.0,P. Mills misses 2-pt jump shot from 14 ft,,91,74
328,4,9:37.0,Offensive rebound by Team,,91,74
329,4,9:37.0,,J. Clarkson enters the game for L. Williams,91,74
330,4,9:33.0,P. Mills makes 3-pt jump shot from 24 ft (assist by R. Butler),,94,74
331,4,9:12.0,,R. Kelly misses 2-pt jump shot from 2 ft,94,74
332,4,9:10.0,Defensive rebound by R. Butler,,94,74
333,4,8:56.0,D. Green makes 3-pt jump shot from 26 ft (assist by P. Mills),,97,74
334,4,8:47.0,,LA Lakers full timeout,97,74
335,4,8:28.0,,A. Brown misses 3-pt jump shot from 25 ft,97,74
336,4,8:27.0,Defensive rebound by R. Butler,,97,74
337,4,8:20.0,Personal foul by R. Kelly (drawn by B. Diaw),,97,74
338,4,8:06.0,D. Green misses 3-pt jump shot from 24 ft,,97,74
339,4,8:05.0,,Defensive rebound by B. Bass,97,74
340,4,7:55.0,,J. Clarkson misses 2-pt layup from 2 ft (block by D. Green),97,74
341,4,7:53.0,Defensive rebound by P. Mills,,97,74
342,4,7:44.0,P. Mills misses 2-pt jump shot from 18 ft (block by B. Bass),,97,74
343,4,7:43.0,,Defensive rebound by A. Brown,97,74
344,4,7:40.0,,Turnover by A. Brown (bad pass; steal by D. Green),97,74
345,4,7:29.0,J. Simmons makes 2-pt dunk at rim (assist by D. Green),,99,74
346,4,7:29.0,R. McCallum enters the game for P. Mills,,99,74
347,4,7:29.0,,T. Black enters the game for R. Kelly,99,74
348,4,7:18.0,,D. Russell makes 2-pt layup from 2 ft,99,76
349,4,7:10.0,San Antonio full timeout,,99,76
350,4,7:10.0,B. Marjanović enters the game for D. Green,,99,76
351,4,7:10.0,K. Anderson enters the game for B. Diaw,,99,76
352,4,6:52.0,J. Simmons misses 2-pt jump shot from 13 ft,,99,76
353,4,6:49.0,,Defensive rebound by T. Black,99,76
354,4,6:37.0,,J. Clarkson makes 2-pt jump shot from 14 ft,99,78
355,4,6:12.0,R. McCallum misses 2-pt jump shot from 13 ft,,99,78
356,4,6:09.0,Offensive rebound by B. Marjanović,,99,78
357,4,6:07.0,B. Marjanović makes 2-pt dunk at rim,,101,78
358,4,5:50.0,,T. Black makes 2-pt dunk at rim (assist by D. Russell),101,80
359,4,5:27.0,K. Anderson misses 2-pt layup from 2 ft,,101,80
360,4,5:25.0,Offensive rebound by K. Anderson,,101,80
361,4,5:23.0,Turnover by K. Anderson (bad pass),,101,80
362,4,5:23.0,,M. Huertas enters the game for J. Clarkson,101,80
363,4,5:23.0,,J. Randle enters the game for B. Bass,101,80
364,4,5:13.0,,D. Russell makes 2-pt jump shot from 16 ft,101,82
365,4,4:33.0,R. Butler makes 3-pt jump shot from 26 ft (assist by J. Simmons),,104,82
366,4,4:21.0,,D. Russell makes 3-pt jump shot from 27 ft,104,85
367,4,4:04.0,J. Simmons makes 2-pt jump shot from 18 ft,,106,85
368,4,3:43.0,,D. Russell makes 2-pt jump shot from 18 ft,106,87
369,4,3:16.0,J. Simmons misses 2-pt layup from 1 ft,,106,87
370,4,3:14.0,,Defensive rebound by J. Randle,106,87
371,4,3:04.0,,Personal foul by J. Simmons (drawn by D. Russell),106,87
372,4,2:50.0,,T. Black makes 2-pt dunk at rim (assist by M. Huertas),106,89
373,4,2:40.0,San Antonio full timeout,,106,89
374,4,2:40.0,Official timeout,,106,89
375,4,2:32.0,Turnover by R. McCallum (lost ball),,106,89
376,4,2:08.0,,Turnover by Team (shot clock),106,89
377,4,1:49.0,K. Anderson makes 2-pt jump shot from 7 ft,,108,89
378,4,1:25.0,,T. Black misses 2-pt jump shot from 7 ft,108,89
379,4,1:25.0,,Offensive rebound by Team,108,89
380,4,1:25.0,,Turnover by Team (shot clock),108,89
381,4,1:14.0,R. McCallum misses 2-pt layup from 4 ft (block by T. Black),,108,89
382,4,1:12.0,,Defensive rebound by T. Black,108,89
383,4,1:07.0,,D. Russell makes 2-pt jump shot from 9 ft,108,91
384,4,0:43.0,K. Anderson misses 3-pt jump shot from 27 ft,,108,91
385,4,0:41.0,,Defensive rebound by Team,108,91
