,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
464,4,1:52.0,Defensive rebound by T. Young,,98,90
465,4,1:30.0,S. Larkin misses 3-pt jump shot from 24 ft,,98,90
466,4,1:27.0,,Defensive rebound by J. Crowder,98,90
467,4,1:22.0,,Turnover by K. Olynyk (step out of bounds),98,90
468,4,1:22.0,,A. Johnson enters the game for K. Olynyk,98,90
469,4,1:00.0,B. Lopez misses 2-pt jump shot from 8 ft,,98,90
470,4,0:59.0,,Defensive rebound by A. Johnson,98,90
471,4,0:55.0,,I. Thomas makes 2-pt layup from 1 ft (assist by E. Turner),98,92
472,4,0:43.0,Turnover by S. Larkin (bad pass; steal by I. Thomas),,98,92
473,4,0:39.0,,J. Crowder makes 2-pt layup at rim (assist by I. Thomas),98,94
474,4,0:39.0,,Shooting foul by J. Johnson (drawn by J. Crowder),98,94
475,4,0:39.0,D. Sloan enters the game for B. Bogdanović,,98,94
476,4,0:39.0,,J. Crowder makes free throw 1 of 1,98,95
477,4,0:36.0,Brooklyn full timeout,,98,95
478,4,0:27.0,B. Lopez makes 2-pt dunk at rim (assist by T. Young),,100,95
479,4,0:27.0,,Boston full timeout,100,95
480,4,0:24.0,,J. Crowder misses 3-pt jump shot from 23 ft,100,95
481,4,0:24.0,Defensive rebound by S. Larkin,,100,95
482,4,0:20.0,Turnover by S. Larkin (bad pass; steal by M. Smart),,100,95
483,4,0:14.0,,I. Thomas misses 3-pt jump shot from 26 ft,100,95
484,4,0:13.0,,Offensive rebound by E. Turner,100,95
485,4,0:12.0,,E. Turner makes 2-pt layup from 1 ft,100,97
486,4,0:11.0,Brooklyn full timeout,,100,97
487,4,0:11.0,,J. Jerebko enters the game for A. Johnson,100,97
488,4,0:11.0,W. Ellington enters the game for D. Sloan,,100,97
489,4,0:11.0,Turnover by T. Young (bad pass; steal by M. Smart),,100,97
490,4,0:03.0,,J. Jerebko misses 3-pt jump shot from 23 ft,100,97
491,4,0:01.0,,Offensive rebound by M. Smart,100,97
