,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,BOSTON_ACTION,LA LAKERS_SCORE,BOSTON_SCORE
390,4,7:11.0,K. Bryant makes free throw 1 of 2,,94,87
391,4,7:11.0,K. Bryant makes free throw 2 of 2,,95,87
392,4,6:53.0,,D. Lee makes 2-pt dunk at rim (assist by E. Turner),95,89
393,4,6:40.0,K. Bryant makes 3-pt jump shot from 26 ft,,98,89
394,4,6:25.0,,I. Thomas misses 2-pt jump shot from 10 ft (block by D. Russell),98,89
395,4,6:24.0,Defensive rebound by J. Randle,,98,89
396,4,6:21.0,J. Randle makes 2-pt layup at rim,,100,89
397,4,6:08.0,,Shooting foul by B. Bass (drawn by E. Turner),100,89
398,4,6:08.0,,E. Turner makes free throw 1 of 2,100,90
399,4,6:08.0,,E. Turner makes free throw 2 of 2,100,91
400,4,5:44.0,J. Randle misses 2-pt jump shot from 8 ft,,100,91
401,4,5:43.0,,Defensive rebound by A. Bradley,100,91
402,4,5:26.0,,D. Lee makes 2-pt hook shot from 6 ft,100,93
403,4,5:06.0,D. Russell misses 2-pt jump shot from 7 ft,,100,93
404,4,5:06.0,Offensive rebound by D. Russell,,100,93
405,4,4:52.0,B. Bass misses 2-pt jump shot from 6 ft,,100,93
406,4,4:51.0,,Defensive rebound by E. Turner,100,93
407,4,4:34.0,,Shooting foul by J. Randle (drawn by E. Turner),100,93
408,4,4:34.0,,E. Turner misses free throw 1 of 2,100,93
409,4,4:34.0,,Offensive rebound by Team,100,93
410,4,4:34.0,J. Clarkson enters the game for D. Russell,,100,93
411,4,4:34.0,,E. Turner makes free throw 2 of 2,100,94
412,4,4:11.0,K. Bryant misses 3-pt jump shot from 25 ft,,100,94
413,4,4:09.0,,Defensive rebound by I. Thomas,100,94
414,4,4:08.0,,Personal foul by K. Bryant (drawn by I. Thomas),100,94
415,4,4:08.0,,I. Thomas makes free throw 1 of 2,100,95
416,4,4:08.0,N. Young enters the game for J. Randle,,100,95
417,4,4:08.0,,I. Thomas makes free throw 2 of 2,100,96
418,4,3:55.0,K. Bryant misses 2-pt jump shot from 18 ft,,100,96
419,4,3:53.0,,Defensive rebound by D. Lee,100,96
420,4,3:37.0,,E. Turner misses 2-pt layup from 2 ft,100,96
421,4,3:36.0,,Offensive rebound by A. Bradley,100,96
422,4,3:36.0,,A. Bradley makes 2-pt dunk at rim,100,98
423,4,3:21.0,J. Clarkson makes 2-pt jump shot from 18 ft,,102,98
424,4,3:21.0,Shooting foul by I. Thomas (drawn by J. Clarkson),,102,98
425,4,3:21.0,J. Clarkson misses free throw 1 of 1,,102,98
426,4,3:21.0,,Defensive rebound by D. Lee,102,98
427,4,2:58.0,,I. Thomas makes 2-pt layup at rim (assist by E. Turner),102,100
428,4,2:30.0,J. Clarkson makes 2-pt jump shot from 8 ft,,104,100
429,4,2:26.0,,Boston full timeout,104,100
430,4,2:20.0,,J. Crowder misses 3-pt jump shot from 25 ft,104,100
431,4,2:19.0,Defensive rebound by N. Young,,104,100
432,4,2:01.0,Turnover by J. Clarkson (bad pass; steal by A. Bradley),,104,100
433,4,1:58.0,,A. Bradley makes 2-pt dunk at rim,104,102
434,4,1:40.0,K. Bryant makes 3-pt jump shot from 28 ft (assist by B. Bass),,107,102
435,4,1:40.0,,Boston full timeout,107,102
436,4,1:34.0,,A. Bradley misses 3-pt jump shot from 26 ft,107,102
437,4,1:31.0,Defensive rebound by K. Bryant,,107,102
438,4,1:13.0,Shooting foul by I. Thomas (drawn by B. Bass),,107,102
439,4,1:13.0,B. Bass makes free throw 1 of 2,,108,102
440,4,1:13.0,,K. Olynyk enters the game for D. Lee,108,102
441,4,1:13.0,B. Bass makes free throw 2 of 2,,109,102
442,4,1:05.0,,Turnover by I. Thomas (lost ball; steal by J. Clarkson),109,102
443,4,0:42.0,J. Clarkson misses 2-pt jump shot from 18 ft,,109,102
444,4,0:41.0,Offensive rebound by Team,,109,102
445,4,0:33.0,LA Lakers full timeout,,109,102
446,4,0:33.0,,M. Smart enters the game for I. Thomas,109,102
447,4,0:26.0,Personal take foul by J. Crowder (drawn by K. Bryant),,109,102
448,4,0:26.0,K. Bryant misses free throw 1 of 2,,109,102
449,4,0:26.0,Offensive rebound by Team,,109,102
450,4,0:26.0,,J. Sullinger enters the game for K. Olynyk,109,102
451,4,0:26.0,K. Bryant makes free throw 2 of 2,,110,102
452,4,0:26.0,,Boston full timeout,110,102
453,4,0:26.0,,D. Lee enters the game for J. Sullinger,110,102
454,4,0:26.0,,I. Thomas enters the game for M. Smart,110,102
455,4,0:24.0,,Shooting foul by B. Bass (drawn by I. Thomas),110,102
456,4,0:24.0,,I. Thomas makes free throw 1 of 2,110,103
457,4,0:24.0,,M. Smart enters the game for D. Lee,110,103
458,4,0:24.0,,I. Thomas makes free throw 2 of 2,110,104
459,4,0:24.0,LA Lakers full timeout,,110,104
460,4,0:24.0,,K. Olynyk enters the game for I. Thomas,110,104
461,4,0:23.0,Personal take foul by E. Turner (drawn by B. Bass),,110,104
462,4,0:23.0,B. Bass makes free throw 1 of 2,,111,104
463,4,0:23.0,B. Bass makes free throw 2 of 2,,112,104
464,4,0:23.0,,Boston full timeout,112,104
465,4,0:23.0,,I. Thomas enters the game for M. Smart,112,104
466,4,0:19.0,,A. Bradley misses 3-pt jump shot from 25 ft,112,104
467,4,0:18.0,,Offensive rebound by A. Bradley,112,104
468,4,0:15.0,,A. Bradley misses 3-pt jump shot from 26 ft,112,104
469,4,0:15.0,Defensive rebound by B. Bass,,112,104
