,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,PHOENIX_ACTION,LA CLIPPERS_SCORE,PHOENIX_SCORE
37,1,7:09.0,B. Griffin makes 2-pt jump shot from 18 ft (assist by A. Rivers),,10,10
38,1,7:01.0,,B. Knight makes 2-pt jump shot from 7 ft,10,12
39,1,6:52.0,B. Griffin misses 2-pt layup from 2 ft,,10,12
40,1,6:51.0,Offensive rebound by Team,,10,12
41,1,6:34.0,B. Griffin misses 2-pt jump shot from 15 ft,,10,12
42,1,6:33.0,,Defensive rebound by E. Bledsoe,10,12
43,1,6:24.0,,E. Bledsoe makes 2-pt jump shot from 13 ft,10,14
44,1,6:01.0,L. Stephenson misses 2-pt jump shot from 8 ft,,10,14
45,1,6:00.0,,Defensive rebound by M. Morris,10,14
46,1,5:50.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),10,17
47,1,5:35.0,P. Prigioni misses 3-pt jump shot from 24 ft,,10,17
48,1,5:34.0,,Defensive rebound by Team,10,17
49,1,5:34.0,,Phoenix full timeout,10,17
50,1,5:34.0,P. Pierce enters the game for L. Stephenson,,10,17
51,1,5:34.0,,J. Leuer enters the game for M. Morris,10,17
52,1,5:17.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,10,17
53,1,5:15.0,,Offensive rebound by P. Tucker,10,17
54,1,5:10.0,,J. Leuer misses 3-pt jump shot from 22 ft,10,17
55,1,5:09.0,Defensive rebound by D. Jordan,,10,17
56,1,4:58.0,B. Griffin makes 2-pt layup from 1 ft (assist by P. Pierce),,12,17
57,1,4:34.0,,J. Leuer misses 2-pt layup from 1 ft,12,17
58,1,4:32.0,,Offensive rebound by J. Leuer,12,17
59,1,4:32.0,,J. Leuer misses 2-pt jump shot at rim,12,17
60,1,4:31.0,Defensive rebound by D. Jordan,,12,17
61,1,4:30.0,Turnover by D. Jordan (bad pass; steal by P. Tucker),,12,17
62,1,4:19.0,,T. Chandler misses 2-pt layup from 2 ft,12,17
63,1,4:16.0,Defensive rebound by A. Rivers,,12,17
64,1,4:12.0,D. Jordan misses 2-pt dunk at rim,,12,17
65,1,4:09.0,Offensive rebound by B. Griffin,,12,17
66,1,3:58.0,P. Prigioni makes 3-pt jump shot from 24 ft (assist by B. Griffin),,15,17
67,1,3:30.0,,B. Knight misses 2-pt jump shot from 18 ft,15,17
68,1,3:27.0,,Offensive rebound by E. Bledsoe,15,17
69,1,3:21.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by J. Leuer),15,20
70,1,3:08.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by P. Pierce),,17,20
71,1,2:54.0,,B. Knight makes 3-pt jump shot from 25 ft,17,23
72,1,2:27.0,P. Pierce makes 3-pt jump shot from 26 ft (assist by B. Griffin),,20,23
73,1,2:18.0,,B. Knight misses 2-pt layup at rim (block by D. Jordan),20,23
74,1,2:15.0,Defensive rebound by P. Prigioni,,20,23
75,1,2:12.0,A. Rivers misses 3-pt jump shot from 24 ft,,20,23
76,1,2:10.0,,Defensive rebound by E. Bledsoe,20,23
77,1,2:10.0,,Personal foul by P. Prigioni (drawn by E. Bledsoe),20,23
78,1,2:10.0,LA Clippers full timeout,,20,23
79,1,2:10.0,,A. Goodwin enters the game for T. Chandler,20,23
80,1,2:10.0,,A. Len enters the game for B. Knight,20,23
81,1,2:10.0,J. Smith enters the game for D. Jordan,,20,23
82,1,2:10.0,J. Crawford enters the game for P. Prigioni,,20,23
83,1,2:00.0,,J. Leuer makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),20,26
84,1,1:34.0,B. Griffin misses 2-pt jump shot from 17 ft,,20,26
85,1,1:32.0,,Defensive rebound by A. Goodwin,20,26
86,1,1:29.0,,Shooting foul by A. Rivers (drawn by E. Bledsoe),20,26
87,1,1:29.0,,E. Bledsoe makes free throw 1 of 2,20,27
88,1,1:29.0,,E. Bledsoe makes free throw 2 of 2,20,28
89,1,1:12.0,Shooting foul by A. Goodwin (drawn by B. Griffin),,20,28
90,1,1:12.0,B. Griffin makes free throw 1 of 2,,21,28
91,1,1:12.0,B. Griffin misses free throw 2 of 2,,21,28
92,1,1:11.0,,Defensive rebound by J. Leuer,21,28
93,1,0:55.0,,J. Leuer misses 2-pt jump shot from 9 ft,21,28
94,1,0:52.0,Defensive rebound by J. Crawford,,21,28
95,1,0:48.0,,T. Warren enters the game for P. Tucker,21,28
96,1,0:48.0,L. Stephenson enters the game for B. Griffin,,21,28
97,1,0:48.0,W. Johnson enters the game for A. Rivers,,21,28
98,1,0:45.0,J. Crawford misses 3-pt jump shot from 23 ft,,21,28
99,1,0:43.0,Offensive rebound by L. Stephenson,,21,28
100,1,0:40.0,P. Pierce makes 2-pt jump shot from 3 ft,,23,28
101,1,0:31.0,,A. Len misses 2-pt jump shot from 16 ft,23,28
102,1,0:30.0,Defensive rebound by L. Stephenson,,23,28
103,1,0:28.0,J. Smith makes 2-pt dunk at rim (assist by L. Stephenson),,25,28
104,1,0:10.0,,Shooting foul by L. Stephenson (drawn by E. Bledsoe),25,28
105,1,0:10.0,,E. Bledsoe makes free throw 1 of 2,25,29
106,1,0:10.0,,E. Bledsoe makes free throw 2 of 2,25,30
107,1,0:04.0,,Offensive charge foul by J. Crawford (drawn by E. Bledsoe),25,30
108,1,0:04.0,Turnover by J. Crawford (offensive foul),,25,30
109,1,0:00.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,25,30
110,1,0:00.0,,Offensive rebound by Team,25,30
111,2,11:37.0,P. Pierce misses 3-pt jump shot from 24 ft,,25,30
112,2,11:35.0,,Defensive rebound by A. Len,25,30
113,2,11:20.0,,Shooting foul by W. Johnson (drawn by T. Warren),25,30
114,2,11:20.0,,T. Warren makes free throw 1 of 2,25,31
115,2,11:20.0,,T. Warren makes free throw 2 of 2,25,32
116,2,11:09.0,J. Crawford misses 2-pt jump shot from 20 ft,,25,32
117,2,11:07.0,,Defensive rebound by J. Leuer,25,32
118,2,10:48.0,,Turnover by R. Price (bad pass),25,32
119,2,10:41.0,L. Stephenson makes 2-pt layup at rim,,27,32
120,2,10:26.0,,A. Len misses 2-pt jump shot from 7 ft,27,32
121,2,10:22.0,Defensive rebound by P. Pierce,,27,32
122,2,10:18.0,W. Johnson makes 3-pt jump shot from 25 ft (assist by J. Smith),,30,32
123,2,10:00.0,,J. Leuer misses 3-pt jump shot from 24 ft,30,32
124,2,9:58.0,Defensive rebound by W. Johnson,,30,32
125,2,9:52.0,W. Johnson misses 3-pt jump shot from 24 ft,,30,32
126,2,9:50.0,,Defensive rebound by A. Len,30,32
127,2,9:45.0,,T. Warren misses 2-pt jump shot from 16 ft,30,32
128,2,9:43.0,Defensive rebound by L. Stephenson,,30,32
129,2,9:34.0,J. Smith misses 3-pt jump shot from 24 ft,,30,32
130,2,9:32.0,,Defensive rebound by J. Leuer,30,32
131,2,9:17.0,,Turnover by A. Len (lost ball; steal by P. Pierce),30,32
132,2,9:12.0,Personal foul by A. Goodwin (drawn by J. Crawford),,30,32
133,2,9:12.0,,M. Teletović enters the game for J. Leuer,30,32
134,2,9:12.0,,B. Knight enters the game for A. Goodwin,30,32
135,2,9:00.0,J. Crawford makes 2-pt jump shot from 4 ft,,32,32
136,2,8:46.0,,B. Knight makes 2-pt layup from 2 ft,32,34
137,2,8:38.0,Shooting foul by A. Len (drawn by L. Stephenson),,32,34
138,2,8:38.0,Official timeout,,32,34
139,2,8:38.0,L. Stephenson misses free throw 1 of 2,,32,34
140,2,8:38.0,Offensive rebound by Team,,32,34
141,2,8:38.0,L. Stephenson makes free throw 2 of 2,,33,34
142,2,8:24.0,,Turnover by R. Price (lost ball; steal by J. Crawford),33,34
143,2,8:14.0,J. Smith makes 2-pt jump shot at rim (assist by J. Crawford),,35,34
144,2,7:59.0,,Phoenix full timeout,35,34
145,2,7:59.0,D. Jordan enters the game for P. Pierce,,35,34
146,2,7:54.0,,T. Warren makes 2-pt jump shot from 14 ft (assist by R. Price),35,36
147,2,7:38.0,J. Crawford misses 2-pt jump shot from 19 ft,,35,36
148,2,7:36.0,Offensive rebound by J. Smith,,35,36
149,2,7:36.0,Shooting foul by T. Warren (drawn by D. Jordan),,35,36
150,2,7:36.0,,Phoenix full timeout,35,36
151,2,7:36.0,,E. Bledsoe enters the game for R. Price,35,36
152,2,7:36.0,A. Rivers enters the game for L. Stephenson,,35,36
153,2,7:36.0,,T. Chandler enters the game for A. Len,35,36
154,2,7:36.0,D. Jordan misses free throw 1 of 2,,35,36
155,2,7:36.0,Offensive rebound by Team,,35,36
156,2,7:36.0,B. Griffin enters the game for J. Smith,,35,36
157,2,7:36.0,D. Jordan misses free throw 2 of 2,,35,36
158,2,7:35.0,,Defensive rebound by E. Bledsoe,35,36
159,2,7:22.0,,B. Knight makes 2-pt jump shot from 17 ft,35,38
160,2,7:17.0,Turnover by J. Crawford (bad pass),,35,38
161,2,7:08.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,35,40
162,2,7:02.0,Personal foul by M. Teletović (drawn by B. Griffin),,35,40
163,2,7:02.0,,Technical foul by M. Teletović,35,40
164,2,7:02.0,Technical foul by B. Griffin,,35,40
165,2,7:02.0,L. Stephenson enters the game for W. Johnson,,35,40
166,2,6:53.0,A. Rivers misses 2-pt jump shot from 19 ft,,35,40
167,2,6:52.0,Offensive rebound by D. Jordan,,35,40
168,2,6:52.0,D. Jordan makes 2-pt jump shot from 2 ft,,37,40
169,2,6:40.0,,M. Teletović misses 3-pt jump shot from 25 ft,37,40
170,2,6:38.0,Defensive rebound by B. Griffin,,37,40
171,2,6:25.0,B. Griffin misses 2-pt layup from 1 ft,,37,40
172,2,6:23.0,,Defensive rebound by T. Chandler,37,40
173,2,6:19.0,,B. Knight makes 3-pt jump shot from 24 ft,37,43
174,2,6:19.0,LA Clippers full timeout,,37,43
175,2,6:10.0,J. Crawford makes 2-pt layup from 2 ft,,39,43
176,2,5:47.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,39,43
177,2,5:46.0,Defensive rebound by Team,,39,43
178,2,5:46.0,,Loose ball foul by E. Bledsoe (drawn by J. Crawford),39,43
179,2,5:46.0,J. Crawford makes free throw 1 of 2,,40,43
180,2,5:46.0,J. Crawford makes free throw 2 of 2,,41,43
181,2,5:36.0,,E. Bledsoe makes 2-pt dunk at rim,41,45
182,2,5:26.0,Personal take foul by T. Chandler (drawn by D. Jordan),,41,45
183,2,5:26.0,D. Jordan misses free throw 1 of 2,,41,45
184,2,5:26.0,Offensive rebound by Team,,41,45
185,2,5:26.0,D. Jordan makes free throw 2 of 2,,42,45
186,2,5:18.0,,B. Knight misses 3-pt jump shot from 26 ft,42,45
187,2,5:16.0,,Offensive rebound by E. Bledsoe,42,45
188,2,5:14.0,,E. Bledsoe makes 2-pt layup from 1 ft,42,47
189,2,4:57.0,Turnover by J. Crawford (traveling),,42,47
190,2,4:48.0,,E. Bledsoe makes 2-pt layup from 1 ft,42,49
191,2,4:25.0,Turnover by L. Stephenson (bad pass; steal by T. Chandler),,42,49
192,2,4:12.0,,Turnover by E. Bledsoe (bad pass; steal by B. Griffin),42,49
193,2,4:09.0,L. Stephenson makes 2-pt layup from 1 ft (assist by B. Griffin),,44,49
194,2,3:58.0,,B. Knight misses 2-pt jump shot from 13 ft,44,49
195,2,3:56.0,Defensive rebound by D. Jordan,,44,49
196,2,3:53.0,Personal take foul by T. Chandler (drawn by D. Jordan),,44,49
197,2,3:53.0,D. Jordan misses free throw 1 of 2,,44,49
198,2,3:53.0,Offensive rebound by Team,,44,49
199,2,3:53.0,,P. Tucker enters the game for T. Warren,44,49
200,2,3:53.0,P. Prigioni enters the game for L. Stephenson,,44,49
201,2,3:53.0,D. Jordan misses free throw 2 of 2,,44,49
202,2,3:52.0,,Defensive rebound by P. Tucker,44,49
203,2,3:42.0,,M. Teletović misses 3-pt jump shot from 23 ft,44,49
204,2,3:40.0,,Offensive rebound by T. Chandler,44,49
205,2,3:39.0,,Turnover by T. Chandler (bad pass; steal by P. Prigioni),44,49
206,2,3:27.0,B. Griffin makes 2-pt hook shot from 6 ft,,46,49
207,2,3:09.0,,Turnover by B. Knight (lost ball; steal by P. Prigioni),46,49
208,2,2:58.0,B. Griffin misses 2-pt jump shot from 18 ft,,46,49
209,2,2:55.0,,Defensive rebound by E. Bledsoe,46,49
210,2,2:53.0,,Personal block foul by P. Prigioni (drawn by E. Bledsoe),46,49
211,2,2:53.0,P. Pierce enters the game for P. Prigioni,,46,49
212,2,2:53.0,L. Stephenson enters the game for J. Crawford,,46,49
213,2,2:51.0,,Offensive foul by E. Bledsoe (drawn by P. Pierce),46,49
214,2,2:51.0,,Turnover by E. Bledsoe (offensive foul),46,49
215,2,2:37.0,B. Griffin makes 2-pt layup from 2 ft,,48,49
216,2,2:36.0,Technical foul by B. Griffin,,48,49
217,2,2:36.0,J. Smith enters the game for B. Griffin,,48,49
218,2,2:36.0,,E. Bledsoe makes technical free throw,48,50
219,2,2:16.0,,B. Knight makes 3-pt jump shot from 25 ft,48,53
220,2,2:01.0,Personal take foul by P. Tucker (drawn by D. Jordan),,48,53
221,2,2:01.0,D. Jordan misses free throw 1 of 2,,48,53
222,2,2:01.0,Offensive rebound by Team,,48,53
223,2,2:01.0,D. Jordan misses free throw 2 of 2,,48,53
224,2,2:00.0,,Defensive rebound by P. Tucker,48,53
225,2,1:39.0,,P. Tucker makes 2-pt hook shot from 5 ft,48,55
226,2,1:15.0,J. Smith misses 3-pt jump shot from 24 ft,,48,55
227,2,1:13.0,,Defensive rebound by E. Bledsoe,48,55
228,2,1:07.0,,M. Teletović misses 3-pt jump shot from 22 ft,48,55
229,2,1:05.0,,Offensive rebound by T. Chandler,48,55
230,2,0:48.0,,T. Chandler misses 2-pt jump shot from 3 ft (block by L. Stephenson),48,55
231,2,0:45.0,Defensive rebound by J. Smith,,48,55
232,2,0:40.0,J. Smith misses 2-pt jump shot from 5 ft,,48,55
233,2,0:38.0,,Defensive rebound by M. Teletović,48,55
234,2,0:32.0,,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by B. Knight),48,58
235,2,0:25.0,Personal take foul by P. Tucker (drawn by D. Jordan),,48,58
236,2,0:25.0,D. Jordan misses free throw 1 of 2,,48,58
237,2,0:25.0,Offensive rebound by Team,,48,58
238,2,0:25.0,D. Jordan makes free throw 2 of 2,,49,58
239,2,0:01.0,,M. Teletović misses 3-pt jump shot from 24 ft,49,58
240,2,0:01.0,,Offensive rebound by Team,49,58
241,2,0:01.0,,Turnover by Team (shot clock),49,58
242,3,11:40.0,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),,51,58
243,3,11:24.0,,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),51,60
244,3,11:11.0,Personal foul by E. Bledsoe (drawn by A. Rivers),,51,60
245,3,11:00.0,P. Prigioni makes 3-pt jump shot from 24 ft,,54,60
246,3,10:48.0,,J. Leuer misses 2-pt jump shot from 8 ft,54,60
247,3,10:44.0,Defensive rebound by D. Jordan,,54,60
248,3,10:36.0,Personal foul by B. Knight (drawn by P. Prigioni),,54,60
249,3,10:30.0,A. Rivers misses 2-pt layup from 2 ft,,54,60
250,3,10:28.0,,Defensive rebound by T. Chandler,54,60
251,3,10:15.0,,Personal foul by A. Rivers (drawn by E. Bledsoe),54,60
252,3,10:00.0,,B. Knight misses 3-pt jump shot from 26 ft,54,60
253,3,9:58.0,,Offensive rebound by P. Tucker,54,60
254,3,9:55.0,,P. Tucker makes 2-pt layup from 1 ft,54,62
255,3,9:32.0,L. Stephenson misses 2-pt jump shot from 16 ft,,54,62
256,3,9:31.0,Offensive rebound by P. Prigioni,,54,62
257,3,9:19.0,P. Pierce misses 3-pt jump shot from 24 ft,,54,62
258,3,9:18.0,,Defensive rebound by B. Knight,54,62
259,3,9:10.0,,B. Knight makes 2-pt layup at rim,54,64
260,3,8:57.0,Personal foul by E. Bledsoe (drawn by P. Prigioni),,54,64
261,3,8:57.0,,T. Warren enters the game for E. Bledsoe,54,64
262,3,8:47.0,P. Prigioni misses 3-pt jump shot from 24 ft,,54,64
263,3,8:46.0,,Defensive rebound by J. Leuer,54,64
264,3,8:38.0,,Turnover by T. Warren (lost ball; steal by P. Pierce),54,64
265,3,8:31.0,A. Rivers misses 2-pt layup from 1 ft,,54,64
266,3,8:28.0,,Defensive rebound by J. Leuer,54,64
267,3,8:19.0,,B. Knight makes 2-pt jump shot from 8 ft,54,66
268,3,8:18.0,LA Clippers full timeout,,54,66
269,3,8:18.0,J. Crawford enters the game for P. Prigioni,,54,66
270,3,8:07.0,Shooting foul by B. Knight (drawn by A. Rivers),,54,66
271,3,8:07.0,A. Rivers misses free throw 1 of 2,,54,66
272,3,8:07.0,Offensive rebound by Team,,54,66
273,3,8:07.0,A. Rivers misses free throw 2 of 2,,54,66
274,3,8:05.0,,Defensive rebound by P. Tucker,54,66
275,3,7:52.0,,Turnover by T. Warren (lost ball; steal by L. Stephenson),54,66
276,3,7:47.0,J. Crawford misses 3-pt jump shot from 25 ft,,54,66
277,3,7:44.0,,Defensive rebound by T. Chandler,54,66
278,3,7:39.0,,T. Warren makes 2-pt jump shot from 19 ft (assist by T. Chandler),54,68
279,3,7:25.0,J. Crawford makes 2-pt jump shot from 15 ft,,56,68
280,3,7:25.0,Shooting foul by T. Warren (drawn by J. Crawford),,56,68
281,3,7:25.0,J. Crawford makes free throw 1 of 1,,57,68
282,3,7:13.0,,T. Warren makes 2-pt jump shot from 6 ft (assist by J. Leuer),57,70
283,3,7:13.0,,Shooting foul by L. Stephenson (drawn by T. Warren),57,70
284,3,7:13.0,,T. Warren makes free throw 1 of 1,57,71
285,3,6:59.0,A. Rivers misses 2-pt layup from 2 ft,,57,71
286,3,6:57.0,Offensive rebound by D. Jordan,,57,71
287,3,6:57.0,Shooting foul by J. Leuer (drawn by D. Jordan),,57,71
288,3,6:57.0,D. Jordan makes free throw 1 of 2,,58,71
289,3,6:57.0,D. Jordan makes free throw 2 of 2,,59,71
290,3,6:46.0,,T. Warren makes 2-pt jump shot from 8 ft,59,73
291,3,6:29.0,Turnover by J. Crawford (lost ball; steal by P. Tucker),,59,73
292,3,6:26.0,,J. Leuer makes 2-pt layup from 1 ft (assist by B. Knight),59,75
293,3,6:26.0,,Shooting foul by P. Pierce (drawn by J. Leuer),59,75
294,3,6:26.0,W. Johnson enters the game for L. Stephenson,,59,75
295,3,6:26.0,,J. Leuer makes free throw 1 of 1,59,76
296,3,6:16.0,A. Rivers makes 2-pt jump shot at rim (assist by D. Jordan),,61,76
297,3,5:57.0,,T. Warren makes 3-pt jump shot from 25 ft (assist by B. Knight),61,79
298,3,5:41.0,W. Johnson makes 2-pt jump shot from 18 ft,,63,79
299,3,5:32.0,,Shooting foul by W. Johnson (drawn by T. Chandler),63,79
300,3,5:32.0,,T. Chandler makes free throw 1 of 2,63,80
301,3,5:32.0,,T. Chandler makes free throw 2 of 2,63,81
302,3,5:15.0,D. Jordan misses 2-pt hook shot from 6 ft,,63,81
303,3,5:12.0,,Defensive rebound by J. Leuer,63,81
304,3,5:10.0,,Personal foul by A. Rivers (drawn by B. Knight),63,81
305,3,5:10.0,,B. Knight makes free throw 1 of 2,63,82
306,3,5:10.0,,B. Knight makes free throw 2 of 2,63,83
307,3,4:58.0,Personal foul by B. Knight (drawn by A. Rivers),,63,83
308,3,4:58.0,A. Rivers makes free throw 1 of 2,,64,83
309,3,4:58.0,J. Smith enters the game for P. Pierce,,64,83
310,3,4:58.0,A. Rivers misses free throw 2 of 2,,64,83
311,3,4:56.0,,Defensive rebound by T. Chandler,64,83
312,3,4:40.0,,Shooting foul by J. Crawford (drawn by T. Chandler),64,83
313,3,4:40.0,,T. Chandler misses free throw 1 of 2,64,83
314,3,4:40.0,,Offensive rebound by Team,64,83
315,3,4:40.0,,T. Chandler makes free throw 2 of 2,64,84
316,3,4:31.0,J. Crawford makes 2-pt jump shot from 16 ft,,66,84
317,3,4:20.0,,J. Leuer misses 2-pt jump shot from 5 ft (block by J. Smith),66,84
318,3,4:20.0,,Offensive rebound by Team,66,84
319,3,4:20.0,,A. Len enters the game for T. Chandler,66,84
320,3,4:15.0,,J. Leuer makes 2-pt dunk at rim (assist by B. Knight),66,86
321,3,3:55.0,J. Smith misses 2-pt jump shot from 3 ft,,66,86
322,3,3:53.0,,Defensive rebound by J. Leuer,66,86
323,3,3:46.0,,B. Knight makes 3-pt jump shot from 25 ft,66,89
324,3,3:31.0,Turnover by A. Rivers (lost ball; steal by T. Warren),,66,89
325,3,3:24.0,,T. Warren misses 2-pt jump shot from 11 ft,66,89
326,3,3:22.0,Defensive rebound by D. Jordan,,66,89
327,3,3:13.0,J. Crawford makes 2-pt jump shot from 15 ft,,68,89
328,3,2:59.0,,B. Knight makes 2-pt jump shot from 18 ft,68,91
329,3,2:49.0,LA Clippers full timeout,,68,91
330,3,2:49.0,P. Prigioni enters the game for D. Jordan,,68,91
331,3,2:49.0,L. Mbah a Moute enters the game for A. Rivers,,68,91
332,3,2:35.0,W. Johnson misses 3-pt jump shot from 25 ft,,68,91
333,3,2:33.0,,Defensive rebound by J. Leuer,68,91
334,3,2:17.0,,B. Knight makes 2-pt jump shot from 5 ft,68,93
335,3,2:01.0,J. Crawford misses 2-pt jump shot from 11 ft (block by T. Warren),,68,93
336,3,1:58.0,Offensive rebound by L. Mbah a Moute,,68,93
337,3,1:55.0,J. Smith misses 3-pt jump shot from 24 ft,,68,93
338,3,1:53.0,,Defensive rebound by B. Knight,68,93
339,3,1:29.0,,Turnover by J. Leuer (bad pass; steal by W. Johnson),68,93
340,3,1:28.0,Turnover by W. Johnson (bad pass),,68,93
341,3,1:10.0,,B. Knight misses 3-pt jump shot from 26 ft,68,93
342,3,1:08.0,,Offensive rebound by J. Leuer,68,93
343,3,1:04.0,,Turnover by T. Warren (step out of bounds),68,93
344,3,0:52.0,L. Mbah a Moute misses 2-pt jump shot from 4 ft (block by J. Leuer),,68,93
345,3,0:51.0,Offensive rebound by Team,,68,93
346,3,0:49.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by P. Prigioni),,71,93
347,3,0:25.0,,B. Knight misses 2-pt jump shot from 21 ft,71,93
348,3,0:23.0,Defensive rebound by Team,,71,93
349,3,0:03.0,J. Crawford makes 2-pt jump shot from 15 ft,,73,93
350,3,0:00.0,,P. Tucker misses 3-pt jump shot from 24 ft,73,93
351,3,0:00.0,,Offensive rebound by Team,73,93
352,4,11:36.0,,Turnover by E. Bledsoe (bad pass; steal by J. Crawford),73,93
353,4,11:32.0,W. Johnson misses 2-pt jump shot from 5 ft,,73,93
354,4,11:28.0,,Defensive rebound by A. Len,73,93
355,4,11:03.0,,S. Weems makes 2-pt hook shot from 5 ft (assist by M. Teletović),73,95
356,4,10:49.0,L. Mbah a Moute misses 2-pt jump shot from 15 ft,,73,95
357,4,10:47.0,,Defensive rebound by E. Bledsoe,73,95
358,4,10:37.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by M. Teletović),73,98
359,4,10:23.0,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by P. Prigioni),,75,98
360,4,10:17.0,,T. Warren makes 2-pt layup from 1 ft (assist by E. Bledsoe),75,100
361,4,9:56.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by J. Crawford),,78,100
362,4,9:36.0,,A. Len misses 2-pt jump shot from 16 ft,78,100
363,4,9:34.0,Defensive rebound by W. Johnson,,78,100
364,4,9:28.0,P. Prigioni misses 3-pt jump shot from 25 ft,,78,100
365,4,9:26.0,Offensive rebound by J. Smith,,78,100
366,4,9:18.0,J. Smith makes 2-pt jump shot from 16 ft,,80,100
367,4,9:01.0,,Turnover by S. Weems (traveling),80,100
368,4,8:50.0,J. Crawford misses 2-pt jump shot from 16 ft,,80,100
369,4,8:49.0,,Defensive rebound by T. Warren,80,100
370,4,8:36.0,,Turnover by E. Bledsoe (bad pass; steal by J. Crawford),80,100
371,4,8:32.0,J. Crawford misses 2-pt jump shot from 3 ft,,80,100
372,4,8:29.0,Offensive rebound by L. Mbah a Moute,,80,100
373,4,8:29.0,L. Mbah a Moute makes 2-pt layup from 1 ft,,82,100
374,4,8:29.0,,Phoenix full timeout,82,100
375,4,8:16.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by S. Weems),82,103
376,4,8:03.0,W. Johnson misses 2-pt jump shot from 18 ft,,82,103
377,4,8:01.0,Offensive rebound by P. Prigioni,,82,103
378,4,7:58.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by P. Prigioni),,85,103
379,4,7:31.0,,Turnover by Team (shot clock),85,103
380,4,7:21.0,Turnover by J. Crawford (bad pass; steal by M. Teletović),,85,103
381,4,7:13.0,,A. Len makes 2-pt dunk at rim (assist by M. Teletović),85,105
382,4,6:47.0,,D. Booker enters the game for T. Warren,85,105
383,4,6:47.0,L. Stephenson enters the game for J. Crawford,,85,105
