,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
159,2,7:20.0,Turnover by Q. Acy (lost ball),,38,45
160,2,7:01.0,,G. Henderson misses 2-pt jump shot from 23 ft,38,45
161,2,7:00.0,Defensive rebound by M. Belinelli,,38,45
162,2,6:54.0,M. Belinelli misses 3-pt jump shot from 25 ft,,38,45
163,2,6:53.0,,Defensive rebound by M. Leonard,38,45
164,2,6:46.0,,Turnover by C. McCollum (lost ball; steal by D. Collison),38,45
165,2,6:46.0,Sacramento full timeout,,38,45
166,2,6:46.0,W. Cauley-Stein enters the game for M. Belinelli,,38,45
167,2,6:46.0,R. Rondo enters the game for Q. Acy,,38,45
168,2,6:33.0,D. Cousins misses 2-pt hook shot from 2 ft,,38,45
169,2,6:32.0,,Defensive rebound by M. Leonard,38,45
170,2,6:13.0,,C. McCollum misses 2-pt layup from 1 ft,38,45
171,2,6:12.0,Defensive rebound by D. Cousins,,38,45
172,2,6:04.0,Shooting block foul by M. Leonard (drawn by D. Cousins),,38,45
173,2,6:04.0,D. Cousins makes free throw 1 of 2,,39,45
174,2,6:04.0,,D. Lillard enters the game for C. McCollum,39,45
175,2,6:04.0,,A. Aminu enters the game for M. Leonard,39,45
176,2,6:04.0,,M. Plumlee enters the game for G. Henderson,39,45
177,2,6:04.0,D. Cousins misses free throw 2 of 2,,39,45
178,2,6:04.0,,Defensive rebound by Team,39,45
179,2,5:50.0,,A. Crabbe misses 3-pt jump shot from 24 ft,39,45
180,2,5:49.0,Defensive rebound by O. Casspi,,39,45
181,2,5:33.0,D. Cousins misses 2-pt jump shot from 18 ft,,39,45
182,2,5:32.0,Offensive rebound by W. Cauley-Stein,,39,45
183,2,5:28.0,D. Cousins makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),,41,45
184,2,5:15.0,,Personal foul by W. Cauley-Stein (drawn by M. Plumlee),41,45
185,2,5:00.0,,M. Plumlee makes 2-pt layup at rim (assist by A. Crabbe),41,47
186,2,4:47.0,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),,43,47
187,2,4:31.0,,E. Davis makes 2-pt layup at rim (assist by A. Aminu),43,49
188,2,4:31.0,,Shooting foul by R. Rondo (drawn by E. Davis),43,49
189,2,4:31.0,,E. Davis makes free throw 1 of 1,43,50
190,2,4:17.0,Turnover by R. Rondo (bad pass; steal by M. Plumlee),,43,50
191,2,4:13.0,,Shooting foul by O. Casspi (drawn by A. Aminu),43,50
192,2,4:13.0,,A. Aminu makes free throw 1 of 2,43,51
193,2,4:13.0,,A. Aminu makes free throw 2 of 2,43,52
194,2,3:59.0,O. Casspi makes 2-pt jump shot from 9 ft,,45,52
195,2,3:33.0,,Turnover by Team (shot clock),45,52
196,2,3:24.0,R. Rondo misses 2-pt layup from 1 ft,,45,52
197,2,3:23.0,,Defensive rebound by A. Crabbe,45,52
198,2,3:17.0,,D. Lillard misses 2-pt layup from 1 ft (block by W. Cauley-Stein),45,52
199,2,3:15.0,Defensive rebound by W. Cauley-Stein,,45,52
200,2,3:11.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),,47,52
201,2,3:10.0,,Portland full timeout,47,52
202,2,3:10.0,,C. McCollum enters the game for A. Crabbe,47,52
203,2,3:10.0,,N. Vonleh enters the game for E. Davis,47,52
204,2,2:56.0,,Shooting foul by W. Cauley-Stein (drawn by M. Plumlee),47,52
205,2,2:56.0,,M. Plumlee misses free throw 1 of 2,47,52
206,2,2:56.0,,Offensive rebound by Team,47,52
207,2,2:56.0,M. Belinelli enters the game for O. Casspi,,47,52
208,2,2:56.0,,M. Plumlee misses free throw 2 of 2,47,52
209,2,2:54.0,Defensive rebound by D. Collison,,47,52
210,2,2:46.0,K. Koufos enters the game for W. Cauley-Stein,,47,52
211,2,2:30.0,Turnover by Team (shot clock),,47,52
212,2,2:16.0,,Turnover by D. Lillard (bad pass),47,52
213,2,2:04.0,D. Cousins misses 2-pt layup from 2 ft,,47,52
214,2,2:04.0,,Defensive rebound by Team,47,52
215,2,1:49.0,,A. Aminu misses 3-pt jump shot from 22 ft,47,52
216,2,1:47.0,,Offensive rebound by D. Lillard,47,52
217,2,1:47.0,,D. Lillard makes 2-pt dunk at rim,47,54
218,2,1:32.0,R. Rondo misses 3-pt jump shot from 24 ft,,47,54
219,2,1:31.0,,Defensive rebound by A. Aminu,47,54
220,2,1:29.0,,Turnover by A. Aminu (lost ball; steal by K. Koufos),47,54
221,2,1:22.0,M. Belinelli makes 3-pt jump shot from 23 ft (assist by R. Rondo),,50,54
222,2,1:13.0,,Shooting foul by K. Koufos (drawn by D. Lillard),50,54
223,2,1:13.0,,D. Lillard makes free throw 1 of 2,50,55
224,2,1:13.0,J. Anderson enters the game for D. Collison,,50,55
225,2,1:13.0,,D. Lillard makes free throw 2 of 2,50,56
226,2,1:04.0,R. Rondo makes 2-pt layup from 1 ft,,52,56
227,2,0:55.0,,Turnover by D. Lillard (lost ball; steal by R. Rondo),52,56
228,2,0:41.0,Turnover by R. Rondo (offensive foul),,52,56
229,2,0:41.0,,Offensive charge foul by R. Rondo (drawn by D. Lillard),52,56
230,2,0:41.0,,A. Crabbe enters the game for N. Vonleh,52,56
231,2,0:31.0,,A. Aminu misses 3-pt jump shot from 24 ft,52,56
232,2,0:31.0,Defensive rebound by J. Anderson,,52,56
233,2,0:26.0,Sacramento full timeout,,52,56
234,2,0:26.0,,N. Vonleh enters the game for A. Crabbe,52,56
235,2,0:11.0,D. Cousins misses 2-pt jump shot from 16 ft,,52,56
236,2,0:11.0,,Defensive rebound by C. McCollum,52,56
237,2,0:01.0,,C. McCollum makes 2-pt jump shot from 18 ft,52,58
238,2,0:00.0,R. Rondo misses 3-pt jump shot from 48 ft,,52,58
239,2,0:00.0,Offensive rebound by Team,,52,58
240,3,11:45.0,,N. Vonleh misses 2-pt jump shot from 18 ft,52,58
241,3,11:44.0,Defensive rebound by B. McLemore,,52,58
242,3,11:27.0,D. Cousins misses 2-pt jump shot from 9 ft,,52,58
243,3,11:27.0,,Defensive rebound by M. Plumlee,52,58
244,3,11:18.0,,M. Plumlee makes 2-pt jump shot from 8 ft (assist by D. Lillard),52,60
245,3,11:10.0,Shooting foul by M. Plumlee (drawn by D. Cousins),,52,60
246,3,11:10.0,D. Cousins makes free throw 1 of 2,,53,60
247,3,11:10.0,D. Cousins misses free throw 2 of 2,,53,60
248,3,11:10.0,,Defensive rebound by M. Plumlee,53,60
249,3,10:53.0,,A. Aminu makes 2-pt jump shot from 10 ft,53,62
250,3,10:34.0,O. Casspi misses 3-pt jump shot from 24 ft,,53,62
251,3,10:32.0,,Defensive rebound by N. Vonleh,53,62
252,3,10:21.0,,D. Lillard misses 2-pt jump shot from 21 ft,53,62
253,3,10:20.0,Defensive rebound by D. Cousins,,53,62
254,3,10:12.0,O. Casspi makes 2-pt jump shot from 7 ft (assist by R. Rondo),,55,62
255,3,9:53.0,,Shooting foul by B. McLemore (drawn by C. McCollum),55,62
256,3,9:53.0,,C. McCollum makes free throw 1 of 2,55,63
257,3,9:53.0,,C. McCollum makes free throw 2 of 2,55,64
258,3,9:39.0,D. Cousins misses 2-pt layup from 2 ft (block by A. Aminu),,55,64
259,3,9:39.0,Offensive rebound by Team,,55,64
260,3,9:39.0,Inbound foul by A. Aminu,,55,64
261,3,9:39.0,D. Cousins makes free throw 1 of 2,,56,64
262,3,9:39.0,D. Cousins misses free throw 2 of 2,,56,64
263,3,9:37.0,,Defensive rebound by N. Vonleh,56,64
264,3,9:27.0,,N. Vonleh makes 2-pt jump shot from 19 ft (assist by D. Lillard),56,66
265,3,9:14.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by D. Cousins),,59,66
266,3,8:57.0,,A. Aminu misses 3-pt jump shot from 22 ft,59,66
267,3,8:56.0,Defensive rebound by R. Rondo,,59,66
268,3,8:46.0,W. Cauley-Stein misses 2-pt layup at rim (block by M. Plumlee),,59,66
269,3,8:45.0,,Defensive rebound by N. Vonleh,59,66
270,3,8:33.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by M. Plumlee),59,69
271,3,8:10.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by R. Rondo),,61,69
272,3,7:51.0,,D. Lillard misses 3-pt jump shot from 24 ft,61,69
273,3,7:49.0,Defensive rebound by O. Casspi,,61,69
274,3,7:38.0,D. Cousins misses 2-pt layup from 1 ft,,61,69
275,3,7:36.0,,Defensive rebound by M. Plumlee,61,69
276,3,7:24.0,,A. Aminu misses 3-pt jump shot from 22 ft,61,69
277,3,7:23.0,,Offensive rebound by N. Vonleh,61,69
278,3,7:22.0,,N. Vonleh makes 2-pt dunk at rim,61,71
279,3,7:21.0,Sacramento full timeout,,61,71
280,3,7:21.0,K. Koufos enters the game for D. Cousins,,61,71
281,3,7:05.0,B. McLemore makes 2-pt jump shot from 15 ft (assist by R. Rondo),,63,71
282,3,6:42.0,,C. McCollum misses 2-pt layup from 1 ft (block by W. Cauley-Stein),63,71
283,3,6:40.0,Defensive rebound by W. Cauley-Stein,,63,71
284,3,6:24.0,Turnover by R. Rondo (bad pass; steal by A. Aminu),,63,71
285,3,6:07.0,,Shooting foul by B. McLemore (drawn by M. Plumlee),63,71
286,3,6:07.0,,M. Plumlee makes free throw 1 of 2,63,72
287,3,6:07.0,,M. Plumlee makes free throw 2 of 2,63,73
288,3,5:52.0,Shooting foul by C. McCollum (drawn by B. McLemore),,63,73
289,3,5:52.0,B. McLemore misses free throw 1 of 2,,63,73
290,3,5:52.0,Offensive rebound by Team,,63,73
291,3,5:52.0,M. Belinelli enters the game for O. Casspi,,63,73
292,3,5:52.0,B. McLemore misses free throw 2 of 2,,63,73
293,3,5:50.0,,Defensive rebound by D. Lillard,63,73
294,3,5:46.0,,Shooting foul by W. Cauley-Stein (drawn by C. McCollum),63,73
295,3,5:46.0,,C. McCollum misses free throw 1 of 2,63,73
296,3,5:46.0,,Offensive rebound by Team,63,73
297,3,5:46.0,D. Cousins enters the game for W. Cauley-Stein,,63,73
298,3,5:46.0,,C. McCollum makes free throw 2 of 2,63,74
299,3,5:32.0,Personal foul by D. Lillard (drawn by R. Rondo),,63,74
300,3,5:22.0,R. Rondo makes 2-pt layup from 2 ft (assist by D. Cousins),,65,74
301,3,5:13.0,,C. McCollum misses 2-pt jump shot from 16 ft,65,74
302,3,5:12.0,Defensive rebound by M. Belinelli,,65,74
303,3,5:03.0,B. McLemore makes 2-pt layup from 2 ft (assist by R. Rondo),,67,74
304,3,4:39.0,,Turnover by A. Aminu (lost ball),67,74
305,3,4:39.0,,A. Crabbe enters the game for N. Vonleh,67,74
306,3,4:39.0,,M. Leonard enters the game for C. McCollum,67,74
307,3,4:27.0,D. Cousins misses 2-pt jump shot from 20 ft,,67,74
308,3,4:26.0,,Defensive rebound by A. Crabbe,67,74
309,3,4:18.0,,D. Lillard misses 2-pt layup at rim,67,74
310,3,4:17.0,Defensive rebound by K. Koufos,,67,74
311,3,4:12.0,R. Rondo misses 2-pt jump shot from 8 ft,,67,74
312,3,4:11.0,Offensive rebound by R. Rondo,,67,74
313,3,4:09.0,R. Rondo misses 2-pt layup from 2 ft,,67,74
314,3,4:08.0,,Defensive rebound by M. Leonard,67,74
315,3,3:49.0,,A. Aminu misses 2-pt jump shot from 18 ft,67,74
316,3,3:49.0,Defensive rebound by B. McLemore,,67,74
317,3,3:36.0,Personal foul by M. Plumlee (drawn by D. Cousins),,67,74
318,3,3:36.0,D. Cousins misses free throw 1 of 2,,67,74
319,3,3:36.0,Offensive rebound by Team,,67,74
320,3,3:36.0,D. Collison enters the game for B. McLemore,,67,74
321,3,3:36.0,,E. Davis enters the game for M. Plumlee,67,74
322,3,3:36.0,,G. Henderson enters the game for A. Aminu,67,74
323,3,3:36.0,D. Cousins misses free throw 2 of 2,,67,74
324,3,3:34.0,,Defensive rebound by E. Davis,67,74
325,3,3:20.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by D. Lillard),67,77
326,3,3:13.0,Offensive foul by D. Cousins (drawn by G. Henderson),,67,77
327,3,3:13.0,Turnover by D. Cousins (offensive foul),,67,77
328,3,3:00.0,,D. Lillard makes 2-pt jump shot from 17 ft,67,79
329,3,2:45.0,R. Rondo misses 3-pt jump shot from 23 ft,,67,79
330,3,2:43.0,,Defensive rebound by E. Davis,67,79
331,3,2:34.0,,E. Davis makes 2-pt layup from 1 ft (assist by G. Henderson),67,81
332,3,2:34.0,,Shooting foul by K. Koufos (drawn by E. Davis),67,81
333,3,2:34.0,,Portland full timeout,67,81
334,3,2:34.0,J. Anderson enters the game for R. Rondo,,67,81
335,3,2:34.0,,E. Davis misses free throw 1 of 1,67,81
336,3,2:32.0,Defensive rebound by D. Cousins,,67,81
337,3,2:10.0,M. Belinelli makes 3-pt jump shot from 24 ft,,70,81
338,3,1:45.0,,D. Lillard misses 3-pt jump shot from 25 ft,70,81
339,3,1:44.0,Defensive rebound by M. Belinelli,,70,81
340,3,1:40.0,Personal foul by A. Crabbe (drawn by M. Belinelli),,70,81
341,3,1:40.0,M. Belinelli makes free throw 1 of 2,,71,81
342,3,1:40.0,M. Belinelli makes free throw 2 of 2,,72,81
343,3,1:23.0,,G. Henderson makes 2-pt jump shot from 17 ft,72,83
344,3,1:04.0,D. Collison misses 2-pt layup from 1 ft (block by D. Lillard),,72,83
345,3,1:03.0,,Defensive rebound by A. Crabbe,72,83
346,3,0:59.0,,Turnover by D. Lillard (bad pass; steal by M. Belinelli),72,83
347,3,0:48.0,K. Koufos makes 2-pt layup from 1 ft (assist by M. Belinelli),,74,83
348,3,0:36.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by D. Lillard),74,86
349,3,0:27.0,Shooting foul by M. Leonard (drawn by D. Cousins),,74,86
350,3,0:27.0,D. Cousins misses free throw 1 of 2,,74,86
351,3,0:27.0,Offensive rebound by Team,,74,86
352,3,0:27.0,D. Cousins misses free throw 2 of 2,,74,86
353,3,0:27.0,,Defensive rebound by M. Leonard,74,86
354,3,0:17.0,,Personal take foul by M. Belinelli (drawn by E. Davis),74,86
355,3,0:17.0,,E. Davis makes free throw 1 of 2,74,87
356,3,0:17.0,R. Rondo enters the game for K. Koufos,,74,87
357,3,0:17.0,,E. Davis makes free throw 2 of 2,74,88
358,3,0:01.0,D. Cousins misses 3-pt jump shot from 24 ft,,74,88
359,3,0:00.0,Offensive rebound by R. Rondo,,74,88
360,3,0:00.0,R. Rondo misses 2-pt layup from 1 ft,,74,88
361,3,0:00.0,Offensive rebound by Team,,74,88
362,4,11:39.0,D. Collison misses 2-pt jump shot from 15 ft,,74,88
363,4,11:38.0,,Defensive rebound by G. Henderson,74,88
364,4,11:16.0,,C. McCollum misses 3-pt jump shot from 25 ft,74,88
365,4,11:15.0,Defensive rebound by J. Anderson,,74,88
366,4,10:55.0,J. Anderson makes 2-pt jump shot from 6 ft,,76,88
367,4,10:39.0,,E. Davis makes 2-pt jump shot from 5 ft,76,90
368,4,10:31.0,Turnover by D. Collison (lost ball; steal by A. Crabbe),,76,90
369,4,10:23.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by C. McCollum),76,93
370,4,10:10.0,Turnover by M. Belinelli (bad pass; steal by M. Leonard),,76,93
371,4,10:03.0,,A. Crabbe misses 3-pt jump shot from 24 ft,76,93
372,4,10:02.0,Defensive rebound by O. Casspi,,76,93
373,4,9:53.0,D. Collison makes 2-pt layup from 1 ft,,78,93
374,4,9:48.0,,Personal take foul by J. Anderson (drawn by C. McCollum),78,93
375,4,9:48.0,Q. Acy enters the game for W. Cauley-Stein,,78,93
376,4,9:48.0,D. Cousins enters the game for J. Anderson,,78,93
377,4,9:48.0,R. Rondo enters the game for O. Casspi,,78,93
378,4,9:29.0,,C. McCollum makes 2-pt jump shot from 3 ft (assist by M. Leonard),78,95
379,4,9:04.0,Turnover by R. Rondo (bad pass; steal by E. Davis),,78,95
380,4,8:57.0,,G. Henderson makes 3-pt jump shot from 23 ft (assist by C. McCollum),78,98
