,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
68,1,3:27.0,,D. Williams misses 2-pt jump shot from 6 ft,23,17
69,1,3:25.0,Defensive rebound by K. Walker,,23,17
70,1,3:15.0,A. Jefferson makes 2-pt layup from 1 ft (assist by K. Walker),,25,17
71,1,2:55.0,,C. Early misses 3-pt jump shot from 25 ft,25,17
72,1,2:52.0,Defensive rebound by A. Jefferson,,25,17
73,1,2:43.0,Personal foul by L. Galloway,,25,17
74,1,2:43.0,Charlotte full timeout,,25,17
75,1,2:43.0,S. Hawes enters the game for F. Kaminsky,,25,17
76,1,2:31.0,S. Hawes makes 2-pt jump shot from 6 ft,,27,17
77,1,2:31.0,Shooting foul by A. Afflalo (drawn by S. Hawes),,27,17
78,1,2:31.0,S. Hawes makes free throw 1 of 1,,28,17
79,1,2:13.0,,A. Afflalo makes 2-pt jump shot from 9 ft (assist by R. Lopez),28,19
80,1,2:13.0,,Shooting foul by J. Lin (drawn by A. Afflalo),28,19
81,1,2:13.0,,A. Afflalo makes free throw 1 of 1,28,20
82,1,1:57.0,S. Hawes misses 2-pt jump shot from 15 ft,,28,20
83,1,1:55.0,,Defensive rebound by C. Early,28,20
84,1,1:42.0,,D. Williams misses 3-pt jump shot from 23 ft,28,20
85,1,1:41.0,,Offensive rebound by C. Early,28,20
86,1,1:31.0,,A. Afflalo misses 2-pt jump shot from 18 ft,28,20
87,1,1:29.0,Defensive rebound by A. Jefferson,,28,20
88,1,1:19.0,A. Jefferson makes 2-pt jump shot from 14 ft (assist by C. Lee),,30,20
89,1,1:04.0,,D. Williams misses 2-pt layup at rim,30,20
90,1,1:02.0,Defensive rebound by A. Jefferson,,30,20
91,1,0:52.0,A. Jefferson misses 2-pt jump shot from 12 ft,,30,20
92,1,0:50.0,,Defensive rebound by C. Early,30,20
93,1,0:39.0,,L. Galloway makes 3-pt jump shot from 23 ft,30,23
94,1,0:30.0,Turnover by A. Jefferson (lost ball; steal by R. Lopez),,30,23
95,1,0:10.0,,L. Galloway misses 2-pt jump shot from 16 ft,30,23
96,1,0:09.0,,Offensive rebound by R. Lopez,30,23
97,1,0:09.0,,R. Lopez makes 2-pt layup from 1 ft,30,25
98,1,0:01.0,K. Walker misses 2-pt jump shot from 7 ft,,30,25
99,1,0:00.0,Offensive rebound by Team,,30,25
100,2,11:42.0,A. Jefferson misses 2-pt jump shot from 3 ft,,30,25
101,2,11:40.0,,Defensive rebound by K. O'Quinn,30,25
102,2,11:23.0,,C. Anthony makes 2-pt jump shot from 12 ft (assist by A. Afflalo),30,27
103,2,11:04.0,J. Lin misses 2-pt jump shot from 3 ft,,30,27
104,2,11:02.0,,Defensive rebound by K. Séraphin,30,27
105,2,10:53.0,,K. Séraphin misses 2-pt jump shot from 16 ft,30,27
106,2,10:51.0,Defensive rebound by A. Jefferson,,30,27
107,2,10:41.0,J. Lin misses 3-pt jump shot from 24 ft,,30,27
108,2,10:39.0,,Defensive rebound by L. Galloway,30,27
109,2,10:34.0,,A. Afflalo misses 3-pt jump shot from 24 ft,30,27
110,2,10:32.0,Defensive rebound by Team,,30,27
111,2,10:32.0,M. Williams enters the game for C. Lee,,30,27
112,2,10:13.0,A. Jefferson misses 2-pt layup from 2 ft (block by K. O'Quinn),,30,27
113,2,10:11.0,,Defensive rebound by K. O'Quinn,30,27
114,2,10:09.0,,L. Galloway misses 2-pt layup from 2 ft (block by J. Lamb),30,27
115,2,10:08.0,,Offensive rebound by Team,30,27
116,2,10:04.0,,K. O'Quinn misses 3-pt jump shot from 24 ft,30,27
117,2,10:02.0,Defensive rebound by M. Williams,,30,27
118,2,9:39.0,M. Williams makes 2-pt layup from 1 ft,,32,27
119,2,9:21.0,,Turnover by C. Anthony (bad pass),32,27
120,2,9:07.0,S. Hawes misses 2-pt layup from 1 ft,,32,27
121,2,9:05.0,Offensive rebound by S. Hawes,,32,27
122,2,9:02.0,S. Hawes misses 2-pt layup from 1 ft,,32,27
123,2,9:01.0,,Defensive rebound by K. O'Quinn,32,27
124,2,8:58.0,,Turnover by A. Afflalo (bad pass; steal by M. Williams),32,27
125,2,8:56.0,Shooting foul by K. O'Quinn (drawn by M. Williams),,32,27
126,2,8:56.0,Official timeout,,32,27
127,2,8:56.0,,D. Williams enters the game for K. Séraphin,32,27
128,2,8:56.0,M. Williams makes free throw 1 of 2,,33,27
129,2,8:56.0,M. Williams makes free throw 2 of 2,,34,27
130,2,8:42.0,,Personal foul by M. Williams,34,27
131,2,8:29.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by C. Anthony),34,30
132,2,8:05.0,J. Lamb misses 2-pt jump shot from 15 ft,,34,30
133,2,8:04.0,,Defensive rebound by D. Williams,34,30
134,2,7:57.0,,A. Afflalo misses 3-pt jump shot from 24 ft,34,30
135,2,7:55.0,,Offensive rebound by D. Williams,34,30
136,2,7:55.0,,D. Williams makes 2-pt layup from 1 ft,34,32
137,2,7:49.0,Charlotte full timeout,,34,32
138,2,7:49.0,C. Zeller enters the game for A. Jefferson,,34,32
139,2,7:49.0,,J. Grant enters the game for L. Galloway,34,32
140,2,7:42.0,Turnover by J. Lin (bad pass),,34,32
141,2,7:32.0,,C. Anthony misses 2-pt jump shot from 21 ft,34,32
142,2,7:30.0,Defensive rebound by J. Lin,,34,32
143,2,7:23.0,J. Lin misses 2-pt jump shot from 9 ft,,34,32
144,2,7:21.0,,Defensive rebound by K. O'Quinn,34,32
145,2,7:10.0,,K. O'Quinn makes 2-pt jump shot from 3 ft (assist by D. Williams),34,34
146,2,6:52.0,Shooting foul by K. O'Quinn (drawn by J. Lamb),,34,34
147,2,6:52.0,J. Lamb makes free throw 1 of 2,,35,34
148,2,6:52.0,,R. Lopez enters the game for K. O'Quinn,35,34
149,2,6:52.0,,S. Vujačić enters the game for A. Afflalo,35,34
150,2,6:52.0,J. Lamb makes free throw 2 of 2,,36,34
151,2,6:41.0,,R. Lopez misses 2-pt jump shot from 14 ft,36,34
152,2,6:39.0,Defensive rebound by M. Williams,,36,34
153,2,6:31.0,M. Williams misses 2-pt layup at rim,,36,34
154,2,6:29.0,Offensive rebound by C. Zeller,,36,34
155,2,6:29.0,C. Zeller makes 2-pt dunk at rim,,38,34
156,2,6:13.0,,Shooting foul by M. Williams (drawn by C. Anthony),38,34
157,2,6:13.0,,C. Anthony misses free throw 1 of 2,38,34
158,2,6:13.0,,Offensive rebound by Team,38,34
159,2,6:13.0,,C. Anthony makes free throw 2 of 2,38,35
160,2,5:56.0,J. Lamb misses 2-pt layup from 2 ft,,38,35
161,2,5:54.0,Offensive rebound by C. Zeller,,38,35
162,2,5:53.0,C. Zeller misses 2-pt layup from 2 ft,,38,35
163,2,5:51.0,Offensive rebound by C. Zeller,,38,35
164,2,5:51.0,C. Zeller makes 2-pt layup from 2 ft,,40,35
165,2,5:39.0,,D. Williams makes 2-pt dunk at rim (assist by C. Anthony),40,37
166,2,5:27.0,J. Lin makes 3-pt jump shot from 24 ft,,43,37
167,2,5:12.0,,Offensive foul by C. Anthony (drawn by M. Williams),43,37
168,2,5:12.0,,Turnover by C. Anthony (offensive foul),43,37
169,2,5:12.0,K. Walker enters the game for M. Williams,,43,37
170,2,5:12.0,C. Lee enters the game for J. Lamb,,43,37
171,2,4:54.0,Personal foul by S. Vujačić,,43,37
172,2,4:54.0,F. Kaminsky enters the game for S. Hawes,,43,37
173,2,4:46.0,C. Lee makes 2-pt jump shot from 17 ft (assist by J. Lin),,45,37
174,2,4:30.0,,C. Anthony makes 2-pt layup from 2 ft,45,39
175,2,4:04.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,45,39
176,2,4:02.0,,Defensive rebound by J. Grant,45,39
177,2,3:56.0,,S. Vujačić makes 3-pt jump shot from 25 ft (assist by J. Grant),45,42
178,2,3:38.0,C. Zeller misses 2-pt layup from 2 ft (block by R. Lopez),,45,42
179,2,3:36.0,,Defensive rebound by S. Vujačić,45,42
180,2,3:27.0,,D. Williams misses 2-pt layup from 2 ft,45,42
181,2,3:25.0,,Offensive rebound by D. Williams,45,42
182,2,3:16.0,,C. Anthony misses 2-pt jump shot from 8 ft,45,42
183,2,3:14.0,Defensive rebound by K. Walker,,45,42
184,2,3:09.0,J. Lin misses 2-pt layup from 2 ft (block by R. Lopez),,45,42
185,2,3:08.0,Offensive rebound by C. Zeller,,45,42
186,2,3:07.0,Personal foul by S. Vujačić,,45,42
187,2,3:00.0,K. Walker misses 3-pt jump shot from 25 ft,,45,42
188,2,2:58.0,,Defensive rebound by C. Anthony,45,42
189,2,2:55.0,,J. Grant makes 2-pt layup from 2 ft (assist by C. Anthony),45,44
190,2,2:55.0,,Shooting foul by C. Zeller (drawn by J. Grant),45,44
191,2,2:55.0,,New York full timeout,45,44
192,2,2:55.0,A. Jefferson enters the game for C. Zeller,,45,44
193,2,2:55.0,,A. Afflalo enters the game for S. Vujačić,45,44
194,2,2:55.0,,J. Grant makes free throw 1 of 1,45,45
195,2,2:39.0,J. Lin misses 3-pt jump shot from 24 ft,,45,45
196,2,2:36.0,,Defensive rebound by D. Williams,45,45
197,2,2:26.0,,R. Lopez misses 2-pt layup from 1 ft,45,45
198,2,2:24.0,Defensive rebound by A. Jefferson,,45,45
199,2,2:17.0,F. Kaminsky misses 2-pt layup at rim (block by C. Anthony),,45,45
200,2,2:16.0,Offensive rebound by F. Kaminsky,,45,45
201,2,2:15.0,F. Kaminsky makes 2-pt layup from 1 ft,,47,45
202,2,2:00.0,,J. Grant misses 3-pt jump shot from 24 ft,47,45
203,2,1:58.0,Defensive rebound by J. Lin,,47,45
204,2,1:37.0,A. Jefferson misses 2-pt jump shot from 13 ft,,47,45
205,2,1:35.0,,Defensive rebound by D. Williams,47,45
206,2,1:24.0,,D. Williams misses 3-pt jump shot from 24 ft,47,45
207,2,1:21.0,Defensive rebound by C. Lee,,47,45
208,2,1:14.0,C. Lee makes 2-pt jump shot from 17 ft,,49,45
209,2,1:00.0,,Shooting foul by A. Jefferson (drawn by C. Anthony),49,45
210,2,1:00.0,,C. Anthony makes free throw 1 of 2,49,46
211,2,1:00.0,,C. Anthony makes free throw 2 of 2,49,47
212,2,0:49.0,Charlotte full timeout,,49,47
213,2,0:41.0,J. Lin misses 2-pt layup from 1 ft,,49,47
214,2,0:39.0,Offensive rebound by F. Kaminsky,,49,47
215,2,0:39.0,F. Kaminsky makes 2-pt layup from 1 ft,,51,47
216,2,0:21.0,,Personal foul by A. Jefferson,51,47
217,2,0:21.0,,C. Anthony makes free throw 1 of 2,51,48
218,2,0:21.0,,C. Anthony makes free throw 2 of 2,51,49
219,2,0:04.0,K. Walker makes 2-pt layup from 1 ft,,53,49
220,2,0:00.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by A. Afflalo),53,52
221,3,11:40.0,F. Kaminsky makes 2-pt jump shot from 6 ft,,55,52
222,3,11:12.0,,D. Williams misses 3-pt jump shot from 27 ft,55,52
223,3,11:10.0,Defensive rebound by K. Walker,,55,52
224,3,10:58.0,Shooting foul by C. Anthony (drawn by M. Williams),,55,52
225,3,10:58.0,M. Williams makes free throw 1 of 2,,56,52
226,3,10:58.0,M. Williams makes free throw 2 of 2,,57,52
227,3,10:49.0,,J. Grant makes 2-pt layup from 1 ft,57,54
228,3,10:49.0,,Shooting foul by K. Walker (drawn by J. Grant),57,54
229,3,10:49.0,,J. Grant misses free throw 1 of 1,57,54
230,3,10:48.0,Defensive rebound by F. Kaminsky,,57,54
231,3,10:26.0,K. Walker makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),,60,54
232,3,10:00.0,,C. Anthony misses 2-pt jump shot from 15 ft,60,54
233,3,9:58.0,Defensive rebound by C. Lee,,60,54
234,3,9:37.0,C. Zeller makes 2-pt layup from 1 ft (assist by C. Lee),,62,54
235,3,9:36.0,,New York full timeout,62,54
236,3,9:14.0,,J. Grant makes 2-pt jump shot from 9 ft,62,56
237,3,8:57.0,K. Walker misses 3-pt jump shot from 25 ft,,62,56
238,3,8:55.0,,Defensive rebound by R. Lopez,62,56
239,3,8:47.0,,Turnover by D. Williams (lost ball; steal by F. Kaminsky),62,56
240,3,8:42.0,Turnover by C. Zeller (bad pass; steal by J. Grant),,62,56
241,3,8:40.0,,D. Williams makes 2-pt dunk at rim (assist by J. Grant),62,58
242,3,8:19.0,Shooting foul by D. Williams (drawn by K. Walker),,62,58
243,3,8:19.0,K. Walker makes free throw 1 of 2,,63,58
244,3,8:19.0,K. Walker makes free throw 2 of 2,,64,58
245,3,8:01.0,,C. Anthony misses 3-pt jump shot from 24 ft,64,58
246,3,7:59.0,,Offensive rebound by D. Williams,64,58
247,3,7:51.0,,S. Vujačić makes 3-pt jump shot from 24 ft (assist by J. Grant),64,61
248,3,7:32.0,F. Kaminsky makes 2-pt jump shot from 6 ft (assist by M. Williams),,66,61
249,3,7:09.0,,Turnover by J. Grant (bad pass),66,61
250,3,6:54.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,66,61
251,3,6:53.0,,Defensive rebound by Team,66,61
252,3,6:38.0,,Shooting foul by K. Walker (drawn by J. Grant),66,61
253,3,6:38.0,,J. Grant makes free throw 1 of 2,66,62
254,3,6:38.0,,J. Grant makes free throw 2 of 2,66,63
255,3,6:25.0,M. Williams misses 2-pt jump shot from 21 ft,,66,63
256,3,6:23.0,,Defensive rebound by S. Vujačić,66,63
257,3,6:09.0,,Shooting foul by M. Williams (drawn by D. Williams),66,63
258,3,6:09.0,,D. Williams makes free throw 1 of 2,66,64
259,3,6:09.0,,D. Williams makes free throw 2 of 2,66,65
260,3,5:58.0,F. Kaminsky makes 3-pt jump shot from 23 ft (assist by C. Lee),,69,65
261,3,5:32.0,,S. Vujačić misses 2-pt jump shot from 13 ft,69,65
262,3,5:31.0,Defensive rebound by Team,,69,65
263,3,5:31.0,A. Jefferson enters the game for C. Zeller,,69,65
264,3,5:15.0,A. Jefferson misses 2-pt jump shot from 8 ft,,69,65
265,3,5:13.0,,Defensive rebound by C. Anthony,69,65
266,3,5:04.0,,C. Anthony makes 2-pt jump shot from 20 ft,69,67
267,3,4:47.0,F. Kaminsky makes 2-pt layup from 1 ft,,71,67
268,3,4:47.0,Shooting foul by J. Grant (drawn by F. Kaminsky),,71,67
269,3,4:47.0,,A. Afflalo enters the game for S. Vujačić,71,67
270,3,4:47.0,F. Kaminsky misses free throw 1 of 1,,71,67
271,3,4:45.0,,Defensive rebound by R. Lopez,71,67
272,3,4:23.0,,C. Anthony misses 3-pt jump shot from 24 ft,71,67
273,3,4:21.0,Defensive rebound by F. Kaminsky,,71,67
274,3,4:14.0,K. Walker makes 3-pt jump shot from 24 ft,,74,67
275,3,3:59.0,,Turnover by J. Grant (bad pass; steal by K. Walker),74,67
276,3,3:57.0,Turnover by K. Walker (bad pass),,74,67
277,3,3:57.0,J. Lin enters the game for C. Lee,,74,67
278,3,3:41.0,,J. Grant makes 3-pt jump shot from 24 ft (assist by A. Afflalo),74,70
279,3,3:26.0,J. Lin misses 3-pt jump shot from 24 ft,,74,70
280,3,3:24.0,,Defensive rebound by D. Williams,74,70
281,3,3:01.0,,C. Anthony misses 3-pt jump shot from 25 ft,74,70
282,3,2:59.0,Defensive rebound by A. Jefferson,,74,70
283,3,2:44.0,K. Walker misses 3-pt jump shot from 22 ft,,74,70
284,3,2:43.0,,Defensive rebound by D. Williams,74,70
285,3,2:29.0,,Turnover by D. Williams (bad pass; steal by K. Walker),74,70
286,3,2:23.0,Personal foul by C. Anthony,,74,70
287,3,2:23.0,Charlotte full timeout,,74,70
288,3,2:23.0,,C. Early enters the game for C. Anthony,74,70
289,3,2:23.0,,L. Galloway enters the game for J. Grant,74,70
290,3,2:23.0,S. Hawes enters the game for F. Kaminsky,,74,70
291,3,2:23.0,J. Lamb enters the game for M. Williams,,74,70
292,3,2:07.0,A. Jefferson makes 2-pt dunk at rim (assist by S. Hawes),,76,70
293,3,1:41.0,,D. Williams misses 2-pt jump shot from 12 ft,76,70
294,3,1:39.0,Defensive rebound by K. Walker,,76,70
295,3,1:34.0,K. Walker makes 3-pt jump shot from 25 ft,,79,70
296,3,1:14.0,,L. Galloway misses 2-pt layup from 1 ft,79,70
297,3,1:12.0,Defensive rebound by A. Jefferson,,79,70
298,3,1:00.0,A. Jefferson makes 2-pt jump shot from 5 ft,,81,70
299,3,0:47.0,,R. Lopez makes 2-pt dunk at rim (assist by L. Galloway),81,72
300,3,0:34.0,Turnover by S. Hawes (3 sec),,81,72
301,3,0:34.0,,K. O'Quinn enters the game for R. Lopez,81,72
302,3,0:34.0,,L. Amundson enters the game for D. Williams,81,72
303,3,0:16.0,,Turnover by L. Amundson (bad pass; steal by J. Lamb),81,72
304,3,0:02.0,S. Hawes misses 3-pt jump shot from 22 ft,,81,72
305,3,0:01.0,Offensive rebound by J. Lin,,81,72
306,3,0:00.0,K. Walker misses 2-pt jump shot from 3 ft,,81,72
307,3,0:00.0,Offensive rebound by Team,,81,72
308,4,11:51.0,,L. Galloway misses 2-pt layup from 1 ft (block by S. Hawes),81,72
309,4,11:50.0,Defensive rebound by Team,,81,72
310,4,11:31.0,A. Jefferson makes 2-pt hook shot from 5 ft,,83,72
311,4,11:17.0,,Turnover by L. Amundson (lost ball; steal by A. Jefferson),83,72
312,4,11:06.0,A. Jefferson misses 2-pt jump shot from 12 ft,,83,72
313,4,11:05.0,,Defensive rebound by L. Galloway,83,72
314,4,11:00.0,,C. Early makes 2-pt layup at rim (assist by L. Galloway),83,74
315,4,11:00.0,Charlotte full timeout,,83,74
316,4,10:37.0,A. Jefferson makes 2-pt jump shot from 12 ft (assist by C. Lee),,85,74
317,4,10:21.0,,Turnover by L. Amundson (bad pass),85,74
318,4,10:05.0,J. Lamb misses 3-pt jump shot from 22 ft,,85,74
319,4,10:03.0,,Defensive rebound by C. Early,85,74
320,4,9:54.0,,C. Early makes 2-pt layup from 1 ft (assist by A. Afflalo),85,76
321,4,9:41.0,A. Jefferson makes 2-pt jump shot from 7 ft (assist by J. Lin),,87,76
322,4,9:40.0,,New York full timeout,87,76
323,4,9:27.0,,L. Amundson misses 2-pt jump shot from 17 ft,87,76
324,4,9:26.0,Defensive rebound by S. Hawes,,87,76
325,4,9:09.0,A. Jefferson misses 2-pt jump shot from 3 ft,,87,76
326,4,9:07.0,,Defensive rebound by L. Amundson,87,76
327,4,8:54.0,,L. Amundson misses 2-pt jump shot from 4 ft,87,76
328,4,8:53.0,Defensive rebound by J. Lin,,87,76
329,4,8:42.0,A. Jefferson makes 2-pt layup from 1 ft,,89,76
330,4,8:21.0,,Turnover by L. Amundson (offensive foul),89,76
331,4,8:21.0,,Offensive foul by L. Amundson (drawn by J. Lin),89,76
332,4,8:21.0,,C. Anthony enters the game for K. O'Quinn,89,76
333,4,8:21.0,,R. Lopez enters the game for L. Amundson,89,76
334,4,8:21.0,M. Williams enters the game for C. Lee,,89,76
335,4,8:05.0,A. Jefferson makes 2-pt hook shot from 4 ft,,91,76
336,4,7:42.0,,A. Afflalo misses 2-pt jump shot from 18 ft,91,76
337,4,7:41.0,Defensive rebound by Team,,91,76
338,4,7:23.0,A. Jefferson misses 2-pt jump shot from 9 ft,,91,76
339,4,7:21.0,Offensive rebound by J. Lin,,91,76
340,4,7:17.0,M. Williams misses 2-pt layup from 1 ft (block by C. Anthony),,91,76
341,4,7:15.0,,Defensive rebound by L. Galloway,91,76
342,4,7:09.0,,Turnover by C. Early (lost ball; steal by M. Williams),91,76
343,4,7:06.0,Shooting foul by C. Anthony (drawn by S. Hawes),,91,76
344,4,7:06.0,S. Hawes makes free throw 1 of 2,,92,76
345,4,7:06.0,,S. Vujačić enters the game for C. Early,92,76
346,4,7:06.0,S. Hawes misses free throw 2 of 2,,92,76
347,4,7:05.0,,Defensive rebound by R. Lopez,92,76
348,4,6:50.0,,L. Galloway misses 3-pt jump shot from 25 ft,92,76
349,4,6:48.0,Defensive rebound by J. Lamb,,92,76
350,4,6:38.0,J. Lamb makes 2-pt layup from 2 ft,,94,76
351,4,6:24.0,,Personal foul by J. Lamb,94,76
352,4,6:24.0,C. Lee enters the game for S. Hawes,,94,76
353,4,6:15.0,Violation by M. Williams (kicked ball),,94,76
354,4,6:15.0,K. Walker enters the game for J. Lamb,,94,76
355,4,6:05.0,,S. Vujačić makes 2-pt jump shot from 16 ft (assist by R. Lopez),94,78
356,4,5:42.0,Official timeout,,94,78
357,4,5:40.0,M. Williams misses 2-pt jump shot from 17 ft,,94,78
358,4,5:38.0,,Defensive rebound by C. Anthony,94,78
359,4,5:29.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by S. Vujačić),94,81
360,4,5:12.0,A. Jefferson makes 2-pt layup from 1 ft (assist by J. Lin),,96,81
361,4,4:58.0,,Turnover by R. Lopez (lost ball; steal by A. Jefferson),96,81
362,4,4:48.0,Turnover by K. Walker (lost ball; steal by C. Anthony),,96,81
363,4,4:30.0,,S. Vujačić makes 3-pt jump shot from 23 ft (assist by C. Anthony),96,84
364,4,4:01.0,M. Williams makes 2-pt jump shot from 21 ft (assist by A. Jefferson),,98,84
365,4,3:47.0,,C. Anthony makes 2-pt jump shot from 17 ft,98,86
366,4,3:32.0,Shooting foul by R. Lopez (drawn by A. Jefferson),,98,86
367,4,3:32.0,,Technical foul by R. Lopez,98,86
368,4,3:32.0,K. Walker makes technical free throw,,99,86
369,4,3:32.0,,Technical foul by R. Lopez,99,86
370,4,3:32.0,,K. O'Quinn enters the game for R. Lopez,99,86
371,4,3:32.0,K. Walker makes technical free throw,,100,86
372,4,3:32.0,A. Jefferson makes free throw 1 of 2,,101,86
373,4,3:32.0,A. Jefferson makes free throw 2 of 2,,102,86
374,4,3:23.0,,L. Galloway makes 2-pt layup from 2 ft (assist by A. Afflalo),102,88
375,4,3:05.0,Turnover by K. Walker (bad pass; steal by L. Galloway),,102,88
376,4,2:57.0,,C. Anthony misses 3-pt jump shot from 25 ft,102,88
377,4,2:55.0,,Offensive rebound by S. Vujačić,102,88
378,4,2:54.0,,S. Vujačić makes 2-pt layup from 2 ft,102,90
379,4,2:33.0,A. Jefferson misses 2-pt jump shot from 4 ft (block by K. O'Quinn),,102,90
380,4,2:31.0,,Defensive rebound by K. O'Quinn,102,90
381,4,2:21.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by L. Galloway),102,93
382,4,2:20.0,Charlotte full timeout,,102,93
383,4,2:20.0,C. Zeller enters the game for A. Jefferson,,102,93
384,4,2:04.0,Turnover by J. Lin (bad pass; steal by L. Galloway),,102,93
385,4,1:59.0,,L. Galloway makes 2-pt layup from 1 ft,102,95
386,4,1:40.0,K. Walker misses 2-pt jump shot from 15 ft,,102,95
387,4,1:36.0,Offensive rebound by Team,,102,95
