,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
67,1,2:04.0,,R. Lopez misses 2-pt hook shot from 4 ft,24,21
68,1,2:03.0,Defensive rebound by Team,,24,21
69,1,1:41.0,M. Morris misses 2-pt jump shot from 15 ft,,24,21
70,1,1:40.0,,Defensive rebound by A. Afflalo,24,21
71,1,1:24.0,,Offensive foul by R. Lopez (drawn by E. İlyasova),24,21
72,1,1:24.0,,Turnover by R. Lopez (offensive foul),24,21
73,1,1:24.0,,K. O'Quinn enters the game for R. Lopez,24,21
74,1,1:13.0,Turnover by B. Jennings (bad pass; steal by C. Anthony),,24,21
75,1,1:06.0,,L. Galloway enters the game for A. Afflalo,24,21
76,1,0:55.0,,K. O'Quinn makes 2-pt layup at rim (assist by L. Thomas),24,23
77,1,0:38.0,M. Morris misses 2-pt jump shot from 10 ft,,24,23
78,1,0:38.0,Offensive rebound by E. İlyasova,,24,23
79,1,0:38.0,E. İlyasova makes 2-pt layup at rim,,26,23
80,1,0:30.0,,C. Anthony misses 2-pt layup from 1 ft,26,23
81,1,0:30.0,Defensive rebound by A. Drummond,,26,23
82,1,0:24.0,A. Drummond misses 2-pt jump shot from 4 ft,,26,23
83,1,0:22.0,,Defensive rebound by L. Galloway,26,23
84,1,0:04.0,,K. O'Quinn makes 2-pt jump shot from 18 ft (assist by J. Calderón),26,25
85,1,0:00.0,M. Morris misses 3-pt jump shot from 42 ft,,26,25
86,1,0:00.0,Offensive rebound by Team,,26,25
87,2,11:39.0,,L. Thomas misses 2-pt jump shot from 17 ft,26,25
88,2,11:38.0,Defensive rebound by B. Jennings,,26,25
89,2,11:32.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,26,25
90,2,11:31.0,,Defensive rebound by J. Grant,26,25
91,2,11:14.0,,D. Williams misses 2-pt jump shot from 17 ft,26,25
92,2,11:14.0,Defensive rebound by A. Baynes,,26,25
93,2,10:57.0,A. Tolliver makes 2-pt jump shot from 11 ft (assist by B. Jennings),,28,25
94,2,10:39.0,,L. Thomas misses 2-pt layup at rim,28,25
95,2,10:38.0,Defensive rebound by A. Baynes,,28,25
96,2,10:34.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,28,25
97,2,10:33.0,,Defensive rebound by D. Williams,28,25
98,2,10:12.0,,J. Grant misses 2-pt layup from 1 ft (block by A. Baynes),28,25
99,2,10:11.0,,Offensive rebound by K. O'Quinn,28,25
100,2,10:10.0,,K. O'Quinn makes 2-pt layup from 1 ft,28,27
101,2,9:59.0,A. Tolliver misses 3-pt jump shot from 24 ft,,28,27
102,2,9:58.0,,Defensive rebound by L. Galloway,28,27
103,2,9:47.0,,K. O'Quinn makes 2-pt jump shot from 3 ft (assist by L. Galloway),28,29
104,2,9:33.0,Personal foul by K. O'Quinn (drawn by B. Jennings),,28,29
105,2,9:28.0,Personal foul by L. Galloway (drawn by B. Jennings),,28,29
106,2,9:18.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,28,29
107,2,9:18.0,,Defensive rebound by L. Galloway,28,29
108,2,9:09.0,,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by D. Williams),28,31
109,2,9:03.0,Detroit full timeout,,28,31
110,2,8:56.0,B. Jennings misses 3-pt jump shot from 24 ft,,28,31
111,2,8:55.0,,Defensive rebound by K. O'Quinn,28,31
112,2,8:45.0,,Offensive foul by J. Grant (drawn by A. Tolliver),28,31
113,2,8:45.0,,Turnover by J. Grant (offensive foul),28,31
114,2,8:27.0,A. Baynes misses 2-pt hook shot from 3 ft,,28,31
115,2,8:26.0,,Defensive rebound by J. Grant,28,31
116,2,8:21.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by J. Grant),28,34
117,2,7:58.0,A. Baynes misses 2-pt jump shot from 18 ft,,28,34
118,2,7:57.0,,Defensive rebound by D. Williams,28,34
119,2,7:51.0,,D. Williams misses 2-pt layup from 1 ft,28,34
120,2,7:50.0,,Offensive rebound by Team,28,34
121,2,7:46.0,,Shooting foul by S. Johnson (drawn by D. Williams),28,34
122,2,7:46.0,,D. Williams makes free throw 1 of 2,28,35
123,2,7:46.0,,D. Williams makes free throw 2 of 2,28,36
124,2,7:29.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by S. Johnson),,31,36
125,2,7:10.0,,D. Williams misses 2-pt layup from 1 ft,31,36
126,2,7:09.0,Defensive rebound by A. Baynes,,31,36
127,2,7:01.0,S. Johnson misses 2-pt jump shot from 18 ft,,31,36
128,2,7:00.0,,Defensive rebound by Team,31,36
129,2,6:46.0,,Shooting foul by A. Tolliver (drawn by L. Thomas),31,36
130,2,6:46.0,,L. Thomas makes free throw 1 of 2,31,37
131,2,6:46.0,,R. Lopez enters the game for K. O'Quinn,31,37
132,2,6:46.0,,A. Afflalo enters the game for L. Galloway,31,37
133,2,6:46.0,A. Drummond enters the game for B. Jennings,,31,37
134,2,6:46.0,M. Morris enters the game for S. Johnson,,31,37
135,2,6:46.0,R. Jackson enters the game for A. Baynes,,31,37
136,2,6:46.0,,L. Thomas makes free throw 2 of 2,31,38
137,2,6:25.0,M. Morris makes 2-pt jump shot from 15 ft,,33,38
138,2,6:04.0,,J. Grant misses 2-pt jump shot from 3 ft,33,38
139,2,6:04.0,Defensive rebound by A. Tolliver,,33,38
140,2,5:49.0,R. Jackson makes 2-pt jump shot from 9 ft,,35,38
141,2,5:48.0,,New York full timeout,35,38
142,2,5:48.0,E. İlyasova enters the game for A. Tolliver,,35,38
143,2,5:48.0,,J. Calderón enters the game for L. Thomas,35,38
144,2,5:48.0,,K. Porziņģis enters the game for D. Williams,35,38
145,2,5:48.0,,C. Anthony enters the game for J. Grant,35,38
146,2,5:32.0,,Turnover by K. Porziņģis (lost ball; steal by M. Morris),35,38
147,2,5:32.0,,Violation by K. Porziņģis (kicked ball),35,38
148,2,5:14.0,E. İlyasova misses 3-pt jump shot from 24 ft,,35,38
149,2,5:13.0,,Defensive rebound by C. Anthony,35,38
150,2,5:06.0,,A. Afflalo makes 2-pt jump shot from 7 ft (assist by C. Anthony),35,40
151,2,4:54.0,R. Jackson misses 3-pt jump shot from 25 ft,,35,40
152,2,4:54.0,,Defensive rebound by A. Afflalo,35,40
153,2,4:35.0,,A. Afflalo makes 2-pt jump shot from 11 ft,35,42
154,2,4:14.0,A. Drummond makes 2-pt layup from 2 ft (assist by R. Jackson),,37,42
155,2,4:14.0,Shooting foul by K. Porziņģis (drawn by A. Drummond),,37,42
156,2,4:14.0,,Violation by K. Porziņģis (lane),37,42
157,2,4:14.0,A. Drummond misses free throw 1 of 1,,37,42
158,2,4:13.0,Offensive rebound by K. Caldwell-Pope,,37,42
159,2,4:13.0,K. Caldwell-Pope misses 2-pt layup at rim,,37,42
160,2,4:12.0,Offensive rebound by M. Morris,,37,42
161,2,3:56.0,A. Drummond misses 2-pt layup from 2 ft (block by K. Porziņģis),,37,42
162,2,3:55.0,Offensive rebound by A. Drummond,,37,42
163,2,3:54.0,A. Drummond misses 2-pt layup from 2 ft (block by R. Lopez),,37,42
164,2,3:51.0,,Defensive rebound by R. Lopez,37,42
165,2,3:45.0,,C. Anthony misses 3-pt jump shot from 25 ft,37,42
166,2,3:44.0,Defensive rebound by K. Caldwell-Pope,,37,42
167,2,3:35.0,R. Jackson makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),,40,42
168,2,3:17.0,,C. Anthony makes 2-pt jump shot from 10 ft,40,44
169,2,3:09.0,E. İlyasova misses 2-pt jump shot from 9 ft (block by K. Porziņģis),,40,44
170,2,3:08.0,Offensive rebound by Team,,40,44
171,2,3:06.0,Turnover by A. Drummond (lost ball; steal by A. Afflalo),,40,44
172,2,2:57.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,40,44
173,2,2:57.0,,Offensive rebound by R. Lopez,40,44
174,2,2:54.0,,R. Lopez makes 2-pt layup at rim,40,46
175,2,2:39.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by R. Jackson),,43,46
176,2,2:22.0,,Turnover by R. Lopez (lost ball; steal by A. Drummond),43,46
177,2,2:15.0,M. Morris makes 2-pt jump shot from 3 ft,,45,46
178,2,2:00.0,,R. Lopez makes 2-pt hook shot from 4 ft,45,48
179,2,1:41.0,E. İlyasova makes 2-pt layup from 2 ft (assist by R. Jackson),,47,48
180,2,1:23.0,,A. Afflalo misses 3-pt jump shot from 22 ft,47,48
181,2,1:21.0,Defensive rebound by K. Caldwell-Pope,,47,48
182,2,1:20.0,Personal foul by J. Calderón (drawn by K. Caldwell-Pope),,47,48
183,2,1:20.0,Official timeout,,47,48
184,2,1:20.0,,L. Galloway enters the game for K. Porziņģis,47,48
185,2,1:20.0,,L. Thomas enters the game for J. Calderón,47,48
186,2,1:08.0,M. Morris misses 3-pt jump shot from 24 ft,,47,48
187,2,1:07.0,,Defensive rebound by A. Afflalo,47,48
188,2,1:00.0,,C. Anthony makes 2-pt layup at rim,47,50
189,2,0:46.0,Turnover by R. Jackson (bad pass; steal by R. Lopez),,47,50
190,2,0:37.0,,Turnover by L. Thomas (lost ball; steal by E. İlyasova),47,50
191,2,0:31.0,Shooting foul by A. Afflalo (drawn by R. Jackson),,47,50
192,2,0:31.0,R. Jackson makes free throw 1 of 2,,48,50
193,2,0:31.0,R. Jackson makes free throw 2 of 2,,49,50
194,2,0:26.0,,New York full timeout,49,50
195,2,0:26.0,,K. Porziņģis enters the game for R. Lopez,49,50
196,2,0:06.0,,L. Thomas misses 3-pt jump shot from 25 ft,49,50
197,2,0:05.0,Defensive rebound by M. Morris,,49,50
198,2,0:00.0,R. Jackson misses 3-pt jump shot from 40 ft,,49,50
199,2,0:00.0,Offensive rebound by Team,,49,50
200,3,11:40.0,,C. Anthony misses 2-pt jump shot from 20 ft,49,50
201,3,11:38.0,,Offensive rebound by Team,49,50
202,3,11:34.0,,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by C. Anthony),49,52
203,3,11:14.0,A. Drummond misses 2-pt layup from 2 ft (block by R. Lopez),,49,52
204,3,11:13.0,Offensive rebound by Team,,49,52
205,3,11:05.0,M. Morris misses 3-pt jump shot from 23 ft,,49,52
206,3,11:05.0,Offensive rebound by E. İlyasova,,49,52
207,3,10:49.0,R. Jackson makes 2-pt jump shot from 11 ft,,51,52
208,3,10:32.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by K. Porziņģis),51,54
209,3,10:19.0,Personal foul by C. Anthony (drawn by A. Drummond),,51,54
210,3,10:07.0,R. Jackson misses 2-pt layup from 1 ft,,51,54
211,3,10:06.0,,Defensive rebound by K. Porziņģis,51,54
212,3,9:55.0,,J. Calderón makes 3-pt jump shot from 24 ft (assist by A. Afflalo),51,57
213,3,9:55.0,Detroit full timeout,,51,57
214,3,9:34.0,M. Morris makes 2-pt layup at rim (assist by R. Jackson),,53,57
215,3,9:16.0,,A. Afflalo makes 2-pt layup at rim,53,59
216,3,8:50.0,A. Drummond misses 2-pt jump shot from 7 ft,,53,59
217,3,8:50.0,,Defensive rebound by C. Anthony,53,59
218,3,8:46.0,,Shooting foul by R. Jackson (drawn by K. Porziņģis),53,59
219,3,8:46.0,,K. Porziņģis makes free throw 1 of 2,53,60
220,3,8:46.0,,K. Porziņģis makes free throw 2 of 2,53,61
221,3,8:37.0,Shooting foul by R. Lopez (drawn by A. Drummond),,53,61
222,3,8:37.0,A. Drummond misses free throw 1 of 2,,53,61
223,3,8:37.0,Offensive rebound by Team,,53,61
224,3,8:37.0,A. Drummond makes free throw 2 of 2,,54,61
225,3,8:18.0,,K. Porziņģis makes 2-pt jump shot from 8 ft,54,63
226,3,7:54.0,Turnover by M. Morris (bad pass),,54,63
227,3,7:37.0,,C. Anthony makes 2-pt jump shot from 14 ft,54,65
228,3,7:23.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Jackson),,57,65
229,3,7:10.0,,K. Porziņģis misses 2-pt jump shot from 14 ft,57,65
230,3,7:09.0,Defensive rebound by A. Drummond,,57,65
231,3,7:02.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,59,65
232,3,6:34.0,,R. Lopez misses 2-pt jump shot from 4 ft (block by A. Drummond),59,65
233,3,6:33.0,Defensive rebound by R. Jackson,,59,65
234,3,6:16.0,E. İlyasova misses 2-pt jump shot from 21 ft,,59,65
235,3,6:15.0,Offensive rebound by A. Drummond,,59,65
236,3,6:15.0,A. Drummond makes 2-pt layup from 1 ft,,61,65
237,3,6:15.0,,New York full timeout,61,65
238,3,6:15.0,,L. Thomas enters the game for K. Porziņģis,61,65
239,3,5:51.0,,Turnover by R. Lopez (lost ball; steal by E. İlyasova),61,65
240,3,5:42.0,A. Drummond makes 2-pt hook shot from 8 ft (assist by R. Jackson),,63,65
241,3,5:30.0,,J. Calderón makes 2-pt jump shot from 17 ft,63,67
242,3,5:09.0,M. Morris makes 2-pt jump shot from 20 ft,,65,67
243,3,4:51.0,,Turnover by C. Anthony (lost ball),65,67
244,3,4:33.0,R. Jackson misses 2-pt jump shot from 15 ft,,65,67
245,3,4:32.0,,Defensive rebound by A. Afflalo,65,67
246,3,4:24.0,,A. Afflalo makes 3-pt jump shot from 24 ft,65,70
247,3,4:09.0,E. İlyasova misses 3-pt jump shot from 25 ft,,65,70
248,3,4:08.0,,Defensive rebound by Team,65,70
249,3,4:08.0,S. Johnson enters the game for K. Caldwell-Pope,,65,70
250,3,3:46.0,,C. Anthony misses 2-pt jump shot from 3 ft,65,70
251,3,3:46.0,Defensive rebound by A. Drummond,,65,70
252,3,3:35.0,E. İlyasova misses 2-pt layup from 2 ft,,65,70
253,3,3:34.0,Offensive rebound by E. İlyasova,,65,70
254,3,3:33.0,E. İlyasova misses 2-pt layup from 3 ft,,65,70
255,3,3:32.0,,Defensive rebound by R. Lopez,65,70
256,3,3:26.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Calderón),65,73
257,3,3:12.0,R. Jackson misses 2-pt layup from 1 ft (block by R. Lopez),,65,73
258,3,3:11.0,Offensive rebound by A. Drummond,,65,73
259,3,3:10.0,A. Drummond misses 2-pt layup from 1 ft,,65,73
260,3,3:09.0,,Defensive rebound by A. Afflalo,65,73
261,3,2:52.0,,C. Anthony misses 3-pt jump shot from 25 ft,65,73
262,3,2:51.0,Defensive rebound by R. Jackson,,65,73
263,3,2:41.0,Shooting foul by L. Thomas (drawn by A. Drummond),,65,73
264,3,2:41.0,A. Drummond makes free throw 1 of 2,,66,73
265,3,2:41.0,B. Jennings enters the game for R. Jackson,,66,73
266,3,2:41.0,A. Drummond makes free throw 2 of 2,,67,73
267,3,2:25.0,,A. Afflalo misses 2-pt jump shot from 12 ft,67,73
268,3,2:24.0,,Offensive rebound by Team,67,73
269,3,2:23.0,,Shooting foul by B. Jennings (drawn by J. Calderón),67,73
270,3,2:23.0,,J. Calderón makes free throw 1 of 2,67,74
271,3,2:23.0,,J. Calderón makes free throw 2 of 2,67,75
272,3,2:08.0,E. İlyasova makes 2-pt layup from 1 ft (assist by S. Johnson),,69,75
273,3,1:52.0,,Personal foul by E. İlyasova (drawn by L. Thomas),69,75
274,3,1:52.0,,L. Galloway enters the game for A. Afflalo,69,75
275,3,1:46.0,,R. Lopez makes 2-pt hook shot from 6 ft (assist by J. Calderón),69,77
276,3,1:31.0,Offensive foul by M. Morris (drawn by J. Calderón),,69,77
277,3,1:31.0,Turnover by M. Morris (offensive foul),,69,77
278,3,1:09.0,,L. Thomas misses 2-pt layup from 2 ft,69,77
279,3,1:08.0,Defensive rebound by Team,,69,77
280,3,0:56.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by B. Jennings),,72,77
281,3,0:41.0,,C. Anthony misses 2-pt layup from 1 ft,72,77
282,3,0:41.0,Defensive rebound by A. Drummond,,72,77
283,3,0:37.0,S. Johnson misses 2-pt layup at rim,,72,77
284,3,0:36.0,Offensive rebound by A. Drummond,,72,77
285,3,0:36.0,Detroit full timeout,,72,77
286,3,0:24.0,M. Morris misses 3-pt jump shot from 25 ft,,72,77
287,3,0:23.0,,Defensive rebound by J. Calderón,72,77
288,3,0:03.0,,C. Anthony misses 2-pt layup at rim,72,77
289,3,0:01.0,,Offensive rebound by C. Anthony,72,77
290,3,0:00.0,,C. Anthony makes 2-pt jump shot from 15 ft,72,79
291,4,11:46.0,S. Johnson makes 2-pt jump shot from 9 ft (assist by A. Baynes),,74,79
292,4,11:27.0,,Shooting foul by S. Johnson (drawn by D. Williams),74,79
293,4,11:27.0,,D. Williams makes free throw 1 of 2,74,80
294,4,11:27.0,,D. Williams misses free throw 2 of 2,74,80
295,4,11:26.0,Defensive rebound by S. Johnson,,74,80
296,4,11:03.0,B. Jennings misses 2-pt jump shot from 19 ft,,74,80
297,4,11:02.0,Offensive rebound by A. Tolliver,,74,80
298,4,10:57.0,S. Johnson misses 3-pt jump shot from 25 ft,,74,80
299,4,10:57.0,,Defensive rebound by L. Galloway,74,80
300,4,10:44.0,,K. O'Quinn misses 2-pt layup from 1 ft (block by A. Tolliver),74,80
301,4,10:43.0,Defensive rebound by K. Caldwell-Pope,,74,80
302,4,10:39.0,S. Johnson makes 2-pt layup from 1 ft (assist by B. Jennings),,76,80
303,4,10:23.0,,Turnover by L. Galloway (bad pass; steal by K. Caldwell-Pope),76,80
304,4,10:17.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,76,80
305,4,10:16.0,,Defensive rebound by A. Afflalo,76,80
306,4,10:01.0,,L. Galloway makes 2-pt layup from 1 ft (assist by K. O'Quinn),76,82
307,4,9:45.0,Turnover by A. Tolliver (bad pass; steal by K. O'Quinn),,76,82
308,4,9:38.0,,K. O'Quinn makes 2-pt layup at rim (assist by L. Galloway),76,84
309,4,9:09.0,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by B. Jennings),,79,84
310,4,8:47.0,,D. Williams misses 3-pt jump shot from 24 ft,79,84
311,4,8:46.0,Defensive rebound by A. Baynes,,79,84
312,4,8:40.0,S. Johnson misses 3-pt jump shot from 25 ft,,79,84
313,4,8:39.0,,Defensive rebound by D. Williams,79,84
314,4,8:34.0,,Shooting foul by A. Baynes (drawn by D. Williams),79,84
315,4,8:34.0,Official timeout,,79,84
316,4,8:34.0,R. Jackson enters the game for B. Jennings,,79,84
317,4,8:34.0,,C. Anthony enters the game for A. Afflalo,79,84
318,4,8:34.0,,D. Williams misses free throw 1 of 2,79,84
319,4,8:34.0,,Offensive rebound by Team,79,84
320,4,8:34.0,,D. Williams makes free throw 2 of 2,79,85
321,4,8:20.0,Turnover by R. Jackson (bad pass; steal by L. Thomas),,79,85
322,4,8:14.0,,L. Thomas makes 2-pt layup at rim,79,87
323,4,7:54.0,Shooting foul by L. Thomas (drawn by K. Caldwell-Pope),,79,87
324,4,7:54.0,K. Caldwell-Pope misses free throw 1 of 2,,79,87
325,4,7:54.0,Offensive rebound by Team,,79,87
326,4,7:54.0,M. Morris enters the game for S. Johnson,,79,87
327,4,7:54.0,A. Drummond enters the game for A. Baynes,,79,87
328,4,7:54.0,,R. Lopez enters the game for K. O'Quinn,79,87
329,4,7:54.0,K. Caldwell-Pope makes free throw 2 of 2,,80,87
330,4,7:28.0,,D. Williams makes 2-pt dunk at rim (assist by C. Anthony),80,89
331,4,7:16.0,R. Jackson misses 2-pt jump shot from 14 ft,,80,89
332,4,7:16.0,Offensive rebound by R. Jackson,,80,89
333,4,7:08.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by M. Morris),,83,89
334,4,6:46.0,,C. Anthony makes 2-pt jump shot from 16 ft,83,91
335,4,6:32.0,A. Tolliver misses 3-pt jump shot from 24 ft,,83,91
336,4,6:31.0,,Defensive rebound by R. Lopez,83,91
337,4,6:22.0,,D. Williams makes 2-pt dunk at rim (assist by L. Galloway),83,93
338,4,6:22.0,Detroit full timeout,,83,93
339,4,6:22.0,E. İlyasova enters the game for A. Tolliver,,83,93
340,4,6:08.0,Personal foul by C. Anthony (drawn by M. Morris),,83,93
341,4,5:52.0,R. Jackson makes 2-pt jump shot from 12 ft,,85,93
342,4,5:25.0,,C. Anthony misses 2-pt jump shot from 10 ft,85,93
343,4,5:25.0,Defensive rebound by R. Jackson,,85,93
344,4,5:20.0,Shooting foul by R. Lopez (drawn by A. Drummond),,85,93
345,4,5:20.0,A. Drummond misses free throw 1 of 2,,85,93
346,4,5:20.0,Offensive rebound by Team,,85,93
347,4,5:20.0,,J. Calderón enters the game for L. Galloway,85,93
348,4,5:20.0,A. Drummond misses free throw 2 of 2,,85,93
349,4,5:19.0,,Defensive rebound by C. Anthony,85,93
350,4,4:58.0,,C. Anthony makes 2-pt jump shot from 13 ft,85,95
351,4,4:48.0,R. Jackson misses 2-pt jump shot from 14 ft,,85,95
352,4,4:45.0,Offensive rebound by Team,,85,95
353,4,4:45.0,,Violation by J. Calderón (kicked ball),85,95
354,4,4:30.0,M. Morris misses 2-pt jump shot from 13 ft,,85,95
355,4,4:29.0,,Defensive rebound by C. Anthony,85,95
356,4,4:16.0,,D. Williams makes 2-pt layup at rim (assist by R. Lopez),85,97
357,4,4:16.0,,Shooting foul by K. Caldwell-Pope (drawn by D. Williams),85,97
358,4,4:16.0,,D. Williams makes free throw 1 of 1,85,98
359,4,3:54.0,R. Jackson misses 3-pt jump shot from 23 ft,,85,98
360,4,3:54.0,Offensive rebound by E. İlyasova,,85,98
361,4,3:52.0,Shooting foul by C. Anthony (drawn by R. Jackson),,85,98
362,4,3:52.0,R. Jackson makes free throw 1 of 2,,86,98
363,4,3:52.0,R. Jackson makes free throw 2 of 2,,87,98
364,4,3:38.0,,Shooting foul by A. Drummond (drawn by D. Williams),87,98
365,4,3:38.0,,D. Williams makes free throw 1 of 2,87,99
366,4,3:38.0,,D. Williams makes free throw 2 of 2,87,100
367,4,3:24.0,M. Morris misses 2-pt jump shot from 10 ft,,87,100
368,4,3:22.0,Offensive rebound by K. Caldwell-Pope,,87,100
369,4,3:15.0,Offensive foul by R. Jackson (drawn by R. Lopez),,87,100
370,4,3:15.0,Turnover by R. Jackson (offensive foul),,87,100
371,4,3:15.0,,New York full timeout,87,100
372,4,2:51.0,,C. Anthony makes 2-pt jump shot from 16 ft (assist by L. Thomas),87,102
373,4,2:36.0,Offensive foul by A. Drummond (drawn by L. Thomas),,87,102
374,4,2:36.0,Turnover by A. Drummond (offensive foul),,87,102
375,4,2:36.0,D. Hilliard enters the game for M. Morris,,87,102
376,4,2:36.0,B. Jennings enters the game for A. Drummond,,87,102
377,4,2:36.0,A. Baynes enters the game for K. Caldwell-Pope,,87,102
378,4,2:36.0,S. Johnson enters the game for R. Jackson,,87,102
379,4,2:26.0,,Shooting foul by A. Baynes (drawn by R. Lopez),87,102
