,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
194,2,2:40.0,K. Durant misses 2-pt jump shot from 11 ft,,53,47
195,2,2:39.0,,Defensive rebound by D. Collison,53,47
196,2,2:20.0,,Turnover by R. Rondo (bad pass; steal by K. Durant),53,47
197,2,2:07.0,S. Ibaka misses 3-pt jump shot from 23 ft,,53,47
198,2,2:07.0,,Defensive rebound by R. Rondo,53,47
199,2,1:43.0,,K. Koufos makes 2-pt hook shot from 3 ft (assist by R. Rondo),53,49
200,2,1:25.0,R. Westbrook makes 2-pt jump shot from 14 ft,,55,49
201,2,1:11.0,,K. Koufos misses 2-pt jump shot from 5 ft,55,49
202,2,1:10.0,,Offensive rebound by K. Koufos,55,49
203,2,1:07.0,,K. Koufos misses 2-pt hook shot from 7 ft,55,49
204,2,1:06.0,Defensive rebound by R. Westbrook,,55,49
205,2,1:00.0,Shooting foul by R. Rondo (drawn by S. Ibaka),,55,49
206,2,1:00.0,S. Ibaka makes free throw 1 of 2,,56,49
207,2,1:00.0,S. Ibaka makes free throw 2 of 2,,57,49
208,2,0:53.0,,R. Rondo makes 2-pt jump shot from 6 ft,57,51
209,2,0:51.0,Personal foul by Q. Acy (drawn by R. Westbrook),,57,51
210,2,0:51.0,R. Westbrook makes free throw 1 of 2,,58,51
211,2,0:51.0,N. Collison enters the game for S. Ibaka,,58,51
212,2,0:51.0,R. Westbrook makes free throw 2 of 2,,59,51
213,2,0:39.0,,R. Rondo misses 2-pt jump shot from 8 ft,59,51
214,2,0:38.0,Defensive rebound by R. Westbrook,,59,51
215,2,0:32.0,K. Durant misses 3-pt jump shot from 25 ft,,59,51
216,2,0:30.0,,Defensive rebound by R. Rondo,59,51
217,2,0:21.0,,Sacramento full timeout,59,51
218,2,0:21.0,,M. Belinelli enters the game for Q. Acy,59,51
219,2,0:21.0,,D. Cousins enters the game for K. Koufos,59,51
220,2,0:08.0,,D. Cousins makes 2-pt hook shot from 7 ft,59,53
221,2,0:01.0,Turnover by R. Westbrook (lost ball),,59,53
222,2,0:01.0,Violation by R. Westbrook (kicked ball),,59,53
223,2,0:01.0,,Violation by Team (delay of game),59,53
224,2,0:01.0,,Technical foul by Team,59,53
225,2,0:01.0,K. Durant makes technical free throw,,60,53
226,2,0:01.0,,Violation by Team (delay of game),60,53
227,2,0:01.0,,Technical foul by Team,60,53
228,2,0:01.0,K. Durant makes technical free throw,,61,53
229,2,0:00.0,,D. Collison misses 3-pt jump shot from 34 ft,61,53
230,2,0:00.0,,Offensive rebound by Team,61,53
231,3,11:47.0,S. Adams misses 2-pt jump shot from 6 ft,,61,53
232,3,11:47.0,Offensive rebound by S. Adams,,61,53
233,3,11:45.0,Turnover by S. Adams (lost ball; steal by Q. Acy),,61,53
234,3,11:27.0,,D. Cousins makes 2-pt layup from 3 ft (assist by B. McLemore),61,55
235,3,11:24.0,Shooting foul by Q. Acy (drawn by R. Westbrook),,61,55
236,3,11:24.0,,Sacramento full timeout,61,55
237,3,11:24.0,,K. Koufos enters the game for D. Cousins,61,55
238,3,11:24.0,R. Westbrook misses free throw 1 of 3,,61,55
239,3,11:24.0,Offensive rebound by Team,,61,55
240,3,11:24.0,R. Westbrook makes free throw 2 of 3,,62,55
241,3,11:24.0,R. Westbrook makes free throw 3 of 3,,63,55
242,3,11:06.0,,J. Anderson misses 2-pt jump shot from 11 ft,63,55
243,3,11:04.0,Defensive rebound by R. Westbrook,,63,55
244,3,10:53.0,S. Ibaka misses 2-pt jump shot from 19 ft,,63,55
245,3,10:52.0,Offensive rebound by A. Roberson,,63,55
246,3,10:47.0,K. Durant makes 3-pt jump shot from 24 ft (assist by A. Roberson),,66,55
247,3,10:35.0,,R. Rondo misses 2-pt layup from 2 ft,66,55
248,3,10:35.0,,Offensive rebound by Team,66,55
249,3,10:30.0,,R. Rondo misses 2-pt jump shot from 17 ft,66,55
250,3,10:28.0,Defensive rebound by R. Westbrook,,66,55
251,3,10:17.0,S. Ibaka misses 3-pt jump shot from 24 ft,,66,55
252,3,10:16.0,,Defensive rebound by K. Koufos,66,55
253,3,10:02.0,,Personal foul by R. Westbrook (drawn by K. Koufos),66,55
254,3,9:54.0,,B. McLemore misses 2-pt jump shot from 17 ft,66,55
255,3,9:53.0,,Offensive rebound by Q. Acy,66,55
256,3,9:47.0,,B. McLemore makes 3-pt jump shot from 24 ft (assist by Q. Acy),66,58
257,3,9:30.0,Turnover by S. Ibaka (lost ball),,66,58
258,3,9:30.0,,O. Casspi enters the game for J. Anderson,66,58
259,3,9:19.0,,B. McLemore misses 2-pt jump shot from 20 ft,66,58
260,3,9:17.0,Defensive rebound by R. Westbrook,,66,58
261,3,9:13.0,Shooting foul by B. McLemore (drawn by A. Roberson),,66,58
262,3,9:13.0,A. Roberson makes free throw 1 of 2,,67,58
263,3,9:13.0,A. Roberson makes free throw 2 of 2,,68,58
264,3,8:56.0,,O. Casspi makes 3-pt jump shot from 22 ft (assist by B. McLemore),68,61
265,3,8:41.0,A. Roberson makes 2-pt layup from 3 ft (assist by R. Westbrook),,70,61
266,3,8:31.0,,Shooting foul by A. Roberson (drawn by R. Rondo),70,61
267,3,8:31.0,,R. Rondo misses free throw 1 of 2,70,61
268,3,8:31.0,,Offensive rebound by Team,70,61
269,3,8:31.0,,D. Collison enters the game for B. McLemore,70,61
270,3,8:31.0,,R. Rondo makes free throw 2 of 2,70,62
271,3,8:20.0,K. Durant misses 3-pt jump shot from 26 ft,,70,62
272,3,8:19.0,Offensive rebound by S. Adams,,70,62
273,3,8:07.0,Turnover by K. Durant (lost ball; steal by Q. Acy),,70,62
274,3,8:01.0,,Q. Acy makes 2-pt dunk at rim,70,64
275,3,7:44.0,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),,72,64
276,3,7:34.0,,Personal block foul by S. Adams (drawn by R. Rondo),72,64
277,3,7:34.0,,D. Cousins enters the game for K. Koufos,72,64
278,3,7:34.0,E. Freedom enters the game for S. Adams,,72,64
279,3,7:28.0,,R. Rondo misses 2-pt jump shot from 4 ft,72,64
280,3,7:27.0,,Offensive rebound by O. Casspi,72,64
281,3,7:23.0,,O. Casspi makes 2-pt layup from 2 ft,72,66
282,3,7:08.0,A. Roberson misses 3-pt jump shot from 23 ft,,72,66
283,3,7:07.0,Offensive rebound by A. Roberson,,72,66
284,3,7:05.0,Turnover by S. Ibaka (traveling),,72,66
285,3,6:51.0,,O. Casspi misses 3-pt jump shot from 25 ft,72,66
286,3,6:50.0,Defensive rebound by E. Freedom,,72,66
287,3,6:42.0,R. Westbrook misses 2-pt jump shot from 19 ft,,72,66
288,3,6:42.0,,Defensive rebound by D. Cousins,72,66
289,3,6:33.0,,O. Casspi makes 2-pt jump shot from 10 ft (assist by R. Rondo),72,68
290,3,6:20.0,K. Durant makes 2-pt jump shot from 18 ft (assist by R. Westbrook),,74,68
291,3,6:07.0,,D. Cousins misses 2-pt jump shot from 3 ft (block by S. Ibaka),74,68
292,3,6:06.0,,Offensive rebound by D. Cousins,74,68
293,3,6:05.0,,D. Cousins misses 2-pt hook shot from 3 ft,74,68
294,3,6:04.0,Defensive rebound by K. Durant,,74,68
295,3,6:03.0,Personal foul by O. Casspi (drawn by K. Durant),,74,68
296,3,6:03.0,D. Waiters enters the game for K. Durant,,74,68
297,3,6:03.0,K. Singler enters the game for A. Roberson,,74,68
298,3,5:46.0,D. Waiters makes 2-pt jump shot from 17 ft,,76,68
299,3,5:29.0,,D. Collison misses 3-pt jump shot from 22 ft,76,68
300,3,5:27.0,Defensive rebound by S. Ibaka,,76,68
301,3,5:22.0,Shooting foul by O. Casspi (drawn by R. Westbrook),,76,68
302,3,5:22.0,,Sacramento full timeout,76,68
303,3,5:22.0,N. Collison enters the game for S. Ibaka,,76,68
304,3,5:22.0,,W. Cauley-Stein enters the game for Q. Acy,76,68
305,3,5:22.0,R. Westbrook makes free throw 1 of 2,,77,68
306,3,5:22.0,R. Westbrook makes free throw 2 of 2,,78,68
307,3,5:05.0,,D. Cousins makes 2-pt hook shot from 6 ft (assist by R. Rondo),78,70
308,3,4:51.0,Turnover by R. Westbrook (lost ball; steal by R. Rondo),,78,70
309,3,4:37.0,,Personal foul by N. Collison (drawn by D. Cousins),78,70
310,3,4:28.0,Offensive charge foul by D. Cousins (drawn by N. Collison),,78,70
311,3,4:28.0,,Turnover by D. Cousins (offensive foul),78,70
312,3,4:15.0,K. Singler misses 3-pt jump shot from 25 ft,,78,70
313,3,4:14.0,,Defensive rebound by R. Rondo,78,70
314,3,4:11.0,,O. Casspi makes 2-pt dunk at rim (assist by R. Rondo),78,72
315,3,3:55.0,D. Waiters makes 2-pt jump shot from 12 ft,,80,72
316,3,3:47.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),80,74
317,3,3:31.0,D. Waiters misses 2-pt layup from 3 ft,,80,74
318,3,3:30.0,,Defensive rebound by D. Cousins,80,74
319,3,3:25.0,,Shooting foul by K. Singler (drawn by W. Cauley-Stein),80,74
320,3,3:25.0,,W. Cauley-Stein makes free throw 1 of 2,80,75
321,3,3:25.0,,W. Cauley-Stein makes free throw 2 of 2,80,76
322,3,3:13.0,K. Singler makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,83,76
323,3,2:54.0,,D. Cousins misses 3-pt jump shot from 24 ft,83,76
324,3,2:53.0,Defensive rebound by K. Singler,,83,76
325,3,2:44.0,Turnover by N. Collison (bad pass; steal by W. Cauley-Stein),,83,76
326,3,2:37.0,,D. Cousins misses 2-pt layup from 2 ft,83,76
327,3,2:36.0,,Offensive rebound by D. Cousins,83,76
328,3,2:35.0,,D. Cousins makes 2-pt layup from 3 ft,83,78
329,3,2:35.0,,Shooting foul by N. Collison (drawn by D. Cousins),83,78
330,3,2:35.0,Oklahoma City full timeout,,83,78
331,3,2:35.0,R. Foye enters the game for R. Westbrook,,83,78
332,3,2:35.0,K. Durant enters the game for N. Collison,,83,78
333,3,2:35.0,,D. Cousins makes free throw 1 of 1,83,79
334,3,2:16.0,E. Freedom makes 2-pt jump shot from 19 ft,,85,79
335,3,1:58.0,,D. Cousins misses 2-pt jump shot from 13 ft,85,79
336,3,1:56.0,,Offensive rebound by R. Rondo,85,79
337,3,1:56.0,,R. Rondo misses 2-pt layup from 1 ft,85,79
338,3,1:53.0,,Offensive rebound by W. Cauley-Stein,85,79
339,3,1:53.0,,W. Cauley-Stein makes 2-pt layup from 1 ft,85,81
340,3,1:39.0,E. Freedom makes 2-pt dunk at rim (assist by K. Durant),,87,81
341,3,1:39.0,Shooting foul by D. Cousins (drawn by E. Freedom),,87,81
342,3,1:39.0,E. Freedom makes free throw 1 of 1,,88,81
343,3,1:24.0,,Shooting foul by E. Freedom (drawn by D. Cousins),88,81
344,3,1:24.0,,D. Cousins makes free throw 1 of 2,88,82
345,3,1:24.0,S. Ibaka enters the game for E. Freedom,,88,82
346,3,1:24.0,,D. Cousins misses free throw 2 of 2,88,82
347,3,1:23.0,Defensive rebound by K. Durant,,88,82
348,3,1:07.0,R. Foye makes 3-pt jump shot from 24 ft (assist by K. Durant),,91,82
349,3,0:54.0,,D. Collison makes 2-pt layup from 2 ft,91,84
350,3,0:44.0,R. Foye misses 3-pt jump shot from 25 ft,,91,84
351,3,0:43.0,,Defensive rebound by D. Cousins,91,84
352,3,0:30.0,,O. Casspi misses 3-pt jump shot from 25 ft,91,84
353,3,0:29.0,Defensive rebound by K. Durant,,91,84
354,3,0:22.0,D. Waiters makes 2-pt layup from 3 ft,,93,84
355,3,0:22.0,Shooting foul by W. Cauley-Stein (drawn by D. Waiters),,93,84
356,3,0:22.0,D. Waiters misses free throw 1 of 1,,93,84
357,3,0:21.0,Offensive rebound by K. Durant,,93,84
358,3,0:17.0,,Technical foul by D. Cousins,93,84
359,3,0:17.0,K. Durant makes technical free throw,,94,84
360,3,0:00.0,R. Foye misses 3-pt jump shot from 26 ft,,94,84
361,3,0:00.0,Offensive rebound by Team,,94,84
362,4,11:48.0,,D. Cousins makes 2-pt hook shot from 6 ft (assist by O. Casspi),94,86
363,4,11:48.0,,Shooting foul by S. Ibaka (drawn by D. Cousins),94,86
364,4,11:48.0,,D. Cousins makes free throw 1 of 1,94,87
365,4,11:35.0,K. Durant makes 3-pt jump shot from 25 ft (assist by R. Foye),,97,87
366,4,11:19.0,,O. Casspi makes 3-pt jump shot from 26 ft (assist by D. Collison),97,90
367,4,10:58.0,K. Durant misses 2-pt jump shot from 22 ft,,97,90
368,4,10:57.0,Offensive rebound by K. Singler,,97,90
369,4,10:56.0,K. Singler makes 2-pt layup from 2 ft,,99,90
370,4,10:42.0,,Turnover by D. Cousins (lost ball; steal by D. Waiters),99,90
371,4,10:41.0,Clear path foul by D. Collison,,99,90
372,4,10:41.0,D. Waiters makes clear path free throw 1 of 2,,100,90
373,4,10:41.0,D. Waiters makes clear path free throw 2 of 2,,101,90
374,4,10:41.0,,Q. Acy enters the game for W. Cauley-Stein,101,90
375,4,10:41.0,S. Adams enters the game for S. Ibaka,,101,90
376,4,10:30.0,K. Singler makes 3-pt jump shot from 23 ft (assist by K. Durant),,104,90
377,4,10:02.0,,D. Cousins misses 2-pt jump shot from 18 ft,104,90
378,4,10:02.0,Defensive rebound by K. Durant,,104,90
379,4,9:59.0,S. Adams makes 2-pt dunk at rim (assist by D. Waiters),,106,90
380,4,9:58.0,,Sacramento full timeout,106,90
381,4,9:58.0,,M. Belinelli enters the game for O. Casspi,106,90
