,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
39,1,6:06.0,,E. Payton misses 2-pt jump shot from 20 ft,13,18
40,1,6:04.0,Defensive rebound by G. Monroe,,13,18
41,1,6:00.0,Personal foul by E. Payton (drawn by M. Carter-Williams),,13,18
42,1,6:00.0,,S. Napier enters the game for E. Payton,13,18
43,1,6:00.0,,A. Nicholson enters the game for C. Frye,13,18
44,1,5:54.0,M. Carter-Williams misses 2-pt jump shot from 10 ft,,13,18
45,1,5:53.0,,Defensive rebound by Team,13,18
46,1,5:53.0,,Orlando full timeout,13,18
47,1,5:53.0,J. Bayless enters the game for J. Parker,,13,18
48,1,5:40.0,,Turnover by A. Nicholson (3 sec),13,18
49,1,5:23.0,G. Monroe misses 2-pt hook shot from 4 ft,,13,18
50,1,5:20.0,,Defensive rebound by T. Harris,13,18
51,1,5:11.0,,T. Harris misses 2-pt hook shot from 3 ft,13,18
52,1,5:09.0,Defensive rebound by G. Monroe,,13,18
53,1,4:55.0,G. Monroe makes 2-pt layup from 1 ft,,15,18
54,1,4:38.0,,E. Fournier misses 3-pt jump shot from 22 ft,15,18
55,1,4:37.0,,Offensive rebound by N. Vučević,15,18
56,1,4:33.0,,N. Vučević misses 2-pt hook shot from 4 ft,15,18
57,1,4:31.0,Defensive rebound by M. Carter-Williams,,15,18
58,1,4:24.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Carter-Williams),,17,18
59,1,4:04.0,,N. Vučević misses 2-pt hook shot from 4 ft,17,18
60,1,4:02.0,Defensive rebound by G. Antetokounmpo,,17,18
61,1,3:56.0,Turnover by M. Carter-Williams (bad pass; steal by N. Vučević),,17,18
62,1,3:50.0,,T. Harris makes 2-pt jump shot from 4 ft (assist by S. Napier),17,20
63,1,3:29.0,K. Middleton misses 3-pt jump shot from 25 ft,,17,20
64,1,3:28.0,,Defensive rebound by A. Nicholson,17,20
65,1,3:23.0,,Turnover by S. Napier (bad pass; steal by G. Antetokounmpo),17,20
66,1,3:18.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),,19,20
67,1,3:14.0,,Orlando full timeout,19,20
68,1,3:14.0,,V. Oladipo enters the game for E. Fournier,19,20
69,1,3:14.0,G. Vásquez enters the game for M. Carter-Williams,,19,20
70,1,2:57.0,,Shooting foul by G. Vásquez (drawn by S. Napier),19,20
71,1,2:57.0,Milwaukee full timeout,,19,20
72,1,2:57.0,,J. Smith enters the game for T. Harris,19,20
73,1,2:57.0,,A. Gordon enters the game for N. Vučević,19,20
74,1,2:57.0,,S. Napier makes free throw 1 of 3,19,21
75,1,2:57.0,,S. Napier makes free throw 2 of 3,19,22
76,1,2:57.0,,S. Napier misses free throw 3 of 3,19,22
77,1,2:54.0,Defensive rebound by G. Vásquez,,19,22
78,1,2:40.0,G. Monroe misses 2-pt hook shot from 3 ft,,19,22
79,1,2:39.0,,Defensive rebound by V. Oladipo,19,22
80,1,2:26.0,,V. Oladipo misses 2-pt jump shot from 4 ft,19,22
81,1,2:25.0,Defensive rebound by G. Antetokounmpo,,19,22
82,1,2:12.0,K. Middleton misses 2-pt layup at rim,,19,22
83,1,2:09.0,,Defensive rebound by S. Napier,19,22
84,1,1:46.0,Offensive charge foul by A. Gordon (drawn by G. Monroe),,19,22
85,1,1:46.0,,Turnover by A. Gordon (offensive foul),19,22
86,1,1:46.0,J. Henson enters the game for G. Monroe,,19,22
87,1,1:46.0,O. Mayo enters the game for K. Middleton,,19,22
88,1,1:21.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,19,22
89,1,1:19.0,,Defensive rebound by A. Nicholson,19,22
90,1,1:08.0,,V. Oladipo misses 3-pt jump shot from 25 ft,19,22
91,1,1:05.0,Defensive rebound by J. Henson,,19,22
92,1,1:05.0,Turnover by J. Henson (bad pass),,19,22
93,1,0:59.0,,Turnover by A. Gordon (bad pass; steal by J. Bayless),19,22
94,1,0:55.0,J. Bayless misses 2-pt layup from 1 ft,,19,22
95,1,0:53.0,,Defensive rebound by A. Gordon,19,22
96,1,0:49.0,,A. Nicholson misses 3-pt jump shot from 23 ft,19,22
97,1,0:47.0,Defensive rebound by J. Henson,,19,22
98,1,0:35.0,Turnover by G. Antetokounmpo (traveling),,19,22
99,1,0:25.0,,A. Nicholson misses 3-pt jump shot from 25 ft,19,22
100,1,0:24.0,Defensive rebound by O. Mayo,,19,22
101,1,0:06.0,J. Bayless makes 3-pt jump shot from 26 ft,,22,22
102,1,0:02.0,,S. Napier misses 3-pt jump shot from 28 ft,22,22
103,1,0:00.0,Defensive rebound by J. Bayless,,22,22
104,2,11:44.0,O. Mayo misses 3-pt jump shot from 22 ft,,22,22
105,2,11:43.0,,Defensive rebound by S. Napier,22,22
106,2,11:21.0,,V. Oladipo misses 2-pt jump shot from 9 ft,22,22
107,2,11:18.0,,Offensive rebound by A. Nicholson,22,22
108,2,11:02.0,,S. Napier misses 2-pt layup at rim,22,22
109,2,11:01.0,Defensive rebound by J. Henson,,22,22
110,2,10:54.0,J. Bayless misses 3-pt jump shot from 23 ft,,22,22
111,2,10:51.0,,Defensive rebound by V. Oladipo,22,22
112,2,10:49.0,,Personal foul by O. Mayo (drawn by V. Oladipo),22,22
113,2,10:31.0,,S. Napier makes 2-pt jump shot from 9 ft (assist by A. Nicholson),22,24
114,2,10:10.0,J. Parker misses 3-pt jump shot from 24 ft,,22,24
115,2,10:09.0,,Defensive rebound by V. Oladipo,22,24
116,2,9:57.0,,J. Smith makes 2-pt jump shot from 16 ft (assist by V. Oladipo),22,26
117,2,9:44.0,J. Henson misses 2-pt layup from 1 ft (block by A. Nicholson),,22,26
118,2,9:41.0,,Defensive rebound by A. Gordon,22,26
119,2,9:19.0,,S. Napier misses 3-pt jump shot from 26 ft,22,26
120,2,9:18.0,Defensive rebound by O. Mayo,,22,26
121,2,9:07.0,Shooting foul by A. Gordon (drawn by J. Henson),,22,26
122,2,9:07.0,J. Henson makes free throw 1 of 2,,23,26
123,2,9:07.0,,E. Payton enters the game for S. Napier,23,26
124,2,9:07.0,,T. Harris enters the game for A. Nicholson,23,26
125,2,9:07.0,,C. Frye enters the game for A. Gordon,23,26
126,2,9:07.0,J. Henson makes free throw 2 of 2,,24,26
127,2,8:54.0,,Turnover by J. Smith (lost ball),24,26
128,2,8:54.0,Official timeout,,24,26
129,2,8:35.0,G. Vásquez misses 3-pt jump shot from 25 ft,,24,26
130,2,8:33.0,,Defensive rebound by C. Frye,24,26
131,2,8:23.0,,V. Oladipo makes 2-pt jump shot from 19 ft,24,28
132,2,8:08.0,G. Vásquez makes 2-pt hook shot from 6 ft (assist by O. Mayo),,26,28
133,2,7:43.0,,E. Payton makes 2-pt jump shot from 15 ft (assist by V. Oladipo),26,30
134,2,7:39.0,Turnover by J. Bayless (step out of bounds),,26,30
135,2,7:39.0,M. Carter-Williams enters the game for G. Vásquez,,26,30
136,2,7:30.0,,V. Oladipo makes 2-pt jump shot from 16 ft (assist by E. Payton),26,32
137,2,7:17.0,Personal foul by J. Smith (drawn by M. Carter-Williams),,26,32
138,2,7:17.0,,N. Vučević enters the game for J. Smith,26,32
139,2,7:11.0,J. Parker makes 2-pt dunk at rim (assist by J. Bayless),,28,32
140,2,6:51.0,,Turnover by N. Vučević (lost ball),28,32
141,2,6:41.0,Offensive foul by J. Bayless (drawn by V. Oladipo),,28,32
142,2,6:41.0,Turnover by J. Bayless (offensive foul),,28,32
143,2,6:34.0,,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),28,34
144,2,6:13.0,J. Bayless misses 3-pt jump shot from 25 ft,,28,34
145,2,6:11.0,Offensive rebound by O. Mayo,,28,34
146,2,6:02.0,Turnover by J. Henson (3 sec),,28,34
147,2,6:02.0,,E. Fournier enters the game for V. Oladipo,28,34
148,2,5:47.0,,Turnover by E. Payton (step out of bounds),28,34
149,2,5:47.0,,Orlando full timeout,28,34
150,2,5:47.0,K. Middleton enters the game for J. Bayless,,28,34
151,2,5:29.0,J. Henson makes 2-pt hook shot from 5 ft,,30,34
152,2,5:08.0,,E. Fournier misses 2-pt jump shot from 16 ft,30,34
153,2,5:07.0,,Offensive rebound by E. Payton,30,34
154,2,5:03.0,,C. Frye misses 3-pt jump shot from 25 ft,30,34
155,2,5:01.0,Defensive rebound by J. Parker,,30,34
156,2,4:50.0,Shooting foul by C. Frye (drawn by J. Henson),,30,34
157,2,4:50.0,J. Henson makes free throw 1 of 2,,31,34
158,2,4:50.0,,D. Dedmon enters the game for N. Vučević,31,34
159,2,4:50.0,G. Antetokounmpo enters the game for J. Parker,,31,34
160,2,4:50.0,J. Henson makes free throw 2 of 2,,32,34
161,2,4:30.0,,C. Frye misses 2-pt dunk at rim,32,34
162,2,4:27.0,Defensive rebound by M. Carter-Williams,,32,34
163,2,4:20.0,,Violation by D. Dedmon (kicked ball),32,34
164,2,4:14.0,O. Mayo misses 3-pt jump shot from 24 ft,,32,34
165,2,4:13.0,,Defensive rebound by D. Dedmon,32,34
166,2,4:05.0,,C. Frye misses 3-pt jump shot from 26 ft,32,34
167,2,4:03.0,Defensive rebound by M. Carter-Williams,,32,34
168,2,4:00.0,Shooting foul by C. Frye (drawn by G. Antetokounmpo),,32,34
169,2,4:00.0,G. Antetokounmpo makes free throw 1 of 2,,33,34
170,2,4:00.0,G. Monroe enters the game for J. Henson,,33,34
171,2,4:00.0,,V. Oladipo enters the game for C. Frye,33,34
172,2,4:00.0,G. Antetokounmpo makes free throw 2 of 2,,34,34
173,2,3:48.0,,T. Harris misses 2-pt jump shot from 6 ft,34,34
174,2,3:45.0,,Offensive rebound by T. Harris,34,34
175,2,3:45.0,,T. Harris makes 2-pt layup from 1 ft,34,36
176,2,3:35.0,G. Antetokounmpo makes 2-pt hook shot from 4 ft,,36,36
177,2,3:20.0,,E. Fournier misses 2-pt layup from 1 ft (block by M. Carter-Williams),36,36
178,2,3:16.0,Defensive rebound by G. Antetokounmpo,,36,36
179,2,3:13.0,G. Monroe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,38,36
180,2,2:56.0,,E. Payton misses 2-pt jump shot from 19 ft,38,36
181,2,2:55.0,,Offensive rebound by Team,38,36
182,2,2:55.0,Milwaukee full timeout,,38,36
183,2,2:48.0,,E. Fournier misses 3-pt jump shot from 25 ft,38,36
184,2,2:46.0,Defensive rebound by G. Monroe,,38,36
185,2,2:34.0,Turnover by G. Monroe (lost ball; steal by D. Dedmon),,38,36
186,2,2:34.0,,V. Oladipo makes 2-pt layup from 1 ft,38,38
187,2,2:34.0,,Shooting foul by O. Mayo (drawn by V. Oladipo),38,38
188,2,2:34.0,,V. Oladipo misses free throw 1 of 1,38,38
189,2,2:32.0,Defensive rebound by G. Monroe,,38,38
190,2,2:15.0,K. Middleton makes 2-pt jump shot from 16 ft,,40,38
191,2,2:07.0,,E. Fournier makes 3-pt jump shot from 23 ft (assist by E. Payton),40,41
192,2,1:50.0,Shooting foul by D. Dedmon (drawn by G. Monroe),,40,41
193,2,1:50.0,G. Monroe misses free throw 1 of 2,,40,41
194,2,1:50.0,Offensive rebound by Team,,40,41
195,2,1:50.0,J. Bayless enters the game for O. Mayo,,40,41
196,2,1:50.0,G. Monroe makes free throw 2 of 2,,41,41
197,2,1:30.0,,Shooting foul by K. Middleton (drawn by T. Harris),41,41
198,2,1:30.0,,T. Harris makes free throw 1 of 2,41,42
199,2,1:30.0,,T. Harris makes free throw 2 of 2,41,43
200,2,1:19.0,G. Monroe misses 2-pt layup from 2 ft,,41,43
201,2,1:18.0,,Defensive rebound by E. Fournier,41,43
202,2,1:13.0,,Offensive foul by D. Dedmon (drawn by G. Monroe),41,43
203,2,1:13.0,,Turnover by D. Dedmon (offensive foul),41,43
204,2,1:13.0,,J. Smith enters the game for D. Dedmon,41,43
205,2,1:00.0,Turnover by G. Antetokounmpo (traveling),,41,43
206,2,0:39.0,,E. Payton makes 2-pt jump shot from 11 ft (assist by V. Oladipo),41,45
207,2,0:21.0,Turnover by M. Carter-Williams (bad pass; steal by V. Oladipo),,41,45
208,2,0:16.0,,E. Payton makes 2-pt layup at rim (assist by V. Oladipo),41,47
209,2,0:16.0,,Shooting foul by G. Antetokounmpo (drawn by E. Payton),41,47
210,2,0:16.0,,E. Payton makes free throw 1 of 1,41,48
211,2,0:10.0,Personal foul by E. Fournier (drawn by K. Middleton),,41,48
212,2,0:10.0,K. Middleton makes free throw 1 of 2,,42,48
213,2,0:10.0,K. Middleton makes free throw 2 of 2,,43,48
214,2,0:02.0,,Shooting foul by J. Bayless (drawn by V. Oladipo),43,48
215,2,0:02.0,,V. Oladipo misses free throw 1 of 2,43,48
216,2,0:02.0,,Offensive rebound by Team,43,48
217,2,0:02.0,,A. Gordon enters the game for E. Payton,43,48
218,2,0:02.0,,V. Oladipo makes free throw 2 of 2,43,49
219,2,0:00.0,J. Bayless misses 3-pt jump shot from 54 ft,,43,49
220,2,0:00.0,Offensive rebound by Team,,43,49
221,3,11:47.0,J. Parker misses 2-pt jump shot from 7 ft,,43,49
222,3,11:46.0,Offensive rebound by G. Monroe,,43,49
223,3,11:46.0,G. Monroe misses 2-pt layup from 1 ft,,43,49
224,3,11:44.0,,Defensive rebound by C. Frye,43,49
225,3,11:30.0,,E. Payton makes 3-pt jump shot from 25 ft (assist by E. Fournier),43,52
226,3,11:11.0,Shooting foul by N. Vučević (drawn by G. Monroe),,43,52
227,3,11:11.0,G. Monroe makes free throw 1 of 2,,44,52
228,3,11:11.0,G. Monroe makes free throw 2 of 2,,45,52
229,3,10:58.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),45,54
230,3,10:37.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,48,54
231,3,10:11.0,,E. Fournier misses 2-pt jump shot from 11 ft,48,54
232,3,10:09.0,,Offensive rebound by N. Vučević,48,54
233,3,10:07.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by C. Frye),48,57
234,3,9:50.0,M. Carter-Williams misses 2-pt jump shot from 18 ft,,48,57
235,3,9:49.0,,Defensive rebound by N. Vučević,48,57
236,3,9:44.0,,Personal foul by M. Carter-Williams (drawn by E. Payton),48,57
237,3,9:27.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by T. Harris),48,60
238,3,9:24.0,Milwaukee full timeout,,48,60
239,3,9:15.0,Turnover by M. Carter-Williams (lost ball; steal by C. Frye),,48,60
240,3,9:10.0,,Personal foul by M. Carter-Williams (drawn by E. Payton),48,60
241,3,9:01.0,,Turnover by E. Payton (bad pass),48,60
242,3,8:54.0,Personal foul by E. Fournier (drawn by K. Middleton),,48,60
243,3,8:36.0,G. Monroe misses 2-pt jump shot from 19 ft (block by N. Vučević),,48,60
244,3,8:36.0,Offensive rebound by Team,,48,60
245,3,8:36.0,Turnover by Team (shot clock),,48,60
246,3,8:25.0,,Turnover by E. Payton (bad pass; steal by G. Antetokounmpo),48,60
247,3,8:23.0,G. Antetokounmpo makes 2-pt layup at rim,,50,60
248,3,8:23.0,Shooting foul by E. Payton (drawn by G. Antetokounmpo),,50,60
249,3,8:23.0,G. Antetokounmpo makes free throw 1 of 1,,51,60
250,3,7:59.0,,T. Harris makes 3-pt jump shot from 28 ft,51,63
251,3,7:39.0,Turnover by M. Carter-Williams (bad pass; steal by C. Frye),,51,63
252,3,7:32.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),51,66
253,3,7:15.0,J. Parker misses 2-pt layup from 1 ft,,51,66
254,3,7:14.0,Offensive rebound by M. Carter-Williams,,51,66
255,3,7:11.0,G. Monroe misses 2-pt layup at rim (block by C. Frye),,51,66
256,3,7:07.0,Offensive rebound by G. Monroe,,51,66
257,3,7:07.0,G. Monroe misses 2-pt layup at rim,,51,66
258,3,7:05.0,,Defensive rebound by E. Fournier,51,66
259,3,7:05.0,,Personal foul by G. Monroe (drawn by E. Fournier),51,66
260,3,7:05.0,J. Bayless enters the game for G. Monroe,,51,66
261,3,7:05.0,J. Henson enters the game for J. Parker,,51,66
262,3,6:48.0,,Turnover by E. Payton (lost ball),51,66
263,3,6:39.0,K. Middleton makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),,54,66
264,3,6:28.0,,Personal foul by J. Henson (drawn by N. Vučević),54,66
265,3,6:20.0,,E. Payton makes 2-pt jump shot from 6 ft,54,68
266,3,5:52.0,K. Middleton makes 3-pt jump shot from 28 ft (assist by J. Bayless),,57,68
267,3,5:36.0,,Def 3 sec tech foul by G. Antetokounmpo,57,68
268,3,5:36.0,,T. Harris makes technical free throw,57,69
269,3,5:27.0,,C. Frye misses 2-pt hook shot from 3 ft,57,69
270,3,5:26.0,Defensive rebound by K. Middleton,,57,69
271,3,5:19.0,J. Bayless misses 3-pt jump shot from 24 ft,,57,69
272,3,5:17.0,,Defensive rebound by C. Frye,57,69
273,3,5:09.0,,E. Payton makes 2-pt layup from 1 ft,57,71
274,3,4:56.0,Turnover by M. Carter-Williams (bad pass; steal by T. Harris),,57,71
275,3,4:50.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by T. Harris),57,74
276,3,4:27.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,57,74
277,3,4:26.0,,Defensive rebound by E. Fournier,57,74
278,3,4:21.0,,Orlando full timeout,57,74
279,3,4:21.0,O. Mayo enters the game for G. Antetokounmpo,,57,74
280,3,4:21.0,G. Vásquez enters the game for M. Carter-Williams,,57,74
281,3,4:21.0,,A. Nicholson enters the game for C. Frye,57,74
282,3,4:12.0,,N. Vučević makes 2-pt layup from 1 ft,57,76
283,3,4:12.0,,Shooting foul by J. Henson (drawn by N. Vučević),57,76
284,3,4:12.0,,N. Vučević makes free throw 1 of 1,57,77
285,3,4:01.0,Shooting foul by N. Vučević (drawn by K. Middleton),,57,77
286,3,4:01.0,K. Middleton makes free throw 1 of 2,,58,77
287,3,4:01.0,,V. Oladipo enters the game for E. Fournier,58,77
288,3,4:01.0,K. Middleton makes free throw 2 of 2,,59,77
289,3,3:35.0,,N. Vučević misses 2-pt jump shot from 12 ft,59,77
290,3,3:34.0,Defensive rebound by J. Bayless,,59,77
291,3,3:22.0,K. Middleton misses 3-pt jump shot from 22 ft,,59,77
292,3,3:21.0,,Defensive rebound by V. Oladipo,59,77
293,3,3:02.0,,N. Vučević makes 2-pt jump shot from 9 ft,59,79
294,3,2:32.0,J. Bayless misses 2-pt jump shot from 22 ft,,59,79
295,3,2:30.0,,Defensive rebound by A. Nicholson,59,79
296,3,2:28.0,,Turnover by V. Oladipo (bad pass; steal by K. Middleton),59,79
297,3,2:20.0,G. Vásquez misses 3-pt jump shot from 25 ft,,59,79
298,3,2:19.0,,Defensive rebound by N. Vučević,59,79
299,3,2:11.0,,Turnover by N. Vučević (bad pass; steal by K. Middleton),59,79
300,3,2:02.0,Personal foul by N. Vučević (drawn by J. Henson),,59,79
301,3,2:02.0,J. Henson makes free throw 1 of 2,,60,79
302,3,2:02.0,,J. Smith enters the game for N. Vučević,60,79
303,3,2:02.0,,E. Fournier enters the game for E. Payton,60,79
304,3,2:02.0,J. Henson makes free throw 2 of 2,,61,79
305,3,1:51.0,,Personal foul by G. Vásquez (drawn by E. Fournier),61,79
306,3,1:51.0,,E. Fournier makes free throw 1 of 2,61,80
307,3,1:51.0,G. Antetokounmpo enters the game for K. Middleton,,61,80
308,3,1:51.0,,E. Fournier makes free throw 2 of 2,61,81
309,3,1:30.0,G. Vásquez misses 3-pt jump shot from 24 ft,,61,81
310,3,1:29.0,,Defensive rebound by J. Smith,61,81
311,3,1:15.0,,J. Smith makes 2-pt jump shot from 16 ft (assist by V. Oladipo),61,83
312,3,1:06.0,Personal foul by T. Harris (drawn by O. Mayo),,61,83
313,3,1:06.0,O. Mayo makes free throw 1 of 2,,62,83
314,3,1:06.0,O. Mayo makes free throw 2 of 2,,63,83
315,3,0:54.0,,Turnover by V. Oladipo (bad pass; steal by J. Henson),63,83
316,3,0:51.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Bayless),,65,83
317,3,0:32.0,,Shooting foul by G. Antetokounmpo (drawn by E. Fournier),65,83
318,3,0:32.0,,E. Fournier makes free throw 1 of 2,65,84
319,3,0:32.0,,A. Gordon enters the game for T. Harris,65,84
320,3,0:32.0,,E. Fournier misses free throw 2 of 2,65,84
321,3,0:31.0,Defensive rebound by O. Mayo,,65,84
322,3,0:25.0,G. Vásquez misses 2-pt layup at rim,,65,84
323,3,0:23.0,,Defensive rebound by A. Nicholson,65,84
324,3,0:03.0,,E. Fournier makes 2-pt layup from 1 ft (assist by A. Gordon),65,86
325,3,0:00.0,O. Mayo misses 2-pt jump shot from 19 ft,,65,86
326,3,0:00.0,Offensive rebound by Team,,65,86
327,4,11:45.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by V. Oladipo),65,88
328,4,11:28.0,J. Bayless makes 3-pt jump shot from 24 ft (assist by O. Mayo),,68,88
329,4,11:03.0,,V. Oladipo makes 2-pt layup at rim,68,90
330,4,10:49.0,O. Mayo misses 3-pt jump shot from 24 ft,,68,90
331,4,10:48.0,,Defensive rebound by V. Oladipo,68,90
332,4,10:41.0,,A. Nicholson makes 3-pt jump shot from 25 ft (assist by V. Oladipo),68,93
333,4,10:40.0,Milwaukee full timeout,,68,93
334,4,10:40.0,K. Middleton enters the game for G. Vásquez,,68,93
335,4,10:31.0,O. Mayo makes 2-pt layup from 1 ft,,70,93
336,4,10:31.0,Shooting foul by E. Fournier (drawn by O. Mayo),,70,93
337,4,10:31.0,O. Mayo makes free throw 1 of 1,,71,93
338,4,10:19.0,,Turnover by E. Fournier (traveling),71,93
339,4,10:10.0,O. Mayo misses 3-pt jump shot from 27 ft,,71,93
340,4,10:09.0,,Defensive rebound by A. Nicholson,71,93
341,4,9:54.0,,J. Smith makes 2-pt jump shot from 16 ft (assist by V. Oladipo),71,95
342,4,9:42.0,Turnover by J. Henson (step out of bounds),,71,95
343,4,9:30.0,,A. Nicholson misses 3-pt jump shot from 25 ft,71,95
344,4,9:29.0,Defensive rebound by J. Bayless,,71,95
345,4,9:19.0,G. Antetokounmpo misses 3-pt jump shot from 23 ft,,71,95
346,4,9:18.0,,Defensive rebound by V. Oladipo,71,95
347,4,9:08.0,,E. Fournier misses 2-pt layup from 2 ft (block by J. Henson),71,95
348,4,9:06.0,Defensive rebound by K. Middleton,,71,95
349,4,8:58.0,Turnover by J. Bayless (bad pass; steal by E. Fournier),,71,95
350,4,8:55.0,,Shooting foul by G. Antetokounmpo (drawn by E. Fournier),71,95
351,4,8:55.0,,E. Fournier misses free throw 1 of 2,71,95
352,4,8:55.0,,Offensive rebound by Team,71,95
353,4,8:55.0,J. O'Bryant enters the game for J. Henson,,71,95
354,4,8:55.0,,E. Fournier makes free throw 2 of 2,71,96
355,4,8:42.0,Turnover by O. Mayo (traveling),,71,96
356,4,8:42.0,,E. Payton enters the game for E. Fournier,71,96
357,4,8:34.0,,Shooting foul by O. Mayo (drawn by V. Oladipo),71,96
358,4,8:34.0,,V. Oladipo makes free throw 1 of 2,71,97
359,4,8:34.0,,V. Oladipo makes free throw 2 of 2,71,98
360,4,8:18.0,Turnover by J. O'Bryant (lost ball),,71,98
361,4,8:07.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by E. Payton),71,100
362,4,7:47.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,74,100
363,4,7:27.0,,Turnover by A. Nicholson (lost ball; steal by K. Middleton),74,100
364,4,7:24.0,J. Bayless makes 2-pt layup at rim (assist by K. Middleton),,76,100
365,4,7:15.0,,E. Payton makes 2-pt layup from 1 ft (assist by V. Oladipo),76,102
366,4,6:55.0,J. Bayless makes 3-pt jump shot from 24 ft (assist by O. Mayo),,79,102
367,4,6:44.0,,Personal foul by G. Antetokounmpo (drawn by A. Nicholson),79,102
368,4,6:44.0,J. Parker enters the game for G. Antetokounmpo,,79,102
369,4,6:35.0,,V. Oladipo misses 2-pt layup from 2 ft,79,102
370,4,6:33.0,Defensive rebound by J. O'Bryant,,79,102
371,4,6:18.0,J. O'Bryant makes 2-pt hook shot from 7 ft,,81,102
372,4,6:01.0,,V. Oladipo misses 3-pt jump shot from 25 ft,81,102
373,4,6:00.0,Defensive rebound by J. O'Bryant,,81,102
374,4,5:50.0,J. Bayless misses 2-pt jump shot from 13 ft,,81,102
375,4,5:49.0,Offensive rebound by J. Parker,,81,102
376,4,5:46.0,J. Parker misses 2-pt jump shot from 6 ft (block by A. Nicholson),,81,102
377,4,5:42.0,,Defensive rebound by E. Payton,81,102
