,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
45,1,6:09.0,,Offensive rebound by R. Lopez,13,4
46,1,6:04.0,,J. Calderón makes 3-pt jump shot from 24 ft (assist by R. Lopez),13,7
47,1,5:50.0,A. Stoudemire makes 2-pt layup from 1 ft (assist by G. Dragić),,15,7
48,1,5:31.0,,R. Lopez misses 2-pt hook shot from 6 ft,15,7
49,1,5:29.0,Defensive rebound by D. Wade,,15,7
50,1,5:26.0,Offensive foul by A. Stoudemire (drawn by L. Galloway),,15,7
51,1,5:26.0,Turnover by A. Stoudemire (offensive foul),,15,7
52,1,5:26.0,J. Winslow enters the game for L. Deng,,15,7
53,1,5:26.0,J. Richardson enters the game for G. Dragić,,15,7
54,1,5:26.0,,L. Thomas enters the game for K. Porziņģis,15,7
55,1,5:08.0,,C. Anthony misses 2-pt jump shot from 3 ft (block by A. Stoudemire),15,7
56,1,5:07.0,,Offensive rebound by R. Lopez,15,7
57,1,5:06.0,,R. Lopez makes 2-pt layup from 1 ft,15,9
58,1,4:45.0,D. Wade misses 2-pt jump shot from 10 ft,,15,9
59,1,4:44.0,,Defensive rebound by L. Thomas,15,9
60,1,4:37.0,,L. Galloway misses 3-pt jump shot from 23 ft,15,9
61,1,4:36.0,Defensive rebound by J. Winslow,,15,9
62,1,4:32.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Winslow),,17,9
63,1,4:20.0,,C. Anthony misses 2-pt jump shot from 14 ft,17,9
64,1,4:19.0,Defensive rebound by J. Winslow,,17,9
65,1,4:13.0,Shooting foul by C. Anthony (drawn by D. Wade),,17,9
66,1,4:13.0,D. Wade makes free throw 1 of 2,,18,9
67,1,4:13.0,,J. Grant enters the game for L. Galloway,18,9
68,1,4:13.0,D. Wade makes free throw 2 of 2,,19,9
69,1,3:48.0,,J. Grant makes 2-pt layup at rim (assist by C. Anthony),19,11
70,1,3:38.0,J. Winslow misses 2-pt layup from 1 ft,,19,11
71,1,3:37.0,,Defensive rebound by Team,19,11
72,1,3:37.0,Miami full timeout,,19,11
73,1,3:37.0,H. Whiteside enters the game for A. Stoudemire,,19,11
74,1,3:25.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by J. Grant),19,13
75,1,3:03.0,Turnover by J. Winslow (bad pass; steal by J. Grant),,19,13
76,1,2:58.0,,Turnover by J. Grant (bad pass; steal by J. Richardson),19,13
77,1,2:40.0,J. Johnson misses 2-pt jump shot from 7 ft,,19,13
78,1,2:39.0,,Defensive rebound by R. Lopez,19,13
79,1,2:33.0,,Personal foul by J. Richardson (drawn by J. Calderón),19,13
80,1,2:33.0,L. Deng enters the game for D. Wade,,19,13
81,1,2:33.0,G. Dragić enters the game for J. Johnson,,19,13
82,1,2:15.0,,R. Lopez makes 2-pt hook shot from 15 ft,19,15
83,1,2:00.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,21,15
84,1,1:47.0,,C. Anthony makes 2-pt jump shot from 12 ft,21,17
85,1,1:25.0,G. Dragić misses 2-pt jump shot from 15 ft,,21,17
86,1,1:24.0,Offensive rebound by Team,,21,17
87,1,1:22.0,Personal foul by J. Grant (drawn by G. Dragić),,21,17
88,1,1:06.0,L. Deng misses 3-pt jump shot from 25 ft,,21,17
89,1,1:06.0,,Defensive rebound by R. Lopez,21,17
90,1,0:56.0,,C. Anthony misses 2-pt layup from 1 ft,21,17
91,1,0:56.0,,Offensive rebound by R. Lopez,21,17
92,1,0:56.0,,R. Lopez makes 2-pt layup from 1 ft,21,19
93,1,0:40.0,Turnover by L. Deng (lost ball; steal by L. Thomas),,21,19
94,1,0:30.0,,L. Thomas misses 2-pt hook shot from 5 ft,21,19
95,1,0:28.0,Defensive rebound by J. Winslow,,21,19
96,1,0:24.0,G. Dragić makes 2-pt layup from 1 ft,,23,19
97,1,0:03.0,,C. Anthony misses 2-pt jump shot from 18 ft,23,19
98,1,0:03.0,Defensive rebound by L. Deng,,23,19
99,2,11:48.0,,K. Porziņģis misses 2-pt jump shot from 10 ft,23,19
100,2,11:48.0,Defensive rebound by J. Winslow,,23,19
101,2,11:31.0,H. Whiteside misses 2-pt jump shot from 3 ft,,23,19
102,2,11:31.0,Offensive rebound by Team,,23,19
103,2,11:31.0,Personal foul by L. Thomas (drawn by L. Deng),,23,19
104,2,11:24.0,Offensive foul by H. Whiteside (drawn by K. Porziņģis),,23,19
105,2,11:24.0,Turnover by H. Whiteside (offensive foul),,23,19
106,2,11:07.0,,D. Williams misses 2-pt jump shot from 20 ft,23,19
107,2,11:06.0,Defensive rebound by H. Whiteside,,23,19
108,2,11:06.0,Personal foul by K. Porziņģis (drawn by H. Whiteside),,23,19
109,2,10:51.0,L. Deng makes 2-pt layup from 1 ft (assist by J. Winslow),,25,19
110,2,10:37.0,,L. Thomas makes 2-pt dunk at rim (assist by J. Calderón),25,21
111,2,10:14.0,G. Dragić makes 2-pt jump shot from 13 ft (assist by L. Deng),,27,21
112,2,9:52.0,,D. Williams misses 2-pt jump shot from 13 ft,27,21
113,2,9:50.0,,Offensive rebound by K. Porziņģis,27,21
114,2,9:45.0,,K. Porziņģis misses 2-pt jump shot from 16 ft,27,21
115,2,9:44.0,Defensive rebound by H. Whiteside,,27,21
116,2,9:35.0,J. Winslow misses 2-pt layup from 1 ft (block by K. Porziņģis),,27,21
117,2,9:33.0,Offensive rebound by H. Whiteside,,27,21
118,2,9:32.0,H. Whiteside misses 2-pt layup from 1 ft (block by K. Porziņģis),,27,21
119,2,9:31.0,,Defensive rebound by D. Williams,27,21
120,2,9:26.0,,L. Galloway enters the game for J. Calderón,27,21
121,2,9:11.0,,L. Thomas misses 2-pt jump shot from 14 ft,27,21
122,2,9:07.0,Defensive rebound by G. Dragić,,27,21
123,2,9:04.0,Turnover by G. Dragić (bad pass; steal by L. Galloway),,27,21
124,2,8:52.0,,K. Porziņģis misses 2-pt jump shot from 8 ft,27,21
125,2,8:52.0,Defensive rebound by G. Dragić,,27,21
126,2,8:44.0,L. Deng makes 2-pt layup at rim (assist by G. Dragić),,29,21
127,2,8:28.0,,L. Thomas misses 2-pt jump shot from 17 ft,29,21
128,2,8:28.0,Defensive rebound by J. Richardson,,29,21
129,2,8:10.0,H. Whiteside misses 2-pt jump shot from 3 ft (block by D. Williams),,29,21
130,2,8:09.0,Offensive rebound by H. Whiteside,,29,21
131,2,8:09.0,Official timeout,,29,21
132,2,8:09.0,,C. Anthony enters the game for L. Thomas,29,21
133,2,8:04.0,J. Richardson misses 2-pt jump shot from 14 ft,,29,21
134,2,8:03.0,Offensive rebound by H. Whiteside,,29,21
135,2,8:01.0,H. Whiteside makes 2-pt dunk at rim,,31,21
136,2,7:44.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,31,21
137,2,7:44.0,Defensive rebound by J. Winslow,,31,21
138,2,7:34.0,J. Richardson makes 2-pt jump shot from 17 ft (assist by J. Winslow),,33,21
139,2,7:17.0,,K. Porziņģis misses 2-pt jump shot from 11 ft,33,21
140,2,7:16.0,Defensive rebound by J. Winslow,,33,21
141,2,7:08.0,G. Dragić misses 2-pt layup from 1 ft,,33,21
142,2,7:07.0,Offensive rebound by L. Deng,,33,21
143,2,7:06.0,L. Deng makes 2-pt layup at rim,,35,21
144,2,7:06.0,,New York full timeout,35,21
145,2,7:06.0,,R. Lopez enters the game for K. Porziņģis,35,21
146,2,7:06.0,,L. Thomas enters the game for D. Williams,35,21
147,2,7:06.0,D. Wade enters the game for L. Deng,,35,21
148,2,7:06.0,J. Johnson enters the game for G. Dragić,,35,21
149,2,6:54.0,,C. Anthony misses 2-pt jump shot from 17 ft,35,21
150,2,6:53.0,Defensive rebound by J. Winslow,,35,21
151,2,6:43.0,J. Winslow misses 2-pt layup from 2 ft (block by R. Lopez),,35,21
152,2,6:42.0,Offensive rebound by H. Whiteside,,35,21
153,2,6:40.0,H. Whiteside misses 2-pt layup from 1 ft (block by R. Lopez),,35,21
154,2,6:38.0,,Defensive rebound by J. Grant,35,21
155,2,6:36.0,,J. Grant misses 2-pt layup from 1 ft,35,21
156,2,6:34.0,Defensive rebound by J. Winslow,,35,21
157,2,6:29.0,J. Richardson makes 2-pt dunk at rim (assist by D. Wade),,37,21
158,2,6:14.0,,Personal foul by J. Johnson (drawn by C. Anthony),37,21
159,2,6:14.0,,J. Calderón enters the game for J. Grant,37,21
160,2,6:01.0,,C. Anthony makes 2-pt layup from 2 ft,37,23
161,2,5:41.0,Turnover by H. Whiteside (offensive goaltending),,37,23
162,2,5:20.0,,J. Calderón makes 2-pt jump shot from 19 ft (assist by R. Lopez),37,25
163,2,5:00.0,H. Whiteside makes 2-pt jump shot from 21 ft (assist by J. Richardson),,39,25
164,2,4:48.0,,Shooting foul by H. Whiteside (drawn by C. Anthony),39,25
165,2,4:48.0,,C. Anthony makes free throw 1 of 2,39,26
166,2,4:48.0,,C. Anthony makes free throw 2 of 2,39,27
167,2,4:38.0,J. Richardson misses 2-pt jump shot from 11 ft,,39,27
168,2,4:37.0,,Defensive rebound by R. Lopez,39,27
169,2,4:30.0,,Shooting foul by J. Winslow (drawn by C. Anthony),39,27
170,2,4:30.0,,C. Anthony makes 2-pt jump shot from 12 ft,39,29
171,2,4:30.0,,C. Anthony misses free throw 1 of 1,39,29
172,2,4:29.0,Defensive rebound by J. Winslow,,39,29
173,2,4:25.0,Miami full timeout,,39,29
174,2,4:13.0,D. Wade misses 2-pt jump shot from 6 ft,,39,29
175,2,4:11.0,Offensive rebound by D. Wade,,39,29
176,2,4:10.0,D. Wade misses 2-pt layup from 1 ft,,39,29
177,2,4:09.0,,Defensive rebound by L. Thomas,39,29
178,2,4:02.0,,Turnover by C. Anthony (bad pass; steal by H. Whiteside),39,29
179,2,3:47.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Johnson),,41,29
180,2,3:36.0,,Personal foul by D. Wade (drawn by C. Anthony),41,29
181,2,3:29.0,,J. Calderón misses 2-pt jump shot from 17 ft,41,29
182,2,3:29.0,Defensive rebound by D. Wade,,41,29
183,2,3:10.0,Personal foul by R. Lopez (drawn by H. Whiteside),,41,29
184,2,2:59.0,J. Johnson makes 2-pt jump shot from 8 ft,,43,29
185,2,2:41.0,,L. Thomas makes 3-pt jump shot from 24 ft (assist by C. Anthony),43,32
186,2,2:26.0,Shooting foul by L. Galloway (drawn by D. Wade),,43,32
187,2,2:26.0,D. Wade makes free throw 1 of 2,,44,32
188,2,2:26.0,G. Dragić enters the game for J. Richardson,,44,32
189,2,2:26.0,D. Wade misses free throw 2 of 2,,44,32
190,2,2:25.0,,Defensive rebound by C. Anthony,44,32
191,2,2:15.0,,Offensive foul by L. Thomas (drawn by G. Dragić),44,32
192,2,2:15.0,,Turnover by L. Thomas (offensive foul),44,32
193,2,2:00.0,J. Johnson misses 3-pt jump shot from 26 ft,,44,32
194,2,2:00.0,,Defensive rebound by C. Anthony,44,32
195,2,1:53.0,,Personal foul by J. Johnson (drawn by R. Lopez),44,32
196,2,1:53.0,,R. Lopez makes free throw 1 of 2,44,33
197,2,1:53.0,L. Deng enters the game for J. Johnson,,44,33
198,2,1:53.0,,R. Lopez makes free throw 2 of 2,44,34
199,2,1:40.0,G. Dragić misses 3-pt jump shot from 23 ft,,44,34
200,2,1:39.0,,Defensive rebound by R. Lopez,44,34
201,2,1:26.0,,C. Anthony misses 2-pt layup from 1 ft (block by H. Whiteside),44,34
202,2,1:25.0,Defensive rebound by Team,,44,34
203,2,1:14.0,D. Wade misses 2-pt jump shot from 11 ft,,44,34
204,2,1:12.0,Offensive rebound by H. Whiteside,,44,34
205,2,1:05.0,L. Deng misses 2-pt jump shot from 22 ft,,44,34
206,2,1:03.0,,Defensive rebound by C. Anthony,44,34
207,2,0:59.0,,J. Calderón misses 3-pt jump shot from 25 ft,44,34
208,2,0:58.0,,Offensive rebound by L. Galloway,44,34
209,2,0:54.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by L. Galloway),44,37
210,2,0:48.0,Miami full timeout,,44,37
211,2,0:48.0,A. Stoudemire enters the game for H. Whiteside,,44,37
212,2,0:35.0,D. Wade misses 2-pt jump shot from 5 ft,,44,37
213,2,0:35.0,,Defensive rebound by C. Anthony,44,37
214,2,0:32.0,,J. Calderón misses 2-pt layup at rim,44,37
215,2,0:31.0,,Offensive rebound by L. Galloway,44,37
216,2,0:31.0,,L. Galloway makes 2-pt dunk at rim,44,39
217,2,0:09.0,Turnover by G. Dragić (bad pass; steal by L. Galloway),,44,39
218,2,0:01.0,,C. Anthony misses 2-pt jump shot from 21 ft,44,39
219,2,0:00.0,,Offensive rebound by R. Lopez,44,39
220,3,11:48.0,,Turnover by J. Calderón (bad pass; steal by D. Wade),44,39
221,3,11:41.0,L. Deng makes 2-pt layup at rim (assist by D. Wade),,46,39
222,3,11:15.0,,K. Porziņģis makes 2-pt jump shot from 18 ft (assist by L. Galloway),46,41
223,3,10:51.0,D. Wade misses 2-pt jump shot from 21 ft,,46,41
224,3,10:48.0,Offensive rebound by J. Johnson,,46,41
225,3,10:39.0,Personal foul by K. Porziņģis (drawn by A. Stoudemire),,46,41
226,3,10:30.0,G. Dragić misses 2-pt jump shot from 17 ft,,46,41
227,3,10:29.0,Offensive rebound by A. Stoudemire,,46,41
228,3,10:27.0,A. Stoudemire misses 2-pt layup from 1 ft,,46,41
229,3,10:26.0,,Defensive rebound by K. Porziņģis,46,41
230,3,10:06.0,,L. Galloway misses 2-pt jump shot from 22 ft,46,41
231,3,10:06.0,Defensive rebound by G. Dragić,,46,41
232,3,10:01.0,Turnover by G. Dragić (lost ball; steal by L. Galloway),,46,41
233,3,9:47.0,,K. Porziņģis misses 2-pt layup from 1 ft,46,41
234,3,9:46.0,,Offensive rebound by K. Porziņģis,46,41
235,3,9:45.0,,K. Porziņģis misses 2-pt layup from 1 ft,46,41
236,3,9:45.0,Defensive rebound by D. Wade,,46,41
237,3,9:37.0,L. Deng makes 2-pt layup from 1 ft (assist by D. Wade),,48,41
238,3,9:16.0,,C. Anthony misses 2-pt jump shot from 9 ft,48,41
239,3,9:15.0,Defensive rebound by L. Deng,,48,41
240,3,8:56.0,G. Dragić misses 3-pt jump shot from 25 ft,,48,41
241,3,8:56.0,Offensive rebound by L. Deng,,48,41
242,3,8:56.0,Personal foul by K. Porziņģis (drawn by L. Deng),,48,41
243,3,8:56.0,,L. Thomas enters the game for K. Porziņģis,48,41
244,3,8:42.0,J. Johnson makes 2-pt jump shot from 8 ft,,50,41
245,3,8:31.0,,Personal foul by A. Stoudemire (drawn by C. Anthony),50,41
246,3,8:22.0,,Turnover by C. Anthony (offensive foul),50,41
247,3,8:22.0,,Offensive foul by C. Anthony (drawn by D. Wade),50,41
248,3,8:08.0,L. Deng misses 2-pt hook shot from 4 ft,,50,41
249,3,8:07.0,,Defensive rebound by R. Lopez,50,41
250,3,7:57.0,,C. Anthony makes 2-pt jump shot from 6 ft,50,43
251,3,7:39.0,D. Wade makes 2-pt jump shot from 17 ft (assist by A. Stoudemire),,52,43
252,3,7:23.0,,L. Thomas makes 2-pt jump shot from 21 ft,52,45
253,3,7:08.0,D. Wade makes 2-pt layup from 1 ft (assist by G. Dragić),,54,45
254,3,6:57.0,,J. Calderón misses 2-pt jump shot from 20 ft,54,45
255,3,6:56.0,Defensive rebound by Team,,54,45
256,3,6:56.0,,Violation by R. Lopez (kicked ball),54,45
257,3,6:45.0,D. Wade misses 2-pt jump shot from 4 ft (block by R. Lopez),,54,45
258,3,6:44.0,,Defensive rebound by R. Lopez,54,45
259,3,6:40.0,,Shooting foul by A. Stoudemire (drawn by L. Thomas),54,45
260,3,6:40.0,,S. Vujačić enters the game for L. Galloway,54,45
261,3,6:40.0,,L. Thomas makes free throw 1 of 2,54,46
262,3,6:40.0,,L. Thomas makes free throw 2 of 2,54,47
263,3,6:29.0,D. Wade misses 2-pt jump shot from 17 ft,,54,47
264,3,6:27.0,,Defensive rebound by C. Anthony,54,47
265,3,6:16.0,,C. Anthony misses 2-pt jump shot from 16 ft,54,47
266,3,6:16.0,Defensive rebound by L. Deng,,54,47
267,3,6:15.0,Personal foul by C. Anthony (drawn by G. Dragić),,54,47
268,3,6:15.0,H. Whiteside enters the game for A. Stoudemire,,54,47
269,3,6:15.0,J. Richardson enters the game for G. Dragić,,54,47
270,3,6:15.0,J. Winslow enters the game for L. Deng,,54,47
271,3,6:15.0,Violation by Team (jump ball),,54,47
272,3,5:58.0,Shooting foul by S. Vujačić (drawn by D. Wade),,54,47
273,3,5:58.0,,New York full timeout,54,47
274,3,5:58.0,D. Wade makes free throw 1 of 2,,55,47
275,3,5:58.0,D. Wade makes free throw 2 of 2,,56,47
276,3,5:41.0,,L. Thomas misses 2-pt jump shot from 20 ft,56,47
277,3,5:40.0,Defensive rebound by J. Johnson,,56,47
278,3,5:33.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Johnson),,58,47
279,3,5:21.0,,J. Calderón makes 2-pt jump shot from 17 ft,58,49
280,3,4:59.0,D. Wade makes 2-pt jump shot from 11 ft,,60,49
281,3,4:46.0,,J. Calderón misses 2-pt jump shot from 15 ft,60,49
282,3,4:46.0,Defensive rebound by H. Whiteside,,60,49
283,3,4:25.0,J. Richardson misses 3-pt jump shot from 26 ft,,60,49
284,3,4:24.0,,Defensive rebound by R. Lopez,60,49
285,3,4:20.0,,Turnover by J. Calderón (bad pass; steal by J. Richardson),60,49
286,3,4:13.0,Personal foul by S. Vujačić (drawn by J. Richardson),,60,49
287,3,4:13.0,J. Richardson makes free throw 1 of 2,,61,49
288,3,4:13.0,J. Richardson makes free throw 2 of 2,,62,49
289,3,3:53.0,,R. Lopez makes 2-pt hook shot from 7 ft (assist by L. Thomas),62,51
290,3,3:33.0,Offensive foul by J. Johnson (drawn by S. Vujačić),,62,51
291,3,3:33.0,Turnover by J. Johnson (offensive foul),,62,51
292,3,3:33.0,L. Deng enters the game for J. Johnson,,62,51
293,3,3:17.0,,C. Anthony makes 2-pt jump shot from 22 ft (assist by J. Calderón),62,53
294,3,3:17.0,Miami full timeout,,62,53
295,3,3:17.0,G. Dragić enters the game for D. Wade,,62,53
296,3,2:54.0,G. Dragić misses 2-pt jump shot from 15 ft,,62,53
297,3,2:52.0,,Defensive rebound by L. Thomas,62,53
298,3,2:42.0,,C. Anthony makes 3-pt jump shot from 25 ft,62,56
299,3,2:18.0,H. Whiteside makes 2-pt jump shot from 19 ft,,64,56
300,3,2:06.0,,Turnover by C. Anthony (bad pass; steal by H. Whiteside),64,56
301,3,2:00.0,G. Dragić makes 2-pt layup at rim,,66,56
302,3,1:42.0,,C. Anthony misses 3-pt jump shot from 25 ft,66,56
303,3,1:41.0,Defensive rebound by J. Richardson,,66,56
304,3,1:36.0,Shooting foul by L. Thomas (drawn by L. Deng),,66,56
305,3,1:36.0,L. Deng misses free throw 1 of 2,,66,56
306,3,1:36.0,Offensive rebound by Team,,66,56
307,3,1:36.0,,K. Porziņģis enters the game for R. Lopez,66,56
308,3,1:36.0,,D. Williams enters the game for L. Thomas,66,56
309,3,1:36.0,L. Deng makes free throw 2 of 2,,67,56
310,3,1:22.0,,Shooting foul by H. Whiteside (drawn by C. Anthony),67,56
311,3,1:22.0,,C. Anthony makes free throw 1 of 2,67,57
312,3,1:22.0,,C. Anthony makes free throw 2 of 2,67,58
313,3,1:08.0,Turnover by L. Deng (bad pass; steal by S. Vujačić),,67,58
314,3,1:01.0,,D. Williams makes 2-pt dunk at rim (assist by K. Porziņģis),67,60
315,3,0:44.0,H. Whiteside misses 2-pt jump shot from 5 ft,,67,60
316,3,0:43.0,,Defensive rebound by K. Porziņģis,67,60
317,3,0:39.0,,D. Williams makes 2-pt layup from 1 ft (assist by C. Anthony),67,62
318,3,0:39.0,,Shooting foul by J. Winslow (drawn by D. Williams),67,62
319,3,0:39.0,,L. Galloway enters the game for J. Calderón,67,62
320,3,0:39.0,,D. Williams makes free throw 1 of 1,67,63
321,3,0:30.0,Personal foul by L. Galloway (drawn by H. Whiteside),,67,63
322,3,0:30.0,H. Whiteside makes free throw 1 of 2,,68,63
323,3,0:30.0,H. Whiteside makes free throw 2 of 2,,69,63
324,3,0:13.0,,C. Anthony misses 2-pt layup from 2 ft (block by H. Whiteside),69,63
325,3,0:12.0,,Offensive rebound by L. Galloway,69,63
326,3,0:11.0,,L. Galloway makes 2-pt jump shot from 17 ft,69,65
327,3,0:00.0,J. Winslow misses 2-pt jump shot from 19 ft,,69,65
328,3,0:00.0,Offensive rebound by Team,,69,65
329,4,11:46.0,Turnover by L. Deng (traveling),,69,65
330,4,11:31.0,,D. Williams misses 2-pt jump shot from 18 ft,69,65
331,4,11:30.0,Defensive rebound by H. Whiteside,,69,65
332,4,11:10.0,H. Whiteside makes 2-pt jump shot from 9 ft (assist by L. Deng),,71,65
333,4,10:42.0,,C. Anthony makes 2-pt layup from 2 ft,71,67
334,4,10:27.0,Personal foul by K. Porziņģis (drawn by G. Dragić),,71,67
335,4,10:22.0,Shooting foul by S. Vujačić (drawn by G. Dragić),,71,67
336,4,10:22.0,G. Dragić makes free throw 1 of 3,,72,67
337,4,10:22.0,G. Dragić makes free throw 2 of 3,,73,67
338,4,10:22.0,G. Dragić makes free throw 3 of 3,,74,67
339,4,10:07.0,,L. Galloway misses 2-pt jump shot from 15 ft,74,67
340,4,10:05.0,Defensive rebound by H. Whiteside,,74,67
341,4,9:49.0,H. Whiteside makes 2-pt jump shot from 11 ft,,76,67
342,4,9:33.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by C. Anthony),76,70
343,4,9:12.0,L. Deng misses 2-pt jump shot from 9 ft,,76,70
344,4,9:12.0,,Defensive rebound by K. Porziņģis,76,70
345,4,9:00.0,,C. Anthony misses 2-pt jump shot from 19 ft,76,70
346,4,8:59.0,Defensive rebound by J. Winslow,,76,70
347,4,8:51.0,H. Whiteside makes 2-pt layup from 2 ft (assist by J. Winslow),,78,70
348,4,8:50.0,,New York full timeout,78,70
349,4,8:50.0,,J. Calderón enters the game for C. Anthony,78,70
350,4,8:50.0,,L. Thomas enters the game for S. Vujačić,78,70
351,4,8:35.0,,Turnover by D. Williams (lost ball; steal by H. Whiteside),78,70
352,4,8:27.0,J. Richardson makes 2-pt layup from 2 ft (assist by G. Dragić),,80,70
353,4,8:16.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,80,70
354,4,8:16.0,Defensive rebound by H. Whiteside,,80,70
355,4,8:02.0,L. Deng makes 2-pt jump shot from 19 ft (assist by J. Richardson),,82,70
356,4,7:46.0,,K. Porziņģis misses 2-pt jump shot from 19 ft,82,70
357,4,7:45.0,Defensive rebound by J. Winslow,,82,70
358,4,7:31.0,H. Whiteside misses 2-pt layup from 2 ft,,82,70
359,4,7:29.0,,Defensive rebound by K. Porziņģis,82,70
360,4,7:29.0,,Personal foul by H. Whiteside (drawn by K. Porziņģis),82,70
361,4,7:29.0,,R. Lopez enters the game for D. Williams,82,70
362,4,7:12.0,,R. Lopez makes 2-pt hook shot from 8 ft (assist by J. Calderón),82,72
363,4,7:01.0,Personal foul by J. Calderón (drawn by L. Deng),,82,72
364,4,7:01.0,,C. Anthony enters the game for K. Porziņģis,82,72
365,4,7:01.0,D. Wade enters the game for L. Deng,,82,72
366,4,7:01.0,J. Johnson enters the game for G. Dragić,,82,72
367,4,7:01.0,A. Stoudemire enters the game for H. Whiteside,,82,72
368,4,6:41.0,J. Johnson makes 2-pt jump shot from 23 ft,,84,72
369,4,6:36.0,,Personal foul by A. Stoudemire (drawn by R. Lopez),84,72
370,4,6:36.0,Technical foul by A. Stoudemire,,84,72
371,4,6:36.0,,C. Anthony makes technical free throw,84,73
372,4,6:18.0,,Turnover by Team (shot clock),84,73
373,4,6:06.0,Turnover by D. Wade (lost ball; steal by L. Galloway),,84,73
374,4,5:57.0,,C. Anthony misses 2-pt jump shot from 15 ft,84,73
375,4,5:55.0,Defensive rebound by J. Richardson,,84,73
376,4,5:47.0,A. Stoudemire makes 2-pt hook shot from 3 ft (assist by D. Wade),,86,73
377,4,5:26.0,,J. Calderón misses 2-pt jump shot from 22 ft,86,73
378,4,5:25.0,Defensive rebound by D. Wade,,86,73
379,4,5:15.0,J. Johnson misses 2-pt jump shot from 11 ft,,86,73
380,4,5:14.0,,Defensive rebound by R. Lopez,86,73
