,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,PHOENIX_ACTION,OKLAHOMA CITY_SCORE,PHOENIX_SCORE
387,4,6:51.0,,M. Morris makes free throw 1 of 1,99,91
388,4,6:27.0,C. Payne misses 2-pt jump shot from 6 ft,,99,91
389,4,6:24.0,,Defensive rebound by M. Morris,99,91
390,4,6:21.0,,Shooting foul by S. Adams (drawn by A. Goodwin),99,91
391,4,6:21.0,,A. Goodwin makes free throw 1 of 2,99,92
392,4,6:21.0,K. Durant enters the game for K. Singler,,99,92
393,4,6:21.0,D. Waiters enters the game for C. Payne,,99,92
394,4,6:21.0,,A. Goodwin misses free throw 2 of 2,99,92
395,4,6:20.0,Defensive rebound by S. Adams,,99,92
396,4,6:10.0,S. Adams misses 2-pt layup at rim (block by T. Chandler),,99,92
397,4,6:06.0,Offensive rebound by R. Westbrook,,99,92
398,4,6:04.0,R. Westbrook misses 2-pt layup at rim,,99,92
399,4,6:03.0,,Defensive rebound by A. Goodwin,99,92
400,4,6:00.0,,A. Goodwin makes 2-pt layup from 1 ft,99,94
401,4,5:58.0,Oklahoma City full timeout,,99,94
402,4,5:51.0,Turnover by R. Westbrook (bad pass; steal by P. Tucker),,99,94
403,4,5:48.0,,P. Tucker misses 2-pt layup from 2 ft (block by K. Durant),99,94
404,4,5:44.0,,Offensive rebound by P. Tucker,99,94
405,4,5:44.0,,P. Tucker makes 2-pt hook shot from 3 ft,99,96
406,4,5:30.0,Personal block foul by S. Weems (drawn by R. Westbrook),,99,96
407,4,5:30.0,R. Westbrook makes free throw 1 of 2,,100,96
408,4,5:30.0,R. Westbrook makes free throw 2 of 2,,101,96
409,4,5:19.0,,Personal foul by R. Westbrook (drawn by M. Morris),101,96
410,4,5:19.0,,M. Morris misses free throw 1 of 2,101,96
411,4,5:19.0,,Offensive rebound by Team,101,96
412,4,5:19.0,,M. Morris makes free throw 2 of 2,101,97
413,4,5:09.0,Personal foul by P. Tucker (drawn by K. Durant),,101,97
414,4,5:09.0,K. Durant makes free throw 1 of 2,,102,97
415,4,5:09.0,K. Durant makes free throw 2 of 2,,103,97
416,4,5:00.0,,Turnover by M. Morris (bad pass),103,97
417,4,4:42.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by K. Durant),,106,97
418,4,4:34.0,,Phoenix full timeout,106,97
419,4,4:34.0,,M. Teletović enters the game for S. Weems,106,97
420,4,4:26.0,,M. Morris makes 2-pt layup from 2 ft,106,99
421,4,4:26.0,,Shooting foul by S. Ibaka (drawn by M. Morris),106,99
422,4,4:26.0,,M. Morris makes free throw 1 of 1,106,100
423,4,4:18.0,Personal foul by M. Teletović (drawn by S. Adams),,106,100
424,4,4:18.0,S. Adams misses free throw 1 of 2,,106,100
425,4,4:18.0,Offensive rebound by Team,,106,100
426,4,4:18.0,S. Adams misses free throw 2 of 2,,106,100
427,4,4:18.0,,Defensive rebound by Team,106,100
428,4,4:18.0,Loose ball foul by S. Adams (drawn by A. Goodwin),,106,100
429,4,4:18.0,,A. Goodwin makes free throw 1 of 2,106,101
430,4,4:18.0,E. Freedom enters the game for S. Adams,,106,101
431,4,4:18.0,,A. Goodwin makes free throw 2 of 2,106,102
432,4,4:06.0,Turnover by R. Westbrook (bad pass; steal by P. Tucker),,106,102
433,4,4:01.0,,Turnover by M. Teletović (bad pass),106,102
434,4,3:47.0,R. Westbrook makes 2-pt jump shot from 20 ft,,108,102
435,4,3:25.0,,A. Goodwin misses 2-pt layup from 2 ft (block by S. Ibaka),108,102
436,4,3:25.0,Defensive rebound by R. Westbrook,,108,102
437,4,3:25.0,Personal block foul by P. Tucker (drawn by R. Westbrook),,108,102
438,4,3:25.0,R. Westbrook makes free throw 1 of 2,,109,102
439,4,3:25.0,R. Westbrook makes free throw 2 of 2,,110,102
440,4,3:14.0,,A. Goodwin makes 2-pt layup at rim (assist by M. Morris),110,104
441,4,3:06.0,K. Durant makes 3-pt jump shot from 28 ft (assist by R. Westbrook),,113,104
442,4,3:05.0,,Phoenix full timeout,113,104
443,4,2:54.0,,M. Teletović misses 3-pt jump shot from 25 ft,113,104
444,4,2:52.0,Defensive rebound by R. Westbrook,,113,104
445,4,2:49.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,115,104
446,4,2:28.0,,Turnover by M. Teletović (lost ball),115,104
447,4,2:13.0,Turnover by E. Freedom (bad pass; steal by P. Tucker),,115,104
448,4,2:09.0,,P. Tucker makes 2-pt layup from 1 ft,115,106
449,4,2:02.0,Personal foul by P. Tucker (drawn by R. Westbrook),,115,106
450,4,2:02.0,,S. Weems enters the game for P. Tucker,115,106
451,4,2:02.0,,Violation by Team (jump ball),115,106
452,4,2:02.0,R. Westbrook makes free throw 1 of 2,,116,106
453,4,2:02.0,R. Westbrook makes free throw 2 of 2,,117,106
454,4,1:50.0,,Turnover by S. Weems (lost ball),117,106
455,4,1:30.0,K. Durant makes 3-pt jump shot from 26 ft,,120,106
456,4,1:30.0,,Phoenix full timeout,120,106
457,4,1:25.0,,M. Teletović misses 2-pt jump shot from 6 ft,120,106
458,4,1:24.0,Defensive rebound by Team,,120,106
459,4,1:09.0,C. Payne enters the game for R. Westbrook,,120,106
460,4,1:09.0,K. Singler enters the game for K. Durant,,120,106
461,4,1:09.0,S. Novak enters the game for S. Ibaka,,120,106
462,4,1:01.0,D. Waiters misses 3-pt jump shot from 22 ft,,120,106
463,4,0:59.0,,Defensive rebound by M. Morris,120,106
464,4,0:53.0,,Turnover by A. Goodwin (bad pass; steal by K. Singler),120,106
465,4,0:32.0,C. Payne makes 2-pt layup from 2 ft,,122,106
466,4,0:32.0,,Phoenix full timeout,122,106
467,4,0:24.0,,M. Morris misses 2-pt jump shot from 3 ft,122,106
468,4,0:22.0,,Offensive rebound by M. Morris,122,106
469,4,0:22.0,,M. Morris misses 2-pt layup from 2 ft,122,106
470,4,0:19.0,Defensive rebound by C. Payne,,122,106
