,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
70,1,4:58.0,,Defensive rebound by A. Len,9,20
71,1,4:48.0,,A. Len misses 2-pt jump shot from 16 ft,9,20
72,1,4:47.0,,Offensive rebound by P. Tucker,9,20
73,1,4:35.0,,Personal block foul by C. Capela (drawn by A. Len),9,20
74,1,4:26.0,,S. Weems misses 2-pt jump shot from 14 ft,9,20
75,1,4:24.0,Defensive rebound by T. Lawson,,9,20
76,1,4:21.0,,Violation by M. Morris (kicked ball),9,20
77,1,4:14.0,Personal foul by S. Weems (drawn by T. Lawson),,9,20
78,1,4:01.0,J. Terry misses 3-pt jump shot from 24 ft,,9,20
79,1,4:00.0,,Defensive rebound by D. Booker,9,20
80,1,3:49.0,,S. Weems misses 2-pt jump shot from 12 ft,9,20
81,1,3:49.0,,Offensive rebound by A. Len,9,20
82,1,3:43.0,,S. Weems misses 2-pt jump shot from 4 ft (block by C. Capela),9,20
83,1,3:42.0,Defensive rebound by C. Capela,,9,20
84,1,3:36.0,M. Thornton misses 3-pt jump shot from 25 ft,,9,20
85,1,3:34.0,,Defensive rebound by P. Tucker,9,20
86,1,3:17.0,,P. Tucker misses 3-pt jump shot from 24 ft,9,20
87,1,3:16.0,Defensive rebound by J. Smith,,9,20
88,1,3:08.0,Shooting foul by P. Tucker (drawn by J. Smith),,9,20
89,1,3:08.0,J. Smith makes free throw 1 of 2,,10,20
90,1,3:08.0,,A. Goodwin enters the game for P. Tucker,10,20
91,1,3:08.0,J. Smith makes free throw 2 of 2,,11,20
92,1,2:57.0,,Turnover by A. Goodwin (bad pass),11,20
93,1,2:57.0,,Phoenix full timeout,11,20
94,1,2:57.0,,M. Teletović enters the game for M. Morris,11,20
95,1,2:37.0,J. Terry makes 3-pt jump shot from 25 ft (assist by J. Smith),,14,20
96,1,2:22.0,,Personal foul by J. Terry (drawn by D. Booker),14,20
97,1,2:22.0,,D. Booker makes free throw 1 of 2,14,21
98,1,2:22.0,,D. Booker makes free throw 2 of 2,14,22
99,1,2:11.0,Turnover by T. Lawson (bad pass),,14,22
100,1,2:00.0,,Shooting foul by C. Capela (drawn by D. Booker),14,22
101,1,2:00.0,,D. Booker makes free throw 1 of 2,14,23
102,1,2:00.0,,D. Booker makes free throw 2 of 2,14,24
103,1,1:40.0,M. Thornton makes 2-pt jump shot from 7 ft,,16,24
104,1,1:25.0,,M. Teletović misses 3-pt jump shot from 26 ft,16,24
105,1,1:25.0,Defensive rebound by J. Terry,,16,24
106,1,1:11.0,M. Thornton misses 3-pt jump shot from 27 ft,,16,24
107,1,1:08.0,,Defensive rebound by A. Len,16,24
108,1,0:59.0,,Turnover by S. Weems (traveling),16,24
109,1,0:48.0,T. Lawson makes 3-pt jump shot from 25 ft,,19,24
110,1,0:29.0,,M. Teletović misses 3-pt jump shot from 24 ft,19,24
111,1,0:28.0,,Offensive rebound by A. Len,19,24
112,1,0:24.0,,A. Goodwin misses 2-pt layup at rim,19,24
113,1,0:24.0,,Offensive rebound by M. Teletović,19,24
114,1,0:24.0,,M. Teletović makes 2-pt layup from 1 ft,19,26
115,1,0:05.0,Turnover by T. Lawson (lost ball; steal by D. Booker),,19,26
116,1,0:03.0,,A. Goodwin makes 2-pt dunk at rim (assist by D. Booker),19,28
117,1,0:00.0,M. Thornton misses 3-pt jump shot from 36 ft,,19,28
118,1,0:00.0,Offensive rebound by Team,,19,28
119,2,11:50.0,Turnover by P. Beverley (lost ball),,19,28
120,2,11:34.0,,A. Len misses 2-pt layup from 2 ft,19,28
121,2,11:33.0,,Offensive rebound by A. Len,19,28
122,2,11:33.0,,A. Len misses 2-pt layup from 2 ft,19,28
123,2,11:32.0,Defensive rebound by D. Howard,,19,28
124,2,11:22.0,C. Brewer makes 2-pt jump shot from 9 ft,,21,28
125,2,11:22.0,Shooting block foul by M. Teletović (drawn by C. Brewer),,21,28
126,2,11:22.0,C. Brewer makes free throw 1 of 1,,22,28
127,2,11:10.0,,Personal foul by C. Brewer (drawn by D. Booker),22,28
128,2,10:58.0,,J. McRae makes 3-pt jump shot from 26 ft (assist by A. Len),22,31
129,2,10:48.0,J. Harden makes 2-pt layup at rim,,24,31
130,2,10:38.0,,A. Goodwin misses 2-pt layup from 1 ft,24,31
131,2,10:36.0,Defensive rebound by D. Howard,,24,31
132,2,10:36.0,Personal block foul by D. Booker (drawn by C. Brewer),,24,31
133,2,10:26.0,J. Harden misses 3-pt jump shot from 25 ft,,24,31
134,2,10:26.0,,Defensive rebound by J. McRae,24,31
135,2,10:11.0,,A. Len makes 2-pt dunk at rim (assist by A. Goodwin),24,33
136,2,9:53.0,C. Brewer makes 2-pt layup from 1 ft,,26,33
137,2,9:29.0,,A. Goodwin makes 2-pt jump shot from 18 ft,26,35
138,2,9:19.0,T. Ariza misses 3-pt jump shot from 23 ft,,26,35
139,2,9:18.0,,Defensive rebound by A. Len,26,35
140,2,9:04.0,,D. Booker makes 2-pt jump shot from 21 ft (assist by A. Len),26,37
141,2,8:49.0,T. Ariza misses 2-pt jump shot from 4 ft,,26,37
142,2,8:48.0,,Defensive rebound by D. Booker,26,37
143,2,8:47.0,,Flagrant foul type 1 by J. Harden (drawn by D. Booker),26,37
144,2,8:47.0,Official timeout,,26,37
145,2,8:47.0,,M. Morris enters the game for M. Teletović,26,37
146,2,8:47.0,,D. Booker makes flagrant free throw 1 of 2,26,38
147,2,8:47.0,,D. Booker makes flagrant free throw 2 of 2,26,39
148,2,8:45.0,,D. Booker misses 3-pt jump shot from 24 ft,26,39
149,2,8:41.0,Defensive rebound by Team,,26,39
150,2,8:29.0,Shooting foul by A. Len (drawn by T. Ariza),,26,39
151,2,8:29.0,T. Ariza makes free throw 1 of 2,,27,39
152,2,8:29.0,T. Ariza makes free throw 2 of 2,,28,39
153,2,8:21.0,,Personal foul by C. Brewer (drawn by A. Goodwin),28,39
154,2,8:12.0,,M. Morris misses 2-pt layup from 1 ft,28,39
155,2,8:10.0,Defensive rebound by D. Howard,,28,39
156,2,8:04.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by T. Ariza),,31,39
157,2,7:43.0,,A. Len makes 2-pt jump shot from 18 ft,31,41
158,2,7:31.0,J. Harden misses 2-pt jump shot from 17 ft,,31,41
159,2,7:29.0,Offensive rebound by D. Howard,,31,41
160,2,7:27.0,D. Howard makes 2-pt hook shot from 1 ft,,33,41
161,2,7:11.0,,Turnover by M. Morris (lost ball; steal by T. Ariza),33,41
162,2,7:08.0,Shooting foul by A. Goodwin (drawn by T. Ariza),,33,41
163,2,7:08.0,T. Ariza makes free throw 1 of 2,,34,41
164,2,7:08.0,J. Smith enters the game for C. Brewer,,34,41
165,2,7:08.0,T. Ariza misses free throw 2 of 2,,34,41
166,2,7:08.0,,Defensive rebound by M. Morris,34,41
167,2,6:50.0,,M. Morris misses 2-pt jump shot from 11 ft,34,41
168,2,6:49.0,Defensive rebound by D. Howard,,34,41
169,2,6:43.0,J. Harden misses 2-pt layup from 1 ft (block by M. Morris),,34,41
170,2,6:42.0,,Defensive rebound by J. McRae,34,41
171,2,6:34.0,,J. McRae makes 2-pt jump shot from 12 ft (assist by A. Goodwin),34,43
172,2,6:18.0,Shooting foul by D. Booker (drawn by T. Ariza),,34,43
173,2,6:18.0,T. Ariza makes free throw 1 of 2,,35,43
174,2,6:18.0,,P. Tucker enters the game for D. Booker,35,43
175,2,6:18.0,T. Ariza makes free throw 2 of 2,,36,43
176,2,6:02.0,,A. Len misses 2-pt jump shot from 17 ft,36,43
177,2,6:01.0,,Offensive rebound by A. Goodwin,36,43
178,2,5:56.0,,A. Goodwin misses 2-pt layup at rim,36,43
179,2,5:56.0,Defensive rebound by Team,,36,43
180,2,5:56.0,,Loose ball foul by A. Goodwin (drawn by J. Harden),36,43
181,2,5:56.0,,Phoenix full timeout,36,43
182,2,5:56.0,,T. Chandler enters the game for A. Len,36,43
183,2,5:56.0,,D. Booker enters the game for J. McRae,36,43
184,2,5:56.0,J. Harden makes free throw 1 of 2,,37,43
185,2,5:56.0,J. Harden makes free throw 2 of 2,,38,43
186,2,5:38.0,,Shooting foul by J. Smith (drawn by M. Morris),38,43
187,2,5:38.0,,M. Morris makes free throw 1 of 2,38,44
188,2,5:38.0,,M. Morris makes free throw 2 of 2,38,45
189,2,5:21.0,D. Howard makes 2-pt dunk at rim (assist by J. Smith),,40,45
190,2,5:00.0,,M. Morris misses 2-pt jump shot from 17 ft,40,45
191,2,4:59.0,,Offensive rebound by M. Morris,40,45
192,2,4:54.0,,D. Booker misses 2-pt layup from 2 ft (block by P. Beverley),40,45
193,2,4:53.0,Defensive rebound by P. Beverley,,40,45
194,2,4:48.0,T. Ariza makes 2-pt dunk at rim (assist by J. Smith),,42,45
195,2,4:37.0,,Turnover by D. Booker (bad pass; steal by T. Ariza),42,45
196,2,4:28.0,T. Ariza misses 2-pt layup at rim,,42,45
197,2,4:26.0,Offensive rebound by P. Beverley,,42,45
198,2,4:26.0,P. Beverley makes 2-pt layup from 2 ft,,44,45
199,2,4:23.0,,Phoenix full timeout,44,45
200,2,4:17.0,,Personal foul by P. Beverley (drawn by D. Booker),44,45
201,2,4:17.0,,D. Booker makes free throw 1 of 2,44,46
202,2,4:17.0,,D. Booker misses free throw 2 of 2,44,46
203,2,4:16.0,Defensive rebound by J. Harden,,44,46
204,2,3:56.0,J. Smith misses 2-pt jump shot from 20 ft,,44,46
205,2,3:55.0,Offensive rebound by J. Harden,,44,46
206,2,3:51.0,J. Harden misses 2-pt jump shot from 15 ft,,44,46
207,2,3:50.0,,Defensive rebound by T. Chandler,44,46
208,2,3:45.0,,Shooting foul by P. Beverley (drawn by D. Booker),44,46
209,2,3:45.0,,D. Booker makes free throw 1 of 2,44,47
210,2,3:45.0,T. Lawson enters the game for P. Beverley,,44,47
211,2,3:45.0,C. Capela enters the game for D. Howard,,44,47
212,2,3:45.0,,D. Booker makes free throw 2 of 2,44,48
213,2,3:34.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,46,48
214,2,3:17.0,,A. Goodwin makes 3-pt jump shot from 24 ft (assist by M. Morris),46,51
215,2,3:09.0,Personal block foul by T. Chandler (drawn by J. Harden),,46,51
216,2,3:09.0,J. Harden makes free throw 1 of 2,,47,51
217,2,3:09.0,J. Harden makes free throw 2 of 2,,48,51
218,2,2:53.0,,P. Tucker misses 2-pt layup from 2 ft,48,51
219,2,2:52.0,Defensive rebound by C. Capela,,48,51
220,2,2:36.0,J. Harden misses 2-pt jump shot from 14 ft,,48,51
221,2,2:34.0,Offensive rebound by T. Ariza,,48,51
222,2,2:30.0,J. Smith makes 3-pt jump shot from 24 ft (assist by T. Lawson),,51,51
223,2,2:05.0,,Turnover by D. Booker (bad pass; steal by J. Smith),51,51
224,2,2:02.0,Shooting foul by M. Morris (drawn by J. Smith),,51,51
225,2,2:02.0,Houston full timeout,,51,51
226,2,2:02.0,J. Smith makes free throw 1 of 2,,52,51
227,2,2:02.0,J. Smith misses free throw 2 of 2,,52,51
228,2,2:01.0,,Defensive rebound by P. Tucker,52,51
229,2,1:41.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by D. Booker),52,54
230,2,1:32.0,T. Lawson misses 3-pt jump shot from 25 ft,,52,54
231,2,1:31.0,Offensive rebound by J. Smith,,52,54
232,2,1:25.0,C. Capela makes 2-pt layup at rim (assist by T. Lawson),,54,54
233,2,1:21.0,,Phoenix full timeout,54,54
234,2,1:21.0,,J. McRae enters the game for D. Booker,54,54
235,2,1:08.0,,Turnover by A. Goodwin (bad pass; steal by T. Ariza),54,54
236,2,1:04.0,Turnover by T. Ariza (bad pass; steal by P. Tucker),,54,54
237,2,1:01.0,,Shooting foul by J. Smith (drawn by P. Tucker),54,54
238,2,1:01.0,,P. Tucker makes free throw 1 of 2,54,55
239,2,1:01.0,,P. Tucker makes free throw 2 of 2,54,56
240,2,0:44.0,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),,56,56
241,2,0:20.0,,Shooting foul by T. Ariza (drawn by M. Morris),56,56
242,2,0:20.0,,M. Morris makes free throw 1 of 3,56,57
243,2,0:20.0,,M. Morris makes free throw 2 of 3,56,58
244,2,0:20.0,,M. Morris makes free throw 3 of 3,56,59
245,3,11:39.0,T. Ariza makes 3-pt jump shot from 24 ft,,59,59
246,3,11:13.0,,P. Tucker misses 3-pt jump shot from 25 ft,59,59
247,3,11:11.0,,Offensive rebound by T. Chandler,59,59
248,3,11:09.0,,A. Goodwin misses 2-pt layup from 2 ft,59,59
249,3,11:05.0,Defensive rebound by D. Howard,,59,59
250,3,11:03.0,C. Brewer makes 2-pt dunk at rim (assist by J. Harden),,61,59
251,3,10:48.0,,D. Booker misses 2-pt jump shot from 7 ft (block by D. Howard),61,59
252,3,10:45.0,,Offensive rebound by M. Morris,61,59
253,3,10:43.0,,Turnover by M. Morris (lost ball; steal by P. Beverley),61,59
254,3,10:43.0,C. Brewer makes 2-pt layup at rim (assist by P. Beverley),,63,59
255,3,10:43.0,,Phoenix full timeout,63,59
256,3,10:26.0,,P. Tucker misses 3-pt jump shot from 22 ft,63,59
257,3,10:24.0,,Offensive rebound by Team,63,59
258,3,10:22.0,,T. Chandler makes 2-pt jump shot from 14 ft (assist by P. Tucker),63,61
259,3,10:12.0,T. Ariza makes 2-pt layup from 1 ft (assist by P. Beverley),,65,61
260,3,9:55.0,,A. Goodwin misses 3-pt jump shot from 22 ft,65,61
261,3,9:52.0,Defensive rebound by J. Harden,,65,61
262,3,9:50.0,C. Brewer makes 2-pt layup from 1 ft (assist by P. Beverley),,67,61
263,3,9:34.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by A. Goodwin),67,64
264,3,9:15.0,Personal foul by P. Tucker (drawn by C. Brewer),,67,64
265,3,9:06.0,P. Beverley misses 2-pt layup from 1 ft,,67,64
266,3,9:02.0,,Defensive rebound by T. Chandler,67,64
267,3,9:01.0,,Turnover by P. Tucker (bad pass; steal by C. Brewer),67,64
268,3,8:56.0,J. Harden misses 3-pt jump shot from 24 ft,,67,64
269,3,8:52.0,,Defensive rebound by T. Chandler,67,64
270,3,8:34.0,,Turnover by M. Morris (bad pass; steal by J. Harden),67,64
271,3,8:29.0,Offensive foul by D. Howard (drawn by M. Morris),,67,64
272,3,8:29.0,Turnover by D. Howard (offensive foul),,67,64
273,3,8:05.0,,Turnover by P. Tucker (3 sec),67,64
274,3,7:56.0,J. Harden makes 3-pt jump shot from 26 ft,,70,64
275,3,7:37.0,,D. Booker misses 3-pt jump shot from 22 ft,70,64
276,3,7:35.0,,Offensive rebound by T. Chandler,70,64
277,3,7:31.0,,A. Goodwin makes 2-pt jump shot from 16 ft (assist by P. Tucker),70,66
278,3,7:15.0,Turnover by J. Harden (lost ball; steal by P. Tucker),,70,66
279,3,7:12.0,,Turnover by M. Morris (bad pass; steal by P. Beverley),70,66
280,3,7:09.0,C. Brewer makes 3-pt jump shot from 23 ft (assist by P. Beverley),,73,66
281,3,6:49.0,,M. Morris misses 2-pt jump shot from 15 ft,73,66
282,3,6:49.0,,Offensive rebound by Team,73,66
283,3,6:49.0,Loose ball foul by J. Harden (drawn by T. Chandler),,73,66
284,3,6:49.0,T. Lawson enters the game for P. Beverley,,73,66
285,3,6:44.0,,P. Tucker misses 3-pt jump shot from 23 ft,73,66
286,3,6:42.0,Defensive rebound by D. Howard,,73,66
287,3,6:23.0,J. Harden misses 3-pt jump shot from 24 ft,,73,66
288,3,6:21.0,,Defensive rebound by T. Chandler,73,66
289,3,6:09.0,,Turnover by D. Booker (bad pass; steal by C. Brewer),73,66
290,3,6:07.0,Shooting foul by M. Morris (drawn by C. Brewer),,73,66
291,3,6:07.0,C. Brewer makes free throw 1 of 2,,74,66
292,3,6:07.0,,A. Len enters the game for T. Chandler,74,66
293,3,6:07.0,C. Brewer makes free throw 2 of 2,,75,66
294,3,5:53.0,,Turnover by D. Booker (lost ball; steal by C. Brewer),75,66
295,3,5:48.0,T. Ariza makes 2-pt layup from 1 ft (assist by C. Brewer),,77,66
296,3,5:22.0,,A. Goodwin misses 3-pt jump shot from 25 ft,77,66
297,3,5:20.0,,Offensive rebound by A. Len,77,66
298,3,5:19.0,,Shooting foul by T. Lawson (drawn by A. Goodwin),77,66
299,3,5:19.0,,A. Goodwin makes free throw 1 of 2,77,67
300,3,5:19.0,,S. Weems enters the game for D. Booker,77,67
301,3,5:19.0,,M. Teletović enters the game for M. Morris,77,67
302,3,5:19.0,,A. Goodwin makes free throw 2 of 2,77,68
303,3,5:06.0,J. Harden misses 3-pt jump shot from 24 ft,,77,68
304,3,5:04.0,,Defensive rebound by A. Len,77,68
305,3,4:41.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by S. Weems),77,71
306,3,4:25.0,Turnover by T. Ariza (bad pass; steal by P. Tucker),,77,71
307,3,4:11.0,,M. Teletović misses 3-pt jump shot from 25 ft,77,71
308,3,4:09.0,Defensive rebound by D. Howard,,77,71
309,3,4:09.0,Turnover by D. Howard (step out of bounds),,77,71
310,3,4:09.0,J. Smith enters the game for C. Brewer,,77,71
311,3,4:03.0,,A. Len misses 2-pt jump shot from 14 ft,77,71
312,3,4:00.0,Defensive rebound by T. Ariza,,77,71
313,3,3:48.0,T. Lawson makes 3-pt jump shot from 23 ft (assist by J. Harden),,80,71
314,3,3:29.0,,Turnover by P. Tucker (traveling),80,71
315,3,3:29.0,C. Capela enters the game for D. Howard,,80,71
316,3,3:19.0,T. Lawson makes 3-pt jump shot from 26 ft,,83,71
317,3,3:03.0,,M. Teletović misses 2-pt jump shot from 5 ft,83,71
318,3,3:02.0,,Offensive rebound by A. Len,83,71
319,3,3:02.0,,A. Len misses 2-pt layup at rim,83,71
320,3,3:02.0,,Offensive rebound by A. Len,83,71
321,3,3:02.0,,A. Len makes 2-pt layup at rim,83,73
322,3,3:02.0,,Shooting foul by C. Capela (drawn by A. Len),83,73
323,3,3:02.0,,A. Len makes free throw 1 of 1,83,74
324,3,2:48.0,T. Ariza misses 3-pt jump shot from 23 ft,,83,74
325,3,2:47.0,Offensive rebound by C. Capela,,83,74
326,3,2:38.0,Turnover by J. Harden (traveling),,83,74
327,3,2:38.0,Houston full timeout,,83,74
328,3,2:38.0,C. Brewer enters the game for T. Ariza,,83,74
329,3,2:25.0,,M. Teletović misses 3-pt jump shot from 24 ft,83,74
330,3,2:23.0,Defensive rebound by T. Lawson,,83,74
331,3,2:17.0,C. Capela makes 2-pt layup from 1 ft (assist by T. Lawson),,85,74
332,3,2:07.0,,Offensive foul by P. Tucker (drawn by J. Harden),85,74
333,3,2:07.0,,Turnover by P. Tucker (offensive foul),85,74
334,3,1:57.0,Turnover by C. Brewer (bad pass; steal by S. Weems),,85,74
335,3,1:51.0,,P. Tucker misses 2-pt layup from 2 ft (block by C. Capela),85,74
336,3,1:49.0,Defensive rebound by J. Harden,,85,74
337,3,1:48.0,Personal foul by M. Teletović (drawn by J. Harden),,85,74
338,3,1:36.0,J. Harden misses 3-pt jump shot from 23 ft,,85,74
339,3,1:34.0,,Defensive rebound by P. Tucker,85,74
340,3,1:26.0,,Shooting foul by C. Capela (drawn by A. Len),85,74
341,3,1:26.0,,A. Len makes free throw 1 of 2,85,75
342,3,1:26.0,,A. Len misses free throw 2 of 2,85,75
343,3,1:25.0,Defensive rebound by J. Harden,,85,75
344,3,1:13.0,T. Lawson misses 2-pt jump shot from 17 ft,,85,75
345,3,1:10.0,,Defensive rebound by A. Len,85,75
346,3,0:56.0,,A. Len makes 2-pt dunk at rim (assist by A. Goodwin),85,77
347,3,0:50.0,C. Brewer misses 2-pt jump shot from 4 ft,,85,77
348,3,0:46.0,,Defensive rebound by A. Len,85,77
349,3,0:41.0,,S. Weems misses 3-pt jump shot from 23 ft,85,77
350,3,0:38.0,Defensive rebound by J. Harden,,85,77
351,3,0:36.0,Shooting block foul by A. Len (drawn by C. Capela),,85,77
352,3,0:36.0,C. Capela misses free throw 1 of 2,,85,77
353,3,0:36.0,Offensive rebound by Team,,85,77
354,3,0:36.0,C. Capela misses free throw 2 of 2,,85,77
355,3,0:35.0,,Defensive rebound by A. Len,85,77
356,3,0:14.0,,Turnover by A. Goodwin (bad pass; steal by C. Brewer),85,77
357,3,0:04.0,J. Harden makes 2-pt jump shot from 11 ft,,87,77
358,3,0:04.0,Shooting block foul by P. Tucker (drawn by J. Harden),,87,77
359,3,0:04.0,,D. Booker enters the game for P. Tucker,87,77
360,3,0:04.0,T. Ariza enters the game for C. Capela,,87,77
361,3,0:04.0,P. Beverley enters the game for T. Lawson,,87,77
362,3,0:04.0,J. Harden makes free throw 1 of 1,,88,77
363,3,0:00.0,,A. Goodwin makes 3-pt jump shot from 25 ft,88,80
364,4,11:46.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by D. Booker),88,83
365,4,11:32.0,C. Brewer misses 3-pt jump shot from 23 ft,,88,83
366,4,11:31.0,,Defensive rebound by S. Weems,88,83
367,4,11:23.0,,Shooting foul by D. Howard (drawn by M. Teletović),88,83
368,4,11:23.0,,M. Teletović makes free throw 1 of 2,88,84
369,4,11:23.0,,M. Teletović makes free throw 2 of 2,88,85
370,4,11:10.0,Turnover by T. Ariza (bad pass; steal by A. Len),,88,85
371,4,11:06.0,,Turnover by D. Booker (bad pass),88,85
372,4,11:06.0,J. Terry enters the game for C. Brewer,,88,85
373,4,10:44.0,T. Lawson makes 3-pt jump shot from 24 ft (assist by D. Howard),,91,85
374,4,10:34.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by J. McRae),91,88
375,4,10:21.0,J. Smith misses 3-pt jump shot from 26 ft,,91,88
376,4,10:19.0,Offensive rebound by J. Terry,,91,88
377,4,10:16.0,T. Ariza misses 3-pt jump shot from 24 ft,,91,88
378,4,10:14.0,,Defensive rebound by A. Len,91,88
379,4,10:07.0,,M. Teletović makes 2-pt layup from 1 ft (assist by S. Weems),91,90
380,4,10:07.0,Houston full timeout,,91,90
381,4,10:07.0,C. Brewer enters the game for J. Smith,,91,90
382,4,9:47.0,T. Lawson misses 3-pt jump shot from 24 ft,,91,90
383,4,9:45.0,,Defensive rebound by M. Teletović,91,90
384,4,9:30.0,,M. Teletović misses 3-pt jump shot from 24 ft,91,90
385,4,9:28.0,Defensive rebound by D. Howard,,91,90
386,4,9:08.0,Shooting foul by M. Teletović (drawn by D. Howard),,91,90
387,4,9:08.0,D. Howard misses free throw 1 of 2,,91,90
388,4,9:08.0,Offensive rebound by Team,,91,90
389,4,9:08.0,D. Howard misses free throw 2 of 2,,91,90
390,4,9:07.0,,Defensive rebound by S. Weems,91,90
391,4,8:52.0,,D. Booker misses 2-pt jump shot from 15 ft,91,90
