,QUARTER,TIME_REMAINING,DALLAS_ACTION,HOUSTON_ACTION,DALLAS_SCORE,HOUSTON_SCORE
44,1,5:20.0,Shooting foul by T. Jones (drawn by C. Parsons),,12,21
45,1,5:20.0,C. Parsons makes free throw 1 of 2,,13,21
46,1,5:20.0,C. Parsons misses free throw 2 of 2,,13,21
47,1,5:20.0,,Defensive rebound by C. Capela,13,21
48,1,5:04.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),13,23
49,1,4:54.0,C. Parsons makes 3-pt jump shot from 25 ft,,16,23
50,1,4:39.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by T. Jones),16,26
51,1,4:23.0,C. Parsons misses 2-pt layup from 2 ft,,16,26
52,1,4:22.0,,Defensive rebound by J. Harden,16,26
53,1,4:19.0,,Shooting block foul by D. Williams (drawn by J. Harden),16,26
54,1,4:19.0,,J. Harden makes free throw 1 of 2,16,27
55,1,4:19.0,,T. Lawson enters the game for P. Beverley,16,27
56,1,4:19.0,,J. Smith enters the game for C. Capela,16,27
57,1,4:19.0,,J. Harden makes free throw 2 of 2,16,28
58,1,4:08.0,D. Williams misses 2-pt jump shot from 17 ft,,16,28
59,1,4:07.0,Offensive rebound by S. Mejri,,16,28
60,1,4:07.0,S. Mejri makes 2-pt dunk at rim,,18,28
61,1,3:51.0,,J. Smith misses 3-pt jump shot from 25 ft,18,28
62,1,3:50.0,Defensive rebound by R. Felton,,18,28
63,1,3:41.0,C. Parsons makes 2-pt layup from 2 ft (assist by D. Williams),,20,28
64,1,3:41.0,,Houston full timeout,20,28
65,1,3:26.0,,T. Ariza misses 3-pt jump shot from 26 ft,20,28
66,1,3:25.0,Defensive rebound by W. Matthews,,20,28
67,1,3:03.0,W. Matthews makes 3-pt jump shot from 24 ft,,23,28
68,1,2:54.0,,J. Harden makes 3-pt jump shot from 24 ft,23,31
69,1,2:37.0,D. Williams misses 2-pt jump shot from 19 ft,,23,31
70,1,2:36.0,Offensive rebound by S. Mejri,,23,31
71,1,2:22.0,C. Parsons misses 2-pt jump shot from 20 ft,,23,31
72,1,2:21.0,,Defensive rebound by Team,23,31
73,1,2:21.0,Loose ball foul by S. Mejri (drawn by J. Smith),,23,31
74,1,2:21.0,,M. Thornton enters the game for J. Harden,23,31
75,1,2:21.0,D. Nowitzki enters the game for C. Parsons,,23,31
76,1,2:21.0,J. Barea enters the game for D. Williams,,23,31
77,1,2:21.0,D. Harris enters the game for S. Mejri,,23,31
78,1,2:21.0,C. Villanueva enters the game for W. Matthews,,23,31
79,1,1:58.0,,J. Smith misses 3-pt jump shot from 23 ft,23,31
80,1,1:56.0,,Offensive rebound by Team,23,31
81,1,1:41.0,,Shooting foul by C. Villanueva (drawn by T. Jones),23,31
82,1,1:41.0,,T. Jones misses free throw 1 of 2,23,31
83,1,1:41.0,,Offensive rebound by Team,23,31
84,1,1:41.0,,T. Jones makes free throw 2 of 2,23,32
85,1,1:26.0,J. Barea misses 2-pt layup at rim,,23,32
86,1,1:25.0,,Defensive rebound by M. Thornton,23,32
87,1,1:24.0,,Turnover by M. Thornton (bad pass),23,32
88,1,1:24.0,,C. Brewer enters the game for T. Ariza,23,32
89,1,1:09.0,C. Villanueva misses 3-pt jump shot from 25 ft,,23,32
90,1,1:09.0,,Defensive rebound by Team,23,32
91,1,0:59.0,,M. Thornton misses 3-pt jump shot from 24 ft,23,32
92,1,0:58.0,Defensive rebound by D. Nowitzki,,23,32
93,1,0:50.0,R. Felton makes 2-pt layup from 2 ft,,25,32
94,1,0:50.0,Shooting foul by M. Thornton (drawn by R. Felton),,25,32
95,1,0:50.0,R. Felton makes free throw 1 of 1,,26,32
96,1,0:40.0,,Shooting foul by C. Villanueva (drawn by J. Smith),26,32
97,1,0:40.0,,J. Smith makes free throw 1 of 2,26,33
98,1,0:40.0,D. Powell enters the game for C. Villanueva,,26,33
99,1,0:40.0,,J. Smith makes free throw 2 of 2,26,34
100,1,0:32.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by R. Felton),,29,34
101,1,0:13.0,,C. Brewer misses 3-pt jump shot from 22 ft,29,34
102,1,0:12.0,,Offensive rebound by M. Thornton,29,34
103,1,0:00.0,,J. Smith makes 2-pt jump shot from 14 ft,29,36
104,2,11:53.0,Personal foul by M. Thornton (drawn by D. Harris),,29,36
105,2,11:42.0,R. Felton misses 2-pt layup from 3 ft (block by C. Brewer),,29,36
106,2,11:42.0,Offensive rebound by Team,,29,36
107,2,11:38.0,D. Nowitzki misses 2-pt jump shot from 8 ft,,29,36
108,2,11:37.0,Offensive rebound by D. Powell,,29,36
109,2,11:22.0,J. Barea makes 3-pt jump shot from 23 ft (assist by D. Harris),,32,36
110,2,11:02.0,,J. Smith makes 2-pt layup from 2 ft,32,38
111,2,10:51.0,D. Powell makes 2-pt layup at rim (assist by J. Barea),,34,38
112,2,10:31.0,,J. Smith misses 3-pt jump shot from 25 ft,34,38
113,2,10:30.0,Defensive rebound by D. Harris,,34,38
114,2,10:26.0,Shooting foul by T. Lawson (drawn by D. Powell),,34,38
115,2,10:26.0,D. Powell makes 2-pt layup from 2 ft (assist by D. Harris),,36,38
116,2,10:26.0,,C. Capela enters the game for T. Jones,36,38
117,2,10:26.0,D. Powell misses free throw 1 of 1,,36,38
118,2,10:25.0,Offensive rebound by Team,,36,38
119,2,10:11.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by J. Barea),,39,38
120,2,10:11.0,,Houston full timeout,39,38
121,2,9:52.0,,J. Smith misses 2-pt hook shot from 7 ft,39,38
122,2,9:51.0,Defensive rebound by R. Felton,,39,38
123,2,9:39.0,D. Powell misses 2-pt jump shot from 19 ft,,39,38
124,2,9:38.0,,Defensive rebound by J. Smith,39,38
125,2,9:30.0,,M. Thornton misses 2-pt layup from 3 ft,39,38
126,2,9:30.0,Defensive rebound by Team,,39,38
127,2,9:20.0,Personal foul by C. Brewer (drawn by D. Nowitzki),,39,38
128,2,9:20.0,,P. Beverley enters the game for T. Lawson,39,38
129,2,9:10.0,D. Nowitzki makes 2-pt layup from 2 ft (assist by J. Barea),,41,38
130,2,9:10.0,,Turnover by M. Thornton (lost ball),41,38
131,2,9:00.0,,Loose ball foul by M. Thornton (drawn by D. Harris),41,38
132,2,9:00.0,,J. Harden enters the game for M. Thornton,41,38
133,2,9:00.0,,Violation by Team (delay of game),41,38
134,2,9:00.0,,T. Ariza enters the game for J. Smith,41,38
135,2,8:42.0,D. Nowitzki misses 3-pt jump shot from 23 ft,,41,38
136,2,8:41.0,,Defensive rebound by P. Beverley,41,38
137,2,8:34.0,,Personal foul by D. Harris (drawn by P. Beverley),41,38
138,2,8:22.0,,Turnover by J. Harden (bad pass; steal by R. Felton),41,38
139,2,8:10.0,D. Nowitzki makes 2-pt jump shot from 13 ft,,43,38
140,2,7:55.0,,C. Brewer misses 3-pt jump shot from 22 ft,43,38
141,2,7:54.0,Defensive rebound by R. Felton,,43,38
142,2,7:50.0,R. Felton makes 2-pt layup from 2 ft,,45,38
143,2,7:49.0,,Houston full timeout,45,38
144,2,7:49.0,,J. Terry enters the game for C. Brewer,45,38
145,2,7:49.0,C. Parsons enters the game for D. Nowitzki,,45,38
146,2,7:49.0,D. Williams enters the game for J. Barea,,45,38
147,2,7:49.0,S. Mejri enters the game for D. Powell,,45,38
148,2,7:34.0,,J. Harden misses 3-pt jump shot from 25 ft,45,38
149,2,7:33.0,Defensive rebound by D. Harris,,45,38
150,2,7:24.0,Turnover by D. Harris (lost ball),,45,38
151,2,6:59.0,,P. Beverley misses 2-pt jump shot from 15 ft,45,38
152,2,6:58.0,Defensive rebound by S. Mejri,,45,38
153,2,6:46.0,R. Felton misses 3-pt jump shot from 23 ft,,45,38
154,2,6:45.0,,Defensive rebound by C. Capela,45,38
155,2,6:39.0,,J. Terry makes 2-pt jump shot from 12 ft (assist by J. Harden),45,40
156,2,6:23.0,Turnover by D. Harris (bad pass; steal by T. Ariza),,45,40
157,2,6:19.0,,T. Ariza makes 2-pt dunk at rim,45,42
158,2,6:19.0,Dallas full timeout,,45,42
159,2,6:19.0,W. Matthews enters the game for D. Harris,,45,42
160,2,6:00.0,S. Mejri misses 2-pt layup from 2 ft,,45,42
161,2,5:59.0,,Defensive rebound by J. Harden,45,42
162,2,5:54.0,,J. Harden misses 2-pt layup from 1 ft (block by S. Mejri),45,42
163,2,5:53.0,Defensive rebound by C. Parsons,,45,42
164,2,5:50.0,Personal foul by C. Capela (drawn by D. Williams),,45,42
165,2,5:50.0,D. Williams makes free throw 1 of 2,,46,42
166,2,5:50.0,D. Williams makes free throw 2 of 2,,47,42
167,2,5:26.0,,P. Beverley misses 3-pt jump shot from 24 ft,47,42
168,2,5:26.0,Defensive rebound by S. Mejri,,47,42
169,2,5:13.0,C. Parsons misses 2-pt layup from 3 ft,,47,42
170,2,5:13.0,,Defensive rebound by Team,47,42
171,2,5:01.0,,Shooting foul by W. Matthews (drawn by J. Harden),47,42
172,2,5:01.0,,J. Harden makes free throw 1 of 2,47,43
173,2,5:01.0,,J. Harden makes free throw 2 of 2,47,44
174,2,4:43.0,R. Felton makes 2-pt layup from 2 ft,,49,44
175,2,4:36.0,,J. Terry misses 3-pt jump shot from 23 ft,49,44
176,2,4:35.0,Defensive rebound by C. Parsons,,49,44
177,2,4:20.0,Offensive foul by W. Matthews (drawn by P. Beverley),,49,44
178,2,4:20.0,Turnover by W. Matthews (offensive foul),,49,44
179,2,4:03.0,,J. Harden misses 2-pt jump shot from 11 ft,49,44
180,2,4:02.0,,Offensive rebound by T. Ariza,49,44
181,2,3:48.0,,J. Harden makes 2-pt jump shot from 20 ft,49,46
182,2,3:22.0,W. Matthews misses 2-pt jump shot from 7 ft,,49,46
183,2,3:21.0,,Defensive rebound by J. Harden,49,46
184,2,3:12.0,,Shooting foul by S. Mejri (drawn by C. Capela),49,46
185,2,3:12.0,,C. Capela misses free throw 1 of 2,49,46
186,2,3:12.0,,Offensive rebound by Team,49,46
187,2,3:12.0,D. Nowitzki enters the game for R. Felton,,49,46
188,2,3:12.0,,C. Capela misses free throw 2 of 2,49,46
189,2,3:12.0,Defensive rebound by S. Mejri,,49,46
190,2,2:48.0,D. Williams misses 3-pt jump shot from 26 ft,,49,46
191,2,2:45.0,Offensive rebound by S. Mejri,,49,46
192,2,2:38.0,C. Parsons makes 3-pt jump shot from 25 ft,,52,46
193,2,2:20.0,,C. Capela makes 2-pt layup from 2 ft (assist by P. Beverley),52,48
194,2,2:20.0,,Shooting foul by D. Williams (drawn by C. Capela),52,48
195,2,2:20.0,Official timeout,,52,48
196,2,2:20.0,D. Harris enters the game for S. Mejri,,52,48
197,2,2:20.0,,C. Capela misses free throw 1 of 1,52,48
198,2,2:20.0,Defensive rebound by D. Williams,,52,48
199,2,2:11.0,Turnover by D. Williams (offensive foul),,52,48
200,2,2:11.0,Offensive foul by D. Williams (drawn by P. Beverley),,52,48
201,2,2:11.0,,T. Jones enters the game for C. Capela,52,48
202,2,2:11.0,R. Felton enters the game for D. Williams,,52,48
203,2,1:49.0,,J. Harden misses 3-pt jump shot from 24 ft,52,48
204,2,1:48.0,Defensive rebound by D. Nowitzki,,52,48
205,2,1:35.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by C. Parsons),,55,48
206,2,1:11.0,,P. Beverley misses 3-pt jump shot from 22 ft,55,48
207,2,1:11.0,,Offensive rebound by J. Harden,55,48
208,2,1:10.0,,J. Harden misses 2-pt layup from 1 ft,55,48
209,2,1:09.0,,Offensive rebound by Team,55,48
210,2,1:01.0,,J. Harden makes 2-pt jump shot from 5 ft,55,50
211,2,0:41.0,R. Felton misses 3-pt jump shot from 25 ft,,55,50
212,2,0:41.0,,Defensive rebound by J. Harden,55,50
213,2,0:33.0,,J. Harden misses 2-pt jump shot from 17 ft,55,50
214,2,0:32.0,Defensive rebound by D. Harris,,55,50
215,2,0:12.0,Personal foul by T. Jones (drawn by C. Parsons),,55,50
216,2,0:12.0,C. Parsons makes free throw 1 of 3,,56,50
217,2,0:12.0,C. Parsons makes free throw 2 of 3,,57,50
218,2,0:12.0,D. Powell enters the game for D. Nowitzki,,57,50
219,2,0:12.0,C. Parsons makes free throw 3 of 3,,58,50
220,2,0:00.0,,J. Harden misses 3-pt jump shot from 24 ft,58,50
221,2,0:00.0,,Offensive rebound by Team,58,50
222,3,11:37.0,C. Parsons makes 2-pt jump shot from 21 ft,,60,50
223,3,11:09.0,,Turnover by Team (shot clock),60,50
224,3,10:59.0,Offensive foul by S. Mejri (drawn by C. Brewer),,60,50
225,3,10:59.0,Turnover by S. Mejri (offensive foul),,60,50
226,3,10:47.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by C. Capela),60,53
227,3,10:33.0,Turnover by D. Williams (bad pass; steal by C. Brewer),,60,53
228,3,10:27.0,,J. Harden makes 2-pt layup at rim (assist by P. Beverley),60,55
229,3,10:00.0,D. Nowitzki misses 2-pt jump shot from 8 ft (block by P. Beverley),,60,55
230,3,9:58.0,,Defensive rebound by T. Ariza,60,55
231,3,9:49.0,,Turnover by P. Beverley (bad pass; steal by C. Parsons),60,55
232,3,9:44.0,C. Parsons makes 2-pt layup from 1 ft,,62,55
233,3,9:38.0,Violation by S. Mejri (def goaltending),,62,55
234,3,9:38.0,,C. Brewer makes 2-pt layup at rim,62,57
235,3,9:19.0,D. Nowitzki misses 2-pt jump shot from 9 ft,,62,57
236,3,9:18.0,,Defensive rebound by J. Harden,62,57
237,3,9:12.0,,C. Capela misses 2-pt dunk at rim (block by S. Mejri),62,57
238,3,9:11.0,,Offensive rebound by P. Beverley,62,57
239,3,9:09.0,,C. Capela misses 2-pt jump shot from 3 ft,62,57
240,3,9:08.0,Defensive rebound by Team,,62,57
241,3,9:08.0,,Loose ball foul by C. Capela (drawn by S. Mejri),62,57
242,3,8:52.0,W. Matthews makes 3-pt jump shot from 27 ft,,65,57
243,3,8:40.0,,Shooting foul by C. Parsons (drawn by C. Brewer),65,57
244,3,8:40.0,,C. Brewer makes free throw 1 of 2,65,58
245,3,8:40.0,,C. Brewer makes free throw 2 of 2,65,59
246,3,8:18.0,D. Williams misses 2-pt jump shot from 6 ft,,65,59
247,3,8:17.0,Offensive rebound by S. Mejri,,65,59
248,3,8:16.0,Turnover by S. Mejri (lost ball; steal by C. Brewer),,65,59
249,3,8:13.0,,Offensive foul by J. Harden (drawn by S. Mejri),65,59
250,3,8:13.0,,Turnover by J. Harden (offensive foul),65,59
251,3,7:52.0,D. Williams makes 2-pt jump shot from 7 ft,,67,59
252,3,7:46.0,,C. Brewer misses 3-pt jump shot from 25 ft,67,59
253,3,7:45.0,Defensive rebound by C. Parsons,,67,59
254,3,7:36.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by C. Parsons),,70,59
255,3,7:36.0,,Houston full timeout,70,59
256,3,7:24.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by T. Ariza),70,62
257,3,7:04.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,70,62
258,3,7:03.0,,Defensive rebound by J. Harden,70,62
259,3,6:56.0,,J. Harden makes 2-pt jump shot from 15 ft,70,64
260,3,6:42.0,Personal foul by P. Beverley (drawn by D. Williams),,70,64
261,3,6:42.0,R. Felton enters the game for W. Matthews,,70,64
262,3,6:42.0,,J. Terry enters the game for C. Brewer,70,64
263,3,6:28.0,W. Matthews enters the game for D. Nowitzki,,70,64
264,3,6:28.0,Turnover by Team (shot clock),,70,64
265,3,6:15.0,,P. Beverley misses 3-pt jump shot from 24 ft,70,64
266,3,6:14.0,Defensive rebound by Team,,70,64
267,3,5:52.0,C. Parsons misses 3-pt jump shot from 25 ft,,70,64
268,3,5:52.0,Offensive rebound by S. Mejri,,70,64
269,3,5:43.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by D. Williams),,73,64
270,3,5:36.0,,Shooting foul by W. Matthews (drawn by J. Harden),73,64
271,3,5:36.0,,J. Harden makes free throw 1 of 2,73,65
272,3,5:36.0,,J. Smith enters the game for C. Capela,73,65
273,3,5:36.0,,J. Harden makes free throw 2 of 2,73,66
274,3,5:24.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),,76,66
275,3,5:04.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),76,69
276,3,4:45.0,W. Matthews misses 3-pt jump shot from 25 ft,,76,69
277,3,4:44.0,,Defensive rebound by P. Beverley,76,69
278,3,4:34.0,,P. Beverley makes 3-pt jump shot from 23 ft (assist by J. Smith),76,72
279,3,4:34.0,Dallas full timeout,,76,72
280,3,4:34.0,,T. Lawson enters the game for P. Beverley,76,72
281,3,4:10.0,D. Williams misses 2-pt jump shot from 7 ft (block by J. Harden),,76,72
282,3,4:09.0,,Defensive rebound by J. Harden,76,72
283,3,4:00.0,,Personal foul by S. Mejri (drawn by J. Harden),76,72
284,3,4:00.0,D. Powell enters the game for S. Mejri,,76,72
285,3,3:53.0,Violation by D. Powell (kicked ball),,76,72
286,3,3:40.0,,J. Smith misses 3-pt jump shot from 25 ft,76,72
287,3,3:39.0,Defensive rebound by R. Felton,,76,72
288,3,3:29.0,Shooting foul by J. Smith (drawn by W. Matthews),,76,72
289,3,3:29.0,W. Matthews makes free throw 1 of 2,,77,72
290,3,3:29.0,W. Matthews misses free throw 2 of 2,,77,72
291,3,3:29.0,,Defensive rebound by J. Harden,77,72
292,3,3:10.0,,J. Smith misses 2-pt layup from 2 ft,77,72
293,3,3:09.0,,Offensive rebound by J. Smith,77,72
294,3,3:08.0,,J. Smith misses 2-pt layup from 2 ft (block by C. Parsons),77,72
295,3,3:08.0,,Offensive rebound by Team,77,72
296,3,3:08.0,,C. Brewer enters the game for T. Ariza,77,72
297,3,3:03.0,,J. Smith makes 2-pt dunk at rim,77,74
298,3,2:45.0,C. Parsons misses 2-pt jump shot from 20 ft,,77,74
299,3,2:44.0,,Defensive rebound by J. Harden,77,74
300,3,2:39.0,,C. Brewer makes 2-pt layup from 1 ft (assist by J. Harden),77,76
301,3,2:39.0,Dallas full timeout,,77,76
302,3,2:39.0,D. Nowitzki enters the game for C. Parsons,,77,76
303,3,2:23.0,R. Felton makes 2-pt jump shot from 15 ft,,79,76
304,3,2:08.0,,C. Brewer makes 2-pt layup from 2 ft,79,78
305,3,2:08.0,,Shooting foul by D. Nowitzki (drawn by C. Brewer),79,78
306,3,2:08.0,,C. Brewer makes free throw 1 of 1,79,79
307,3,1:53.0,Def 3 sec tech foul by J. Smith,,79,79
308,3,1:53.0,D. Nowitzki makes technical free throw,,80,79
309,3,1:44.0,Turnover by R. Felton (bad pass; steal by J. Smith),,80,79
310,3,1:39.0,,C. Brewer makes 2-pt layup from 1 ft (assist by J. Terry),80,81
311,3,1:16.0,D. Nowitzki makes 2-pt jump shot from 14 ft,,82,81
312,3,0:58.0,,T. Lawson makes 3-pt jump shot from 23 ft (assist by C. Brewer),82,84
313,3,0:34.0,R. Felton makes 3-pt jump shot from 25 ft (assist by D. Powell),,85,84
314,3,0:12.0,,J. Harden misses 3-pt jump shot from 25 ft,85,84
315,3,0:11.0,Defensive rebound by D. Nowitzki,,85,84
316,3,0:00.0,Turnover by D. Williams (bad pass; steal by J. Smith),,85,84
317,4,11:41.0,Violation by D. Powell (def goaltending),,85,84
318,4,11:41.0,,T. Lawson makes 2-pt layup from 2 ft,85,86
319,4,11:21.0,D. Powell misses 2-pt layup from 2 ft (block by J. Smith),,85,86
320,4,11:20.0,Offensive rebound by R. Felton,,85,86
321,4,11:19.0,R. Felton misses 2-pt layup from 3 ft,,85,86
322,4,11:16.0,,Defensive rebound by J. Smith,85,86
323,4,11:09.0,,T. Lawson misses 2-pt jump shot from 21 ft,85,86
324,4,11:09.0,Defensive rebound by C. Parsons,,85,86
325,4,11:01.0,C. Parsons makes 2-pt layup from 2 ft,,87,86
326,4,10:49.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by T. Lawson),87,89
327,4,10:33.0,J. Barea misses 2-pt jump shot from 7 ft,,87,89
328,4,10:32.0,,Defensive rebound by T. Lawson,87,89
329,4,10:26.0,,J. Terry makes 3-pt jump shot from 23 ft (assist by C. Brewer),87,92
330,4,10:26.0,Dallas full timeout,,87,92
331,4,10:26.0,S. Mejri enters the game for D. Powell,,87,92
332,4,10:06.0,Shooting foul by J. Smith (drawn by S. Mejri),,87,92
333,4,10:06.0,S. Mejri makes free throw 1 of 2,,88,92
334,4,10:06.0,S. Mejri makes free throw 2 of 2,,89,92
335,4,9:56.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by T. Lawson),89,95
336,4,9:39.0,Personal foul by J. Smith (drawn by C. Parsons),,89,95
337,4,9:26.0,Turnover by R. Felton (bad pass; steal by T. Ariza),,89,95
338,4,9:22.0,,T. Ariza misses 2-pt layup from 1 ft,89,95
339,4,9:22.0,Defensive rebound by Team,,89,95
340,4,9:22.0,,Loose ball foul by C. Brewer (drawn by D. Nowitzki),89,95
341,4,9:14.0,J. Barea misses 2-pt jump shot from 4 ft (block by J. Smith),,89,95
342,4,9:13.0,,Defensive rebound by T. Lawson,89,95
343,4,9:06.0,,T. Lawson makes 2-pt layup from 1 ft,89,97
344,4,9:06.0,,Shooting foul by S. Mejri (drawn by T. Lawson),89,97
345,4,9:06.0,W. Matthews enters the game for S. Mejri,,89,97
346,4,9:06.0,,T. Lawson makes free throw 1 of 1,89,98
347,4,9:00.0,J. Barea misses 2-pt layup from 4 ft (block by T. Lawson),,89,98
348,4,9:00.0,Offensive rebound by Team,,89,98
349,4,8:47.0,C. Parsons makes 2-pt layup from 2 ft,,91,98
350,4,8:30.0,,J. Terry makes 3-pt jump shot from 23 ft (assist by J. Smith),91,101
351,4,8:13.0,J. Barea misses 3-pt jump shot from 25 ft,,91,101
352,4,8:12.0,,Defensive rebound by C. Brewer,91,101
353,4,8:02.0,,J. Smith makes 2-pt hook shot from 7 ft,91,103
354,4,8:01.0,Dallas full timeout,,91,103
355,4,8:01.0,S. Mejri enters the game for D. Nowitzki,,91,103
356,4,8:01.0,D. Williams enters the game for J. Barea,,91,103
357,4,7:47.0,Shooting foul by C. Brewer (drawn by C. Parsons),,91,103
358,4,7:47.0,C. Parsons misses free throw 1 of 2,,91,103
359,4,7:47.0,Offensive rebound by Team,,91,103
360,4,7:47.0,C. Parsons makes free throw 2 of 2,,92,103
361,4,7:25.0,,T. Ariza makes 2-pt layup from 2 ft,92,105
362,4,7:11.0,W. Matthews makes 2-pt jump shot from 10 ft,,94,105
363,4,6:50.0,,J. Terry misses 3-pt jump shot from 23 ft,94,105
364,4,6:49.0,Defensive rebound by R. Felton,,94,105
365,4,6:37.0,Turnover by S. Mejri (bad pass; steal by C. Brewer),,94,105
366,4,6:25.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by T. Ariza),94,108
367,4,6:11.0,Shooting foul by T. Lawson (drawn by C. Parsons),,94,108
368,4,6:11.0,C. Parsons makes free throw 1 of 2,,95,108
369,4,6:11.0,,P. Beverley enters the game for C. Brewer,95,108
370,4,6:11.0,,J. Harden enters the game for J. Terry,95,108
371,4,6:11.0,C. Parsons misses free throw 2 of 2,,95,108
372,4,6:11.0,,Defensive rebound by T. Ariza,95,108
373,4,5:50.0,,T. Ariza misses 3-pt jump shot from 25 ft,95,108
374,4,5:49.0,Defensive rebound by C. Parsons,,95,108
375,4,5:40.0,W. Matthews misses 3-pt jump shot from 25 ft,,95,108
376,4,5:40.0,Offensive rebound by S. Mejri,,95,108
377,4,5:37.0,S. Mejri misses 2-pt layup from 1 ft (block by J. Harden),,95,108
378,4,5:35.0,,Defensive rebound by P. Beverley,95,108
379,4,5:30.0,,Turnover by J. Smith (bad pass; steal by W. Matthews),95,108
380,4,5:20.0,W. Matthews misses 2-pt layup from 2 ft,,95,108
381,4,5:19.0,,Defensive rebound by J. Harden,95,108
382,4,5:13.0,,T. Lawson misses 3-pt jump shot from 23 ft,95,108
383,4,5:12.0,,Offensive rebound by Team,95,108
384,4,5:12.0,Loose ball foul by R. Felton (drawn by J. Smith),,95,108
385,4,5:12.0,,Houston full timeout,95,108
386,4,4:53.0,,J. Harden misses 3-pt jump shot from 25 ft,95,108
387,4,4:52.0,Defensive rebound by R. Felton,,95,108
388,4,4:39.0,W. Matthews misses 2-pt jump shot from 21 ft,,95,108
389,4,4:39.0,,Defensive rebound by J. Harden,95,108
