,QUARTER,TIME_REMAINING,BOSTON_ACTION,SACRAMENTO_ACTION,BOSTON_SCORE,SACRAMENTO_SCORE
83,1,2:59.0,,M. Belinelli misses 3-pt jump shot from 27 ft,25,15
84,1,2:58.0,Defensive rebound by A. Johnson,,25,15
85,1,2:46.0,A. Bradley misses 3-pt jump shot from 24 ft,,25,15
86,1,2:45.0,,Defensive rebound by K. Koufos,25,15
87,1,2:37.0,,D. Collison makes 2-pt jump shot from 17 ft,25,17
88,1,2:37.0,Boston full timeout,,25,17
89,1,2:37.0,,S. Curry enters the game for R. Rondo,25,17
90,1,2:37.0,J. Jerebko enters the game for A. Bradley,,25,17
91,1,2:37.0,K. Olynyk enters the game for T. Zeller,,25,17
92,1,2:37.0,I. Thomas enters the game for J. Crowder,,25,17
93,1,2:37.0,D. Lee enters the game for A. Johnson,,25,17
94,1,2:15.0,D. Lee misses 2-pt jump shot from 9 ft (block by K. Koufos),,25,17
95,1,2:13.0,,Defensive rebound by K. Koufos,25,17
96,1,1:57.0,,Q. Acy misses 2-pt jump shot from 4 ft (block by J. Jerebko),25,17
97,1,1:56.0,,Offensive rebound by Q. Acy,25,17
98,1,1:54.0,,Q. Acy misses 2-pt layup from 1 ft,25,17
99,1,1:53.0,Defensive rebound by J. Jerebko,,25,17
100,1,1:46.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by E. Turner),,28,17
101,1,1:19.0,,K. Koufos misses 2-pt hook shot from 7 ft,28,17
102,1,1:19.0,Defensive rebound by K. Olynyk,,28,17
103,1,0:55.0,K. Olynyk makes 2-pt jump shot from 18 ft (assist by J. Jerebko),,30,17
104,1,0:30.0,,D. Collison misses 3-pt jump shot from 27 ft,30,17
105,1,0:29.0,Defensive rebound by E. Turner,,30,17
106,1,0:22.0,K. Olynyk misses 3-pt jump shot from 26 ft,,30,17
107,1,0:22.0,Offensive rebound by J. Jerebko,,30,17
108,1,0:05.0,K. Olynyk makes 2-pt layup from 1 ft (assist by I. Thomas),,32,17
109,2,11:47.0,,D. Cousins misses 2-pt hook shot from 6 ft,32,17
110,2,11:46.0,Defensive rebound by D. Lee,,32,17
111,2,11:37.0,Turnover by D. Lee (bad pass; steal by S. Curry),,32,17
112,2,11:25.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by D. Cousins),32,19
113,2,11:11.0,K. Olynyk makes 2-pt layup from 1 ft (assist by E. Turner),,34,19
114,2,10:51.0,,D. Cousins misses 2-pt jump shot from 9 ft,34,19
115,2,10:50.0,Defensive rebound by I. Thomas,,34,19
116,2,10:41.0,Turnover by K. Olynyk (offensive foul),,34,19
117,2,10:41.0,Offensive foul by K. Olynyk (drawn by M. Belinelli),,34,19
118,2,10:41.0,,R. Gay enters the game for Q. Acy,34,19
119,2,10:27.0,,D. Cousins misses 2-pt jump shot from 3 ft (block by D. Lee),34,19
120,2,10:27.0,,Offensive rebound by D. Cousins,34,19
121,2,10:27.0,,Turnover by D. Cousins (traveling),34,19
122,2,10:15.0,Turnover by K. Olynyk (traveling),,34,19
123,2,9:51.0,,R. Gay misses 3-pt jump shot from 25 ft,34,19
124,2,9:50.0,Defensive rebound by Team,,34,19
125,2,9:36.0,I. Thomas makes 2-pt layup from 2 ft,,36,19
126,2,9:26.0,,D. Cousins misses 3-pt jump shot from 25 ft,36,19
127,2,9:25.0,Defensive rebound by K. Olynyk,,36,19
128,2,9:12.0,E. Turner misses 2-pt jump shot from 12 ft,,36,19
129,2,9:11.0,Offensive rebound by D. Lee,,36,19
130,2,9:06.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by D. Lee),,39,19
131,2,9:05.0,,Sacramento full timeout,39,19
132,2,9:05.0,,R. Rondo enters the game for S. Curry,39,19
133,2,8:47.0,,D. Collison misses 3-pt jump shot from 25 ft,39,19
134,2,8:46.0,Defensive rebound by Team,,39,19
135,2,8:46.0,,Loose ball foul by D. Cousins (drawn by D. Lee),39,19
136,2,8:35.0,D. Lee misses 2-pt layup from 2 ft (block by D. Cousins),,39,19
137,2,8:35.0,,Defensive rebound by R. Gay,39,19
138,2,8:27.0,,Personal foul by D. Lee (drawn by D. Cousins),39,19
139,2,8:15.0,,Turnover by R. Gay (bad pass; steal by E. Turner),39,19
140,2,8:04.0,I. Thomas misses 2-pt jump shot from 12 ft (block by D. Collison),,39,19
141,2,8:04.0,,Defensive rebound by D. Cousins,39,19
142,2,7:55.0,,R. Rondo makes 2-pt layup from 1 ft,39,21
143,2,7:35.0,D. Lee misses 2-pt layup from 1 ft,,39,21
144,2,7:34.0,,Defensive rebound by M. Belinelli,39,21
145,2,7:23.0,,R. Gay makes 2-pt jump shot from 11 ft (assist by R. Rondo),39,23
146,2,7:01.0,I. Thomas misses 3-pt jump shot from 26 ft,,39,23
147,2,7:01.0,,Defensive rebound by D. Cousins,39,23
148,2,6:52.0,,D. Cousins misses 3-pt jump shot from 26 ft,39,23
149,2,6:52.0,Defensive rebound by J. Jerebko,,39,23
150,2,6:37.0,Turnover by E. Turner (bad pass; steal by R. Rondo),,39,23
151,2,6:34.0,,Personal foul by D. Lee (drawn by R. Rondo),39,23
152,2,6:34.0,,W. Cauley-Stein enters the game for D. Cousins,39,23
153,2,6:34.0,A. Bradley enters the game for E. Turner,,39,23
154,2,6:34.0,J. Crowder enters the game for J. Jerebko,,39,23
155,2,6:34.0,T. Zeller enters the game for D. Lee,,39,23
156,2,6:10.0,,M. Belinelli misses 2-pt jump shot from 16 ft,39,23
157,2,6:09.0,Defensive rebound by K. Olynyk,,39,23
158,2,6:06.0,A. Bradley misses 2-pt jump shot from 17 ft,,39,23
159,2,6:05.0,Offensive rebound by K. Olynyk,,39,23
160,2,6:01.0,I. Thomas makes 3-pt jump shot from 27 ft (assist by K. Olynyk),,42,23
161,2,5:49.0,,R. Gay makes 3-pt jump shot from 26 ft (assist by D. Collison),42,26
162,2,5:35.0,Offensive foul by T. Zeller (drawn by R. Gay),,42,26
163,2,5:35.0,Turnover by T. Zeller (offensive foul),,42,26
164,2,5:35.0,Official timeout,,42,26
165,2,5:35.0,,D. Cousins enters the game for W. Cauley-Stein,42,26
166,2,5:26.0,,R. Gay misses 2-pt jump shot from 16 ft,42,26
167,2,5:25.0,Defensive rebound by T. Zeller,,42,26
168,2,5:08.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Crowder),,45,26
169,2,4:58.0,,Personal foul by A. Bradley (drawn by R. Rondo),45,26
170,2,4:58.0,,B. McLemore enters the game for M. Belinelli,45,26
171,2,4:47.0,,Turnover by D. Collison (bad pass; steal by I. Thomas),45,26
172,2,4:40.0,K. Olynyk makes 2-pt layup from 1 ft (assist by J. Crowder),,47,26
173,2,4:17.0,,D. Cousins misses 2-pt jump shot from 15 ft,47,26
174,2,4:17.0,Defensive rebound by A. Bradley,,47,26
175,2,4:07.0,Turnover by K. Olynyk (traveling),,47,26
176,2,4:07.0,,W. Cauley-Stein enters the game for D. Collison,47,26
177,2,4:01.0,,Personal foul by T. Zeller (drawn by D. Cousins),47,26
178,2,4:01.0,J. Sullinger enters the game for I. Thomas,,47,26
179,2,4:01.0,E. Turner enters the game for T. Zeller,,47,26
180,2,4:01.0,A. Johnson enters the game for K. Olynyk,,47,26
181,2,3:51.0,,D. Cousins misses 2-pt layup from 2 ft (block by J. Sullinger),47,26
182,2,3:50.0,Defensive rebound by A. Johnson,,47,26
183,2,3:29.0,J. Sullinger misses 2-pt jump shot from 16 ft,,47,26
184,2,3:28.0,,Defensive rebound by R. Gay,47,26
185,2,3:21.0,,R. Rondo misses 2-pt jump shot from 6 ft (block by A. Johnson),47,26
186,2,3:18.0,Defensive rebound by A. Bradley,,47,26
187,2,3:17.0,Turnover by A. Bradley (lost ball),,47,26
188,2,3:05.0,,R. Gay makes 2-pt dunk at rim (assist by D. Cousins),47,28
189,2,2:42.0,Turnover by J. Crowder (bad pass; steal by R. Gay),,47,28
190,2,2:29.0,,Offensive foul by R. Gay (drawn by J. Crowder),47,28
191,2,2:29.0,,Turnover by R. Gay (offensive foul),47,28
192,2,2:29.0,Boston full timeout,,47,28
193,2,2:20.0,A. Johnson makes 2-pt jump shot from 5 ft (assist by E. Turner),,49,28
194,2,2:04.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by R. Rondo),49,30
195,2,1:54.0,J. Sullinger misses 3-pt jump shot from 26 ft,,49,30
196,2,1:54.0,,Defensive rebound by R. Gay,49,30
197,2,1:48.0,,Offensive foul by D. Cousins (drawn by J. Sullinger),49,30
198,2,1:48.0,,Turnover by D. Cousins (offensive foul),49,30
199,2,1:48.0,,K. Koufos enters the game for D. Cousins,49,30
200,2,1:48.0,I. Thomas enters the game for J. Sullinger,,49,30
201,2,1:26.0,J. Crowder misses 2-pt jump shot from 19 ft,,49,30
202,2,1:25.0,,Defensive rebound by R. Gay,49,30
203,2,1:14.0,,Turnover by R. Gay (bad pass; steal by J. Crowder),49,30
204,2,1:07.0,I. Thomas makes 2-pt jump shot from 18 ft (assist by J. Crowder),,51,30
205,2,1:00.0,,Shooting foul by J. Crowder (drawn by B. McLemore),51,30
206,2,1:00.0,,B. McLemore makes free throw 1 of 2,51,31
207,2,1:00.0,,S. Curry enters the game for W. Cauley-Stein,51,31
208,2,1:00.0,,C. Butler enters the game for R. Gay,51,31
209,2,1:00.0,,B. McLemore makes free throw 2 of 2,51,32
210,2,0:52.0,A. Bradley misses 2-pt jump shot from 16 ft,,51,32
211,2,0:51.0,,Defensive rebound by K. Koufos,51,32
212,2,0:42.0,,K. Koufos makes 2-pt dunk at rim (assist by R. Rondo),51,34
213,2,0:26.0,I. Thomas misses 3-pt jump shot from 25 ft,,51,34
214,2,0:25.0,,Defensive rebound by Team,51,34
215,2,0:25.0,Loose ball foul by A. Johnson (drawn by K. Koufos),,51,34
216,2,0:25.0,,K. Koufos makes free throw 1 of 2,51,35
217,2,0:25.0,K. Olynyk enters the game for A. Johnson,,51,35
218,2,0:25.0,,K. Koufos makes free throw 2 of 2,51,36
219,2,0:04.0,E. Turner misses 2-pt jump shot from 16 ft,,51,36
220,2,0:03.0,,Defensive rebound by R. Rondo,51,36
221,2,0:01.0,,Turnover by R. Rondo (bad pass; steal by I. Thomas),51,36
222,3,11:45.0,,B. McLemore makes 2-pt layup at rim (assist by R. Rondo),51,38
223,3,11:34.0,Offensive foul by J. Sullinger (drawn by D. Cousins),,51,38
224,3,11:34.0,Turnover by J. Sullinger (offensive foul),,51,38
225,3,11:19.0,,D. Cousins misses 2-pt layup from 2 ft,51,38
226,3,11:19.0,Defensive rebound by J. Sullinger,,51,38
227,3,11:09.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),,54,38
228,3,10:51.0,,D. Cousins misses 2-pt jump shot from 5 ft,54,38
229,3,10:51.0,,Offensive rebound by D. Cousins,54,38
230,3,10:48.0,,Shooting foul by J. Sullinger (drawn by D. Cousins),54,38
231,3,10:48.0,,D. Cousins makes free throw 1 of 2,54,39
232,3,10:48.0,,D. Cousins makes free throw 2 of 2,54,40
233,3,10:28.0,Turnover by J. Crowder (bad pass; steal by R. Rondo),,54,40
234,3,10:18.0,,Shooting foul by A. Bradley (drawn by R. Gay),54,40
235,3,10:18.0,,R. Gay misses free throw 1 of 2,54,40
236,3,10:18.0,,Offensive rebound by Team,54,40
237,3,10:18.0,,R. Gay makes free throw 2 of 2,54,41
238,3,10:06.0,J. Crowder makes 3-pt jump shot from 24 ft,,57,41
239,3,9:45.0,,Shooting foul by J. Sullinger (drawn by D. Cousins),57,41
240,3,9:45.0,,D. Cousins makes free throw 1 of 2,57,42
241,3,9:45.0,,D. Cousins misses free throw 2 of 2,57,42
242,3,9:44.0,Defensive rebound by J. Crowder,,57,42
243,3,9:33.0,Personal foul by B. McLemore (drawn by A. Bradley),,57,42
244,3,9:22.0,J. Sullinger misses 2-pt jump shot from 18 ft,,57,42
245,3,9:19.0,,Defensive rebound by B. McLemore,57,42
246,3,9:10.0,,R. Gay makes 3-pt jump shot from 24 ft (assist by R. Rondo),57,45
247,3,8:51.0,J. Sullinger makes 2-pt jump shot from 19 ft (assist by A. Johnson),,59,45
248,3,8:41.0,,Turnover by R. Rondo (lost ball; steal by J. Sullinger),59,45
249,3,8:36.0,A. Bradley makes 2-pt layup from 1 ft (assist by J. Sullinger),,61,45
250,3,8:36.0,,Sacramento full timeout,61,45
251,3,8:29.0,,R. Rondo misses 2-pt layup from 1 ft,61,45
252,3,8:28.0,,Offensive rebound by D. Cousins,61,45
253,3,8:25.0,,B. McLemore makes 2-pt layup from 1 ft (assist by D. Cousins),61,47
254,3,8:11.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by I. Thomas),,64,47
255,3,7:59.0,,D. Cousins misses 2-pt jump shot from 4 ft,64,47
256,3,7:59.0,,Offensive rebound by Team,64,47
257,3,7:52.0,,Turnover by R. Gay (lost ball; steal by J. Crowder),64,47
258,3,7:34.0,Shooting foul by R. Rondo (drawn by J. Crowder),,64,47
259,3,7:34.0,J. Crowder makes free throw 1 of 2,,65,47
260,3,7:34.0,,W. Cauley-Stein enters the game for R. Gay,65,47
261,3,7:34.0,J. Crowder makes free throw 2 of 2,,66,47
262,3,7:24.0,Violation by J. Crowder (kicked ball),,66,47
263,3,7:14.0,,Turnover by W. Cauley-Stein (lost ball; steal by A. Johnson),66,47
264,3,7:09.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Crowder),,69,47
265,3,6:59.0,,Personal foul by J. Sullinger (drawn by R. Rondo),69,47
266,3,6:59.0,,D. Collison enters the game for C. Butler,69,47
267,3,6:52.0,,D. Cousins makes 2-pt layup at rim (assist by R. Rondo),69,49
268,3,6:30.0,Shooting foul by D. Cousins (drawn by J. Crowder),,69,49
269,3,6:30.0,,Technical foul by R. Rondo,69,49
270,3,6:30.0,I. Thomas makes technical free throw,,70,49
271,3,6:30.0,,Technical foul by R. Rondo,70,49
272,3,6:30.0,,M. Belinelli enters the game for R. Rondo,70,49
273,3,6:30.0,I. Thomas makes technical free throw,,71,49
274,3,6:30.0,D. Lee enters the game for J. Sullinger,,71,49
275,3,6:30.0,J. Crowder makes free throw 1 of 2,,72,49
276,3,6:30.0,J. Crowder makes free throw 2 of 2,,73,49
277,3,6:23.0,,Personal foul by D. Lee (drawn by D. Cousins),73,49
278,3,6:23.0,,D. Cousins misses free throw 1 of 2,73,49
279,3,6:23.0,,Offensive rebound by Team,73,49
280,3,6:23.0,,D. Cousins makes free throw 2 of 2,73,50
281,3,6:08.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by D. Lee),,76,50
282,3,5:59.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Collison),76,53
283,3,5:42.0,A. Bradley makes 2-pt jump shot from 17 ft (assist by D. Lee),,78,53
284,3,5:26.0,,Personal foul by D. Lee (drawn by D. Cousins),78,53
285,3,5:26.0,,D. Cousins makes free throw 1 of 2,78,54
286,3,5:26.0,,D. Cousins makes free throw 2 of 2,78,55
287,3,5:17.0,I. Thomas misses 3-pt jump shot from 23 ft,,78,55
288,3,5:16.0,,Defensive rebound by B. McLemore,78,55
289,3,5:08.0,,Shooting foul by A. Johnson (drawn by W. Cauley-Stein),78,55
290,3,5:08.0,,W. Cauley-Stein misses free throw 1 of 2,78,55
291,3,5:08.0,,Offensive rebound by Team,78,55
292,3,5:08.0,E. Turner enters the game for I. Thomas,,78,55
293,3,5:08.0,,W. Cauley-Stein makes free throw 2 of 2,78,56
294,3,4:51.0,Shooting foul by B. McLemore (drawn by A. Bradley),,78,56
295,3,4:51.0,A. Bradley makes free throw 1 of 2,,79,56
296,3,4:51.0,A. Bradley makes free throw 2 of 2,,80,56
297,3,4:41.0,,D. Collison misses 2-pt jump shot from 17 ft,80,56
298,3,4:39.0,Defensive rebound by A. Johnson,,80,56
299,3,4:39.0,Personal foul by B. McLemore (drawn by A. Johnson),,80,56
300,3,4:39.0,A. Johnson misses free throw 1 of 2,,80,56
301,3,4:39.0,Offensive rebound by Team,,80,56
302,3,4:39.0,,S. Curry enters the game for B. McLemore,80,56
303,3,4:39.0,A. Johnson misses free throw 2 of 2,,80,56
304,3,4:37.0,,Defensive rebound by M. Belinelli,80,56
305,3,4:28.0,,Turnover by D. Cousins (bad pass; steal by D. Lee),80,56
306,3,4:20.0,J. Crowder misses 3-pt jump shot from 24 ft,,80,56
307,3,4:19.0,,Defensive rebound by W. Cauley-Stein,80,56
308,3,4:10.0,,S. Curry makes 2-pt jump shot from 22 ft (assist by D. Collison),80,58
309,3,3:58.0,Personal foul by D. Cousins (drawn by E. Turner),,80,58
310,3,3:58.0,E. Turner makes free throw 1 of 2,,81,58
311,3,3:58.0,K. Olynyk enters the game for A. Johnson,,81,58
312,3,3:58.0,,K. Koufos enters the game for D. Cousins,81,58
313,3,3:58.0,E. Turner misses free throw 2 of 2,,81,58
314,3,3:57.0,,Defensive rebound by K. Koufos,81,58
315,3,3:36.0,,D. Collison misses 2-pt jump shot from 5 ft,81,58
316,3,3:36.0,Defensive rebound by J. Crowder,,81,58
317,3,3:23.0,Turnover by D. Lee (lost ball; steal by K. Koufos),,81,58
318,3,3:18.0,,D. Collison makes 2-pt layup from 1 ft (assist by M. Belinelli),81,60
319,3,3:18.0,,Shooting foul by A. Bradley (drawn by D. Collison),81,60
320,3,3:18.0,,R. Gay enters the game for W. Cauley-Stein,81,60
321,3,3:18.0,,D. Collison makes free throw 1 of 1,81,61
322,3,3:03.0,Turnover by E. Turner (bad pass; steal by K. Koufos),,81,61
323,3,2:53.0,,S. Curry makes 2-pt jump shot from 11 ft,81,63
324,3,2:53.0,Boston full timeout,,81,63
325,3,2:53.0,J. Jerebko enters the game for J. Crowder,,81,63
326,3,2:53.0,I. Thomas enters the game for A. Bradley,,81,63
327,3,2:38.0,E. Turner makes 2-pt layup from 1 ft (assist by D. Lee),,83,63
328,3,2:26.0,,M. Belinelli misses 2-pt jump shot from 19 ft,83,63
329,3,2:26.0,Defensive rebound by D. Lee,,83,63
330,3,2:06.0,D. Lee misses 2-pt layup from 1 ft,,83,63
331,3,2:05.0,,Defensive rebound by K. Koufos,83,63
332,3,1:56.0,,D. Collison makes 2-pt layup from 1 ft,83,65
333,3,1:56.0,,Shooting foul by E. Turner (drawn by D. Collison),83,65
334,3,1:56.0,,D. Collison makes free throw 1 of 1,83,66
335,3,1:39.0,D. Lee makes 2-pt dunk at rim (assist by K. Olynyk),,85,66
336,3,1:24.0,,Turnover by S. Curry (bad pass; steal by K. Olynyk),85,66
337,3,1:20.0,J. Jerebko makes 2-pt layup from 2 ft (assist by K. Olynyk),,87,66
338,3,1:20.0,Shooting foul by R. Gay (drawn by J. Jerebko),,87,66
339,3,1:20.0,J. Jerebko makes free throw 1 of 1,,88,66
340,3,1:08.0,,R. Gay makes 2-pt layup from 2 ft (assist by M. Belinelli),88,68
341,3,0:48.0,J. Jerebko makes 2-pt jump shot from 16 ft (assist by I. Thomas),,90,68
342,3,0:29.0,,D. Collison misses 2-pt jump shot from 17 ft,90,68
343,3,0:29.0,Defensive rebound by J. Jerebko,,90,68
344,3,0:06.0,K. Olynyk misses 3-pt jump shot from 26 ft,,90,68
345,3,0:05.0,,Defensive rebound by S. Curry,90,68
346,3,0:01.0,,S. Curry misses 3-pt jump shot from 25 ft,90,68
347,3,0:00.0,,Offensive rebound by Team,90,68
348,4,11:38.0,R. Hunter misses 3-pt jump shot from 27 ft,,90,68
349,4,11:36.0,,Defensive rebound by D. Collison,90,68
350,4,11:25.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. Collison),90,71
351,4,11:09.0,E. Turner makes 2-pt jump shot from 11 ft,,92,71
352,4,11:09.0,Shooting foul by S. Curry (drawn by E. Turner),,92,71
353,4,11:09.0,E. Turner makes free throw 1 of 1,,93,71
354,4,11:01.0,,Personal foul by K. Olynyk (drawn by D. Collison),93,71
355,4,10:47.0,,R. Gay misses 2-pt jump shot from 12 ft,93,71
356,4,10:46.0,Defensive rebound by I. Thomas,,93,71
357,4,10:33.0,I. Thomas misses 2-pt hook shot from 7 ft,,93,71
358,4,10:33.0,,Defensive rebound by M. Belinelli,93,71
359,4,10:14.0,,R. Gay misses 2-pt jump shot from 20 ft,93,71
360,4,10:12.0,Defensive rebound by I. Thomas,,93,71
361,4,10:05.0,R. Hunter makes 2-pt jump shot from 11 ft (assist by I. Thomas),,95,71
362,4,9:57.0,,Shooting foul by I. Thomas (drawn by D. Collison),95,71
363,4,9:57.0,,D. Collison makes free throw 1 of 2,95,72
364,4,9:57.0,,W. Cauley-Stein enters the game for K. Koufos,95,72
365,4,9:57.0,,D. Collison makes free throw 2 of 2,95,73
366,4,9:42.0,R. Hunter misses 3-pt jump shot from 30 ft,,95,73
367,4,9:41.0,,Defensive rebound by W. Cauley-Stein,95,73
368,4,9:32.0,,Turnover by M. Belinelli (bad pass; steal by I. Thomas),95,73
369,4,9:28.0,Turnover by I. Thomas (lost ball),,95,73
370,4,9:28.0,Loose ball foul by I. Thomas (drawn by M. Belinelli),,95,73
371,4,9:28.0,A. Bradley enters the game for I. Thomas,,95,73
372,4,9:07.0,,R. Gay makes 2-pt jump shot from 10 ft,95,75
373,4,9:07.0,,Shooting foul by A. Bradley (drawn by R. Gay),95,75
374,4,9:07.0,,R. Gay makes free throw 1 of 1,95,76
375,4,8:54.0,Personal foul by W. Cauley-Stein (drawn by K. Olynyk),,95,76
376,4,8:54.0,Official timeout,,95,76
377,4,8:48.0,K. Olynyk misses 2-pt jump shot from 21 ft,,95,76
378,4,8:48.0,Offensive rebound by J. Jerebko,,95,76
