,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
134,2,8:34.0,J. Anderson makes 2-pt dunk at rim,,30,25
135,2,8:30.0,,Turnover by K. Durant (bad pass; steal by D. Harris),30,25
136,2,8:25.0,D. Williams misses 3-pt jump shot from 26 ft,,30,25
137,2,8:24.0,,Defensive rebound by R. Westbrook,30,25
138,2,8:18.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by R. Westbrook),30,28
139,2,7:56.0,Shooting foul by S. Ibaka (drawn by D. Nowitzki),,30,28
140,2,7:56.0,D. Nowitzki makes free throw 1 of 2,,31,28
141,2,7:56.0,D. Nowitzki makes free throw 2 of 2,,32,28
142,2,7:41.0,,K. Durant misses 2-pt jump shot from 9 ft,32,28
143,2,7:41.0,Defensive rebound by D. Williams,,32,28
144,2,7:19.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,32,28
145,2,7:18.0,,Defensive rebound by E. Freedom,32,28
146,2,7:13.0,,Shooting foul by S. Mejri (drawn by R. Westbrook),32,28
147,2,7:13.0,,R. Westbrook makes free throw 1 of 2,32,29
148,2,7:13.0,Z. Pachulia enters the game for D. Nowitzki,,32,29
149,2,7:13.0,D. Powell enters the game for D. Harris,,32,29
150,2,7:13.0,R. Felton enters the game for J. Anderson,,32,29
151,2,7:13.0,W. Matthews enters the game for S. Mejri,,32,29
152,2,7:13.0,,S. Adams enters the game for E. Freedom,32,29
153,2,7:13.0,,A. Morrow enters the game for R. Foye,32,29
154,2,7:13.0,,R. Westbrook misses free throw 2 of 2,32,29
155,2,7:12.0,Defensive rebound by Z. Pachulia,,32,29
156,2,6:58.0,W. Matthews misses 3-pt jump shot from 24 ft,,32,29
157,2,6:57.0,,Defensive rebound by K. Durant,32,29
158,2,6:51.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by K. Durant),32,32
159,2,6:48.0,Dallas full timeout,,32,32
160,2,6:24.0,D. Powell misses 2-pt layup from 2 ft,,32,32
161,2,6:21.0,Offensive rebound by Z. Pachulia,,32,32
162,2,6:21.0,Z. Pachulia makes 2-pt layup from 2 ft,,34,32
163,2,6:10.0,,S. Adams misses 2-pt dunk at rim,34,32
164,2,6:10.0,,Offensive rebound by R. Westbrook,34,32
165,2,6:05.0,,R. Westbrook misses 2-pt jump shot from 6 ft,34,32
166,2,6:05.0,Defensive rebound by Team,,34,32
167,2,5:55.0,R. Felton misses 3-pt jump shot from 23 ft,,34,32
168,2,5:54.0,Offensive rebound by R. Felton,,34,32
169,2,5:29.0,Z. Pachulia misses 2-pt hook shot from 4 ft,,34,32
170,2,5:29.0,,Defensive rebound by Team,34,32
171,2,5:29.0,Loose ball foul by Z. Pachulia,,34,32
172,2,5:15.0,,S. Ibaka makes 2-pt jump shot from 14 ft (assist by K. Durant),34,34
173,2,4:56.0,D. Powell misses 2-pt layup from 2 ft,,34,34
174,2,4:55.0,,Defensive rebound by K. Durant,34,34
175,2,4:49.0,,Turnover by K. Durant (bad pass; steal by Z. Pachulia),34,34
176,2,4:45.0,R. Felton makes 2-pt layup from 2 ft (assist by D. Williams),,36,34
177,2,4:23.0,,Personal foul by R. Felton,36,34
178,2,4:23.0,D. Nowitzki enters the game for D. Powell,,36,34
179,2,4:17.0,,R. Westbrook makes 2-pt jump shot from 12 ft,36,36
180,2,4:04.0,R. Felton misses 2-pt jump shot from 9 ft,,36,36
181,2,4:02.0,,Defensive rebound by S. Ibaka,36,36
182,2,3:59.0,,Personal foul by D. Williams,36,36
183,2,3:59.0,S. Mejri enters the game for Z. Pachulia,,36,36
184,2,3:54.0,,K. Durant misses 2-pt jump shot from 15 ft,36,36
185,2,3:53.0,,Offensive rebound by Team,36,36
186,2,3:53.0,Loose ball foul by S. Mejri,,36,36
187,2,3:53.0,,S. Adams makes free throw 1 of 2,36,37
188,2,3:53.0,,S. Adams misses free throw 2 of 2,36,37
189,2,3:53.0,Defensive rebound by D. Nowitzki,,36,37
190,2,3:29.0,D. Nowitzki makes 2-pt jump shot from 17 ft (assist by D. Williams),,38,37
191,2,3:13.0,,A. Morrow misses 3-pt jump shot from 23 ft,38,37
192,2,3:12.0,,Offensive rebound by Team,38,37
193,2,3:11.0,,D. Waiters enters the game for A. Morrow,38,37
194,2,3:08.0,,S. Adams misses 2-pt jump shot from 5 ft,38,37
195,2,3:08.0,,Offensive rebound by R. Westbrook,38,37
196,2,3:08.0,,R. Westbrook misses 2-pt dunk at rim,38,37
197,2,3:08.0,Defensive rebound by Team,,38,37
198,2,2:50.0,S. Mejri makes 2-pt layup from 2 ft (assist by D. Williams),,40,37
199,2,2:33.0,,S. Ibaka makes 3-pt jump shot from 23 ft (assist by S. Adams),40,40
200,2,2:08.0,R. Felton misses 3-pt jump shot from 26 ft,,40,40
201,2,2:08.0,,Defensive rebound by S. Ibaka,40,40
202,2,2:02.0,,R. Westbrook makes 3-pt jump shot from 25 ft,40,43
203,2,1:59.0,Dallas full timeout,,40,43
204,2,1:59.0,Official timeout,,40,43
205,2,1:43.0,W. Matthews misses 3-pt jump shot from 23 ft,,40,43
206,2,1:42.0,,Defensive rebound by K. Durant,40,43
207,2,1:28.0,,R. Westbrook misses 3-pt jump shot from 24 ft,40,43
208,2,1:28.0,Defensive rebound by W. Matthews,,40,43
209,2,1:08.0,Shooting foul by R. Westbrook (drawn by S. Mejri),,40,43
210,2,1:08.0,S. Mejri misses free throw 1 of 2,,40,43
211,2,1:08.0,Offensive rebound by Team,,40,43
212,2,1:08.0,S. Mejri makes free throw 2 of 2,,41,43
213,2,0:58.0,,Turnover by R. Westbrook (bad pass; steal by R. Felton),41,43
214,2,0:53.0,Shooting foul by S. Ibaka (drawn by R. Felton),,41,43
215,2,0:53.0,R. Felton makes free throw 1 of 2,,42,43
216,2,0:53.0,,N. Collison enters the game for S. Ibaka,42,43
217,2,0:53.0,R. Felton makes free throw 2 of 2,,43,43
218,2,0:28.0,,D. Waiters misses 3-pt jump shot from 25 ft,43,43
219,2,0:28.0,Defensive rebound by R. Felton,,43,43
220,2,0:03.0,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by R. Felton),,45,43
221,2,0:03.0,,Oklahoma City full timeout,45,43
222,2,0:03.0,D. Harris enters the game for D. Nowitzki,,45,43
223,2,0:03.0,J. Anderson enters the game for S. Mejri,,45,43
224,2,0:00.0,,R. Westbrook misses 3-pt jump shot from 35 ft,45,43
225,2,0:00.0,,Offensive rebound by Team,45,43
226,3,11:46.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,45,43
227,3,11:46.0,,Defensive rebound by A. Roberson,45,43
228,3,11:30.0,,K. Durant misses 3-pt jump shot from 25 ft,45,43
229,3,11:29.0,,Offensive rebound by S. Ibaka,45,43
230,3,11:26.0,,S. Ibaka makes 2-pt jump shot from 16 ft,45,45
231,3,11:06.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,45,45
232,3,11:06.0,Offensive rebound by Z. Pachulia,,45,45
233,3,10:50.0,R. Felton misses 3-pt jump shot from 25 ft,,45,45
234,3,10:50.0,,Defensive rebound by S. Adams,45,45
235,3,10:38.0,,K. Durant misses 2-pt jump shot from 13 ft,45,45
236,3,10:37.0,Defensive rebound by R. Felton,,45,45
237,3,10:19.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,45,45
238,3,10:19.0,,Defensive rebound by A. Roberson,45,45
239,3,10:05.0,,R. Westbrook makes 2-pt jump shot from 7 ft,45,47
240,3,9:52.0,Turnover by D. Williams (bad pass; steal by A. Roberson),,45,47
241,3,9:48.0,,A. Roberson makes 2-pt dunk at rim,45,49
242,3,9:32.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by R. Felton),,48,49
243,3,9:18.0,,Shooting foul by R. Felton (drawn by K. Durant),48,49
244,3,9:18.0,,K. Durant makes free throw 1 of 3,48,50
245,3,9:18.0,,K. Durant makes free throw 2 of 3,48,51
246,3,9:18.0,,K. Durant makes free throw 3 of 3,48,52
247,3,9:01.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,48,52
248,3,9:00.0,,Defensive rebound by R. Westbrook,48,52
249,3,8:52.0,,R. Westbrook misses 2-pt jump shot from 9 ft,48,52
250,3,8:52.0,Defensive rebound by Team,,48,52
251,3,8:51.0,Personal foul by S. Adams,,48,52
252,3,8:35.0,W. Matthews misses 2-pt layup from 3 ft,,48,52
253,3,8:35.0,,Defensive rebound by R. Westbrook,48,52
254,3,8:33.0,,Turnover by R. Westbrook (lost ball; steal by W. Matthews),48,52
255,3,8:32.0,,Loose ball foul by R. Westbrook,48,52
256,3,8:07.0,Turnover by Team (shot clock),,48,52
257,3,7:54.0,,K. Durant misses 3-pt jump shot from 24 ft,48,52
258,3,7:54.0,,Offensive rebound by Team,48,52
259,3,7:44.0,,K. Durant misses 2-pt jump shot from 15 ft,48,52
260,3,7:44.0,Defensive rebound by Z. Pachulia,,48,52
261,3,7:33.0,Z. Pachulia misses 2-pt layup from 2 ft (block by K. Durant),,48,52
262,3,7:32.0,,Defensive rebound by R. Westbrook,48,52
263,3,7:27.0,,R. Westbrook makes 2-pt layup from 3 ft,48,54
264,3,7:24.0,Dallas full timeout,,48,54
265,3,7:24.0,S. Mejri enters the game for Z. Pachulia,,48,54
266,3,7:09.0,D. Williams makes 2-pt jump shot from 7 ft,,50,54
267,3,6:41.0,,R. Westbrook misses 3-pt jump shot from 25 ft,50,54
268,3,6:41.0,Defensive rebound by D. Nowitzki,,50,54
269,3,6:25.0,Turnover by D. Williams (bad pass; steal by A. Roberson),,50,54
270,3,6:23.0,,Personal take foul by D. Williams,50,54
271,3,6:13.0,,K. Durant misses 2-pt jump shot from 15 ft,50,54
272,3,6:12.0,,Offensive rebound by S. Adams,50,54
273,3,6:12.0,,S. Adams makes 2-pt layup from 1 ft,50,56
274,3,5:55.0,Turnover by D. Williams (bad pass; steal by S. Ibaka),,50,56
275,3,5:44.0,,K. Durant makes 2-pt jump shot from 4 ft,50,58
276,3,5:43.0,Dallas full timeout,,50,58
277,3,5:43.0,D. Harris enters the game for D. Williams,,50,58
278,3,5:21.0,D. Nowitzki makes 2-pt jump shot from 14 ft,,52,58
279,3,4:56.0,,K. Durant misses 3-pt jump shot from 28 ft,52,58
280,3,4:54.0,Defensive rebound by W. Matthews,,52,58
281,3,4:47.0,Shooting foul by S. Ibaka (drawn by R. Felton),,52,58
282,3,4:47.0,R. Felton misses free throw 1 of 2,,52,58
283,3,4:47.0,Offensive rebound by Team,,52,58
284,3,4:47.0,,K. Singler enters the game for K. Durant,52,58
285,3,4:47.0,,E. Freedom enters the game for S. Ibaka,52,58
286,3,4:47.0,D. Powell enters the game for D. Nowitzki,,52,58
287,3,4:47.0,R. Felton makes free throw 2 of 2,,53,58
288,3,4:38.0,,A. Roberson misses 2-pt dunk from 2 ft,53,58
289,3,4:38.0,Defensive rebound by Team,,53,58
290,3,4:14.0,D. Powell misses 2-pt hook shot from 6 ft,,53,58
291,3,4:14.0,,Defensive rebound by R. Westbrook,53,58
292,3,3:58.0,,K. Singler misses 2-pt jump shot from 12 ft,53,58
293,3,3:56.0,Defensive rebound by R. Felton,,53,58
294,3,3:53.0,R. Felton makes 2-pt layup from 1 ft,,55,58
295,3,3:53.0,Shooting foul by A. Roberson (drawn by R. Felton),,55,58
296,3,3:53.0,R. Felton makes free throw 1 of 1,,56,58
297,3,3:53.0,,Oklahoma City full timeout,56,58
298,3,3:53.0,,A. Morrow enters the game for A. Roberson,56,58
299,3,3:53.0,,D. Waiters enters the game for K. Singler,56,58
300,3,3:40.0,,Offensive foul by A. Morrow (drawn by D. Harris),56,58
301,3,3:40.0,,Turnover by A. Morrow (offensive foul),56,58
302,3,3:40.0,,K. Durant enters the game for S. Adams,56,58
303,3,3:28.0,Turnover by R. Felton (bad pass; steal by R. Westbrook),,56,58
304,3,3:22.0,,A. Morrow makes 2-pt layup from 1 ft (assist by R. Westbrook),56,60
305,3,3:05.0,W. Matthews misses 3-pt jump shot from 25 ft,,56,60
306,3,3:04.0,,Defensive rebound by D. Waiters,56,60
307,3,2:57.0,,Personal foul by D. Powell,56,60
308,3,2:57.0,D. Nowitzki enters the game for D. Powell,,56,60
309,3,2:45.0,,K. Durant misses 2-pt jump shot from 9 ft,56,60
310,3,2:44.0,,Offensive rebound by E. Freedom,56,60
311,3,2:41.0,,E. Freedom misses 2-pt layup from 1 ft (block by S. Mejri),56,60
312,3,2:40.0,Defensive rebound by R. Felton,,56,60
313,3,2:25.0,Turnover by D. Nowitzki (lost ball; steal by A. Morrow),,56,60
314,3,2:21.0,,Turnover by A. Morrow (lost ball),56,60
315,3,2:11.0,R. Felton misses 2-pt jump shot from 12 ft,,56,60
316,3,2:10.0,Offensive rebound by S. Mejri,,56,60
317,3,2:10.0,S. Mejri makes 2-pt layup from 1 ft,,58,60
318,3,1:56.0,,A. Morrow misses 3-pt jump shot from 25 ft,58,60
319,3,1:55.0,,Offensive rebound by E. Freedom,58,60
320,3,1:52.0,,E. Freedom makes 2-pt layup from 1 ft,58,62
321,3,1:38.0,W. Matthews misses 3-pt jump shot from 25 ft,,58,62
322,3,1:37.0,,Defensive rebound by R. Westbrook,58,62
323,3,1:30.0,,D. Waiters misses 3-pt jump shot from 23 ft,58,62
324,3,1:27.0,Defensive rebound by D. Harris,,58,62
325,3,1:18.0,Personal foul by R. Westbrook,,58,62
326,3,1:18.0,S. Mejri misses free throw 1 of 2,,58,62
327,3,1:18.0,Offensive rebound by Team,,58,62
328,3,1:18.0,,R. Foye enters the game for R. Westbrook,58,62
329,3,1:18.0,S. Mejri makes free throw 2 of 2,,59,62
330,3,1:01.0,,K. Durant misses 2-pt jump shot from 10 ft,59,62
331,3,1:00.0,Defensive rebound by D. Nowitzki,,59,62
332,3,0:39.0,D. Harris misses 2-pt jump shot from 16 ft,,59,62
333,3,0:38.0,,Defensive rebound by K. Durant,59,62
334,3,0:30.0,,R. Foye misses 3-pt jump shot from 24 ft,59,62
335,3,0:29.0,Defensive rebound by R. Felton,,59,62
336,3,0:04.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,59,62
337,3,0:03.0,,Defensive rebound by D. Waiters,59,62
338,3,0:00.0,,D. Waiters misses 3-pt jump shot from 41 ft,59,62
339,3,0:00.0,,Offensive rebound by Team,59,62
340,4,11:36.0,,K. Durant misses 2-pt jump shot from 14 ft,59,62
341,4,11:35.0,Defensive rebound by R. Felton,,59,62
342,4,11:14.0,S. Mejri makes 2-pt layup from 1 ft (assist by J. Anderson),,61,62
343,4,10:56.0,,Shooting foul by S. Mejri (drawn by A. Morrow),61,62
344,4,10:56.0,,A. Morrow makes free throw 1 of 2,61,63
345,4,10:56.0,,A. Morrow makes free throw 2 of 2,61,64
346,4,10:35.0,D. Harris makes 2-pt layup from 1 ft,,63,64
347,4,10:20.0,,Turnover by K. Durant (lost ball; steal by J. Anderson),63,64
348,4,10:14.0,D. Harris misses 2-pt layup from 1 ft,,63,64
349,4,10:13.0,Offensive rebound by S. Mejri,,63,64
350,4,10:13.0,S. Mejri makes 2-pt dunk at rim,,65,64
351,4,9:53.0,,K. Durant misses 2-pt layup from 2 ft (block by S. Mejri),65,64
352,4,9:51.0,,Offensive rebound by E. Freedom,65,64
353,4,9:48.0,,E. Freedom makes 2-pt jump shot from 4 ft,65,66
354,4,9:28.0,D. Nowitzki makes 2-pt jump shot from 6 ft (assist by R. Felton),,67,66
355,4,9:12.0,,D. Waiters makes 2-pt layup from 2 ft,67,68
356,4,9:10.0,Dallas full timeout,,67,68
357,4,9:10.0,,S. Ibaka enters the game for R. Foye,67,68
358,4,9:10.0,,R. Westbrook enters the game for A. Morrow,67,68
359,4,9:10.0,Z. Pachulia enters the game for S. Mejri,,67,68
360,4,9:10.0,W. Matthews enters the game for R. Felton,,67,68
361,4,8:47.0,W. Matthews misses 3-pt jump shot from 23 ft,,67,68
362,4,8:45.0,Offensive rebound by J. Anderson,,67,68
363,4,8:45.0,J. Anderson misses 2-pt dunk at rim,,67,68
364,4,8:45.0,Offensive rebound by Team,,67,68
365,4,8:45.0,,R. Foye enters the game for K. Durant,67,68
366,4,8:37.0,Shooting foul by E. Freedom (drawn by D. Harris),,67,68
367,4,8:37.0,D. Harris makes free throw 1 of 2,,68,68
368,4,8:37.0,D. Harris makes free throw 2 of 2,,69,68
369,4,8:23.0,,E. Freedom misses 3-pt jump shot from 22 ft,69,68
370,4,8:22.0,Defensive rebound by D. Harris,,69,68
371,4,8:08.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,69,68
372,4,8:07.0,,Defensive rebound by S. Ibaka,69,68
373,4,7:59.0,,R. Westbrook misses 2-pt jump shot from 5 ft,69,68
374,4,7:59.0,Defensive rebound by D. Harris,,69,68
375,4,7:53.0,J. Anderson misses 2-pt layup from 2 ft,,69,68
376,4,7:51.0,,Defensive rebound by S. Ibaka,69,68
377,4,7:44.0,,D. Waiters makes 2-pt jump shot from 4 ft,69,70
378,4,7:44.0,,Shooting foul by D. Harris (drawn by D. Waiters),69,70
379,4,7:44.0,,K. Durant enters the game for R. Foye,69,70
380,4,7:44.0,R. Felton enters the game for D. Harris,,69,70
381,4,7:44.0,,D. Waiters makes free throw 1 of 1,69,71
382,4,7:34.0,Turnover by R. Felton (bad pass; steal by E. Freedom),,69,71
383,4,7:30.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),69,73
384,4,7:03.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,69,73
385,4,7:01.0,Offensive rebound by J. Anderson,,69,73
386,4,7:01.0,J. Anderson misses 2-pt layup from 2 ft,,69,73
387,4,7:00.0,,Defensive rebound by Team,69,73
388,4,6:47.0,,S. Ibaka makes 3-pt jump shot from 23 ft (assist by R. Westbrook),69,76
389,4,6:44.0,Dallas full timeout,,69,76
390,4,6:43.0,D. Harris enters the game for Z. Pachulia,,69,76
391,4,6:43.0,S. Mejri enters the game for J. Anderson,,69,76
392,4,6:30.0,W. Matthews makes 2-pt layup from 2 ft (assist by S. Mejri),,71,76
393,4,6:17.0,,R. Westbrook makes 2-pt jump shot from 13 ft,71,78
394,4,5:52.0,W. Matthews makes 2-pt jump shot from 15 ft,,73,78
395,4,5:36.0,,R. Westbrook misses 2-pt jump shot from 14 ft,73,78
396,4,5:36.0,,Offensive rebound by E. Freedom,73,78
