,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MIAMI_ACTION,NEW YORK_SCORE,MIAMI_SCORE
118,2,8:21.0,New York full timeout,,24,27
119,2,8:21.0,J. Calderón enters the game for L. Galloway,,24,27
120,2,8:21.0,R. Lopez enters the game for J. Grant,,24,27
121,2,8:21.0,C. Anthony enters the game for K. O'Quinn,,24,27
122,2,8:13.0,Personal foul by G. Green (drawn by C. Anthony),,24,27
123,2,7:59.0,C. Anthony makes 2-pt jump shot from 7 ft,,26,27
124,2,7:45.0,,C. Bosh misses 2-pt jump shot from 21 ft,26,27
125,2,7:44.0,Defensive rebound by A. Afflalo,,26,27
126,2,7:29.0,R. Lopez makes 2-pt hook shot from 7 ft,,28,27
127,2,7:11.0,,C. Bosh makes 2-pt jump shot from 16 ft (assist by T. Johnson),28,29
128,2,6:54.0,D. Williams makes 2-pt jump shot from 17 ft,,30,29
129,2,6:45.0,,Turnover by B. Udrih (bad pass; steal by D. Williams),30,29
130,2,6:41.0,D. Williams makes 2-pt dunk at rim,,32,29
131,2,6:32.0,,Miami full timeout,32,29
132,2,6:32.0,,D. Wade enters the game for C. Bosh,32,29
133,2,6:32.0,,H. Whiteside enters the game for J. Winslow,32,29
134,2,6:32.0,,L. Deng enters the game for B. Udrih,32,29
135,2,6:22.0,,D. Wade makes 2-pt jump shot from 15 ft,32,31
136,2,5:57.0,D. Williams misses 3-pt jump shot from 25 ft,,32,31
137,2,5:56.0,,Defensive rebound by G. Green,32,31
138,2,5:45.0,,G. Green makes 2-pt jump shot from 14 ft,32,33
139,2,5:37.0,Turnover by J. Calderón (step out of bounds),,32,33
140,2,5:21.0,,T. Johnson misses 3-pt jump shot from 24 ft,32,33
141,2,5:20.0,Defensive rebound by D. Williams,,32,33
142,2,5:08.0,D. Williams misses 2-pt jump shot from 19 ft,,32,33
143,2,5:07.0,,Defensive rebound by G. Green,32,33
144,2,4:50.0,,D. Wade misses 2-pt jump shot from 19 ft,32,33
145,2,4:49.0,Defensive rebound by D. Williams,,32,33
146,2,4:28.0,Turnover by R. Lopez (traveling),,32,33
147,2,4:28.0,,G. Dragić enters the game for T. Johnson,32,33
148,2,4:28.0,L. Thomas enters the game for A. Afflalo,,32,33
149,2,4:14.0,,D. Wade makes 2-pt layup from 1 ft,32,35
150,2,3:58.0,C. Anthony makes 2-pt jump shot from 21 ft,,34,35
151,2,3:36.0,,G. Green misses 2-pt jump shot from 14 ft,34,35
152,2,3:35.0,,Offensive rebound by G. Green,34,35
153,2,3:34.0,,Personal foul by D. Williams (drawn by G. Green),34,35
154,2,3:26.0,,G. Dragić misses 2-pt jump shot from 6 ft,34,35
155,2,3:25.0,,Offensive rebound by D. Wade,34,35
156,2,3:20.0,,D. Wade misses 2-pt hook shot from 6 ft,34,35
157,2,3:19.0,Defensive rebound by J. Calderón,,34,35
158,2,3:08.0,D. Williams makes 2-pt dunk at rim (assist by C. Anthony),,36,35
159,2,2:42.0,,L. Deng misses 2-pt jump shot from 9 ft,36,35
160,2,2:41.0,Defensive rebound by R. Lopez,,36,35
161,2,2:32.0,C. Anthony makes 2-pt jump shot from 16 ft,,38,35
162,2,2:13.0,,G. Green misses 3-pt jump shot from 24 ft,38,35
163,2,2:12.0,,Offensive rebound by H. Whiteside,38,35
164,2,2:12.0,,Shooting foul by C. Anthony (drawn by H. Whiteside),38,35
165,2,2:12.0,Official timeout,,38,35
166,2,2:12.0,K. Porziņģis enters the game for L. Thomas,,38,35
167,2,2:12.0,A. Afflalo enters the game for D. Williams,,38,35
168,2,2:12.0,,C. Bosh enters the game for G. Green,38,35
169,2,2:12.0,,H. Whiteside makes free throw 1 of 2,38,36
170,2,2:12.0,,H. Whiteside makes free throw 2 of 2,38,37
171,2,1:48.0,R. Lopez makes 2-pt hook shot from 8 ft,,40,37
172,2,1:31.0,,Turnover by D. Wade (bad pass; steal by C. Anthony),40,37
173,2,1:25.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by C. Anthony),,43,37
174,2,1:02.0,,D. Wade misses 2-pt jump shot from 15 ft,43,37
175,2,1:01.0,Defensive rebound by C. Anthony,,43,37
176,2,0:42.0,A. Afflalo makes 2-pt jump shot from 20 ft,,45,37
177,2,0:40.0,,Miami full timeout,45,37
178,2,0:40.0,L. Thomas enters the game for K. Porziņģis,,45,37
179,2,0:24.0,,C. Bosh makes 2-pt dunk at rim,45,39
180,2,0:02.0,C. Anthony makes 2-pt layup from 1 ft,,47,39
181,2,0:00.0,,L. Deng misses 3-pt jump shot from 48 ft,47,39
182,2,0:00.0,,Offensive rebound by Team,47,39
183,3,11:41.0,Shooting foul by L. Deng (drawn by C. Anthony),,47,39
184,3,11:41.0,C. Anthony misses free throw 1 of 2,,47,39
185,3,11:41.0,Offensive rebound by Team,,47,39
186,3,11:41.0,C. Anthony makes free throw 2 of 2,,48,39
187,3,11:26.0,,G. Dragić makes 2-pt jump shot from 19 ft,48,41
188,3,11:08.0,K. Porziņģis makes 2-pt jump shot from 12 ft (assist by J. Calderón),,50,41
189,3,10:44.0,,Turnover by D. Wade (lost ball),50,41
190,3,10:28.0,R. Lopez misses 2-pt layup from 1 ft,,50,41
191,3,10:27.0,,Defensive rebound by H. Whiteside,50,41
192,3,10:26.0,,Personal foul by R. Lopez (drawn by H. Whiteside),50,41
193,3,10:13.0,,D. Wade misses 2-pt jump shot from 11 ft,50,41
194,3,10:12.0,Defensive rebound by C. Anthony,,50,41
195,3,9:59.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,50,41
196,3,9:58.0,,Defensive rebound by H. Whiteside,50,41
197,3,9:46.0,,H. Whiteside misses 2-pt hook shot from 7 ft,50,41
198,3,9:45.0,Defensive rebound by C. Anthony,,50,41
199,3,9:39.0,R. Lopez makes 2-pt layup from 1 ft (assist by C. Anthony),,52,41
200,3,9:16.0,,Turnover by H. Whiteside (3 sec),52,41
201,3,9:01.0,R. Lopez makes 2-pt hook shot from 9 ft (assist by C. Anthony),,54,41
202,3,8:48.0,,Personal foul by J. Calderón (drawn by G. Dragić),54,41
203,3,8:38.0,,G. Dragić makes 2-pt jump shot from 14 ft,54,43
204,3,8:27.0,Offensive foul by C. Anthony (drawn by L. Deng),,54,43
205,3,8:27.0,Turnover by C. Anthony (offensive foul),,54,43
206,3,8:13.0,,G. Dragić misses 2-pt jump shot from 7 ft,54,43
207,3,8:12.0,,Offensive rebound by H. Whiteside,54,43
208,3,8:11.0,,H. Whiteside makes 2-pt jump shot from 2 ft,54,45
209,3,7:52.0,Shooting foul by L. Deng (drawn by K. Porziņģis),,54,45
210,3,7:52.0,K. Porziņģis makes free throw 1 of 2,,55,45
211,3,7:52.0,K. Porziņģis makes free throw 2 of 2,,56,45
212,3,7:31.0,,D. Wade misses 2-pt jump shot from 9 ft,56,45
213,3,7:30.0,Defensive rebound by J. Calderón,,56,45
214,3,7:15.0,A. Afflalo misses 2-pt jump shot from 15 ft,,56,45
215,3,7:14.0,,Defensive rebound by D. Wade,56,45
216,3,7:07.0,,C. Bosh makes 2-pt jump shot from 6 ft (assist by D. Wade),56,47
217,3,6:54.0,C. Anthony makes 2-pt jump shot from 18 ft,,58,47
218,3,6:30.0,,D. Wade makes 2-pt jump shot from 5 ft,58,49
219,3,6:30.0,New York full timeout,,58,49
220,3,6:30.0,,G. Green enters the game for C. Bosh,58,49
221,3,6:09.0,Shooting foul by D. Wade (drawn by K. Porziņģis),,58,49
222,3,6:09.0,K. Porziņģis makes free throw 1 of 2,,59,49
223,3,6:09.0,K. Porziņģis makes free throw 2 of 2,,60,49
224,3,5:56.0,,G. Dragić makes 2-pt jump shot from 12 ft,60,51
225,3,5:41.0,Turnover by K. Porziņģis (5 sec),,60,51
226,3,5:30.0,,L. Deng misses 2-pt layup from 2 ft (block by K. Porziņģis),60,51
227,3,5:29.0,Defensive rebound by C. Anthony,,60,51
228,3,5:24.0,K. Porziņģis misses 2-pt dunk at rim,,60,51
229,3,5:23.0,,Defensive rebound by D. Wade,60,51
230,3,5:19.0,,L. Deng makes 2-pt dunk at rim (assist by D. Wade),60,53
231,3,4:58.0,A. Afflalo misses 2-pt jump shot from 10 ft,,60,53
232,3,4:57.0,,Defensive rebound by Team,60,53
233,3,4:45.0,,Turnover by G. Dragić (bad pass),60,53
234,3,4:25.0,J. Calderón makes 2-pt jump shot from 11 ft,,62,53
235,3,4:08.0,,D. Wade misses 2-pt layup from 2 ft (block by K. Porziņģis),62,53
236,3,4:07.0,Defensive rebound by Team,,62,53
237,3,4:07.0,L. Thomas enters the game for K. Porziņģis,,62,53
238,3,3:45.0,C. Anthony makes 2-pt jump shot from 17 ft,,64,53
239,3,3:45.0,,Miami full timeout,64,53
240,3,3:45.0,,T. Johnson enters the game for D. Wade,64,53
241,3,3:29.0,,Shooting foul by L. Thomas (drawn by G. Green),64,53
242,3,3:29.0,,G. Green makes free throw 1 of 2,64,54
243,3,3:29.0,,G. Green makes free throw 2 of 2,64,55
244,3,3:04.0,Turnover by Team (shot clock),,64,55
245,3,2:51.0,,G. Dragić makes 2-pt layup from 2 ft,64,57
246,3,2:35.0,Turnover by L. Thomas (lost ball; steal by G. Green),,64,57
247,3,2:26.0,,T. Johnson misses 3-pt jump shot from 24 ft,64,57
248,3,2:25.0,,Offensive rebound by H. Whiteside,64,57
249,3,2:24.0,,H. Whiteside misses 2-pt jump shot from 3 ft (block by L. Thomas),64,57
250,3,2:23.0,,Offensive rebound by Team,64,57
251,3,2:12.0,,G. Dragić misses 2-pt jump shot from 15 ft,64,57
252,3,2:11.0,Defensive rebound by L. Thomas,,64,57
253,3,1:53.0,R. Lopez makes 2-pt jump shot from 5 ft,,66,57
254,3,1:53.0,Shooting foul by H. Whiteside (drawn by R. Lopez),,66,57
255,3,1:53.0,,J. Winslow enters the game for L. Deng,66,57
256,3,1:53.0,,C. Bosh enters the game for H. Whiteside,66,57
257,3,1:53.0,L. Galloway enters the game for A. Afflalo,,66,57
258,3,1:53.0,R. Lopez makes free throw 1 of 1,,67,57
259,3,1:31.0,,C. Bosh misses 2-pt jump shot from 15 ft,67,57
260,3,1:31.0,,Offensive rebound by Team,67,57
261,3,1:31.0,Loose ball foul by L. Thomas (drawn by T. Johnson),,67,57
262,3,1:31.0,K. Porziņģis enters the game for R. Lopez,,67,57
263,3,1:20.0,Offensive charge foul by C. Bosh (drawn by K. Porziņģis),,67,57
264,3,1:20.0,,Turnover by C. Bosh (offensive foul),67,57
265,3,0:59.0,L. Galloway makes 2-pt jump shot from 3 ft (assist by L. Thomas),,69,57
266,3,0:47.0,D. Williams enters the game for C. Anthony,,69,57
267,3,0:47.0,J. Grant enters the game for J. Calderón,,69,57
268,3,0:47.0,,B. Udrih enters the game for G. Dragić,69,57
269,3,0:43.0,,G. Green misses 3-pt jump shot from 23 ft,69,57
270,3,0:42.0,Defensive rebound by L. Galloway,,69,57
271,3,0:30.0,K. Porziņģis misses 3-pt jump shot from 24 ft,,69,57
272,3,0:30.0,,Defensive rebound by T. Johnson,69,57
273,3,0:17.0,,C. Bosh makes 2-pt dunk at rim,69,59
274,3,0:04.0,K. Porziņģis makes 2-pt layup from 1 ft (assist by J. Grant),,71,59
275,3,0:00.0,,J. Winslow misses 3-pt jump shot from 23 ft,71,59
276,3,0:00.0,,Offensive rebound by Team,71,59
277,4,11:45.0,,C. Bosh misses 3-pt jump shot from 24 ft,71,59
278,4,11:44.0,Defensive rebound by D. Williams,,71,59
279,4,11:32.0,Shooting foul by J. Winslow (drawn by D. Williams),,71,59
280,4,11:32.0,D. Williams makes free throw 1 of 2,,72,59
281,4,11:32.0,D. Williams makes free throw 2 of 2,,73,59
282,4,11:18.0,,C. Bosh makes 2-pt jump shot from 15 ft (assist by T. Johnson),73,61
283,4,10:57.0,K. Porziņģis misses 2-pt jump shot from 15 ft,,73,61
284,4,10:56.0,,Defensive rebound by B. Udrih,73,61
285,4,10:44.0,,C. Bosh makes 2-pt jump shot from 14 ft (assist by T. Johnson),73,63
286,4,10:24.0,Personal foul by G. Green (drawn by A. Afflalo),,73,63
287,4,10:10.0,A. Afflalo misses 2-pt jump shot from 19 ft,,73,63
288,4,10:09.0,,Defensive rebound by T. Johnson,73,63
289,4,9:57.0,,T. Johnson makes 2-pt layup from 1 ft,73,65
290,4,9:34.0,D. Williams makes 3-pt jump shot from 25 ft,,76,65
291,4,9:09.0,,C. Bosh makes 2-pt layup from 1 ft,76,67
292,4,9:09.0,,Shooting foul by K. Porziņģis (drawn by C. Bosh),76,67
293,4,9:09.0,,C. Bosh misses free throw 1 of 1,76,67
294,4,9:08.0,Defensive rebound by D. Williams,,76,67
295,4,8:45.0,A. Afflalo makes 2-pt jump shot from 16 ft (assist by L. Thomas),,78,67
296,4,8:25.0,,J. Winslow misses 2-pt jump shot from 9 ft,78,67
297,4,8:24.0,Defensive rebound by A. Afflalo,,78,67
298,4,8:13.0,Turnover by D. Williams (lost ball; steal by T. Johnson),,78,67
299,4,8:08.0,,J. Winslow makes 2-pt layup from 1 ft,78,69
300,4,7:51.0,D. Williams makes 2-pt dunk at rim (assist by L. Thomas),,80,69
301,4,7:27.0,,C. Bosh misses 2-pt jump shot from 14 ft,80,69
302,4,7:26.0,Defensive rebound by D. Williams,,80,69
303,4,7:18.0,L. Thomas misses 2-pt hook shot from 9 ft,,80,69
304,4,7:16.0,,Defensive rebound by C. Bosh,80,69
305,4,7:12.0,,G. Green misses 3-pt jump shot from 25 ft,80,69
306,4,7:11.0,Defensive rebound by D. Williams,,80,69
307,4,7:11.0,New York full timeout,,80,69
308,4,7:11.0,,H. Whiteside enters the game for C. Bosh,80,69
309,4,7:11.0,,G. Dragić enters the game for G. Green,80,69
310,4,7:11.0,,D. Wade enters the game for B. Udrih,80,69
311,4,7:11.0,R. Lopez enters the game for L. Thomas,,80,69
312,4,7:11.0,J. Calderón enters the game for L. Galloway,,80,69
313,4,7:11.0,C. Anthony enters the game for D. Williams,,80,69
314,4,6:54.0,C. Anthony misses 2-pt jump shot from 5 ft,,80,69
315,4,6:51.0,Offensive rebound by R. Lopez,,80,69
316,4,6:48.0,R. Lopez makes 2-pt jump shot from 2 ft,,82,69
317,4,6:36.0,,Turnover by G. Dragić (lost ball; steal by J. Calderón),82,69
318,4,6:30.0,J. Calderón makes 2-pt layup from 2 ft,,84,69
319,4,6:16.0,,T. Johnson makes 2-pt layup from 2 ft (assist by D. Wade),84,71
320,4,5:55.0,K. Porziņģis makes 2-pt jump shot from 6 ft,,86,71
321,4,5:37.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),86,73
322,4,5:21.0,C. Anthony makes 2-pt jump shot from 16 ft,,88,73
323,4,5:16.0,,Miami full timeout,88,73
324,4,5:16.0,Official timeout,,88,73
325,4,5:16.0,,C. Bosh enters the game for H. Whiteside,88,73
326,4,5:16.0,,L. Deng enters the game for T. Johnson,88,73
327,4,5:06.0,,C. Bosh misses 2-pt layup from 2 ft (block by R. Lopez),88,73
328,4,5:05.0,Defensive rebound by K. Porziņģis,,88,73
329,4,4:47.0,R. Lopez misses 2-pt jump shot from 14 ft,,88,73
330,4,4:46.0,Offensive rebound by K. Porziņģis,,88,73
331,4,4:44.0,K. Porziņģis misses 2-pt jump shot from 5 ft,,88,73
332,4,4:43.0,,Defensive rebound by C. Bosh,88,73
333,4,4:37.0,,Shooting foul by R. Lopez (drawn by L. Deng),88,73
334,4,4:37.0,,L. Deng makes free throw 1 of 2,88,74
335,4,4:37.0,,L. Deng makes free throw 2 of 2,88,75
336,4,4:12.0,C. Anthony makes 2-pt jump shot from 15 ft,,90,75
337,4,3:54.0,,C. Bosh makes 2-pt layup from 1 ft (assist by D. Wade),90,77
338,4,3:54.0,,Shooting foul by K. Porziņģis (drawn by C. Bosh),90,77
339,4,3:54.0,,C. Bosh makes free throw 1 of 1,90,78
340,4,3:38.0,K. Porziņģis misses 2-pt jump shot from 5 ft,,90,78
341,4,3:37.0,Offensive rebound by R. Lopez,,90,78
342,4,3:36.0,R. Lopez makes 2-pt dunk at rim,,92,78
343,4,3:22.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by D. Wade),92,81
344,4,3:01.0,Turnover by J. Calderón (lost ball),,92,81
345,4,3:01.0,,G. Green enters the game for J. Winslow,92,81
346,4,2:49.0,,C. Bosh misses 3-pt jump shot from 25 ft,92,81
347,4,2:48.0,,Offensive rebound by L. Deng,92,81
348,4,2:30.0,,L. Deng misses 3-pt jump shot from 23 ft,92,81
349,4,2:29.0,Defensive rebound by C. Anthony,,92,81
350,4,2:12.0,,Loose ball foul by D. Wade (drawn by K. Porziņģis),92,81
351,4,2:12.0,,Miami full timeout,92,81
352,4,1:58.0,C. Anthony misses 3-pt jump shot from 25 ft,,92,81
353,4,1:57.0,,Defensive rebound by L. Deng,92,81
354,4,1:50.0,,G. Green misses 3-pt jump shot from 24 ft,92,81
355,4,1:49.0,Defensive rebound by J. Calderón,,92,81
356,4,1:25.0,A. Afflalo misses 2-pt jump shot from 6 ft,,92,81
357,4,1:24.0,,Defensive rebound by G. Dragić,92,81
358,4,1:22.0,,Shooting foul by J. Calderón (drawn by G. Dragić),92,81
359,4,1:22.0,,G. Dragić makes free throw 1 of 2,92,82
360,4,1:22.0,L. Thomas enters the game for R. Lopez,,92,82
361,4,1:22.0,,G. Dragić makes free throw 2 of 2,92,83
362,4,1:15.0,Personal foul by G. Green (drawn by C. Anthony),,92,83
363,4,1:15.0,New York full timeout,,92,83
364,4,1:10.0,New York full timeout,,92,83
365,4,1:09.0,Personal foul by G. Green (drawn by C. Anthony),,92,83
366,4,1:09.0,C. Anthony makes free throw 1 of 2,,93,83
367,4,1:09.0,C. Anthony makes free throw 2 of 2,,94,83
368,4,0:58.0,,D. Wade makes 2-pt layup from 2 ft,94,85
369,4,0:55.0,Personal foul by L. Deng (drawn by C. Anthony),,94,85
370,4,0:55.0,C. Anthony makes free throw 1 of 2,,95,85
371,4,0:55.0,C. Anthony makes free throw 2 of 2,,96,85
372,4,0:55.0,,Miami full timeout,96,85
373,4,0:50.0,,D. Wade misses 2-pt layup from 2 ft,96,85
374,4,0:49.0,,Offensive rebound by D. Wade,96,85
375,4,0:48.0,,D. Wade makes 2-pt layup at rim,96,87
376,4,0:44.0,Personal foul by G. Dragić (drawn by K. Porziņģis),,96,87
377,4,0:44.0,K. Porziņģis makes free throw 1 of 2,,97,87
378,4,0:44.0,K. Porziņģis makes free throw 2 of 2,,98,87
379,4,0:44.0,,Miami full timeout,98,87
380,4,0:41.0,,Turnover by D. Wade (lost ball; steal by C. Anthony),98,87
381,4,0:18.0,Turnover by Team (shot clock),,98,87
382,4,0:09.0,,G. Green makes 3-pt jump shot from 24 ft (assist by C. Bosh),98,90
