,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
60,1,4:19.0,Defensive rebound by J. Parker,,10,15
61,1,4:04.0,Turnover by K. Middleton (bad pass; steal by T. Gibson),,10,15
62,1,3:58.0,,N. Mirotić enters the game for M. Dunleavy,10,15
63,1,3:58.0,,D. McDermott enters the game for E. Moore,10,15
64,1,3:58.0,,J. Holiday enters the game for T. Gibson,10,15
65,1,3:58.0,G. Monroe enters the game for M. Plumlee,,10,15
66,1,3:54.0,,D. McDermott misses 2-pt jump shot from 20 ft,10,15
67,1,3:52.0,Defensive rebound by G. Monroe,,10,15
68,1,3:43.0,G. Monroe misses 2-pt jump shot from 19 ft,,10,15
69,1,3:42.0,,Defensive rebound by P. Gasol,10,15
70,1,3:38.0,,D. Rose makes 2-pt layup from 2 ft (assist by P. Gasol),10,17
71,1,3:09.0,K. Middleton misses 2-pt jump shot from 17 ft (block by N. Mirotić),,10,17
72,1,3:08.0,Offensive rebound by K. Middleton,,10,17
73,1,3:07.0,K. Middleton misses 3-pt jump shot from 22 ft,,10,17
74,1,3:07.0,Offensive rebound by Team,,10,17
75,1,3:07.0,Turnover by Team (shot clock),,10,17
76,1,3:07.0,R. Vaughn enters the game for J. Parker,,10,17
77,1,2:58.0,,Personal foul by G. Monroe (drawn by P. Gasol),10,17
78,1,2:58.0,Milwaukee full timeout,,10,17
79,1,2:50.0,,P. Gasol misses 2-pt jump shot from 18 ft,10,17
80,1,2:49.0,,Offensive rebound by J. Holiday,10,17
81,1,2:46.0,,D. Rose misses 3-pt jump shot from 25 ft,10,17
82,1,2:45.0,Defensive rebound by G. Antetokounmpo,,10,17
83,1,2:35.0,G. Monroe makes 2-pt jump shot from 17 ft (assist by J. Bayless),,12,17
84,1,2:24.0,,Def 3 sec tech foul by R. Vaughn,12,17
85,1,2:24.0,,N. Mirotić makes technical free throw,12,18
86,1,2:24.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by P. Gasol),12,21
87,1,2:12.0,G. Monroe misses 2-pt jump shot from 19 ft,,12,21
88,1,2:11.0,,Defensive rebound by D. McDermott,12,21
89,1,1:47.0,,J. Holiday misses 2-pt layup from 2 ft,12,21
90,1,1:46.0,Defensive rebound by G. Monroe,,12,21
91,1,1:43.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,12,21
92,1,1:42.0,,Defensive rebound by P. Gasol,12,21
93,1,1:30.0,,P. Gasol misses 2-pt jump shot from 17 ft,12,21
94,1,1:29.0,Defensive rebound by K. Middleton,,12,21
95,1,1:23.0,K. Middleton makes 2-pt layup from 1 ft,,14,21
96,1,1:13.0,,Turnover by N. Mirotić (bad pass; steal by K. Middleton),14,21
97,1,1:05.0,Turnover by K. Middleton (bad pass),,14,21
98,1,0:53.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by P. Gasol),14,23
99,1,0:39.0,K. Middleton misses 3-pt jump shot from 24 ft,,14,23
100,1,0:39.0,,Defensive rebound by N. Mirotić,14,23
101,1,0:29.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by P. Gasol),14,25
102,1,0:09.0,Personal foul by N. Mirotić (drawn by G. Antetokounmpo),,14,25
103,1,0:09.0,,A. Brooks enters the game for D. Rose,14,25
104,1,0:05.0,K. Middleton makes 2-pt jump shot from 18 ft,,16,25
105,1,0:01.0,,A. Brooks misses 3-pt jump shot from 40 ft,16,25
106,1,0:00.0,,Offensive rebound by Team,16,25
107,2,11:44.0,K. Middleton makes 2-pt jump shot from 9 ft,,18,25
108,2,11:26.0,,J. Holiday makes 2-pt layup from 1 ft (assist by T. Gibson),18,27
109,2,11:12.0,G. Monroe misses 2-pt layup from 1 ft (block by J. Holiday),,18,27
110,2,11:11.0,,Defensive rebound by D. McDermott,18,27
111,2,11:08.0,,D. McDermott makes 2-pt layup at rim,18,29
112,2,10:47.0,Turnover by K. Middleton (bad pass; steal by J. Holiday),,18,29
113,2,10:29.0,,D. McDermott misses 2-pt layup from 2 ft,18,29
114,2,10:28.0,Defensive rebound by G. Monroe,,18,29
115,2,10:28.0,Personal foul by D. McDermott (drawn by G. Monroe),,18,29
116,2,10:09.0,J. Bayless misses 3-pt jump shot from 24 ft,,18,29
117,2,10:09.0,,Defensive rebound by N. Mirotić,18,29
118,2,10:01.0,,D. McDermott makes 2-pt jump shot from 8 ft (assist by N. Mirotić),18,31
119,2,9:53.0,Milwaukee full timeout,,18,31
120,2,9:53.0,,B. Portis enters the game for N. Mirotić,18,31
121,2,9:53.0,O. Mayo enters the game for K. Middleton,,18,31
122,2,9:35.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by R. Vaughn),,21,31
123,2,9:18.0,,Turnover by A. Brooks (bad pass),21,31
124,2,9:09.0,Personal foul by D. McDermott (drawn by R. Vaughn),,21,31
125,2,9:04.0,Shooting foul by A. Brooks (drawn by J. Bayless),,21,31
126,2,9:04.0,J. Bayless makes free throw 1 of 2,,22,31
127,2,9:04.0,J. Bayless misses free throw 2 of 2,,22,31
128,2,9:03.0,,Defensive rebound by B. Portis,22,31
129,2,8:46.0,,Turnover by J. Holiday (bad pass),22,31
130,2,8:28.0,G. Monroe misses 2-pt layup from 2 ft (block by T. Gibson),,22,31
131,2,8:26.0,Offensive rebound by G. Monroe,,22,31
132,2,8:26.0,G. Monroe makes 2-pt layup from 1 ft,,24,31
133,2,8:14.0,,D. McDermott misses 3-pt jump shot from 25 ft,24,31
134,2,8:13.0,Defensive rebound by O. Mayo,,24,31
135,2,8:02.0,R. Vaughn makes 3-pt jump shot from 23 ft (assist by J. Bayless),,27,31
136,2,8:01.0,,Chicago full timeout,27,31
137,2,8:01.0,,D. Rose enters the game for D. McDermott,27,31
138,2,8:01.0,,M. Dunleavy enters the game for J. Holiday,27,31
139,2,8:01.0,,E. Moore enters the game for A. Brooks,27,31
140,2,7:48.0,,E. Moore makes 2-pt jump shot from 14 ft (assist by D. Rose),27,33
141,2,7:38.0,J. Bayless misses 2-pt layup from 1 ft (block by T. Gibson),,27,33
142,2,7:35.0,,Defensive rebound by T. Gibson,27,33
143,2,7:33.0,,Personal foul by G. Monroe (drawn by T. Gibson),27,33
144,2,7:15.0,,M. Dunleavy misses 3-pt jump shot from 22 ft,27,33
145,2,7:14.0,Defensive rebound by G. Monroe,,27,33
146,2,6:57.0,J. Parker misses 2-pt jump shot from 14 ft,,27,33
147,2,6:57.0,,Defensive rebound by M. Dunleavy,27,33
148,2,6:51.0,,Turnover by D. Rose (bad pass),27,33
149,2,6:35.0,R. Vaughn misses 3-pt jump shot from 25 ft,,27,33
150,2,6:35.0,,Defensive rebound by T. Gibson,27,33
151,2,6:12.0,Offensive charge foul by D. Rose (drawn by O. Mayo),,27,33
152,2,6:12.0,,Turnover by D. Rose (offensive foul),27,33
153,2,6:02.0,J. Parker makes 2-pt layup from 2 ft,,29,33
154,2,5:44.0,,D. Rose misses 2-pt jump shot from 5 ft,29,33
155,2,5:42.0,Defensive rebound by Team,,29,33
156,2,5:42.0,G. Antetokounmpo enters the game for O. Mayo,,29,33
157,2,5:42.0,,P. Gasol enters the game for B. Portis,29,33
158,2,5:24.0,J. Parker makes 2-pt dunk at rim (assist by J. Bayless),,31,33
159,2,5:16.0,,Personal foul by J. Parker (drawn by T. Gibson),31,33
160,2,5:08.0,,E. Moore makes 2-pt dunk at rim (assist by P. Gasol),31,35
161,2,4:48.0,J. Bayless misses 3-pt jump shot from 25 ft,,31,35
162,2,4:47.0,Offensive rebound by G. Monroe,,31,35
163,2,4:46.0,Shooting foul by T. Gibson (drawn by G. Monroe),,31,35
164,2,4:46.0,G. Monroe makes free throw 1 of 2,,32,35
165,2,4:46.0,K. Middleton enters the game for R. Vaughn,,32,35
166,2,4:46.0,G. Monroe misses free throw 2 of 2,,32,35
167,2,4:46.0,,Defensive rebound by P. Gasol,32,35
168,2,4:32.0,,D. Rose makes 2-pt layup from 2 ft (assist by P. Gasol),32,37
169,2,4:10.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,32,37
170,2,4:08.0,Offensive rebound by J. Parker,,32,37
171,2,4:06.0,G. Monroe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,34,37
172,2,3:53.0,,P. Gasol misses 2-pt jump shot from 16 ft,34,37
173,2,3:52.0,Defensive rebound by J. Parker,,34,37
174,2,3:43.0,G. Monroe misses 2-pt jump shot from 17 ft,,34,37
175,2,3:42.0,,Defensive rebound by P. Gasol,34,37
176,2,3:38.0,,E. Moore misses 2-pt layup from 1 ft,34,37
177,2,3:38.0,Defensive rebound by J. Parker,,34,37
178,2,3:32.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),,36,37
179,2,3:15.0,,Personal foul by J. Parker (drawn by T. Gibson),36,37
180,2,3:15.0,M. Plumlee enters the game for G. Monroe,,36,37
181,2,3:15.0,,N. Mirotić enters the game for T. Gibson,36,37
182,2,3:09.0,,N. Mirotić makes 3-pt jump shot from 24 ft (assist by P. Gasol),36,40
183,2,2:52.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,36,40
184,2,2:51.0,,Defensive rebound by P. Gasol,36,40
185,2,2:47.0,,E. Moore misses 2-pt jump shot from 8 ft,36,40
186,2,2:46.0,Defensive rebound by J. Parker,,36,40
187,2,2:28.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,36,40
188,2,2:27.0,,Defensive rebound by P. Gasol,36,40
189,2,2:19.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by N. Mirotić),36,42
190,2,2:17.0,Milwaukee full timeout,,36,42
191,2,1:59.0,G. Antetokounmpo misses 3-pt jump shot from 23 ft,,36,42
192,2,1:59.0,,Defensive rebound by P. Gasol,36,42
193,2,1:51.0,,D. Rose makes 2-pt jump shot from 20 ft (assist by E. Moore),36,44
194,2,1:40.0,Turnover by G. Antetokounmpo (bad pass; steal by N. Mirotić),,36,44
195,2,1:31.0,,P. Gasol misses 2-pt layup from 2 ft (block by K. Middleton),36,44
196,2,1:30.0,Defensive rebound by K. Middleton,,36,44
197,2,1:14.0,K. Middleton misses 2-pt jump shot from 18 ft,,36,44
198,2,1:13.0,,Defensive rebound by P. Gasol,36,44
199,2,1:10.0,,Turnover by D. Rose (lost ball; steal by G. Antetokounmpo),36,44
200,2,1:03.0,J. Bayless misses 2-pt layup from 2 ft (block by P. Gasol),,36,44
201,2,1:01.0,,Defensive rebound by Team,36,44
202,2,0:49.0,,Shooting foul by K. Middleton (drawn by N. Mirotić),36,44
203,2,0:49.0,,N. Mirotić makes free throw 1 of 2,36,45
204,2,0:49.0,,N. Mirotić misses free throw 2 of 2,36,45
205,2,0:48.0,Defensive rebound by G. Antetokounmpo,,36,45
206,2,0:37.0,K. Middleton makes 2-pt jump shot from 20 ft (assist by G. Antetokounmpo),,38,45
207,2,0:28.0,,P. Gasol makes 2-pt layup from 2 ft (assist by D. Rose),38,47
208,2,0:10.0,Personal foul by E. Moore (drawn by K. Middleton),,38,47
209,2,0:10.0,K. Middleton makes free throw 1 of 2,,39,47
210,2,0:10.0,,Chicago full timeout,39,47
211,2,0:10.0,,D. McDermott enters the game for E. Moore,39,47
212,2,0:10.0,K. Middleton makes free throw 2 of 2,,40,47
213,2,0:01.0,,D. Rose misses 2-pt jump shot from 20 ft,40,47
214,2,0:00.0,Defensive rebound by G. Antetokounmpo,,40,47
215,3,11:52.0,M. Plumlee makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,42,47
216,3,11:31.0,,P. Gasol misses 2-pt jump shot from 11 ft,42,47
217,3,11:30.0,Defensive rebound by K. Middleton,,42,47
218,3,11:26.0,Turnover by O. Mayo (bad pass; steal by P. Gasol),,42,47
219,3,11:14.0,,T. Gibson makes 2-pt dunk at rim (assist by M. Dunleavy),42,49
220,3,11:14.0,,Shooting foul by O. Mayo (drawn by T. Gibson),42,49
221,3,11:14.0,,T. Gibson misses free throw 1 of 1,42,49
222,3,11:14.0,Defensive rebound by J. Parker,,42,49
223,3,10:56.0,Turnover by K. Middleton (bad pass; steal by D. Rose),,42,49
224,3,10:51.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by D. Rose),42,52
225,3,10:33.0,J. Parker misses 2-pt jump shot from 4 ft,,42,52
226,3,10:31.0,,Defensive rebound by P. Gasol,42,52
227,3,10:25.0,,D. Rose misses 3-pt jump shot from 24 ft,42,52
228,3,10:24.0,Defensive rebound by O. Mayo,,42,52
229,3,10:13.0,Shooting foul by P. Gasol (drawn by J. Parker),,42,52
230,3,10:13.0,J. Parker makes free throw 1 of 2,,43,52
231,3,10:13.0,J. Parker makes free throw 2 of 2,,44,52
232,3,9:54.0,,Turnover by T. Gibson (traveling),44,52
233,3,9:40.0,Shooting foul by M. Dunleavy (drawn by G. Antetokounmpo),,44,52
234,3,9:40.0,G. Antetokounmpo makes free throw 1 of 2,,45,52
235,3,9:40.0,G. Antetokounmpo makes free throw 2 of 2,,46,52
236,3,9:21.0,,T. Gibson misses 2-pt layup from 1 ft (block by J. Parker),46,52
237,3,9:20.0,,Offensive rebound by T. Gibson,46,52
238,3,9:17.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by E. Moore),46,55
239,3,9:05.0,K. Middleton makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),,49,55
240,3,8:53.0,,Personal foul by J. Parker (drawn by T. Gibson),49,55
241,3,8:40.0,,E. Moore makes 2-pt jump shot from 5 ft (assist by D. Rose),49,57
242,3,8:18.0,G. Antetokounmpo misses 2-pt layup from 1 ft (block by P. Gasol),,49,57
243,3,8:16.0,,Defensive rebound by T. Gibson,49,57
244,3,8:12.0,,Personal foul by O. Mayo (drawn by D. Rose),49,57
245,3,8:12.0,J. Bayless enters the game for O. Mayo,,49,57
246,3,8:08.0,,Personal foul by M. Plumlee (drawn by P. Gasol),49,57
247,3,8:07.0,,Turnover by M. Dunleavy (bad pass),49,57
248,3,7:58.0,M. Plumlee makes 2-pt layup from 2 ft (assist by K. Middleton),,51,57
249,3,7:41.0,,D. Rose makes 2-pt jump shot from 18 ft (assist by E. Moore),51,59
250,3,7:29.0,K. Middleton misses 2-pt jump shot from 14 ft,,51,59
251,3,7:28.0,,Defensive rebound by M. Dunleavy,51,59
252,3,7:17.0,,P. Gasol misses 2-pt jump shot from 19 ft,51,59
253,3,7:17.0,Defensive rebound by J. Bayless,,51,59
254,3,7:10.0,K. Middleton misses 3-pt jump shot from 25 ft,,51,59
255,3,7:08.0,Offensive rebound by M. Plumlee,,51,59
256,3,7:00.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,51,59
257,3,6:59.0,,Defensive rebound by P. Gasol,51,59
258,3,6:53.0,,D. Rose misses 2-pt jump shot from 5 ft,51,59
259,3,6:51.0,Defensive rebound by M. Plumlee,,51,59
260,3,6:46.0,J. Parker misses 2-pt layup from 2 ft,,51,59
261,3,6:45.0,,Defensive rebound by P. Gasol,51,59
262,3,6:39.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,51,59
263,3,6:38.0,Defensive rebound by G. Antetokounmpo,,51,59
264,3,6:16.0,J. Bayless makes 2-pt layup from 2 ft,,53,59
265,3,5:53.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by E. Moore),53,62
266,3,5:36.0,G. Antetokounmpo makes 2-pt dunk at rim,,55,62
267,3,5:19.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by P. Gasol),55,64
268,3,4:57.0,J. Parker makes 2-pt jump shot from 19 ft (assist by G. Antetokounmpo),,57,64
269,3,4:56.0,,Chicago full timeout,57,64
270,3,4:56.0,,D. McDermott enters the game for M. Dunleavy,57,64
271,3,4:56.0,,J. Holiday enters the game for T. Gibson,57,64
272,3,4:56.0,,N. Mirotić enters the game for D. Rose,57,64
273,3,4:56.0,O. Mayo enters the game for G. Antetokounmpo,,57,64
274,3,4:42.0,,Turnover by N. Mirotić (3 sec),57,64
275,3,4:27.0,O. Mayo misses 3-pt jump shot from 23 ft,,57,64
276,3,4:26.0,,Defensive rebound by N. Mirotić,57,64
277,3,4:17.0,,P. Gasol makes 2-pt hook shot at rim (assist by E. Moore),57,66
278,3,4:17.0,,Shooting foul by M. Plumlee (drawn by P. Gasol),57,66
279,3,4:17.0,G. Monroe enters the game for M. Plumlee,,57,66
280,3,4:17.0,,P. Gasol makes free throw 1 of 1,57,67
281,3,4:02.0,J. Bayless misses 3-pt jump shot from 23 ft,,57,67
282,3,4:02.0,Offensive rebound by J. Parker,,57,67
283,3,4:02.0,Personal foul by E. Moore (drawn by J. Parker),,57,67
284,3,3:54.0,J. Parker misses 2-pt layup from 1 ft,,57,67
285,3,3:53.0,,Defensive rebound by P. Gasol,57,67
286,3,3:34.0,,E. Moore makes 2-pt layup from 2 ft (assist by J. Holiday),57,69
287,3,3:15.0,J. Bayless makes 3-pt jump shot from 23 ft (assist by G. Monroe),,60,69
288,3,2:59.0,,Offensive foul by P. Gasol (drawn by G. Monroe),60,69
289,3,2:59.0,,Turnover by P. Gasol (offensive foul),60,69
290,3,2:59.0,Milwaukee full timeout,,60,69
291,3,2:48.0,J. Parker makes 2-pt layup from 1 ft,,62,69
292,3,2:48.0,Shooting foul by N. Mirotić (drawn by J. Parker),,62,69
293,3,2:48.0,J. Parker makes free throw 1 of 1,,63,69
294,3,2:32.0,,P. Gasol misses 2-pt layup from 2 ft,63,69
295,3,2:31.0,Defensive rebound by G. Monroe,,63,69
296,3,2:19.0,J. Parker misses 2-pt jump shot from 6 ft,,63,69
297,3,2:18.0,Offensive rebound by G. Monroe,,63,69
298,3,2:18.0,G. Monroe misses 2-pt layup from 1 ft,,63,69
299,3,2:18.0,,Defensive rebound by D. McDermott,63,69
300,3,2:00.0,,N. Mirotić misses 3-pt jump shot from 28 ft,63,69
301,3,1:59.0,Defensive rebound by G. Monroe,,63,69
302,3,1:46.0,J. Parker makes 2-pt dunk at rim (assist by O. Mayo),,65,69
303,3,1:29.0,,Personal foul by J. Bayless (drawn by N. Mirotić),65,69
304,3,1:29.0,,N. Mirotić makes free throw 1 of 2,65,70
305,3,1:29.0,,N. Mirotić makes free throw 2 of 2,65,71
306,3,1:18.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by J. Parker),,68,71
307,3,1:04.0,,Turnover by J. Holiday (bad pass; steal by J. Parker),68,71
308,3,1:04.0,,B. Portis enters the game for N. Mirotić,68,71
309,3,0:54.0,Shooting foul by B. Portis (drawn by J. Parker),,68,71
310,3,0:54.0,,T. Gibson enters the game for B. Portis,68,71
311,3,0:54.0,J. Parker misses free throw 1 of 2,,68,71
312,3,0:54.0,Offensive rebound by Team,,68,71
313,3,0:54.0,J. Parker makes free throw 2 of 2,,69,71
314,3,0:36.0,,T. Gibson makes 2-pt layup from 1 ft,69,73
315,3,0:20.0,Turnover by O. Mayo (discontinued dribble),,69,73
316,3,0:01.0,,D. McDermott misses 3-pt jump shot from 23 ft,69,73
317,3,0:00.0,Defensive rebound by J. Parker,,69,73
318,4,11:44.0,,N. Mirotić misses 3-pt jump shot from 23 ft,69,73
319,4,11:43.0,Defensive rebound by G. Monroe,,69,73
320,4,11:19.0,K. Middleton misses 3-pt jump shot from 25 ft (block by N. Mirotić),,69,73
321,4,11:16.0,,Defensive rebound by T. Gibson,69,73
322,4,11:02.0,,Turnover by J. Holiday (offensive foul),69,73
323,4,11:02.0,Offensive charge foul by J. Holiday (drawn by G. Monroe),,69,73
324,4,10:53.0,J. Bayless misses 2-pt layup from 2 ft,,69,73
325,4,10:51.0,Offensive rebound by G. Monroe,,69,73
326,4,10:44.0,O. Mayo misses 3-pt jump shot from 23 ft,,69,73
327,4,10:44.0,,Defensive rebound by N. Mirotić,69,73
328,4,10:44.0,,Chicago full timeout,69,73
329,4,10:34.0,,D. Rose misses 2-pt layup from 1 ft (block by G. Monroe),69,73
330,4,10:32.0,,Offensive rebound by D. Rose,69,73
331,4,10:30.0,,D. Rose makes 2-pt jump shot from 14 ft,69,75
332,4,10:10.0,O. Mayo misses 2-pt jump shot from 14 ft,,69,75
333,4,10:09.0,,Defensive rebound by T. Gibson,69,75
334,4,9:49.0,,N. Mirotić misses 2-pt jump shot from 5 ft,69,75
335,4,9:48.0,,Offensive rebound by N. Mirotić,69,75
336,4,9:45.0,,T. Gibson makes 2-pt layup from 2 ft (assist by N. Mirotić),69,77
337,4,9:26.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by K. Middleton),,72,77
338,4,9:06.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by T. Gibson),72,80
339,4,8:37.0,J. Bayless makes 2-pt jump shot from 20 ft (assist by G. Monroe),,74,80
340,4,8:27.0,,Turnover by D. Rose (lost ball; steal by G. Antetokounmpo),74,80
341,4,8:21.0,O. Mayo makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,76,80
342,4,7:59.0,,Turnover by J. Holiday (bad pass; steal by G. Antetokounmpo),76,80
343,4,7:54.0,Personal foul by M. Dunleavy (drawn by G. Antetokounmpo),,76,80
344,4,7:54.0,,E. Moore enters the game for J. Holiday,76,80
345,4,7:49.0,K. Middleton makes 2-pt layup from 2 ft (assist by O. Mayo),,78,80
346,4,7:30.0,,Turnover by N. Mirotić (bad pass; steal by J. Bayless),78,80
347,4,7:19.0,Turnover by G. Antetokounmpo (traveling),,78,80
348,4,7:07.0,,N. Mirotić misses 2-pt layup from 2 ft (block by G. Antetokounmpo),78,80
349,4,7:05.0,,Offensive rebound by T. Gibson,78,80
350,4,6:57.0,,N. Mirotić makes 3-pt jump shot from 22 ft (assist by E. Moore),78,83
351,4,6:40.0,J. Bayless makes 3-pt jump shot from 23 ft (assist by G. Monroe),,81,83
352,4,6:23.0,,N. Mirotić misses 3-pt jump shot from 24 ft,81,83
353,4,6:22.0,Defensive rebound by O. Mayo,,81,83
354,4,6:00.0,J. Bayless misses 2-pt jump shot from 20 ft,,81,83
355,4,5:59.0,,Defensive rebound by N. Mirotić,81,83
356,4,5:42.0,,D. Rose makes 2-pt jump shot from 15 ft (assist by E. Moore),81,85
357,4,5:25.0,Turnover by O. Mayo (bad pass),,81,85
358,4,5:25.0,,Chicago full timeout,81,85
359,4,5:25.0,,P. Gasol enters the game for N. Mirotić,81,85
360,4,5:25.0,J. Parker enters the game for O. Mayo,,81,85
361,4,5:17.0,,Personal foul by G. Monroe (drawn by P. Gasol),81,85
362,4,5:05.0,,Turnover by D. Rose (lost ball),81,85
363,4,4:53.0,G. Monroe makes 2-pt hook shot from 2 ft (assist by G. Antetokounmpo),,83,85
364,4,4:31.0,,Personal foul by G. Antetokounmpo (drawn by T. Gibson),83,85
365,4,4:23.0,,E. Moore misses 2-pt jump shot from 5 ft,83,85
366,4,4:21.0,Defensive rebound by G. Monroe,,83,85
367,4,4:07.0,G. Monroe misses 2-pt layup at rim,,83,85
368,4,4:06.0,Offensive rebound by G. Monroe,,83,85
369,4,4:06.0,G. Monroe misses 2-pt layup at rim,,83,85
370,4,4:05.0,Offensive rebound by J. Bayless,,83,85
371,4,3:59.0,K. Middleton misses 2-pt layup from 1 ft (block by T. Gibson),,83,85
372,4,3:58.0,,Defensive rebound by T. Gibson,83,85
373,4,3:43.0,,D. Rose misses 3-pt jump shot from 24 ft,83,85
