,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
380,4,6:58.0,,M. Morris misses 3-pt jump shot from 26 ft,102,90
381,4,6:57.0,Defensive rebound by J. Smith,,102,90
382,4,6:50.0,J. Smith misses 3-pt jump shot from 26 ft,,102,90
383,4,6:49.0,,Defensive rebound by A. Baynes,102,90
384,4,6:40.0,,Turnover by S. Johnson (lost ball),102,90
385,4,6:28.0,L. James misses 2-pt jump shot from 6 ft,,102,90
386,4,6:28.0,,Defensive rebound by Team,102,90
387,4,6:28.0,,A. Drummond enters the game for B. Jennings,102,90
388,4,6:28.0,,R. Jackson enters the game for A. Baynes,102,90
389,4,6:05.0,,R. Jackson makes 2-pt layup at rim,102,92
390,4,5:40.0,T. Mozgov makes 2-pt jump shot from 17 ft (assist by L. James),,104,92
391,4,5:26.0,,R. Jackson makes 2-pt jump shot from 7 ft,104,94
392,4,5:09.0,Shooting foul by A. Drummond (drawn by T. Mozgov),,104,94
393,4,5:09.0,Official timeout,,104,94
394,4,5:09.0,,K. Caldwell-Pope enters the game for S. Johnson,104,94
395,4,5:09.0,T. Mozgov makes free throw 1 of 2,,105,94
396,4,5:09.0,T. Mozgov makes free throw 2 of 2,,106,94
397,4,4:45.0,,M. Morris makes 2-pt layup at rim (assist by R. Jackson),106,96
398,4,4:45.0,,Shooting foul by K. Love (drawn by M. Morris),106,96
399,4,4:45.0,T. Thompson enters the game for T. Mozgov,,106,96
400,4,4:45.0,,M. Morris makes free throw 1 of 1,106,97
401,4,4:22.0,J. Smith misses 2-pt jump shot from 8 ft,,106,97
402,4,4:20.0,,Defensive rebound by M. Morris,106,97
403,4,4:11.0,,R. Jackson misses 3-pt jump shot from 28 ft,106,97
404,4,4:11.0,Defensive rebound by K. Love,,106,97
405,4,3:47.0,K. Love makes 2-pt jump shot from 4 ft (assist by L. James),,108,97
406,4,3:24.0,,Turnover by R. Jackson (traveling),108,97
407,4,3:04.0,K. Irving misses 3-pt jump shot from 25 ft,,108,97
408,4,3:03.0,,Defensive rebound by A. Drummond,108,97
409,4,2:58.0,,Turnover by R. Jackson (bad pass; steal by K. Irving),108,97
410,4,2:53.0,K. Irving makes 2-pt layup at rim,,110,97
411,4,2:53.0,,Detroit full timeout,110,97
412,4,2:31.0,,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,110,97
413,4,2:30.0,Defensive rebound by T. Thompson,,110,97
414,4,2:15.0,K. Love makes 2-pt layup at rim (assist by L. James),,112,97
415,4,2:03.0,,E. İlyasova misses 2-pt jump shot from 7 ft,112,97
416,4,2:03.0,,Offensive rebound by E. İlyasova,112,97
417,4,2:03.0,,E. İlyasova misses 2-pt jump shot from 7 ft,112,97
418,4,2:03.0,Defensive rebound by L. James,,112,97
419,4,2:03.0,Personal foul by A. Drummond (drawn by L. James),,112,97
420,4,2:03.0,,A. Tolliver enters the game for E. İlyasova,112,97
421,4,2:03.0,,S. Johnson enters the game for M. Morris,112,97
422,4,2:03.0,M. Dellavedova enters the game for K. Irving,,112,97
423,4,1:48.0,L. James makes 2-pt jump shot from 19 ft,,114,97
424,4,1:38.0,,Shooting foul by M. Dellavedova (drawn by K. Caldwell-Pope),114,97
425,4,1:38.0,R. Jefferson enters the game for L. James,,114,97
426,4,1:38.0,,K. Caldwell-Pope makes free throw 1 of 2,114,98
427,4,1:38.0,J. Jones enters the game for K. Love,,114,98
428,4,1:38.0,J. Cunningham enters the game for J. Smith,,114,98
429,4,1:38.0,,A. Baynes enters the game for A. Drummond,114,98
430,4,1:38.0,,B. Jennings enters the game for R. Jackson,114,98
431,4,1:38.0,,K. Caldwell-Pope makes free throw 2 of 2,114,99
432,4,1:21.0,M. Dellavedova misses 2-pt jump shot from 11 ft,,114,99
433,4,1:21.0,,Defensive rebound by A. Baynes,114,99
434,4,1:12.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by S. Johnson),114,102
435,4,0:51.0,M. Dellavedova misses 2-pt jump shot from 5 ft,,114,102
436,4,0:51.0,,Defensive rebound by A. Baynes,114,102
437,4,0:46.0,,S. Johnson makes 2-pt layup at rim,114,104
438,4,0:21.0,Turnover by Team (shot clock),,114,104
439,4,0:21.0,,D. Hilliard enters the game for K. Caldwell-Pope,114,104
440,4,0:09.0,,A. Tolliver misses 3-pt jump shot from 26 ft,114,104
441,4,0:09.0,,Offensive rebound by A. Baynes,114,104
442,4,0:06.0,,A. Baynes makes 2-pt dunk at rim,114,106
