,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
388,4,3:45.0,B. Lopez makes free throw 1 of 2,,97,87
389,4,3:45.0,,C. Bosh enters the game for L. Deng,97,87
390,4,3:45.0,B. Lopez makes free throw 2 of 2,,98,87
391,4,3:33.0,,D. Wade misses 2-pt layup from 2 ft,98,87
392,4,3:32.0,,Offensive rebound by H. Whiteside,98,87
393,4,3:32.0,,H. Whiteside makes 2-pt jump shot from 6 ft,98,89
394,4,3:32.0,,Shooting foul by B. Lopez (drawn by H. Whiteside),98,89
395,4,3:32.0,,H. Whiteside misses free throw 1 of 1,98,89
396,4,3:31.0,Defensive rebound by T. Young,,98,89
397,4,3:17.0,B. Lopez misses 2-pt layup from 2 ft,,98,89
398,4,3:16.0,,Defensive rebound by C. Bosh,98,89
399,4,3:07.0,,Turnover by D. Wade (lost ball; steal by T. Young),98,89
400,4,3:04.0,Brooklyn full timeout,,98,89
401,4,2:45.0,W. Ellington misses 2-pt jump shot from 20 ft,,98,89
402,4,2:44.0,,Defensive rebound by H. Whiteside,98,89
403,4,2:24.0,,G. Dragić makes 2-pt layup from 1 ft,98,91
404,4,2:13.0,Turnover by T. Young (lost ball; steal by H. Whiteside),,98,91
405,4,2:05.0,,G. Dragić misses 2-pt layup at rim,98,91
406,4,2:04.0,Defensive rebound by W. Ellington,,98,91
407,4,1:58.0,T. Young makes 2-pt jump shot from 8 ft (assist by J. Johnson),,100,91
408,4,1:50.0,,Shooting foul by J. Johnson (drawn by D. Wade),100,91
409,4,1:50.0,,D. Wade makes free throw 1 of 2,100,92
410,4,1:50.0,,D. Wade makes free throw 2 of 2,100,93
411,4,1:30.0,J. Johnson misses 3-pt jump shot from 22 ft,,100,93
412,4,1:29.0,Offensive rebound by J. Jack,,100,93
413,4,1:11.0,W. Ellington makes 3-pt jump shot from 22 ft (assist by J. Jack),,103,93
414,4,1:11.0,,Miami full timeout,103,93
415,4,1:09.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by D. Wade),103,96
416,4,1:01.0,Personal foul by G. Dragić (drawn by J. Johnson),,103,96
417,4,1:00.0,Brooklyn full timeout,,103,96
418,4,0:55.0,Turnover by W. Ellington (lost ball; steal by D. Wade),,103,96
419,4,0:52.0,,Shooting foul by T. Young (drawn by D. Wade),103,96
420,4,0:52.0,,D. Wade makes free throw 1 of 2,103,97
421,4,0:52.0,,L. Deng enters the game for G. Green,103,97
422,4,0:52.0,S. Larkin enters the game for W. Ellington,,103,97
423,4,0:52.0,,D. Wade misses free throw 2 of 2,103,97
424,4,0:52.0,,Offensive rebound by C. Bosh,103,97
425,4,0:49.0,,Personal foul by T. Young (drawn by C. Bosh),103,97
426,4,0:49.0,A. Bargnani enters the game for T. Young,,103,97
427,4,0:49.0,,C. Bosh misses free throw 1 of 2,103,97
428,4,0:49.0,,Offensive rebound by Team,103,97
429,4,0:49.0,,C. Bosh makes free throw 2 of 2,103,98
430,4,0:47.0,Personal foul by D. Wade (drawn by S. Larkin),,103,98
431,4,0:47.0,S. Larkin misses free throw 1 of 2,,103,98
432,4,0:47.0,Offensive rebound by Team,,103,98
433,4,0:47.0,,G. Green enters the game for H. Whiteside,103,98
434,4,0:47.0,S. Larkin makes free throw 2 of 2,,104,98
435,4,0:41.0,,D. Wade makes 2-pt dunk at rim,104,100
436,4,0:38.0,Personal foul by D. Wade (drawn by S. Larkin),,104,100
437,4,0:38.0,S. Larkin makes free throw 1 of 2,,105,100
438,4,0:38.0,W. Ellington enters the game for A. Bargnani,,105,100
439,4,0:38.0,S. Larkin makes free throw 2 of 2,,106,100
440,4,0:33.0,,Turnover by D. Wade (bad pass; steal by J. Jack),106,100
441,4,0:32.0,Personal foul by G. Green (drawn by J. Jack),,106,100
442,4,0:32.0,J. Jack makes free throw 1 of 2,,107,100
443,4,0:32.0,,H. Whiteside enters the game for G. Green,107,100
444,4,0:32.0,T. Robinson enters the game for B. Lopez,,107,100
445,4,0:32.0,J. Jack makes free throw 2 of 2,,108,100
446,4,0:32.0,,Miami full timeout,108,100
447,4,0:32.0,,G. Green enters the game for H. Whiteside,108,100
448,4,0:28.0,,D. Wade makes 2-pt layup at rim,108,102
449,4,0:22.0,Turnover by J. Johnson (bad pass; steal by C. Bosh),,108,102
450,4,0:18.0,,D. Wade misses 3-pt jump shot from 23 ft,108,102
451,4,0:17.0,Defensive rebound by T. Robinson,,108,102
452,4,0:17.0,Personal foul by L. Deng (drawn by T. Robinson),,108,102
453,4,0:17.0,T. Robinson misses free throw 1 of 2,,108,102
454,4,0:17.0,Offensive rebound by Team,,108,102
455,4,0:17.0,T. Robinson makes free throw 2 of 2,,109,102
456,4,0:09.0,,L. Deng makes 3-pt jump shot from 25 ft (assist by G. Dragić),109,105
457,4,0:09.0,Brooklyn full timeout,,109,105
458,4,0:09.0,,T. Johnson enters the game for G. Green,109,105
459,4,0:09.0,B. Lopez enters the game for T. Robinson,,109,105
460,4,0:09.0,Personal foul by T. Johnson (drawn by W. Ellington),,109,105
461,4,0:09.0,W. Ellington makes free throw 1 of 2,,110,105
462,4,0:09.0,W. Ellington misses free throw 2 of 2,,110,105
463,4,0:08.0,,Defensive rebound by L. Deng,110,105
464,4,0:08.0,,Miami full timeout,110,105
465,4,0:08.0,,G. Green enters the game for T. Johnson,110,105
466,4,0:08.0,B. Bogdanović enters the game for B. Lopez,,110,105
467,4,0:04.0,,L. Deng misses 3-pt jump shot from 22 ft,110,105
468,4,0:03.0,Defensive rebound by J. Johnson,,110,105
469,4,0:02.0,Personal foul by C. Bosh (drawn by J. Johnson),,110,105
470,4,0:02.0,J. Johnson misses free throw 1 of 2,,110,105
471,4,0:02.0,Offensive rebound by Team,,110,105
472,4,0:02.0,,T. Johnson enters the game for D. Wade,110,105
473,4,0:02.0,J. Johnson makes free throw 2 of 2,,111,105
